"Status","Year","Disability","Organisation","Region_ITL1","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Declared disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","London","SCS level","10","10","[c]","[c]"
"In post","2022","Declared disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","London","SEO","40","40","41260","39790"
"In post","2022","Declared disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","North East (England)","AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","North East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","North East (England)","G6","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","North East (England)","G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","North East (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","North East (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","North West (England)","AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","North West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","North West (England)","G6","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","North West (England)","G7","5","5","[c]","[c]"
"In post","2022","Declared disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","North West (England)","HEO","10","10","[c]","[c]"
"In post","2022","Declared disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","North West (England)","SEO","10","10","[c]","[c]"
"In post","2022","Declared disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","Scotland","G6","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","Scotland","G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","Scotland","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","Scotland","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","South East (England)","AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","South East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","South East (England)","G6","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","South East (England)","G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","South East (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","South East (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","South West (England)","AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","South West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","South West (England)","G6","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","South West (England)","G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","South West (England)","HEO","5","5","[c]","[c]"
"In post","2022","Declared disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","South West (England)","SEO","5","5","[c]","[c]"
"In post","2022","Declared disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","Unknown","G6","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","Unknown","G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","Unknown","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","Unknown","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","Wales","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","Wales","G6","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","Wales","G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","Wales","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","Wales","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","West Midlands (England)","AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","West Midlands (England)","EO","10","10","[c]","[c]"
"In post","2022","Declared disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","West Midlands (England)","G6","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","West Midlands (England)","G7","10","10","[c]","[c]"
"In post","2022","Declared disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","West Midlands (England)","HEO","15","15","[c]","[c]"
"In post","2022","Declared disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","West Midlands (England)","SEO","5","5","[c]","[c]"
"In post","2022","Declared disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","Yorkshire and The Humber","G6","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","Yorkshire and The Humber","G7","5","5","[c]","[c]"
"In post","2022","Declared disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","Yorkshire and The Humber","HEO","5","5","[c]","[c]"
"In post","2022","Declared disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Transport (excl. agencies)","East Midlands (England)","AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Transport (excl. agencies)","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Transport (excl. agencies)","East Midlands (England)","G6","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Transport (excl. agencies)","East Midlands (England)","G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Transport (excl. agencies)","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Transport (excl. agencies)","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Transport (excl. agencies)","East Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Transport (excl. agencies)","East of England","G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Transport (excl. agencies)","London","AA","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Transport (excl. agencies)","London","AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Transport (excl. agencies)","London","EO","15","15","[c]","[c]"
"In post","2022","Declared disabled","Department for Transport (excl. agencies)","London","G6","20","20","[c]","[c]"
"In post","2022","Declared disabled","Department for Transport (excl. agencies)","London","G7","50","50","54530","54110"
"In post","2022","Declared disabled","Department for Transport (excl. agencies)","London","HEO","35","35","34910","34710"
"In post","2022","Declared disabled","Department for Transport (excl. agencies)","London","SCS level","10","10","[c]","[c]"
"In post","2022","Declared disabled","Department for Transport (excl. agencies)","London","SEO","35","35","43800","42470"
"In post","2022","Declared disabled","Department for Transport (excl. agencies)","North East (England)","AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Transport (excl. agencies)","North East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Transport (excl. agencies)","North East (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Transport (excl. agencies)","North East (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Transport (excl. agencies)","North West (England)","G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Transport (excl. agencies)","Overseas","G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Transport (excl. agencies)","Overseas","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Transport (excl. agencies)","Scotland","G6","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Transport (excl. agencies)","Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Transport (excl. agencies)","South East (England)","AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Transport (excl. agencies)","South East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Transport (excl. agencies)","South East (England)","G6","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Transport (excl. agencies)","South East (England)","G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Transport (excl. agencies)","South East (England)","HEO","5","5","[c]","[c]"
"In post","2022","Declared disabled","Department for Transport (excl. agencies)","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Transport (excl. agencies)","South East (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Transport (excl. agencies)","South West (England)","G6","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Transport (excl. agencies)","South West (England)","G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Transport (excl. agencies)","South West (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Transport (excl. agencies)","South West (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Transport (excl. agencies)","Wales","AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Transport (excl. agencies)","Wales","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Transport (excl. agencies)","Wales","G6","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Transport (excl. agencies)","Wales","G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Transport (excl. agencies)","Wales","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Transport (excl. agencies)","Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Transport (excl. agencies)","Wales","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Transport (excl. agencies)","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Transport (excl. agencies)","West Midlands (England)","G6","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Transport (excl. agencies)","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Transport (excl. agencies)","West Midlands (England)","HEO","5","5","[c]","[c]"
"In post","2022","Declared disabled","Department for Transport (excl. agencies)","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Transport (excl. agencies)","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Transport (excl. agencies)","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Transport (excl. agencies)","Yorkshire and The Humber","G6","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Transport (excl. agencies)","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Transport (excl. agencies)","Yorkshire and The Humber","HEO","5","5","[c]","[c]"
"In post","2022","Declared disabled","Department for Transport (excl. agencies)","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Transport (excl. agencies)","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","East Midlands (England)","AA","5","5","[c]","[c]"
"In post","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","East Midlands (England)","AO","300","255","21080","21260"
"In post","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","East Midlands (England)","EO","545","475","27510","27570"
"In post","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","East Midlands (England)","G6","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","East Midlands (England)","G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","East Midlands (England)","HEO","50","45","32750","31990"
"In post","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","East Midlands (England)","SEO","5","5","[c]","[c]"
"In post","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","East of England","AA","5","5","[c]","[c]"
"In post","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","East of England","AO","190","155","22800","22610"
"In post","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","East of England","EO","625","560","28880","29290"
"In post","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","East of England","G6","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","East of England","G7","5","5","[c]","[c]"
"In post","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","East of England","HEO","45","40","34110","34030"
"In post","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","East of England","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","East of England","SEO","10","10","[c]","[c]"
"In post","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","London","AA","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","London","AO","265","225","24440","25110"
"In post","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","London","EO","960","885","31070","31060"
"In post","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","London","G6","30","30","70070","66260"
"In post","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","London","G7","60","55","55680","54070"
"In post","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","London","HEO","170","160","37160","36650"
"In post","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","London","SCS level","15","15","[c]","[c]"
"In post","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","London","SEO","80","70","41480","40310"
"In post","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","North East (England)","AA","5","5","[c]","[c]"
"In post","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","North East (England)","AO","695","590","21100","21260"
"In post","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","North East (England)","EO","670","575","27450","27570"
"In post","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","North East (England)","G6","15","10","[c]","[c]"
"In post","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","North East (England)","G7","45","45","51760","49560"
"In post","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","North East (England)","HEO","140","130","32630","31990"
"In post","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","North East (England)","SEO","70","65","37560","36240"
"In post","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","North West (England)","AA","5","5","[c]","[c]"
"In post","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","North West (England)","AO","1245","1075","21040","21260"
"In post","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","North West (England)","EO","1435","1270","27440","27570"
"In post","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","North West (England)","G6","15","15","[c]","[c]"
"In post","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","North West (England)","G7","75","75","52260","49170"
"In post","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","North West (England)","HEO","220","205","32600","31990"
"In post","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","North West (England)","SEO","100","95","37520","36500"
"In post","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","Northern Ireland","G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","Scotland","AA","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","Scotland","AO","590","505","21040","21260"
"In post","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","Scotland","EO","715","625","27470","27570"
"In post","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","Scotland","G6","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","Scotland","G7","5","5","[c]","[c]"
"In post","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","Scotland","HEO","75","65","32760","31990"
"In post","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","Scotland","SEO","10","5","[c]","[c]"
"In post","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","South East (England)","AA","10","10","[c]","[c]"
"In post","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","South East (England)","AO","365","305","22450","21260"
"In post","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","South East (England)","EO","745","665","28540","27570"
"In post","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","South East (England)","G6","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","South East (England)","G7","5","5","[c]","[c]"
"In post","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","South East (England)","HEO","70","65","34830","34290"
"In post","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","South East (England)","SEO","25","20","[c]","[c]"
"In post","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","South West (England)","AA","5","5","[c]","[c]"
"In post","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","South West (England)","AO","350","285","21100","21260"
"In post","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","South West (England)","EO","610","535","27490","27570"
"In post","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","South West (England)","G6","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","South West (England)","G7","5","5","[c]","[c]"
"In post","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","South West (England)","HEO","65","60","32850","32130"
"In post","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","South West (England)","SEO","15","15","[c]","[c]"
"In post","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","Unknown","AA","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","Unknown","AO","20","15","[c]","[c]"
"In post","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","Unknown","EO","55","50","28780","27570"
"In post","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","Unknown","G6","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","Unknown","G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","Unknown","HEO","10","10","[c]","[c]"
"In post","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","Unknown","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","Wales","AA","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","Wales","AO","340","290","21120","21260"
"In post","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","Wales","EO","550","490","27460","27570"
"In post","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","Wales","G6","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","Wales","G7","5","5","[c]","[c]"
"In post","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","Wales","HEO","60","55","32770","32170"
"In post","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","Wales","SEO","15","15","[c]","[c]"
"In post","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","West Midlands (England)","AA","10","10","[c]","[c]"
"In post","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","West Midlands (England)","AO","410","340","20990","21260"
"In post","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","West Midlands (England)","EO","845","745","27400","27570"
"In post","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","West Midlands (England)","G6","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","West Midlands (England)","G7","5","5","[c]","[c]"
"In post","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","West Midlands (England)","HEO","85","75","32740","32090"
"In post","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","West Midlands (England)","SEO","15","15","[c]","[c]"
"In post","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","AA","10","10","[c]","[c]"
"In post","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","AO","440","360","21060","21260"
"In post","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","EO","775","675","27490","27570"
"In post","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","G6","20","15","[c]","[c]"
"In post","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","G7","70","65","51880","49170"
"In post","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","HEO","175","155","32840","31990"
"In post","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","SCS level","5","5","[c]","[c]"
"In post","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","SEO","80","75","37120","36490"
"In post","2022","Declared disabled","Department of Health and Social Care (excl. agencies)","East Midlands (England)","AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department of Health and Social Care (excl. agencies)","East Midlands (England)","G6","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department of Health and Social Care (excl. agencies)","East Midlands (England)","G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department of Health and Social Care (excl. agencies)","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department of Health and Social Care (excl. agencies)","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department of Health and Social Care (excl. agencies)","East Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department of Health and Social Care (excl. agencies)","East of England","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department of Health and Social Care (excl. agencies)","East of England","G6","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department of Health and Social Care (excl. agencies)","East of England","G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department of Health and Social Care (excl. agencies)","East of England","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department of Health and Social Care (excl. agencies)","East of England","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department of Health and Social Care (excl. agencies)","East of England","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department of Health and Social Care (excl. agencies)","London","AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department of Health and Social Care (excl. agencies)","London","EO","20","20","[c]","[c]"
"In post","2022","Declared disabled","Department of Health and Social Care (excl. agencies)","London","G6","15","15","[c]","[c]"
"In post","2022","Declared disabled","Department of Health and Social Care (excl. agencies)","London","G7","40","40","53930","53360"
"In post","2022","Declared disabled","Department of Health and Social Care (excl. agencies)","London","HEO","45","45","33320","32790"
"In post","2022","Declared disabled","Department of Health and Social Care (excl. agencies)","London","SCS level","5","5","[c]","[c]"
"In post","2022","Declared disabled","Department of Health and Social Care (excl. agencies)","London","SEO","25","20","[c]","[c]"
"In post","2022","Declared disabled","Department of Health and Social Care (excl. agencies)","North East (England)","AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department of Health and Social Care (excl. agencies)","North East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department of Health and Social Care (excl. agencies)","North East (England)","G6","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department of Health and Social Care (excl. agencies)","North East (England)","G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department of Health and Social Care (excl. agencies)","North East (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department of Health and Social Care (excl. agencies)","North East (England)","SCS level","[c]","[c]","[c]","[c]"
