"Status","Year","Function_of_post","Organisation","Region_ITL2","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Herefordshire, Worcestershire and Warwickshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Herefordshire, Worcestershire and Warwickshire","G6/G7","20","20","53040","51350"
"In post","2022","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Herefordshire, Worcestershire and Warwickshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","25","25","35970","35900"
"In post","2022","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Highlands and Islands","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Highlands and Islands","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Inner London - East","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Inner London - West","AA/AO","65","60","24390","24370"
"In post","2022","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Inner London - West","EO","240","235","28160","28070"
"In post","2022","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Inner London - West","G6/G7","795","765","57040","54610"
"In post","2022","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Inner London - West","SCS level","115","110","83520","76730"
"In post","2022","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Inner London - West","SEO/HEO","1140","1115","36480","35610"
"In post","2022","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Inner London - West","Unknown","20","20","[c]","[c]"
"In post","2022","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Kent","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Kent","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Lancashire","EO","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Lancashire","G6/G7","5","5","[c]","[c]"
"In post","2022","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Lancashire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Lancashire","SEO/HEO","5","5","[c]","[c]"
"In post","2022","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Lancashire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Leicestershire, Rutland and Northamptonshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Leicestershire, Rutland and Northamptonshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Leicestershire, Rutland and Northamptonshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Lincolnshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Lincolnshire","SEO/HEO","10","10","[c]","[c]"
"In post","2022","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Merseyside","EO","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Merseyside","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","North Eastern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","North Yorkshire","AA/AO","10","10","20700","21300"
"In post","2022","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","North Yorkshire","EO","30","30","25320","25010"
"In post","2022","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","North Yorkshire","G6/G7","115","110","51410","48990"
"In post","2022","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","North Yorkshire","SCS level","5","5","[c]","[c]"
"In post","2022","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","North Yorkshire","SEO/HEO","250","240","33720","35900"
"In post","2022","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Northumberland, and Tyne and Wear","EO","10","10","25770","25100"
"In post","2022","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Northumberland, and Tyne and Wear","G6/G7","45","45","52070","48700"
"In post","2022","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Northumberland, and Tyne and Wear","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Northumberland, and Tyne and Wear","SEO/HEO","85","80","33400","33670"
"In post","2022","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Outer London - East and North East","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Outer London - South","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Outer London - West and North West","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Outer London - West and North West","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Shropshire and Staffordshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Shropshire and Staffordshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Shropshire and Staffordshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Shropshire and Staffordshire","SEO/HEO","15","15","34980","35900"
"In post","2022","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","South Yorkshire","G6/G7","10","10","[c]","[c]"
"In post","2022","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","South Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","South Yorkshire","SEO/HEO","10","10","[c]","[c]"
"In post","2022","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Southern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Southern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Surrey, East and West Sussex","EO","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Surrey, East and West Sussex","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Surrey, East and West Sussex","SEO/HEO","10","10","[c]","[c]"
"In post","2022","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Tees Valley and Durham","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Tees Valley and Durham","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","West Central Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","West Central Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","West Central Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","West Midlands","EO","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","West Midlands","G6/G7","10","10","[c]","[c]"
"In post","2022","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","West Midlands","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","West Midlands","SEO/HEO","20","20","32910","31120"
"In post","2022","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","West Wales and The Valleys","EO","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","West Wales and The Valleys","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","West Wales and The Valleys","SEO/HEO","5","5","[c]","[c]"
"In post","2022","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","West Yorkshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","West Yorkshire","G6/G7","10","10","[c]","[c]"
"In post","2022","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","West Yorkshire","SEO/HEO","15","15","33220","35900"
"In post","2022","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","West Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for International Trade","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for International Trade","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for International Trade","Derbyshire and Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for International Trade","Derbyshire and Nottinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for International Trade","Derbyshire and Nottinghamshire","SEO/HEO","5","5","[c]","[c]"
"In post","2022","No function","Department for International Trade","Devon","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for International Trade","East Anglia","EO","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for International Trade","East Anglia","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for International Trade","East Anglia","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for International Trade","East Wales","EO","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for International Trade","East Wales","G6/G7","10","10","[c]","[c]"
"In post","2022","No function","Department for International Trade","East Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for International Trade","East Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for International Trade","Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for International Trade","Eastern Scotland","G6/G7","10","10","52230","48100"
"In post","2022","No function","Department for International Trade","Eastern Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for International Trade","Eastern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for International Trade","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for International Trade","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for International Trade","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for International Trade","Greater Manchester","EO","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for International Trade","Greater Manchester","G6/G7","5","5","[c]","[c]"
"In post","2022","No function","Department for International Trade","Greater Manchester","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for International Trade","Greater Manchester","SEO/HEO","10","10","[c]","[c]"
"In post","2022","No function","Department for International Trade","Inner London - East","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for International Trade","Inner London - West","AA/AO","20","20","25290","25140"
"In post","2022","No function","Department for International Trade","Inner London - West","EO","140","140","27880","27230"
"In post","2022","No function","Department for International Trade","Inner London - West","G6/G7","640","635","56530","53380"
"In post","2022","No function","Department for International Trade","Inner London - West","SCS level","110","105","87790","76230"
"In post","2022","No function","Department for International Trade","Inner London - West","SEO/HEO","765","765","36510","38160"
"In post","2022","No function","Department for International Trade","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for International Trade","Northumberland, and Tyne and Wear","EO","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for International Trade","Northumberland, and Tyne and Wear","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for International Trade","Northumberland, and Tyne and Wear","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for International Trade","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for International Trade","Overseas","G6/G7","100","100","57040","55030"
"In post","2022","No function","Department for International Trade","Overseas","SCS level","25","25","83630","75290"
"In post","2022","No function","Department for International Trade","Overseas","SEO/HEO","50","50","37560","38300"
"In post","2022","No function","Department for International Trade","Surrey, East and West Sussex","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for International Trade","Surrey, East and West Sussex","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for International Trade","Tees Valley and Durham","EO","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for International Trade","Tees Valley and Durham","G6/G7","5","5","[c]","[c]"
"In post","2022","No function","Department for International Trade","Tees Valley and Durham","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for International Trade","Tees Valley and Durham","SEO/HEO","15","15","30660","29180"
"In post","2022","No function","Department for International Trade","West Central Scotland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for International Trade","West Central Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for International Trade","West Central Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for International Trade","West Central Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for International Trade","West Midlands","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for International Trade","West Midlands","EO","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for International Trade","West Midlands","G6/G7","10","10","50710","48220"
"In post","2022","No function","Department for International Trade","West Midlands","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for International Trade","West Midlands","SEO/HEO","5","5","[c]","[c]"
"In post","2022","No function","Department for International Trade","West Yorkshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for International Trade","West Yorkshire","G6/G7","5","5","[c]","[c]"
"In post","2022","No function","Department for International Trade","West Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for International Trade","West Yorkshire","SEO/HEO","10","10","[c]","[c]"
"In post","2022","No function","Department for Levelling Up, Housing and Communities (excl. agencies)","Bedfordshire and Hertfordshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for Levelling Up, Housing and Communities (excl. agencies)","Bedfordshire and Hertfordshire","EO","5","5","[c]","[c]"
"In post","2022","No function","Department for Levelling Up, Housing and Communities (excl. agencies)","Bedfordshire and Hertfordshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for Levelling Up, Housing and Communities (excl. agencies)","Bedfordshire and Hertfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for Levelling Up, Housing and Communities (excl. agencies)","Cheshire","EO","5","5","[c]","[c]"
"In post","2022","No function","Department for Levelling Up, Housing and Communities (excl. agencies)","Cheshire","G6/G7","10","10","54750","50790"
"In post","2022","No function","Department for Levelling Up, Housing and Communities (excl. agencies)","Cheshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for Levelling Up, Housing and Communities (excl. agencies)","Cheshire","SEO/HEO","35","30","34430","34690"
"In post","2022","No function","Department for Levelling Up, Housing and Communities (excl. agencies)","Cornwall and Isles of Scilly","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for Levelling Up, Housing and Communities (excl. agencies)","Cornwall and Isles of Scilly","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for Levelling Up, Housing and Communities (excl. agencies)","Cornwall and Isles of Scilly","SEO/HEO","5","5","[c]","[c]"
"In post","2022","No function","Department for Levelling Up, Housing and Communities (excl. agencies)","Derbyshire and Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for Levelling Up, Housing and Communities (excl. agencies)","Derbyshire and Nottinghamshire","G6/G7","15","15","52620","48200"
"In post","2022","No function","Department for Levelling Up, Housing and Communities (excl. agencies)","Derbyshire and Nottinghamshire","SEO/HEO","25","25","35530","36340"
"In post","2022","No function","Department for Levelling Up, Housing and Communities (excl. agencies)","Devon","EO","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for Levelling Up, Housing and Communities (excl. agencies)","Devon","G6/G7","10","10","[c]","[c]"
"In post","2022","No function","Department for Levelling Up, Housing and Communities (excl. agencies)","Devon","SEO/HEO","30","30","35100","36340"
"In post","2022","No function","Department for Levelling Up, Housing and Communities (excl. agencies)","Dorset and Somerset","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for Levelling Up, Housing and Communities (excl. agencies)","East Anglia","AA/AO","10","5","[c]","[c]"
"In post","2022","No function","Department for Levelling Up, Housing and Communities (excl. agencies)","East Anglia","EO","5","5","[c]","[c]"
"In post","2022","No function","Department for Levelling Up, Housing and Communities (excl. agencies)","East Anglia","G6/G7","10","10","53390","48200"
"In post","2022","No function","Department for Levelling Up, Housing and Communities (excl. agencies)","East Anglia","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for Levelling Up, Housing and Communities (excl. agencies)","East Anglia","SEO/HEO","20","20","34290","34680"
"In post","2022","No function","Department for Levelling Up, Housing and Communities (excl. agencies)","East Wales","EO","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for Levelling Up, Housing and Communities (excl. agencies)","East Wales","G6/G7","10","10","51900","49700"
"In post","2022","No function","Department for Levelling Up, Housing and Communities (excl. agencies)","East Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for Levelling Up, Housing and Communities (excl. agencies)","East Wales","SEO/HEO","5","5","[c]","[c]"
"In post","2022","No function","Department for Levelling Up, Housing and Communities (excl. agencies)","East Yorkshire and Northern Lincolnshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for Levelling Up, Housing and Communities (excl. agencies)","East Yorkshire and Northern Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for Levelling Up, Housing and Communities (excl. agencies)","Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for Levelling Up, Housing and Communities (excl. agencies)","Eastern Scotland","G6/G7","10","10","[c]","[c]"
"In post","2022","No function","Department for Levelling Up, Housing and Communities (excl. agencies)","Eastern Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for Levelling Up, Housing and Communities (excl. agencies)","Eastern Scotland","SEO/HEO","15","15","33090","32000"
"In post","2022","No function","Department for Levelling Up, Housing and Communities (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for Levelling Up, Housing and Communities (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","EO","5","5","[c]","[c]"
"In post","2022","No function","Department for Levelling Up, Housing and Communities (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","35","35","51290","48200"
"In post","2022","No function","Department for Levelling Up, Housing and Communities (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for Levelling Up, Housing and Communities (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","35","35","34870","36340"
"In post","2022","No function","Department for Levelling Up, Housing and Communities (excl. agencies)","Greater Manchester","EO","5","5","[c]","[c]"
"In post","2022","No function","Department for Levelling Up, Housing and Communities (excl. agencies)","Greater Manchester","G6/G7","20","15","48770","48200"
"In post","2022","No function","Department for Levelling Up, Housing and Communities (excl. agencies)","Greater Manchester","SEO/HEO","35","35","33620","34260"
"In post","2022","No function","Department for Levelling Up, Housing and Communities (excl. agencies)","Inner London - West","AA/AO","20","20","26440","26870"
"In post","2022","No function","Department for Levelling Up, Housing and Communities (excl. agencies)","Inner London - West","EO","175","170","28910","27850"
"In post","2022","No function","Department for Levelling Up, Housing and Communities (excl. agencies)","Inner London - West","G6/G7","705","685","57700","54130"
"In post","2022","No function","Department for Levelling Up, Housing and Communities (excl. agencies)","Inner London - West","SCS level","120","115","84980","76080"
"In post","2022","No function","Department for Levelling Up, Housing and Communities (excl. agencies)","Inner London - West","SEO/HEO","590","585","36940","37600"
"In post","2022","No function","Department for Levelling Up, Housing and Communities (excl. agencies)","Merseyside","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for Levelling Up, Housing and Communities (excl. agencies)","Merseyside","EO","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for Levelling Up, Housing and Communities (excl. agencies)","Merseyside","G6/G7","5","5","[c]","[c]"
"In post","2022","No function","Department for Levelling Up, Housing and Communities (excl. agencies)","Merseyside","SEO/HEO","10","10","33770","33090"
"In post","2022","No function","Department for Levelling Up, Housing and Communities (excl. agencies)","Northumberland, and Tyne and Wear","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for Levelling Up, Housing and Communities (excl. agencies)","Northumberland, and Tyne and Wear","EO","5","5","[c]","[c]"
"In post","2022","No function","Department for Levelling Up, Housing and Communities (excl. agencies)","Northumberland, and Tyne and Wear","G6/G7","20","20","51140","48200"
"In post","2022","No function","Department for Levelling Up, Housing and Communities (excl. agencies)","Northumberland, and Tyne and Wear","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for Levelling Up, Housing and Communities (excl. agencies)","Northumberland, and Tyne and Wear","SEO/HEO","35","30","34720","36340"
"In post","2022","No function","Department for Levelling Up, Housing and Communities (excl. agencies)","South Yorkshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for Levelling Up, Housing and Communities (excl. agencies)","South Yorkshire","G6/G7","5","5","[c]","[c]"
"In post","2022","No function","Department for Levelling Up, Housing and Communities (excl. agencies)","South Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for Levelling Up, Housing and Communities (excl. agencies)","South Yorkshire","SEO/HEO","15","15","35310","36340"
"In post","2022","No function","Department for Levelling Up, Housing and Communities (excl. agencies)","Surrey, East and West Sussex","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for Levelling Up, Housing and Communities (excl. agencies)","Tees Valley and Durham","EO","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for Levelling Up, Housing and Communities (excl. agencies)","Tees Valley and Durham","G6/G7","10","10","53560","52820"
"In post","2022","No function","Department for Levelling Up, Housing and Communities (excl. agencies)","Tees Valley and Durham","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for Levelling Up, Housing and Communities (excl. agencies)","Tees Valley and Durham","SEO/HEO","10","10","32150","30320"
"In post","2022","No function","Department for Levelling Up, Housing and Communities (excl. agencies)","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for Levelling Up, Housing and Communities (excl. agencies)","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for Levelling Up, Housing and Communities (excl. agencies)","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for Levelling Up, Housing and Communities (excl. agencies)","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for Levelling Up, Housing and Communities (excl. agencies)","West Central Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for Levelling Up, Housing and Communities (excl. agencies)","West Midlands","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for Levelling Up, Housing and Communities (excl. agencies)","West Midlands","EO","40","40","24920","24830"
"In post","2022","No function","Department for Levelling Up, Housing and Communities (excl. agencies)","West Midlands","G6/G7","50","50","50730","48200"
"In post","2022","No function","Department for Levelling Up, Housing and Communities (excl. agencies)","West Midlands","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for Levelling Up, Housing and Communities (excl. agencies)","West Midlands","SEO/HEO","125","120","32870","30320"
"In post","2022","No function","Department for Levelling Up, Housing and Communities (excl. agencies)","West Yorkshire","EO","5","5","[c]","[c]"
"In post","2022","No function","Department for Levelling Up, Housing and Communities (excl. agencies)","West Yorkshire","G6/G7","20","20","51220","49170"
"In post","2022","No function","Department for Levelling Up, Housing and Communities (excl. agencies)","West Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for Levelling Up, Housing and Communities (excl. agencies)","West Yorkshire","SEO/HEO","50","50","34800","36340"
"In post","2022","No function","Department for Transport (excl. agencies)","Derbyshire and Nottinghamshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for Transport (excl. agencies)","Derbyshire and Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for Transport (excl. agencies)","Derbyshire and Nottinghamshire","G6/G7","15","15","80150","81930"
"In post","2022","No function","Department for Transport (excl. agencies)","Derbyshire and Nottinghamshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for Transport (excl. agencies)","Derbyshire and Nottinghamshire","SEO/HEO","5","5","[c]","[c]"
"In post","2022","No function","Department for Transport (excl. agencies)","East Anglia","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for Transport (excl. agencies)","Eastern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for Transport (excl. agencies)","Eastern Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for Transport (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for Transport (excl. agencies)","Hampshire and Isle of Wight","AA/AO","10","10","21840","21840"
"In post","2022","No function","Department for Transport (excl. agencies)","Hampshire and Isle of Wight","EO","20","20","26500","26520"
"In post","2022","No function","Department for Transport (excl. agencies)","Hampshire and Isle of Wight","G6/G7","70","70","80170","81650"
"In post","2022","No function","Department for Transport (excl. agencies)","Hampshire and Isle of Wight","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for Transport (excl. agencies)","Hampshire and Isle of Wight","SEO/HEO","15","15","33240","32180"
"In post","2022","No function","Department for Transport (excl. agencies)","Inner London - East","AA/AO","75","60","33050","33390"
"In post","2022","No function","Department for Transport (excl. agencies)","Inner London - East","EO","5","5","[c]","[c]"
"In post","2022","No function","Department for Transport (excl. agencies)","Inner London - East","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department for Transport (excl. agencies)","Inner London - East","SEO/HEO","[c]","[c]","[c]","[c]"
