"Status","Year","Ethnicity","Function_of_post","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Asian","Commercial","Antrim and Newtownabbey","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Commercial","Armagh City, Banbridge and Craigavon","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Commercial","Barnet","London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Commercial","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","20","20","[c]","[c]"
"In post","2022","Asian","Commercial","Belfast","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Commercial","Berkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Commercial","Birmingham","Outside London","10","10","[c]","[c]"
"In post","2022","Asian","Commercial","Blackburn with Darwen","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Commercial","Blackpool","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Commercial","Bournemouth, Christchurch and Poole","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Commercial","Bradford","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Commercial","Breckland and South Norfolk","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Commercial","Brent","London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Commercial","Bridgend and Neath Port Talbot","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Commercial","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Commercial","Buckinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Commercial","Calderdale and Kirklees","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Commercial","Cambridgeshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Commercial","Camden and City of London","London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Commercial","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Commercial","Central Bedfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Commercial","Central Hampshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Commercial","Cheshire East","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Commercial","City of Edinburgh","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Commercial","Clackmannanshire and Fife","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Commercial","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Commercial","Coventry","Outside London","5","5","[c]","[c]"
"In post","2022","Asian","Commercial","Croydon","London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Commercial","Darlington","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Commercial","Devon CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Commercial","Dorset","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Commercial","Durham","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Commercial","East Ayrshire and North Ayrshire mainland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Commercial","East Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Commercial","East Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Commercial","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Commercial","East Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Commercial","East Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Commercial","East Merseyside","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Commercial","East Riding of Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Commercial","East Surrey","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Commercial","East Sussex CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Commercial","Falkirk","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Commercial","Flintshire and Wrexham","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Commercial","Glasgow City","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Commercial","Gloucestershire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Commercial","Greater Manchester North West","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Commercial","Greater Manchester South West","Outside London","15","15","[c]","[c]"
"In post","2022","Asian","Commercial","Gwynedd","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Commercial","Hackney and Newham","London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Commercial","Haringey and Islington","London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Commercial","Heart of Essex","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Commercial","Herefordshire, County of","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Commercial","Hertfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Commercial","Hounslow and Richmond upon Thames","London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Commercial","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Commercial","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Commercial","Isle of Anglesey","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Commercial","Lambeth","London","5","5","[c]","[c]"
"In post","2022","Asian","Commercial","Leeds","Outside London","5","5","[c]","[c]"
"In post","2022","Asian","Commercial","Leicester","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Commercial","Leicestershire CC and Rutland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Commercial","Lewisham and Southwark","London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Commercial","Lincolnshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Commercial","Lisburn and Castlereagh","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Commercial","Liverpool","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Commercial","Manchester","Outside London","10","10","[c]","[c]"
"In post","2022","Asian","Commercial","Medway","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Commercial","Merton, Kingston upon Thames and Sutton","London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Commercial","Mid Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Commercial","Milton Keynes","Outside London","5","5","[c]","[c]"
"In post","2022","Asian","Commercial","Monmouthshire and Newport","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Commercial","North Hampshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Commercial","North Lanarkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Commercial","North Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Commercial","North Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Commercial","North Yorkshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Commercial","Northumberland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Commercial","Norwich and East Norfolk","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Commercial","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Commercial","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Commercial","Oxfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Commercial","Perth and Kinross, and Stirling","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Commercial","Peterborough","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Commercial","Plymouth","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Commercial","Portsmouth","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Commercial","Powys","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Commercial","Sefton","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Commercial","Sheffield","Outside London","5","5","[c]","[c]"
"In post","2022","Asian","Commercial","Shropshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Commercial","Solihull","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Commercial","Somerset CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Commercial","South and West Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Commercial","South Hampshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Commercial","South Lanarkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Commercial","South Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Commercial","South West Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Commercial","Southampton","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Commercial","Staffordshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Commercial","Stoke-on-Trent","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Commercial","Suffolk CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Commercial","Swansea","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Commercial","Swindon","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Commercial","Telford and Wrekin","Outside London","5","5","[c]","[c]"
"In post","2022","Asian","Commercial","Tower Hamlets","London","20","20","[c]","[c]"
"In post","2022","Asian","Commercial","Tyneside","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Commercial","Wakefield","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Commercial","Walsall","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Commercial","Warrington","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Commercial","West Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Commercial","West Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Commercial","West Lothian","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Commercial","West Surrey","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Commercial","West Sussex (North East)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Commercial","West Sussex (South West)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Commercial","Westminster","London","120","120","48370","40650"
"In post","2022","Asian","Commercial","Wiltshire","Outside London","5","5","[c]","[c]"
"In post","2022","Asian","Commercial","Wirral","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Commercial","Wolverhampton","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Commercial","Worcestershire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Commercial","York","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Communications","Antrim and Newtownabbey","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Communications","Ards and North Down","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Communications","Barnet","London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Communications","Barnsley, Doncaster and Rotherham","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Communications","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Communications","Bedford","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Communications","Belfast","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Communications","Berkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Communications","Bexley and Greenwich","London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Communications","Birmingham","Outside London","150","145","28240","26590"
"In post","2022","Asian","Communications","Blackpool","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Communications","Bournemouth, Christchurch and Poole","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Communications","Bradford","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Communications","Breckland and South Norfolk","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Communications","Brighton and Hove","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Communications","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Communications","Buckinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Communications","Cambridgeshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Communications","Camden and City of London","London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Communications","Cardiff and Vale of Glamorgan","Outside London","35","35","27700","26820"
"In post","2022","Asian","Communications","Central Bedfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Communications","Central Hampshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Communications","Central Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Communications","Cheshire East","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Communications","Cheshire West and Chester","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Communications","City of Edinburgh","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Communications","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Communications","Coventry","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Communications","Croydon","London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Communications","Darlington","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Communications","Devon CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Communications","Dorset","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Communications","Dumfries and Galloway","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Communications","Durham","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Communications","Ealing","London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Communications","East Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Communications","East Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Communications","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Communications","East Merseyside","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Communications","East Riding of Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Communications","East Sussex CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Communications","Essex Haven Gateway","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Communications","Fermanagh and Omagh","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Communications","Flintshire and Wrexham","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Communications","Glasgow City","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Communications","Gloucestershire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Communications","Greater Manchester North East","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Communications","Greater Manchester North West","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Communications","Greater Manchester South West","Outside London","65","60","29360","26820"
"In post","2022","Asian","Communications","Hackney and Newham","London","5","5","[c]","[c]"
"In post","2022","Asian","Communications","Herefordshire, County of","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Communications","Hertfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Communications","Hounslow and Richmond upon Thames","London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Communications","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Communications","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Communications","Kingston upon Hull, City of","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Communications","Lambeth","London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Communications","Lancaster and Wyre","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Communications","Leeds","Outside London","125","120","29990","26820"
"In post","2022","Asian","Communications","Leicester","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Communications","Leicestershire CC and Rutland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Communications","Lewisham and Southwark","London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Communications","Lincolnshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Communications","Lisburn and Castlereagh","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Communications","Liverpool","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Communications","Manchester","Outside London","40","40","30050","26820"
"In post","2022","Asian","Communications","Medway","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Communications","Merton, Kingston upon Thames and Sutton","London","[c]","[c]","[c]","[c]"
