"Status","Year","Disability","Region_ITL3","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Declared non-disabled","Hackney and Newham","London","SEO/HEO","1435","1395","40240","37930"
"In post","2022","Declared non-disabled","Hackney and Newham","London","Unknown","75","70","31630","28340"
"In post","2022","Declared non-disabled","Haringey and Islington","London","AA/AO","360","340","28280","25640"
"In post","2022","Declared non-disabled","Haringey and Islington","London","EO","345","330","31310","31060"
"In post","2022","Declared non-disabled","Haringey and Islington","London","G6/G7","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Haringey and Islington","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Haringey and Islington","London","SEO/HEO","125","125","41670","40860"
"In post","2022","Declared non-disabled","Haringey and Islington","London","Unknown","135","130","33880","34100"
"In post","2022","Declared non-disabled","Harrow and Hillingdon","London","AA/AO","395","360","25260","25630"
"In post","2022","Declared non-disabled","Harrow and Hillingdon","London","EO","1405","1270","29570","29080"
"In post","2022","Declared non-disabled","Harrow and Hillingdon","London","G6/G7","65","60","65600","59410"
"In post","2022","Declared non-disabled","Harrow and Hillingdon","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Harrow and Hillingdon","London","SEO/HEO","520","495","37240","36140"
"In post","2022","Declared non-disabled","Harrow and Hillingdon","London","Unknown","40","35","33130","32090"
"In post","2022","Declared non-disabled","Hartlepool and Stockton-on-Tees","Outside London","AA/AO","570","515","23290","21260"
"In post","2022","Declared non-disabled","Hartlepool and Stockton-on-Tees","Outside London","EO","350","320","28020","27570"
"In post","2022","Declared non-disabled","Hartlepool and Stockton-on-Tees","Outside London","G6/G7","20","20","[c]","[c]"
"In post","2022","Declared non-disabled","Hartlepool and Stockton-on-Tees","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Hartlepool and Stockton-on-Tees","Outside London","SEO/HEO","120","115","37920","35630"
"In post","2022","Declared non-disabled","Hartlepool and Stockton-on-Tees","Outside London","Unknown","105","100","30270","28550"
"In post","2022","Declared non-disabled","Heart of Essex","Outside London","AA/AO","275","255","25630","23770"
"In post","2022","Declared non-disabled","Heart of Essex","Outside London","EO","215","205","29020","29290"
"In post","2022","Declared non-disabled","Heart of Essex","Outside London","G6/G7","85","80","60750","58970"
"In post","2022","Declared non-disabled","Heart of Essex","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Heart of Essex","Outside London","SEO/HEO","145","135","37740","36240"
"In post","2022","Declared non-disabled","Heart of Essex","Outside London","Unknown","95","90","31540","30210"
"In post","2022","Declared non-disabled","Herefordshire, County of","Outside London","AA/AO","130","130","24240","21170"
"In post","2022","Declared non-disabled","Herefordshire, County of","Outside London","EO","110","105","27670","27570"
"In post","2022","Declared non-disabled","Herefordshire, County of","Outside London","G6/G7","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Herefordshire, County of","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Herefordshire, County of","Outside London","SEO/HEO","40","40","35210","33300"
"In post","2022","Declared non-disabled","Herefordshire, County of","Outside London","Unknown","25","20","[c]","[c]"
"In post","2022","Declared non-disabled","Hertfordshire CC","Outside London","AA/AO","455","425","25930","24920"
"In post","2022","Declared non-disabled","Hertfordshire CC","Outside London","EO","610","570","29880","29290"
"In post","2022","Declared non-disabled","Hertfordshire CC","Outside London","G6/G7","215","205","61690","60710"
"In post","2022","Declared non-disabled","Hertfordshire CC","Outside London","SCS level","25","25","[c]","[c]"
"In post","2022","Declared non-disabled","Hertfordshire CC","Outside London","SEO/HEO","435","415","39650","38160"
"In post","2022","Declared non-disabled","Hertfordshire CC","Outside London","Unknown","130","125","31740","30210"
"In post","2022","Declared non-disabled","Hounslow and Richmond upon Thames","London","AA/AO","545","500","27180","24960"
"In post","2022","Declared non-disabled","Hounslow and Richmond upon Thames","London","EO","675","635","30160","29250"
"In post","2022","Declared non-disabled","Hounslow and Richmond upon Thames","London","G6/G7","115","110","55740","54620"
"In post","2022","Declared non-disabled","Hounslow and Richmond upon Thames","London","SCS level","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Hounslow and Richmond upon Thames","London","SEO/HEO","595","575","37930","36140"
"In post","2022","Declared non-disabled","Hounslow and Richmond upon Thames","London","Unknown","50","45","32430","29450"
"In post","2022","Declared non-disabled","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","AA/AO","190","165","21200","21260"
"In post","2022","Declared non-disabled","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","EO","280","255","27450","27570"
"In post","2022","Declared non-disabled","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","G6/G7","30","25","[c]","[c]"
"In post","2022","Declared non-disabled","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","SEO/HEO","130","120","40310","37460"
"In post","2022","Declared non-disabled","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","AA/AO","315","295","22130","21260"
"In post","2022","Declared non-disabled","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","EO","250","235","28380","27570"
"In post","2022","Declared non-disabled","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","G6/G7","40","35","61490","60880"
"In post","2022","Declared non-disabled","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","SEO/HEO","200","195","38560","37640"
"In post","2022","Declared non-disabled","Isle of Anglesey","Outside London","AA/AO","40","40","22140","21380"
"In post","2022","Declared non-disabled","Isle of Anglesey","Outside London","EO","85","75","26910","26820"
"In post","2022","Declared non-disabled","Isle of Anglesey","Outside London","G6/G7","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Isle of Anglesey","Outside London","SEO/HEO","45","40","35970","35120"
"In post","2022","Declared non-disabled","Isle of Anglesey","Outside London","Unknown","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Isle of Wight","Outside London","AA/AO","340","320","24200","23960"
"In post","2022","Declared non-disabled","Isle of Wight","Outside London","EO","135","125","28010","27570"
"In post","2022","Declared non-disabled","Isle of Wight","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Isle of Wight","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Isle of Wight","Outside London","SEO/HEO","55","55","37100","35310"
"In post","2022","Declared non-disabled","Isle of Wight","Outside London","Unknown","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Kensington & Chelsea and Hammersmith & Fulham","London","AA/AO","320","305","31020","31850"
"In post","2022","Declared non-disabled","Kensington & Chelsea and Hammersmith & Fulham","London","EO","180","175","32100","31060"
"In post","2022","Declared non-disabled","Kensington & Chelsea and Hammersmith & Fulham","London","G6/G7","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Kensington & Chelsea and Hammersmith & Fulham","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Kensington & Chelsea and Hammersmith & Fulham","London","SEO/HEO","60","55","43350","42630"
"In post","2022","Declared non-disabled","Kensington & Chelsea and Hammersmith & Fulham","London","Unknown","55","50","34080","34100"
"In post","2022","Declared non-disabled","Kent Thames Gateway","Outside London","AA/AO","560","530","28030","30610"
"In post","2022","Declared non-disabled","Kent Thames Gateway","Outside London","EO","265","255","30290","29290"
"In post","2022","Declared non-disabled","Kent Thames Gateway","Outside London","G6/G7","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Kent Thames Gateway","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Kent Thames Gateway","Outside London","SEO/HEO","125","120","39080","38160"
"In post","2022","Declared non-disabled","Kent Thames Gateway","Outside London","Unknown","40","40","31940","34430"
"In post","2022","Declared non-disabled","Kingston upon Hull, City of","Outside London","AA/AO","570","505","23490","21860"
"In post","2022","Declared non-disabled","Kingston upon Hull, City of","Outside London","EO","500","445","27470","27570"
"In post","2022","Declared non-disabled","Kingston upon Hull, City of","Outside London","G6/G7","55","50","56690","55610"
"In post","2022","Declared non-disabled","Kingston upon Hull, City of","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Kingston upon Hull, City of","Outside London","SEO/HEO","225","210","35880","33840"
"In post","2022","Declared non-disabled","Kingston upon Hull, City of","Outside London","Unknown","135","125","30530","28200"
"In post","2022","Declared non-disabled","Lambeth","London","AA/AO","200","195","29220","29020"
"In post","2022","Declared non-disabled","Lambeth","London","EO","515","495","31910","31060"
"In post","2022","Declared non-disabled","Lambeth","London","G6/G7","300","285","63090","60630"
"In post","2022","Declared non-disabled","Lambeth","London","SCS level","55","55","100700","91970"
"In post","2022","Declared non-disabled","Lambeth","London","SEO/HEO","580","565","41150","40170"
"In post","2022","Declared non-disabled","Lambeth","London","Unknown","90","85","43070","35310"
"In post","2022","Declared non-disabled","Lancaster and Wyre","Outside London","AA/AO","295","270","23060","21260"
"In post","2022","Declared non-disabled","Lancaster and Wyre","Outside London","EO","235","220","27600","27570"
"In post","2022","Declared non-disabled","Lancaster and Wyre","Outside London","G6/G7","40","35","65420","68140"
"In post","2022","Declared non-disabled","Lancaster and Wyre","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Lancaster and Wyre","Outside London","SEO/HEO","115","110","38090","37280"
"In post","2022","Declared non-disabled","Lancaster and Wyre","Outside London","Unknown","30","25","[c]","[c]"
"In post","2022","Declared non-disabled","Leeds","Outside London","AA/AO","1560","1415","22500","21260"
"In post","2022","Declared non-disabled","Leeds","Outside London","EO","2230","2085","27120","27080"
"In post","2022","Declared non-disabled","Leeds","Outside London","G6/G7","1455","1390","56610","55210"
"In post","2022","Declared non-disabled","Leeds","Outside London","SCS level","90","90","87100","78470"
"In post","2022","Declared non-disabled","Leeds","Outside London","SEO/HEO","2885","2745","35750","34050"
"In post","2022","Declared non-disabled","Leeds","Outside London","Unknown","205","195","30880","28200"
"In post","2022","Declared non-disabled","Leicester","Outside London","AA/AO","725","645","21770","21260"
"In post","2022","Declared non-disabled","Leicester","Outside London","EO","520","480","27310","27570"
"In post","2022","Declared non-disabled","Leicester","Outside London","G6/G7","80","75","55620","55210"
"In post","2022","Declared non-disabled","Leicester","Outside London","SCS level","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Leicester","Outside London","SEO/HEO","270","255","36310","33840"
"In post","2022","Declared non-disabled","Leicester","Outside London","Unknown","190","175","29310","26310"
"In post","2022","Declared non-disabled","Leicestershire CC and Rutland","Outside London","AA/AO","570","525","23690","22330"
"In post","2022","Declared non-disabled","Leicestershire CC and Rutland","Outside London","EO","400","370","27840","27370"
"In post","2022","Declared non-disabled","Leicestershire CC and Rutland","Outside London","G6/G7","60","60","62850","59000"
"In post","2022","Declared non-disabled","Leicestershire CC and Rutland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Leicestershire CC and Rutland","Outside London","SEO/HEO","280","265","38250","37100"
"In post","2022","Declared non-disabled","Leicestershire CC and Rutland","Outside London","Unknown","35","35","33900","33030"
"In post","2022","Declared non-disabled","Lewisham and Southwark","London","AA/AO","110","100","24760","24310"
"In post","2022","Declared non-disabled","Lewisham and Southwark","London","EO","375","360","30170","31060"
"In post","2022","Declared non-disabled","Lewisham and Southwark","London","G6/G7","25","25","[c]","[c]"
"In post","2022","Declared non-disabled","Lewisham and Southwark","London","SCS level","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Lewisham and Southwark","London","SEO/HEO","110","105","38640","36700"
"In post","2022","Declared non-disabled","Lewisham and Southwark","London","Unknown","290","280","36400","35310"
"In post","2022","Declared non-disabled","Lincolnshire CC","Outside London","AA/AO","915","855","22510","21260"
"In post","2022","Declared non-disabled","Lincolnshire CC","Outside London","EO","515","480","27650","27570"
"In post","2022","Declared non-disabled","Lincolnshire CC","Outside London","G6/G7","90","85","59130","55610"
"In post","2022","Declared non-disabled","Lincolnshire CC","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Lincolnshire CC","Outside London","SEO/HEO","445","430","36830","35630"
"In post","2022","Declared non-disabled","Lincolnshire CC","Outside London","Unknown","130","120","30010","27260"
"In post","2022","Declared non-disabled","Lisburn and Castlereagh","Outside London","AA/AO","140","130","21660","21920"
"In post","2022","Declared non-disabled","Lisburn and Castlereagh","Outside London","EO","75","70","27170","26920"
"In post","2022","Declared non-disabled","Lisburn and Castlereagh","Outside London","G6/G7","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Lisburn and Castlereagh","Outside London","SEO/HEO","75","70","36430","36460"
"In post","2022","Declared non-disabled","Lisburn and Castlereagh","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Liverpool","Outside London","AA/AO","2775","2500","21720","21680"
"In post","2022","Declared non-disabled","Liverpool","Outside London","EO","2540","2355","26050","25590"
"In post","2022","Declared non-disabled","Liverpool","Outside London","G6/G7","675","655","56730","55210"
"In post","2022","Declared non-disabled","Liverpool","Outside London","SCS level","30","30","87480","79130"
"In post","2022","Declared non-disabled","Liverpool","Outside London","SEO/HEO","2085","2015","34940","33370"
"In post","2022","Declared non-disabled","Liverpool","Outside London","Unknown","190","175","29820","28200"
"In post","2022","Declared non-disabled","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Outside London","AA/AO","135","125","25210","24020"
"In post","2022","Declared non-disabled","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Outside London","EO","90","85","29500","28980"
"In post","2022","Declared non-disabled","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Outside London","G6/G7","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Outside London","SEO/HEO","35","35","39510","38580"
"In post","2022","Declared non-disabled","Luton","Outside London","AA/AO","85","70","21110","21260"
"In post","2022","Declared non-disabled","Luton","Outside London","EO","220","200","27710","27570"
"In post","2022","Declared non-disabled","Luton","Outside London","G6/G7","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Luton","Outside London","SEO/HEO","35","35","34370","33040"
"In post","2022","Declared non-disabled","Luton","Outside London","Unknown","50","45","29430","30210"
"In post","2022","Declared non-disabled","Manchester","Outside London","AA/AO","1125","1035","21970","21260"
"In post","2022","Declared non-disabled","Manchester","Outside London","EO","1685","1605","26830","26820"
"In post","2022","Declared non-disabled","Manchester","Outside London","G6/G7","1155","1115","56930","55210"
"In post","2022","Declared non-disabled","Manchester","Outside London","SCS level","70","65","89460","84890"
"In post","2022","Declared non-disabled","Manchester","Outside London","SEO/HEO","2165","2080","35610","34290"
"In post","2022","Declared non-disabled","Manchester","Outside London","Unknown","245","230","30170","28200"
"In post","2022","Declared non-disabled","Medway","Outside London","AA/AO","425","405","25630","25210"
"In post","2022","Declared non-disabled","Medway","Outside London","EO","265","250","30210","29290"
"In post","2022","Declared non-disabled","Medway","Outside London","G6/G7","25","25","[c]","[c]"
"In post","2022","Declared non-disabled","Medway","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Medway","Outside London","SEO/HEO","180","170","39450","37280"
"In post","2022","Declared non-disabled","Medway","Outside London","Unknown","45","40","28960","26610"
"In post","2022","Declared non-disabled","Merton, Kingston upon Thames and Sutton","London","AA/AO","75","70","23580","23720"
"In post","2022","Declared non-disabled","Merton, Kingston upon Thames and Sutton","London","EO","240","230","31170","31060"
"In post","2022","Declared non-disabled","Merton, Kingston upon Thames and Sutton","London","G6/G7","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Merton, Kingston upon Thames and Sutton","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Merton, Kingston upon Thames and Sutton","London","SEO/HEO","65","60","40710","38800"
"In post","2022","Declared non-disabled","Merton, Kingston upon Thames and Sutton","London","Unknown","45","45","34540","34100"
"In post","2022","Declared non-disabled","Mid and East Antrim","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mid and East Antrim","Outside London","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Mid Kent","Outside London","AA/AO","220","210","24730","23140"
"In post","2022","Declared non-disabled","Mid Kent","Outside London","EO","200","190","29230","29290"
"In post","2022","Declared non-disabled","Mid Kent","Outside London","G6/G7","30","30","61840","61550"
"In post","2022","Declared non-disabled","Mid Kent","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mid Kent","Outside London","SEO/HEO","100","95","37460","36570"
"In post","2022","Declared non-disabled","Mid Kent","Outside London","Unknown","90","85","30940","28200"
"In post","2022","Declared non-disabled","Mid Lancashire","Outside London","AA/AO","1640","1440","22000","21260"
"In post","2022","Declared non-disabled","Mid Lancashire","Outside London","EO","930","845","27490","27570"
"In post","2022","Declared non-disabled","Mid Lancashire","Outside London","G6/G7","245","235","58510","55210"
"In post","2022","Declared non-disabled","Mid Lancashire","Outside London","SCS level","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Mid Lancashire","Outside London","SEO/HEO","695","645","36940","35170"
"In post","2022","Declared non-disabled","Mid Lancashire","Outside London","Unknown","145","130","30940","28880"
"In post","2022","Declared non-disabled","Mid Ulster","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mid Ulster","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Milton Keynes","Outside London","AA/AO","565","545","25440","25000"
"In post","2022","Declared non-disabled","Milton Keynes","Outside London","EO","400","380","28610","27570"
"In post","2022","Declared non-disabled","Milton Keynes","Outside London","G6/G7","155","140","61690","57820"
"In post","2022","Declared non-disabled","Milton Keynes","Outside London","SCS level","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Milton Keynes","Outside London","SEO/HEO","435","420","39590","38760"
"In post","2022","Declared non-disabled","Milton Keynes","Outside London","Unknown","100","95","25100","24080"
"In post","2022","Declared non-disabled","Monmouthshire and Newport","Outside London","AA/AO","695","605","21750","21260"
"In post","2022","Declared non-disabled","Monmouthshire and Newport","Outside London","EO","805","735","26320","25930"
"In post","2022","Declared non-disabled","Monmouthshire and Newport","Outside London","G6/G7","760","730","56840","57940"
"In post","2022","Declared non-disabled","Monmouthshire and Newport","Outside London","SCS level","45","45","76650","73120"
"In post","2022","Declared non-disabled","Monmouthshire and Newport","Outside London","SEO/HEO","1335","1270","36060","36840"
"In post","2022","Declared non-disabled","Monmouthshire and Newport","Outside London","Unknown","90","80","29670","29480"
"In post","2022","Declared non-disabled","Na h-Eileanan Siar","Outside London","AA/AO","65","60","21860","21260"
"In post","2022","Declared non-disabled","Na h-Eileanan Siar","Outside London","EO","35","35","29010","27570"
"In post","2022","Declared non-disabled","Na h-Eileanan Siar","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Na h-Eileanan Siar","Outside London","SEO/HEO","30","30","37830","36090"
"In post","2022","Declared non-disabled","Newry, Mourne and Down","Outside London","AA/AO","40","40","20740","20560"
"In post","2022","Declared non-disabled","Newry, Mourne and Down","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Newry, Mourne and Down","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Newry, Mourne and Down","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","North and North East Lincolnshire","Outside London","AA/AO","205","175","21130","21260"
"In post","2022","Declared non-disabled","North and North East Lincolnshire","Outside London","EO","255","230","27250","27570"
"In post","2022","Declared non-disabled","North and North East Lincolnshire","Outside London","G6/G7","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","North and North East Lincolnshire","Outside London","SEO/HEO","65","60","33740","31990"
"In post","2022","Declared non-disabled","North and North East Lincolnshire","Outside London","Unknown","85","80","29980","26870"
"In post","2022","Declared non-disabled","North and West Norfolk","Outside London","AA/AO","360","335","24060","21380"
"In post","2022","Declared non-disabled","North and West Norfolk","Outside London","EO","155","140","28230","27570"
"In post","2022","Declared non-disabled","North and West Norfolk","Outside London","G6/G7","15","10","[c]","[c]"
"In post","2022","Declared non-disabled","North and West Norfolk","Outside London","SEO/HEO","140","130","36200","34290"
"In post","2022","Declared non-disabled","North and West Norfolk","Outside London","Unknown","35","30","30460","28200"
"In post","2022","Declared non-disabled","North Hampshire","Outside London","AA/AO","195","180","21850","21170"
"In post","2022","Declared non-disabled","North Hampshire","Outside London","EO","180","165","27350","27570"
"In post","2022","Declared non-disabled","North Hampshire","Outside London","G6/G7","80","75","70290","74990"
"In post","2022","Declared non-disabled","North Hampshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","North Hampshire","Outside London","SEO/HEO","210","205","37340","33930"
"In post","2022","Declared non-disabled","North Hampshire","Outside London","Unknown","55","50","29390","24450"
"In post","2022","Declared non-disabled","North Lanarkshire","Outside London","AA/AO","820","680","21350","21260"
"In post","2022","Declared non-disabled","North Lanarkshire","Outside London","EO","510","460","27280","27570"
"In post","2022","Declared non-disabled","North Lanarkshire","Outside London","G6/G7","60","60","58730","55210"
"In post","2022","Declared non-disabled","North Lanarkshire","Outside London","SCS level","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","North Lanarkshire","Outside London","SEO/HEO","325","305","36300","33370"
"In post","2022","Declared non-disabled","North Northamptonshire","Outside London","AA/AO","170","145","21460","21260"
"In post","2022","Declared non-disabled","North Northamptonshire","Outside London","EO","140","130","27710","27570"
"In post","2022","Declared non-disabled","North Northamptonshire","Outside London","G6/G7","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","North Northamptonshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","North Northamptonshire","Outside London","SEO/HEO","25","25","[c]","[c]"
"In post","2022","Declared non-disabled","North Northamptonshire","Outside London","Unknown","35","30","29270","28200"
"In post","2022","Declared non-disabled","North Nottinghamshire","Outside London","AA/AO","265","250","24390","23960"
"In post","2022","Declared non-disabled","North Nottinghamshire","Outside London","EO","210","190","27820","27570"
"In post","2022","Declared non-disabled","North Nottinghamshire","Outside London","G6/G7","40","35","62060","60100"
"In post","2022","Declared non-disabled","North Nottinghamshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","North Nottinghamshire","Outside London","SEO/HEO","125","125","40230","38160"
"In post","2022","Declared non-disabled","North Nottinghamshire","Outside London","Unknown","70","65","29380","28200"
"In post","2022","Declared non-disabled","North Yorkshire CC","Outside London","AA/AO","520","490","22980","21170"
"In post","2022","Declared non-disabled","North Yorkshire CC","Outside London","EO","355","335","27990","27570"
"In post","2022","Declared non-disabled","North Yorkshire CC","Outside London","G6/G7","120","110","63300","59750"
"In post","2022","Declared non-disabled","North Yorkshire CC","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","North Yorkshire CC","Outside London","SEO/HEO","330","320","36280","35300"
"In post","2022","Declared non-disabled","North Yorkshire CC","Outside London","Unknown","65","60","30040","28200"
"In post","2022","Declared non-disabled","Northumberland","Outside London","AA/AO","75","65","21030","21170"
"In post","2022","Declared non-disabled","Northumberland","Outside London","EO","160","140","27390","27570"
"In post","2022","Declared non-disabled","Northumberland","Outside London","G6/G7","20","20","[c]","[c]"
"In post","2022","Declared non-disabled","Northumberland","Outside London","SEO/HEO","55","55","36190","35310"
"In post","2022","Declared non-disabled","Northumberland","Outside London","Unknown","35","35","32050","32390"
"In post","2022","Declared non-disabled","Norwich and East Norfolk","Outside London","AA/AO","475","425","22610","21260"
"In post","2022","Declared non-disabled","Norwich and East Norfolk","Outside London","EO","435","385","27570","27570"
"In post","2022","Declared non-disabled","Norwich and East Norfolk","Outside London","G6/G7","75","70","56050","53430"
"In post","2022","Declared non-disabled","Norwich and East Norfolk","Outside London","SCS level","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Norwich and East Norfolk","Outside London","SEO/HEO","220","210","36550","34290"
"In post","2022","Declared non-disabled","Norwich and East Norfolk","Outside London","Unknown","180","170","26230","24090"
"In post","2022","Declared non-disabled","Nottingham","Outside London","AA/AO","1250","1140","22170","21260"
"In post","2022","Declared non-disabled","Nottingham","Outside London","EO","1435","1330","26900","26820"
"In post","2022","Declared non-disabled","Nottingham","Outside London","G6/G7","725","705","56820","55210"
"In post","2022","Declared non-disabled","Nottingham","Outside London","SCS level","45","45","90070","83370"
"In post","2022","Declared non-disabled","Nottingham","Outside London","SEO/HEO","1905","1805","35740","33430"
"In post","2022","Declared non-disabled","Nottingham","Outside London","Unknown","135","120","28500","26650"
"In post","2022","Declared non-disabled","Orkney Islands","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Orkney Islands","Outside London","EO","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Orkney Islands","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Orkney Islands","Outside London","SEO/HEO","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Overseas","Overseas","AA/AO","55","55","22070","21830"
"In post","2022","Declared non-disabled","Overseas","Overseas","EO","210","210","27580","27090"
"In post","2022","Declared non-disabled","Overseas","Overseas","G6/G7","865","860","59480","57370"
"In post","2022","Declared non-disabled","Overseas","Overseas","SCS level","210","210","86410","78680"
"In post","2022","Declared non-disabled","Overseas","Overseas","SEO/HEO","990","990","38290","34770"
"In post","2022","Declared non-disabled","Overseas","Overseas","Unknown","25","25","[c]","[c]"
"In post","2022","Declared non-disabled","Oxfordshire CC","Outside London","AA/AO","625","585","24510","21790"
"In post","2022","Declared non-disabled","Oxfordshire CC","Outside London","EO","365","345","28260","27570"
"In post","2022","Declared non-disabled","Oxfordshire CC","Outside London","G6/G7","125","120","60890","57550"
"In post","2022","Declared non-disabled","Oxfordshire CC","Outside London","SCS level","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Oxfordshire CC","Outside London","SEO/HEO","455","440","36660","35530"
"In post","2022","Declared non-disabled","Oxfordshire CC","Outside London","Unknown","115","100","30950","28200"
"In post","2022","Declared non-disabled","Perth and Kinross, and Stirling","Outside London","AA/AO","165","155","23540","22810"
"In post","2022","Declared non-disabled","Perth and Kinross, and Stirling","Outside London","EO","170","160","28910","27570"
"In post","2022","Declared non-disabled","Perth and Kinross, and Stirling","Outside London","G6/G7","40","35","58600","57730"
"In post","2022","Declared non-disabled","Perth and Kinross, and Stirling","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Perth and Kinross, and Stirling","Outside London","SEO/HEO","120","110","39170","37440"
"In post","2022","Declared non-disabled","Perth and Kinross, and Stirling","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Peterborough","Outside London","AA/AO","450","385","21250","21680"
"In post","2022","Declared non-disabled","Peterborough","Outside London","EO","300","270","26970","27130"
"In post","2022","Declared non-disabled","Peterborough","Outside London","G6/G7","70","65","57310","54100"
"In post","2022","Declared non-disabled","Peterborough","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Peterborough","Outside London","SEO/HEO","275","260","35320","33840"
"In post","2022","Declared non-disabled","Peterborough","Outside London","Unknown","75","65","29580","28200"
"In post","2022","Declared non-disabled","Plymouth","Outside London","AA/AO","540","495","22930","22010"
