"Status","Year","Profession_of_post","Region_ITL1","Region_ITL3","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Commercial","North East (England)","Darlington","Unknown","5","5","[c]","[c]"
"In post","2022","Commercial","North East (England)","Durham","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Commercial","North East (England)","Durham","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","North East (England)","Durham","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","North East (England)","Durham","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","North East (England)","Hartlepool and Stockton-on-Tees","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","North East (England)","Hartlepool and Stockton-on-Tees","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","North East (England)","Hartlepool and Stockton-on-Tees","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","North East (England)","Hartlepool and Stockton-on-Tees","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","North East (England)","Northumberland","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Commercial","North East (England)","Northumberland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","North East (England)","Sunderland","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Commercial","North East (England)","Sunderland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","North East (England)","Sunderland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","North East (England)","Sunderland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","North East (England)","Tyneside","Heterosexual / straight","60","55","38450","36500"
"In post","2022","Commercial","North East (England)","Tyneside","LGBO","5","5","[c]","[c]"
"In post","2022","Commercial","North East (England)","Tyneside","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","North East (England)","Tyneside","Unknown","5","5","[c]","[c]"
"In post","2022","Commercial","North West (England)","Blackburn with Darwen","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","North West (England)","Blackburn with Darwen","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","North West (England)","Blackpool","Heterosexual / straight","30","25","[c]","[c]"
"In post","2022","Commercial","North West (England)","Blackpool","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","North West (England)","Blackpool","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","North West (England)","Blackpool","Unknown","5","5","[c]","[c]"
"In post","2022","Commercial","North West (England)","Cheshire East","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Commercial","North West (England)","Cheshire East","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","North West (England)","Cheshire West and Chester","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","North West (England)","Cheshire West and Chester","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","North West (England)","Cheshire West and Chester","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","North West (England)","Chorley and West Lancashire","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Commercial","North West (England)","Chorley and West Lancashire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","North West (England)","East Cumbria","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","North West (England)","East Cumbria","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","North West (England)","East Lancashire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","North West (England)","East Lancashire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","North West (England)","East Merseyside","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Commercial","North West (England)","East Merseyside","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","North West (England)","East Merseyside","Undeclared","5","5","[c]","[c]"
"In post","2022","Commercial","North West (England)","East Merseyside","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","North West (England)","Greater Manchester North East","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","North West (England)","Greater Manchester North East","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","North West (England)","Greater Manchester North West","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","North West (England)","Greater Manchester North West","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","North West (England)","Greater Manchester South West","Heterosexual / straight","50","50","42790","40520"
"In post","2022","Commercial","North West (England)","Greater Manchester South West","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","North West (England)","Greater Manchester South West","Undeclared","10","5","[c]","[c]"
"In post","2022","Commercial","North West (England)","Greater Manchester South West","Unknown","25","25","[c]","[c]"
"In post","2022","Commercial","North West (England)","Lancaster and Wyre","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","North West (England)","Lancaster and Wyre","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","North West (England)","Liverpool","Heterosexual / straight","135","135","36100","38330"
"In post","2022","Commercial","North West (England)","Liverpool","LGBO","10","10","[c]","[c]"
"In post","2022","Commercial","North West (England)","Liverpool","Undeclared","5","5","[c]","[c]"
"In post","2022","Commercial","North West (England)","Liverpool","Unknown","45","45","34010","31250"
"In post","2022","Commercial","North West (England)","Manchester","Heterosexual / straight","115","115","40100","36500"
"In post","2022","Commercial","North West (England)","Manchester","LGBO","10","10","[c]","[c]"
"In post","2022","Commercial","North West (England)","Manchester","Undeclared","10","10","[c]","[c]"
"In post","2022","Commercial","North West (England)","Manchester","Unknown","15","15","[c]","[c]"
"In post","2022","Commercial","North West (England)","Mid Lancashire","Heterosexual / straight","10","5","[c]","[c]"
"In post","2022","Commercial","North West (England)","Mid Lancashire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","North West (England)","Mid Lancashire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","North West (England)","Mid Lancashire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","North West (England)","Sefton","Heterosexual / straight","15","10","[c]","[c]"
"In post","2022","Commercial","North West (England)","Sefton","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","North West (England)","Sefton","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","North West (England)","Sefton","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","North West (England)","Warrington","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Commercial","North West (England)","Warrington","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","North West (England)","Warrington","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","North West (England)","Warrington","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","North West (England)","West Cumbria","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Commercial","North West (England)","West Cumbria","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","North West (England)","West Cumbria","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","North West (England)","Wirral","Heterosexual / straight","30","30","27260","27570"
"In post","2022","Commercial","North West (England)","Wirral","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","North West (England)","Wirral","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","North West (England)","Wirral","Unknown","5","5","[c]","[c]"
"In post","2022","Commercial","Northern Ireland","Antrim and Newtownabbey","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Northern Ireland","Antrim and Newtownabbey","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Northern Ireland","Belfast","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Northern Ireland","Belfast","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Northern Ireland","Lisburn and Castlereagh","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Commercial","Northern Ireland","Lisburn and Castlereagh","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Northern Ireland","Lisburn and Castlereagh","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Overseas","Overseas","Heterosexual / straight","35","35","49380","42130"
"In post","2022","Commercial","Overseas","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Overseas","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Overseas","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Scotland","Aberdeen City and Aberdeenshire","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Commercial","Scotland","Aberdeen City and Aberdeenshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Scotland","Aberdeen City and Aberdeenshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Scotland","Angus and Dundee City","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Scotland","Angus and Dundee City","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Scotland","City of Edinburgh","Heterosexual / straight","35","35","41790","37710"
"In post","2022","Commercial","Scotland","City of Edinburgh","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Scotland","City of Edinburgh","Unknown","25","25","[c]","[c]"
"In post","2022","Commercial","Scotland","Clackmannanshire and Fife","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Commercial","Scotland","Clackmannanshire and Fife","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Scotland","Clackmannanshire and Fife","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Scotland","Clackmannanshire and Fife","Unknown","5","5","[c]","[c]"
"In post","2022","Commercial","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Commercial","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Scotland","Falkirk","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Scotland","Falkirk","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Scotland","Falkirk","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Scotland","Glasgow City","Heterosexual / straight","85","85","33820","33000"
"In post","2022","Commercial","Scotland","Glasgow City","LGBO","5","5","[c]","[c]"
"In post","2022","Commercial","Scotland","Glasgow City","Undeclared","10","10","[c]","[c]"
"In post","2022","Commercial","Scotland","Glasgow City","Unknown","10","10","[c]","[c]"
"In post","2022","Commercial","Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Scotland","North Lanarkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Scotland","North Lanarkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Scotland","North Lanarkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Scotland","Perth and Kinross, and Stirling","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Commercial","Scotland","Perth and Kinross, and Stirling","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Scotland","Perth and Kinross, and Stirling","Unknown","5","5","[c]","[c]"
"In post","2022","Commercial","Scotland","South Lanarkshire","Heterosexual / straight","30","30","40840","40100"
"In post","2022","Commercial","Scotland","South Lanarkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Scotland","South Lanarkshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Scotland","South Lanarkshire","Unknown","15","15","[c]","[c]"
"In post","2022","Commercial","Scotland","West Lothian","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Scotland","West Lothian","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Scotland","West Lothian","Unknown","5","5","[c]","[c]"
"In post","2022","Commercial","South East (England)","Berkshire","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Commercial","South East (England)","Berkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","South East (England)","Berkshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","South East (England)","Berkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","South East (England)","Brighton and Hove","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","South East (England)","Brighton and Hove","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","South East (England)","Buckinghamshire","Heterosexual / straight","45","45","36970","36800"
"In post","2022","Commercial","South East (England)","Buckinghamshire","LGBO","5","5","[c]","[c]"
"In post","2022","Commercial","South East (England)","Buckinghamshire","Undeclared","5","5","[c]","[c]"
"In post","2022","Commercial","South East (England)","Buckinghamshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","South East (England)","Central Hampshire","Heterosexual / straight","90","85","35170","34800"
"In post","2022","Commercial","South East (England)","Central Hampshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","South East (England)","Central Hampshire","Undeclared","15","15","[c]","[c]"
"In post","2022","Commercial","South East (England)","Central Hampshire","Unknown","35","35","31560","29230"
"In post","2022","Commercial","South East (England)","East Kent","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","South East (England)","East Kent","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","South East (England)","East Kent","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","South East (England)","East Surrey","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","South East (England)","East Surrey","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","South East (England)","East Surrey","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","South East (England)","East Sussex CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","South East (England)","East Sussex CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","South East (England)","East Sussex CC","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","South East (England)","Isle of Wight","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","South East (England)","Isle of Wight","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","South East (England)","Isle of Wight","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","South East (England)","Kent Thames Gateway","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","South East (England)","Kent Thames Gateway","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","South East (England)","Medway","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Commercial","South East (England)","Medway","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","South East (England)","Mid Kent","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","South East (England)","Mid Kent","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","South East (England)","Mid Kent","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","South East (England)","Milton Keynes","Heterosexual / straight","65","60","43430","41160"
