"Status","Year","Region_ITL3","Region_london","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Antrim and Newtownabbey","Outside London","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Antrim and Newtownabbey","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Antrim and Newtownabbey","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Antrim and Newtownabbey","Outside London","SEO/HEO","Female","15","15","[c]","[c]"
"In post","2022","Antrim and Newtownabbey","Outside London","SEO/HEO","Male","20","20","[c]","[c]"
"In post","2022","Ards and North Down","Outside London","AA/AO","Female","35","30","22400","21920"
"In post","2022","Ards and North Down","Outside London","AA/AO","Male","135","130","21350","20560"
"In post","2022","Ards and North Down","Outside London","EO","Female","15","15","[c]","[c]"
"In post","2022","Ards and North Down","Outside London","EO","Male","15","15","[c]","[c]"
"In post","2022","Ards and North Down","Outside London","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Ards and North Down","Outside London","G6/G7","Male","5","5","[c]","[c]"
"In post","2022","Ards and North Down","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Ards and North Down","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Ards and North Down","Outside London","SEO/HEO","Female","15","15","[c]","[c]"
"In post","2022","Ards and North Down","Outside London","SEO/HEO","Male","20","20","[c]","[c]"
"In post","2022","Armagh City, Banbridge and Craigavon","Outside London","AA/AO","Female","5","5","[c]","[c]"
"In post","2022","Armagh City, Banbridge and Craigavon","Outside London","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Armagh City, Banbridge and Craigavon","Outside London","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Armagh City, Banbridge and Craigavon","Outside London","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Armagh City, Banbridge and Craigavon","Outside London","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Armagh City, Banbridge and Craigavon","Outside London","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Armagh City, Banbridge and Craigavon","Outside London","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Armagh City, Banbridge and Craigavon","Outside London","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Barking & Dagenham and Havering","London","AA/AO","Female","65","55","23940","23720"
"In post","2022","Barking & Dagenham and Havering","London","AA/AO","Male","35","35","25710","25110"
"In post","2022","Barking & Dagenham and Havering","London","EO","Female","250","225","31000","31060"
"In post","2022","Barking & Dagenham and Havering","London","EO","Male","165","160","31070","31060"
"In post","2022","Barking & Dagenham and Havering","London","G6/G7","Female","5","5","[c]","[c]"
"In post","2022","Barking & Dagenham and Havering","London","G6/G7","Male","5","5","[c]","[c]"
"In post","2022","Barking & Dagenham and Havering","London","SEO/HEO","Female","40","35","39760","38150"
"In post","2022","Barking & Dagenham and Havering","London","SEO/HEO","Male","30","30","38360","36650"
"In post","2022","Barking & Dagenham and Havering","London","Unknown","Female","75","70","32880","32090"
"In post","2022","Barking & Dagenham and Havering","London","Unknown","Male","15","15","[c]","[c]"
"In post","2022","Barnet","London","AA/AO","Female","190","155","24130","23780"
"In post","2022","Barnet","London","AA/AO","Male","75","70","23880","23780"
"In post","2022","Barnet","London","EO","Female","315","280","29720","31060"
"In post","2022","Barnet","London","EO","Male","165","160","29600","30470"
"In post","2022","Barnet","London","G6/G7","Female","175","165","59570","55130"
"In post","2022","Barnet","London","G6/G7","Male","140","135","60980","59680"
"In post","2022","Barnet","London","SCS level","Female","25","20","[c]","[c]"
"In post","2022","Barnet","London","SCS level","Male","25","20","[c]","[c]"
"In post","2022","Barnet","London","SEO/HEO","Female","360","350","38020","38930"
"In post","2022","Barnet","London","SEO/HEO","Male","220","215","40090","40070"
"In post","2022","Barnet","London","Unknown","Female","75","70","33130","30200"
"In post","2022","Barnet","London","Unknown","Male","40","35","32550","31040"
"In post","2022","Barnsley, Doncaster and Rotherham","Outside London","AA/AO","Female","830","700","21980","21260"
"In post","2022","Barnsley, Doncaster and Rotherham","Outside London","AA/AO","Male","610","580","25340","25380"
"In post","2022","Barnsley, Doncaster and Rotherham","Outside London","EO","Female","610","515","27600","27570"
"In post","2022","Barnsley, Doncaster and Rotherham","Outside London","EO","Male","345","325","29820","27570"
"In post","2022","Barnsley, Doncaster and Rotherham","Outside London","G6/G7","Female","30","30","[c]","[c]"
"In post","2022","Barnsley, Doncaster and Rotherham","Outside London","G6/G7","Male","20","20","[c]","[c]"
"In post","2022","Barnsley, Doncaster and Rotherham","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Barnsley, Doncaster and Rotherham","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Barnsley, Doncaster and Rotherham","Outside London","SEO/HEO","Female","210","195","36430","34290"
"In post","2022","Barnsley, Doncaster and Rotherham","Outside London","SEO/HEO","Male","160","155","39260","38160"
"In post","2022","Barnsley, Doncaster and Rotherham","Outside London","Unknown","Female","250","230","28820","28200"
"In post","2022","Barnsley, Doncaster and Rotherham","Outside London","Unknown","Male","55","55","31640","31420"
"In post","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","AA/AO","Female","430","380","22980","21380"
"In post","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","AA/AO","Male","300","285","23890","21380"
"In post","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","EO","Female","1185","1080","25100","25860"
"In post","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","EO","Male","1215","1190","25340","25940"
"In post","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","G6/G7","Female","670","640","55950","54540"
"In post","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","G6/G7","Male","1465","1440","57460","55310"
"In post","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","SCS level","Female","40","40","94550","90520"
"In post","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","SCS level","Male","110","105","100960","92690"
"In post","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","SEO/HEO","Female","2655","2475","35100","34000"
"In post","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","SEO/HEO","Male","4035","3955","37140","37450"
"In post","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","Unknown","Female","595","555","36660","33360"
"In post","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","Unknown","Male","1045","1035","42520","39860"
"In post","2022","Bedford","Outside London","AA/AO","Female","155","145","25050","22910"
"In post","2022","Bedford","Outside London","AA/AO","Male","135","135","27480","28140"
"In post","2022","Bedford","Outside London","EO","Female","155","135","27520","27570"
"In post","2022","Bedford","Outside London","EO","Male","120","115","27770","27570"
"In post","2022","Bedford","Outside London","G6/G7","Female","15","15","[c]","[c]"
"In post","2022","Bedford","Outside London","G6/G7","Male","15","15","[c]","[c]"
"In post","2022","Bedford","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Bedford","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Bedford","Outside London","SEO/HEO","Female","75","70","38340","36740"
"In post","2022","Bedford","Outside London","SEO/HEO","Male","75","75","38640","37450"
"In post","2022","Bedford","Outside London","Unknown","Female","80","70","28670","26310"
"In post","2022","Bedford","Outside London","Unknown","Male","25","25","[c]","[c]"
"In post","2022","Belfast","Outside London","AA/AO","Female","495","420","21440","21250"
"In post","2022","Belfast","Outside London","AA/AO","Male","475","455","21350","21250"
"In post","2022","Belfast","Outside London","EO","Female","475","430","26890","26820"
"In post","2022","Belfast","Outside London","EO","Male","435","430","26800","26590"
"In post","2022","Belfast","Outside London","G6/G7","Female","115","110","56370","55210"
"In post","2022","Belfast","Outside London","G6/G7","Male","140","135","57580","55210"
"In post","2022","Belfast","Outside London","SCS level","Female","10","10","[c]","[c]"
"In post","2022","Belfast","Outside London","SCS level","Male","5","5","[c]","[c]"
"In post","2022","Belfast","Outside London","SEO/HEO","Female","500","475","35460","33370"
"In post","2022","Belfast","Outside London","SEO/HEO","Male","490","480","35780","33370"
"In post","2022","Berkshire","Outside London","AA/AO","Female","340","305","23450","21830"
"In post","2022","Berkshire","Outside London","AA/AO","Male","635","630","30140","27680"
"In post","2022","Berkshire","Outside London","EO","Female","440","400","29720","29290"
"In post","2022","Berkshire","Outside London","EO","Male","325","320","32820","29290"
"In post","2022","Berkshire","Outside London","G6/G7","Female","115","105","58320","55210"
"In post","2022","Berkshire","Outside London","G6/G7","Male","150","145","58890","56130"
"In post","2022","Berkshire","Outside London","SCS level","Female","10","10","[c]","[c]"
"In post","2022","Berkshire","Outside London","SCS level","Male","10","10","[c]","[c]"
"In post","2022","Berkshire","Outside London","SEO/HEO","Female","300","280","37680","37330"
"In post","2022","Berkshire","Outside London","SEO/HEO","Male","370","360","39740","39990"
"In post","2022","Berkshire","Outside London","Unknown","Female","185","180","29100","25570"
"In post","2022","Berkshire","Outside London","Unknown","Male","50","50","29390","24730"
"In post","2022","Bexley and Greenwich","London","AA/AO","Female","455","425","26980","24960"
"In post","2022","Bexley and Greenwich","London","AA/AO","Male","445","435","30430","31790"
"In post","2022","Bexley and Greenwich","London","EO","Female","320","295","31380","31060"
"In post","2022","Bexley and Greenwich","London","EO","Male","225","215","33410","31880"
"In post","2022","Bexley and Greenwich","London","G6/G7","Female","15","15","[c]","[c]"
"In post","2022","Bexley and Greenwich","London","G6/G7","Male","10","10","[c]","[c]"
"In post","2022","Bexley and Greenwich","London","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Bexley and Greenwich","London","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Bexley and Greenwich","London","SEO/HEO","Female","85","85","41010","39670"
"In post","2022","Bexley and Greenwich","London","SEO/HEO","Male","130","125","41850","40710"
"In post","2022","Bexley and Greenwich","London","Unknown","Female","65","60","31700","28690"
"In post","2022","Bexley and Greenwich","London","Unknown","Male","40","40","34080","33950"
"In post","2022","Birmingham","Outside London","AA/AO","Female","2250","1960","21430","21250"
"In post","2022","Birmingham","Outside London","AA/AO","Male","1510","1440","21980","21250"
"In post","2022","Birmingham","Outside London","EO","Female","2140","1945","27080","27570"
"In post","2022","Birmingham","Outside London","EO","Male","1560","1520","27280","26820"
"In post","2022","Birmingham","Outside London","G6/G7","Female","645","610","56880","55210"
"In post","2022","Birmingham","Outside London","G6/G7","Male","635","625","58040","55210"
"In post","2022","Birmingham","Outside London","SCS level","Female","50","50","101050","95930"
"In post","2022","Birmingham","Outside London","SCS level","Male","55","50","102700","99480"
"In post","2022","Birmingham","Outside London","SEO/HEO","Female","1805","1710","35700","33370"
"In post","2022","Birmingham","Outside London","SEO/HEO","Male","1715","1685","36450","33880"
"In post","2022","Birmingham","Outside London","Unknown","Female","500","460","29240","28200"
"In post","2022","Birmingham","Outside London","Unknown","Male","165","155","30460","28200"
"In post","2022","Blackburn with Darwen","Outside London","AA/AO","Female","90","75","20910","21260"
"In post","2022","Blackburn with Darwen","Outside London","AA/AO","Male","50","50","22130","21260"
"In post","2022","Blackburn with Darwen","Outside London","EO","Female","105","85","27440","27570"
"In post","2022","Blackburn with Darwen","Outside London","EO","Male","95","90","27730","27570"
"In post","2022","Blackburn with Darwen","Outside London","G6/G7","Female","10","10","[c]","[c]"
"In post","2022","Blackburn with Darwen","Outside London","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Blackburn with Darwen","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Blackburn with Darwen","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Blackburn with Darwen","Outside London","SEO/HEO","Female","20","20","[c]","[c]"
"In post","2022","Blackburn with Darwen","Outside London","SEO/HEO","Male","25","25","[c]","[c]"
"In post","2022","Blackburn with Darwen","Outside London","Unknown","Female","65","60","29430","26310"
"In post","2022","Blackburn with Darwen","Outside London","Unknown","Male","20","20","[c]","[c]"
"In post","2022","Blackpool","Outside London","AA/AO","Female","1165","1005","21090","21260"
"In post","2022","Blackpool","Outside London","AA/AO","Male","665","645","21180","21260"
"In post","2022","Blackpool","Outside London","EO","Female","1210","1060","27440","27570"
"In post","2022","Blackpool","Outside London","EO","Male","705","680","27530","27570"
"In post","2022","Blackpool","Outside London","G6/G7","Female","255","240","54310","49700"
"In post","2022","Blackpool","Outside London","G6/G7","Male","290","280","58210","57060"
"In post","2022","Blackpool","Outside London","SCS level","Female","10","10","[c]","[c]"
"In post","2022","Blackpool","Outside London","SCS level","Male","5","5","[c]","[c]"
"In post","2022","Blackpool","Outside London","SEO/HEO","Female","680","635","34500","34290"
"In post","2022","Blackpool","Outside London","SEO/HEO","Male","470","455","35850","35310"
"In post","2022","Blackpool","Outside London","Unknown","Female","75","75","28380","24800"
"In post","2022","Blackpool","Outside London","Unknown","Male","25","25","[c]","[c]"
"In post","2022","Bournemouth, Christchurch and Poole","Outside London","AA/AO","Female","100","85","20930","20970"
"In post","2022","Bournemouth, Christchurch and Poole","Outside London","AA/AO","Male","90","90","21230","20970"
"In post","2022","Bournemouth, Christchurch and Poole","Outside London","EO","Female","185","155","27140","27570"
"In post","2022","Bournemouth, Christchurch and Poole","Outside London","EO","Male","140","135","27120","27570"
"In post","2022","Bournemouth, Christchurch and Poole","Outside London","G6/G7","Female","15","15","[c]","[c]"
"In post","2022","Bournemouth, Christchurch and Poole","Outside London","G6/G7","Male","10","10","[c]","[c]"
"In post","2022","Bournemouth, Christchurch and Poole","Outside London","SEO/HEO","Female","45","40","36990","35170"
"In post","2022","Bournemouth, Christchurch and Poole","Outside London","SEO/HEO","Male","45","45","35290","33900"
"In post","2022","Bournemouth, Christchurch and Poole","Outside London","Unknown","Female","110","95","29120","26810"
"In post","2022","Bournemouth, Christchurch and Poole","Outside London","Unknown","Male","45","40","28400","26810"
"In post","2022","Bradford","Outside London","AA/AO","Female","800","640","21260","21250"
"In post","2022","Bradford","Outside London","AA/AO","Male","570","530","21340","21250"
"In post","2022","Bradford","Outside London","EO","Female","530","455","27170","27570"
"In post","2022","Bradford","Outside London","EO","Male","310","300","27250","27570"
"In post","2022","Bradford","Outside London","G6/G7","Female","35","30","57250","55210"
"In post","2022","Bradford","Outside London","G6/G7","Male","30","30","58250","55210"
"In post","2022","Bradford","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Bradford","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Bradford","Outside London","SEO/HEO","Female","185","170","34910","33370"
"In post","2022","Bradford","Outside London","SEO/HEO","Male","105","100","35410","33370"
"In post","2022","Bradford","Outside London","Unknown","Female","135","125","29360","26640"
"In post","2022","Bradford","Outside London","Unknown","Male","65","60","30860","28200"
"In post","2022","Breckland and South Norfolk","Outside London","AA/AO","Female","110","100","23490","23140"
"In post","2022","Breckland and South Norfolk","Outside London","AA/AO","Male","165","160","24900","24260"
"In post","2022","Breckland and South Norfolk","Outside London","EO","Female","65","55","27640","27570"
"In post","2022","Breckland and South Norfolk","Outside London","EO","Male","60","60","29690","28040"
"In post","2022","Breckland and South Norfolk","Outside London","G6/G7","Female","10","10","[c]","[c]"
"In post","2022","Breckland and South Norfolk","Outside London","G6/G7","Male","10","10","[c]","[c]"
"In post","2022","Breckland and South Norfolk","Outside London","SEO/HEO","Female","40","40","39430","37440"
"In post","2022","Breckland and South Norfolk","Outside London","SEO/HEO","Male","50","45","39680","38160"
"In post","2022","Breckland and South Norfolk","Outside London","Unknown","Female","5","5","[c]","[c]"
"In post","2022","Breckland and South Norfolk","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Brent","London","AA/AO","Female","105","90","24340","24310"
"In post","2022","Brent","London","AA/AO","Male","35","30","23940","24310"
"In post","2022","Brent","London","EO","Female","175","160","30840","31060"
"In post","2022","Brent","London","EO","Male","100","100","30680","31060"
"In post","2022","Brent","London","G6/G7","Female","10","10","[c]","[c]"
"In post","2022","Brent","London","G6/G7","Male","15","15","[c]","[c]"
"In post","2022","Brent","London","SEO/HEO","Female","50","45","39790","37820"
"In post","2022","Brent","London","SEO/HEO","Male","60","55","40320","38000"
"In post","2022","Brent","London","Unknown","Female","60","55","32640","30200"
"In post","2022","Brent","London","Unknown","Male","15","15","[c]","[c]"
"In post","2022","Bridgend and Neath Port Talbot","Outside London","AA/AO","Female","185","155","21090","21260"
"In post","2022","Bridgend and Neath Port Talbot","Outside London","AA/AO","Male","90","85","21090","21260"
"In post","2022","Bridgend and Neath Port Talbot","Outside London","EO","Female","215","185","27850","27570"
"In post","2022","Bridgend and Neath Port Talbot","Outside London","EO","Male","80","75","29180","27570"
"In post","2022","Bridgend and Neath Port Talbot","Outside London","G6/G7","Female","5","5","[c]","[c]"
"In post","2022","Bridgend and Neath Port Talbot","Outside London","G6/G7","Male","15","15","[c]","[c]"
"In post","2022","Bridgend and Neath Port Talbot","Outside London","SEO/HEO","Female","55","50","35770","34340"
"In post","2022","Bridgend and Neath Port Talbot","Outside London","SEO/HEO","Male","45","40","39440","40140"
"In post","2022","Bridgend and Neath Port Talbot","Outside London","Unknown","Female","70","65","29440","26310"
"In post","2022","Bridgend and Neath Port Talbot","Outside London","Unknown","Male","15","15","[c]","[c]"
"In post","2022","Brighton and Hove","Outside London","AA/AO","Female","90","75","21540","21410"
"In post","2022","Brighton and Hove","Outside London","AA/AO","Male","55","50","21300","21130"
"In post","2022","Brighton and Hove","Outside London","EO","Female","180","160","27570","27570"
"In post","2022","Brighton and Hove","Outside London","EO","Male","90","85","27830","27570"
"In post","2022","Brighton and Hove","Outside London","G6/G7","Female","50","45","60340","60060"
"In post","2022","Brighton and Hove","Outside London","G6/G7","Male","40","35","63410","62590"
"In post","2022","Brighton and Hove","Outside London","SCS level","Female","5","5","[c]","[c]"
"In post","2022","Brighton and Hove","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Brighton and Hove","Outside London","SEO/HEO","Female","55","50","37610","37690"
"In post","2022","Brighton and Hove","Outside London","SEO/HEO","Male","30","25","[c]","[c]"
"In post","2022","Brighton and Hove","Outside London","Unknown","Female","105","90","30100","28200"
"In post","2022","Brighton and Hove","Outside London","Unknown","Male","40","35","32310","28200"
"In post","2022","Bristol, City of","Outside London","AA/AO","Female","785","685","21610","21260"
"In post","2022","Bristol, City of","Outside London","AA/AO","Male","570","545","22350","21300"
"In post","2022","Bristol, City of","Outside London","EO","Female","765","680","26770","27000"
"In post","2022","Bristol, City of","Outside London","EO","Male","630","605","27120","26970"
"In post","2022","Bristol, City of","Outside London","G6/G7","Female","625","585","54440","53360"
"In post","2022","Bristol, City of","Outside London","G6/G7","Male","620","600","56720","55210"
"In post","2022","Bristol, City of","Outside London","SCS level","Female","45","45","90320","81220"
"In post","2022","Bristol, City of","Outside London","SCS level","Male","45","45","98190","89240"
"In post","2022","Bristol, City of","Outside London","SEO/HEO","Female","1275","1185","35140","33730"
"In post","2022","Bristol, City of","Outside London","SEO/HEO","Male","1100","1070","36020","34490"
"In post","2022","Bristol, City of","Outside London","Unknown","Female","195","175","28200","26310"
"In post","2022","Bristol, City of","Outside London","Unknown","Male","70","70","30000","28200"
"In post","2022","Bromley","London","AA/AO","Female","90","80","23920","23720"
"In post","2022","Bromley","London","AA/AO","Male","30","30","23770","23720"
"In post","2022","Bromley","London","EO","Female","165","150","31040","31060"
"In post","2022","Bromley","London","EO","Male","60","60","31270","31060"
"In post","2022","Bromley","London","G6/G7","Female","10","10","[c]","[c]"
"In post","2022","Bromley","London","G6/G7","Male","5","5","[c]","[c]"
"In post","2022","Bromley","London","SEO/HEO","Female","50","50","39740","37610"
"In post","2022","Bromley","London","SEO/HEO","Male","20","20","[c]","[c]"
"In post","2022","Bromley","London","Unknown","Female","100","95","32810","30200"
"In post","2022","Bromley","London","Unknown","Male","30","25","[c]","[c]"
"In post","2022","Buckinghamshire","Outside London","AA/AO","Female","310","280","24190","23170"
"In post","2022","Buckinghamshire","Outside London","AA/AO","Male","225","225","27070","28140"
"In post","2022","Buckinghamshire","Outside London","EO","Female","280","260","28360","27570"
"In post","2022","Buckinghamshire","Outside London","EO","Male","205","200","29530","28670"
"In post","2022","Buckinghamshire","Outside London","G6/G7","Female","50","50","63470","57440"
"In post","2022","Buckinghamshire","Outside London","G6/G7","Male","55","55","62480","59410"
"In post","2022","Buckinghamshire","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Buckinghamshire","Outside London","SCS level","Male","10","5","[c]","[c]"
"In post","2022","Buckinghamshire","Outside London","SEO/HEO","Female","285","265","38510","36400"
"In post","2022","Buckinghamshire","Outside London","SEO/HEO","Male","200","195","39150","38160"
"In post","2022","Buckinghamshire","Outside London","Unknown","Female","55","50","30900","31980"
"In post","2022","Buckinghamshire","Outside London","Unknown","Male","15","15","[c]","[c]"
"In post","2022","Caithness and Sutherland, and Ross and Cromarty","Outside London","AA/AO","Female","40","35","23990","23230"
"In post","2022","Caithness and Sutherland, and Ross and Cromarty","Outside London","AA/AO","Male","40","35","27460","25940"
"In post","2022","Caithness and Sutherland, and Ross and Cromarty","Outside London","EO","Female","40","35","28510","27570"
"In post","2022","Caithness and Sutherland, and Ross and Cromarty","Outside London","EO","Male","40","35","31630","30040"
"In post","2022","Caithness and Sutherland, and Ross and Cromarty","Outside London","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Caithness and Sutherland, and Ross and Cromarty","Outside London","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Caithness and Sutherland, and Ross and Cromarty","Outside London","SEO/HEO","Female","15","15","[c]","[c]"
"In post","2022","Caithness and Sutherland, and Ross and Cromarty","Outside London","SEO/HEO","Male","20","20","[c]","[c]"
"In post","2022","Caithness and Sutherland, and Ross and Cromarty","Outside London","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Caithness and Sutherland, and Ross and Cromarty","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Calderdale and Kirklees","Outside London","AA/AO","Female","120","90","20930","21260"
"In post","2022","Calderdale and Kirklees","Outside London","AA/AO","Male","65","60","21110","21260"
"In post","2022","Calderdale and Kirklees","Outside London","EO","Female","360","310","27350","27570"
"In post","2022","Calderdale and Kirklees","Outside London","EO","Male","230","225","27440","27570"
"In post","2022","Calderdale and Kirklees","Outside London","G6/G7","Female","25","25","[c]","[c]"
"In post","2022","Calderdale and Kirklees","Outside London","G6/G7","Male","10","10","[c]","[c]"
"In post","2022","Calderdale and Kirklees","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Calderdale and Kirklees","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Calderdale and Kirklees","Outside London","SEO/HEO","Female","45","45","35300","32850"
"In post","2022","Calderdale and Kirklees","Outside London","SEO/HEO","Male","30","30","[c]","[c]"
"In post","2022","Calderdale and Kirklees","Outside London","Unknown","Female","140","130","29180","28200"
"In post","2022","Calderdale and Kirklees","Outside London","Unknown","Male","35","35","27930","27580"
"In post","2022","Cambridgeshire CC","Outside London","AA/AO","Female","510","465","23510","21820"
"In post","2022","Cambridgeshire CC","Outside London","AA/AO","Male","660","630","27870","28700"
"In post","2022","Cambridgeshire CC","Outside London","EO","Female","365","340","27210","26680"
"In post","2022","Cambridgeshire CC","Outside London","EO","Male","375","370","29820","27570"
"In post","2022","Cambridgeshire CC","Outside London","G6/G7","Female","110","105","58690","54540"
"In post","2022","Cambridgeshire CC","Outside London","G6/G7","Male","145","145","58630","54540"
"In post","2022","Cambridgeshire CC","Outside London","SCS level","Female","15","15","[c]","[c]"
"In post","2022","Cambridgeshire CC","Outside London","SCS level","Male","20","20","[c]","[c]"
"In post","2022","Cambridgeshire CC","Outside London","SEO/HEO","Female","515","490","36410","33560"
"In post","2022","Cambridgeshire CC","Outside London","SEO/HEO","Male","605","595","38080","36460"
"In post","2022","Cambridgeshire CC","Outside London","Unknown","Female","135","125","28740","28200"
"In post","2022","Cambridgeshire CC","Outside London","Unknown","Male","30","25","[c]","[c]"
"In post","2022","Camden and City of London","London","AA/AO","Female","385","355","23820","23720"
"In post","2022","Camden and City of London","London","AA/AO","Male","320","310","24890","23720"
"In post","2022","Camden and City of London","London","EO","Female","275","255","29450","28990"
"In post","2022","Camden and City of London","London","EO","Male","175","170","29980","28850"
"In post","2022","Camden and City of London","London","G6/G7","Female","155","140","68070","62580"
"In post","2022","Camden and City of London","London","G6/G7","Male","245","240","72870","64430"
"In post","2022","Camden and City of London","London","SCS level","Female","15","10","[c]","[c]"
"In post","2022","Camden and City of London","London","SCS level","Male","15","15","[c]","[c]"
"In post","2022","Camden and City of London","London","SEO/HEO","Female","250","240","39980","38370"
"In post","2022","Camden and City of London","London","SEO/HEO","Male","225","225","39950","37640"
"In post","2022","Camden and City of London","London","Unknown","Female","30","25","[c]","[c]"
"In post","2022","Camden and City of London","London","Unknown","Male","20","20","[c]","[c]"
"In post","2022","Cardiff and Vale of Glamorgan","Outside London","AA/AO","Female","1665","1435","21920","21300"
"In post","2022","Cardiff and Vale of Glamorgan","Outside London","AA/AO","Male","1365","1305","22300","21250"
"In post","2022","Cardiff and Vale of Glamorgan","Outside London","EO","Female","1605","1470","27070","26820"
