"Status","Year","Ethnicity","Region_ITL1","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Mixed","Unknown","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Unknown","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Unknown","EO","EO","20","15","[c]","[c]"
"In post","2022","Mixed","Unknown","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Unknown","G6/G7","G7","5","5","[c]","[c]"
"In post","2022","Mixed","Unknown","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Unknown","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Unknown","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Wales","AA/AO","AA","5","5","[c]","[c]"
"In post","2022","Mixed","Wales","AA/AO","AO","120","105","22080","21680"
"In post","2022","Mixed","Wales","EO","EO","115","115","27230","27570"
"In post","2022","Mixed","Wales","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Wales","G6/G7","G7","40","35","54050","52250"
"In post","2022","Mixed","Wales","SCS level","SCS level","5","5","[c]","[c]"
"In post","2022","Mixed","Wales","SEO/HEO","HEO","70","65","33230","33080"
"In post","2022","Mixed","Wales","SEO/HEO","SEO","45","40","41490","40520"
"In post","2022","Mixed","Wales","Unknown","Unknown","30","30","31750","30210"
"In post","2022","Mixed","West Midlands (England)","AA/AO","AA","10","10","[c]","[c]"
"In post","2022","Mixed","West Midlands (England)","AA/AO","AO","195","180","22460","21260"
"In post","2022","Mixed","West Midlands (England)","EO","EO","205","195","27510","27570"
"In post","2022","Mixed","West Midlands (England)","G6/G7","G6","10","10","[c]","[c]"
"In post","2022","Mixed","West Midlands (England)","G6/G7","G7","35","35","52450","51380"
"In post","2022","Mixed","West Midlands (England)","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","West Midlands (England)","SEO/HEO","HEO","75","70","32410","31990"
"In post","2022","Mixed","West Midlands (England)","SEO/HEO","SEO","45","45","40780","40000"
"In post","2022","Mixed","West Midlands (England)","Unknown","Unknown","65","60","29300","26190"
"In post","2022","Mixed","Yorkshire and The Humber","AA/AO","AA","15","15","[c]","[c]"
"In post","2022","Mixed","Yorkshire and The Humber","AA/AO","AO","130","120","22630","21260"
"In post","2022","Mixed","Yorkshire and The Humber","EO","EO","175","165","27120","27570"
"In post","2022","Mixed","Yorkshire and The Humber","G6/G7","G6","20","20","[c]","[c]"
"In post","2022","Mixed","Yorkshire and The Humber","G6/G7","G7","45","45","51340","50430"
"In post","2022","Mixed","Yorkshire and The Humber","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Yorkshire and The Humber","SEO/HEO","HEO","75","75","32470","31990"
"In post","2022","Mixed","Yorkshire and The Humber","SEO/HEO","SEO","50","50","39350","37450"
"In post","2022","Mixed","Yorkshire and The Humber","Unknown","Unknown","40","40","32130","28200"
"In post","2022","Other ethnicity","East Midlands (England)","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Midlands (England)","AA/AO","AO","20","20","[c]","[c]"
"In post","2022","Other ethnicity","East Midlands (England)","EO","EO","20","20","[c]","[c]"
"In post","2022","Other ethnicity","East Midlands (England)","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Midlands (England)","G6/G7","G7","5","5","[c]","[c]"
"In post","2022","Other ethnicity","East Midlands (England)","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East Midlands (England)","SEO/HEO","HEO","15","10","[c]","[c]"
"In post","2022","Other ethnicity","East Midlands (England)","SEO/HEO","SEO","10","10","[c]","[c]"
"In post","2022","Other ethnicity","East Midlands (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East of England","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East of England","AA/AO","AO","35","30","25790","24430"
"In post","2022","Other ethnicity","East of England","EO","EO","40","35","28380","27570"
"In post","2022","Other ethnicity","East of England","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East of England","G6/G7","G7","10","10","[c]","[c]"
"In post","2022","Other ethnicity","East of England","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","East of England","SEO/HEO","HEO","10","10","[c]","[c]"
"In post","2022","Other ethnicity","East of England","SEO/HEO","SEO","15","15","[c]","[c]"
"In post","2022","Other ethnicity","East of England","Unknown","Unknown","5","5","[c]","[c]"
"In post","2022","Other ethnicity","London","AA/AO","AA","20","20","[c]","[c]"
"In post","2022","Other ethnicity","London","AA/AO","AO","160","150","26620","25110"
"In post","2022","Other ethnicity","London","EO","EO","345","330","30010","30510"
"In post","2022","Other ethnicity","London","G6/G7","G6","90","85","71060","67950"
"In post","2022","Other ethnicity","London","G6/G7","G7","215","205","56680","54760"
"In post","2022","Other ethnicity","London","SCS level","SCS level","30","30","85660","82440"
"In post","2022","Other ethnicity","London","SEO/HEO","HEO","225","215","35680","35200"
"In post","2022","Other ethnicity","London","SEO/HEO","SEO","170","165","43060","41950"
"In post","2022","Other ethnicity","London","Unknown","Unknown","50","50","33990","34100"
"In post","2022","Other ethnicity","North East (England)","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","North East (England)","AA/AO","AO","25","20","[c]","[c]"
"In post","2022","Other ethnicity","North East (England)","EO","EO","15","10","[c]","[c]"
"In post","2022","Other ethnicity","North East (England)","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","North East (England)","G6/G7","G7","5","5","[c]","[c]"
"In post","2022","Other ethnicity","North East (England)","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","North East (England)","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","North East (England)","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","North East (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","North West (England)","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","North West (England)","AA/AO","AO","50","40","22410","21260"
"In post","2022","Other ethnicity","North West (England)","EO","EO","60","60","27040","27570"
"In post","2022","Other ethnicity","North West (England)","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","North West (England)","G6/G7","G7","10","10","[c]","[c]"
"In post","2022","Other ethnicity","North West (England)","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","North West (England)","SEO/HEO","HEO","25","25","[c]","[c]"
"In post","2022","Other ethnicity","North West (England)","SEO/HEO","SEO","25","25","[c]","[c]"
"In post","2022","Other ethnicity","North West (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Northern Ireland","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Northern Ireland","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Northern Ireland","EO","EO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Northern Ireland","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Northern Ireland","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Northern Ireland","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Northern Ireland","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Northern Ireland","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Northern Ireland","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Overseas","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Overseas","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Overseas","EO","EO","5","5","[c]","[c]"
"In post","2022","Other ethnicity","Overseas","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Overseas","G6/G7","G7","10","10","[c]","[c]"
"In post","2022","Other ethnicity","Overseas","SCS level","SCS level","5","5","[c]","[c]"
"In post","2022","Other ethnicity","Overseas","SEO/HEO","HEO","10","10","[c]","[c]"
"In post","2022","Other ethnicity","Overseas","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Overseas","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Scotland","AA/AO","AA","10","10","[c]","[c]"
"In post","2022","Other ethnicity","Scotland","AA/AO","AO","25","25","[c]","[c]"
"In post","2022","Other ethnicity","Scotland","EO","EO","25","25","[c]","[c]"
"In post","2022","Other ethnicity","Scotland","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Scotland","G6/G7","G7","5","5","[c]","[c]"
"In post","2022","Other ethnicity","Scotland","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Scotland","SEO/HEO","HEO","15","15","[c]","[c]"
"In post","2022","Other ethnicity","Scotland","SEO/HEO","SEO","20","20","[c]","[c]"
"In post","2022","Other ethnicity","Scotland","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","South East (England)","AA/AO","AA","5","5","[c]","[c]"
"In post","2022","Other ethnicity","South East (England)","AA/AO","AO","45","45","25790","24260"
"In post","2022","Other ethnicity","South East (England)","EO","EO","70","65","28180","27570"
"In post","2022","Other ethnicity","South East (England)","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","South East (England)","G6/G7","G7","10","10","[c]","[c]"
"In post","2022","Other ethnicity","South East (England)","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","South East (England)","SEO/HEO","HEO","20","20","[c]","[c]"
"In post","2022","Other ethnicity","South East (England)","SEO/HEO","SEO","20","20","[c]","[c]"
"In post","2022","Other ethnicity","South East (England)","Unknown","Unknown","10","10","[c]","[c]"
"In post","2022","Other ethnicity","South West (England)","AA/AO","AA","5","5","[c]","[c]"
"In post","2022","Other ethnicity","South West (England)","AA/AO","AO","20","20","[c]","[c]"
"In post","2022","Other ethnicity","South West (England)","EO","EO","25","25","[c]","[c]"
"In post","2022","Other ethnicity","South West (England)","G6/G7","G6","5","5","[c]","[c]"
"In post","2022","Other ethnicity","South West (England)","G6/G7","G7","20","20","[c]","[c]"
"In post","2022","Other ethnicity","South West (England)","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","South West (England)","SEO/HEO","HEO","35","35","30800","30950"
"In post","2022","Other ethnicity","South West (England)","SEO/HEO","SEO","30","30","41570","40850"
"In post","2022","Other ethnicity","South West (England)","Unknown","Unknown","10","10","[c]","[c]"
"In post","2022","Other ethnicity","Unknown","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Unknown","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Unknown","EO","EO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Unknown","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Unknown","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Unknown","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Unknown","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Unknown","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Wales","AA/AO","AA","5","5","[c]","[c]"
"In post","2022","Other ethnicity","Wales","AA/AO","AO","30","30","22430","21300"
"In post","2022","Other ethnicity","Wales","EO","EO","25","25","[c]","[c]"
"In post","2022","Other ethnicity","Wales","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Wales","G6/G7","G7","10","10","[c]","[c]"
"In post","2022","Other ethnicity","Wales","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Wales","SEO/HEO","HEO","20","20","[c]","[c]"
"In post","2022","Other ethnicity","Wales","SEO/HEO","SEO","15","15","[c]","[c]"
"In post","2022","Other ethnicity","Wales","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","West Midlands (England)","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","West Midlands (England)","AA/AO","AO","55","50","21570","20970"
"In post","2022","Other ethnicity","West Midlands (England)","EO","EO","50","45","26600","27420"
"In post","2022","Other ethnicity","West Midlands (England)","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","West Midlands (England)","G6/G7","G7","10","10","[c]","[c]"
"In post","2022","Other ethnicity","West Midlands (England)","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","West Midlands (England)","SEO/HEO","HEO","25","20","[c]","[c]"
"In post","2022","Other ethnicity","West Midlands (England)","SEO/HEO","SEO","15","15","[c]","[c]"
"In post","2022","Other ethnicity","West Midlands (England)","Unknown","Unknown","10","10","[c]","[c]"
"In post","2022","Other ethnicity","Yorkshire and The Humber","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Yorkshire and The Humber","AA/AO","AO","35","30","23670","21680"
"In post","2022","Other ethnicity","Yorkshire and The Humber","EO","EO","35","30","26760","26590"
"In post","2022","Other ethnicity","Yorkshire and The Humber","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Yorkshire and The Humber","G6/G7","G7","10","10","[c]","[c]"
"In post","2022","Other ethnicity","Yorkshire and The Humber","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Yorkshire and The Humber","SEO/HEO","HEO","20","15","[c]","[c]"
"In post","2022","Other ethnicity","Yorkshire and The Humber","SEO/HEO","SEO","15","15","[c]","[c]"
"In post","2022","Other ethnicity","Yorkshire and The Humber","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","East Midlands (England)","AA/AO","AA","25","20","[c]","[c]"
"In post","2022","Undeclared","East Midlands (England)","AA/AO","AO","255","230","22800","21260"
"In post","2022","Undeclared","East Midlands (England)","EO","EO","255","230","27680","27570"
"In post","2022","Undeclared","East Midlands (England)","G6/G7","G6","20","15","[c]","[c]"
"In post","2022","Undeclared","East Midlands (England)","G6/G7","G7","55","50","55820","55210"
"In post","2022","Undeclared","East Midlands (England)","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","East Midlands (England)","SEO/HEO","HEO","185","175","33280","33300"
"In post","2022","Undeclared","East Midlands (England)","SEO/HEO","SEO","100","100","41470","40520"
"In post","2022","Undeclared","East Midlands (England)","Unknown","Unknown","40","35","30820","30480"
"In post","2022","Undeclared","East of England","AA/AO","AA","25","25","[c]","[c]"
"In post","2022","Undeclared","East of England","AA/AO","AO","240","215","24800","22770"
"In post","2022","Undeclared","East of England","EO","EO","365","335","28400","27570"
"In post","2022","Undeclared","East of England","G6/G7","G6","15","10","[c]","[c]"
"In post","2022","Undeclared","East of England","G6/G7","G7","50","45","54750","53830"
"In post","2022","Undeclared","East of England","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","East of England","SEO/HEO","HEO","215","205","34090","33370"
"In post","2022","Undeclared","East of England","SEO/HEO","SEO","115","110","42210","40580"
