"Status","Year","Region_ITL3","Responsibility_level_grouped","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Aberdeen City and Aberdeenshire","G6/G7","Male","Heterosexual / straight","55","55","71580","67550"
"In post","2022","Aberdeen City and Aberdeenshire","G6/G7","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Aberdeen City and Aberdeenshire","G6/G7","Male","Undeclared","10","10","[c]","[c]"
"In post","2022","Aberdeen City and Aberdeenshire","G6/G7","Male","Unknown","15","15","[c]","[c]"
"In post","2022","Aberdeen City and Aberdeenshire","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Aberdeen City and Aberdeenshire","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Aberdeen City and Aberdeenshire","SCS level","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Aberdeen City and Aberdeenshire","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Aberdeen City and Aberdeenshire","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Aberdeen City and Aberdeenshire","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Aberdeen City and Aberdeenshire","SCS level","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Aberdeen City and Aberdeenshire","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Aberdeen City and Aberdeenshire","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Aberdeen City and Aberdeenshire","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Aberdeen City and Aberdeenshire","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Aberdeen City and Aberdeenshire","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Aberdeen City and Aberdeenshire","SEO/HEO","Female","Heterosexual / straight","205","190","41360","36640"
"In post","2022","Aberdeen City and Aberdeenshire","SEO/HEO","Female","LGBO","15","15","[c]","[c]"
"In post","2022","Aberdeen City and Aberdeenshire","SEO/HEO","Female","Undeclared","20","15","[c]","[c]"
"In post","2022","Aberdeen City and Aberdeenshire","SEO/HEO","Female","Unknown","50","50","37230","36130"
"In post","2022","Aberdeen City and Aberdeenshire","SEO/HEO","Male","Heterosexual / straight","230","220","51780","41480"
"In post","2022","Aberdeen City and Aberdeenshire","SEO/HEO","Male","LGBO","15","15","[c]","[c]"
"In post","2022","Aberdeen City and Aberdeenshire","SEO/HEO","Male","Undeclared","25","25","[c]","[c]"
"In post","2022","Aberdeen City and Aberdeenshire","SEO/HEO","Male","Unknown","75","70","45640","40290"
"In post","2022","Aberdeen City and Aberdeenshire","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Aberdeen City and Aberdeenshire","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Angus and Dundee City","AA/AO","Female","Heterosexual / straight","375","340","21660","21260"
"In post","2022","Angus and Dundee City","AA/AO","Female","LGBO","35","35","21540","21260"
"In post","2022","Angus and Dundee City","AA/AO","Female","Undeclared","35","30","21100","21260"
"In post","2022","Angus and Dundee City","AA/AO","Female","Unknown","185","165","21670","21260"
"In post","2022","Angus and Dundee City","AA/AO","Male","Heterosexual / straight","260","255","21610","21260"
"In post","2022","Angus and Dundee City","AA/AO","Male","LGBO","30","30","[c]","[c]"
"In post","2022","Angus and Dundee City","AA/AO","Male","Undeclared","30","30","21310","21260"
"In post","2022","Angus and Dundee City","AA/AO","Male","Unknown","115","110","21800","21260"
"In post","2022","Angus and Dundee City","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Angus and Dundee City","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Angus and Dundee City","EO","Female","Heterosexual / straight","280","255","27600","27570"
"In post","2022","Angus and Dundee City","EO","Female","LGBO","15","15","[c]","[c]"
"In post","2022","Angus and Dundee City","EO","Female","Undeclared","20","15","[c]","[c]"
"In post","2022","Angus and Dundee City","EO","Female","Unknown","85","75","27740","27570"
"In post","2022","Angus and Dundee City","EO","Male","Heterosexual / straight","155","150","27690","27570"
"In post","2022","Angus and Dundee City","EO","Male","LGBO","20","20","[c]","[c]"
"In post","2022","Angus and Dundee City","EO","Male","Undeclared","10","10","[c]","[c]"
"In post","2022","Angus and Dundee City","EO","Male","Unknown","45","45","27590","27230"
"In post","2022","Angus and Dundee City","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Angus and Dundee City","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Angus and Dundee City","G6/G7","Female","Heterosexual / straight","35","35","62860","62170"
"In post","2022","Angus and Dundee City","G6/G7","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Angus and Dundee City","G6/G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Angus and Dundee City","G6/G7","Female","Unknown","10","5","[c]","[c]"
"In post","2022","Angus and Dundee City","G6/G7","Male","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","Angus and Dundee City","G6/G7","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Angus and Dundee City","G6/G7","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Angus and Dundee City","G6/G7","Male","Unknown","5","5","[c]","[c]"
"In post","2022","Angus and Dundee City","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Angus and Dundee City","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Angus and Dundee City","SCS level","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Angus and Dundee City","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Angus and Dundee City","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Angus and Dundee City","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Angus and Dundee City","SCS level","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Angus and Dundee City","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Angus and Dundee City","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Angus and Dundee City","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Angus and Dundee City","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Angus and Dundee City","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Angus and Dundee City","SEO/HEO","Female","Heterosexual / straight","160","155","37310","34600"
"In post","2022","Angus and Dundee City","SEO/HEO","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Angus and Dundee City","SEO/HEO","Female","Undeclared","10","10","[c]","[c]"
"In post","2022","Angus and Dundee City","SEO/HEO","Female","Unknown","30","30","[c]","[c]"
"In post","2022","Angus and Dundee City","SEO/HEO","Male","Heterosexual / straight","80","80","37550","34290"
"In post","2022","Angus and Dundee City","SEO/HEO","Male","LGBO","5","5","[c]","[c]"
"In post","2022","Angus and Dundee City","SEO/HEO","Male","Undeclared","5","5","[c]","[c]"
"In post","2022","Angus and Dundee City","SEO/HEO","Male","Unknown","15","15","[c]","[c]"
"In post","2022","Angus and Dundee City","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Angus and Dundee City","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Antrim and Newtownabbey","AA/AO","Female","Heterosexual / straight","30","30","21230","20560"
"In post","2022","Antrim and Newtownabbey","AA/AO","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Antrim and Newtownabbey","AA/AO","Female","Undeclared","5","5","[c]","[c]"
"In post","2022","Antrim and Newtownabbey","AA/AO","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Antrim and Newtownabbey","AA/AO","Male","Heterosexual / straight","90","90","20760","20560"
"In post","2022","Antrim and Newtownabbey","AA/AO","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Antrim and Newtownabbey","AA/AO","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Antrim and Newtownabbey","AA/AO","Male","Unknown","10","10","[c]","[c]"
"In post","2022","Antrim and Newtownabbey","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Antrim and Newtownabbey","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Antrim and Newtownabbey","EO","Female","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Antrim and Newtownabbey","EO","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Antrim and Newtownabbey","EO","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Antrim and Newtownabbey","EO","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Antrim and Newtownabbey","EO","Male","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Antrim and Newtownabbey","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Antrim and Newtownabbey","EO","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Antrim and Newtownabbey","EO","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Antrim and Newtownabbey","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Antrim and Newtownabbey","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Antrim and Newtownabbey","G6/G7","Female","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Antrim and Newtownabbey","G6/G7","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Antrim and Newtownabbey","G6/G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Antrim and Newtownabbey","G6/G7","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Antrim and Newtownabbey","G6/G7","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Antrim and Newtownabbey","G6/G7","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Antrim and Newtownabbey","G6/G7","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Antrim and Newtownabbey","G6/G7","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Antrim and Newtownabbey","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Antrim and Newtownabbey","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Antrim and Newtownabbey","SCS level","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Antrim and Newtownabbey","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Antrim and Newtownabbey","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Antrim and Newtownabbey","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Antrim and Newtownabbey","SCS level","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Antrim and Newtownabbey","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Antrim and Newtownabbey","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Antrim and Newtownabbey","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Antrim and Newtownabbey","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Antrim and Newtownabbey","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Antrim and Newtownabbey","SEO/HEO","Female","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Antrim and Newtownabbey","SEO/HEO","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Antrim and Newtownabbey","SEO/HEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Antrim and Newtownabbey","SEO/HEO","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Antrim and Newtownabbey","SEO/HEO","Male","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Antrim and Newtownabbey","SEO/HEO","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Antrim and Newtownabbey","SEO/HEO","Male","Undeclared","5","5","[c]","[c]"
"In post","2022","Antrim and Newtownabbey","SEO/HEO","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Antrim and Newtownabbey","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Antrim and Newtownabbey","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Ards and North Down","AA/AO","Female","Heterosexual / straight","25","20","[c]","[c]"
"In post","2022","Ards and North Down","AA/AO","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Ards and North Down","AA/AO","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Ards and North Down","AA/AO","Female","Unknown","5","5","[c]","[c]"
"In post","2022","Ards and North Down","AA/AO","Male","Heterosexual / straight","110","110","21180","20560"
"In post","2022","Ards and North Down","AA/AO","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Ards and North Down","AA/AO","Male","Undeclared","10","10","[c]","[c]"
"In post","2022","Ards and North Down","AA/AO","Male","Unknown","15","15","[c]","[c]"
"In post","2022","Ards and North Down","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Ards and North Down","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Ards and North Down","EO","Female","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Ards and North Down","EO","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Ards and North Down","EO","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Ards and North Down","EO","Female","Unknown","5","5","[c]","[c]"
"In post","2022","Ards and North Down","EO","Male","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Ards and North Down","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Ards and North Down","EO","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Ards and North Down","EO","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Ards and North Down","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Ards and North Down","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Ards and North Down","G6/G7","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Ards and North Down","G6/G7","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Ards and North Down","G6/G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Ards and North Down","G6/G7","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Ards and North Down","G6/G7","Male","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Ards and North Down","G6/G7","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Ards and North Down","G6/G7","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Ards and North Down","G6/G7","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Ards and North Down","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Ards and North Down","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Ards and North Down","SCS level","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Ards and North Down","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Ards and North Down","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Ards and North Down","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Ards and North Down","SCS level","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Ards and North Down","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Ards and North Down","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Ards and North Down","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Ards and North Down","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Ards and North Down","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Ards and North Down","SEO/HEO","Female","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Ards and North Down","SEO/HEO","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Ards and North Down","SEO/HEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Ards and North Down","SEO/HEO","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Ards and North Down","SEO/HEO","Male","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Ards and North Down","SEO/HEO","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Ards and North Down","SEO/HEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Ards and North Down","SEO/HEO","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Ards and North Down","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Ards and North Down","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Armagh City, Banbridge and Craigavon","AA/AO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Armagh City, Banbridge and Craigavon","AA/AO","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Armagh City, Banbridge and Craigavon","AA/AO","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Armagh City, Banbridge and Craigavon","AA/AO","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Armagh City, Banbridge and Craigavon","AA/AO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Armagh City, Banbridge and Craigavon","AA/AO","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Armagh City, Banbridge and Craigavon","AA/AO","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Armagh City, Banbridge and Craigavon","AA/AO","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Armagh City, Banbridge and Craigavon","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Armagh City, Banbridge and Craigavon","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Armagh City, Banbridge and Craigavon","EO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Armagh City, Banbridge and Craigavon","EO","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Armagh City, Banbridge and Craigavon","EO","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Armagh City, Banbridge and Craigavon","EO","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Armagh City, Banbridge and Craigavon","EO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Armagh City, Banbridge and Craigavon","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Armagh City, Banbridge and Craigavon","EO","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Armagh City, Banbridge and Craigavon","EO","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Armagh City, Banbridge and Craigavon","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Armagh City, Banbridge and Craigavon","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Armagh City, Banbridge and Craigavon","G6/G7","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Armagh City, Banbridge and Craigavon","G6/G7","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Armagh City, Banbridge and Craigavon","G6/G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Armagh City, Banbridge and Craigavon","G6/G7","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Armagh City, Banbridge and Craigavon","G6/G7","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Armagh City, Banbridge and Craigavon","G6/G7","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Armagh City, Banbridge and Craigavon","G6/G7","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Armagh City, Banbridge and Craigavon","G6/G7","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Armagh City, Banbridge and Craigavon","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Armagh City, Banbridge and Craigavon","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Armagh City, Banbridge and Craigavon","SEO/HEO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Armagh City, Banbridge and Craigavon","SEO/HEO","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Armagh City, Banbridge and Craigavon","SEO/HEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Armagh City, Banbridge and Craigavon","SEO/HEO","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Armagh City, Banbridge and Craigavon","SEO/HEO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Armagh City, Banbridge and Craigavon","SEO/HEO","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Armagh City, Banbridge and Craigavon","SEO/HEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Armagh City, Banbridge and Craigavon","SEO/HEO","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Armagh City, Banbridge and Craigavon","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Armagh City, Banbridge and Craigavon","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Barking & Dagenham and Havering","AA/AO","Female","Heterosexual / straight","45","35","24120","23720"
"In post","2022","Barking & Dagenham and Havering","AA/AO","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Barking & Dagenham and Havering","AA/AO","Female","Undeclared","10","10","[c]","[c]"
"In post","2022","Barking & Dagenham and Havering","AA/AO","Female","Unknown","15","10","[c]","[c]"
"In post","2022","Barking & Dagenham and Havering","AA/AO","Male","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","Barking & Dagenham and Havering","AA/AO","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Barking & Dagenham and Havering","AA/AO","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Barking & Dagenham and Havering","AA/AO","Male","Unknown","10","10","[c]","[c]"
"In post","2022","Barking & Dagenham and Havering","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Barking & Dagenham and Havering","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Barking & Dagenham and Havering","EO","Female","Heterosexual / straight","185","165","31000","31060"
"In post","2022","Barking & Dagenham and Havering","EO","Female","LGBO","5","5","[c]","[c]"
"In post","2022","Barking & Dagenham and Havering","EO","Female","Undeclared","15","10","[c]","[c]"
"In post","2022","Barking & Dagenham and Havering","EO","Female","Unknown","45","40","31000","31060"
"In post","2022","Barking & Dagenham and Havering","EO","Male","Heterosexual / straight","110","105","31110","31060"
"In post","2022","Barking & Dagenham and Havering","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Barking & Dagenham and Havering","EO","Male","Undeclared","10","10","[c]","[c]"
"In post","2022","Barking & Dagenham and Havering","EO","Male","Unknown","45","40","31060","31060"
"In post","2022","Barking & Dagenham and Havering","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Barking & Dagenham and Havering","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Barking & Dagenham and Havering","G6/G7","Female","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Barking & Dagenham and Havering","G6/G7","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Barking & Dagenham and Havering","G6/G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Barking & Dagenham and Havering","G6/G7","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Barking & Dagenham and Havering","G6/G7","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Barking & Dagenham and Havering","G6/G7","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Barking & Dagenham and Havering","G6/G7","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Barking & Dagenham and Havering","G6/G7","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Barking & Dagenham and Havering","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Barking & Dagenham and Havering","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Barking & Dagenham and Havering","SEO/HEO","Female","Heterosexual / straight","30","30","40190","38600"
