"Status","Year","Disability","Profession_of_post","Region_ITL1","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Declared non-disabled","Unknown","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","West Midlands (England)","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","West Midlands (England)","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Yorkshire and The Humber","AO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Yorkshire and The Humber","EO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Yorkshire and The Humber","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Yorkshire and The Humber","G7","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Yorkshire and The Humber","HEO","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Yorkshire and The Humber","SEO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Veterinarian","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Veterinarian","South West (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Veterinarian","South West (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Veterinarian","Wales","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Veterinarian","Wales","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Veterinarian","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Commercial","East Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Commercial","East of England","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Commercial","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Commercial","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Commercial","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Commercial","South East (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Commercial","South West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Commercial","South West (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Communications","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Communications","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Communications","South East (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Communications","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Communications","Wales","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Communications","Yorkshire and The Humber","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Counter Fraud","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Counter Fraud","North East (England)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Counter Fraud","North East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Counter Fraud","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Counter Fraud","Wales","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Counter Fraud","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Digital, Data and Technology","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Digital, Data and Technology","East Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Digital, Data and Technology","East of England","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Digital, Data and Technology","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Digital, Data and Technology","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Digital, Data and Technology","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Digital, Data and Technology","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Digital, Data and Technology","North East (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Digital, Data and Technology","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Digital, Data and Technology","North West (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Digital, Data and Technology","North West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Digital, Data and Technology","North West (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Digital, Data and Technology","Scotland","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Digital, Data and Technology","South East (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Digital, Data and Technology","South West (England)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Digital, Data and Technology","South West (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Digital, Data and Technology","South West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Digital, Data and Technology","South West (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Digital, Data and Technology","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Digital, Data and Technology","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Digital, Data and Technology","Wales","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Digital, Data and Technology","Wales","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Digital, Data and Technology","Wales","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Digital, Data and Technology","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Digital, Data and Technology","Yorkshire and The Humber","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Digital, Data and Technology","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Economics","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Economics","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Economics","London","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Economics","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Economics","Wales","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Finance","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Finance","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Finance","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Finance","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Finance","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Finance","North East (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Finance","North West (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Finance","North West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Finance","North West (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Finance","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Finance","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Finance","South East (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Finance","South West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Finance","Wales","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Finance","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Geography","East of England","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Geography","South East (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Human Resources","East of England","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Human Resources","East of England","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Human Resources","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Human Resources","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Human Resources","London","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Human Resources","North West (England)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Human Resources","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Human Resources","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Human Resources","South West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Human Resources","Wales","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Human Resources","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Human Resources","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Intelligence Analysis","East of England","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Intelligence Analysis","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Intelligence Analysis","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Intelligence Analysis","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Intelligence Analysis","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Internal Audit","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","International Trade","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","International Trade","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","International Trade","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","International Trade","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Knowledge and Information Management","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Knowledge and Information Management","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Knowledge and Information Management","North East (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Knowledge and Information Management","South West (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Knowledge and Information Management","Wales","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Knowledge and Information Management","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Knowledge and Information Management","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Legal","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Medicine","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Medicine","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Medicine","North West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Medicine","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Operational Delivery","East Midlands (England)","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Operational Delivery","East Midlands (England)","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Operational Delivery","East Midlands (England)","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Operational Delivery","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Operational Delivery","East of England","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Operational Delivery","East of England","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Operational Delivery","East of England","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Operational Delivery","East of England","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Operational Delivery","East of England","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Operational Delivery","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Operational Delivery","London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Operational Delivery","London","AO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Operational Delivery","London","EO","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Operational Delivery","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Operational Delivery","London","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Operational Delivery","London","HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Operational Delivery","London","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Operational Delivery","London","SEO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Operational Delivery","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Operational Delivery","North East (England)","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Operational Delivery","North East (England)","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Operational Delivery","North East (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Operational Delivery","North East (England)","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Operational Delivery","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Operational Delivery","North West (England)","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Operational Delivery","North West (England)","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Operational Delivery","North West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Operational Delivery","North West (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Operational Delivery","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Operational Delivery","Northern Ireland","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Operational Delivery","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Operational Delivery","Scotland","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Operational Delivery","Scotland","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Operational Delivery","Scotland","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Operational Delivery","South East (England)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Operational Delivery","South East (England)","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Operational Delivery","South East (England)","G7","[c]","[c]","[c]","[c]"
