"Status","Year","Ethnicity","Parent_department","Region_ITL1","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","White","Office for Standards in Education, Children's Services and Skills","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","White","Office for Standards in Education, Children's Services and Skills","South East (England)","SEO/HEO","50","50","50560","51360"
"In post","2022","White","Office for Standards in Education, Children's Services and Skills","South West (England)","AA/AO","30","25","[c]","[c]"
"In post","2022","White","Office for Standards in Education, Children's Services and Skills","South West (England)","EO","45","40","25850","25880"
"In post","2022","White","Office for Standards in Education, Children's Services and Skills","South West (England)","G6/G7","95","95","72000","75500"
"In post","2022","White","Office for Standards in Education, Children's Services and Skills","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","White","Office for Standards in Education, Children's Services and Skills","South West (England)","SEO/HEO","115","110","39410","39850"
"In post","2022","White","Office for Standards in Education, Children's Services and Skills","Wales","EO","[c]","[c]","[c]","[c]"
"In post","2022","White","Office for Standards in Education, Children's Services and Skills","Wales","G6/G7","10","10","[c]","[c]"
"In post","2022","White","Office for Standards in Education, Children's Services and Skills","Wales","SEO/HEO","5","5","[c]","[c]"
"In post","2022","White","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","AA/AO","5","5","[c]","[c]"
"In post","2022","White","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","EO","10","10","[c]","[c]"
"In post","2022","White","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","G6/G7","50","50","76400","75500"
"In post","2022","White","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","White","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","SEO/HEO","50","50","44320","48860"
"In post","2022","White","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","White","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"In post","2022","White","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","G6/G7","60","55","73990","75500"
"In post","2022","White","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","White","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","SEO/HEO","35","35","47760","51360"
"In post","2022","White","Office of Gas and Electricity Markets","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","White","Office of Gas and Electricity Markets","East of England","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","White","Office of Gas and Electricity Markets","London","AA/AO","10","10","[c]","[c]"
"In post","2022","White","Office of Gas and Electricity Markets","London","EO","85","80","28000","26750"
"In post","2022","White","Office of Gas and Electricity Markets","London","G6/G7","195","195","61890","60800"
"In post","2022","White","Office of Gas and Electricity Markets","London","SCS level","35","35","102370","93620"
"In post","2022","White","Office of Gas and Electricity Markets","London","SEO/HEO","110","105","37280","36550"
"In post","2022","White","Office of Gas and Electricity Markets","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","White","Office of Gas and Electricity Markets","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","White","Office of Gas and Electricity Markets","Scotland","AA/AO","25","25","[c]","[c]"
"In post","2022","White","Office of Gas and Electricity Markets","Scotland","EO","155","155","24550","23700"
"In post","2022","White","Office of Gas and Electricity Markets","Scotland","G6/G7","135","130","54260","52090"
"In post","2022","White","Office of Gas and Electricity Markets","Scotland","SCS level","5","5","[c]","[c]"
"In post","2022","White","Office of Gas and Electricity Markets","Scotland","SEO/HEO","150","150","34290","32480"
"In post","2022","White","Office of Gas and Electricity Markets","Wales","EO","[c]","[c]","[c]","[c]"
"In post","2022","White","Office of Gas and Electricity Markets","Wales","G6/G7","5","5","[c]","[c]"
"In post","2022","White","Office of Gas and Electricity Markets","Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","White","Office of Gas and Electricity Markets","Wales","SEO/HEO","5","5","[c]","[c]"
"In post","2022","White","Office of Gas and Electricity Markets","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","White","Office of Qualifications and Examinations Regulation","East of England","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","White","Office of Qualifications and Examinations Regulation","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","White","Office of Qualifications and Examinations Regulation","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","White","Office of Qualifications and Examinations Regulation","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","White","Office of Qualifications and Examinations Regulation","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","White","Office of Qualifications and Examinations Regulation","West Midlands (England)","EO","20","15","[c]","[c]"
"In post","2022","White","Office of Qualifications and Examinations Regulation","West Midlands (England)","G6/G7","90","90","53310","48350"
"In post","2022","White","Office of Qualifications and Examinations Regulation","West Midlands (England)","SCS level","15","15","[c]","[c]"
"In post","2022","White","Office of Qualifications and Examinations Regulation","West Midlands (England)","SEO/HEO","95","90","36400","38000"
"In post","2022","White","Office of Rail and Road","London","AA/AO","5","5","[c]","[c]"
"In post","2022","White","Office of Rail and Road","London","EO","10","10","[c]","[c]"
"In post","2022","White","Office of Rail and Road","London","G6/G7","85","80","65140","63920"
"In post","2022","White","Office of Rail and Road","London","SCS level","10","10","[c]","[c]"
"In post","2022","White","Office of Rail and Road","London","SEO/HEO","30","30","42550","43090"
"In post","2022","White","Office of Rail and Road","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","White","Office of Rail and Road","North West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","White","Office of Rail and Road","North West (England)","G6/G7","15","15","[c]","[c]"
"In post","2022","White","Office of Rail and Road","North West (England)","SEO/HEO","5","5","[c]","[c]"
"In post","2022","White","Office of Rail and Road","Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2022","White","Office of Rail and Road","Scotland","G6/G7","15","15","[c]","[c]"
"In post","2022","White","Office of Rail and Road","Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","White","Office of Rail and Road","Scotland","SEO/HEO","10","5","[c]","[c]"
"In post","2022","White","Office of Rail and Road","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","White","Office of Rail and Road","South West (England)","G6/G7","15","15","[c]","[c]"
"In post","2022","White","Office of Rail and Road","South West (England)","SEO/HEO","5","5","[c]","[c]"
"In post","2022","White","Office of Rail and Road","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","White","Office of Rail and Road","West Midlands (England)","G6/G7","15","15","[c]","[c]"
"In post","2022","White","Office of Rail and Road","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","White","Office of Rail and Road","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","White","Office of Rail and Road","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","White","Office of Rail and Road","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"In post","2022","White","Office of Rail and Road","Yorkshire and The Humber","G6/G7","10","10","[c]","[c]"
"In post","2022","White","Office of Rail and Road","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","White","Office of Rail and Road","Yorkshire and The Humber","SEO/HEO","10","10","[c]","[c]"
"In post","2022","White","Office of the Secretary of State for Scotland","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","White","Office of the Secretary of State for Scotland","London","EO","[c]","[c]","[c]","[c]"
"In post","2022","White","Office of the Secretary of State for Scotland","London","G6/G7","5","5","[c]","[c]"
"In post","2022","White","Office of the Secretary of State for Scotland","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","White","Office of the Secretary of State for Scotland","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","White","Office of the Secretary of State for Scotland","Scotland","AA/AO","10","10","[c]","[c]"
"In post","2022","White","Office of the Secretary of State for Scotland","Scotland","EO","5","5","[c]","[c]"
"In post","2022","White","Office of the Secretary of State for Scotland","Scotland","G6/G7","25","20","[c]","[c]"
"In post","2022","White","Office of the Secretary of State for Scotland","Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","White","Office of the Secretary of State for Scotland","Scotland","SEO/HEO","10","10","[c]","[c]"
"In post","2022","White","Office of the Secretary of State for Wales","London","EO","[c]","[c]","[c]","[c]"
"In post","2022","White","Office of the Secretary of State for Wales","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","White","Office of the Secretary of State for Wales","London","SCS level","5","5","[c]","[c]"
"In post","2022","White","Office of the Secretary of State for Wales","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","White","Office of the Secretary of State for Wales","Wales","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","White","Office of the Secretary of State for Wales","Wales","EO","[c]","[c]","[c]","[c]"
"In post","2022","White","Office of the Secretary of State for Wales","Wales","G6/G7","5","5","[c]","[c]"
"In post","2022","White","Office of the Secretary of State for Wales","Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","White","Office of the Secretary of State for Wales","Wales","SEO/HEO","5","5","[c]","[c]"
"In post","2022","White","Scottish Government","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","White","Scottish Government","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","White","Scottish Government","London","EO","[c]","[c]","[c]","[c]"
"In post","2022","White","Scottish Government","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","White","Scottish Government","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","White","Scottish Government","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","White","Scottish Government","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","White","Scottish Government","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","White","Scottish Government","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","White","Scottish Government","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2022","White","Scottish Government","Overseas","G6/G7","5","5","[c]","[c]"
"In post","2022","White","Scottish Government","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","White","Scottish Government","Overseas","SEO/HEO","5","5","[c]","[c]"
"In post","2022","White","Scottish Government","Scotland","AA/AO","3710","3480","23920","23230"
"In post","2022","White","Scottish Government","Scotland","EO","3610","3455","30380","30040"
"In post","2022","White","Scottish Government","Scotland","G6/G7","2910","2795","64050","62170"
"In post","2022","White","Scottish Government","Scotland","SCS level","220","220","87890","83230"
"In post","2022","White","Scottish Government","Scotland","SEO/HEO","6240","5975","40250","39660"
"In post","2022","White","Scottish Government","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","White","The National Archives","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","White","The National Archives","London","AA/AO","45","40","20980","20900"
"In post","2022","White","The National Archives","London","EO","45","45","25090","24630"
"In post","2022","White","The National Archives","London","G6/G7","65","65","54000","52300"
"In post","2022","White","The National Archives","London","SCS level","5","5","[c]","[c]"
"In post","2022","White","The National Archives","London","SEO/HEO","195","190","35630","34370"
"In post","2022","White","The National Archives","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","White","The National Archives","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","White","UK Export Finance","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","White","UK Export Finance","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","White","UK Export Finance","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","White","UK Export Finance","London","EO","25","25","[c]","[c]"
"In post","2022","White","UK Export Finance","London","G6/G7","120","115","66690","66010"
"In post","2022","White","UK Export Finance","London","SCS level","25","25","[c]","[c]"
"In post","2022","White","UK Export Finance","London","SEO/HEO","120","120","42190","41000"
"In post","2022","White","UK Export Finance","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","White","UK Export Finance","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","White","UK Export Finance","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","White","UK Export Finance","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","White","UK Export Finance","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","White","UK Export Finance","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","White","UK Export Finance","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","White","UK Export Finance","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","White","UK Export Finance","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","White","UK Export Finance","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","White","UK Export Finance","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","White","UK Export Finance","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","White","UK Statistics Authority","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","White","UK Statistics Authority","London","EO","10","10","[c]","[c]"
"In post","2022","White","UK Statistics Authority","London","G6/G7","60","60","58060","55130"
"In post","2022","White","UK Statistics Authority","London","SCS level","25","25","[c]","[c]"
"In post","2022","White","UK Statistics Authority","London","SEO/HEO","135","130","36270","33710"
"In post","2022","White","UK Statistics Authority","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","White","UK Statistics Authority","North East (England)","SEO/HEO","10","10","[c]","[c]"
"In post","2022","White","UK Statistics Authority","Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2022","White","UK Statistics Authority","Scotland","G6/G7","5","5","[c]","[c]"
"In post","2022","White","UK Statistics Authority","Scotland","SEO/HEO","10","10","[c]","[c]"
"In post","2022","White","UK Statistics Authority","South East (England)","AA/AO","790","505","20220","20350"
"In post","2022","White","UK Statistics Authority","South East (England)","EO","220","210","24650","23880"
"In post","2022","White","UK Statistics Authority","South East (England)","G6/G7","250","245","53780","51210"
"In post","2022","White","UK Statistics Authority","South East (England)","SCS level","15","15","[c]","[c]"
"In post","2022","White","UK Statistics Authority","South East (England)","SEO/HEO","635","600","34120","33060"
"In post","2022","White","UK Statistics Authority","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","White","UK Statistics Authority","Wales","AA/AO","280","250","20100","19860"
"In post","2022","White","UK Statistics Authority","Wales","EO","325","305","24530","23880"
"In post","2022","White","UK Statistics Authority","Wales","G6/G7","545","525","53500","51210"
"In post","2022","White","UK Statistics Authority","Wales","SCS level","30","30","76100","72810"
"In post","2022","White","UK Statistics Authority","Wales","SEO/HEO","1110","1065","34320","34510"
"In post","2022","White","UK Supreme Court","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","White","UK Supreme Court","London","EO","15","15","[c]","[c]"
"In post","2022","White","UK Supreme Court","London","G6/G7","10","10","[c]","[c]"
"In post","2022","White","UK Supreme Court","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","White","UK Supreme Court","London","SEO/HEO","10","10","[c]","[c]"
"In post","2022","White","Water Services Regulation Authority","London","EO","5","5","[c]","[c]"
"In post","2022","White","Water Services Regulation Authority","London","G6/G7","30","30","[c]","[c]"
"In post","2022","White","Water Services Regulation Authority","London","SCS level","5","5","[c]","[c]"
"In post","2022","White","Water Services Regulation Authority","London","SEO/HEO","25","25","[c]","[c]"
"In post","2022","White","Water Services Regulation Authority","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","White","Water Services Regulation Authority","West Midlands (England)","EO","15","15","[c]","[c]"
"In post","2022","White","Water Services Regulation Authority","West Midlands (England)","G6/G7","30","30","80120","77420"
"In post","2022","White","Water Services Regulation Authority","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","White","Water Services Regulation Authority","West Midlands (England)","SEO/HEO","75","70","47610","46850"
"In post","2022","White","Welsh Government","London","EO","[c]","[c]","[c]","[c]"
"In post","2022","White","Welsh Government","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","White","Welsh Government","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","White","Welsh Government","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","White","Welsh Government","North West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","White","Welsh Government","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","White","Welsh Government","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","White","Welsh Government","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2022","White","Welsh Government","Overseas","G6/G7","5","5","[c]","[c]"
"In post","2022","White","Welsh Government","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","White","Welsh Government","Overseas","SEO/HEO","5","5","[c]","[c]"
"In post","2022","White","Welsh Government","South East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","White","Welsh Government","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","White","Welsh Government","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","White","Welsh Government","Wales","AA/AO","770","710","24280","24630"
"In post","2022","White","Welsh Government","Wales","EO","980","915","28880","29430"
"In post","2022","White","Welsh Government","Wales","G6/G7","975","930","62510","61440"
"In post","2022","White","Welsh Government","Wales","SCS level","170","160","87100","78960"
"In post","2022","White","Welsh Government","Wales","SEO/HEO","2430","2300","41430","38160"
"In post","2022","White","Welsh Government","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","White","Welsh Government","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","White","Welsh Government","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","White","Welsh Government","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"In post","2022","White","Welsh Government","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Attorney General's Departments","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Attorney General's Departments","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Attorney General's Departments","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Attorney General's Departments","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Attorney General's Departments","East of England","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Attorney General's Departments","East of England","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Attorney General's Departments","East of England","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Attorney General's Departments","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Attorney General's Departments","London","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Attorney General's Departments","London","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Attorney General's Departments","London","G6/G7","20","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Attorney General's Departments","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Attorney General's Departments","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Attorney General's Departments","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Attorney General's Departments","North East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Attorney General's Departments","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Attorney General's Departments","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Attorney General's Departments","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Attorney General's Departments","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Attorney General's Departments","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Attorney General's Departments","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Attorney General's Departments","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Attorney General's Departments","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Attorney General's Departments","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Attorney General's Departments","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Attorney General's Departments","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Attorney General's Departments","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Attorney General's Departments","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Attorney General's Departments","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Attorney General's Departments","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Attorney General's Departments","Wales","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Attorney General's Departments","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Attorney General's Departments","Wales","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Attorney General's Departments","Wales","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Attorney General's Departments","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Attorney General's Departments","West Midlands (England)","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Attorney General's Departments","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Attorney General's Departments","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Attorney General's Departments","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Attorney General's Departments","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Attorney General's Departments","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Attorney General's Departments","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Attorney General's Departments","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Attorney General's Departments","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Cabinet Office","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Cabinet Office","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Cabinet Office","East of England","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Cabinet Office","East of England","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Cabinet Office","East of England","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Cabinet Office","East of England","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Cabinet Office","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Cabinet Office","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Cabinet Office","London","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Cabinet Office","London","G6/G7","15","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Cabinet Office","London","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Cabinet Office","London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Cabinet Office","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Cabinet Office","North East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Cabinet Office","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Cabinet Office","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Cabinet Office","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Cabinet Office","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Cabinet Office","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Cabinet Office","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Cabinet Office","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Cabinet Office","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Cabinet Office","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Cabinet Office","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Cabinet Office","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Cabinet Office","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Cabinet Office","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Cabinet Office","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Cabinet Office","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Cabinet Office","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Cabinet Office","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Cabinet Office","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Cabinet Office","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Cabinet Office","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Cabinet Office","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Cabinet Office","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Cabinet Office","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Cabinet Office","Wales","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Cabinet Office","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Cabinet Office","Wales","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Cabinet Office","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Cabinet Office","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Cabinet Office","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Cabinet Office","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Cabinet Office","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Cabinet Office","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Cabinet Office","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Cabinet Office","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
