"Status","Year","Disability","Parent_department","Region_ITL1","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Unknown","Department for Digital, Culture, Media and Sport","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Digital, Culture, Media and Sport","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Digital, Culture, Media and Sport","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Digital, Culture, Media and Sport","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Digital, Culture, Media and Sport","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Digital, Culture, Media and Sport","North West (England)","Unknown","5","5","[c]","[c]"
"In post","2022","Unknown","Department for Digital, Culture, Media and Sport","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Digital, Culture, Media and Sport","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Digital, Culture, Media and Sport","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Digital, Culture, Media and Sport","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Digital, Culture, Media and Sport","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Digital, Culture, Media and Sport","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Digital, Culture, Media and Sport","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Digital, Culture, Media and Sport","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Digital, Culture, Media and Sport","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Digital, Culture, Media and Sport","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Digital, Culture, Media and Sport","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Digital, Culture, Media and Sport","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Digital, Culture, Media and Sport","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Digital, Culture, Media and Sport","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Digital, Culture, Media and Sport","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Education","East Midlands (England)","Heterosexual / straight","65","60","37560","36500"
"In post","2022","Unknown","Department for Education","East Midlands (England)","LGBO","5","5","[c]","[c]"
"In post","2022","Unknown","Department for Education","East Midlands (England)","Undeclared","5","5","[c]","[c]"
"In post","2022","Unknown","Department for Education","East Midlands (England)","Unknown","15","15","[c]","[c]"
"In post","2022","Unknown","Department for Education","East of England","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Unknown","Department for Education","East of England","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Education","East of England","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Education","East of England","Unknown","5","5","[c]","[c]"
"In post","2022","Unknown","Department for Education","London","Heterosexual / straight","290","285","45240","40230"
"In post","2022","Unknown","Department for Education","London","LGBO","40","40","47710","45250"
"In post","2022","Unknown","Department for Education","London","Undeclared","35","35","44880","40230"
"In post","2022","Unknown","Department for Education","London","Unknown","250","245","47010","41970"
"In post","2022","Unknown","Department for Education","North East (England)","Heterosexual / straight","150","145","34400","30320"
"In post","2022","Unknown","Department for Education","North East (England)","LGBO","15","15","[c]","[c]"
"In post","2022","Unknown","Department for Education","North East (England)","Undeclared","10","10","[c]","[c]"
"In post","2022","Unknown","Department for Education","North East (England)","Unknown","45","45","36990","36500"
"In post","2022","Unknown","Department for Education","North West (England)","Heterosexual / straight","240","235","34830","30320"
"In post","2022","Unknown","Department for Education","North West (England)","LGBO","25","25","[c]","[c]"
"In post","2022","Unknown","Department for Education","North West (England)","Undeclared","25","25","[c]","[c]"
"In post","2022","Unknown","Department for Education","North West (England)","Unknown","90","90","38190","36500"
"In post","2022","Unknown","Department for Education","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Education","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Education","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Education","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Education","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Education","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Education","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Education","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Education","South West (England)","Heterosexual / straight","90","85","39730","36500"
"In post","2022","Unknown","Department for Education","South West (England)","LGBO","5","5","[c]","[c]"
"In post","2022","Unknown","Department for Education","South West (England)","Undeclared","10","10","[c]","[c]"
"In post","2022","Unknown","Department for Education","South West (England)","Unknown","30","30","40780","36560"
"In post","2022","Unknown","Department for Education","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Education","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Education","West Midlands (England)","Heterosexual / straight","205","200","34980","30040"
"In post","2022","Unknown","Department for Education","West Midlands (England)","LGBO","10","10","[c]","[c]"
"In post","2022","Unknown","Department for Education","West Midlands (England)","Undeclared","25","25","[c]","[c]"
"In post","2022","Unknown","Department for Education","West Midlands (England)","Unknown","115","115","37050","36500"
"In post","2022","Unknown","Department for Education","Yorkshire and The Humber","Heterosexual / straight","275","270","35640","32870"
"In post","2022","Unknown","Department for Education","Yorkshire and The Humber","LGBO","25","25","[c]","[c]"
"In post","2022","Unknown","Department for Education","Yorkshire and The Humber","Undeclared","10","10","[c]","[c]"
"In post","2022","Unknown","Department for Education","Yorkshire and The Humber","Unknown","80","75","35190","32300"
"In post","2022","Unknown","Department for Environment, Food and Rural Affairs","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Environment, Food and Rural Affairs","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Environment, Food and Rural Affairs","East Midlands (England)","Unknown","20","20","[c]","[c]"
"In post","2022","Unknown","Department for Environment, Food and Rural Affairs","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Environment, Food and Rural Affairs","East of England","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Environment, Food and Rural Affairs","East of England","Unknown","125","115","38900","37280"
"In post","2022","Unknown","Department for Environment, Food and Rural Affairs","London","Heterosexual / straight","30","30","47880","39960"
"In post","2022","Unknown","Department for Environment, Food and Rural Affairs","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Environment, Food and Rural Affairs","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Environment, Food and Rural Affairs","London","Unknown","420","410","43520","38750"
"In post","2022","Unknown","Department for Environment, Food and Rural Affairs","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Environment, Food and Rural Affairs","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Environment, Food and Rural Affairs","North East (England)","Unknown","40","40","38200","35900"
"In post","2022","Unknown","Department for Environment, Food and Rural Affairs","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Environment, Food and Rural Affairs","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Environment, Food and Rural Affairs","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Environment, Food and Rural Affairs","North West (England)","Unknown","60","55","33010","29180"
"In post","2022","Unknown","Department for Environment, Food and Rural Affairs","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Environment, Food and Rural Affairs","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Environment, Food and Rural Affairs","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Environment, Food and Rural Affairs","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Environment, Food and Rural Affairs","Scotland","Unknown","10","10","[c]","[c]"
"In post","2022","Unknown","Department for Environment, Food and Rural Affairs","South East (England)","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Unknown","Department for Environment, Food and Rural Affairs","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Environment, Food and Rural Affairs","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Environment, Food and Rural Affairs","South East (England)","Unknown","105","95","36260","32560"
"In post","2022","Unknown","Department for Environment, Food and Rural Affairs","South West (England)","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Unknown","Department for Environment, Food and Rural Affairs","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Environment, Food and Rural Affairs","South West (England)","Undeclared","5","5","[c]","[c]"
"In post","2022","Unknown","Department for Environment, Food and Rural Affairs","South West (England)","Unknown","195","185","36490","31320"
"In post","2022","Unknown","Department for Environment, Food and Rural Affairs","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Environment, Food and Rural Affairs","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Environment, Food and Rural Affairs","Unknown","Unknown","5","5","[c]","[c]"
"In post","2022","Unknown","Department for Environment, Food and Rural Affairs","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Environment, Food and Rural Affairs","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Environment, Food and Rural Affairs","Wales","Unknown","30","25","[c]","[c]"
"In post","2022","Unknown","Department for Environment, Food and Rural Affairs","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Environment, Food and Rural Affairs","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Environment, Food and Rural Affairs","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Environment, Food and Rural Affairs","West Midlands (England)","Unknown","45","40","39100","36690"
