"Status","Year","Ethnicity","Function_of_post","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Other ethnicity","Project Delivery","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Project Delivery","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Project Delivery","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Project Delivery","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Project Delivery","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Project Delivery","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Property","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Property","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Property","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Property","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Property","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Property","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Property","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Property","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Property","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Property","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Property","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Property","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Property","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Property","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Security","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Security","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Security","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Security","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Security","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Security","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Security","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Security","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Security","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Security","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Security","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Security","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Security","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Security","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Security","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Unknown","London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Unknown","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Unknown","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Unknown","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Unknown","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Unknown","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Unknown","Outside London","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Unknown","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Unknown","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Unknown","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Unknown","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Unknown","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Unknown","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Unknown","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Unknown","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Unknown","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Unknown","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Unknown","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Unknown","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Unknown","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Analysis","London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Analysis","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Analysis","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Analysis","London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Analysis","Outside London","AA/AO","20","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Analysis","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Analysis","Outside London","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Commercial","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Commercial","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Commercial","Outside London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Commercial","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Commercial","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Communications","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Communications","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Communications","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Communications","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Communications","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Communications","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Counter Fraud","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Counter Fraud","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Counter Fraud","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Counter Fraud","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Counter Fraud","Outside London","EO","20","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Counter Fraud","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Debt","Outside London","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Debt","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Debt","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Digital, Data & Technology","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Digital, Data & Technology","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Digital, Data & Technology","London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Digital, Data & Technology","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Digital, Data & Technology","London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Digital, Data & Technology","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Digital, Data & Technology","Outside London","EO","15","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Digital, Data & Technology","Outside London","G6/G7","15","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Digital, Data & Technology","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Digital, Data & Technology","Outside London","SEO/HEO","35","[c]","35940","36330"
"Leaver CS","2022","Undeclared","Digital, Data & Technology","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Digital, Data & Technology","Unknown","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Finance","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Finance","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Finance","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Finance","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Finance","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Finance","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Finance","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Finance","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Finance","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Finance","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Grants Management","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Grants Management","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Grants Management","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Human Resources","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Human Resources","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Human Resources","London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Human Resources","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Human Resources","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Human Resources","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Human Resources","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Internal Audit","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Internal Audit","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Legal","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Legal","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Legal","London","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Legal","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Legal","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Legal","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Legal","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Legal","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Legal","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","London","AA/AO","35","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","London","EO","40","[c]","29340","30540"
"Leaver CS","2022","Undeclared","No function","London","G6/G7","55","[c]","58490","57030"
"Leaver CS","2022","Undeclared","No function","London","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","London","SEO/HEO","60","[c]","38570","38620"
"Leaver CS","2022","Undeclared","No function","London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","Outside London","AA/AO","255","[c]","21020","21010"
"Leaver CS","2022","Undeclared","No function","Outside London","EO","170","[c]","27910","27570"
"Leaver CS","2022","Undeclared","No function","Outside London","G6/G7","40","[c]","55320","52530"
"Leaver CS","2022","Undeclared","No function","Outside London","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","Outside London","SEO/HEO","115","[c]","38440","36840"
"Leaver CS","2022","Undeclared","No function","Outside London","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","Unknown","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Project Delivery","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Project Delivery","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Project Delivery","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Project Delivery","Outside London","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Project Delivery","Outside London","G6/G7","15","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Project Delivery","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Project Delivery","Outside London","SEO/HEO","30","[c]","36850","38160"
"Leaver CS","2022","Undeclared","Project Delivery","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Project Delivery","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Property","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Property","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Property","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Property","Outside London","AA/AO","20","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Property","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Property","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Property","Outside London","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Property","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Security","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Security","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Security","Outside London","AA/AO","30","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Security","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Security","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Security","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","London","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","London","EO","30","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","London","G6/G7","15","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","London","SEO/HEO","35","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Outside London","AA/AO","135","[c]","21480","21380"
"Leaver CS","2022","Undeclared","Unknown","Outside London","EO","125","[c]","28790","27570"
"Leaver CS","2022","Undeclared","Unknown","Outside London","G6/G7","20","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Outside London","SEO/HEO","80","[c]","36890","36380"
"Leaver CS","2022","Undeclared","Unknown","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Analysis","London","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Analysis","London","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Analysis","London","G6/G7","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Analysis","London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Analysis","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Analysis","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Analysis","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Analysis","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Analysis","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Analysis","Unknown","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Analysis","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Commercial","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Commercial","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Commercial","London","G6/G7","50","[c]","69670","67720"
"Leaver CS","2022","Unknown","Commercial","London","SCS level","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Commercial","London","SEO/HEO","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Commercial","Outside London","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Commercial","Outside London","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Commercial","Outside London","G6/G7","40","[c]","68860","67510"
"Leaver CS","2022","Unknown","Commercial","Outside London","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Commercial","Outside London","SEO/HEO","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Commercial","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Commercial","Unknown","G6/G7","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Commercial","Unknown","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Commercial","Unknown","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Communications","London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Communications","London","EO","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Communications","London","G6/G7","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Communications","London","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Communications","London","SEO/HEO","40","[c]","39050","40530"
"Leaver CS","2022","Unknown","Communications","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Communications","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Communications","Outside London","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Communications","Outside London","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Communications","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Communications","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Communications","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Communications","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Communications","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Counter Fraud","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Counter Fraud","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Counter Fraud","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Counter Fraud","London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Counter Fraud","Outside London","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Counter Fraud","Outside London","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Counter Fraud","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Debt","Outside London","AA/AO","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Debt","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Digital, Data & Technology","London","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Digital, Data & Technology","London","EO","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Digital, Data & Technology","London","G6/G7","40","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Digital, Data & Technology","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Digital, Data & Technology","London","SEO/HEO","30","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Digital, Data & Technology","Outside London","AA/AO","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Digital, Data & Technology","Outside London","EO","25","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Digital, Data & Technology","Outside London","G6/G7","40","[c]","55220","52430"
"Leaver CS","2022","Unknown","Digital, Data & Technology","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Digital, Data & Technology","Outside London","SEO/HEO","100","[c]","37170","36640"
"Leaver CS","2022","Unknown","Digital, Data & Technology","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Digital, Data & Technology","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Digital, Data & Technology","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Digital, Data & Technology","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Digital, Data & Technology","Unknown","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","London","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","London","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","London","SEO/HEO","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","Outside London","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","Outside London","EO","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","Outside London","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","Outside London","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Grants Management","Outside London","AA/AO","55","[c]","21130","21300"
"Leaver CS","2022","Unknown","Grants Management","Outside London","EO","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Grants Management","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Human Resources","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Human Resources","London","EO","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Human Resources","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Human Resources","London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Human Resources","Outside London","AA/AO","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Human Resources","Outside London","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Human Resources","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Human Resources","Outside London","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Human Resources","Unknown","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Human Resources","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Human Resources","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Human Resources","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Internal Audit","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Internal Audit","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Internal Audit","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Legal","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Legal","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Legal","London","G6/G7","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Legal","London","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Legal","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Legal","Outside London","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Legal","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Legal","Outside London","G6/G7","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Legal","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Legal","Outside London","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Legal","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","London","AA/AO","410","[c]","22290","23040"
"Leaver CS","2022","Unknown","No function","London","EO","240","[c]","29070","30130"
"Leaver CS","2022","Unknown","No function","London","G6/G7","190","[c]","57480","54270"
"Leaver CS","2022","Unknown","No function","London","SCS level","45","[c]","97350","82250"
