"Status","Year","Disability","Region_ITL1","Region_ITL3","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Declared non-disabled","South West (England)","Somerset CC","AA/AO","355","320","21060","21260"
"In post","2022","Declared non-disabled","South West (England)","Somerset CC","EO","475","430","27140","27570"
"In post","2022","Declared non-disabled","South West (England)","Somerset CC","G6/G7","110","110","58580","53930"
"In post","2022","Declared non-disabled","South West (England)","Somerset CC","SCS level","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","South West (England)","Somerset CC","SEO/HEO","630","605","36900","34500"
"In post","2022","Declared non-disabled","South West (England)","Somerset CC","Unknown","90","80","27910","24800"
"In post","2022","Declared non-disabled","South West (England)","Swindon","AA/AO","60","55","21300","20970"
"In post","2022","Declared non-disabled","South West (England)","Swindon","EO","110","100","27440","27570"
"In post","2022","Declared non-disabled","South West (England)","Swindon","G6/G7","45","45","55570","52430"
"In post","2022","Declared non-disabled","South West (England)","Swindon","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","South West (England)","Swindon","SEO/HEO","55","50","36440","36740"
"In post","2022","Declared non-disabled","South West (England)","Swindon","Unknown","45","40","28410","25820"
"In post","2022","Declared non-disabled","South West (England)","Torbay","AA/AO","110","90","20990","21260"
"In post","2022","Declared non-disabled","South West (England)","Torbay","EO","80","65","27330","27570"
"In post","2022","Declared non-disabled","South West (England)","Torbay","G6/G7","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","South West (England)","Torbay","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","South West (England)","Torbay","SEO/HEO","20","20","[c]","[c]"
"In post","2022","Declared non-disabled","South West (England)","Torbay","Unknown","35","35","30480","31420"
"In post","2022","Declared non-disabled","South West (England)","Wiltshire","AA/AO","890","850","22330","21170"
"In post","2022","Declared non-disabled","South West (England)","Wiltshire","EO","915","870","26840","26670"
"In post","2022","Declared non-disabled","South West (England)","Wiltshire","G6/G7","1425","1380","54720","52700"
"In post","2022","Declared non-disabled","South West (England)","Wiltshire","SCS level","25","25","[c]","[c]"
"In post","2022","Declared non-disabled","South West (England)","Wiltshire","SEO/HEO","2730","2635","35610","36300"
"In post","2022","Declared non-disabled","South West (England)","Wiltshire","Unknown","80","75","35100","31540"
"In post","2022","Declared non-disabled","Unknown","Unknown","AA/AO","150","135","22600","21280"
"In post","2022","Declared non-disabled","Unknown","Unknown","EO","295","275","28420","27570"
"In post","2022","Declared non-disabled","Unknown","Unknown","G6/G7","90","85","55920","54700"
"In post","2022","Declared non-disabled","Unknown","Unknown","SCS level","10","5","[c]","[c]"
"In post","2022","Declared non-disabled","Unknown","Unknown","SEO/HEO","235","230","36830","36250"
"In post","2022","Declared non-disabled","Unknown","Unknown","Unknown","75","75","29730","27370"
"In post","2022","Declared non-disabled","Wales","Bridgend and Neath Port Talbot","AA/AO","210","180","21100","21260"
"In post","2022","Declared non-disabled","Wales","Bridgend and Neath Port Talbot","EO","200","180","27630","27570"
"In post","2022","Declared non-disabled","Wales","Bridgend and Neath Port Talbot","G6/G7","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Wales","Bridgend and Neath Port Talbot","SEO/HEO","75","70","36350","34340"
"In post","2022","Declared non-disabled","Wales","Bridgend and Neath Port Talbot","Unknown","50","45","31880","29960"
"In post","2022","Declared non-disabled","Wales","Cardiff and Vale of Glamorgan","AA/AO","1790","1635","22200","21260"
"In post","2022","Declared non-disabled","Wales","Cardiff and Vale of Glamorgan","EO","1990","1875","27340","26820"
"In post","2022","Declared non-disabled","Wales","Cardiff and Vale of Glamorgan","G6/G7","1175","1130","59760","61440"
"In post","2022","Declared non-disabled","Wales","Cardiff and Vale of Glamorgan","SCS level","170","165","87640","80940"
"In post","2022","Declared non-disabled","Wales","Cardiff and Vale of Glamorgan","SEO/HEO","2895","2765","38000","38160"
"In post","2022","Declared non-disabled","Wales","Cardiff and Vale of Glamorgan","Unknown","200","190","31230","30210"
"In post","2022","Declared non-disabled","Wales","Central Valleys","AA/AO","420","370","21640","21260"
"In post","2022","Declared non-disabled","Wales","Central Valleys","EO","875","810","27690","27570"
"In post","2022","Declared non-disabled","Wales","Central Valleys","G6/G7","145","140","62820","61440"
"In post","2022","Declared non-disabled","Wales","Central Valleys","SCS level","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Wales","Central Valleys","SEO/HEO","495","475","39560","38160"
"In post","2022","Declared non-disabled","Wales","Central Valleys","Unknown","85","85","30590","30210"
"In post","2022","Declared non-disabled","Wales","Conwy and Denbighshire","AA/AO","90","80","22860","24630"
"In post","2022","Declared non-disabled","Wales","Conwy and Denbighshire","EO","145","135","27820","27570"
"In post","2022","Declared non-disabled","Wales","Conwy and Denbighshire","G6/G7","70","65","61990","61440"
"In post","2022","Declared non-disabled","Wales","Conwy and Denbighshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Wales","Conwy and Denbighshire","SEO/HEO","205","195","41220","38160"
"In post","2022","Declared non-disabled","Wales","Conwy and Denbighshire","Unknown","60","55","29830","26310"
"In post","2022","Declared non-disabled","Wales","Flintshire and Wrexham","AA/AO","730","690","22650","21260"
"In post","2022","Declared non-disabled","Wales","Flintshire and Wrexham","EO","455","425","28250","27570"
"In post","2022","Declared non-disabled","Wales","Flintshire and Wrexham","G6/G7","70","70","58790","55610"
"In post","2022","Declared non-disabled","Wales","Flintshire and Wrexham","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Wales","Flintshire and Wrexham","SEO/HEO","235","225","38440","36550"
"In post","2022","Declared non-disabled","Wales","Flintshire and Wrexham","Unknown","85","80","28070","27280"
"In post","2022","Declared non-disabled","Wales","Gwent Valleys","AA/AO","200","170","21770","21260"
"In post","2022","Declared non-disabled","Wales","Gwent Valleys","EO","335","310","27710","27570"
"In post","2022","Declared non-disabled","Wales","Gwent Valleys","G6/G7","35","35","63140","61440"
"In post","2022","Declared non-disabled","Wales","Gwent Valleys","SCS level","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Wales","Gwent Valleys","SEO/HEO","130","125","39800","38160"
"In post","2022","Declared non-disabled","Wales","Gwent Valleys","Unknown","65","60","30500","28200"
"In post","2022","Declared non-disabled","Wales","Gwynedd","AA/AO","325","295","21570","21260"
"In post","2022","Declared non-disabled","Wales","Gwynedd","EO","150","140","27650","27570"
"In post","2022","Declared non-disabled","Wales","Gwynedd","G6/G7","20","20","[c]","[c]"
"In post","2022","Declared non-disabled","Wales","Gwynedd","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Wales","Gwynedd","SEO/HEO","70","70","36570","36520"
"In post","2022","Declared non-disabled","Wales","Gwynedd","Unknown","45","45","28480","24800"
"In post","2022","Declared non-disabled","Wales","Isle of Anglesey","AA/AO","40","40","22140","21380"
"In post","2022","Declared non-disabled","Wales","Isle of Anglesey","EO","85","75","26910","26820"
"In post","2022","Declared non-disabled","Wales","Isle of Anglesey","G6/G7","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Wales","Isle of Anglesey","SEO/HEO","45","40","35970","35120"
"In post","2022","Declared non-disabled","Wales","Isle of Anglesey","Unknown","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Wales","Monmouthshire and Newport","AA/AO","695","605","21750","21260"
"In post","2022","Declared non-disabled","Wales","Monmouthshire and Newport","EO","805","735","26320","25930"
"In post","2022","Declared non-disabled","Wales","Monmouthshire and Newport","G6/G7","760","730","56840","57940"
"In post","2022","Declared non-disabled","Wales","Monmouthshire and Newport","SCS level","45","45","76650","73120"
"In post","2022","Declared non-disabled","Wales","Monmouthshire and Newport","SEO/HEO","1335","1270","36060","36840"
"In post","2022","Declared non-disabled","Wales","Monmouthshire and Newport","Unknown","90","80","29670","29480"
"In post","2022","Declared non-disabled","Wales","Powys","AA/AO","140","135","21850","21260"
"In post","2022","Declared non-disabled","Wales","Powys","EO","140","130","27740","27570"
"In post","2022","Declared non-disabled","Wales","Powys","G6/G7","30","25","[c]","[c]"
"In post","2022","Declared non-disabled","Wales","Powys","SEO/HEO","120","115","39130","38160"
"In post","2022","Declared non-disabled","Wales","Powys","Unknown","25","20","[c]","[c]"
"In post","2022","Declared non-disabled","Wales","South West Wales","AA/AO","345","315","22190","21260"
"In post","2022","Declared non-disabled","Wales","South West Wales","EO","355","320","27750","27570"
"In post","2022","Declared non-disabled","Wales","South West Wales","G6/G7","75","70","61430","61440"
"In post","2022","Declared non-disabled","Wales","South West Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Wales","South West Wales","SEO/HEO","365","345","39120","38160"
"In post","2022","Declared non-disabled","Wales","South West Wales","Unknown","80","75","28380","26310"
"In post","2022","Declared non-disabled","Wales","Swansea","AA/AO","3270","2815","21260","21840"
"In post","2022","Declared non-disabled","Wales","Swansea","EO","1295","1200","27020","26780"
"In post","2022","Declared non-disabled","Wales","Swansea","G6/G7","380","365","60660","57150"
"In post","2022","Declared non-disabled","Wales","Swansea","SCS level","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Wales","Swansea","SEO/HEO","1315","1250","37510","38160"
"In post","2022","Declared non-disabled","Wales","Swansea","Unknown","120","115","29970","28260"
"In post","2022","Declared non-disabled","West Midlands (England)","Birmingham","AA/AO","2320","2090","21650","21250"
"In post","2022","Declared non-disabled","West Midlands (England)","Birmingham","EO","2350","2190","27000","27570"
"In post","2022","Declared non-disabled","West Midlands (England)","Birmingham","G6/G7","855","820","57580","55210"
"In post","2022","Declared non-disabled","West Midlands (England)","Birmingham","SCS level","75","70","98550","90670"
"In post","2022","Declared non-disabled","West Midlands (England)","Birmingham","SEO/HEO","2210","2130","36330","34020"
"In post","2022","Declared non-disabled","West Midlands (England)","Birmingham","Unknown","405","380","29900","28200"
"In post","2022","Declared non-disabled","West Midlands (England)","Coventry","AA/AO","185","165","21110","21260"
"In post","2022","Declared non-disabled","West Midlands (England)","Coventry","EO","340","310","27160","27570"
"In post","2022","Declared non-disabled","West Midlands (England)","Coventry","G6/G7","425","415","54850","50630"
"In post","2022","Declared non-disabled","West Midlands (England)","Coventry","SCS level","35","35","87890","80000"
"In post","2022","Declared non-disabled","West Midlands (England)","Coventry","SEO/HEO","655","625","35160","36500"
"In post","2022","Declared non-disabled","West Midlands (England)","Coventry","Unknown","60","60","30570","28200"
"In post","2022","Declared non-disabled","West Midlands (England)","Dudley","AA/AO","365","295","21130","21260"
"In post","2022","Declared non-disabled","West Midlands (England)","Dudley","EO","335","295","27380","27570"
"In post","2022","Declared non-disabled","West Midlands (England)","Dudley","G6/G7","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","West Midlands (England)","Dudley","SEO/HEO","70","65","34960","34290"
"In post","2022","Declared non-disabled","West Midlands (England)","Dudley","Unknown","45","40","29530","28200"
"In post","2022","Declared non-disabled","West Midlands (England)","Herefordshire, County of","AA/AO","130","130","24240","21170"
"In post","2022","Declared non-disabled","West Midlands (England)","Herefordshire, County of","EO","110","105","27670","27570"
"In post","2022","Declared non-disabled","West Midlands (England)","Herefordshire, County of","G6/G7","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","West Midlands (England)","Herefordshire, County of","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","West Midlands (England)","Herefordshire, County of","SEO/HEO","40","40","35210","33300"
"In post","2022","Declared non-disabled","West Midlands (England)","Herefordshire, County of","Unknown","25","20","[c]","[c]"
"In post","2022","Declared non-disabled","West Midlands (England)","Sandwell","AA/AO","45","40","21020","21260"
"In post","2022","Declared non-disabled","West Midlands (England)","Sandwell","EO","210","190","27370","27570"
"In post","2022","Declared non-disabled","West Midlands (England)","Sandwell","G6/G7","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","West Midlands (England)","Sandwell","SEO/HEO","30","30","33950","33180"
"In post","2022","Declared non-disabled","West Midlands (England)","Sandwell","Unknown","55","55","28450","24800"
"In post","2022","Declared non-disabled","West Midlands (England)","Shropshire","AA/AO","320","300","23920","21910"
"In post","2022","Declared non-disabled","West Midlands (England)","Shropshire","EO","305","295","28360","27570"
"In post","2022","Declared non-disabled","West Midlands (England)","Shropshire","G6/G7","30","25","[c]","[c]"
"In post","2022","Declared non-disabled","West Midlands (England)","Shropshire","SEO/HEO","195","185","37290","36000"
"In post","2022","Declared non-disabled","West Midlands (England)","Shropshire","Unknown","35","35","31580","32690"
"In post","2022","Declared non-disabled","West Midlands (England)","Solihull","AA/AO","150","130","21350","21680"
"In post","2022","Declared non-disabled","West Midlands (England)","Solihull","EO","370","340","26560","26160"
"In post","2022","Declared non-disabled","West Midlands (England)","Solihull","G6/G7","35","30","55850","52070"
"In post","2022","Declared non-disabled","West Midlands (England)","Solihull","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","West Midlands (England)","Solihull","SEO/HEO","195","190","34070","31890"
"In post","2022","Declared non-disabled","West Midlands (England)","Solihull","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","West Midlands (England)","Staffordshire CC","AA/AO","1155","1080","23890","23140"
"In post","2022","Declared non-disabled","West Midlands (England)","Staffordshire CC","EO","785","735","28260","27570"
"In post","2022","Declared non-disabled","West Midlands (England)","Staffordshire CC","G6/G7","165","160","60860","55940"
"In post","2022","Declared non-disabled","West Midlands (England)","Staffordshire CC","SCS level","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","West Midlands (England)","Staffordshire CC","SEO/HEO","705","680","37860","36710"
"In post","2022","Declared non-disabled","West Midlands (England)","Staffordshire CC","Unknown","165","145","29400","28200"
"In post","2022","Declared non-disabled","West Midlands (England)","Stoke-on-Trent","AA/AO","370","315","20990","20970"
"In post","2022","Declared non-disabled","West Midlands (England)","Stoke-on-Trent","EO","285","265","26890","27570"
"In post","2022","Declared non-disabled","West Midlands (England)","Stoke-on-Trent","G6/G7","40","40","56990","54850"
"In post","2022","Declared non-disabled","West Midlands (England)","Stoke-on-Trent","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","West Midlands (England)","Stoke-on-Trent","SEO/HEO","95","90","35250","34000"
"In post","2022","Declared non-disabled","West Midlands (England)","Stoke-on-Trent","Unknown","95","85","29550","28200"
"In post","2022","Declared non-disabled","West Midlands (England)","Telford and Wrekin","AA/AO","235","210","22200","21260"
"In post","2022","Declared non-disabled","West Midlands (England)","Telford and Wrekin","EO","365","330","27150","27570"
"In post","2022","Declared non-disabled","West Midlands (England)","Telford and Wrekin","G6/G7","195","190","58090","55210"
"In post","2022","Declared non-disabled","West Midlands (England)","Telford and Wrekin","SCS level","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","West Midlands (England)","Telford and Wrekin","SEO/HEO","445","420","36900","36050"
"In post","2022","Declared non-disabled","West Midlands (England)","Telford and Wrekin","Unknown","45","45","32410","28200"
"In post","2022","Declared non-disabled","West Midlands (England)","Walsall","AA/AO","220","185","21000","21260"
"In post","2022","Declared non-disabled","West Midlands (England)","Walsall","EO","185","165","27320","27570"
"In post","2022","Declared non-disabled","West Midlands (England)","Walsall","G6/G7","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","West Midlands (England)","Walsall","SEO/HEO","30","30","35750","32620"
"In post","2022","Declared non-disabled","West Midlands (England)","Walsall","Unknown","60","60","29300","28200"
"In post","2022","Declared non-disabled","West Midlands (England)","Warwickshire CC","AA/AO","305","270","21200","21260"
"In post","2022","Declared non-disabled","West Midlands (England)","Warwickshire CC","EO","340","315","26110","27570"
"In post","2022","Declared non-disabled","West Midlands (England)","Warwickshire CC","G6/G7","30","30","61790","55920"
"In post","2022","Declared non-disabled","West Midlands (England)","Warwickshire CC","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","West Midlands (England)","Warwickshire CC","SEO/HEO","195","190","36540","34580"
"In post","2022","Declared non-disabled","West Midlands (England)","Warwickshire CC","Unknown","110","100","29740","24800"
"In post","2022","Declared non-disabled","West Midlands (England)","Wolverhampton","AA/AO","260","215","20850","21260"
"In post","2022","Declared non-disabled","West Midlands (England)","Wolverhampton","EO","300","275","27160","27570"
"In post","2022","Declared non-disabled","West Midlands (England)","Wolverhampton","G6/G7","35","35","51350","48200"
"In post","2022","Declared non-disabled","West Midlands (England)","Wolverhampton","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","West Midlands (England)","Wolverhampton","SEO/HEO","115","115","33500","31990"
"In post","2022","Declared non-disabled","West Midlands (England)","Wolverhampton","Unknown","90","85","27130","24800"
"In post","2022","Declared non-disabled","West Midlands (England)","Worcestershire CC","AA/AO","730","685","23430","21860"
"In post","2022","Declared non-disabled","West Midlands (England)","Worcestershire CC","EO","405","375","27750","27570"
"In post","2022","Declared non-disabled","West Midlands (England)","Worcestershire CC","G6/G7","85","80","59460","56360"
"In post","2022","Declared non-disabled","West Midlands (England)","Worcestershire CC","SCS level","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","West Midlands (England)","Worcestershire CC","SEO/HEO","295","280","36530","35900"
"In post","2022","Declared non-disabled","West Midlands (England)","Worcestershire CC","Unknown","135","130","30920","28310"
"In post","2022","Declared non-disabled","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","AA/AO","990","875","23370","21260"
"In post","2022","Declared non-disabled","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","EO","700","610","28310","27570"
"In post","2022","Declared non-disabled","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","G6/G7","35","35","58570","54910"
"In post","2022","Declared non-disabled","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","SEO/HEO","265","250","37410","35570"
"In post","2022","Declared non-disabled","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","Unknown","180","165","29250","28200"
"In post","2022","Declared non-disabled","Yorkshire and The Humber","Bradford","AA/AO","790","675","21240","21250"
"In post","2022","Declared non-disabled","Yorkshire and The Humber","Bradford","EO","595","535","27230","27570"
"In post","2022","Declared non-disabled","Yorkshire and The Humber","Bradford","G6/G7","50","45","58380","55210"
"In post","2022","Declared non-disabled","Yorkshire and The Humber","Bradford","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Yorkshire and The Humber","Bradford","SEO/HEO","220","205","35140","33370"
"In post","2022","Declared non-disabled","Yorkshire and The Humber","Bradford","Unknown","105","100","29940","28200"
"In post","2022","Declared non-disabled","Yorkshire and The Humber","Calderdale and Kirklees","AA/AO","135","115","20960","21260"
"In post","2022","Declared non-disabled","Yorkshire and The Humber","Calderdale and Kirklees","EO","410","370","27420","27570"
"In post","2022","Declared non-disabled","Yorkshire and The Humber","Calderdale and Kirklees","G6/G7","25","25","[c]","[c]"
"In post","2022","Declared non-disabled","Yorkshire and The Humber","Calderdale and Kirklees","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Yorkshire and The Humber","Calderdale and Kirklees","SEO/HEO","60","60","35270","32820"
"In post","2022","Declared non-disabled","Yorkshire and The Humber","Calderdale and Kirklees","Unknown","115","105","29580","28200"
"In post","2022","Declared non-disabled","Yorkshire and The Humber","East Riding of Yorkshire","AA/AO","705","655","25220","24730"
"In post","2022","Declared non-disabled","Yorkshire and The Humber","East Riding of Yorkshire","EO","410","385","28550","26930"
"In post","2022","Declared non-disabled","Yorkshire and The Humber","East Riding of Yorkshire","G6/G7","35","35","64800","61570"
"In post","2022","Declared non-disabled","Yorkshire and The Humber","East Riding of Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Yorkshire and The Humber","East Riding of Yorkshire","SEO/HEO","190","180","39470","37130"
"In post","2022","Declared non-disabled","Yorkshire and The Humber","East Riding of Yorkshire","Unknown","40","40","30940","31760"
"In post","2022","Declared non-disabled","Yorkshire and The Humber","Kingston upon Hull, City of","AA/AO","570","505","23490","21860"
"In post","2022","Declared non-disabled","Yorkshire and The Humber","Kingston upon Hull, City of","EO","500","445","27470","27570"
"In post","2022","Declared non-disabled","Yorkshire and The Humber","Kingston upon Hull, City of","G6/G7","55","50","56690","55610"
"In post","2022","Declared non-disabled","Yorkshire and The Humber","Kingston upon Hull, City of","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Yorkshire and The Humber","Kingston upon Hull, City of","SEO/HEO","225","210","35880","33840"
"In post","2022","Declared non-disabled","Yorkshire and The Humber","Kingston upon Hull, City of","Unknown","135","125","30530","28200"
"In post","2022","Declared non-disabled","Yorkshire and The Humber","Leeds","AA/AO","1560","1415","22500","21260"
"In post","2022","Declared non-disabled","Yorkshire and The Humber","Leeds","EO","2230","2085","27120","27080"
"In post","2022","Declared non-disabled","Yorkshire and The Humber","Leeds","G6/G7","1455","1390","56610","55210"
"In post","2022","Declared non-disabled","Yorkshire and The Humber","Leeds","SCS level","90","90","87100","78470"
"In post","2022","Declared non-disabled","Yorkshire and The Humber","Leeds","SEO/HEO","2885","2745","35750","34050"
"In post","2022","Declared non-disabled","Yorkshire and The Humber","Leeds","Unknown","205","195","30880","28200"
"In post","2022","Declared non-disabled","Yorkshire and The Humber","North and North East Lincolnshire","AA/AO","205","175","21130","21260"
"In post","2022","Declared non-disabled","Yorkshire and The Humber","North and North East Lincolnshire","EO","255","230","27250","27570"
"In post","2022","Declared non-disabled","Yorkshire and The Humber","North and North East Lincolnshire","G6/G7","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Yorkshire and The Humber","North and North East Lincolnshire","SEO/HEO","65","60","33740","31990"
"In post","2022","Declared non-disabled","Yorkshire and The Humber","North and North East Lincolnshire","Unknown","85","80","29980","26870"
"In post","2022","Declared non-disabled","Yorkshire and The Humber","North Yorkshire CC","AA/AO","520","490","22980","21170"
"In post","2022","Declared non-disabled","Yorkshire and The Humber","North Yorkshire CC","EO","355","335","27990","27570"
"In post","2022","Declared non-disabled","Yorkshire and The Humber","North Yorkshire CC","G6/G7","120","110","63300","59750"
"In post","2022","Declared non-disabled","Yorkshire and The Humber","North Yorkshire CC","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Yorkshire and The Humber","North Yorkshire CC","SEO/HEO","330","320","36280","35300"
"In post","2022","Declared non-disabled","Yorkshire and The Humber","North Yorkshire CC","Unknown","65","60","30040","28200"
"In post","2022","Declared non-disabled","Yorkshire and The Humber","Sheffield","AA/AO","1005","865","21350","21680"
"In post","2022","Declared non-disabled","Yorkshire and The Humber","Sheffield","EO","1295","1170","26290","25780"
"In post","2022","Declared non-disabled","Yorkshire and The Humber","Sheffield","G6/G7","935","895","55630","52280"
"In post","2022","Declared non-disabled","Yorkshire and The Humber","Sheffield","SCS level","65","65","80990","74530"
"In post","2022","Declared non-disabled","Yorkshire and The Humber","Sheffield","SEO/HEO","1640","1545","34950","35310"
"In post","2022","Declared non-disabled","Yorkshire and The Humber","Sheffield","Unknown","145","130","29970","28200"
"In post","2022","Declared non-disabled","Yorkshire and The Humber","Wakefield","AA/AO","480","435","25620","25210"
"In post","2022","Declared non-disabled","Yorkshire and The Humber","Wakefield","EO","325","295","29160","27570"
"In post","2022","Declared non-disabled","Yorkshire and The Humber","Wakefield","G6/G7","40","40","67090","65840"
"In post","2022","Declared non-disabled","Yorkshire and The Humber","Wakefield","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Yorkshire and The Humber","Wakefield","SEO/HEO","205","195","37890","36710"
"In post","2022","Declared non-disabled","Yorkshire and The Humber","Wakefield","Unknown","125","115","30260","28200"
"In post","2022","Declared non-disabled","Yorkshire and The Humber","York","AA/AO","360","330","21880","21300"
"In post","2022","Declared non-disabled","Yorkshire and The Humber","York","EO","360","345","26360","26370"
"In post","2022","Declared non-disabled","Yorkshire and The Humber","York","G6/G7","320","310","55080","52070"
"In post","2022","Declared non-disabled","Yorkshire and The Humber","York","SCS level","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Yorkshire and The Humber","York","SEO/HEO","695","665","35270","35900"
"In post","2022","Declared non-disabled","Yorkshire and The Humber","York","Unknown","90","85","30470","28200"
"In post","2022","Undeclared","East Midlands (England)","Derby","AA/AO","20","20","[c]","[c]"
"In post","2022","Undeclared","East Midlands (England)","Derby","EO","15","15","[c]","[c]"
"In post","2022","Undeclared","East Midlands (England)","Derby","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","East Midlands (England)","Derby","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","East Midlands (England)","Derby","Unknown","15","10","[c]","[c]"
"In post","2022","Undeclared","East Midlands (England)","East Derbyshire","AA/AO","5","5","[c]","[c]"
"In post","2022","Undeclared","East Midlands (England)","East Derbyshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","East Midlands (England)","East Derbyshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","East Midlands (England)","East Derbyshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","East Midlands (England)","East Derbyshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","East Midlands (England)","Leicester","AA/AO","60","55","22910","21260"
"In post","2022","Undeclared","East Midlands (England)","Leicester","EO","45","40","28030","27570"
"In post","2022","Undeclared","East Midlands (England)","Leicester","G6/G7","5","5","[c]","[c]"
"In post","2022","Undeclared","East Midlands (England)","Leicester","SEO/HEO","20","20","[c]","[c]"
"In post","2022","Undeclared","East Midlands (England)","Leicester","Unknown","15","10","[c]","[c]"
"In post","2022","Undeclared","East Midlands (England)","Leicestershire CC and Rutland","AA/AO","90","80","25480","23960"
"In post","2022","Undeclared","East Midlands (England)","Leicestershire CC and Rutland","EO","50","45","29630","27570"
"In post","2022","Undeclared","East Midlands (England)","Leicestershire CC and Rutland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","East Midlands (England)","Leicestershire CC and Rutland","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","East Midlands (England)","Leicestershire CC and Rutland","SEO/HEO","45","45","37590","37070"
"In post","2022","Undeclared","East Midlands (England)","Lincolnshire CC","AA/AO","125","115","23810","21380"
"In post","2022","Undeclared","East Midlands (England)","Lincolnshire CC","EO","70","65","28830","27570"
"In post","2022","Undeclared","East Midlands (England)","Lincolnshire CC","G6/G7","5","5","[c]","[c]"
"In post","2022","Undeclared","East Midlands (England)","Lincolnshire CC","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","East Midlands (England)","Lincolnshire CC","SEO/HEO","60","55","38160","37330"
"In post","2022","Undeclared","East Midlands (England)","Lincolnshire CC","Unknown","15","15","[c]","[c]"
"In post","2022","Undeclared","East Midlands (England)","North Northamptonshire","AA/AO","10","10","[c]","[c]"
"In post","2022","Undeclared","East Midlands (England)","North Northamptonshire","EO","10","5","[c]","[c]"
"In post","2022","Undeclared","East Midlands (England)","North Northamptonshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","East Midlands (England)","North Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","East Midlands (England)","North Nottinghamshire","AA/AO","50","40","26470","26920"
"In post","2022","Undeclared","East Midlands (England)","North Nottinghamshire","EO","30","30","29550","27570"
"In post","2022","Undeclared","East Midlands (England)","North Nottinghamshire","SEO/HEO","15","15","[c]","[c]"
"In post","2022","Undeclared","East Midlands (England)","North Nottinghamshire","Unknown","5","5","[c]","[c]"
"In post","2022","Undeclared","East Midlands (England)","Nottingham","AA/AO","90","80","22230","21250"
"In post","2022","Undeclared","East Midlands (England)","Nottingham","EO","130","120","26870","26820"
