"Status","Year","Age","Region_ITL1","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","65+","East of England","HEO","Heterosexual / straight","55","45","35260","34680"
"In post","2022","65+","East of England","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","East of England","HEO","Undeclared","15","10","[c]","[c]"
"In post","2022","65+","East of England","HEO","Unknown","20","15","[c]","[c]"
"In post","2022","65+","East of England","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","65+","East of England","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","East of England","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","65+","East of England","SEO","Heterosexual / straight","30","25","44260","44070"
"In post","2022","65+","East of England","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","East of England","SEO","Undeclared","10","5","[c]","[c]"
"In post","2022","65+","East of England","SEO","Unknown","5","5","[c]","[c]"
"In post","2022","65+","East of England","Unknown","Heterosexual / straight","35","30","27680","24800"
"In post","2022","65+","East of England","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","East of England","Unknown","Undeclared","10","10","[c]","[c]"
"In post","2022","65+","East of England","Unknown","Unknown","10","10","[c]","[c]"
"In post","2022","65+","London","AA","Heterosexual / straight","120","100","22500","22050"
"In post","2022","65+","London","AA","LGBO","5","5","[c]","[c]"
"In post","2022","65+","London","AA","Undeclared","20","20","[c]","[c]"
"In post","2022","65+","London","AA","Unknown","45","40","22920","21650"
"In post","2022","65+","London","AO","Heterosexual / straight","400","335","25360","25110"
"In post","2022","65+","London","AO","LGBO","15","10","[c]","[c]"
"In post","2022","65+","London","AO","Undeclared","75","60","25250","25110"
"In post","2022","65+","London","AO","Unknown","160","130","26720","25330"
"In post","2022","65+","London","EO","Heterosexual / straight","400","325","30350","30620"
"In post","2022","65+","London","EO","LGBO","15","10","[c]","[c]"
"In post","2022","65+","London","EO","Undeclared","90","70","30480","30780"
"In post","2022","65+","London","EO","Unknown","110","85","31640","31880"
"In post","2022","65+","London","G6","Heterosexual / straight","60","50","75060","74850"
"In post","2022","65+","London","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","London","G6","Undeclared","15","10","[c]","[c]"
"In post","2022","65+","London","G6","Unknown","25","20","[c]","[c]"
"In post","2022","65+","London","G7","Heterosexual / straight","155","125","60980","61000"
"In post","2022","65+","London","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","London","G7","Undeclared","25","20","[c]","[c]"
"In post","2022","65+","London","G7","Unknown","40","30","59900","60380"
"In post","2022","65+","London","HEO","Heterosexual / straight","155","130","38110","37890"
"In post","2022","65+","London","HEO","LGBO","5","5","[c]","[c]"
"In post","2022","65+","London","HEO","Undeclared","45","40","38570","37930"
"In post","2022","65+","London","HEO","Unknown","55","45","38770","38860"
"In post","2022","65+","London","SCS level","Heterosexual / straight","30","25","113330","99320"
"In post","2022","65+","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","London","SCS level","Undeclared","10","10","[c]","[c]"
"In post","2022","65+","London","SCS level","Unknown","15","10","[c]","[c]"
"In post","2022","65+","London","SEO","Heterosexual / straight","135","115","45980","45970"
"In post","2022","65+","London","SEO","LGBO","5","5","[c]","[c]"
"In post","2022","65+","London","SEO","Undeclared","30","25","45210","45780"
"In post","2022","65+","London","SEO","Unknown","35","25","46330","45200"
"In post","2022","65+","London","Unknown","Heterosexual / straight","80","70","34590","32830"
"In post","2022","65+","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","London","Unknown","Undeclared","15","15","[c]","[c]"
"In post","2022","65+","London","Unknown","Unknown","15","10","[c]","[c]"
"In post","2022","65+","North East (England)","AA","Heterosexual / straight","55","40","19850","20140"
"In post","2022","65+","North East (England)","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","North East (England)","AA","Undeclared","10","5","[c]","[c]"
"In post","2022","65+","North East (England)","AA","Unknown","30","20","[c]","[c]"
"In post","2022","65+","North East (England)","AO","Heterosexual / straight","225","165","21780","21260"
"In post","2022","65+","North East (England)","AO","LGBO","5","5","[c]","[c]"
"In post","2022","65+","North East (England)","AO","Undeclared","30","20","[c]","[c]"
"In post","2022","65+","North East (England)","AO","Unknown","90","65","22030","21280"
"In post","2022","65+","North East (England)","EO","Heterosexual / straight","115","80","27490","27570"
"In post","2022","65+","North East (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","North East (England)","EO","Undeclared","20","10","[c]","[c]"
"In post","2022","65+","North East (England)","EO","Unknown","25","15","[c]","[c]"
"In post","2022","65+","North East (England)","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","65+","North East (England)","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","North East (England)","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","North East (England)","G7","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","65+","North East (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","North East (England)","HEO","Heterosexual / straight","35","25","34510","34060"
"In post","2022","65+","North East (England)","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","North East (England)","HEO","Undeclared","10","5","[c]","[c]"
"In post","2022","65+","North East (England)","HEO","Unknown","5","5","[c]","[c]"
"In post","2022","65+","North East (England)","SEO","Heterosexual / straight","20","15","[c]","[c]"
"In post","2022","65+","North East (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","North East (England)","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","65+","North East (England)","SEO","Unknown","10","5","[c]","[c]"
"In post","2022","65+","North East (England)","Unknown","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","65+","North East (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","North East (England)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","65+","North West (England)","AA","Heterosexual / straight","85","65","19580","19200"
"In post","2022","65+","North West (England)","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","North West (England)","AA","Undeclared","15","10","[c]","[c]"
"In post","2022","65+","North West (England)","AA","Unknown","30","20","[c]","[c]"
"In post","2022","65+","North West (England)","AO","Heterosexual / straight","370","275","21720","21260"
"In post","2022","65+","North West (England)","AO","LGBO","10","5","[c]","[c]"
"In post","2022","65+","North West (England)","AO","Undeclared","40","30","21890","21280"
"In post","2022","65+","North West (England)","AO","Unknown","115","85","22470","21260"
"In post","2022","65+","North West (England)","EO","Heterosexual / straight","260","185","27540","27570"
"In post","2022","65+","North West (England)","EO","LGBO","5","5","[c]","[c]"
"In post","2022","65+","North West (England)","EO","Undeclared","50","35","27620","27570"
"In post","2022","65+","North West (England)","EO","Unknown","90","60","27810","27570"
"In post","2022","65+","North West (England)","G6","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","65+","North West (England)","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","North West (England)","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","65+","North West (England)","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","North West (England)","G7","Heterosexual / straight","30","25","60030","58210"
"In post","2022","65+","North West (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","North West (England)","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","65+","North West (England)","G7","Unknown","15","10","[c]","[c]"
"In post","2022","65+","North West (England)","HEO","Heterosexual / straight","95","70","34980","34290"
"In post","2022","65+","North West (England)","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","North West (England)","HEO","Undeclared","15","10","[c]","[c]"
"In post","2022","65+","North West (England)","HEO","Unknown","20","15","[c]","[c]"
"In post","2022","65+","North West (England)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","65+","North West (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","North West (England)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","North West (England)","SEO","Heterosexual / straight","50","35","42220","41190"
"In post","2022","65+","North West (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","North West (England)","SEO","Undeclared","10","5","[c]","[c]"
"In post","2022","65+","North West (England)","SEO","Unknown","10","10","[c]","[c]"
"In post","2022","65+","North West (England)","Unknown","Heterosexual / straight","45","35","29140","28200"
"In post","2022","65+","North West (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","North West (England)","Unknown","Undeclared","5","5","[c]","[c]"
"In post","2022","65+","North West (England)","Unknown","Unknown","15","10","[c]","[c]"
"In post","2022","65+","Northern Ireland","AA","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","65+","Northern Ireland","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Northern Ireland","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Northern Ireland","AO","Heterosexual / straight","25","20","[c]","[c]"
"In post","2022","65+","Northern Ireland","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Northern Ireland","AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","65+","Northern Ireland","AO","Unknown","5","5","[c]","[c]"
"In post","2022","65+","Northern Ireland","EO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","65+","Northern Ireland","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Northern Ireland","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","65+","Northern Ireland","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Northern Ireland","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","65+","Northern Ireland","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Northern Ireland","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","65+","Northern Ireland","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Northern Ireland","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","65+","Northern Ireland","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Northern Ireland","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","65+","Northern Ireland","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Northern Ireland","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","65+","Northern Ireland","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Northern Ireland","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","65+","Overseas","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","65+","Overseas","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Overseas","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","65+","Overseas","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Overseas","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","65+","Overseas","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","65+","Overseas","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Overseas","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","65+","Overseas","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Overseas","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","65+","Overseas","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Overseas","HEO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","65+","Overseas","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Overseas","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Overseas","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","65+","Overseas","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Overseas","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","65+","Overseas","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","65+","Overseas","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","65+","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Scotland","AA","Heterosexual / straight","65","50","20900","20480"
"In post","2022","65+","Scotland","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Scotland","AA","Undeclared","10","5","[c]","[c]"
"In post","2022","65+","Scotland","AA","Unknown","65","55","21920","21640"
"In post","2022","65+","Scotland","AO","Heterosexual / straight","235","180","22510","21260"
"In post","2022","65+","Scotland","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Scotland","AO","Undeclared","35","25","22300","21260"
"In post","2022","65+","Scotland","AO","Unknown","140","110","24010","23780"
"In post","2022","65+","Scotland","EO","Heterosexual / straight","185","135","28250","27570"
"In post","2022","65+","Scotland","EO","LGBO","5","5","[c]","[c]"
"In post","2022","65+","Scotland","EO","Undeclared","20","15","[c]","[c]"
"In post","2022","65+","Scotland","EO","Unknown","95","60","29990","28990"
"In post","2022","65+","Scotland","G6","Heterosexual / straight","10","5","[c]","[c]"
"In post","2022","65+","Scotland","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Scotland","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","65+","Scotland","G6","Unknown","10","10","[c]","[c]"
"In post","2022","65+","Scotland","G7","Heterosexual / straight","25","20","[c]","[c]"
"In post","2022","65+","Scotland","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Scotland","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","65+","Scotland","G7","Unknown","15","15","[c]","[c]"
"In post","2022","65+","Scotland","HEO","Heterosexual / straight","65","50","35720","34600"
"In post","2022","65+","Scotland","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Scotland","HEO","Undeclared","10","10","[c]","[c]"
"In post","2022","65+","Scotland","HEO","Unknown","40","30","36810","36130"
"In post","2022","65+","Scotland","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","65+","Scotland","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Scotland","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Scotland","SEO","Heterosexual / straight","45","35","51090","47490"
"In post","2022","65+","Scotland","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Scotland","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","65+","Scotland","SEO","Unknown","35","25","46120","46020"
"In post","2022","65+","Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","65+","Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","South East (England)","AA","Heterosexual / straight","175","135","20130","19810"
"In post","2022","65+","South East (England)","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","South East (England)","AA","Undeclared","15","15","[c]","[c]"
"In post","2022","65+","South East (England)","AA","Unknown","45","35","21690","21790"
"In post","2022","65+","South East (England)","AO","Heterosexual / straight","365","290","22450","21380"
"In post","2022","65+","South East (England)","AO","LGBO","5","5","[c]","[c]"
"In post","2022","65+","South East (England)","AO","Undeclared","50","40","23150","21830"
"In post","2022","65+","South East (England)","AO","Unknown","90","65","23010","21390"
"In post","2022","65+","South East (England)","EO","Heterosexual / straight","305","250","28390","27570"
"In post","2022","65+","South East (England)","EO","LGBO","10","10","[c]","[c]"
"In post","2022","65+","South East (England)","EO","Undeclared","60","45","30520","29200"
"In post","2022","65+","South East (England)","EO","Unknown","65","45","28960","27570"
"In post","2022","65+","South East (England)","G6","Heterosexual / straight","20","15","[c]","[c]"
"In post","2022","65+","South East (England)","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","South East (England)","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","65+","South East (England)","G6","Unknown","5","5","[c]","[c]"
"In post","2022","65+","South East (England)","G7","Heterosexual / straight","60","40","56000","55770"
"In post","2022","65+","South East (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","South East (England)","G7","Undeclared","5","5","[c]","[c]"
"In post","2022","65+","South East (England)","G7","Unknown","25","20","[c]","[c]"
"In post","2022","65+","South East (England)","HEO","Heterosexual / straight","155","130","34580","33630"
"In post","2022","65+","South East (England)","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","South East (England)","HEO","Undeclared","25","20","[c]","[c]"
"In post","2022","65+","South East (England)","HEO","Unknown","20","15","[c]","[c]"
"In post","2022","65+","South East (England)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","65+","South East (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","South East (England)","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","65+","South East (England)","SEO","Heterosexual / straight","80","65","44310","43650"
"In post","2022","65+","South East (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","South East (England)","SEO","Undeclared","15","10","[c]","[c]"
"In post","2022","65+","South East (England)","SEO","Unknown","25","20","[c]","[c]"
"In post","2022","65+","South East (England)","Unknown","Heterosexual / straight","40","30","34130","29070"
"In post","2022","65+","South East (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","South East (England)","Unknown","Undeclared","5","5","[c]","[c]"
"In post","2022","65+","South East (England)","Unknown","Unknown","20","15","[c]","[c]"
"In post","2022","65+","South West (England)","AA","Heterosexual / straight","110","90","20220","19810"
"In post","2022","65+","South West (England)","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","South West (England)","AA","Undeclared","10","10","[c]","[c]"
"In post","2022","65+","South West (England)","AA","Unknown","20","15","[c]","[c]"
"In post","2022","65+","South West (England)","AO","Heterosexual / straight","190","150","22560","21300"
"In post","2022","65+","South West (England)","AO","LGBO","5","5","[c]","[c]"
"In post","2022","65+","South West (England)","AO","Undeclared","40","35","22130","21380"
"In post","2022","65+","South West (England)","AO","Unknown","45","35","22000","21260"
"In post","2022","65+","South West (England)","EO","Heterosexual / straight","215","170","27290","27570"
"In post","2022","65+","South West (England)","EO","LGBO","5","5","[c]","[c]"
"In post","2022","65+","South West (England)","EO","Undeclared","45","35","27530","27570"
"In post","2022","65+","South West (England)","EO","Unknown","55","40","27080","27530"
"In post","2022","65+","South West (England)","G6","Heterosexual / straight","20","15","[c]","[c]"
"In post","2022","65+","South West (England)","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","South West (England)","G6","Undeclared","5","5","[c]","[c]"
"In post","2022","65+","South West (England)","G6","Unknown","10","5","[c]","[c]"
"In post","2022","65+","South West (England)","G7","Heterosexual / straight","45","40","54120","53500"
"In post","2022","65+","South West (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","South West (England)","G7","Undeclared","10","5","[c]","[c]"
"In post","2022","65+","South West (England)","G7","Unknown","15","10","[c]","[c]"
"In post","2022","65+","South West (England)","HEO","Heterosexual / straight","145","115","34450","33840"
"In post","2022","65+","South West (England)","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","South West (England)","HEO","Undeclared","30","25","34560","33630"
"In post","2022","65+","South West (England)","HEO","Unknown","20","15","[c]","[c]"
"In post","2022","65+","South West (England)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","65+","South West (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","South West (England)","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","65+","South West (England)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","South West (England)","SEO","Heterosexual / straight","110","90","42370","42180"
"In post","2022","65+","South West (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","South West (England)","SEO","Undeclared","25","20","[c]","[c]"
"In post","2022","65+","South West (England)","SEO","Unknown","15","10","[c]","[c]"
"In post","2022","65+","South West (England)","Unknown","Heterosexual / straight","65","55","35410","30280"
"In post","2022","65+","South West (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","South West (England)","Unknown","Undeclared","5","5","[c]","[c]"
"In post","2022","65+","South West (England)","Unknown","Unknown","10","10","[c]","[c]"
"In post","2022","65+","Unknown","AO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","65+","Unknown","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","Unknown","Unknown","20","20","[c]","[c]"
"In post","2022","65+","Wales","AA","Heterosexual / straight","60","45","18980","18310"
"In post","2022","65+","Wales","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Wales","AA","Undeclared","40","25","19000","18310"
"In post","2022","65+","Wales","AA","Unknown","15","10","[c]","[c]"
"In post","2022","65+","Wales","AO","Heterosexual / straight","210","155","22380","21840"
"In post","2022","65+","Wales","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Wales","AO","Undeclared","55","40","22170","21840"
"In post","2022","65+","Wales","AO","Unknown","65","45","21830","21260"
"In post","2022","65+","Wales","EO","Heterosexual / straight","135","90","28040","27570"
"In post","2022","65+","Wales","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Wales","EO","Undeclared","40","30","28520","28750"
"In post","2022","65+","Wales","EO","Unknown","40","25","27760","27570"
"In post","2022","65+","Wales","G6","Heterosexual / straight","15","10","[c]","[c]"
"In post","2022","65+","Wales","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Wales","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","65+","Wales","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Wales","G7","Heterosexual / straight","30","20","[c]","[c]"
"In post","2022","65+","Wales","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Wales","G7","Undeclared","10","5","[c]","[c]"
"In post","2022","65+","Wales","G7","Unknown","5","5","[c]","[c]"
"In post","2022","65+","Wales","HEO","Heterosexual / straight","70","55","35770","35980"
"In post","2022","65+","Wales","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Wales","HEO","Undeclared","20","15","[c]","[c]"
"In post","2022","65+","Wales","HEO","Unknown","10","5","[c]","[c]"
"In post","2022","65+","Wales","SCS level","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","65+","Wales","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Wales","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","65+","Wales","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Wales","SEO","Heterosexual / straight","50","40","45120","45840"
"In post","2022","65+","Wales","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Wales","SEO","Undeclared","15","10","[c]","[c]"
"In post","2022","65+","Wales","SEO","Unknown","10","10","[c]","[c]"
"In post","2022","65+","Wales","Unknown","Heterosexual / straight","20","15","[c]","[c]"
"In post","2022","65+","Wales","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Wales","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","65+","Wales","Unknown","Unknown","5","5","[c]","[c]"
"In post","2022","65+","West Midlands (England)","AA","Heterosexual / straight","65","55","19620","19200"
"In post","2022","65+","West Midlands (England)","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","West Midlands (England)","AA","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","65+","West Midlands (England)","AA","Unknown","15","10","[c]","[c]"
"In post","2022","65+","West Midlands (England)","AO","Heterosexual / straight","130","105","22110","21260"
"In post","2022","65+","West Midlands (England)","AO","LGBO","5","5","[c]","[c]"
"In post","2022","65+","West Midlands (England)","AO","Undeclared","30","20","[c]","[c]"
"In post","2022","65+","West Midlands (England)","AO","Unknown","45","30","21950","21260"
"In post","2022","65+","West Midlands (England)","EO","Heterosexual / straight","170","130","27500","27570"
"In post","2022","65+","West Midlands (England)","EO","LGBO","5","5","[c]","[c]"
"In post","2022","65+","West Midlands (England)","EO","Undeclared","35","25","27650","27570"
"In post","2022","65+","West Midlands (England)","EO","Unknown","40","25","27480","27570"
"In post","2022","65+","West Midlands (England)","G6","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","65+","West Midlands (England)","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","West Midlands (England)","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","65+","West Midlands (England)","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","West Midlands (England)","G7","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","65+","West Midlands (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","West Midlands (England)","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","65+","West Midlands (England)","G7","Unknown","5","5","[c]","[c]"
"In post","2022","65+","West Midlands (England)","HEO","Heterosexual / straight","65","50","33440","33370"
"In post","2022","65+","West Midlands (England)","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","West Midlands (England)","HEO","Undeclared","5","5","[c]","[c]"
"In post","2022","65+","West Midlands (England)","HEO","Unknown","15","10","[c]","[c]"
"In post","2022","65+","West Midlands (England)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","65+","West Midlands (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","West Midlands (England)","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","65+","West Midlands (England)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","West Midlands (England)","SEO","Heterosexual / straight","35","30","43560","41190"
"In post","2022","65+","West Midlands (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","West Midlands (England)","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","65+","West Midlands (England)","SEO","Unknown","10","5","[c]","[c]"
