"Status","Year","Disability","Organisation","Region_ITL2","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Declared disabled","Animal and Plant Health Agency","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Animal and Plant Health Agency","West Wales and The Valleys","Outside London","25","20","[c]","[c]"
"In post","2022","Declared disabled","Animal and Plant Health Agency","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Attorney General's Office","Inner London - West","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office (excl. agencies)","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","15","15","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office (excl. agencies)","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office (excl. agencies)","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office (excl. agencies)","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office (excl. agencies)","Devon","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office (excl. agencies)","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office (excl. agencies)","East Anglia","Outside London","10","10","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office (excl. agencies)","East Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office (excl. agencies)","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office (excl. agencies)","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office (excl. agencies)","Essex","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","10","10","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office (excl. agencies)","Greater Manchester","Outside London","30","30","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office (excl. agencies)","Hampshire and Isle of Wight","Outside London","5","5","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office (excl. agencies)","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office (excl. agencies)","Inner London - East","London","115","110","51060","54700"
"In post","2022","Declared disabled","Cabinet Office (excl. agencies)","Inner London - West","London","380","375","48230","42010"
"In post","2022","Declared disabled","Cabinet Office (excl. agencies)","Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office (excl. agencies)","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office (excl. agencies)","Merseyside","Outside London","10","10","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office (excl. agencies)","North Yorkshire","Outside London","75","75","31580","32000"
"In post","2022","Declared disabled","Cabinet Office (excl. agencies)","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office (excl. agencies)","Northumberland, and Tyne and Wear","Outside London","65","60","28870","24100"
"In post","2022","Declared disabled","Cabinet Office (excl. agencies)","Outer London - South","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office (excl. agencies)","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office (excl. agencies)","South Yorkshire","Outside London","15","10","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office (excl. agencies)","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office (excl. agencies)","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office (excl. agencies)","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office (excl. agencies)","Unknown","Unknown","25","25","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office (excl. agencies)","West Central Scotland","Outside London","25","25","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office (excl. agencies)","West Midlands","Outside London","5","5","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office (excl. agencies)","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cabinet Office (excl. agencies)","West Yorkshire","Outside London","10","10","[c]","[c]"
"In post","2022","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","Devon","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","Dorset and Somerset","Outside London","10","10","[c]","[c]"
"In post","2022","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","East Anglia","Outside London","30","30","29210","27090"
"In post","2022","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Charity Commission","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Charity Commission","East Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Charity Commission","Inner London - West","London","5","5","[c]","[c]"
"In post","2022","Declared disabled","Charity Commission","Merseyside","Outside London","20","20","[c]","[c]"
"In post","2022","Declared disabled","Companies House","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Companies House","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Companies House","Devon","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Companies House","East Wales","Outside London","85","75","31760","24950"
"In post","2022","Declared disabled","Companies House","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Companies House","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Companies House","Inner London - East","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Companies House","Inner London - West","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Companies House","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Companies House","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Companies House","Northumberland, and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Companies House","Outer London - South","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Companies House","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Companies House","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Companies House","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Companies House","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Companies House","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Competition and Markets Authority","East Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Competition and Markets Authority","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Competition and Markets Authority","Inner London - East","London","45","45","54170","52190"
"In post","2022","Declared disabled","Competition and Markets Authority","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Criminal Injuries Compensation Authority","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Criminal Injuries Compensation Authority","West Central Scotland","Outside London","35","30","24330","25120"
"In post","2022","Declared disabled","Crown Commercial Service","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Commercial Service","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Commercial Service","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Commercial Service","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Commercial Service","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Commercial Service","East Anglia","Outside London","15","15","[c]","[c]"
"In post","2022","Declared disabled","Crown Commercial Service","East Wales","Outside London","10","10","[c]","[c]"
"In post","2022","Declared disabled","Crown Commercial Service","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Commercial Service","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Commercial Service","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Commercial Service","Inner London - East","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Commercial Service","Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Commercial Service","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Commercial Service","Merseyside","Outside London","30","25","[c]","[c]"
"In post","2022","Declared disabled","Crown Commercial Service","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Commercial Service","Outer London - South","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Commercial Service","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Commercial Service","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Commercial Service","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Commercial Service","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Commercial Service","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Commercial Service","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Commercial Service","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Commercial Service","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Office and Procurator Fiscal Service","Eastern Scotland","Outside London","55","50","39380","35540"
"In post","2022","Declared disabled","Crown Office and Procurator Fiscal Service","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Office and Procurator Fiscal Service","North Eastern Scotland","Outside London","10","10","[c]","[c]"
"In post","2022","Declared disabled","Crown Office and Procurator Fiscal Service","Southern Scotland","Outside London","15","15","[c]","[c]"
"In post","2022","Declared disabled","Crown Office and Procurator Fiscal Service","West Central Scotland","Outside London","55","50","34800","27230"
"In post","2022","Declared disabled","Crown Prosecution Service","Bedfordshire and Hertfordshire","Outside London","15","10","[c]","[c]"
"In post","2022","Declared disabled","Crown Prosecution Service","Berkshire, Buckinghamshire and Oxfordshire","Outside London","15","15","[c]","[c]"
"In post","2022","Declared disabled","Crown Prosecution Service","Cheshire","Outside London","5","5","[c]","[c]"
"In post","2022","Declared disabled","Crown Prosecution Service","Cornwall and Isles of Scilly","Outside London","5","5","[c]","[c]"
"In post","2022","Declared disabled","Crown Prosecution Service","Cumbria","Outside London","5","5","[c]","[c]"
"In post","2022","Declared disabled","Crown Prosecution Service","Derbyshire and Nottinghamshire","Outside London","45","40","37450","30130"
"In post","2022","Declared disabled","Crown Prosecution Service","Devon","Outside London","10","10","[c]","[c]"
"In post","2022","Declared disabled","Crown Prosecution Service","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Prosecution Service","East Anglia","Outside London","10","10","[c]","[c]"
"In post","2022","Declared disabled","Crown Prosecution Service","East Wales","Outside London","25","25","[c]","[c]"
"In post","2022","Declared disabled","Crown Prosecution Service","East Yorkshire and Northern Lincolnshire","Outside London","10","10","[c]","[c]"
"In post","2022","Declared disabled","Crown Prosecution Service","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Prosecution Service","Essex","Outside London","35","30","40880","36240"
"In post","2022","Declared disabled","Crown Prosecution Service","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","20","20","[c]","[c]"
"In post","2022","Declared disabled","Crown Prosecution Service","Greater Manchester","Outside London","45","45","41240","48080"
"In post","2022","Declared disabled","Crown Prosecution Service","Hampshire and Isle of Wight","Outside London","35","30","39290","32570"
"In post","2022","Declared disabled","Crown Prosecution Service","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Prosecution Service","Inner London - East","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Prosecution Service","Inner London - West","London","195","185","47030","40800"
"In post","2022","Declared disabled","Crown Prosecution Service","Kent","Outside London","15","15","[c]","[c]"
"In post","2022","Declared disabled","Crown Prosecution Service","Lancashire","Outside London","25","20","[c]","[c]"
"In post","2022","Declared disabled","Crown Prosecution Service","Leicestershire, Rutland and Northamptonshire","Outside London","20","20","[c]","[c]"
"In post","2022","Declared disabled","Crown Prosecution Service","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Prosecution Service","Merseyside","Outside London","50","45","38070","31490"
"In post","2022","Declared disabled","Crown Prosecution Service","North Yorkshire","Outside London","20","20","[c]","[c]"
"In post","2022","Declared disabled","Crown Prosecution Service","Northumberland, and Tyne and Wear","Outside London","30","30","35650","28430"
"In post","2022","Declared disabled","Crown Prosecution Service","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Prosecution Service","Outer London - South","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Prosecution Service","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Prosecution Service","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Prosecution Service","Shropshire and Staffordshire","Outside London","5","5","[c]","[c]"
"In post","2022","Declared disabled","Crown Prosecution Service","South Yorkshire","Outside London","10","10","[c]","[c]"
"In post","2022","Declared disabled","Crown Prosecution Service","Surrey, East and West Sussex","Outside London","25","25","[c]","[c]"
"In post","2022","Declared disabled","Crown Prosecution Service","Tees Valley and Durham","Outside London","15","10","[c]","[c]"
"In post","2022","Declared disabled","Crown Prosecution Service","West Midlands","Outside London","50","45","43020","48080"
"In post","2022","Declared disabled","Crown Prosecution Service","West Wales and The Valleys","Outside London","10","10","[c]","[c]"
"In post","2022","Declared disabled","Crown Prosecution Service","West Yorkshire","Outside London","50","50","38930","34480"
"In post","2022","Declared disabled","Defence Electronics and Components Agency","East Wales","Outside London","25","25","[c]","[c]"
"In post","2022","Declared disabled","Defence Electronics and Components Agency","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Defence Equipment and Support","Bedfordshire and Hertfordshire","Outside London","5","5","[c]","[c]"
"In post","2022","Declared disabled","Defence Equipment and Support","Berkshire, Buckinghamshire and Oxfordshire","Outside London","15","15","[c]","[c]"
"In post","2022","Declared disabled","Defence Equipment and Support","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Defence Equipment and Support","Cumbria","Outside London","5","5","[c]","[c]"
"In post","2022","Declared disabled","Defence Equipment and Support","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Defence Equipment and Support","Devon","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Defence Equipment and Support","Dorset and Somerset","Outside London","35","35","33980","34000"
"In post","2022","Declared disabled","Defence Equipment and Support","East Anglia","Outside London","15","15","[c]","[c]"
"In post","2022","Declared disabled","Defence Equipment and Support","East Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Defence Equipment and Support","Eastern Scotland","Outside London","10","10","[c]","[c]"
"In post","2022","Declared disabled","Defence Equipment and Support","Essex","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Defence Equipment and Support","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","835","805","36560","34000"
"In post","2022","Declared disabled","Defence Equipment and Support","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Defence Equipment and Support","Hampshire and Isle of Wight","Outside London","30","25","[c]","[c]"
"In post","2022","Declared disabled","Defence Equipment and Support","Herefordshire, Worcestershire and Warwickshire","Outside London","10","10","[c]","[c]"
"In post","2022","Declared disabled","Defence Equipment and Support","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Defence Equipment and Support","Inner London - West","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Defence Equipment and Support","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Defence Equipment and Support","Lincolnshire","Outside London","25","25","[c]","[c]"
"In post","2022","Declared disabled","Defence Equipment and Support","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Defence Equipment and Support","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Defence Equipment and Support","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Defence Equipment and Support","Northumberland, and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Defence Equipment and Support","Outer London - West and North West","London","20","20","[c]","[c]"
"In post","2022","Declared disabled","Defence Equipment and Support","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Defence Equipment and Support","Shropshire and Staffordshire","Outside London","10","10","[c]","[c]"
"In post","2022","Declared disabled","Defence Equipment and Support","Southern Scotland","Outside London","15","10","[c]","[c]"
"In post","2022","Declared disabled","Defence Equipment and Support","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Defence Equipment and Support","West Central Scotland","Outside London","15","15","[c]","[c]"
"In post","2022","Declared disabled","Defence Equipment and Support","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Defence Equipment and Support","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Defence Science and Technology Laboratory","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Defence Science and Technology Laboratory","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Defence Science and Technology Laboratory","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","165","160","40240","38070"
"In post","2022","Declared disabled","Defence Science and Technology Laboratory","Hampshire and Isle of Wight","Outside London","80","75","39150","38110"
"In post","2022","Declared disabled","Defence Science and Technology Laboratory","Inner London - West","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Defence Science and Technology Laboratory","Kent","Outside London","10","10","[c]","[c]"
"In post","2022","Declared disabled","Defence Science and Technology Laboratory","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","East Wales","Outside London","10","10","[c]","[c]"
"In post","2022","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","Greater Manchester","Outside London","10","10","[c]","[c]"
"In post","2022","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","Inner London - West","London","490","480","48150","44450"
"In post","2022","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","North Eastern Scotland","Outside London","5","5","[c]","[c]"
