"Status","Year","Ethnicity","Function_of_post","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Undeclared","Finance","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Finance","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Finance","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Finance","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Finance","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Finance","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Finance","SEO/HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Finance","SEO/HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Finance","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Finance","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Grants Management","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Grants Management","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Grants Management","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Grants Management","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Grants Management","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Grants Management","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Grants Management","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Grants Management","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Human Resources","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Human Resources","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Human Resources","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Human Resources","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Human Resources","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Human Resources","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Human Resources","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Human Resources","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Human Resources","SEO/HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Human Resources","SEO/HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Human Resources","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Human Resources","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Internal Audit","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Internal Audit","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Internal Audit","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Internal Audit","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Internal Audit","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Internal Audit","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Internal Audit","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Internal Audit","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Internal Audit","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Internal Audit","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Legal","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Legal","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Legal","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Legal","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Legal","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Legal","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Legal","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Legal","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Legal","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Legal","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","No function","AA/AO","Female","95","[c]","21710","21260"
"New entrant CS","2022","Undeclared","No function","AA/AO","Male","85","[c]","22400","21260"
"New entrant CS","2022","Undeclared","No function","EO","Female","60","[c]","27850","27570"
"New entrant CS","2022","Undeclared","No function","EO","Male","90","[c]","28000","27570"
"New entrant CS","2022","Undeclared","No function","G6/G7","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","No function","G6/G7","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","No function","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","No function","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","No function","SEO/HEO","Female","50","[c]","35370","34550"
"New entrant CS","2022","Undeclared","No function","SEO/HEO","Male","70","[c]","35330","33790"
"New entrant CS","2022","Undeclared","No function","Unknown","Female","75","[c]","29740","28200"
"New entrant CS","2022","Undeclared","No function","Unknown","Male","55","[c]","32850","29890"
"New entrant CS","2022","Undeclared","Project Delivery","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Project Delivery","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Project Delivery","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Project Delivery","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Project Delivery","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Project Delivery","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Project Delivery","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Project Delivery","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Project Delivery","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Project Delivery","SEO/HEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Project Delivery","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Project Delivery","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Property","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Property","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Property","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Property","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Property","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Property","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Property","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Property","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Property","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Property","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Security","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Security","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Security","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Security","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Security","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Security","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Security","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Security","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Security","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Security","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Security","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Security","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","AA/AO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","AA/AO","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","EO","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","G6/G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","SEO/HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","SEO/HEO","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Analysis","AA/AO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Analysis","AA/AO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Analysis","EO","Female","30","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Analysis","EO","Male","30","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Analysis","G6/G7","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Analysis","G6/G7","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Analysis","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Analysis","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Analysis","SEO/HEO","Female","60","[c]","34540","33210"
"New entrant CS","2022","Unknown","Analysis","SEO/HEO","Male","70","[c]","33270","32830"
"New entrant CS","2022","Unknown","Analysis","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Commercial","AA/AO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Commercial","AA/AO","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Commercial","EO","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Commercial","EO","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Commercial","G6/G7","Female","85","[c]","67830","68000"
"New entrant CS","2022","Unknown","Commercial","G6/G7","Male","110","[c]","71890","70900"
"New entrant CS","2022","Unknown","Commercial","SCS level","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Commercial","SCS level","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Commercial","SEO/HEO","Female","65","[c]","35890","36050"
"New entrant CS","2022","Unknown","Commercial","SEO/HEO","Male","55","[c]","34920","36500"
"New entrant CS","2022","Unknown","Commercial","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Commercial","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Communications","AA/AO","Female","30","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Communications","AA/AO","Male","30","[c]","21280","21250"
"New entrant CS","2022","Unknown","Communications","EO","Female","145","[c]","26820","26590"
"New entrant CS","2022","Unknown","Communications","EO","Male","160","[c]","26660","26590"
"New entrant CS","2022","Unknown","Communications","G6/G7","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Communications","G6/G7","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Communications","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Communications","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Communications","SEO/HEO","Female","75","[c]","35890","34550"
"New entrant CS","2022","Unknown","Communications","SEO/HEO","Male","60","[c]","34140","33080"
"New entrant CS","2022","Unknown","Communications","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Communications","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Counter Fraud","AA/AO","Female","40","[c]","21630","21250"
"New entrant CS","2022","Unknown","Counter Fraud","AA/AO","Male","30","[c]","21730","21250"
"New entrant CS","2022","Unknown","Counter Fraud","EO","Female","105","[c]","27450","26590"
"New entrant CS","2022","Unknown","Counter Fraud","EO","Male","90","[c]","27890","26590"
"New entrant CS","2022","Unknown","Counter Fraud","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Counter Fraud","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Counter Fraud","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Counter Fraud","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Counter Fraud","SEO/HEO","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Counter Fraud","SEO/HEO","Male","30","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Debt","AA/AO","Female","155","[c]","21250","21250"
"New entrant CS","2022","Unknown","Debt","AA/AO","Male","120","[c]","21250","21250"
"New entrant CS","2022","Unknown","Debt","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Debt","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Debt","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Debt","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Debt","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Debt","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Digital, Data & Technology","AA/AO","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Digital, Data & Technology","AA/AO","Male","35","[c]","20190","21170"
"New entrant CS","2022","Unknown","Digital, Data & Technology","EO","Female","55","[c]","27210","27500"
"New entrant CS","2022","Unknown","Digital, Data & Technology","EO","Male","105","[c]","27080","27130"
"New entrant CS","2022","Unknown","Digital, Data & Technology","G6/G7","Female","45","[c]","55550","54700"
"New entrant CS","2022","Unknown","Digital, Data & Technology","G6/G7","Male","90","[c]","56220","54700"
"New entrant CS","2022","Unknown","Digital, Data & Technology","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Digital, Data & Technology","SCS level","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Digital, Data & Technology","SEO/HEO","Female","130","[c]","36760","36200"
"New entrant CS","2022","Unknown","Digital, Data & Technology","SEO/HEO","Male","190","[c]","36040","34540"
"New entrant CS","2022","Unknown","Digital, Data & Technology","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Digital, Data & Technology","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Finance","AA/AO","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Finance","AA/AO","Male","30","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Finance","EO","Female","45","[c]","24510","24150"
"New entrant CS","2022","Unknown","Finance","EO","Male","35","[c]","25450","25220"
"New entrant CS","2022","Unknown","Finance","G6/G7","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Finance","G6/G7","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Finance","SCS level","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Finance","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Finance","SEO/HEO","Female","80","[c]","36420","36500"
"New entrant CS","2022","Unknown","Finance","SEO/HEO","Male","70","[c]","36110","36050"
"New entrant CS","2022","Unknown","Finance","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Finance","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Grants Management","AA/AO","Female","180","[c]","21240","21300"
"New entrant CS","2022","Unknown","Grants Management","AA/AO","Male","130","[c]","21180","21300"
"New entrant CS","2022","Unknown","Grants Management","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Grants Management","EO","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Grants Management","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Grants Management","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Grants Management","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Grants Management","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Human Resources","AA/AO","Female","45","[c]","21210","21170"
"New entrant CS","2022","Unknown","Human Resources","AA/AO","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Human Resources","EO","Female","50","[c]","25830","26590"
"New entrant CS","2022","Unknown","Human Resources","EO","Male","30","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Human Resources","G6/G7","Female","20","[c]","[c]","[c]"
