"Status","Year","Disability","Region_ITL2","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Declared non-disabled","West Wales and The Valleys","Outside London","SEO/HEO","2700","2565","38410","38160"
"In post","2022","Declared non-disabled","West Wales and The Valleys","Outside London","Unknown","510","485","29970","28200"
"In post","2022","Declared non-disabled","West Yorkshire","Outside London","AA/AO","2965","2645","22600","21260"
"In post","2022","Declared non-disabled","West Yorkshire","Outside London","EO","3560","3280","27360","27570"
"In post","2022","Declared non-disabled","West Yorkshire","Outside London","G6/G7","1570","1500","57000","55210"
"In post","2022","Declared non-disabled","West Yorkshire","Outside London","SCS level","95","95","87210","78470"
"In post","2022","Declared non-disabled","West Yorkshire","Outside London","SEO/HEO","3370","3200","35830","34000"
"In post","2022","Declared non-disabled","West Yorkshire","Outside London","Unknown","545","510","30290","28200"
"In post","2022","Undeclared","Bedfordshire and Hertfordshire","Outside London","AA/AO","55","50","26350","25640"
"In post","2022","Undeclared","Bedfordshire and Hertfordshire","Outside London","EO","90","90","29150","29290"
"In post","2022","Undeclared","Bedfordshire and Hertfordshire","Outside London","G6/G7","20","20","[c]","[c]"
"In post","2022","Undeclared","Bedfordshire and Hertfordshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Bedfordshire and Hertfordshire","Outside London","SEO/HEO","70","70","38960","37640"
"In post","2022","Undeclared","Bedfordshire and Hertfordshire","Outside London","Unknown","20","20","[c]","[c]"
"In post","2022","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","Outside London","AA/AO","280","260","28400","26560"
"In post","2022","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","Outside London","EO","185","175","31820","29290"
"In post","2022","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","Outside London","G6/G7","40","35","60010","56290"
"In post","2022","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","Outside London","SEO/HEO","205","195","39440","38160"
"In post","2022","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Unknown","20","20","[c]","[c]"
"In post","2022","Undeclared","Cheshire","Outside London","AA/AO","140","125","26050","23960"
"In post","2022","Undeclared","Cheshire","Outside London","EO","60","55","28760","27570"
"In post","2022","Undeclared","Cheshire","Outside London","G6/G7","20","15","[c]","[c]"
"In post","2022","Undeclared","Cheshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Cheshire","Outside London","SEO/HEO","55","50","37730","36480"
"In post","2022","Undeclared","Cheshire","Outside London","Unknown","10","10","[c]","[c]"
"In post","2022","Undeclared","Cornwall and Isles of Scilly","Outside London","AA/AO","35","35","21640","21260"
"In post","2022","Undeclared","Cornwall and Isles of Scilly","Outside London","EO","30","30","27320","27570"
"In post","2022","Undeclared","Cornwall and Isles of Scilly","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Cornwall and Isles of Scilly","Outside London","SEO/HEO","20","15","[c]","[c]"
"In post","2022","Undeclared","Cornwall and Isles of Scilly","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Cumbria","Outside London","AA/AO","40","35","23530","21300"
"In post","2022","Undeclared","Cumbria","Outside London","EO","30","30","27560","26820"
"In post","2022","Undeclared","Cumbria","Outside London","G6/G7","5","5","[c]","[c]"
"In post","2022","Undeclared","Cumbria","Outside London","SEO/HEO","20","20","[c]","[c]"
"In post","2022","Undeclared","Cumbria","Outside London","Unknown","15","15","[c]","[c]"
"In post","2022","Undeclared","Derbyshire and Nottinghamshire","Outside London","AA/AO","240","215","24130","21440"
"In post","2022","Undeclared","Derbyshire and Nottinghamshire","Outside London","EO","225","205","27800","27380"
"In post","2022","Undeclared","Derbyshire and Nottinghamshire","Outside London","G6/G7","60","60","58270","55210"
"In post","2022","Undeclared","Derbyshire and Nottinghamshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Derbyshire and Nottinghamshire","Outside London","SEO/HEO","230","220","36820","34790"
"In post","2022","Undeclared","Derbyshire and Nottinghamshire","Outside London","Unknown","45","40","31160","32690"
"In post","2022","Undeclared","Devon","Outside London","AA/AO","190","175","24490","21860"
"In post","2022","Undeclared","Devon","Outside London","EO","130","120","27800","27570"
"In post","2022","Undeclared","Devon","Outside London","G6/G7","20","20","[c]","[c]"
"In post","2022","Undeclared","Devon","Outside London","SEO/HEO","115","110","38650","38160"
"In post","2022","Undeclared","Devon","Outside London","Unknown","15","10","[c]","[c]"
"In post","2022","Undeclared","Dorset and Somerset","Outside London","AA/AO","130","120","24810","21860"
"In post","2022","Undeclared","Dorset and Somerset","Outside London","EO","115","110","27750","27520"
"In post","2022","Undeclared","Dorset and Somerset","Outside London","G6/G7","15","15","[c]","[c]"
"In post","2022","Undeclared","Dorset and Somerset","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Dorset and Somerset","Outside London","SEO/HEO","115","110","37530","36710"
"In post","2022","Undeclared","Dorset and Somerset","Outside London","Unknown","15","15","[c]","[c]"
"In post","2022","Undeclared","East Anglia","Outside London","AA/AO","450","405","25910","23960"
"In post","2022","Undeclared","East Anglia","Outside London","EO","235","220","28980","27570"
"In post","2022","Undeclared","East Anglia","Outside London","G6/G7","40","40","58210","54540"
"In post","2022","Undeclared","East Anglia","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","East Anglia","Outside London","SEO/HEO","270","260","37950","36480"
"In post","2022","Undeclared","East Anglia","Outside London","Unknown","30","25","[c]","[c]"
"In post","2022","Undeclared","East Wales","Outside London","AA/AO","255","225","22890","21770"
"In post","2022","Undeclared","East Wales","Outside London","EO","285","270","28510","27570"
"In post","2022","Undeclared","East Wales","Outside London","G6/G7","70","70","59010","57720"
"In post","2022","Undeclared","East Wales","Outside London","SCS level","10","5","[c]","[c]"
"In post","2022","Undeclared","East Wales","Outside London","SEO/HEO","275","260","37120","35980"
"In post","2022","Undeclared","East Wales","Outside London","Unknown","20","20","[c]","[c]"
"In post","2022","Undeclared","East Yorkshire and Northern Lincolnshire","Outside London","AA/AO","180","160","26970","27120"
"In post","2022","Undeclared","East Yorkshire and Northern Lincolnshire","Outside London","EO","125","120","29500","27570"
"In post","2022","Undeclared","East Yorkshire and Northern Lincolnshire","Outside London","G6/G7","10","10","[c]","[c]"
"In post","2022","Undeclared","East Yorkshire and Northern Lincolnshire","Outside London","SEO/HEO","70","65","38180","37310"
"In post","2022","Undeclared","East Yorkshire and Northern Lincolnshire","Outside London","Unknown","15","15","[c]","[c]"
"In post","2022","Undeclared","Eastern Scotland","Outside London","AA/AO","170","155","21690","21260"
"In post","2022","Undeclared","Eastern Scotland","Outside London","EO","160","150","27890","27570"
"In post","2022","Undeclared","Eastern Scotland","Outside London","G6/G7","65","60","60490","60450"
"In post","2022","Undeclared","Eastern Scotland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Eastern Scotland","Outside London","SEO/HEO","170","165","38910","37710"
"In post","2022","Undeclared","Eastern Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Essex","Outside London","AA/AO","75","65","25280","23520"
"In post","2022","Undeclared","Essex","Outside London","EO","125","110","28520","28920"
"In post","2022","Undeclared","Essex","Outside London","G6/G7","15","15","[c]","[c]"
"In post","2022","Undeclared","Essex","Outside London","SEO/HEO","80","75","37930","35980"
"In post","2022","Undeclared","Essex","Outside London","Unknown","10","10","[c]","[c]"
"In post","2022","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","AA/AO","230","210","23520","21300"
"In post","2022","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","EO","315","290","26970","26930"
"In post","2022","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","G6/G7","255","245","57350","54910"
"In post","2022","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","SCS level","10","10","[c]","[c]"
"In post","2022","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","SEO/HEO","715","680","37070","37230"
"In post","2022","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Unknown","120","120","43260","40820"
"In post","2022","Undeclared","Greater Manchester","Outside London","AA/AO","415","380","23970","21410"
"In post","2022","Undeclared","Greater Manchester","Outside London","EO","290","275","27700","27570"
"In post","2022","Undeclared","Greater Manchester","Outside London","G6/G7","125","120","56500","55210"
"In post","2022","Undeclared","Greater Manchester","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Greater Manchester","Outside London","SEO/HEO","330","315","36310","34840"
"In post","2022","Undeclared","Greater Manchester","Outside London","Unknown","40","35","30670","28200"
"In post","2022","Undeclared","Hampshire and Isle of Wight","Outside London","AA/AO","380","335","24350","21830"
"In post","2022","Undeclared","Hampshire and Isle of Wight","Outside London","EO","235","220","28080","27380"
"In post","2022","Undeclared","Hampshire and Isle of Wight","Outside London","G6/G7","65","65","61250","56160"
"In post","2022","Undeclared","Hampshire and Isle of Wight","Outside London","SEO/HEO","290","280","37510","36460"
"In post","2022","Undeclared","Hampshire and Isle of Wight","Outside London","Unknown","20","20","[c]","[c]"
"In post","2022","Undeclared","Herefordshire, Worcestershire and Warwickshire","Outside London","AA/AO","205","190","26400","24250"
"In post","2022","Undeclared","Herefordshire, Worcestershire and Warwickshire","Outside London","EO","85","80","29090","27570"
"In post","2022","Undeclared","Herefordshire, Worcestershire and Warwickshire","Outside London","G6/G7","10","10","[c]","[c]"
"In post","2022","Undeclared","Herefordshire, Worcestershire and Warwickshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Herefordshire, Worcestershire and Warwickshire","Outside London","SEO/HEO","75","75","38370","38080"
"In post","2022","Undeclared","Herefordshire, Worcestershire and Warwickshire","Outside London","Unknown","15","15","[c]","[c]"
"In post","2022","Undeclared","Highlands and Islands","Outside London","AA/AO","20","20","[c]","[c]"
"In post","2022","Undeclared","Highlands and Islands","Outside London","EO","10","10","[c]","[c]"
"In post","2022","Undeclared","Highlands and Islands","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Highlands and Islands","Outside London","SEO/HEO","10","10","[c]","[c]"
"In post","2022","Undeclared","Inner London - East","London","AA/AO","225","205","28350","26400"
"In post","2022","Undeclared","Inner London - East","London","EO","220","215","31410","31060"
"In post","2022","Undeclared","Inner London - East","London","G6/G7","160","155","64800","62120"
"In post","2022","Undeclared","Inner London - East","London","SCS level","20","20","[c]","[c]"
"In post","2022","Undeclared","Inner London - East","London","SEO/HEO","250","240","40840","40890"
"In post","2022","Undeclared","Inner London - East","London","Unknown","55","55","35320","32090"
"In post","2022","Undeclared","Inner London - West","London","AA/AO","300","280","26940","25140"
"In post","2022","Undeclared","Inner London - West","London","EO","350","340","30250","29970"
"In post","2022","Undeclared","Inner London - West","London","G6/G7","1065","1045","60380","58550"
"In post","2022","Undeclared","Inner London - West","London","SCS level","145","145","85410","79510"
"In post","2022","Undeclared","Inner London - West","London","SEO/HEO","1140","1125","39080","38560"
"In post","2022","Undeclared","Inner London - West","London","Unknown","20","20","[c]","[c]"
"In post","2022","Undeclared","Kent","Outside London","AA/AO","250","225","25940","24250"
"In post","2022","Undeclared","Kent","Outside London","EO","255","235","28460","27370"
"In post","2022","Undeclared","Kent","Outside London","G6/G7","10","10","[c]","[c]"
"In post","2022","Undeclared","Kent","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Kent","Outside London","SEO/HEO","160","150","37800","37360"
"In post","2022","Undeclared","Kent","Outside London","Unknown","20","15","[c]","[c]"
"In post","2022","Undeclared","Lancashire","Outside London","AA/AO","460","410","23980","21260"
"In post","2022","Undeclared","Lancashire","Outside London","EO","285","265","28410","27570"
"In post","2022","Undeclared","Lancashire","Outside London","G6/G7","35","35","59280","55800"
"In post","2022","Undeclared","Lancashire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Lancashire","Outside London","SEO/HEO","185","170","36670","35310"
"In post","2022","Undeclared","Lancashire","Outside London","Unknown","25","25","[c]","[c]"
"In post","2022","Undeclared","Leicestershire, Rutland and Northamptonshire","Outside London","AA/AO","195","175","23920","21260"
"In post","2022","Undeclared","Leicestershire, Rutland and Northamptonshire","Outside London","EO","120","115","28780","27570"
"In post","2022","Undeclared","Leicestershire, Rutland and Northamptonshire","Outside London","G6/G7","10","10","[c]","[c]"
"In post","2022","Undeclared","Leicestershire, Rutland and Northamptonshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Leicestershire, Rutland and Northamptonshire","Outside London","SEO/HEO","85","85","36880","36460"
"In post","2022","Undeclared","Leicestershire, Rutland and Northamptonshire","Outside London","Unknown","20","20","[c]","[c]"
"In post","2022","Undeclared","Lincolnshire","Outside London","AA/AO","125","115","23810","21380"
"In post","2022","Undeclared","Lincolnshire","Outside London","EO","70","65","28830","27570"
"In post","2022","Undeclared","Lincolnshire","Outside London","G6/G7","5","5","[c]","[c]"
"In post","2022","Undeclared","Lincolnshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Lincolnshire","Outside London","SEO/HEO","60","55","38160","37330"
"In post","2022","Undeclared","Lincolnshire","Outside London","Unknown","15","15","[c]","[c]"
"In post","2022","Undeclared","Merseyside","Outside London","AA/AO","310","275","22700","21680"
"In post","2022","Undeclared","Merseyside","Outside London","EO","245","225","27310","27380"
"In post","2022","Undeclared","Merseyside","Outside London","G6/G7","65","65","57200","55210"
"In post","2022","Undeclared","Merseyside","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Merseyside","Outside London","SEO/HEO","240","230","36750","35910"
"In post","2022","Undeclared","Merseyside","Outside London","Unknown","30","30","29980","27220"
"In post","2022","Undeclared","North Eastern Scotland","Outside London","AA/AO","15","15","[c]","[c]"
"In post","2022","Undeclared","North Eastern Scotland","Outside London","EO","20","20","[c]","[c]"
"In post","2022","Undeclared","North Eastern Scotland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","North Eastern Scotland","Outside London","SEO/HEO","15","15","[c]","[c]"
"In post","2022","Undeclared","North Yorkshire","Outside London","AA/AO","100","95","24290","21220"
"In post","2022","Undeclared","North Yorkshire","Outside London","EO","60","60","27680","26750"
"In post","2022","Undeclared","North Yorkshire","Outside London","G6/G7","30","25","[c]","[c]"
"In post","2022","Undeclared","North Yorkshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","North Yorkshire","Outside London","SEO/HEO","95","90","35460","35670"
"In post","2022","Undeclared","North Yorkshire","Outside London","Unknown","15","10","[c]","[c]"
"In post","2022","Undeclared","Northern Ireland","Outside London","AA/AO","85","80","21280","21250"
"In post","2022","Undeclared","Northern Ireland","Outside London","EO","40","40","27150","26820"
"In post","2022","Undeclared","Northern Ireland","Outside London","G6/G7","15","15","[c]","[c]"
"In post","2022","Undeclared","Northern Ireland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Northern Ireland","Outside London","SEO/HEO","70","70","35270","33370"
"In post","2022","Undeclared","Northumberland, and Tyne and Wear","Outside London","AA/AO","360","310","21380","21260"
"In post","2022","Undeclared","Northumberland, and Tyne and Wear","Outside London","EO","260","240","26990","27570"
"In post","2022","Undeclared","Northumberland, and Tyne and Wear","Outside London","G6/G7","100","100","56980","55210"
"In post","2022","Undeclared","Northumberland, and Tyne and Wear","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Northumberland, and Tyne and Wear","Outside London","SEO/HEO","270","260","35740","33370"
"In post","2022","Undeclared","Northumberland, and Tyne and Wear","Outside London","Unknown","30","25","[c]","[c]"
"In post","2022","Undeclared","Outer London - East and North East","London","AA/AO","140","130","28390","25190"
"In post","2022","Undeclared","Outer London - East and North East","London","EO","95","85","32310","31060"
"In post","2022","Undeclared","Outer London - East and North East","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Outer London - East and North East","London","SEO/HEO","30","30","41670","40010"
"In post","2022","Undeclared","Outer London - East and North East","London","Unknown","20","20","[c]","[c]"
"In post","2022","Undeclared","Outer London - South","London","AA/AO","90","75","25210","25630"
"In post","2022","Undeclared","Outer London - South","London","EO","170","165","30460","30620"
"In post","2022","Undeclared","Outer London - South","London","G6/G7","115","110","64700","62120"
"In post","2022","Undeclared","Outer London - South","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Outer London - South","London","SEO/HEO","225","220","40020","38380"
"In post","2022","Undeclared","Outer London - South","London","Unknown","15","15","[c]","[c]"
"In post","2022","Undeclared","Outer London - West and North West","London","AA/AO","125","115","27170","25630"
"In post","2022","Undeclared","Outer London - West and North West","London","EO","190","180","30310","30510"
"In post","2022","Undeclared","Outer London - West and North West","London","G6/G7","25","25","[c]","[c]"
"In post","2022","Undeclared","Outer London - West and North West","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Outer London - West and North West","London","SEO/HEO","130","125","40140","38560"
"In post","2022","Undeclared","Outer London - West and North West","London","Unknown","15","15","[c]","[c]"
"In post","2022","Undeclared","Overseas","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Overseas","Overseas","EO","25","20","[c]","[c]"
"In post","2022","Undeclared","Overseas","Overseas","G6/G7","55","55","60170","57370"
"In post","2022","Undeclared","Overseas","Overseas","SCS level","10","10","[c]","[c]"
"In post","2022","Undeclared","Overseas","Overseas","SEO/HEO","65","65","37420","34770"
"In post","2022","Undeclared","Overseas","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Shropshire and Staffordshire","Outside London","AA/AO","255","230","23990","21860"
"In post","2022","Undeclared","Shropshire and Staffordshire","Outside London","EO","195","185","28620","27570"
"In post","2022","Undeclared","Shropshire and Staffordshire","Outside London","G6/G7","40","35","60270","55210"
"In post","2022","Undeclared","Shropshire and Staffordshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Shropshire and Staffordshire","Outside London","SEO/HEO","140","135","37850","37710"
"In post","2022","Undeclared","Shropshire and Staffordshire","Outside London","Unknown","15","15","[c]","[c]"
"In post","2022","Undeclared","South Yorkshire","Outside London","AA/AO","165","150","24230","21680"
"In post","2022","Undeclared","South Yorkshire","Outside London","EO","145","135","28520","27570"
"In post","2022","Undeclared","South Yorkshire","Outside London","G6/G7","50","50","55550","52220"
"In post","2022","Undeclared","South Yorkshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","South Yorkshire","Outside London","SEO/HEO","185","180","36120","35680"
"In post","2022","Undeclared","South Yorkshire","Outside London","Unknown","25","25","[c]","[c]"
"In post","2022","Undeclared","Southern Scotland","Outside London","AA/AO","65","55","21720","21250"
"In post","2022","Undeclared","Southern Scotland","Outside London","EO","50","45","26990","27570"
"In post","2022","Undeclared","Southern Scotland","Outside London","G6/G7","15","15","[c]","[c]"
"In post","2022","Undeclared","Southern Scotland","Outside London","SEO/HEO","45","40","37700","35640"
"In post","2022","Undeclared","Surrey, East and West Sussex","Outside London","AA/AO","250","225","26290","24370"
"In post","2022","Undeclared","Surrey, East and West Sussex","Outside London","EO","175","160","28950","27570"
"In post","2022","Undeclared","Surrey, East and West Sussex","Outside London","G6/G7","40","35","58180","56030"
"In post","2022","Undeclared","Surrey, East and West Sussex","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Surrey, East and West Sussex","Outside London","SEO/HEO","155","145","38610","38670"
"In post","2022","Undeclared","Surrey, East and West Sussex","Outside London","Unknown","35","35","32370","30210"
"In post","2022","Undeclared","Tees Valley and Durham","Outside London","AA/AO","425","365","26520","25710"
"In post","2022","Undeclared","Tees Valley and Durham","Outside London","EO","180","165","29410","27570"
"In post","2022","Undeclared","Tees Valley and Durham","Outside London","G6/G7","35","30","55120","52500"
"In post","2022","Undeclared","Tees Valley and Durham","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Tees Valley and Durham","Outside London","SEO/HEO","135","130","37220","36480"
"In post","2022","Undeclared","Tees Valley and Durham","Outside London","Unknown","25","25","[c]","[c]"
"In post","2022","Undeclared","Unknown","Unknown","AA/AO","5","5","[c]","[c]"
"In post","2022","Undeclared","Unknown","Unknown","EO","15","15","[c]","[c]"
"In post","2022","Undeclared","Unknown","Unknown","G6/G7","5","5","[c]","[c]"
"In post","2022","Undeclared","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Unknown","SEO/HEO","20","15","[c]","[c]"
"In post","2022","Undeclared","Unknown","Unknown","Unknown","5","5","[c]","[c]"
"In post","2022","Undeclared","West Central Scotland","Outside London","AA/AO","285","255","22780","21260"
"In post","2022","Undeclared","West Central Scotland","Outside London","EO","190","175","27820","27570"
"In post","2022","Undeclared","West Central Scotland","Outside London","G6/G7","40","40","62480","62170"
"In post","2022","Undeclared","West Central Scotland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","West Central Scotland","Outside London","SEO/HEO","175","170","37280","34500"
"In post","2022","Undeclared","West Central Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","West Midlands","Outside London","AA/AO","250","220","21740","21260"
"In post","2022","Undeclared","West Midlands","Outside London","EO","275","255","27010","27570"
"In post","2022","Undeclared","West Midlands","Outside London","G6/G7","80","80","56250","55210"
"In post","2022","Undeclared","West Midlands","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","West Midlands","Outside London","SEO/HEO","240","230","35360","33370"
"In post","2022","Undeclared","West Midlands","Outside London","Unknown","45","40","30690","28410"
"In post","2022","Undeclared","West Wales and The Valleys","Outside London","AA/AO","465","400","22040","21840"
"In post","2022","Undeclared","West Wales and The Valleys","Outside London","EO","240","220","27520","27570"
"In post","2022","Undeclared","West Wales and The Valleys","Outside London","G6/G7","50","50","61870","61440"
"In post","2022","Undeclared","West Wales and The Valleys","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","West Wales and The Valleys","Outside London","SEO/HEO","210","200","39040","38160"
"In post","2022","Undeclared","West Wales and The Valleys","Outside London","Unknown","30","30","29260","26570"
"In post","2022","Undeclared","West Yorkshire","Outside London","AA/AO","345","305","24540","21960"
"In post","2022","Undeclared","West Yorkshire","Outside London","EO","260","240","28440","27570"
"In post","2022","Undeclared","West Yorkshire","Outside London","G6/G7","70","70","56800","55210"
"In post","2022","Undeclared","West Yorkshire","Outside London","SCS level","5","5","[c]","[c]"
"In post","2022","Undeclared","West Yorkshire","Outside London","SEO/HEO","270","260","37340","36480"
"In post","2022","Undeclared","West Yorkshire","Outside London","Unknown","20","20","[c]","[c]"
"In post","2022","Unknown","Bedfordshire and Hertfordshire","Outside London","AA/AO","200","195","24350","23360"
"In post","2022","Unknown","Bedfordshire and Hertfordshire","Outside London","EO","165","155","29790","28850"
"In post","2022","Unknown","Bedfordshire and Hertfordshire","Outside London","G6/G7","100","100","60930","56920"
"In post","2022","Unknown","Bedfordshire and Hertfordshire","Outside London","SCS level","5","5","[c]","[c]"
"In post","2022","Unknown","Bedfordshire and Hertfordshire","Outside London","SEO/HEO","195","195","39060","40450"
"In post","2022","Unknown","Bedfordshire and Hertfordshire","Outside London","Unknown","75","70","26950","24800"
"In post","2022","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Outside London","AA/AO","560","545","26880","25630"
"In post","2022","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Outside London","EO","260","245","30630","27900"
"In post","2022","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Outside London","G6/G7","155","145","59870","56530"
"In post","2022","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Outside London","SCS level","20","15","[c]","[c]"
"In post","2022","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Outside London","SEO/HEO","345","325","38930","39390"
"In post","2022","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Unknown","135","125","26510","24270"
"In post","2022","Unknown","Cheshire","Outside London","AA/AO","220","210","22630","22510"
"In post","2022","Unknown","Cheshire","Outside London","EO","490","480","31910","31060"
"In post","2022","Unknown","Cheshire","Outside London","G6/G7","55","55","60450","55740"
"In post","2022","Unknown","Cheshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Cheshire","Outside London","SEO/HEO","330","325","40780","40210"
"In post","2022","Unknown","Cheshire","Outside London","Unknown","45","40","26100","24800"
"In post","2022","Unknown","Cornwall and Isles of Scilly","Outside London","AA/AO","90","80","21340","21170"
"In post","2022","Unknown","Cornwall and Isles of Scilly","Outside London","EO","30","30","27120","27280"
"In post","2022","Unknown","Cornwall and Isles of Scilly","Outside London","G6/G7","20","15","[c]","[c]"
"In post","2022","Unknown","Cornwall and Isles of Scilly","Outside London","SEO/HEO","15","15","[c]","[c]"
"In post","2022","Unknown","Cornwall and Isles of Scilly","Outside London","Unknown","15","15","[c]","[c]"
"In post","2022","Unknown","Cumbria","Outside London","AA/AO","45","45","26890","24610"
"In post","2022","Unknown","Cumbria","Outside London","EO","35","35","26120","26130"
"In post","2022","Unknown","Cumbria","Outside London","G6/G7","10","10","[c]","[c]"
"In post","2022","Unknown","Cumbria","Outside London","SEO/HEO","20","20","[c]","[c]"
"In post","2022","Unknown","Cumbria","Outside London","Unknown","40","40","33660","28550"
"In post","2022","Unknown","Derbyshire and Nottinghamshire","Outside London","AA/AO","715","670","22260","21250"
"In post","2022","Unknown","Derbyshire and Nottinghamshire","Outside London","EO","580","560","27040","26820"
"In post","2022","Unknown","Derbyshire and Nottinghamshire","Outside London","G6/G7","195","190","57070","55210"
"In post","2022","Unknown","Derbyshire and Nottinghamshire","Outside London","SCS level","10","10","[c]","[c]"
"In post","2022","Unknown","Derbyshire and Nottinghamshire","Outside London","SEO/HEO","625","610","35170","33370"
"In post","2022","Unknown","Derbyshire and Nottinghamshire","Outside London","Unknown","150","130","28090","26060"
"In post","2022","Unknown","Devon","Outside London","AA/AO","515","490","23260","22010"
"In post","2022","Unknown","Devon","Outside London","EO","210","200","28470","27130"
"In post","2022","Unknown","Devon","Outside London","G6/G7","55","50","57470","54540"
"In post","2022","Unknown","Devon","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Devon","Outside London","SEO/HEO","175","170","37650","38450"
"In post","2022","Unknown","Devon","Outside London","Unknown","75","70","28190","24090"
"In post","2022","Unknown","Dorset and Somerset","Outside London","AA/AO","225","215","21880","21170"
"In post","2022","Unknown","Dorset and Somerset","Outside London","EO","185","175","26840","26740"
"In post","2022","Unknown","Dorset and Somerset","Outside London","G6/G7","55","50","60980","57410"
"In post","2022","Unknown","Dorset and Somerset","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Dorset and Somerset","Outside London","SEO/HEO","205","195","37480","34700"
"In post","2022","Unknown","Dorset and Somerset","Outside London","Unknown","60","50","26850","24090"
"In post","2022","Unknown","East Anglia","Outside London","AA/AO","585","555","23640","21830"
"In post","2022","Unknown","East Anglia","Outside London","EO","305","290","27300","26670"
"In post","2022","Unknown","East Anglia","Outside London","G6/G7","160","155","58070","54540"
"In post","2022","Unknown","East Anglia","Outside London","SCS level","20","20","[c]","[c]"
"In post","2022","Unknown","East Anglia","Outside London","SEO/HEO","385","365","35490","34500"
"In post","2022","Unknown","East Anglia","Outside London","Unknown","175","155","26440","24800"
"In post","2022","Unknown","East Wales","Outside London","AA/AO","1210","1105","21560","21250"
