"Status","Year","Disability","Region_ITL3","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Declared disabled","Croydon","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Darlington","Outside London","Female","105","95","33210","30090"
"In post","2022","Declared disabled","Darlington","Outside London","Male","45","45","39350","36500"
"In post","2022","Declared disabled","Darlington","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Derby","Outside London","Female","115","100","26090","22510"
"In post","2022","Declared disabled","Derby","Outside London","Male","60","60","24830","21260"
"In post","2022","Declared disabled","Derby","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Derry City and Strabane","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Derry City and Strabane","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Derry City and Strabane","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Devon CC","Outside London","Female","340","290","28220","26340"
"In post","2022","Declared disabled","Devon CC","Outside London","Male","275","260","31010","27570"
"In post","2022","Declared disabled","Devon CC","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Dorset","Outside London","Female","135","125","28770","27130"
"In post","2022","Declared disabled","Dorset","Outside London","Male","120","115","30940","31180"
"In post","2022","Declared disabled","Dorset","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Dudley","Outside London","Female","115","100","25300","25410"
"In post","2022","Declared disabled","Dudley","Outside London","Male","55","50","25790","21260"
"In post","2022","Declared disabled","Dudley","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Dumfries and Galloway","Outside London","Female","15","15","[c]","[c]"
"In post","2022","Declared disabled","Dumfries and Galloway","Outside London","Male","10","10","[c]","[c]"
"In post","2022","Declared disabled","Dumfries and Galloway","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Durham","Outside London","Female","370","320","26970","25590"
"In post","2022","Declared disabled","Durham","Outside London","Male","240","215","27820","26120"
"In post","2022","Declared disabled","Durham","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Ealing","London","Female","60","50","33590","31060"
"In post","2022","Declared disabled","Ealing","London","Male","35","30","34080","31060"
"In post","2022","Declared disabled","Ealing","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","East Ayrshire and North Ayrshire mainland","Outside London","Female","60","50","24920","26410"
"In post","2022","Declared disabled","East Ayrshire and North Ayrshire mainland","Outside London","Male","35","35","26320","27570"
"In post","2022","Declared disabled","East Ayrshire and North Ayrshire mainland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","East Cumbria","Outside London","Female","65","55","29880","26520"
"In post","2022","Declared disabled","East Cumbria","Outside London","Male","50","45","28920","25880"
"In post","2022","Declared disabled","East Cumbria","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","East Derbyshire","Outside London","Female","65","55","26560","26310"
"In post","2022","Declared disabled","East Derbyshire","Outside London","Male","30","25","[c]","[c]"
"In post","2022","Declared disabled","East Derbyshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","Female","70","65","27730","27570"
"In post","2022","Declared disabled","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","Male","95","85","32300","34850"
"In post","2022","Declared disabled","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","East Kent","Outside London","Female","265","235","28890","27370"
"In post","2022","Declared disabled","East Kent","Outside London","Male","210","200","29140","27370"
"In post","2022","Declared disabled","East Kent","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","East Lancashire","Outside London","Female","65","55","26970","27570"
"In post","2022","Declared disabled","East Lancashire","Outside London","Male","40","35","26690","27570"
"In post","2022","Declared disabled","East Lancashire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","East Lothian and Midlothian","Outside London","Female","20","15","[c]","[c]"
"In post","2022","Declared disabled","East Lothian and Midlothian","Outside London","Male","10","10","[c]","[c]"
"In post","2022","Declared disabled","East Lothian and Midlothian","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","East Merseyside","Outside London","Female","145","125","27860","27570"
"In post","2022","Declared disabled","East Merseyside","Outside London","Male","45","40","28940","27570"
"In post","2022","Declared disabled","East Merseyside","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","East Riding of Yorkshire","Outside London","Female","85","80","28330","27250"
"In post","2022","Declared disabled","East Riding of Yorkshire","Outside London","Male","95","90","29580","27380"
"In post","2022","Declared disabled","East Riding of Yorkshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","East Surrey","Outside London","Female","50","50","31520","30490"
"In post","2022","Declared disabled","East Surrey","Outside London","Male","50","45","33400","32080"
"In post","2022","Declared disabled","East Surrey","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","East Sussex CC","Outside London","Female","190","160","25640","26120"
"In post","2022","Declared disabled","East Sussex CC","Outside London","Male","105","100","26870","26540"
"In post","2022","Declared disabled","East Sussex CC","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Enfield","London","Female","35","35","33030","31880"
"In post","2022","Declared disabled","Enfield","London","Male","15","15","[c]","[c]"
"In post","2022","Declared disabled","Enfield","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Essex Haven Gateway","Outside London","Female","55","50","29280","29290"
"In post","2022","Declared disabled","Essex Haven Gateway","Outside London","Male","60","55","30080","29290"
"In post","2022","Declared disabled","Essex Haven Gateway","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Essex Thames Gateway","Outside London","Female","140","120","28030","28820"
"In post","2022","Declared disabled","Essex Thames Gateway","Outside London","Male","35","30","27520","27080"
"In post","2022","Declared disabled","Essex Thames Gateway","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Falkirk","Outside London","Female","130","110","28620","27570"
"In post","2022","Declared disabled","Falkirk","Outside London","Male","70","65","28120","27570"
"In post","2022","Declared disabled","Falkirk","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Fermanagh and Omagh","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Fermanagh and Omagh","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Fermanagh and Omagh","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Flintshire and Wrexham","Outside London","Female","155","140","27610","26660"
"In post","2022","Declared disabled","Flintshire and Wrexham","Outside London","Male","85","85","28090","26950"
"In post","2022","Declared disabled","Flintshire and Wrexham","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Glasgow City","Outside London","Female","795","715","29790","27570"
"In post","2022","Declared disabled","Glasgow City","Outside London","Male","590","565","30590","27570"
"In post","2022","Declared disabled","Glasgow City","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Gloucestershire CC","Outside London","Female","115","100","27900","27130"
"In post","2022","Declared disabled","Gloucestershire CC","Outside London","Male","75","65","31130","27570"
"In post","2022","Declared disabled","Gloucestershire CC","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Greater Manchester North East","Outside London","Female","120","105","27140","27570"
"In post","2022","Declared disabled","Greater Manchester North East","Outside London","Male","70","65","28150","27570"
"In post","2022","Declared disabled","Greater Manchester North East","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Greater Manchester North West","Outside London","Female","230","195","25650","23170"
"In post","2022","Declared disabled","Greater Manchester North West","Outside London","Male","90","85","26360","26130"
"In post","2022","Declared disabled","Greater Manchester North West","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Greater Manchester South East","Outside London","Female","110","95","24870","21260"
"In post","2022","Declared disabled","Greater Manchester South East","Outside London","Male","55","55","25700","25000"
"In post","2022","Declared disabled","Greater Manchester South East","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Greater Manchester South West","Outside London","Female","345","315","31200","27570"
"In post","2022","Declared disabled","Greater Manchester South West","Outside London","Male","300","285","32500","27570"
"In post","2022","Declared disabled","Greater Manchester South West","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Gwent Valleys","Outside London","Female","115","100","26780","27570"
"In post","2022","Declared disabled","Gwent Valleys","Outside London","Male","35","35","27310","27570"
"In post","2022","Declared disabled","Gwent Valleys","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Gwynedd","Outside London","Female","60","55","23890","21260"
"In post","2022","Declared disabled","Gwynedd","Outside London","Male","30","30","25180","22950"
"In post","2022","Declared disabled","Gwynedd","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Hackney and Newham","London","Female","410","375","36700","31880"
"In post","2022","Declared disabled","Hackney and Newham","London","Male","300","285","39490","37610"
"In post","2022","Declared disabled","Hackney and Newham","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Haringey and Islington","London","Female","130","120","32240","31060"
"In post","2022","Declared disabled","Haringey and Islington","London","Male","80","80","34030","31880"
"In post","2022","Declared disabled","Haringey and Islington","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Harrow and Hillingdon","London","Female","180","160","30970","30500"
"In post","2022","Declared disabled","Harrow and Hillingdon","London","Male","150","135","32160","29510"
"In post","2022","Declared disabled","Harrow and Hillingdon","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Hartlepool and Stockton-on-Tees","Outside London","Female","155","130","27160","27570"
"In post","2022","Declared disabled","Hartlepool and Stockton-on-Tees","Outside London","Male","95","90","28420","27570"
"In post","2022","Declared disabled","Hartlepool and Stockton-on-Tees","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Heart of Essex","Outside London","Female","95","85","32010","29290"
"In post","2022","Declared disabled","Heart of Essex","Outside London","Male","45","40","32200","29290"
"In post","2022","Declared disabled","Heart of Essex","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Herefordshire, County of","Outside London","Female","25","20","[c]","[c]"
"In post","2022","Declared disabled","Herefordshire, County of","Outside London","Male","15","15","[c]","[c]"
"In post","2022","Declared disabled","Herefordshire, County of","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Hertfordshire CC","Outside London","Female","225","205","33510","29430"
"In post","2022","Declared disabled","Hertfordshire CC","Outside London","Male","95","90","33560","30700"
"In post","2022","Declared disabled","Hertfordshire CC","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Hounslow and Richmond upon Thames","London","Female","130","115","31500","31050"
"In post","2022","Declared disabled","Hounslow and Richmond upon Thames","London","Male","140","130","32900","31060"
"In post","2022","Declared disabled","Hounslow and Richmond upon Thames","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","Female","70","60","28660","27570"
"In post","2022","Declared disabled","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","Male","45","40","30470","27570"
"In post","2022","Declared disabled","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","Female","70","60","27190","27570"
"In post","2022","Declared disabled","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","Male","50","50","31300","27570"
"In post","2022","Declared disabled","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Isle of Anglesey","Outside London","Female","20","15","[c]","[c]"
"In post","2022","Declared disabled","Isle of Anglesey","Outside London","Male","10","10","[c]","[c]"
"In post","2022","Declared disabled","Isle of Anglesey","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Isle of Wight","Outside London","Female","70","55","27000","26560"
"In post","2022","Declared disabled","Isle of Wight","Outside London","Male","65","60","28030","25760"
"In post","2022","Declared disabled","Isle of Wight","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Kensington & Chelsea and Hammersmith & Fulham","London","Female","50","45","31560","31060"
"In post","2022","Declared disabled","Kensington & Chelsea and Hammersmith & Fulham","London","Male","30","30","33130","31880"
"In post","2022","Declared disabled","Kensington & Chelsea and Hammersmith & Fulham","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Kent Thames Gateway","Outside London","Female","105","95","28500","28550"
"In post","2022","Declared disabled","Kent Thames Gateway","Outside London","Male","90","85","31110","31110"
"In post","2022","Declared disabled","Kent Thames Gateway","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Kingston upon Hull, City of","Outside London","Female","155","125","27070","27570"
"In post","2022","Declared disabled","Kingston upon Hull, City of","Outside London","Male","115","105","27140","26200"
"In post","2022","Declared disabled","Kingston upon Hull, City of","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Lambeth","London","Female","160","150","36970","31880"
"In post","2022","Declared disabled","Lambeth","London","Male","95","95","38350","35900"
"In post","2022","Declared disabled","Lambeth","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Lancaster and Wyre","Outside London","Female","65","55","27860","26670"
"In post","2022","Declared disabled","Lancaster and Wyre","Outside London","Male","65","60","28190","26930"
"In post","2022","Declared disabled","Lancaster and Wyre","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Leeds","Outside London","Female","770","705","32990","28590"
"In post","2022","Declared disabled","Leeds","Outside London","Male","530","505","34270","30140"
"In post","2022","Declared disabled","Leeds","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Leicester","Outside London","Female","200","180","26830","24450"
"In post","2022","Declared disabled","Leicester","Outside London","Male","140","130","26140","26310"
"In post","2022","Declared disabled","Leicester","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Leicestershire CC and Rutland","Outside London","Female","135","115","27960","27380"
"In post","2022","Declared disabled","Leicestershire CC and Rutland","Outside London","Male","80","80","30210","27370"
"In post","2022","Declared disabled","Leicestershire CC and Rutland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Lewisham and Southwark","London","Female","135","130","32560","31060"
"In post","2022","Declared disabled","Lewisham and Southwark","London","Male","50","50","33490","31060"
"In post","2022","Declared disabled","Lewisham and Southwark","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Lincolnshire CC","Outside London","Female","245","220","27410","26910"
"In post","2022","Declared disabled","Lincolnshire CC","Outside London","Male","170","160","30050","27570"
"In post","2022","Declared disabled","Lincolnshire CC","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Lisburn and Castlereagh","Outside London","Female","20","20","[c]","[c]"
"In post","2022","Declared disabled","Lisburn and Castlereagh","Outside London","Male","15","15","[c]","[c]"
"In post","2022","Declared disabled","Lisburn and Castlereagh","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Liverpool","Outside London","Female","820","725","29340","26820"
"In post","2022","Declared disabled","Liverpool","Outside London","Male","480","460","29770","26570"
