"Status","Year","Parent_department","Region_ITL3","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Department of Health and Social Care","Wakefield","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Wakefield","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Wakefield","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Wakefield","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Walsall","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Walsall","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Wandsworth","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Wandsworth","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Wandsworth","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Wandsworth","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Warwickshire CC","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Warwickshire CC","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Warwickshire CC","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","West Cumbria","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","West Cumbria","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","West Cumbria","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","West Essex","Outside London","Heterosexual / straight","55","45","45130","36330"
"In post","2022","Department of Health and Social Care","West Essex","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","West Essex","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","West Essex","Outside London","Unknown","10","10","[c]","[c]"
"In post","2022","Department of Health and Social Care","West Kent","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","West Kent","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","West Lothian","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","West Lothian","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","West Northamptonshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","West Northamptonshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","West Northamptonshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","West Surrey","Outside London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Department of Health and Social Care","West Surrey","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","West Sussex (North East)","Outside London","Heterosexual / straight","30","30","47430","43030"
"In post","2022","Department of Health and Social Care","West Sussex (North East)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","West Sussex (North East)","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2022","Department of Health and Social Care","West Sussex (North East)","Outside London","Unknown","5","5","[c]","[c]"
"In post","2022","Department of Health and Social Care","West Sussex (South West)","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Department of Health and Social Care","West Sussex (South West)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","West Sussex (South West)","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","West Sussex (South West)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Westminster","London","Heterosexual / straight","1445","1395","49860","53360"
"In post","2022","Department of Health and Social Care","Westminster","London","LGBO","210","205","48370","40650"
"In post","2022","Department of Health and Social Care","Westminster","London","Undeclared","1050","1025","47280","41990"
"In post","2022","Department of Health and Social Care","Westminster","London","Unknown","655","645","49670","40650"
"In post","2022","Department of Health and Social Care","Wiltshire","Outside London","Heterosexual / straight","515","490","35650","31300"
"In post","2022","Department of Health and Social Care","Wiltshire","Outside London","LGBO","30","25","[c]","[c]"
"In post","2022","Department of Health and Social Care","Wiltshire","Outside London","Undeclared","120","110","43420","38940"
"In post","2022","Department of Health and Social Care","Wiltshire","Outside London","Unknown","80","75","46590","41720"
"In post","2022","Department of Health and Social Care","Wirral","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Department of Health and Social Care","Wirral","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Wirral","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Wirral","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Wolverhampton","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Wolverhampton","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Wolverhampton","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Worcestershire CC","Outside London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Department of Health and Social Care","Worcestershire CC","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Worcestershire CC","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Worcestershire CC","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","York","Outside London","Heterosexual / straight","40","35","40800","37140"
"In post","2022","Department of Health and Social Care","York","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","York","Outside London","Undeclared","20","20","[c]","[c]"
"In post","2022","Department of Health and Social Care","York","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Estyn","Bridgend and Neath Port Talbot","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Estyn","Bridgend and Neath Port Talbot","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Estyn","Cardiff and Vale of Glamorgan","Outside London","Heterosexual / straight","60","55","49930","38160"
"In post","2022","Estyn","Cardiff and Vale of Glamorgan","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Estyn","Cardiff and Vale of Glamorgan","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Estyn","Cardiff and Vale of Glamorgan","Outside London","Unknown","10","5","[c]","[c]"
"In post","2022","Estyn","Central Valleys","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Estyn","Central Valleys","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Estyn","Conwy and Denbighshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Estyn","Conwy and Denbighshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Estyn","Flintshire and Wrexham","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Estyn","Flintshire and Wrexham","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Estyn","Flintshire and Wrexham","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Estyn","Gloucestershire CC","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Estyn","Gloucestershire CC","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Estyn","Gwent Valleys","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Estyn","Gwent Valleys","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Estyn","Gwynedd","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Estyn","Gwynedd","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Estyn","Lancaster and Wyre","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Estyn","Lancaster and Wyre","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Estyn","Monmouthshire and Newport","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Estyn","Monmouthshire and Newport","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Estyn","Monmouthshire and Newport","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Estyn","Powys","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Estyn","Powys","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Estyn","Shropshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Estyn","Shropshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Estyn","South West Wales","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Estyn","South West Wales","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Estyn","Swansea","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Estyn","Swansea","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Estyn","Warrington","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Estyn","Warrington","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Antrim and Newtownabbey","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Food Standards Agency","Antrim and Newtownabbey","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Antrim and Newtownabbey","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Antrim and Newtownabbey","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Ards and North Down","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Food Standards Agency","Ards and North Down","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Ards and North Down","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Armagh City, Banbridge and Craigavon","Outside London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Food Standards Agency","Armagh City, Banbridge and Craigavon","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Barking & Dagenham and Havering","London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Food Standards Agency","Barking & Dagenham and Havering","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Barking & Dagenham and Havering","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Barking & Dagenham and Havering","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Barnet","London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Food Standards Agency","Barnet","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Barnet","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Barnsley, Doncaster and Rotherham","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Food Standards Agency","Barnsley, Doncaster and Rotherham","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Food Standards Agency","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","Unknown","5","5","[c]","[c]"
"In post","2022","Food Standards Agency","Bedford","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Bedford","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Bedford","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Belfast","Outside London","Heterosexual / straight","30","30","[c]","[c]"
"In post","2022","Food Standards Agency","Belfast","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Belfast","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Belfast","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Berkshire","Outside London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Food Standards Agency","Berkshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Berkshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Berkshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Bexley and Greenwich","London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Food Standards Agency","Bexley and Greenwich","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Birmingham","Outside London","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Food Standards Agency","Birmingham","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Birmingham","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Birmingham","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Bournemouth, Christchurch and Poole","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Bournemouth, Christchurch and Poole","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Bradford","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Bradford","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Breckland and South Norfolk","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Food Standards Agency","Breckland and South Norfolk","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Breckland and South Norfolk","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Breckland and South Norfolk","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Brent","London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Food Standards Agency","Brent","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Brent","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Bridgend and Neath Port Talbot","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Food Standards Agency","Bridgend and Neath Port Talbot","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Bridgend and Neath Port Talbot","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Bridgend and Neath Port Talbot","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Brighton and Hove","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Brighton and Hove","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Bristol, City of","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Bristol, City of","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Bromley","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Bromley","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Bromley","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Bromley","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Buckinghamshire","Outside London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Food Standards Agency","Buckinghamshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Buckinghamshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Calderdale and Kirklees","Outside London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Food Standards Agency","Calderdale and Kirklees","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Calderdale and Kirklees","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Cambridgeshire CC","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Cambridgeshire CC","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Cambridgeshire CC","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Cambridgeshire CC","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Camden and City of London","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Camden and City of London","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Cardiff and Vale of Glamorgan","Outside London","Heterosexual / straight","40","40","43190","37910"
"In post","2022","Food Standards Agency","Cardiff and Vale of Glamorgan","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Cardiff and Vale of Glamorgan","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2022","Food Standards Agency","Cardiff and Vale of Glamorgan","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Causeway Coast and Glens","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Food Standards Agency","Causeway Coast and Glens","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Central Bedfordshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Central Bedfordshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Central Bedfordshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Central Hampshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Central Hampshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Central Hampshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Central Valleys","Outside London","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Food Standards Agency","Central Valleys","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Central Valleys","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Cheshire East","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Cheshire East","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Cheshire East","Outside London","Unknown","5","5","[c]","[c]"
"In post","2022","Food Standards Agency","Cheshire West and Chester","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Food Standards Agency","Cheshire West and Chester","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Chorley and West Lancashire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Chorley and West Lancashire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Conwy and Denbighshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Conwy and Denbighshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Cornwall and Isles of Scilly","Outside London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Food Standards Agency","Cornwall and Isles of Scilly","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Cornwall and Isles of Scilly","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Cornwall and Isles of Scilly","Outside London","Unknown","5","5","[c]","[c]"
"In post","2022","Food Standards Agency","Coventry","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Coventry","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Croydon","London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Food Standards Agency","Croydon","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Croydon","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Derby","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Derby","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Derby","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Devon CC","Outside London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Food Standards Agency","Devon CC","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Devon CC","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Devon CC","Outside London","Unknown","5","5","[c]","[c]"
"In post","2022","Food Standards Agency","Dorset","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Food Standards Agency","Dorset","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Dorset","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Dudley","Outside London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Food Standards Agency","Dudley","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Dudley","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Dudley","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Durham","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Food Standards Agency","Durham","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Durham","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Ealing","London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Food Standards Agency","Ealing","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","East Cumbria","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","East Cumbria","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","East Cumbria","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","East Cumbria","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","East Derbyshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","East Derbyshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","East Derbyshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","East Kent","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","East Kent","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","East Lancashire","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Food Standards Agency","East Lancashire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","East Lancashire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","East Merseyside","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","East Merseyside","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","East Riding of Yorkshire","Outside London","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","Food Standards Agency","East Riding of Yorkshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","East Riding of Yorkshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","East Riding of Yorkshire","Outside London","Unknown","5","5","[c]","[c]"
"In post","2022","Food Standards Agency","East Surrey","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","East Surrey","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","East Surrey","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","East Sussex CC","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","East Sussex CC","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","East Sussex CC","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","East Sussex CC","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Enfield","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Enfield","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Enfield","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Essex Haven Gateway","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Essex Haven Gateway","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Essex Haven Gateway","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Essex Haven Gateway","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Essex Thames Gateway","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Essex Thames Gateway","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Essex Thames Gateway","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Fermanagh and Omagh","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Fermanagh and Omagh","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Flintshire and Wrexham","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Food Standards Agency","Flintshire and Wrexham","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Flintshire and Wrexham","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Glasgow City","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Glasgow City","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Glasgow City","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Gloucestershire CC","Outside London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Food Standards Agency","Gloucestershire CC","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Gloucestershire CC","Outside London","Unknown","[c]","[c]","[c]","[c]"
