"Status","Year","Ethnicity","Region_ITL1","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","White","South West (England)","SEO/HEO","Unknown","1260","1205","35510","37400"
"In post","2022","White","South West (England)","Unknown","Heterosexual / straight","2250","2130","36250","32690"
"In post","2022","White","South West (England)","Unknown","LGBO","115","110","29160","27540"
"In post","2022","White","South West (England)","Unknown","Undeclared","145","135","37070","33740"
"In post","2022","White","South West (England)","Unknown","Unknown","20","20","[c]","[c]"
"In post","2022","White","Unknown","AA/AO","Heterosexual / straight","90","85","21590","21260"
"In post","2022","White","Unknown","AA/AO","LGBO","10","10","[c]","[c]"
"In post","2022","White","Unknown","AA/AO","Undeclared","5","5","[c]","[c]"
"In post","2022","White","Unknown","AA/AO","Unknown","5","5","[c]","[c]"
"In post","2022","White","Unknown","EO","Heterosexual / straight","175","165","27770","27570"
"In post","2022","White","Unknown","EO","LGBO","20","20","[c]","[c]"
"In post","2022","White","Unknown","EO","Undeclared","20","20","[c]","[c]"
"In post","2022","White","Unknown","EO","Unknown","15","15","[c]","[c]"
"In post","2022","White","Unknown","G6/G7","Heterosexual / straight","80","80","56120","54000"
"In post","2022","White","Unknown","G6/G7","LGBO","5","5","[c]","[c]"
"In post","2022","White","Unknown","G6/G7","Undeclared","5","5","[c]","[c]"
"In post","2022","White","Unknown","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Unknown","SCS level","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","White","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","White","Unknown","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","White","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Unknown","SEO/HEO","Heterosexual / straight","210","200","37170","36650"
"In post","2022","White","Unknown","SEO/HEO","LGBO","20","20","[c]","[c]"
"In post","2022","White","Unknown","SEO/HEO","Undeclared","10","10","[c]","[c]"
"In post","2022","White","Unknown","SEO/HEO","Unknown","15","15","[c]","[c]"
"In post","2022","White","Unknown","Unknown","Heterosexual / straight","75","70","29690","27370"
"In post","2022","White","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","White","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","White","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Wales","AA/AO","Heterosexual / straight","7285","6530","21800","21680"
"In post","2022","White","Wales","AA/AO","LGBO","470","445","21630","21260"
"In post","2022","White","Wales","AA/AO","Undeclared","1360","1105","21180","21840"
"In post","2022","White","Wales","AA/AO","Unknown","805","655","21930","21260"
"In post","2022","White","Wales","EO","Heterosexual / straight","6230","5785","27280","27570"
"In post","2022","White","Wales","EO","LGBO","400","390","27010","27570"
"In post","2022","White","Wales","EO","Undeclared","745","680","27890","27570"
"In post","2022","White","Wales","EO","Unknown","645","560","27390","27570"
"In post","2022","White","Wales","G6/G7","Heterosexual / straight","2515","2415","59080","59740"
"In post","2022","White","Wales","G6/G7","LGBO","140","135","57650","55210"
"In post","2022","White","Wales","G6/G7","Undeclared","225","220","60810","61440"
"In post","2022","White","Wales","G6/G7","Unknown","180","170","57890","56730"
"In post","2022","White","Wales","SCS level","Heterosexual / straight","240","230","86430","78470"
"In post","2022","White","Wales","SCS level","LGBO","15","15","[c]","[c]"
"In post","2022","White","Wales","SCS level","Undeclared","15","15","[c]","[c]"
"In post","2022","White","Wales","SCS level","Unknown","10","10","[c]","[c]"
"In post","2022","White","Wales","SEO/HEO","Heterosexual / straight","6875","6555","37650","38160"
"In post","2022","White","Wales","SEO/HEO","LGBO","415","405","36270","35900"
"In post","2022","White","Wales","SEO/HEO","Undeclared","655","625","38440","38160"
"In post","2022","White","Wales","SEO/HEO","Unknown","430","400","36060","34290"
"In post","2022","White","Wales","Unknown","Heterosexual / straight","1000","940","29640","28200"
"In post","2022","White","Wales","Unknown","LGBO","60","60","27440","24800"
"In post","2022","White","Wales","Unknown","Undeclared","40","40","31630","32050"
"In post","2022","White","Wales","Unknown","Unknown","5","5","[c]","[c]"
"In post","2022","White","West Midlands (England)","AA/AO","Heterosexual / straight","4725","4295","22630","21260"
"In post","2022","White","West Midlands (England)","AA/AO","LGBO","335","320","22960","21300"
"In post","2022","White","West Midlands (England)","AA/AO","Undeclared","430","375","22210","21260"
"In post","2022","White","West Midlands (England)","AA/AO","Unknown","625","525","23150","21260"
"In post","2022","White","West Midlands (England)","EO","Heterosexual / straight","4665","4295","27490","27570"
"In post","2022","White","West Midlands (England)","EO","LGBO","280","270","27150","27570"
"In post","2022","White","West Midlands (England)","EO","Undeclared","440","395","27670","27570"
"In post","2022","White","West Midlands (England)","EO","Unknown","630","545","27820","27570"
"In post","2022","White","West Midlands (England)","G6/G7","Heterosexual / straight","1620","1565","57450","55210"
"In post","2022","White","West Midlands (England)","G6/G7","LGBO","95","95","56870","53630"
"In post","2022","White","West Midlands (England)","G6/G7","Undeclared","110","105","59130","55890"
"In post","2022","White","West Midlands (England)","G6/G7","Unknown","185","175","57530","55210"
"In post","2022","White","West Midlands (England)","SCS level","Heterosexual / straight","130","125","94580","84210"
"In post","2022","White","West Midlands (England)","SCS level","LGBO","5","5","[c]","[c]"
"In post","2022","White","West Midlands (England)","SCS level","Undeclared","5","5","[c]","[c]"
"In post","2022","White","West Midlands (England)","SCS level","Unknown","10","10","[c]","[c]"
"In post","2022","White","West Midlands (England)","SEO/HEO","Heterosexual / straight","4160","3970","36640","35950"
"In post","2022","White","West Midlands (England)","SEO/HEO","LGBO","245","240","35170","33370"
"In post","2022","White","West Midlands (England)","SEO/HEO","Undeclared","340","330","36770","35980"
"In post","2022","White","West Midlands (England)","SEO/HEO","Unknown","350","325","37070","35310"
"In post","2022","White","West Midlands (England)","Unknown","Heterosexual / straight","1090","1005","30140","28200"
"In post","2022","White","West Midlands (England)","Unknown","LGBO","75","75","27430","24090"
"In post","2022","White","West Midlands (England)","Unknown","Undeclared","60","55","32230","32690"
"In post","2022","White","West Midlands (England)","Unknown","Unknown","10","10","[c]","[c]"
"In post","2022","White","Yorkshire and The Humber","AA/AO","Heterosexual / straight","6130","5505","23000","21380"
"In post","2022","White","Yorkshire and The Humber","AA/AO","LGBO","375","355","23150","21300"
"In post","2022","White","Yorkshire and The Humber","AA/AO","Undeclared","570","500","23350","21260"
"In post","2022","White","Yorkshire and The Humber","AA/AO","Unknown","660","540","23760","21260"
"In post","2022","White","Yorkshire and The Humber","EO","Heterosexual / straight","5995","5480","27400","27570"
"In post","2022","White","Yorkshire and The Humber","EO","LGBO","440","425","27250","27570"
"In post","2022","White","Yorkshire and The Humber","EO","Undeclared","580","515","27670","27570"
"In post","2022","White","Yorkshire and The Humber","EO","Unknown","725","625","27940","27570"
"In post","2022","White","Yorkshire and The Humber","G6/G7","Heterosexual / straight","2840","2725","56560","54730"
"In post","2022","White","Yorkshire and The Humber","G6/G7","LGBO","155","150","55780","53390"
"In post","2022","White","Yorkshire and The Humber","G6/G7","Undeclared","160","150","56600","54540"
"In post","2022","White","Yorkshire and The Humber","G6/G7","Unknown","245","230","57100","55610"
"In post","2022","White","Yorkshire and The Humber","SCS level","Heterosexual / straight","180","175","84500","77400"
"In post","2022","White","Yorkshire and The Humber","SCS level","LGBO","10","10","[c]","[c]"
"In post","2022","White","Yorkshire and The Humber","SCS level","Undeclared","10","10","[c]","[c]"
"In post","2022","White","Yorkshire and The Humber","SCS level","Unknown","10","10","[c]","[c]"
"In post","2022","White","Yorkshire and The Humber","SEO/HEO","Heterosexual / straight","6125","5810","35800","35310"
"In post","2022","White","Yorkshire and The Humber","SEO/HEO","LGBO","465","455","34780","33370"
"In post","2022","White","Yorkshire and The Humber","SEO/HEO","Undeclared","480","455","36250","35900"
"In post","2022","White","Yorkshire and The Humber","SEO/HEO","Unknown","395","370","36310","35310"
"In post","2022","White","Yorkshire and The Humber","Unknown","Heterosexual / straight","1350","1235","30090","28200"
"In post","2022","White","Yorkshire and The Humber","Unknown","LGBO","95","95","30010","28200"
"In post","2022","White","Yorkshire and The Humber","Unknown","Undeclared","80","75","32630","34340"
"In post","2022","White","Yorkshire and The Humber","Unknown","Unknown","5","5","[c]","[c]"
"Leaver CS","2022","Asian","East Midlands (England)","AA/AO","Heterosexual / straight","50","[c]","21200","21260"
"Leaver CS","2022","Asian","East Midlands (England)","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","East Midlands (England)","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","East Midlands (England)","AA/AO","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","Asian","East Midlands (England)","EO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","Asian","East Midlands (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","East Midlands (England)","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","East Midlands (England)","EO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Asian","East Midlands (England)","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","East Midlands (England)","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","East Midlands (England)","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","East Midlands (England)","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","East Midlands (England)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","East Midlands (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","East Midlands (England)","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","East Midlands (England)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","East Midlands (England)","SEO/HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Asian","East Midlands (England)","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","East Midlands (England)","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","East Midlands (England)","SEO/HEO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Asian","East Midlands (England)","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Asian","East Midlands (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","East Midlands (England)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","East Midlands (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","East of England","AA/AO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","Asian","East of England","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","East of England","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","East of England","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","East of England","EO","Heterosexual / straight","40","[c]","27640","27570"
"Leaver CS","2022","Asian","East of England","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","East of England","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","East of England","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","East of England","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","East of England","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","East of England","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","East of England","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","East of England","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","East of England","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","East of England","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","East of England","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","East of England","SEO/HEO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","Asian","East of England","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","East of England","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","East of England","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","East of England","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","East of England","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","East of England","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","East of England","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","London","AA/AO","Heterosexual / straight","180","[c]","23500","23720"
"Leaver CS","2022","Asian","London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","London","AA/AO","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","Asian","London","AA/AO","Unknown","50","[c]","[c]","[c]"
"Leaver CS","2022","Asian","London","EO","Heterosexual / straight","275","[c]","29380","30750"
"Leaver CS","2022","Asian","London","EO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Asian","London","EO","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2022","Asian","London","EO","Unknown","45","[c]","[c]","[c]"
"Leaver CS","2022","Asian","London","G6/G7","Heterosexual / straight","135","[c]","59060","57730"
"Leaver CS","2022","Asian","London","G6/G7","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Asian","London","G6/G7","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Asian","London","G6/G7","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","Asian","London","SCS level","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","Asian","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","London","SCS level","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Asian","London","SEO/HEO","Heterosexual / straight","240","[c]","37550","36950"
"Leaver CS","2022","Asian","London","SEO/HEO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Asian","London","SEO/HEO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Asian","London","SEO/HEO","Unknown","45","[c]","[c]","[c]"
"Leaver CS","2022","Asian","London","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Asian","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","North East (England)","AA/AO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","Asian","North East (England)","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","North East (England)","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","North East (England)","AA/AO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Asian","North East (England)","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","North East (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","North East (England)","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","North East (England)","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","North East (England)","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","North East (England)","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","North East (England)","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","North East (England)","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","North East (England)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","North East (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","North East (England)","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","North East (England)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","North East (England)","SEO/HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Asian","North East (England)","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","North East (England)","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","North East (England)","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","North East (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","North East (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","North East (England)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","North East (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","North West (England)","AA/AO","Heterosexual / straight","55","[c]","21060","21260"
"Leaver CS","2022","Asian","North West (England)","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","North West (England)","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","North West (England)","AA/AO","Unknown","50","[c]","[c]","[c]"
"Leaver CS","2022","Asian","North West (England)","EO","Heterosexual / straight","30","[c]","26740","27570"
"Leaver CS","2022","Asian","North West (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","North West (England)","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","North West (England)","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","North West (England)","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Asian","North West (England)","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","North West (England)","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","North West (England)","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","North West (England)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","North West (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","North West (England)","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","North West (England)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","North West (England)","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Asian","North West (England)","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","North West (England)","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","North West (England)","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","North West (England)","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Asian","North West (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","North West (England)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","North West (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Northern Ireland","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Northern Ireland","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Northern Ireland","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Northern Ireland","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Northern Ireland","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Northern Ireland","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Northern Ireland","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Northern Ireland","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Northern Ireland","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Northern Ireland","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Northern Ireland","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Northern Ireland","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Northern Ireland","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Northern Ireland","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Northern Ireland","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Northern Ireland","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Northern Ireland","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Northern Ireland","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Northern Ireland","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Northern Ireland","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Overseas","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Overseas","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Overseas","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Overseas","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Overseas","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Overseas","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Overseas","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Overseas","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Overseas","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Overseas","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Overseas","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Overseas","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Overseas","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Overseas","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Overseas","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Overseas","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Overseas","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Overseas","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Scotland","AA/AO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Scotland","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Scotland","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Scotland","AA/AO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Scotland","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Scotland","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Scotland","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Scotland","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Scotland","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Scotland","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Scotland","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Scotland","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Scotland","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Scotland","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Scotland","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Scotland","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Scotland","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Scotland","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Scotland","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Scotland","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Scotland","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Scotland","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","South East (England)","AA/AO","Heterosexual / straight","45","[c]","[c]","[c]"
"Leaver CS","2022","Asian","South East (England)","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","South East (England)","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","South East (England)","AA/AO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Asian","South East (England)","EO","Heterosexual / straight","40","[c]","28400","28880"
"Leaver CS","2022","Asian","South East (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","South East (England)","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","South East (England)","EO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Asian","South East (England)","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Asian","South East (England)","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","South East (England)","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","South East (England)","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","South East (England)","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Asian","South East (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","South East (England)","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","South East (England)","SCS level","Unknown","[c]","[c]","[c]","[c]"
