"Status","Year","Function_of_post","Region_ITL2","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Property","Kent","AO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Property","Kent","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Property","Kent","EO","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Property","Kent","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Property","Kent","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Property","Kent","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Property","Kent","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Property","Kent","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Property","Kent","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Property","Kent","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Property","Kent","G7","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Property","Kent","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Property","Kent","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Property","Kent","HEO","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Property","Kent","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Property","Kent","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Property","Kent","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Property","Kent","SEO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Property","Kent","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Property","Kent","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Property","Kent","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Property","Lancashire","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Property","Lancashire","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Property","Lancashire","AO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Property","Lancashire","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Property","Lancashire","AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Property","Lancashire","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Property","Lancashire","EO","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","Property","Lancashire","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Property","Lancashire","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Property","Lancashire","EO","Unknown","10","10","[c]","[c]"
"In post","2022","Property","Lancashire","G6","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Property","Lancashire","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Property","Lancashire","G7","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","Property","Lancashire","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Property","Lancashire","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Property","Lancashire","HEO","Heterosexual / straight","25","20","[c]","[c]"
"In post","2022","Property","Lancashire","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Property","Lancashire","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Property","Lancashire","HEO","Unknown","5","5","[c]","[c]"
"In post","2022","Property","Lancashire","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Property","Lancashire","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Property","Lancashire","SEO","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","Property","Lancashire","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Property","Lancashire","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Property","Lancashire","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Property","Leicestershire, Rutland and Northamptonshire","AA","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","Property","Leicestershire, Rutland and Northamptonshire","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Property","Leicestershire, Rutland and Northamptonshire","AA","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Property","Leicestershire, Rutland and Northamptonshire","AA","Unknown","20","20","[c]","[c]"
"In post","2022","Property","Leicestershire, Rutland and Northamptonshire","AO","Heterosexual / straight","10","5","[c]","[c]"
"In post","2022","Property","Leicestershire, Rutland and Northamptonshire","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Property","Leicestershire, Rutland and Northamptonshire","AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Property","Leicestershire, Rutland and Northamptonshire","AO","Unknown","5","5","[c]","[c]"
"In post","2022","Property","Leicestershire, Rutland and Northamptonshire","EO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Property","Leicestershire, Rutland and Northamptonshire","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Property","Leicestershire, Rutland and Northamptonshire","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Property","Leicestershire, Rutland and Northamptonshire","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Property","Leicestershire, Rutland and Northamptonshire","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Property","Leicestershire, Rutland and Northamptonshire","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Property","Leicestershire, Rutland and Northamptonshire","G7","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Property","Leicestershire, Rutland and Northamptonshire","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Property","Leicestershire, Rutland and Northamptonshire","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Property","Leicestershire, Rutland and Northamptonshire","HEO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Property","Leicestershire, Rutland and Northamptonshire","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Property","Leicestershire, Rutland and Northamptonshire","SEO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Property","Leicestershire, Rutland and Northamptonshire","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Property","Lincolnshire","AA","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Property","Lincolnshire","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Property","Lincolnshire","AA","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Property","Lincolnshire","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Property","Lincolnshire","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Property","Lincolnshire","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Property","Lincolnshire","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Property","Lincolnshire","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Property","Lincolnshire","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Property","Lincolnshire","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Property","Lincolnshire","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Property","Lincolnshire","G7","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Property","Lincolnshire","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Property","Lincolnshire","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Property","Lincolnshire","HEO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Property","Lincolnshire","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Property","Lincolnshire","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Property","Lincolnshire","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Property","Lincolnshire","SEO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Property","Lincolnshire","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Property","Lincolnshire","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Property","Merseyside","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Property","Merseyside","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Property","Merseyside","AA","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Property","Merseyside","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Property","Merseyside","AO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Property","Merseyside","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Property","Merseyside","AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Property","Merseyside","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Property","Merseyside","EO","Heterosexual / straight","30","25","[c]","[c]"
"In post","2022","Property","Merseyside","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Property","Merseyside","EO","Undeclared","5","5","[c]","[c]"
"In post","2022","Property","Merseyside","EO","Unknown","25","20","[c]","[c]"
"In post","2022","Property","Merseyside","G6","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Property","Merseyside","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Property","Merseyside","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Property","Merseyside","G7","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Property","Merseyside","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Property","Merseyside","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Property","Merseyside","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Property","Merseyside","HEO","Heterosexual / straight","30","30","32550","32060"
"In post","2022","Property","Merseyside","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Property","Merseyside","HEO","Undeclared","5","5","[c]","[c]"
"In post","2022","Property","Merseyside","HEO","Unknown","10","10","[c]","[c]"
"In post","2022","Property","Merseyside","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Property","Merseyside","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Property","Merseyside","SEO","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Property","Merseyside","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Property","Merseyside","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Property","Merseyside","SEO","Unknown","5","5","[c]","[c]"
"In post","2022","Property","North Eastern Scotland","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Property","North Eastern Scotland","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Property","North Eastern Scotland","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Property","North Eastern Scotland","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Property","North Eastern Scotland","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Property","North Eastern Scotland","AO","Unknown","10","10","[c]","[c]"
"In post","2022","Property","North Eastern Scotland","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Property","North Eastern Scotland","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Property","North Eastern Scotland","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Property","North Eastern Scotland","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Property","North Eastern Scotland","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Property","North Eastern Scotland","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Property","North Eastern Scotland","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Property","North Eastern Scotland","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Property","North Eastern Scotland","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Property","North Eastern Scotland","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Property","North Eastern Scotland","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Property","North Eastern Scotland","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Property","North Yorkshire","AA","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Property","North Yorkshire","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Property","North Yorkshire","AA","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Property","North Yorkshire","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Property","North Yorkshire","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Property","North Yorkshire","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Property","North Yorkshire","EO","Heterosexual / straight","25","20","[c]","[c]"
"In post","2022","Property","North Yorkshire","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Property","North Yorkshire","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Property","North Yorkshire","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Property","North Yorkshire","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Property","North Yorkshire","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Property","North Yorkshire","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Property","North Yorkshire","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Property","North Yorkshire","G7","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Property","North Yorkshire","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Property","North Yorkshire","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Property","North Yorkshire","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Property","North Yorkshire","HEO","Heterosexual / straight","45","45","33630","33300"
"In post","2022","Property","North Yorkshire","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Property","North Yorkshire","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Property","North Yorkshire","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Property","North Yorkshire","SEO","Heterosexual / straight","35","35","40620","40580"
"In post","2022","Property","North Yorkshire","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Property","North Yorkshire","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Property","North Yorkshire","SEO","Unknown","5","5","[c]","[c]"
"In post","2022","Property","Northern Ireland","AA","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","Property","Northern Ireland","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Property","Northern Ireland","AA","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Property","Northern Ireland","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Property","Northern Ireland","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Property","Northern Ireland","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Property","Northern Ireland","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Property","Northern Ireland","EO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Property","Northern Ireland","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Property","Northern Ireland","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Property","Northern Ireland","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Property","Northern Ireland","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Property","Northern Ireland","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Property","Northern Ireland","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Property","Northern Ireland","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Property","Northern Ireland","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Property","Northern Ireland","HEO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Property","Northern Ireland","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Property","Northern Ireland","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Property","Northern Ireland","SEO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Property","Northern Ireland","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Property","Northern Ireland","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Property","Northumberland, and Tyne and Wear","AA","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Property","Northumberland, and Tyne and Wear","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Property","Northumberland, and Tyne and Wear","AA","Unknown","10","10","[c]","[c]"
"In post","2022","Property","Northumberland, and Tyne and Wear","AO","Heterosexual / straight","15","10","[c]","[c]"
"In post","2022","Property","Northumberland, and Tyne and Wear","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Property","Northumberland, and Tyne and Wear","AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Property","Northumberland, and Tyne and Wear","AO","Unknown","10","10","[c]","[c]"
"In post","2022","Property","Northumberland, and Tyne and Wear","EO","Heterosexual / straight","50","45","26670","26880"
"In post","2022","Property","Northumberland, and Tyne and Wear","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Property","Northumberland, and Tyne and Wear","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Property","Northumberland, and Tyne and Wear","EO","Unknown","20","20","[c]","[c]"
"In post","2022","Property","Northumberland, and Tyne and Wear","G6","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Property","Northumberland, and Tyne and Wear","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Property","Northumberland, and Tyne and Wear","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Property","Northumberland, and Tyne and Wear","G7","Heterosexual / straight","30","30","[c]","[c]"
"In post","2022","Property","Northumberland, and Tyne and Wear","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Property","Northumberland, and Tyne and Wear","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Property","Northumberland, and Tyne and Wear","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Property","Northumberland, and Tyne and Wear","HEO","Heterosexual / straight","50","45","32570","32890"
"In post","2022","Property","Northumberland, and Tyne and Wear","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Property","Northumberland, and Tyne and Wear","HEO","Undeclared","5","5","[c]","[c]"
"In post","2022","Property","Northumberland, and Tyne and Wear","HEO","Unknown","10","10","[c]","[c]"
"In post","2022","Property","Northumberland, and Tyne and Wear","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Property","Northumberland, and Tyne and Wear","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Property","Northumberland, and Tyne and Wear","SEO","Heterosexual / straight","45","45","40660","40520"
"In post","2022","Property","Northumberland, and Tyne and Wear","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Property","Northumberland, and Tyne and Wear","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Property","Northumberland, and Tyne and Wear","SEO","Unknown","10","10","[c]","[c]"
"In post","2022","Property","Outer London - East and North East","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Property","Outer London - East and North East","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Property","Outer London - East and North East","AA","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Property","Outer London - East and North East","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Property","Outer London - East and North East","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Property","Outer London - East and North East","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Property","Outer London - East and North East","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Property","Outer London - East and North East","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Property","Outer London - East and North East","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Property","Outer London - East and North East","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Property","Outer London - East and North East","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Property","Outer London - East and North East","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Property","Outer London - East and North East","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Property","Outer London - East and North East","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Property","Outer London - East and North East","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Property","Outer London - East and North East","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Property","Outer London - East and North East","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Property","Outer London - East and North East","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Property","Outer London - East and North East","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Property","Outer London - South","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Property","Outer London - South","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Property","Outer London - South","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Property","Outer London - South","AO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Property","Outer London - South","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Property","Outer London - South","AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Property","Outer London - South","AO","Unknown","5","5","[c]","[c]"
"In post","2022","Property","Outer London - South","EO","Heterosexual / straight","40","40","30450","30600"
"In post","2022","Property","Outer London - South","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Property","Outer London - South","EO","Undeclared","5","5","[c]","[c]"
"In post","2022","Property","Outer London - South","EO","Unknown","30","30","[c]","[c]"
"In post","2022","Property","Outer London - South","G6","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Property","Outer London - South","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Property","Outer London - South","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Property","Outer London - South","G7","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Property","Outer London - South","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Property","Outer London - South","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Property","Outer London - South","G7","Unknown","5","5","[c]","[c]"
"In post","2022","Property","Outer London - South","HEO","Heterosexual / straight","25","20","[c]","[c]"
"In post","2022","Property","Outer London - South","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Property","Outer London - South","HEO","Undeclared","5","5","[c]","[c]"
"In post","2022","Property","Outer London - South","HEO","Unknown","25","25","[c]","[c]"
"In post","2022","Property","Outer London - South","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Property","Outer London - South","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Property","Outer London - South","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Property","Outer London - South","SEO","Heterosexual / straight","30","30","[c]","[c]"
"In post","2022","Property","Outer London - South","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Property","Outer London - South","SEO","Undeclared","5","5","[c]","[c]"
"In post","2022","Property","Outer London - South","SEO","Unknown","20","20","[c]","[c]"
"In post","2022","Property","Outer London - West and North West","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Property","Outer London - West and North West","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Property","Outer London - West and North West","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Property","Outer London - West and North West","AO","Heterosexual / straight","15","10","[c]","[c]"
"In post","2022","Property","Outer London - West and North West","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Property","Outer London - West and North West","AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Property","Outer London - West and North West","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Property","Outer London - West and North West","EO","Heterosexual / straight","130","125","23280","21150"
"In post","2022","Property","Outer London - West and North West","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Property","Outer London - West and North West","EO","Undeclared","10","10","[c]","[c]"
"In post","2022","Property","Outer London - West and North West","EO","Unknown","35","30","27580","29610"
"In post","2022","Property","Outer London - West and North West","G6","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Property","Outer London - West and North West","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Property","Outer London - West and North West","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Property","Outer London - West and North West","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Property","Outer London - West and North West","G7","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Property","Outer London - West and North West","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Property","Outer London - West and North West","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Property","Outer London - West and North West","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Property","Outer London - West and North West","HEO","Heterosexual / straight","60","60","30940","29860"
"In post","2022","Property","Outer London - West and North West","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Property","Outer London - West and North West","HEO","Undeclared","5","5","[c]","[c]"
"In post","2022","Property","Outer London - West and North West","HEO","Unknown","20","20","[c]","[c]"
"In post","2022","Property","Outer London - West and North West","SEO","Heterosexual / straight","30","25","[c]","[c]"
"In post","2022","Property","Outer London - West and North West","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Property","Outer London - West and North West","SEO","Undeclared","5","5","[c]","[c]"
"In post","2022","Property","Outer London - West and North West","SEO","Unknown","5","5","[c]","[c]"
"In post","2022","Property","Overseas","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Property","Overseas","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Property","Overseas","EO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Property","Overseas","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Property","Overseas","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Property","Overseas","EO","Unknown","5","5","[c]","[c]"
"In post","2022","Property","Overseas","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Property","Overseas","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Property","Overseas","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Property","Overseas","G7","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Property","Overseas","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Property","Overseas","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Property","Overseas","G7","Unknown","5","5","[c]","[c]"
"In post","2022","Property","Overseas","HEO","Heterosexual / straight","55","55","35260","33630"
"In post","2022","Property","Overseas","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Property","Overseas","HEO","Undeclared","10","10","[c]","[c]"
"In post","2022","Property","Overseas","HEO","Unknown","10","10","[c]","[c]"
"In post","2022","Property","Overseas","SEO","Heterosexual / straight","40","40","43430","42020"
"In post","2022","Property","Overseas","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Property","Overseas","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Property","Overseas","SEO","Unknown","5","5","[c]","[c]"
"In post","2022","Property","Shropshire and Staffordshire","AA","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Property","Shropshire and Staffordshire","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Property","Shropshire and Staffordshire","AA","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Property","Shropshire and Staffordshire","AO","Heterosexual / straight","15","15","[c]","[c]"
