"Status","Year","Age","Disability","Parent_department","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","40-49","Unknown","Department for Environment, Food and Rural Affairs","London","75","75","51800","53200"
"In post","2022","40-49","Unknown","Department for Environment, Food and Rural Affairs","Outside London","225","215","39000","36580"
"In post","2022","40-49","Unknown","Department for International Trade","London","110","110","53540","53820"
"In post","2022","40-49","Unknown","Department for International Trade","Outside London","5","5","[c]","[c]"
"In post","2022","40-49","Unknown","Department for International Trade","Overseas","15","15","[c]","[c]"
"In post","2022","40-49","Unknown","Department for Levelling Up, Housing and Communities","London","45","45","64420","56870"
"In post","2022","40-49","Unknown","Department for Levelling Up, Housing and Communities","Outside London","60","55","45030","47660"
"In post","2022","40-49","Unknown","Department for Levelling Up, Housing and Communities","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Unknown","Department for Transport","London","95","95","48740","43360"
"In post","2022","40-49","Unknown","Department for Transport","Outside London","405","385","29420","26470"
"In post","2022","40-49","Unknown","Department for Work and Pensions","London","85","80","37080","31060"
"In post","2022","40-49","Unknown","Department for Work and Pensions","Outside London","535","505","31090","27570"
"In post","2022","40-49","Unknown","Department for Work and Pensions","Unknown","10","10","[c]","[c]"
"In post","2022","40-49","Unknown","Department of Health and Social Care","London","750","715","54550","53360"
"In post","2022","40-49","Unknown","Department of Health and Social Care","Outside London","670","630","47630","48860"
"In post","2022","40-49","Unknown","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Unknown","Food Standards Agency","Outside London","15","15","[c]","[c]"
"In post","2022","40-49","Unknown","Foreign, Commonwealth and Development Office","London","170","165","57640","57710"
"In post","2022","40-49","Unknown","Foreign, Commonwealth and Development Office","Outside London","85","85","41730","39630"
"In post","2022","40-49","Unknown","Foreign, Commonwealth and Development Office","Overseas","105","105","59100","58030"
"In post","2022","40-49","Unknown","HM Land Registry","London","15","15","[c]","[c]"
"In post","2022","40-49","Unknown","HM Land Registry","Outside London","260","250","28640","22600"
"In post","2022","40-49","Unknown","HM Revenue and Customs","London","485","465","45260","37930"
"In post","2022","40-49","Unknown","HM Revenue and Customs","Outside London","3400","3160","30170","26820"
"In post","2022","40-49","Unknown","HM Treasury","London","35","35","58730","57860"
"In post","2022","40-49","Unknown","HM Treasury","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Unknown","Home Office","London","305","300","46840","41950"
"In post","2022","40-49","Unknown","Home Office","Outside London","540","530","31010","24880"
"In post","2022","40-49","Unknown","Home Office","Overseas","70","70","[c]","[c]"
"In post","2022","40-49","Unknown","Ministry of Defence","London","135","130","46230","44500"
"In post","2022","40-49","Unknown","Ministry of Defence","Outside London","1450","1390","35820","33300"
"In post","2022","40-49","Unknown","Ministry of Defence","Overseas","115","115","45530","41600"
"In post","2022","40-49","Unknown","Ministry of Defence","Unknown","360","360","41010","35380"
"In post","2022","40-49","Unknown","Ministry of Justice","London","375","360","38740","34260"
"In post","2022","40-49","Unknown","Ministry of Justice","Outside London","1275","1180","28260","25700"
"In post","2022","40-49","Unknown","Ministry of Justice","Unknown","10","10","[c]","[c]"
"In post","2022","40-49","Unknown","National Crime Agency","London","220","210","48430","47130"
"In post","2022","40-49","Unknown","National Crime Agency","Outside London","535","520","39750","37860"
"In post","2022","40-49","Unknown","National Crime Agency","Overseas","15","15","[c]","[c]"
"In post","2022","40-49","Unknown","National Crime Agency","Unknown","5","5","[c]","[c]"
"In post","2022","40-49","Unknown","Northern Ireland Office","Outside London","5","5","[c]","[c]"
"In post","2022","40-49","Unknown","Office for Standards in Education, Children's Services and Skills","London","5","5","[c]","[c]"
"In post","2022","40-49","Unknown","Office for Standards in Education, Children's Services and Skills","Outside London","40","40","43040","39460"
"In post","2022","40-49","Unknown","Office of Gas and Electricity Markets","London","20","15","[c]","[c]"
"In post","2022","40-49","Unknown","Office of Gas and Electricity Markets","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Unknown","Office of Qualifications and Examinations Regulation","Outside London","25","25","[c]","[c]"
"In post","2022","40-49","Unknown","Office of the Secretary of State for Scotland","London","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Unknown","Office of the Secretary of State for Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Unknown","Office of the Secretary of State for Wales","London","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Unknown","Office of the Secretary of State for Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Unknown","Scottish Government","London","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Unknown","Scottish Government","Outside London","2340","2235","38550","35000"
"In post","2022","40-49","Unknown","Scottish Government","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Unknown","The National Archives","London","35","30","37540","34770"
"In post","2022","40-49","Unknown","UK Export Finance","London","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Unknown","UK Statistics Authority","London","20","20","[c]","[c]"
"In post","2022","40-49","Unknown","UK Statistics Authority","Outside London","355","325","35750","36840"
"In post","2022","40-49","Unknown","Water Services Regulation Authority","London","10","10","[c]","[c]"
"In post","2022","40-49","Unknown","Water Services Regulation Authority","Outside London","5","5","[c]","[c]"
"In post","2022","40-49","Unknown","Welsh Government","London","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Unknown","Welsh Government","Outside London","95","90","44600","38160"
"In post","2022","40-49","Unknown","Welsh Government","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Declared disabled","Attorney General's Departments","London","145","140","54150","59670"
"In post","2022","50-59","Declared disabled","Attorney General's Departments","Outside London","280","260","42690","36240"
"In post","2022","50-59","Declared disabled","Attorney General's Departments","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Declared disabled","Cabinet Office","London","110","110","55390","54700"
"In post","2022","50-59","Declared disabled","Cabinet Office","Outside London","105","105","42870","37300"
"In post","2022","50-59","Declared disabled","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Declared disabled","Chancellor's other departments","London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Declared disabled","Chancellor's other departments","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Declared disabled","Charity Commission","London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Declared disabled","Charity Commission","Outside London","10","5","[c]","[c]"
"In post","2022","50-59","Declared disabled","Competition and Markets Authority","London","10","10","[c]","[c]"
"In post","2022","50-59","Declared disabled","Competition and Markets Authority","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Declared disabled","Department for Business, Energy and Industrial Strategy","London","115","115","48280","43150"
"In post","2022","50-59","Declared disabled","Department for Business, Energy and Industrial Strategy","Outside London","205","195","35360","32060"
"In post","2022","50-59","Declared disabled","Department for Business, Energy and Industrial Strategy","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Declared disabled","Department for Digital, Culture, Media and Sport","London","20","20","[c]","[c]"
"In post","2022","50-59","Declared disabled","Department for Digital, Culture, Media and Sport","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Declared disabled","Department for Education","London","60","60","52350","53420"
"In post","2022","50-59","Declared disabled","Department for Education","Outside London","160","150","39020","36780"
"In post","2022","50-59","Declared disabled","Department for Education","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Declared disabled","Department for Environment, Food and Rural Affairs","London","55","55","45410","40730"
"In post","2022","50-59","Declared disabled","Department for Environment, Food and Rural Affairs","Outside London","350","330","32990","29180"
"In post","2022","50-59","Declared disabled","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Declared disabled","Department for International Trade","London","45","45","47070","38830"
"In post","2022","50-59","Declared disabled","Department for International Trade","Outside London","5","5","[c]","[c]"
"In post","2022","50-59","Declared disabled","Department for International Trade","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Declared disabled","Department for Levelling Up, Housing and Communities","London","35","35","48870","53130"
"In post","2022","50-59","Declared disabled","Department for Levelling Up, Housing and Communities","Outside London","50","50","41350","35600"
"In post","2022","50-59","Declared disabled","Department for Levelling Up, Housing and Communities","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Declared disabled","Department for Transport","London","55","55","44650","36430"
"In post","2022","50-59","Declared disabled","Department for Transport","Outside London","415","375","27940","26700"
"In post","2022","50-59","Declared disabled","Department for Transport","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Declared disabled","Department for Work and Pensions","London","600","560","32960","31060"
"In post","2022","50-59","Declared disabled","Department for Work and Pensions","Outside London","5895","5245","27320","27570"
"In post","2022","50-59","Declared disabled","Department for Work and Pensions","Unknown","35","35","30880","27570"
"In post","2022","50-59","Declared disabled","Department of Health and Social Care","London","55","55","51750","53360"
"In post","2022","50-59","Declared disabled","Department of Health and Social Care","Outside London","60","55","46470","45570"
"In post","2022","50-59","Declared disabled","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Declared disabled","Estyn","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Declared disabled","Food Standards Agency","London","5","5","[c]","[c]"
"In post","2022","50-59","Declared disabled","Food Standards Agency","Outside London","35","35","38860","35730"
"In post","2022","50-59","Declared disabled","Foreign, Commonwealth and Development Office","London","100","100","48820","43300"
"In post","2022","50-59","Declared disabled","Foreign, Commonwealth and Development Office","Outside London","60","60","37150","33930"
"In post","2022","50-59","Declared disabled","Foreign, Commonwealth and Development Office","Overseas","40","40","54270","55830"
"In post","2022","50-59","Declared disabled","HM Land Registry","London","10","10","[c]","[c]"
"In post","2022","50-59","Declared disabled","HM Land Registry","Outside London","280","250","30870","27130"
"In post","2022","50-59","Declared disabled","HM Revenue and Customs","London","360","345","44560","40680"
"In post","2022","50-59","Declared disabled","HM Revenue and Customs","Outside London","2060","1870","32190","28920"
"In post","2022","50-59","Declared disabled","HM Treasury","London","25","25","[c]","[c]"
"In post","2022","50-59","Declared disabled","HM Treasury","Outside London","20","15","[c]","[c]"
"In post","2022","50-59","Declared disabled","Home Office","London","415","395","39060","35050"
"In post","2022","50-59","Declared disabled","Home Office","Outside London","655","610","28690","25770"
"In post","2022","50-59","Declared disabled","Home Office","Overseas","10","10","[c]","[c]"
"In post","2022","50-59","Declared disabled","Ministry of Defence","London","130","130","41140","36140"
"In post","2022","50-59","Declared disabled","Ministry of Defence","Outside London","1745","1690","33540","32670"
"In post","2022","50-59","Declared disabled","Ministry of Defence","Overseas","10","10","[c]","[c]"
"In post","2022","50-59","Declared disabled","Ministry of Defence","Unknown","5","5","[c]","[c]"
"In post","2022","50-59","Declared disabled","Ministry of Justice","London","575","555","36880","34260"
"In post","2022","50-59","Declared disabled","Ministry of Justice","Outside London","2885","2715","30610","28200"
"In post","2022","50-59","Declared disabled","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Declared disabled","National Crime Agency","London","20","20","[c]","[c]"
"In post","2022","50-59","Declared disabled","National Crime Agency","Outside London","50","50","39890","38350"
"In post","2022","50-59","Declared disabled","National Crime Agency","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Declared disabled","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Declared disabled","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Declared disabled","Northern Ireland Office","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Declared disabled","Office for Standards in Education, Children's Services and Skills","London","10","10","[c]","[c]"
"In post","2022","50-59","Declared disabled","Office for Standards in Education, Children's Services and Skills","Outside London","50","50","50790","51360"
"In post","2022","50-59","Declared disabled","Office of Gas and Electricity Markets","London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Declared disabled","Office of Gas and Electricity Markets","Outside London","10","10","[c]","[c]"
"In post","2022","50-59","Declared disabled","Office of Qualifications and Examinations Regulation","Outside London","5","5","[c]","[c]"
"In post","2022","50-59","Declared disabled","Office of Rail and Road","London","5","5","[c]","[c]"
"In post","2022","50-59","Declared disabled","Office of Rail and Road","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Declared disabled","Office of the Secretary of State for Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Declared disabled","Office of the Secretary of State for Wales","London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Declared disabled","Scottish Government","London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Declared disabled","Scottish Government","Outside London","605","580","38260","35000"
"In post","2022","50-59","Declared disabled","Scottish Government","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Declared disabled","The National Archives","London","10","10","[c]","[c]"
"In post","2022","50-59","Declared disabled","The National Archives","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Declared disabled","UK Export Finance","London","5","5","[c]","[c]"
"In post","2022","50-59","Declared disabled","UK Export Finance","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Declared disabled","UK Statistics Authority","London","5","5","[c]","[c]"
"In post","2022","50-59","Declared disabled","UK Statistics Authority","Outside London","155","135","33100","30710"
"In post","2022","50-59","Declared disabled","UK Supreme Court","London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Declared disabled","Water Services Regulation Authority","London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Declared disabled","Water Services Regulation Authority","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Declared disabled","Welsh Government","London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Declared disabled","Welsh Government","Outside London","120","115","42340","38160"
"In post","2022","50-59","Declared disabled","Welsh Government","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Declared non-disabled","Attorney General's Departments","London","825","790","54920","58950"
"In post","2022","50-59","Declared non-disabled","Attorney General's Departments","Outside London","1250","1160","44330","48080"
"In post","2022","50-59","Declared non-disabled","Attorney General's Departments","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Declared non-disabled","Cabinet Office","London","530","520","63190","56340"
"In post","2022","50-59","Declared non-disabled","Cabinet Office","Outside London","470","455","44310","37300"
"In post","2022","50-59","Declared non-disabled","Cabinet Office","Unknown","15","15","[c]","[c]"
"In post","2022","50-59","Declared non-disabled","Chancellor's other departments","London","50","50","73790","57370"
"In post","2022","50-59","Declared non-disabled","Chancellor's other departments","Outside London","15","15","[c]","[c]"
"In post","2022","50-59","Declared non-disabled","Charity Commission","London","5","5","[c]","[c]"
"In post","2022","50-59","Declared non-disabled","Charity Commission","Outside London","40","35","35520","29160"
"In post","2022","50-59","Declared non-disabled","Competition and Markets Authority","London","110","105","68920","60390"
"In post","2022","50-59","Declared non-disabled","Competition and Markets Authority","Outside London","10","10","[c]","[c]"
"In post","2022","50-59","Declared non-disabled","Department for Business, Energy and Industrial Strategy","London","665","650","52770","53380"
"In post","2022","50-59","Declared non-disabled","Department for Business, Energy and Industrial Strategy","Outside London","1525","1460","40680","39650"
"In post","2022","50-59","Declared non-disabled","Department for Business, Energy and Industrial Strategy","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Declared non-disabled","Department for Digital, Culture, Media and Sport","London","120","120","51360","52250"
"In post","2022","50-59","Declared non-disabled","Department for Digital, Culture, Media and Sport","Outside London","15","15","[c]","[c]"
"In post","2022","50-59","Declared non-disabled","Department for Education","London","355","345","53270","54160"
"In post","2022","50-59","Declared non-disabled","Department for Education","Outside London","955","925","45290","42550"
"In post","2022","50-59","Declared non-disabled","Department for Education","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Declared non-disabled","Department for Environment, Food and Rural Affairs","London","360","350","47360","42490"
"In post","2022","50-59","Declared non-disabled","Department for Environment, Food and Rural Affairs","Outside London","1840","1760","35960","31600"
"In post","2022","50-59","Declared non-disabled","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Declared non-disabled","Department for International Trade","London","235","235","49210","41760"
"In post","2022","50-59","Declared non-disabled","Department for International Trade","Outside London","40","40","43720","47980"
"In post","2022","50-59","Declared non-disabled","Department for International Trade","Overseas","15","15","[c]","[c]"
"In post","2022","50-59","Declared non-disabled","Department for Levelling Up, Housing and Communities","London","240","235","51110","50400"
"In post","2022","50-59","Declared non-disabled","Department for Levelling Up, Housing and Communities","Outside London","320","305","45300","46080"
"In post","2022","50-59","Declared non-disabled","Department for Levelling Up, Housing and Communities","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Declared non-disabled","Department for Transport","London","510","500","50790","44480"
"In post","2022","50-59","Declared non-disabled","Department for Transport","Outside London","2440","2310","32000","26780"
"In post","2022","50-59","Declared non-disabled","Department for Transport","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Declared non-disabled","Department for Work and Pensions","London","2370","2240","34500","31060"
"In post","2022","50-59","Declared non-disabled","Department for Work and Pensions","Outside London","21685","19635","28680","27570"
"In post","2022","50-59","Declared non-disabled","Department for Work and Pensions","Unknown","145","135","31760","30250"
"In post","2022","50-59","Declared non-disabled","Department of Health and Social Care","London","425","405","51190","44340"
"In post","2022","50-59","Declared non-disabled","Department of Health and Social Care","Outside London","515","480","47360","40060"
"In post","2022","50-59","Declared non-disabled","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Declared non-disabled","Estyn","Outside London","40","35","71690","75480"
"In post","2022","50-59","Declared non-disabled","Food Standards Agency","London","40","40","44950","41540"
"In post","2022","50-59","Declared non-disabled","Food Standards Agency","Outside London","300","295","35700","30350"
"In post","2022","50-59","Declared non-disabled","Foreign, Commonwealth and Development Office","London","675","660","55300","55280"
"In post","2022","50-59","Declared non-disabled","Foreign, Commonwealth and Development Office","Outside London","390","380","43670","41610"
"In post","2022","50-59","Declared non-disabled","Foreign, Commonwealth and Development Office","Overseas","395","395","56160","56040"
"In post","2022","50-59","Declared non-disabled","HM Land Registry","London","120","115","41930","37290"
"In post","2022","50-59","Declared non-disabled","HM Land Registry","Outside London","1730","1560","32670","33840"
"In post","2022","50-59","Declared non-disabled","HM Revenue and Customs","London","1955","1890","46800","40910"
"In post","2022","50-59","Declared non-disabled","HM Revenue and Customs","Outside London","10165","9410","35050","33080"
"In post","2022","50-59","Declared non-disabled","HM Treasury","London","160","155","55350","52500"
"In post","2022","50-59","Declared non-disabled","HM Treasury","Outside London","110","110","47840","47170"
"In post","2022","50-59","Declared non-disabled","Home Office","London","2660","2545","40530","35070"
"In post","2022","50-59","Declared non-disabled","Home Office","Outside London","4435","4115","29330","26460"
"In post","2022","50-59","Declared non-disabled","Home Office","Overseas","35","35","28320","27370"
"In post","2022","50-59","Declared non-disabled","Ministry of Defence","London","745","735","41420","37640"
"In post","2022","50-59","Declared non-disabled","Ministry of Defence","Outside London","12070","11800","35510","33300"
"In post","2022","50-59","Declared non-disabled","Ministry of Defence","Overseas","145","140","40920","33300"
"In post","2022","50-59","Declared non-disabled","Ministry of Defence","Unknown","55","55","32470","27370"
"In post","2022","50-59","Declared non-disabled","Ministry of Justice","London","2490","2410","39170","34520"
"In post","2022","50-59","Declared non-disabled","Ministry of Justice","Outside London","12080","11345","31230","28200"
"In post","2022","50-59","Declared non-disabled","Ministry of Justice","Unknown","10","5","[c]","[c]"
"In post","2022","50-59","Declared non-disabled","National Crime Agency","London","135","135","51070","47130"
"In post","2022","50-59","Declared non-disabled","National Crime Agency","Outside London","390","380","42690","41370"
"In post","2022","50-59","Declared non-disabled","National Crime Agency","Overseas","35","35","65760","66180"
"In post","2022","50-59","Declared non-disabled","National Crime Agency","Unknown","10","10","[c]","[c]"
"In post","2022","50-59","Declared non-disabled","Northern Ireland Office","London","10","10","[c]","[c]"
"In post","2022","50-59","Declared non-disabled","Northern Ireland Office","Outside London","15","15","[c]","[c]"
"In post","2022","50-59","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","London","60","60","54780","51360"
"In post","2022","50-59","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Outside London","395","385","59440","64500"
"In post","2022","50-59","Declared non-disabled","Office of Gas and Electricity Markets","London","85","85","63040","61000"
"In post","2022","50-59","Declared non-disabled","Office of Gas and Electricity Markets","Outside London","45","45","41990","34790"
"In post","2022","50-59","Declared non-disabled","Office of Qualifications and Examinations Regulation","Outside London","30","30","48760","38760"
"In post","2022","50-59","Declared non-disabled","Office of Rail and Road","London","45","45","61400","62530"
"In post","2022","50-59","Declared non-disabled","Office of Rail and Road","Outside London","35","35","59890","60020"
"In post","2022","50-59","Declared non-disabled","Office of the Secretary of State for Scotland","Outside London","10","10","[c]","[c]"
"In post","2022","50-59","Declared non-disabled","Office of the Secretary of State for Wales","London","5","5","[c]","[c]"
"In post","2022","50-59","Declared non-disabled","Scottish Government","London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Declared non-disabled","Scottish Government","Outside London","3020","2905","43470","37710"
"In post","2022","50-59","Declared non-disabled","Scottish Government","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Declared non-disabled","The National Archives","London","70","70","39810","36750"
"In post","2022","50-59","Declared non-disabled","The National Archives","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Declared non-disabled","UK Export Finance","London","85","85","62120","52500"
"In post","2022","50-59","Declared non-disabled","UK Export Finance","Outside London","10","10","[c]","[c]"
"In post","2022","50-59","Declared non-disabled","UK Statistics Authority","London","15","15","[c]","[c]"
"In post","2022","50-59","Declared non-disabled","UK Statistics Authority","Outside London","695","610","35190","30810"
"In post","2022","50-59","Declared non-disabled","UK Supreme Court","London","15","15","[c]","[c]"
"In post","2022","50-59","Declared non-disabled","Water Services Regulation Authority","London","15","15","[c]","[c]"
"In post","2022","50-59","Declared non-disabled","Water Services Regulation Authority","Outside London","35","35","53030","50920"
"In post","2022","50-59","Declared non-disabled","Welsh Government","London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Declared non-disabled","Welsh Government","Outside London","1475","1420","45730","43180"
"In post","2022","50-59","Declared non-disabled","Welsh Government","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Undeclared","Attorney General's Departments","London","40","35","59660","66450"
"In post","2022","50-59","Undeclared","Attorney General's Departments","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Undeclared","Cabinet Office","London","40","35","50980","54700"
"In post","2022","50-59","Undeclared","Cabinet Office","Outside London","30","30","[c]","[c]"
"In post","2022","50-59","Undeclared","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Undeclared","Chancellor's other departments","London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Undeclared","Chancellor's other departments","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Undeclared","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Undeclared","Department for Business, Energy and Industrial Strategy","London","50","50","54090","53600"
"In post","2022","50-59","Undeclared","Department for Business, Energy and Industrial Strategy","Outside London","55","50","34370","30950"
"In post","2022","50-59","Undeclared","Department for Digital, Culture, Media and Sport","London","10","10","[c]","[c]"
"In post","2022","50-59","Undeclared","Department for Digital, Culture, Media and Sport","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Undeclared","Department for Education","London","25","25","[c]","[c]"
"In post","2022","50-59","Undeclared","Department for Education","Outside London","75","70","41330","37100"
"In post","2022","50-59","Undeclared","Department for Environment, Food and Rural Affairs","London","20","20","[c]","[c]"
"In post","2022","50-59","Undeclared","Department for Environment, Food and Rural Affairs","Outside London","140","135","36570","32210"
"In post","2022","50-59","Undeclared","Department for International Trade","London","15","15","[c]","[c]"
"In post","2022","50-59","Undeclared","Department for Levelling Up, Housing and Communities","London","20","20","[c]","[c]"
"In post","2022","50-59","Undeclared","Department for Levelling Up, Housing and Communities","Outside London","20","20","[c]","[c]"
"In post","2022","50-59","Undeclared","Department for Transport","London","50","50","47870","43360"
"In post","2022","50-59","Undeclared","Department for Transport","Outside London","250","235","30950","26780"
"In post","2022","50-59","Undeclared","Department for Work and Pensions","London","125","115","33800","31060"
"In post","2022","50-59","Undeclared","Department for Work and Pensions","Outside London","1200","1115","28920","27570"
"In post","2022","50-59","Undeclared","Department for Work and Pensions","Unknown","10","10","[c]","[c]"
"In post","2022","50-59","Undeclared","Department of Health and Social Care","London","10","10","[c]","[c]"
"In post","2022","50-59","Undeclared","Department of Health and Social Care","Outside London","15","15","[c]","[c]"
"In post","2022","50-59","Undeclared","Estyn","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Undeclared","Food Standards Agency","London","5","5","[c]","[c]"
"In post","2022","50-59","Undeclared","Food Standards Agency","Outside London","65","65","37430","35730"
"In post","2022","50-59","Undeclared","Foreign, Commonwealth and Development Office","London","60","60","51770","44500"
"In post","2022","50-59","Undeclared","Foreign, Commonwealth and Development Office","Outside London","25","25","[c]","[c]"
"In post","2022","50-59","Undeclared","Foreign, Commonwealth and Development Office","Overseas","30","30","56450","56310"
"In post","2022","50-59","Undeclared","HM Land Registry","London","5","5","[c]","[c]"
"In post","2022","50-59","Undeclared","HM Land Registry","Outside London","130","115","33820","33840"
"In post","2022","50-59","Undeclared","HM Revenue and Customs","London","250","245","46900","40910"
"In post","2022","50-59","Undeclared","HM Revenue and Customs","Outside London","1035","955","33820","33080"
"In post","2022","50-59","Undeclared","HM Treasury","London","20","20","[c]","[c]"
"In post","2022","50-59","Undeclared","HM Treasury","Outside London","20","20","[c]","[c]"
"In post","2022","50-59","Undeclared","Home Office","London","250","240","39020","35050"
"In post","2022","50-59","Undeclared","Home Office","Outside London","440","415","29500","27370"
"In post","2022","50-59","Undeclared","Home Office","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Undeclared","Ministry of Defence","London","110","110","39430","37000"
"In post","2022","50-59","Undeclared","Ministry of Defence","Outside London","1540","1510","33850","32910"
"In post","2022","50-59","Undeclared","Ministry of Defence","Overseas","20","20","[c]","[c]"
"In post","2022","50-59","Undeclared","Ministry of Defence","Unknown","5","5","[c]","[c]"
"In post","2022","50-59","Undeclared","Ministry of Justice","London","495","480","37840","34990"
"In post","2022","50-59","Undeclared","Ministry of Justice","Outside London","2845","2670","31530","31650"
"In post","2022","50-59","Undeclared","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Undeclared","Northern Ireland Office","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Undeclared","Office of Qualifications and Examinations Regulation","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Undeclared","Office of the Secretary of State for Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Undeclared","Scottish Government","Outside London","105","100","40920","37710"
"In post","2022","50-59","Undeclared","UK Export Finance","London","10","10","[c]","[c]"
"In post","2022","50-59","Undeclared","UK Export Finance","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Undeclared","UK Statistics Authority","London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Undeclared","UK Statistics Authority","Outside London","45","35","28370","20350"
"In post","2022","50-59","Undeclared","Welsh Government","Outside London","65","65","47560","47470"
"In post","2022","50-59","Unknown","Attorney General's Departments","London","180","170","58510","62140"
"In post","2022","50-59","Unknown","Attorney General's Departments","Outside London","205","190","46200","48080"
"In post","2022","50-59","Unknown","Attorney General's Departments","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","Cabinet Office","London","235","230","73360","66020"
"In post","2022","50-59","Unknown","Cabinet Office","Outside London","350","345","55760","51560"
"In post","2022","50-59","Unknown","Cabinet Office","Unknown","15","15","[c]","[c]"
"In post","2022","50-59","Unknown","Chancellor's other departments","London","10","10","[c]","[c]"
