"Status","Year","Ethnicity","Organisation","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Asian","UK Hydrographic Office","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Asian","UK Hydrographic Office","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","UK Hydrographic Office","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","UK Space Agency","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","UK Space Agency","EO","EO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","UK Space Agency","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Asian","UK Space Agency","G6/G7","G7","5","5","[c]","[c]"
"In post","2022","Asian","UK Space Agency","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Asian","UK Space Agency","SEO/HEO","HEO","5","5","[c]","[c]"
"In post","2022","Asian","UK Space Agency","SEO/HEO","SEO","10","10","[c]","[c]"
"In post","2022","Asian","UK Statistics Authority","AA/AO","AA","20","15","[c]","[c]"
"In post","2022","Asian","UK Statistics Authority","AA/AO","AO","35","30","21160","19860"
"In post","2022","Asian","UK Statistics Authority","EO","EO","20","20","[c]","[c]"
"In post","2022","Asian","UK Statistics Authority","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Asian","UK Statistics Authority","G6/G7","G7","25","25","[c]","[c]"
"In post","2022","Asian","UK Statistics Authority","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Asian","UK Statistics Authority","SEO/HEO","HEO","50","45","31380","30710"
"In post","2022","Asian","UK Statistics Authority","SEO/HEO","SEO","30","30","38340","38340"
"In post","2022","Asian","UK Supreme Court","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","UK Supreme Court","EO","EO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","UK Supreme Court","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Asian","UK Supreme Court","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Asian","UK Supreme Court","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Asian","UK Supreme Court","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","UK Supreme Court","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Valuation Office Agency","AA/AO","AO","40","35","23600","22100"
"In post","2022","Asian","Valuation Office Agency","EO","EO","70","65","29230","29860"
"In post","2022","Asian","Valuation Office Agency","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Valuation Office Agency","G6/G7","G7","10","10","[c]","[c]"
"In post","2022","Asian","Valuation Office Agency","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Valuation Office Agency","SEO/HEO","HEO","50","50","36050","36990"
"In post","2022","Asian","Valuation Office Agency","SEO/HEO","SEO","35","35","46680","47630"
"In post","2022","Asian","Vehicle Certification Agency","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Vehicle Certification Agency","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Vehicle Certification Agency","EO","EO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Vehicle Certification Agency","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Vehicle Certification Agency","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Vehicle Certification Agency","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Vehicle Certification Agency","SEO/HEO","HEO","5","5","[c]","[c]"
"In post","2022","Asian","Vehicle Certification Agency","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Veterinary Medicines Directorate","AA/AO","AO","5","5","[c]","[c]"
"In post","2022","Asian","Veterinary Medicines Directorate","EO","EO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Veterinary Medicines Directorate","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Veterinary Medicines Directorate","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Veterinary Medicines Directorate","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Veterinary Medicines Directorate","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Veterinary Medicines Directorate","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Water Services Regulation Authority","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Water Services Regulation Authority","EO","EO","10","10","[c]","[c]"
"In post","2022","Asian","Water Services Regulation Authority","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Water Services Regulation Authority","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Water Services Regulation Authority","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Water Services Regulation Authority","SEO/HEO","HEO","20","20","[c]","[c]"
"In post","2022","Asian","Water Services Regulation Authority","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Welsh Government (excl. agencies)","AA/AO","AO","15","15","[c]","[c]"
"In post","2022","Asian","Welsh Government (excl. agencies)","EO","EO","10","10","[c]","[c]"
"In post","2022","Asian","Welsh Government (excl. agencies)","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Welsh Government (excl. agencies)","G6/G7","G7","5","5","[c]","[c]"
"In post","2022","Asian","Welsh Government (excl. agencies)","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Welsh Government (excl. agencies)","SEO/HEO","HEO","20","15","[c]","[c]"
"In post","2022","Asian","Welsh Government (excl. agencies)","SEO/HEO","SEO","15","15","[c]","[c]"
"In post","2022","Asian","Welsh Revenue Authority","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Welsh Revenue Authority","EO","EO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Welsh Revenue Authority","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Welsh Revenue Authority","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Welsh Revenue Authority","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Welsh Revenue Authority","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Welsh Revenue Authority","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Wilton Park","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Wilton Park","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Wilton Park","EO","EO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Wilton Park","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Wilton Park","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Wilton Park","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Wilton Park","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Wilton Park","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Accountant in Bankruptcy","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2022","Black","Accountant in Bankruptcy","EO","EO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Accountant in Bankruptcy","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Black","Accountant in Bankruptcy","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Black","Accountant in Bankruptcy","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Black","Accountant in Bankruptcy","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Accountant in Bankruptcy","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Advisory, Conciliation and Arbitration Service","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Advisory, Conciliation and Arbitration Service","EO","EO","10","10","[c]","[c]"
"In post","2022","Black","Advisory, Conciliation and Arbitration Service","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Black","Advisory, Conciliation and Arbitration Service","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Black","Advisory, Conciliation and Arbitration Service","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Black","Advisory, Conciliation and Arbitration Service","SEO/HEO","HEO","20","20","[c]","[c]"
"In post","2022","Black","Advisory, Conciliation and Arbitration Service","SEO/HEO","SEO","5","5","[c]","[c]"
"In post","2022","Black","Animal and Plant Health Agency","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2022","Black","Animal and Plant Health Agency","AA/AO","AO","5","5","[c]","[c]"
"In post","2022","Black","Animal and Plant Health Agency","EO","EO","5","5","[c]","[c]"
"In post","2022","Black","Animal and Plant Health Agency","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Black","Animal and Plant Health Agency","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Black","Animal and Plant Health Agency","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Black","Animal and Plant Health Agency","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Animal and Plant Health Agency","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Attorney General's Office","EO","EO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Attorney General's Office","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Black","Attorney General's Office","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Black","Attorney General's Office","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Black","Attorney General's Office","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Attorney General's Office","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Cabinet Office (excl. agencies)","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2022","Black","Cabinet Office (excl. agencies)","AA/AO","AO","20","15","[c]","[c]"
"In post","2022","Black","Cabinet Office (excl. agencies)","EO","EO","50","50","27610","27500"
"In post","2022","Black","Cabinet Office (excl. agencies)","G6/G7","G6","15","15","[c]","[c]"
"In post","2022","Black","Cabinet Office (excl. agencies)","G6/G7","G7","55","50","55260","54700"
"In post","2022","Black","Cabinet Office (excl. agencies)","SCS level","SCS level","10","10","[c]","[c]"
"In post","2022","Black","Cabinet Office (excl. agencies)","SEO/HEO","HEO","55","55","34960","34550"
"In post","2022","Black","Cabinet Office (excl. agencies)","SEO/HEO","SEO","50","50","40560","40600"
"In post","2022","Black","Centre for Environment, Fisheries and Aquaculture Science","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2022","Black","Centre for Environment, Fisheries and Aquaculture Science","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Centre for Environment, Fisheries and Aquaculture Science","EO","EO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Centre for Environment, Fisheries and Aquaculture Science","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Black","Centre for Environment, Fisheries and Aquaculture Science","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Black","Centre for Environment, Fisheries and Aquaculture Science","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Black","Centre for Environment, Fisheries and Aquaculture Science","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Centre for Environment, Fisheries and Aquaculture Science","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Charity Commission","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Charity Commission","EO","EO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Charity Commission","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Black","Charity Commission","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Black","Charity Commission","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Black","Charity Commission","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Charity Commission","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Companies House","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2022","Black","Companies House","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Companies House","EO","EO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Companies House","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Black","Companies House","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Black","Companies House","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Black","Companies House","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Companies House","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Competition and Markets Authority","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Competition and Markets Authority","EO","EO","5","5","[c]","[c]"
"In post","2022","Black","Competition and Markets Authority","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Black","Competition and Markets Authority","G6/G7","G7","10","10","[c]","[c]"
"In post","2022","Black","Competition and Markets Authority","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Black","Competition and Markets Authority","SEO/HEO","HEO","15","15","[c]","[c]"
"In post","2022","Black","Competition and Markets Authority","SEO/HEO","SEO","10","10","[c]","[c]"
"In post","2022","Black","Criminal Injuries Compensation Authority","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2022","Black","Criminal Injuries Compensation Authority","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Criminal Injuries Compensation Authority","EO","EO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Criminal Injuries Compensation Authority","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Black","Criminal Injuries Compensation Authority","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Black","Criminal Injuries Compensation Authority","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Black","Criminal Injuries Compensation Authority","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Criminal Injuries Compensation Authority","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Crown Commercial Service","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Crown Commercial Service","EO","EO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Crown Commercial Service","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Black","Crown Commercial Service","G6/G7","G7","10","10","[c]","[c]"
"In post","2022","Black","Crown Commercial Service","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Black","Crown Commercial Service","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Crown Commercial Service","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Crown Office and Procurator Fiscal Service","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Crown Office and Procurator Fiscal Service","EO","EO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Crown Office and Procurator Fiscal Service","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Black","Crown Office and Procurator Fiscal Service","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Black","Crown Office and Procurator Fiscal Service","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Black","Crown Office and Procurator Fiscal Service","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Crown Office and Procurator Fiscal Service","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Crown Prosecution Service","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2022","Black","Crown Prosecution Service","AA/AO","AO","95","90","23210","23770"
"In post","2022","Black","Crown Prosecution Service","EO","EO","95","90","28430","28430"
"In post","2022","Black","Crown Prosecution Service","G6/G7","G6","10","10","[c]","[c]"
"In post","2022","Black","Crown Prosecution Service","G6/G7","G7","135","130","58270","58970"
"In post","2022","Black","Crown Prosecution Service","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Black","Crown Prosecution Service","SEO/HEO","HEO","45","45","35350","33930"
"In post","2022","Black","Crown Prosecution Service","SEO/HEO","SEO","10","10","[c]","[c]"
"In post","2022","Black","Defence Electronics and Components Agency","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2022","Black","Defence Electronics and Components Agency","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Defence Electronics and Components Agency","EO","EO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Defence Electronics and Components Agency","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Black","Defence Electronics and Components Agency","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Black","Defence Electronics and Components Agency","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Defence Electronics and Components Agency","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Defence Equipment and Support","EO","EO","45","40","21680","20750"
"In post","2022","Black","Defence Equipment and Support","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Black","Defence Equipment and Support","G6/G7","G7","10","10","[c]","[c]"
"In post","2022","Black","Defence Equipment and Support","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Black","Defence Equipment and Support","SEO/HEO","HEO","85","80","30620","30010"
"In post","2022","Black","Defence Equipment and Support","SEO/HEO","SEO","75","75","39340","39470"
"In post","2022","Black","Defence Equipment and Support","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Defence Science and Technology Laboratory","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2022","Black","Defence Science and Technology Laboratory","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Defence Science and Technology Laboratory","EO","EO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Defence Science and Technology Laboratory","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Black","Defence Science and Technology Laboratory","G6/G7","G7","10","10","[c]","[c]"
"In post","2022","Black","Defence Science and Technology Laboratory","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Black","Defence Science and Technology Laboratory","SEO/HEO","HEO","5","5","[c]","[c]"
"In post","2022","Black","Defence Science and Technology Laboratory","SEO/HEO","SEO","5","5","[c]","[c]"
"In post","2022","Black","Department for Business, Energy and Industrial Strategy (excl. agencies)","AA/AO","AO","10","10","[c]","[c]"
"In post","2022","Black","Department for Business, Energy and Industrial Strategy (excl. agencies)","EO","EO","55","55","28270","27690"
"In post","2022","Black","Department for Business, Energy and Industrial Strategy (excl. agencies)","G6/G7","G6","10","10","[c]","[c]"
"In post","2022","Black","Department for Business, Energy and Industrial Strategy (excl. agencies)","G6/G7","G7","75","75","54470","53600"
"In post","2022","Black","Department for Business, Energy and Industrial Strategy (excl. agencies)","SCS level","SCS level","10","10","[c]","[c]"
"In post","2022","Black","Department for Business, Energy and Industrial Strategy (excl. agencies)","SEO/HEO","HEO","135","135","33880","33570"
"In post","2022","Black","Department for Business, Energy and Industrial Strategy (excl. agencies)","SEO/HEO","SEO","75","75","40780","40050"
"In post","2022","Black","Department for Digital, Culture, Media and Sport","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Department for Digital, Culture, Media and Sport","EO","EO","25","25","[c]","[c]"
"In post","2022","Black","Department for Digital, Culture, Media and Sport","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Black","Department for Digital, Culture, Media and Sport","G6/G7","G7","25","25","[c]","[c]"
"In post","2022","Black","Department for Digital, Culture, Media and Sport","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Black","Department for Digital, Culture, Media and Sport","SEO/HEO","HEO","50","50","34530","34020"
"In post","2022","Black","Department for Education (excl. agencies)","AA/AO","AO","10","10","[c]","[c]"
"In post","2022","Black","Department for Education (excl. agencies)","EO","EO","45","45","27800","28500"
"In post","2022","Black","Department for Education (excl. agencies)","G6/G7","G6","10","10","[c]","[c]"
"In post","2022","Black","Department for Education (excl. agencies)","G6/G7","G7","55","55","53040","53420"
"In post","2022","Black","Department for Education (excl. agencies)","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Black","Department for Education (excl. agencies)","SEO/HEO","HEO","55","55","32160","32940"
"In post","2022","Black","Department for Education (excl. agencies)","SEO/HEO","SEO","70","70","39780","40230"
"In post","2022","Black","Department for Environment, Food and Rural Affairs (excl. agencies)","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2022","Black","Department for Environment, Food and Rural Affairs (excl. agencies)","AA/AO","AO","25","25","[c]","[c]"
"In post","2022","Black","Department for Environment, Food and Rural Affairs (excl. agencies)","EO","EO","45","45","28750","28270"
"In post","2022","Black","Department for Environment, Food and Rural Affairs (excl. agencies)","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Black","Department for Environment, Food and Rural Affairs (excl. agencies)","G6/G7","G7","40","40","51570","52290"
"In post","2022","Black","Department for Environment, Food and Rural Affairs (excl. agencies)","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Black","Department for Environment, Food and Rural Affairs (excl. agencies)","SEO/HEO","HEO","60","60","32380","32560"
"In post","2022","Black","Department for Environment, Food and Rural Affairs (excl. agencies)","SEO/HEO","SEO","50","50","38680","38750"
"In post","2022","Black","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Department for International Trade","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Department for International Trade","EO","EO","35","35","27860","27260"
"In post","2022","Black","Department for International Trade","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Black","Department for International Trade","G6/G7","G7","30","30","53090","51830"
"In post","2022","Black","Department for International Trade","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Black","Department for International Trade","SEO/HEO","HEO","30","30","[c]","[c]"
"In post","2022","Black","Department for International Trade","SEO/HEO","SEO","35","35","39540","38540"
"In post","2022","Black","Department for Levelling Up, Housing and Communities (excl. agencies)","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2022","Black","Department for Levelling Up, Housing and Communities (excl. agencies)","AA/AO","AO","5","5","[c]","[c]"
"In post","2022","Black","Department for Levelling Up, Housing and Communities (excl. agencies)","EO","EO","35","30","28130","27850"
"In post","2022","Black","Department for Levelling Up, Housing and Communities (excl. agencies)","G6/G7","G6","10","10","[c]","[c]"
"In post","2022","Black","Department for Levelling Up, Housing and Communities (excl. agencies)","G6/G7","G7","40","40","53750","53130"
"In post","2022","Black","Department for Levelling Up, Housing and Communities (excl. agencies)","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Black","Department for Levelling Up, Housing and Communities (excl. agencies)","SEO/HEO","HEO","60","60","33280","33210"
"In post","2022","Black","Department for Levelling Up, Housing and Communities (excl. agencies)","SEO/HEO","SEO","40","35","39870","39600"
"In post","2022","Black","Department for Transport (excl. agencies)","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2022","Black","Department for Transport (excl. agencies)","AA/AO","AO","15","15","[c]","[c]"
"In post","2022","Black","Department for Transport (excl. agencies)","EO","EO","40","40","29460","30270"
"In post","2022","Black","Department for Transport (excl. agencies)","G6/G7","G6","5","5","[c]","[c]"
"In post","2022","Black","Department for Transport (excl. agencies)","G6/G7","G7","40","40","53840","54110"
"In post","2022","Black","Department for Transport (excl. agencies)","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Black","Department for Transport (excl. agencies)","SEO/HEO","HEO","45","45","34940","34710"
"In post","2022","Black","Department for Transport (excl. agencies)","SEO/HEO","SEO","45","45","42450","42890"
"In post","2022","Black","Department for Work and Pensions (excl. agencies)","AA/AO","AA","5","5","[c]","[c]"
"In post","2022","Black","Department for Work and Pensions (excl. agencies)","AA/AO","AO","865","780","22830","22000"
"In post","2022","Black","Department for Work and Pensions (excl. agencies)","EO","EO","2770","2630","29840","31060"
"In post","2022","Black","Department for Work and Pensions (excl. agencies)","G6/G7","G6","15","15","[c]","[c]"
"In post","2022","Black","Department for Work and Pensions (excl. agencies)","G6/G7","G7","50","50","55280","54070"
"In post","2022","Black","Department for Work and Pensions (excl. agencies)","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Black","Department for Work and Pensions (excl. agencies)","SEO/HEO","HEO","255","250","35670","36650"
"In post","2022","Black","Department for Work and Pensions (excl. agencies)","SEO/HEO","SEO","90","85","40070","39960"
"In post","2022","Black","Department of Health and Social Care (excl. agencies)","AA/AO","AO","5","5","[c]","[c]"
"In post","2022","Black","Department of Health and Social Care (excl. agencies)","EO","EO","40","35","27840","27270"
"In post","2022","Black","Department of Health and Social Care (excl. agencies)","G6/G7","G6","10","10","[c]","[c]"
"In post","2022","Black","Department of Health and Social Care (excl. agencies)","G6/G7","G7","25","25","[c]","[c]"
"In post","2022","Black","Department of Health and Social Care (excl. agencies)","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Black","Department of Health and Social Care (excl. agencies)","SEO/HEO","HEO","40","40","33130","32790"
"In post","2022","Black","Department of Health and Social Care (excl. agencies)","SEO/HEO","SEO","35","35","40560","40650"
"In post","2022","Black","Disclosure Scotland","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2022","Black","Disclosure Scotland","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Disclosure Scotland","EO","EO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Disclosure Scotland","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Black","Disclosure Scotland","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Black","Disclosure Scotland","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Black","Disclosure Scotland","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Disclosure Scotland","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Driver and Vehicle Licensing Agency","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2022","Black","Driver and Vehicle Licensing Agency","AA/AO","AO","10","10","[c]","[c]"
"In post","2022","Black","Driver and Vehicle Licensing Agency","EO","EO","5","5","[c]","[c]"
"In post","2022","Black","Driver and Vehicle Licensing Agency","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Black","Driver and Vehicle Licensing Agency","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Black","Driver and Vehicle Licensing Agency","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Black","Driver and Vehicle Licensing Agency","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Driver and Vehicle Licensing Agency","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Driver and Vehicle Standards Agency","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2022","Black","Driver and Vehicle Standards Agency","AA/AO","AO","10","5","[c]","[c]"
"In post","2022","Black","Driver and Vehicle Standards Agency","EO","EO","25","25","[c]","[c]"
"In post","2022","Black","Driver and Vehicle Standards Agency","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Black","Driver and Vehicle Standards Agency","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Black","Driver and Vehicle Standards Agency","SCS level","SCS level","[c]","[c]","[c]","[c]"
