"Status","Year","Parent_department","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Department for Transport","EO","Heterosexual / straight","2575","2430","27910","26780"
"In post","2022","Department for Transport","EO","LGBO","145","140","27740","26700"
"In post","2022","Department for Transport","EO","Undeclared","785","705","27950","26780"
"In post","2022","Department for Transport","EO","Unknown","765","740","27580","26470"
"In post","2022","Department for Transport","G6","Heterosexual / straight","420","410","68880","66210"
"In post","2022","Department for Transport","G6","LGBO","30","30","67070","65440"
"In post","2022","Department for Transport","G6","Undeclared","65","65","72380","67330"
"In post","2022","Department for Transport","G6","Unknown","75","75","68740","65440"
"In post","2022","Department for Transport","G7","Heterosexual / straight","1020","1000","56140","54650"
"In post","2022","Department for Transport","G7","LGBO","85","85","54210","54110"
"In post","2022","Department for Transport","G7","Undeclared","160","155","57510","54760"
"In post","2022","Department for Transport","G7","Unknown","190","185","56640","54110"
"In post","2022","Department for Transport","HEO","Heterosexual / straight","1620","1575","33510","33350"
"In post","2022","Department for Transport","HEO","LGBO","110","105","33820","34710"
"In post","2022","Department for Transport","HEO","Undeclared","290","275","33770","33350"
"In post","2022","Department for Transport","HEO","Unknown","280","275","33480","34710"
"In post","2022","Department for Transport","SCS level","Heterosexual / straight","200","195","88780","79950"
"In post","2022","Department for Transport","SCS level","LGBO","15","15","[c]","[c]"
"In post","2022","Department for Transport","SCS level","Undeclared","15","15","[c]","[c]"
"In post","2022","Department for Transport","SCS level","Unknown","20","20","[c]","[c]"
"In post","2022","Department for Transport","SEO","Heterosexual / straight","1270","1240","42920","42470"
"In post","2022","Department for Transport","SEO","LGBO","80","80","42100","42470"
"In post","2022","Department for Transport","SEO","Undeclared","260","255","42990","42470"
"In post","2022","Department for Transport","SEO","Unknown","195","190","42410","42470"
"In post","2022","Department for Work and Pensions","AA","Heterosexual / straight","175","140","20400","20480"
"In post","2022","Department for Work and Pensions","AA","LGBO","10","10","[c]","[c]"
"In post","2022","Department for Work and Pensions","AA","Undeclared","25","20","[c]","[c]"
"In post","2022","Department for Work and Pensions","AA","Unknown","70","55","20410","20480"
"In post","2022","Department for Work and Pensions","AO","Heterosexual / straight","18600","16205","21440","21260"
"In post","2022","Department for Work and Pensions","AO","LGBO","1165","1100","21500","21260"
"In post","2022","Department for Work and Pensions","AO","Undeclared","2625","2255","21420","21260"
"In post","2022","Department for Work and Pensions","AO","Unknown","6655","5500","21350","21260"
"In post","2022","Department for Work and Pensions","EO","Heterosexual / straight","33550","30525","28120","27570"
"In post","2022","Department for Work and Pensions","EO","LGBO","2155","2070","28090","27570"
"In post","2022","Department for Work and Pensions","EO","Undeclared","3805","3405","28050","27570"
"In post","2022","Department for Work and Pensions","EO","Unknown","8880","7765","28120","27570"
"In post","2022","Department for Work and Pensions","G6","Heterosexual / straight","760","735","67020","66250"
"In post","2022","Department for Work and Pensions","G6","LGBO","40","40","65820","66250"
"In post","2022","Department for Work and Pensions","G6","Undeclared","80","80","70710","69140"
"In post","2022","Department for Work and Pensions","G6","Unknown","195","185","66760","66250"
"In post","2022","Department for Work and Pensions","G7","Heterosexual / straight","2180","2100","53610","52660"
"In post","2022","Department for Work and Pensions","G7","LGBO","130","125","54010","54070"
"In post","2022","Department for Work and Pensions","G7","Undeclared","240","230","55540","54000"
"In post","2022","Department for Work and Pensions","G7","Unknown","470","450","53840","52820"
"In post","2022","Department for Work and Pensions","HEO","Heterosexual / straight","5510","5155","33450","32250"
"In post","2022","Department for Work and Pensions","HEO","LGBO","340","330","33340","31990"
"In post","2022","Department for Work and Pensions","HEO","Undeclared","610","575","33610","32480"
"In post","2022","Department for Work and Pensions","HEO","Unknown","1185","1115","33800","32820"
"In post","2022","Department for Work and Pensions","SCS level","Heterosexual / straight","225","220","88740","81530"
"In post","2022","Department for Work and Pensions","SCS level","LGBO","15","15","[c]","[c]"
"In post","2022","Department for Work and Pensions","SCS level","Undeclared","15","15","[c]","[c]"
"In post","2022","Department for Work and Pensions","SCS level","Unknown","45","45","87500","78680"
"In post","2022","Department for Work and Pensions","SEO","Heterosexual / straight","3135","2985","40460","37940"
"In post","2022","Department for Work and Pensions","SEO","LGBO","170","165","39140","37530"
"In post","2022","Department for Work and Pensions","SEO","Undeclared","415","395","41970","39960"
"In post","2022","Department for Work and Pensions","SEO","Unknown","680","645","40280","38900"
"In post","2022","Department of Health and Social Care","AA","Heterosexual / straight","90","75","20530","20080"
"In post","2022","Department of Health and Social Care","AA","LGBO","5","5","[c]","[c]"
"In post","2022","Department of Health and Social Care","AA","Undeclared","15","10","[c]","[c]"
"In post","2022","Department of Health and Social Care","AA","Unknown","30","25","[c]","[c]"
"In post","2022","Department of Health and Social Care","AO","Heterosexual / straight","500","440","21840","21820"
"In post","2022","Department of Health and Social Care","AO","LGBO","40","40","20980","19880"
"In post","2022","Department of Health and Social Care","AO","Undeclared","95","85","21610","21820"
"In post","2022","Department of Health and Social Care","AO","Unknown","50","45","23240","23080"
"In post","2022","Department of Health and Social Care","EO","Heterosexual / straight","945","890","26290","26880"
"In post","2022","Department of Health and Social Care","EO","LGBO","85","85","25840","26880"
"In post","2022","Department of Health and Social Care","EO","Undeclared","300","285","26430","27270"
"In post","2022","Department of Health and Social Care","EO","Unknown","225","210","27790","27400"
"In post","2022","Department of Health and Social Care","G6","Heterosexual / straight","625","590","68660","66230"
"In post","2022","Department of Health and Social Care","G6","LGBO","55","55","67690","66230"
"In post","2022","Department of Health and Social Care","G6","Undeclared","260","245","68200","66230"
"In post","2022","Department of Health and Social Care","G6","Unknown","285","280","68350","66230"
"In post","2022","Department of Health and Social Care","G7","Heterosexual / straight","1420","1365","53140","53360"
"In post","2022","Department of Health and Social Care","G7","LGBO","115","115","53320","53360"
"In post","2022","Department of Health and Social Care","G7","Undeclared","585","560","53190","53360"
"In post","2022","Department of Health and Social Care","G7","Unknown","490","480","53560","53360"
"In post","2022","Department of Health and Social Care","HEO","Heterosexual / straight","1395","1320","32050","32330"
"In post","2022","Department of Health and Social Care","HEO","LGBO","140","135","31550","32330"
"In post","2022","Department of Health and Social Care","HEO","Undeclared","440","430","32250","32790"
"In post","2022","Department of Health and Social Care","HEO","Unknown","395","380","32960","32790"
"In post","2022","Department of Health and Social Care","SCS level","Heterosexual / straight","450","415","95330","93000"
"In post","2022","Department of Health and Social Care","SCS level","LGBO","30","30","101930","99260"
"In post","2022","Department of Health and Social Care","SCS level","Undeclared","145","140","93480","91590"
"In post","2022","Department of Health and Social Care","SCS level","Unknown","190","180","100560","91100"
"In post","2022","Department of Health and Social Care","SEO","Heterosexual / straight","1400","1330","40160","40450"
"In post","2022","Department of Health and Social Care","SEO","LGBO","130","130","39790","40560"
"In post","2022","Department of Health and Social Care","SEO","Undeclared","430","410","40030","40650"
"In post","2022","Department of Health and Social Care","SEO","Unknown","440","425","40730","40650"
"In post","2022","Estyn","AO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Estyn","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Estyn","AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Estyn","EO","Heterosexual / straight","20","15","[c]","[c]"
"In post","2022","Estyn","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Estyn","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Estyn","G6","Heterosexual / straight","55","55","75050","75480"
"In post","2022","Estyn","G6","LGBO","5","5","[c]","[c]"
"In post","2022","Estyn","G6","Unknown","5","5","[c]","[c]"
"In post","2022","Estyn","G7","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Estyn","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Estyn","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Estyn","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Estyn","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Estyn","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Estyn","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Estyn","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Estyn","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","AO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Food Standards Agency","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","EO","Heterosexual / straight","235","225","27060","26750"
"In post","2022","Food Standards Agency","EO","LGBO","10","10","[c]","[c]"
"In post","2022","Food Standards Agency","EO","Undeclared","30","30","27940","28770"
"In post","2022","Food Standards Agency","EO","Unknown","155","145","27210","26750"
"In post","2022","Food Standards Agency","G6","Heterosexual / straight","40","40","63890","61210"
"In post","2022","Food Standards Agency","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","G6","Undeclared","5","5","[c]","[c]"
"In post","2022","Food Standards Agency","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","G7","Heterosexual / straight","155","150","53770","52070"
"In post","2022","Food Standards Agency","G7","LGBO","10","10","[c]","[c]"
"In post","2022","Food Standards Agency","G7","Undeclared","20","20","[c]","[c]"
"In post","2022","Food Standards Agency","G7","Unknown","20","20","[c]","[c]"
"In post","2022","Food Standards Agency","HEO","Heterosexual / straight","265","260","31520","30810"
"In post","2022","Food Standards Agency","HEO","LGBO","20","20","[c]","[c]"
"In post","2022","Food Standards Agency","HEO","Undeclared","30","30","[c]","[c]"
"In post","2022","Food Standards Agency","HEO","Unknown","30","30","31750","31110"
"In post","2022","Food Standards Agency","SCS level","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Food Standards Agency","SCS level","LGBO","[c]","[c]","[c]","[c]"
