"Status","Year","Ethnicity","Region_ITL3","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Asian","Antrim and Newtownabbey","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Antrim and Newtownabbey","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Antrim and Newtownabbey","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Ards and North Down","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Ards and North Down","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Ards and North Down","EO","EO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Ards and North Down","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Ards and North Down","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Ards and North Down","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Ards and North Down","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Ards and North Down","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Armagh City, Banbridge and Craigavon","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Armagh City, Banbridge and Craigavon","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Armagh City, Banbridge and Craigavon","EO","EO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Armagh City, Banbridge and Craigavon","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Armagh City, Banbridge and Craigavon","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Armagh City, Banbridge and Craigavon","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Barking & Dagenham and Havering","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Barking & Dagenham and Havering","AA/AO","AO","20","15","[c]","[c]"
"In post","2022","Asian","Barking & Dagenham and Havering","EO","EO","135","125","30940","31060"
"In post","2022","Asian","Barking & Dagenham and Havering","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Barking & Dagenham and Havering","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Barking & Dagenham and Havering","SEO/HEO","HEO","10","10","[c]","[c]"
"In post","2022","Asian","Barking & Dagenham and Havering","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Barking & Dagenham and Havering","Unknown","Unknown","5","5","[c]","[c]"
"In post","2022","Asian","Barnet","AA/AO","AA","20","10","[c]","[c]"
"In post","2022","Asian","Barnet","AA/AO","AO","65","60","24490","23960"
"In post","2022","Asian","Barnet","EO","EO","135","120","29660","31060"
"In post","2022","Asian","Barnet","G6/G7","G6","15","15","[c]","[c]"
"In post","2022","Asian","Barnet","G6/G7","G7","45","45","58370","56650"
"In post","2022","Asian","Barnet","SCS level","SCS level","15","15","[c]","[c]"
"In post","2022","Asian","Barnet","SEO/HEO","HEO","80","80","34770","33950"
"In post","2022","Asian","Barnet","SEO/HEO","SEO","70","70","42350","40750"
"In post","2022","Asian","Barnet","Unknown","Unknown","10","10","[c]","[c]"
"In post","2022","Asian","Barnsley, Doncaster and Rotherham","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Barnsley, Doncaster and Rotherham","AA/AO","AO","5","5","[c]","[c]"
"In post","2022","Asian","Barnsley, Doncaster and Rotherham","EO","EO","20","15","[c]","[c]"
"In post","2022","Asian","Barnsley, Doncaster and Rotherham","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Barnsley, Doncaster and Rotherham","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Barnsley, Doncaster and Rotherham","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Barnsley, Doncaster and Rotherham","SEO/HEO","HEO","5","5","[c]","[c]"
"In post","2022","Asian","Barnsley, Doncaster and Rotherham","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Barnsley, Doncaster and Rotherham","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Bath and North East Somerset, North Somerset and South Gloucestershire","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Bath and North East Somerset, North Somerset and South Gloucestershire","AA/AO","AO","10","10","[c]","[c]"
"In post","2022","Asian","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","EO","80","75","24390","25000"
"In post","2022","Asian","Bath and North East Somerset, North Somerset and South Gloucestershire","G6/G7","G6","10","10","[c]","[c]"
"In post","2022","Asian","Bath and North East Somerset, North Somerset and South Gloucestershire","G6/G7","G7","30","30","53320","54540"
"In post","2022","Asian","Bath and North East Somerset, North Somerset and South Gloucestershire","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","HEO","125","120","31330","31980"
"In post","2022","Asian","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","SEO","95","95","41250","41090"
"In post","2022","Asian","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","Unknown","45","45","38670","36260"
"In post","2022","Asian","Bedford","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Bedford","AA/AO","AO","20","20","[c]","[c]"
"In post","2022","Asian","Bedford","EO","EO","40","35","27170","27570"
"In post","2022","Asian","Bedford","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Bedford","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Bedford","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Bedford","SEO/HEO","HEO","5","5","[c]","[c]"
"In post","2022","Asian","Bedford","SEO/HEO","SEO","5","5","[c]","[c]"
"In post","2022","Asian","Bedford","Unknown","Unknown","10","10","[c]","[c]"
"In post","2022","Asian","Belfast","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Belfast","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Belfast","EO","EO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Belfast","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Belfast","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Belfast","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Belfast","SEO/HEO","HEO","5","5","[c]","[c]"
"In post","2022","Asian","Belfast","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Berkshire","AA/AO","AA","10","10","[c]","[c]"
"In post","2022","Asian","Berkshire","AA/AO","AO","80","70","24540","23230"
"In post","2022","Asian","Berkshire","EO","EO","145","135","29500","29290"
"In post","2022","Asian","Berkshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Berkshire","G6/G7","G7","15","10","[c]","[c]"
"In post","2022","Asian","Berkshire","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Berkshire","SEO/HEO","HEO","30","30","36340","35200"
"In post","2022","Asian","Berkshire","SEO/HEO","SEO","15","15","[c]","[c]"
"In post","2022","Asian","Berkshire","Unknown","Unknown","20","20","[c]","[c]"
"In post","2022","Asian","Bexley and Greenwich","AA/AO","AA","10","10","[c]","[c]"
"In post","2022","Asian","Bexley and Greenwich","AA/AO","AO","35","30","28210","27800"
"In post","2022","Asian","Bexley and Greenwich","EO","EO","50","45","31060","31060"
"In post","2022","Asian","Bexley and Greenwich","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Bexley and Greenwich","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Bexley and Greenwich","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Bexley and Greenwich","SEO/HEO","HEO","5","5","[c]","[c]"
"In post","2022","Asian","Bexley and Greenwich","SEO/HEO","SEO","5","5","[c]","[c]"
"In post","2022","Asian","Bexley and Greenwich","Unknown","Unknown","5","5","[c]","[c]"
"In post","2022","Asian","Birmingham","AA/AO","AA","50","40","19710","19200"
"In post","2022","Asian","Birmingham","AA/AO","AO","1045","940","21330","21250"
"In post","2022","Asian","Birmingham","EO","EO","1005","950","26820","27570"
"In post","2022","Asian","Birmingham","G6/G7","G6","20","20","[c]","[c]"
"In post","2022","Asian","Birmingham","G6/G7","G7","125","120","52480","52370"
"In post","2022","Asian","Birmingham","SCS level","SCS level","10","10","[c]","[c]"
"In post","2022","Asian","Birmingham","SEO/HEO","HEO","475","465","33160","33080"
"In post","2022","Asian","Birmingham","SEO/HEO","SEO","225","215","40310","40180"
"In post","2022","Asian","Birmingham","Unknown","Unknown","90","90","27010","24090"
"In post","2022","Asian","Blackburn with Darwen","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Blackburn with Darwen","AA/AO","AO","45","35","21090","21260"
"In post","2022","Asian","Blackburn with Darwen","EO","EO","65","60","27570","27570"
"In post","2022","Asian","Blackburn with Darwen","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Blackburn with Darwen","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Blackburn with Darwen","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Blackburn with Darwen","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Blackburn with Darwen","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Blackburn with Darwen","Unknown","Unknown","15","15","[c]","[c]"
"In post","2022","Asian","Blackpool","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Blackpool","AA/AO","AO","30","30","21260","21260"
"In post","2022","Asian","Blackpool","EO","EO","60","60","27570","27570"
"In post","2022","Asian","Blackpool","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Blackpool","G6/G7","G7","5","5","[c]","[c]"
"In post","2022","Asian","Blackpool","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Blackpool","SEO/HEO","HEO","15","15","[c]","[c]"
"In post","2022","Asian","Blackpool","SEO/HEO","SEO","15","15","[c]","[c]"
"In post","2022","Asian","Blackpool","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Bournemouth, Christchurch and Poole","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Bournemouth, Christchurch and Poole","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Bournemouth, Christchurch and Poole","EO","EO","5","5","[c]","[c]"
"In post","2022","Asian","Bournemouth, Christchurch and Poole","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Bournemouth, Christchurch and Poole","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Bournemouth, Christchurch and Poole","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Bournemouth, Christchurch and Poole","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Bournemouth, Christchurch and Poole","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Bradford","AA/AO","AA","5","5","[c]","[c]"
"In post","2022","Asian","Bradford","AA/AO","AO","470","405","21200","21250"
"In post","2022","Asian","Bradford","EO","EO","260","240","27240","27570"
"In post","2022","Asian","Bradford","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Bradford","G6/G7","G7","5","5","[c]","[c]"
"In post","2022","Asian","Bradford","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Bradford","SEO/HEO","HEO","45","45","32450","33370"
"In post","2022","Asian","Bradford","SEO/HEO","SEO","15","15","[c]","[c]"
"In post","2022","Asian","Bradford","Unknown","Unknown","30","30","29280","28200"
"In post","2022","Asian","Breckland and South Norfolk","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Breckland and South Norfolk","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Breckland and South Norfolk","EO","EO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Breckland and South Norfolk","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Breckland and South Norfolk","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Breckland and South Norfolk","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Breckland and South Norfolk","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Breckland and South Norfolk","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Brent","AA/AO","AA","5","5","[c]","[c]"
"In post","2022","Asian","Brent","AA/AO","AO","30","25","24590","24310"
"In post","2022","Asian","Brent","EO","EO","80","70","30990","31060"
"In post","2022","Asian","Brent","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Brent","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Brent","SEO/HEO","HEO","15","15","[c]","[c]"
"In post","2022","Asian","Brent","SEO/HEO","SEO","5","5","[c]","[c]"
"In post","2022","Asian","Brent","Unknown","Unknown","5","5","[c]","[c]"
"In post","2022","Asian","Bridgend and Neath Port Talbot","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Bridgend and Neath Port Talbot","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Bridgend and Neath Port Talbot","EO","EO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Bridgend and Neath Port Talbot","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Bridgend and Neath Port Talbot","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Bridgend and Neath Port Talbot","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Bridgend and Neath Port Talbot","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Bridgend and Neath Port Talbot","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Brighton and Hove","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Brighton and Hove","AA/AO","AO","5","5","[c]","[c]"
"In post","2022","Asian","Brighton and Hove","EO","EO","10","5","[c]","[c]"
"In post","2022","Asian","Brighton and Hove","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Brighton and Hove","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Brighton and Hove","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Brighton and Hove","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Brighton and Hove","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Brighton and Hove","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Bristol, City of","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Bristol, City of","AA/AO","AO","50","45","21730","21260"
"In post","2022","Asian","Bristol, City of","EO","EO","55","50","26660","26820"
"In post","2022","Asian","Bristol, City of","G6/G7","G6","5","5","[c]","[c]"
"In post","2022","Asian","Bristol, City of","G6/G7","G7","25","25","[c]","[c]"
"In post","2022","Asian","Bristol, City of","SCS level","SCS level","5","5","[c]","[c]"
"In post","2022","Asian","Bristol, City of","SEO/HEO","HEO","40","35","32750","33080"
"In post","2022","Asian","Bristol, City of","SEO/HEO","SEO","25","25","[c]","[c]"
"In post","2022","Asian","Bristol, City of","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Bromley","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Bromley","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Bromley","EO","EO","15","15","[c]","[c]"
"In post","2022","Asian","Bromley","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Bromley","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Bromley","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Bromley","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Bromley","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Buckinghamshire","AA/AO","AA","5","5","[c]","[c]"
"In post","2022","Asian","Buckinghamshire","AA/AO","AO","25","25","[c]","[c]"
"In post","2022","Asian","Buckinghamshire","EO","EO","40","35","27850","27570"
"In post","2022","Asian","Buckinghamshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Buckinghamshire","G6/G7","G7","5","5","[c]","[c]"
"In post","2022","Asian","Buckinghamshire","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Buckinghamshire","SEO/HEO","HEO","15","15","[c]","[c]"
"In post","2022","Asian","Buckinghamshire","SEO/HEO","SEO","10","10","[c]","[c]"
"In post","2022","Asian","Buckinghamshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Caithness and Sutherland, and Ross and Cromarty","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Caithness and Sutherland, and Ross and Cromarty","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Caithness and Sutherland, and Ross and Cromarty","EO","EO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Caithness and Sutherland, and Ross and Cromarty","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Caithness and Sutherland, and Ross and Cromarty","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Caithness and Sutherland, and Ross and Cromarty","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Caithness and Sutherland, and Ross and Cromarty","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Caithness and Sutherland, and Ross and Cromarty","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Calderdale and Kirklees","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Calderdale and Kirklees","AA/AO","AO","30","25","[c]","[c]"
"In post","2022","Asian","Calderdale and Kirklees","EO","EO","125","120","27440","27570"
"In post","2022","Asian","Calderdale and Kirklees","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Calderdale and Kirklees","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Calderdale and Kirklees","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Calderdale and Kirklees","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Calderdale and Kirklees","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Calderdale and Kirklees","Unknown","Unknown","10","10","[c]","[c]"
"In post","2022","Asian","Cambridgeshire CC","AA/AO","AA","5","5","[c]","[c]"
"In post","2022","Asian","Cambridgeshire CC","AA/AO","AO","15","15","[c]","[c]"
"In post","2022","Asian","Cambridgeshire CC","EO","EO","30","30","27590","27570"
"In post","2022","Asian","Cambridgeshire CC","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Cambridgeshire CC","G6/G7","G7","10","10","[c]","[c]"
"In post","2022","Asian","Cambridgeshire CC","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Cambridgeshire CC","SEO/HEO","HEO","20","15","[c]","[c]"
"In post","2022","Asian","Cambridgeshire CC","SEO/HEO","SEO","5","5","[c]","[c]"
"In post","2022","Asian","Cambridgeshire CC","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Camden and City of London","AA/AO","AA","20","15","[c]","[c]"
"In post","2022","Asian","Camden and City of London","AA/AO","AO","100","90","24330","24310"
"In post","2022","Asian","Camden and City of London","EO","EO","110","110","29340","28850"
"In post","2022","Asian","Camden and City of London","G6/G7","G6","15","15","[c]","[c]"
"In post","2022","Asian","Camden and City of London","G6/G7","G7","25","25","[c]","[c]"
"In post","2022","Asian","Camden and City of London","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Camden and City of London","SEO/HEO","HEO","50","45","36070","35130"
"In post","2022","Asian","Camden and City of London","SEO/HEO","SEO","30","30","44750","43670"
"In post","2022","Asian","Camden and City of London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Cardiff and Vale of Glamorgan","AA/AO","AA","5","5","[c]","[c]"
"In post","2022","Asian","Cardiff and Vale of Glamorgan","AA/AO","AO","95","90","21640","21250"
"In post","2022","Asian","Cardiff and Vale of Glamorgan","EO","EO","90","85","26490","26820"
"In post","2022","Asian","Cardiff and Vale of Glamorgan","G6/G7","G6","5","5","[c]","[c]"
"In post","2022","Asian","Cardiff and Vale of Glamorgan","G6/G7","G7","20","20","[c]","[c]"
"In post","2022","Asian","Cardiff and Vale of Glamorgan","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Cardiff and Vale of Glamorgan","SEO/HEO","HEO","55","55","34100","33370"
"In post","2022","Asian","Cardiff and Vale of Glamorgan","SEO/HEO","SEO","25","25","[c]","[c]"
"In post","2022","Asian","Cardiff and Vale of Glamorgan","Unknown","Unknown","5","5","[c]","[c]"
"In post","2022","Asian","Causeway Coast and Glens","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Causeway Coast and Glens","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Causeway Coast and Glens","EO","EO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Causeway Coast and Glens","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Causeway Coast and Glens","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Causeway Coast and Glens","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Central Bedfordshire","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Central Bedfordshire","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Central Bedfordshire","EO","EO","5","5","[c]","[c]"
"In post","2022","Asian","Central Bedfordshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Central Bedfordshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Central Bedfordshire","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Central Bedfordshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Central Bedfordshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Central Hampshire","AA/AO","AA","10","10","[c]","[c]"
"In post","2022","Asian","Central Hampshire","AA/AO","AO","10","10","[c]","[c]"
"In post","2022","Asian","Central Hampshire","EO","EO","20","20","[c]","[c]"
"In post","2022","Asian","Central Hampshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Central Hampshire","G6/G7","G7","5","5","[c]","[c]"
"In post","2022","Asian","Central Hampshire","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Central Hampshire","SEO/HEO","HEO","15","15","[c]","[c]"
"In post","2022","Asian","Central Hampshire","SEO/HEO","SEO","10","10","[c]","[c]"
"In post","2022","Asian","Central Hampshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Central Valleys","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Central Valleys","AA/AO","AO","10","10","[c]","[c]"
"In post","2022","Asian","Central Valleys","EO","EO","20","20","[c]","[c]"
"In post","2022","Asian","Central Valleys","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Central Valleys","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Central Valleys","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Central Valleys","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Central Valleys","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Central Valleys","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Cheshire East","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Cheshire East","AA/AO","AO","20","20","[c]","[c]"
"In post","2022","Asian","Cheshire East","EO","EO","10","10","[c]","[c]"
"In post","2022","Asian","Cheshire East","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Cheshire East","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Cheshire East","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Cheshire East","SEO/HEO","HEO","5","5","[c]","[c]"
"In post","2022","Asian","Cheshire East","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Cheshire East","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Cheshire West and Chester","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Cheshire West and Chester","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Cheshire West and Chester","EO","EO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Cheshire West and Chester","G6/G7","G6","[c]","[c]","[c]","[c]"
