"Status","Year","Parent_department","Profession_of_post","Region_ITL2","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Attorney General's Departments","Communications","Northumberland, and Tyne and Wear","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Communications","West Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Corporate Finance","Inner London - West","EO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Corporate Finance","Inner London - West","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Corporate Finance","Inner London - West","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Corporate Finance","Inner London - West","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Counter Fraud","Inner London - West","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Counter Fraud","Inner London - West","EO","40","40","27250","26260"
"In post","2022","Attorney General's Departments","Counter Fraud","Inner London - West","G6/G7","80","75","65280","66200"
"In post","2022","Attorney General's Departments","Counter Fraud","Inner London - West","SCS level","5","5","[c]","[c]"
"In post","2022","Attorney General's Departments","Counter Fraud","Inner London - West","SEO/HEO","115","115","38030","40000"
"In post","2022","Attorney General's Departments","Digital, Data and Technology","Bedfordshire and Hertfordshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Digital, Data and Technology","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Digital, Data and Technology","Cumbria","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Digital, Data and Technology","Derbyshire and Nottinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Digital, Data and Technology","Derbyshire and Nottinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Digital, Data and Technology","Devon","EO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Digital, Data and Technology","Devon","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Digital, Data and Technology","East Wales","EO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Digital, Data and Technology","East Wales","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Digital, Data and Technology","East Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Digital, Data and Technology","East Yorkshire and Northern Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Digital, Data and Technology","Essex","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Digital, Data and Technology","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Digital, Data and Technology","Greater Manchester","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Digital, Data and Technology","Hampshire and Isle of Wight","EO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Digital, Data and Technology","Hampshire and Isle of Wight","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Digital, Data and Technology","Inner London - West","AA/AO","5","5","[c]","[c]"
"In post","2022","Attorney General's Departments","Digital, Data and Technology","Inner London - West","EO","15","15","29400","28980"
"In post","2022","Attorney General's Departments","Digital, Data and Technology","Inner London - West","G6/G7","20","20","61060","57620"
"In post","2022","Attorney General's Departments","Digital, Data and Technology","Inner London - West","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Digital, Data and Technology","Inner London - West","SEO/HEO","40","40","39310","40170"
"In post","2022","Attorney General's Departments","Digital, Data and Technology","Lancashire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Digital, Data and Technology","Merseyside","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Digital, Data and Technology","North Yorkshire","EO","10","5","[c]","[c]"
"In post","2022","Attorney General's Departments","Digital, Data and Technology","North Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Digital, Data and Technology","North Yorkshire","SEO/HEO","10","10","35860","33310"
"In post","2022","Attorney General's Departments","Digital, Data and Technology","Northumberland, and Tyne and Wear","EO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Digital, Data and Technology","Northumberland, and Tyne and Wear","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Digital, Data and Technology","Northumberland, and Tyne and Wear","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Digital, Data and Technology","Shropshire and Staffordshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Digital, Data and Technology","South Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Digital, Data and Technology","Tees Valley and Durham","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Digital, Data and Technology","West Midlands","EO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Digital, Data and Technology","West Wales and The Valleys","EO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Digital, Data and Technology","West Wales and The Valleys","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Digital, Data and Technology","West Yorkshire","EO","5","5","[c]","[c]"
"In post","2022","Attorney General's Departments","Digital, Data and Technology","West Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Digital, Data and Technology","West Yorkshire","SEO/HEO","15","15","35020","31270"
"In post","2022","Attorney General's Departments","Finance","Bedfordshire and Hertfordshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Finance","Bedfordshire and Hertfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Finance","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Finance","Cornwall and Isles of Scilly","EO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Finance","Derbyshire and Nottinghamshire","AA/AO","15","15","22200","22200"
"In post","2022","Attorney General's Departments","Finance","Derbyshire and Nottinghamshire","EO","10","10","25890","25480"
"In post","2022","Attorney General's Departments","Finance","Derbyshire and Nottinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Finance","Devon","EO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Finance","Devon","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Finance","East Anglia","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Finance","East Anglia","EO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Finance","East Wales","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Finance","East Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Finance","Essex","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Finance","Essex","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","EO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Finance","Greater Manchester","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Finance","Greater Manchester","EO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Finance","Greater Manchester","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Finance","Hampshire and Isle of Wight","EO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Finance","Hampshire and Isle of Wight","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Finance","Inner London - West","AA/AO","10","10","23750","23770"
"In post","2022","Attorney General's Departments","Finance","Inner London - West","EO","20","15","27570","27160"
"In post","2022","Attorney General's Departments","Finance","Inner London - West","G6/G7","20","15","61270","59490"
"In post","2022","Attorney General's Departments","Finance","Inner London - West","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Finance","Inner London - West","SEO/HEO","30","30","34930","32570"
"In post","2022","Attorney General's Departments","Finance","Leicestershire, Rutland and Northamptonshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Finance","Merseyside","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Finance","Merseyside","EO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Finance","Merseyside","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Finance","North Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Finance","North Yorkshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Finance","North Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Finance","North Yorkshire","SEO/HEO","10","10","[c]","[c]"
"In post","2022","Attorney General's Departments","Finance","Northumberland, and Tyne and Wear","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Finance","Northumberland, and Tyne and Wear","EO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Finance","Northumberland, and Tyne and Wear","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Finance","South Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Finance","South Yorkshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Finance","South Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Finance","Surrey, East and West Sussex","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Finance","Tees Valley and Durham","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Finance","Tees Valley and Durham","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Finance","West Midlands","AA/AO","5","5","[c]","[c]"
"In post","2022","Attorney General's Departments","Finance","West Midlands","EO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Finance","West Yorkshire","AA/AO","15","10","21950","22200"
"In post","2022","Attorney General's Departments","Finance","West Yorkshire","EO","10","10","25910","25920"
"In post","2022","Attorney General's Departments","Finance","West Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Finance","West Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Human Resources","Derbyshire and Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Human Resources","Derbyshire and Nottinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Human Resources","Derbyshire and Nottinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Human Resources","Devon","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Human Resources","East Anglia","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Human Resources","East Wales","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Human Resources","East Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Human Resources","East Yorkshire and Northern Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Human Resources","Essex","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Human Resources","Greater Manchester","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Human Resources","Hampshire and Isle of Wight","EO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Human Resources","Hampshire and Isle of Wight","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Human Resources","Inner London - West","AA/AO","20","20","23380","23770"
"In post","2022","Attorney General's Departments","Human Resources","Inner London - West","EO","25","25","27450","26970"
"In post","2022","Attorney General's Departments","Human Resources","Inner London - West","G6/G7","35","35","58860","54760"
"In post","2022","Attorney General's Departments","Human Resources","Inner London - West","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Human Resources","Inner London - West","SEO/HEO","50","45","34980","33930"
"In post","2022","Attorney General's Departments","Human Resources","Lancashire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Human Resources","Leicestershire, Rutland and Northamptonshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Human Resources","Merseyside","AA/AO","10","10","[c]","[c]"
"In post","2022","Attorney General's Departments","Human Resources","Merseyside","EO","15","15","25930","25480"
"In post","2022","Attorney General's Departments","Human Resources","Merseyside","G6/G7","5","5","[c]","[c]"
"In post","2022","Attorney General's Departments","Human Resources","Merseyside","SEO/HEO","15","15","32770","30610"
"In post","2022","Attorney General's Departments","Human Resources","North Yorkshire","AA/AO","5","5","[c]","[c]"
"In post","2022","Attorney General's Departments","Human Resources","North Yorkshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Human Resources","North Yorkshire","G6/G7","10","10","[c]","[c]"
"In post","2022","Attorney General's Departments","Human Resources","North Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Human Resources","North Yorkshire","SEO/HEO","10","10","33710","30930"
"In post","2022","Attorney General's Departments","Human Resources","Northumberland, and Tyne and Wear","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Human Resources","Surrey, East and West Sussex","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Human Resources","Tees Valley and Durham","EO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Human Resources","West Midlands","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Human Resources","West Midlands","SEO/HEO","10","10","[c]","[c]"
"In post","2022","Attorney General's Departments","Human Resources","West Wales and The Valleys","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Human Resources","West Yorkshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Human Resources","West Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Human Resources","West Yorkshire","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Attorney General's Departments","Intelligence Analysis","Inner London - West","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Intelligence Analysis","Inner London - West","SEO/HEO","10","10","[c]","[c]"
"In post","2022","Attorney General's Departments","Internal Audit","Devon","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Internal Audit","East Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Internal Audit","Inner London - West","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Knowledge and Information Management","Cumbria","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Knowledge and Information Management","Greater Manchester","EO","5","5","[c]","[c]"
"In post","2022","Attorney General's Departments","Knowledge and Information Management","Hampshire and Isle of Wight","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Knowledge and Information Management","Inner London - West","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Knowledge and Information Management","Inner London - West","EO","10","10","27920","27760"
"In post","2022","Attorney General's Departments","Knowledge and Information Management","Inner London - West","G6/G7","10","10","60640","54760"
"In post","2022","Attorney General's Departments","Knowledge and Information Management","Inner London - West","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Knowledge and Information Management","Inner London - West","SEO/HEO","10","10","[c]","[c]"
"In post","2022","Attorney General's Departments","Knowledge and Information Management","Lancashire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Knowledge and Information Management","Leicestershire, Rutland and Northamptonshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Knowledge and Information Management","North Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Knowledge and Information Management","South Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Knowledge and Information Management","West Midlands","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Knowledge and Information Management","West Yorkshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Legal","Bedfordshire and Hertfordshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Legal","Bedfordshire and Hertfordshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Legal","Bedfordshire and Hertfordshire","G6/G7","80","75","59850","62120"
"In post","2022","Attorney General's Departments","Legal","Bedfordshire and Hertfordshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Legal","Bedfordshire and Hertfordshire","SEO/HEO","10","10","38950","40000"
"In post","2022","Attorney General's Departments","Legal","Berkshire, Buckinghamshire and Oxfordshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Legal","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","55","50","60190","61290"
"In post","2022","Attorney General's Departments","Legal","Berkshire, Buckinghamshire and Oxfordshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Legal","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","10","10","[c]","[c]"
"In post","2022","Attorney General's Departments","Legal","Cheshire","G6/G7","15","15","62990","57400"
"In post","2022","Attorney General's Departments","Legal","Cheshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Legal","Cornwall and Isles of Scilly","G6/G7","15","10","53230","54480"
"In post","2022","Attorney General's Departments","Legal","Cornwall and Isles of Scilly","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Legal","Cumbria","G6/G7","15","15","55130","55610"
"In post","2022","Attorney General's Departments","Legal","Cumbria","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Legal","Derbyshire and Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Legal","Derbyshire and Nottinghamshire","G6/G7","120","110","53200","51470"
"In post","2022","Attorney General's Departments","Legal","Derbyshire and Nottinghamshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Legal","Derbyshire and Nottinghamshire","SEO/HEO","15","15","37030","38000"
"In post","2022","Attorney General's Departments","Legal","Devon","EO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Legal","Devon","G6/G7","45","45","54680","55610"
"In post","2022","Attorney General's Departments","Legal","Devon","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Attorney General's Departments","Legal","Dorset and Somerset","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Legal","East Anglia","EO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Legal","East Anglia","G6/G7","40","35","55290","55610"
"In post","2022","Attorney General's Departments","Legal","East Anglia","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Legal","East Anglia","SEO/HEO","10","10","36320","38000"
"In post","2022","Attorney General's Departments","Legal","East Wales","EO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Legal","East Wales","G6/G7","135","125","54600","55610"
"In post","2022","Attorney General's Departments","Legal","East Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Legal","East Wales","SEO/HEO","15","15","37070","37780"
"In post","2022","Attorney General's Departments","Legal","East Yorkshire and Northern Lincolnshire","G6/G7","35","30","54990","55610"
"In post","2022","Attorney General's Departments","Legal","East Yorkshire and Northern Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Legal","Essex","EO","5","5","[c]","[c]"
"In post","2022","Attorney General's Departments","Legal","Essex","G6/G7","80","75","58950","55610"
"In post","2022","Attorney General's Departments","Legal","Essex","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Legal","Essex","SEO/HEO","20","15","39350","40000"
"In post","2022","Attorney General's Departments","Legal","Gloucestershire, Wiltshire and Bath/Bristol area","EO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Legal","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","115","100","54690","54200"
"In post","2022","Attorney General's Departments","Legal","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","5","5","[c]","[c]"
"In post","2022","Attorney General's Departments","Legal","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","10","10","36580","37890"
"In post","2022","Attorney General's Departments","Legal","Greater Manchester","EO","10","10","26380","25790"
"In post","2022","Attorney General's Departments","Legal","Greater Manchester","G6/G7","165","150","55750","55610"
"In post","2022","Attorney General's Departments","Legal","Greater Manchester","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Legal","Greater Manchester","SEO/HEO","15","15","36990","38000"
"In post","2022","Attorney General's Departments","Legal","Hampshire and Isle of Wight","EO","10","10","[c]","[c]"
"In post","2022","Attorney General's Departments","Legal","Hampshire and Isle of Wight","G6/G7","120","110","59830","60710"
"In post","2022","Attorney General's Departments","Legal","Hampshire and Isle of Wight","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Legal","Hampshire and Isle of Wight","SEO/HEO","10","5","[c]","[c]"
"In post","2022","Attorney General's Departments","Legal","Herefordshire, Worcestershire and Warwickshire","G6/G7","10","10","[c]","[c]"
"In post","2022","Attorney General's Departments","Legal","Inner London - East","G6/G7","5","5","[c]","[c]"
"In post","2022","Attorney General's Departments","Legal","Inner London - West","EO","105","105","30460","29280"
"In post","2022","Attorney General's Departments","Legal","Inner London - West","G6/G7","2300","2125","59940","61000"
"In post","2022","Attorney General's Departments","Legal","Inner London - West","SCS level","220","205","85020","80040"
