"Status","Year","Region_ITL2","Responsibility_level_grouped","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","AA","Undeclared","50","45","20750","19960"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","AA","Unknown","105","100","21400","21790"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","AO","Heterosexual / straight","1870","1775","26600","25000"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","AO","LGBO","125","120","28720","28140"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","AO","Undeclared","230","215","28570","26400"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","AO","Unknown","505","480","27160","26610"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","EO","EO","Heterosexual / straight","1695","1595","29260","28170"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","EO","EO","LGBO","95","95","29300","28610"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","EO","EO","Undeclared","220","210","30380","28740"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","EO","EO","Unknown","320","300","30000","28920"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","G6","Heterosexual / straight","140","135","72340","69290"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","G6","Undeclared","25","20","[c]","[c]"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","G6","Unknown","25","25","[c]","[c]"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","G7","Heterosexual / straight","410","380","56570","55210"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","G7","LGBO","20","20","[c]","[c]"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","G7","Undeclared","50","45","55860","54450"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","G7","Unknown","110","100","56990","55210"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","SCS level","SCS level","Heterosexual / straight","50","50","96660","93750"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","SCS level","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","SCS level","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","SCS level","SCS level","Unknown","10","10","[c]","[c]"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","HEO","Heterosexual / straight","1030","980","34960","34070"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","HEO","LGBO","55","50","35090","34570"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","HEO","Undeclared","160","150","35080","34530"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","HEO","Unknown","180","170","35410","34770"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","SEO","Heterosexual / straight","735","715","43400","42000"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","SEO","LGBO","20","20","[c]","[c]"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","SEO","Undeclared","115","110","43660","42080"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","SEO","Unknown","140","130","43320","41210"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Unknown","Unknown","Heterosexual / straight","455","425","29620","26310"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Unknown","Unknown","LGBO","35","35","28290","24090"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Unknown","Unknown","Undeclared","35","35","29160","24270"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Unknown","Unknown","Unknown","135","125","26830","24270"
"In post","2022","Cheshire","AA/AO","AA","Heterosexual / straight","100","90","20650","20890"
"In post","2022","Cheshire","AA/AO","AA","LGBO","5","5","[c]","[c]"
"In post","2022","Cheshire","AA/AO","AA","Undeclared","10","10","[c]","[c]"
"In post","2022","Cheshire","AA/AO","AA","Unknown","50","50","20590","20890"
"In post","2022","Cheshire","AA/AO","AO","Heterosexual / straight","750","685","23030","21260"
"In post","2022","Cheshire","AA/AO","AO","LGBO","55","55","24580","23140"
"In post","2022","Cheshire","AA/AO","AO","Undeclared","100","90","23900","21440"
"In post","2022","Cheshire","AA/AO","AO","Unknown","280","250","24590","23140"
"In post","2022","Cheshire","EO","EO","Heterosexual / straight","995","950","29850","28840"
"In post","2022","Cheshire","EO","EO","LGBO","75","70","29550","27570"
"In post","2022","Cheshire","EO","EO","Undeclared","130","120","29850","28820"
"In post","2022","Cheshire","EO","EO","Unknown","175","155","29330","27570"
"In post","2022","Cheshire","G6/G7","G6","Heterosexual / straight","55","55","68700","65660"
"In post","2022","Cheshire","G6/G7","G6","LGBO","5","5","[c]","[c]"
"In post","2022","Cheshire","G6/G7","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Cheshire","G6/G7","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Cheshire","G6/G7","G7","Heterosexual / straight","180","170","54070","52800"
"In post","2022","Cheshire","G6/G7","G7","LGBO","10","10","[c]","[c]"
"In post","2022","Cheshire","G6/G7","G7","Undeclared","20","20","[c]","[c]"
"In post","2022","Cheshire","G6/G7","G7","Unknown","25","20","[c]","[c]"
"In post","2022","Cheshire","SCS level","SCS level","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Cheshire","SCS level","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Cheshire","SCS level","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Cheshire","SEO/HEO","HEO","Heterosexual / straight","520","500","36240","36740"
"In post","2022","Cheshire","SEO/HEO","HEO","LGBO","35","35","34520","35290"
"In post","2022","Cheshire","SEO/HEO","HEO","Undeclared","50","50","36730","38160"
"In post","2022","Cheshire","SEO/HEO","HEO","Unknown","85","80","37070","36740"
"In post","2022","Cheshire","SEO/HEO","SEO","Heterosexual / straight","290","280","43670","45480"
"In post","2022","Cheshire","SEO/HEO","SEO","LGBO","15","15","[c]","[c]"
"In post","2022","Cheshire","SEO/HEO","SEO","Undeclared","35","35","43680","42100"
"In post","2022","Cheshire","SEO/HEO","SEO","Unknown","35","35","42850","40970"
"In post","2022","Cheshire","Unknown","Unknown","Heterosexual / straight","215","195","29360","28200"
"In post","2022","Cheshire","Unknown","Unknown","LGBO","20","20","[c]","[c]"
"In post","2022","Cheshire","Unknown","Unknown","Undeclared","15","15","[c]","[c]"
"In post","2022","Cheshire","Unknown","Unknown","Unknown","40","35","26140","24800"
"In post","2022","Cornwall and Isles of Scilly","AA/AO","AA","Heterosexual / straight","80","70","19510","19810"
"In post","2022","Cornwall and Isles of Scilly","AA/AO","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Cornwall and Isles of Scilly","AA/AO","AA","Undeclared","10","10","[c]","[c]"
"In post","2022","Cornwall and Isles of Scilly","AA/AO","AA","Unknown","15","15","[c]","[c]"
"In post","2022","Cornwall and Isles of Scilly","AA/AO","AO","Heterosexual / straight","410","375","21540","21260"
"In post","2022","Cornwall and Isles of Scilly","AA/AO","AO","LGBO","25","25","[c]","[c]"
"In post","2022","Cornwall and Isles of Scilly","AA/AO","AO","Undeclared","60","50","21840","21260"
"In post","2022","Cornwall and Isles of Scilly","AA/AO","AO","Unknown","120","105","21310","21260"
"In post","2022","Cornwall and Isles of Scilly","EO","EO","Heterosexual / straight","420","385","27300","27570"
"In post","2022","Cornwall and Isles of Scilly","EO","EO","LGBO","25","25","[c]","[c]"
"In post","2022","Cornwall and Isles of Scilly","EO","EO","Undeclared","60","55","27380","27570"
"In post","2022","Cornwall and Isles of Scilly","EO","EO","Unknown","85","75","27340","27570"
"In post","2022","Cornwall and Isles of Scilly","G6/G7","G6","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Cornwall and Isles of Scilly","G6/G7","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Cornwall and Isles of Scilly","G6/G7","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Cornwall and Isles of Scilly","G6/G7","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Cornwall and Isles of Scilly","G6/G7","G7","Heterosexual / straight","50","45","55210","50930"
"In post","2022","Cornwall and Isles of Scilly","G6/G7","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Cornwall and Isles of Scilly","G6/G7","G7","Undeclared","5","5","[c]","[c]"
"In post","2022","Cornwall and Isles of Scilly","G6/G7","G7","Unknown","10","5","[c]","[c]"
"In post","2022","Cornwall and Isles of Scilly","SCS level","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Cornwall and Isles of Scilly","SCS level","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Cornwall and Isles of Scilly","SEO/HEO","HEO","Heterosexual / straight","135","130","33070","33000"
"In post","2022","Cornwall and Isles of Scilly","SEO/HEO","HEO","LGBO","5","5","[c]","[c]"
"In post","2022","Cornwall and Isles of Scilly","SEO/HEO","HEO","Undeclared","25","20","[c]","[c]"
"In post","2022","Cornwall and Isles of Scilly","SEO/HEO","HEO","Unknown","15","15","[c]","[c]"
"In post","2022","Cornwall and Isles of Scilly","SEO/HEO","SEO","Heterosexual / straight","75","75","40420","38310"
"In post","2022","Cornwall and Isles of Scilly","SEO/HEO","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Cornwall and Isles of Scilly","SEO/HEO","SEO","Undeclared","5","5","[c]","[c]"
"In post","2022","Cornwall and Isles of Scilly","SEO/HEO","SEO","Unknown","10","10","[c]","[c]"
"In post","2022","Cornwall and Isles of Scilly","Unknown","Unknown","Heterosexual / straight","70","65","30160","26310"
"In post","2022","Cornwall and Isles of Scilly","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Cornwall and Isles of Scilly","Unknown","Unknown","Undeclared","5","5","[c]","[c]"
"In post","2022","Cornwall and Isles of Scilly","Unknown","Unknown","Unknown","15","15","[c]","[c]"
"In post","2022","Cumbria","AA/AO","AA","Heterosexual / straight","55","50","20120","19810"
"In post","2022","Cumbria","AA/AO","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Cumbria","AA/AO","AA","Undeclared","10","10","[c]","[c]"
"In post","2022","Cumbria","AA/AO","AA","Unknown","15","10","[c]","[c]"
"In post","2022","Cumbria","AA/AO","AO","Heterosexual / straight","435","385","22850","21300"
"In post","2022","Cumbria","AA/AO","AO","LGBO","30","30","22980","21300"
"In post","2022","Cumbria","AA/AO","AO","Undeclared","50","45","22760","21300"
"In post","2022","Cumbria","AA/AO","AO","Unknown","350","315","21920","21300"
"In post","2022","Cumbria","EO","EO","Heterosexual / straight","375","340","26040","25940"
"In post","2022","Cumbria","EO","EO","LGBO","20","20","[c]","[c]"
"In post","2022","Cumbria","EO","EO","Undeclared","45","45","26630","26520"
"In post","2022","Cumbria","EO","EO","Unknown","160","145","26530","25950"
"In post","2022","Cumbria","G6/G7","G6","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Cumbria","G6/G7","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Cumbria","G6/G7","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Cumbria","G6/G7","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Cumbria","G6/G7","G7","Heterosexual / straight","65","60","55220","50630"
"In post","2022","Cumbria","G6/G7","G7","LGBO","5","5","[c]","[c]"
"In post","2022","Cumbria","G6/G7","G7","Undeclared","5","5","[c]","[c]"
"In post","2022","Cumbria","G6/G7","G7","Unknown","15","15","[c]","[c]"
"In post","2022","Cumbria","SCS level","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Cumbria","SCS level","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Cumbria","SCS level","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Cumbria","SEO/HEO","HEO","Heterosexual / straight","155","145","31150","30450"
"In post","2022","Cumbria","SEO/HEO","HEO","LGBO","5","5","[c]","[c]"
"In post","2022","Cumbria","SEO/HEO","HEO","Undeclared","10","10","[c]","[c]"
"In post","2022","Cumbria","SEO/HEO","HEO","Unknown","35","30","30720","29690"
"In post","2022","Cumbria","SEO/HEO","SEO","Heterosexual / straight","100","95","39640","37230"
"In post","2022","Cumbria","SEO/HEO","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Cumbria","SEO/HEO","SEO","Undeclared","20","20","[c]","[c]"
"In post","2022","Cumbria","SEO/HEO","SEO","Unknown","15","15","[c]","[c]"
"In post","2022","Cumbria","Unknown","Unknown","Heterosexual / straight","230","220","37000","33360"
"In post","2022","Cumbria","Unknown","Unknown","LGBO","10","10","[c]","[c]"
"In post","2022","Cumbria","Unknown","Unknown","Undeclared","25","25","[c]","[c]"
"In post","2022","Cumbria","Unknown","Unknown","Unknown","40","35","34210","29390"
"In post","2022","Derbyshire and Nottinghamshire","AA/AO","AA","Heterosexual / straight","265","245","20370","20890"
"In post","2022","Derbyshire and Nottinghamshire","AA/AO","AA","LGBO","15","15","[c]","[c]"
"In post","2022","Derbyshire and Nottinghamshire","AA/AO","AA","Undeclared","25","25","[c]","[c]"
"In post","2022","Derbyshire and Nottinghamshire","AA/AO","AA","Unknown","80","75","20810","20890"
"In post","2022","Derbyshire and Nottinghamshire","AA/AO","AO","Heterosexual / straight","2185","1990","22930","21260"
"In post","2022","Derbyshire and Nottinghamshire","AA/AO","AO","LGBO","155","150","23280","21260"
"In post","2022","Derbyshire and Nottinghamshire","AA/AO","AO","Undeclared","255","225","22830","21260"
"In post","2022","Derbyshire and Nottinghamshire","AA/AO","AO","Unknown","940","845","22840","21260"
"In post","2022","Derbyshire and Nottinghamshire","EO","EO","Heterosexual / straight","2405","2220","27230","27130"
"In post","2022","Derbyshire and Nottinghamshire","EO","EO","LGBO","180","170","27020","26850"
"In post","2022","Derbyshire and Nottinghamshire","EO","EO","Undeclared","305","275","27490","27130"
"In post","2022","Derbyshire and Nottinghamshire","EO","EO","Unknown","845","785","27060","26820"
"In post","2022","Derbyshire and Nottinghamshire","G6/G7","G6","Heterosexual / straight","245","240","68330","67910"
"In post","2022","Derbyshire and Nottinghamshire","G6/G7","G6","LGBO","15","15","[c]","[c]"
"In post","2022","Derbyshire and Nottinghamshire","G6/G7","G6","Undeclared","20","20","[c]","[c]"
"In post","2022","Derbyshire and Nottinghamshire","G6/G7","G6","Unknown","35","30","69610","67910"
"In post","2022","Derbyshire and Nottinghamshire","G6/G7","G7","Heterosexual / straight","760","730","54640","55210"
"In post","2022","Derbyshire and Nottinghamshire","G6/G7","G7","LGBO","40","40","55860","55210"
"In post","2022","Derbyshire and Nottinghamshire","G6/G7","G7","Undeclared","95","90","55500","55210"
"In post","2022","Derbyshire and Nottinghamshire","G6/G7","G7","Unknown","140","135","54550","55210"
"In post","2022","Derbyshire and Nottinghamshire","SCS level","SCS level","Heterosexual / straight","60","60","90240","87210"
"In post","2022","Derbyshire and Nottinghamshire","SCS level","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Derbyshire and Nottinghamshire","SCS level","SCS level","Undeclared","5","5","[c]","[c]"
"In post","2022","Derbyshire and Nottinghamshire","SCS level","SCS level","Unknown","10","10","[c]","[c]"
"In post","2022","Derbyshire and Nottinghamshire","SEO/HEO","HEO","Heterosexual / straight","1580","1500","33120","33370"
"In post","2022","Derbyshire and Nottinghamshire","SEO/HEO","HEO","LGBO","110","105","32320","33080"
"In post","2022","Derbyshire and Nottinghamshire","SEO/HEO","HEO","Undeclared","220","210","33000","33370"
"In post","2022","Derbyshire and Nottinghamshire","SEO/HEO","HEO","Unknown","495","475","33040","33370"
"In post","2022","Derbyshire and Nottinghamshire","SEO/HEO","SEO","Heterosexual / straight","1020","975","41430","40520"
"In post","2022","Derbyshire and Nottinghamshire","SEO/HEO","SEO","LGBO","50","50","40460","40180"
"In post","2022","Derbyshire and Nottinghamshire","SEO/HEO","SEO","Undeclared","155","150","42250","40520"
"In post","2022","Derbyshire and Nottinghamshire","SEO/HEO","SEO","Unknown","210","200","40800","40520"
"In post","2022","Derbyshire and Nottinghamshire","Unknown","Unknown","Heterosexual / straight","520","470","29530","28200"
"In post","2022","Derbyshire and Nottinghamshire","Unknown","Unknown","LGBO","40","40","29130","26310"
"In post","2022","Derbyshire and Nottinghamshire","Unknown","Unknown","Undeclared","55","45","31310","31420"
"In post","2022","Derbyshire and Nottinghamshire","Unknown","Unknown","Unknown","160","135","28710","26310"
"In post","2022","Devon","AA/AO","AA","Heterosexual / straight","375","355","20320","19810"
"In post","2022","Devon","AA/AO","AA","LGBO","35","30","19810","19810"
"In post","2022","Devon","AA/AO","AA","Undeclared","40","40","20190","19810"
"In post","2022","Devon","AA/AO","AA","Unknown","135","125","20530","19810"
"In post","2022","Devon","AA/AO","AO","Heterosexual / straight","1585","1405","23250","21330"
"In post","2022","Devon","AA/AO","AO","LGBO","125","120","23580","21920"
"In post","2022","Devon","AA/AO","AO","Undeclared","205","180","24330","21460"
"In post","2022","Devon","AA/AO","AO","Unknown","535","470","23140","21750"
"In post","2022","Devon","EO","EO","Heterosexual / straight","1545","1410","27370","27570"
"In post","2022","Devon","EO","EO","LGBO","85","85","28100","27570"
"In post","2022","Devon","EO","EO","Undeclared","225","200","27390","27380"
"In post","2022","Devon","EO","EO","Unknown","390","340","27620","27570"
"In post","2022","Devon","G6/G7","G6","Heterosexual / straight","220","210","64780","60740"
"In post","2022","Devon","G6/G7","G6","LGBO","10","10","[c]","[c]"
"In post","2022","Devon","G6/G7","G6","Undeclared","40","35","64520","60640"
"In post","2022","Devon","G6/G7","G6","Unknown","5","5","[c]","[c]"
"In post","2022","Devon","G6/G7","G7","Heterosexual / straight","580","555","51370","48580"
"In post","2022","Devon","G6/G7","G7","LGBO","15","15","[c]","[c]"
"In post","2022","Devon","G6/G7","G7","Undeclared","95","90","50650","48420"
"In post","2022","Devon","G6/G7","G7","Unknown","40","35","54400","54240"
"In post","2022","Devon","SCS level","SCS level","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","Devon","SCS level","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Devon","SCS level","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Devon","SCS level","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Devon","SEO/HEO","HEO","Heterosexual / straight","945","885","33950","33300"
"In post","2022","Devon","SEO/HEO","HEO","LGBO","45","40","33630","33480"
"In post","2022","Devon","SEO/HEO","HEO","Undeclared","170","160","34940","33900"
"In post","2022","Devon","SEO/HEO","HEO","Unknown","125","120","33680","33840"
"In post","2022","Devon","SEO/HEO","SEO","Heterosexual / straight","885","845","41470","40000"
"In post","2022","Devon","SEO/HEO","SEO","LGBO","55","55","40010","39650"
"In post","2022","Devon","SEO/HEO","SEO","Undeclared","190","175","41460","40140"
"In post","2022","Devon","SEO/HEO","SEO","Unknown","85","85","41320","40580"
"In post","2022","Devon","Unknown","Unknown","Heterosexual / straight","365","340","31650","29300"
"In post","2022","Devon","Unknown","Unknown","LGBO","20","20","[c]","[c]"
"In post","2022","Devon","Unknown","Unknown","Undeclared","35","35","34170","32850"
"In post","2022","Devon","Unknown","Unknown","Unknown","75","65","27960","24090"
"In post","2022","Dorset and Somerset","AA/AO","AA","Heterosexual / straight","275","260","20120","19810"
"In post","2022","Dorset and Somerset","AA/AO","AA","LGBO","10","10","[c]","[c]"
"In post","2022","Dorset and Somerset","AA/AO","AA","Undeclared","25","25","[c]","[c]"
"In post","2022","Dorset and Somerset","AA/AO","AA","Unknown","50","45","20500","20890"
"In post","2022","Dorset and Somerset","AA/AO","AO","Heterosexual / straight","920","855","23510","21390"
"In post","2022","Dorset and Somerset","AA/AO","AO","LGBO","60","55","24790","22280"
"In post","2022","Dorset and Somerset","AA/AO","AO","Undeclared","110","100","23660","21680"
"In post","2022","Dorset and Somerset","AA/AO","AO","Unknown","225","210","23300","22330"
"In post","2022","Dorset and Somerset","EO","EO","Heterosexual / straight","1105","1020","27450","27570"
"In post","2022","Dorset and Somerset","EO","EO","LGBO","55","50","27540","27570"
"In post","2022","Dorset and Somerset","EO","EO","Undeclared","175","160","27490","27570"
"In post","2022","Dorset and Somerset","EO","EO","Unknown","285","250","27270","27130"
"In post","2022","Dorset and Somerset","G6/G7","G6","Heterosexual / straight","60","55","70890","68590"
"In post","2022","Dorset and Somerset","G6/G7","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Dorset and Somerset","G6/G7","G6","Undeclared","5","5","[c]","[c]"
"In post","2022","Dorset and Somerset","G6/G7","G6","Unknown","15","10","[c]","[c]"
"In post","2022","Dorset and Somerset","G6/G7","G7","Heterosexual / straight","145","140","55610","53720"
"In post","2022","Dorset and Somerset","G6/G7","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Dorset and Somerset","G6/G7","G7","Undeclared","15","15","[c]","[c]"
"In post","2022","Dorset and Somerset","G6/G7","G7","Unknown","30","25","[c]","[c]"
"In post","2022","Dorset and Somerset","SCS level","SCS level","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Dorset and Somerset","SCS level","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Dorset and Somerset","SCS level","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Dorset and Somerset","SCS level","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Dorset and Somerset","SEO/HEO","HEO","Heterosexual / straight","655","620","33540","33290"
"In post","2022","Dorset and Somerset","SEO/HEO","HEO","LGBO","25","25","[c]","[c]"
"In post","2022","Dorset and Somerset","SEO/HEO","HEO","Undeclared","110","105","33830","33300"
"In post","2022","Dorset and Somerset","SEO/HEO","HEO","Unknown","135","130","33150","33290"
"In post","2022","Dorset and Somerset","SEO/HEO","SEO","Heterosexual / straight","425","410","42470","42510"
"In post","2022","Dorset and Somerset","SEO/HEO","SEO","LGBO","15","15","[c]","[c]"
"In post","2022","Dorset and Somerset","SEO/HEO","SEO","Undeclared","65","60","42590","42510"
"In post","2022","Dorset and Somerset","SEO/HEO","SEO","Unknown","85","85","43000","42510"
"In post","2022","Dorset and Somerset","Unknown","Unknown","Heterosexual / straight","260","235","29000","26310"
"In post","2022","Dorset and Somerset","Unknown","Unknown","LGBO","25","20","[c]","[c]"
"In post","2022","Dorset and Somerset","Unknown","Unknown","Undeclared","30","25","[c]","[c]"
"In post","2022","Dorset and Somerset","Unknown","Unknown","Unknown","55","50","26990","24800"
"In post","2022","East Anglia","AA/AO","AA","Heterosexual / straight","630","590","20280","20480"
"In post","2022","East Anglia","AA/AO","AA","LGBO","40","40","20510","20890"
"In post","2022","East Anglia","AA/AO","AA","Undeclared","70","65","20340","20480"
"In post","2022","East Anglia","AA/AO","AA","Unknown","165","150","20660","20890"
"In post","2022","East Anglia","AA/AO","AO","Heterosexual / straight","2770","2555","24590","21960"
"In post","2022","East Anglia","AA/AO","AO","LGBO","140","135","24670","22600"
"In post","2022","East Anglia","AA/AO","AO","Undeclared","350","320","24650","21820"
"In post","2022","East Anglia","AA/AO","AO","Unknown","650","575","24770","22330"
"In post","2022","East Anglia","EO","EO","Heterosexual / straight","2285","2115","27770","27570"
