"Status","Year","Age","Region_ITL3","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","16-19","Berkshire","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Bexley and Greenwich","AA","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Bexley and Greenwich","AA","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Bexley and Greenwich","AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Bexley and Greenwich","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Birmingham","AO","Female","10","10","[c]","[c]"
"In post","2022","16-19","Birmingham","AO","Male","15","15","[c]","[c]"
"In post","2022","16-19","Birmingham","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Birmingham","EO","Male","5","5","[c]","[c]"
"In post","2022","16-19","Blackpool","AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Blackpool","AO","Male","5","5","[c]","[c]"
"In post","2022","16-19","Blackpool","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Blackpool","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Bradford","AO","Female","5","5","[c]","[c]"
"In post","2022","16-19","Bradford","AO","Male","15","10","[c]","[c]"
"In post","2022","16-19","Bradford","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Bradford","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Breckland and South Norfolk","AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Breckland and South Norfolk","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Brent","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Brent","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Bridgend and Neath Port Talbot","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Bridgend and Neath Port Talbot","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Brighton and Hove","AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Brighton and Hove","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Bristol, City of","AA","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Bristol, City of","AA","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Bristol, City of","AO","Female","10","10","[c]","[c]"
"In post","2022","16-19","Bristol, City of","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Bristol, City of","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Bristol, City of","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Buckinghamshire","AA","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Buckinghamshire","AA","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Buckinghamshire","AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Buckinghamshire","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Buckinghamshire","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Buckinghamshire","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Calderdale and Kirklees","AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Calderdale and Kirklees","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Calderdale and Kirklees","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Calderdale and Kirklees","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Cambridgeshire CC","AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Cambridgeshire CC","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Cambridgeshire CC","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Cambridgeshire CC","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Camden and City of London","AA","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Camden and City of London","AA","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Camden and City of London","AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Camden and City of London","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Camden and City of London","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Camden and City of London","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Cardiff and Vale of Glamorgan","AO","Female","10","10","[c]","[c]"
"In post","2022","16-19","Cardiff and Vale of Glamorgan","AO","Male","10","10","[c]","[c]"
"In post","2022","16-19","Cardiff and Vale of Glamorgan","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Cardiff and Vale of Glamorgan","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Central Hampshire","AA","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Central Hampshire","AA","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Central Hampshire","AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Central Hampshire","AO","Male","5","5","[c]","[c]"
"In post","2022","16-19","Central Valleys","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Central Valleys","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Cheshire East","AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Cheshire East","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","City of Edinburgh","AA","Female","15","15","[c]","[c]"
"In post","2022","16-19","City of Edinburgh","AA","Male","10","5","[c]","[c]"
"In post","2022","16-19","City of Edinburgh","AO","Female","5","5","[c]","[c]"
"In post","2022","16-19","City of Edinburgh","AO","Male","10","10","[c]","[c]"
"In post","2022","16-19","City of Edinburgh","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","City of Edinburgh","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Clackmannanshire and Fife","AA","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Clackmannanshire and Fife","AA","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Clackmannanshire and Fife","AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Clackmannanshire and Fife","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Cornwall and Isles of Scilly","AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Cornwall and Isles of Scilly","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Cornwall and Isles of Scilly","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Cornwall and Isles of Scilly","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Coventry","AA","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Coventry","AA","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Coventry","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Coventry","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Croydon","AA","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Croydon","AA","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Croydon","AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Croydon","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Croydon","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Croydon","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Devon CC","AA","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Devon CC","AA","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Devon CC","AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Devon CC","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Devon CC","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Devon CC","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Dorset","AA","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Dorset","AA","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Dorset","AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Dorset","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Dudley","AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Dudley","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Durham","AA","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Durham","AA","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Durham","AO","Female","5","5","[c]","[c]"
"In post","2022","16-19","Durham","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Durham","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Durham","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","East Ayrshire and North Ayrshire mainland","AA","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","East Ayrshire and North Ayrshire mainland","AA","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","East Ayrshire and North Ayrshire mainland","AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","East Ayrshire and North Ayrshire mainland","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","East Ayrshire and North Ayrshire mainland","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","East Ayrshire and North Ayrshire mainland","EO","Male","10","10","[c]","[c]"
"In post","2022","16-19","East Cumbria","AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","East Cumbria","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","AA","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","AA","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","East Kent","AA","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","East Kent","AA","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","East Kent","AO","Female","5","5","[c]","[c]"
"In post","2022","16-19","East Kent","AO","Male","5","5","[c]","[c]"
"In post","2022","16-19","East Kent","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","East Kent","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","East Merseyside","AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","East Merseyside","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","East Riding of Yorkshire","AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","East Riding of Yorkshire","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","East Surrey","AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","East Surrey","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","East Sussex CC","AA","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","East Sussex CC","AA","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","East Sussex CC","AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","East Sussex CC","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","East Sussex CC","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","East Sussex CC","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Enfield","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Enfield","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Essex Haven Gateway","AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Essex Haven Gateway","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Falkirk","AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Falkirk","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Flintshire and Wrexham","AA","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Flintshire and Wrexham","AA","Male","10","10","[c]","[c]"
"In post","2022","16-19","Glasgow City","AA","Female","10","10","[c]","[c]"
"In post","2022","16-19","Glasgow City","AA","Male","10","10","[c]","[c]"
"In post","2022","16-19","Glasgow City","AO","Female","5","5","[c]","[c]"
"In post","2022","16-19","Glasgow City","AO","Male","5","5","[c]","[c]"
"In post","2022","16-19","Greater Manchester North West","AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Greater Manchester North West","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Greater Manchester South East","AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Greater Manchester South East","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Greater Manchester South West","AO","Female","5","5","[c]","[c]"
"In post","2022","16-19","Greater Manchester South West","AO","Male","5","5","[c]","[c]"
"In post","2022","16-19","Greater Manchester South West","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Greater Manchester South West","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Gwent Valleys","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Gwent Valleys","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Hackney and Newham","AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Hackney and Newham","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Hackney and Newham","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Hackney and Newham","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Haringey and Islington","AA","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Haringey and Islington","AA","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Haringey and Islington","AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Haringey and Islington","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Hartlepool and Stockton-on-Tees","AA","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Hartlepool and Stockton-on-Tees","AA","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Hartlepool and Stockton-on-Tees","AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Hartlepool and Stockton-on-Tees","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Heart of Essex","AA","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Heart of Essex","AA","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Heart of Essex","AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Heart of Essex","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Hertfordshire CC","AA","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Hertfordshire CC","AA","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Hertfordshire CC","AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Hertfordshire CC","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Hounslow and Richmond upon Thames","AA","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Hounslow and Richmond upon Thames","AA","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Inverclyde, East Renfrewshire, and Renfrewshire","AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Inverclyde, East Renfrewshire, and Renfrewshire","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Isle of Wight","AA","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Isle of Wight","AA","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Isle of Wight","AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Isle of Wight","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Kensington & Chelsea and Hammersmith & Fulham","AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Kensington & Chelsea and Hammersmith & Fulham","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Kent Thames Gateway","AA","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Kent Thames Gateway","AA","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Kent Thames Gateway","AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Kent Thames Gateway","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Kingston upon Hull, City of","AA","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Kingston upon Hull, City of","AA","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Kingston upon Hull, City of","AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Kingston upon Hull, City of","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Kingston upon Hull, City of","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Kingston upon Hull, City of","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Lancaster and Wyre","AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Lancaster and Wyre","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Leeds","AA","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Leeds","AA","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Leeds","AO","Female","15","15","[c]","[c]"
"In post","2022","16-19","Leeds","AO","Male","20","20","[c]","[c]"
"In post","2022","16-19","Leeds","EO","Female","5","5","[c]","[c]"
"In post","2022","16-19","Leeds","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Leicester","AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Leicester","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Leicester","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Leicester","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Leicestershire CC and Rutland","AA","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Leicestershire CC and Rutland","AA","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Leicestershire CC and Rutland","AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Leicestershire CC and Rutland","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Lewisham and Southwark","AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Lewisham and Southwark","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Lincolnshire CC","AA","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Lincolnshire CC","AA","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Lincolnshire CC","AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Lincolnshire CC","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Lisburn and Castlereagh","AA","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Lisburn and Castlereagh","AA","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Liverpool","AO","Female","25","25","[c]","[c]"
"In post","2022","16-19","Liverpool","AO","Male","15","15","[c]","[c]"
"In post","2022","16-19","Liverpool","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Liverpool","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Manchester","AA","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Manchester","AA","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Manchester","AO","Female","10","10","[c]","[c]"
"In post","2022","16-19","Manchester","AO","Male","5","5","[c]","[c]"
"In post","2022","16-19","Manchester","EO","Female","5","5","[c]","[c]"
"In post","2022","16-19","Manchester","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Manchester","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Manchester","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Manchester","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Manchester","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Medway","AA","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Medway","AA","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Medway","AO","Female","5","5","[c]","[c]"
"In post","2022","16-19","Medway","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mid Lancashire","AA","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mid Lancashire","AA","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mid Lancashire","AO","Female","5","5","[c]","[c]"
"In post","2022","16-19","Mid Lancashire","AO","Male","5","5","[c]","[c]"
"In post","2022","16-19","Mid Lancashire","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mid Lancashire","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mid Lancashire","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mid Lancashire","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Milton Keynes","AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Milton Keynes","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Milton Keynes","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Milton Keynes","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Milton Keynes","Unknown","Female","5","5","[c]","[c]"
"In post","2022","16-19","Milton Keynes","Unknown","Male","20","20","[c]","[c]"
"In post","2022","16-19","Monmouthshire and Newport","AA","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Monmouthshire and Newport","AA","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Monmouthshire and Newport","AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Monmouthshire and Newport","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Monmouthshire and Newport","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Monmouthshire and Newport","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Monmouthshire and Newport","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Newry, Mourne and Down","AA","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Newry, Mourne and Down","AA","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","North and North East Lincolnshire","AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","North and North East Lincolnshire","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","North Lanarkshire","AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","North Lanarkshire","AO","Male","10","5","[c]","[c]"
"In post","2022","16-19","North Lanarkshire","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","North Lanarkshire","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","North Northamptonshire","AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","North Northamptonshire","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","North Nottinghamshire","AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","North Nottinghamshire","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Norwich and East Norfolk","AA","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Norwich and East Norfolk","AA","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Norwich and East Norfolk","AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Norwich and East Norfolk","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Nottingham","AA","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Nottingham","AA","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Nottingham","AO","Female","10","10","[c]","[c]"
"In post","2022","16-19","Nottingham","AO","Male","10","10","[c]","[c]"
"In post","2022","16-19","Nottingham","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Nottingham","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Oxfordshire CC","AA","Female","[c]","[c]","[c]","[c]"
