"Status","Year","Region_ITL2","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","West Wales and The Valleys","Outside London","G7","685","660","57160","57150"
"In post","2022","West Wales and The Valleys","Outside London","HEO","1990","1885","34630","33840"
"In post","2022","West Wales and The Valleys","Outside London","SCS level","50","45","87640","79600"
"In post","2022","West Wales and The Valleys","Outside London","SEO","1420","1365","43430","42630"
"In post","2022","West Wales and The Valleys","Outside London","Unknown","810","765","29220","28200"
"In post","2022","West Yorkshire","Outside London","AA","430","390","20600","20890"
"In post","2022","West Yorkshire","Outside London","AO","4535","4060","22690","21260"
"In post","2022","West Yorkshire","Outside London","EO","5455","5060","27300","27570"
"In post","2022","West Yorkshire","Outside London","G6","630","605","66280","65470"
"In post","2022","West Yorkshire","Outside London","G7","1800","1735","53360","52150"
"In post","2022","West Yorkshire","Outside London","HEO","3145","3000","32770","33080"
"In post","2022","West Yorkshire","Outside London","SCS level","165","160","86190","78280"
"In post","2022","West Yorkshire","Outside London","SEO","2075","1995","39930","39940"
"In post","2022","West Yorkshire","Outside London","Unknown","915","840","29830","28200"
"Leaver CS","2022","Bedfordshire and Hertfordshire","Outside London","AA","55","[c]","18920","19200"
"Leaver CS","2022","Bedfordshire and Hertfordshire","Outside London","AO","175","[c]","22520","21830"
"Leaver CS","2022","Bedfordshire and Hertfordshire","Outside London","EO","195","[c]","28650","28550"
"Leaver CS","2022","Bedfordshire and Hertfordshire","Outside London","G6","10","[c]","[c]","[c]"
"Leaver CS","2022","Bedfordshire and Hertfordshire","Outside London","G7","20","[c]","59530","57820"
"Leaver CS","2022","Bedfordshire and Hertfordshire","Outside London","HEO","65","[c]","35440","33300"
"Leaver CS","2022","Bedfordshire and Hertfordshire","Outside London","SEO","30","[c]","42000","40850"
"Leaver CS","2022","Bedfordshire and Hertfordshire","Outside London","Unknown","45","[c]","[c]","[c]"
"Leaver CS","2022","Berkshire, Buckinghamshire and Oxfordshire","Outside London","AA","145","[c]","19250","19050"
"Leaver CS","2022","Berkshire, Buckinghamshire and Oxfordshire","Outside London","AO","525","[c]","24080","21490"
"Leaver CS","2022","Berkshire, Buckinghamshire and Oxfordshire","Outside London","EO","290","[c]","27810","27570"
"Leaver CS","2022","Berkshire, Buckinghamshire and Oxfordshire","Outside London","G6","20","[c]","75240","71870"
"Leaver CS","2022","Berkshire, Buckinghamshire and Oxfordshire","Outside London","G7","40","[c]","57470","56540"
"Leaver CS","2022","Berkshire, Buckinghamshire and Oxfordshire","Outside London","HEO","110","[c]","34730","33370"
"Leaver CS","2022","Berkshire, Buckinghamshire and Oxfordshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Berkshire, Buckinghamshire and Oxfordshire","Outside London","SEO","85","[c]","43170","42000"
"Leaver CS","2022","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Unknown","80","[c]","[c]","[c]"
"Leaver CS","2022","Cheshire","Outside London","AA","35","[c]","[c]","[c]"
"Leaver CS","2022","Cheshire","Outside London","AO","125","[c]","21350","21170"
"Leaver CS","2022","Cheshire","Outside London","EO","100","[c]","28670","27570"
"Leaver CS","2022","Cheshire","Outside London","G6","5","[c]","[c]","[c]"
"Leaver CS","2022","Cheshire","Outside London","G7","10","[c]","[c]","[c]"
"Leaver CS","2022","Cheshire","Outside London","HEO","35","[c]","35990","34290"
"Leaver CS","2022","Cheshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cheshire","Outside London","SEO","25","[c]","44000","45480"
"Leaver CS","2022","Cheshire","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Cornwall and Isles of Scilly","Outside London","AA","15","[c]","18970","19050"
"Leaver CS","2022","Cornwall and Isles of Scilly","Outside London","AO","85","[c]","21200","21260"
"Leaver CS","2022","Cornwall and Isles of Scilly","Outside London","EO","40","[c]","27430","27570"
"Leaver CS","2022","Cornwall and Isles of Scilly","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cornwall and Isles of Scilly","Outside London","G7","5","[c]","[c]","[c]"
"Leaver CS","2022","Cornwall and Isles of Scilly","Outside London","HEO","10","[c]","35070","34290"
"Leaver CS","2022","Cornwall and Isles of Scilly","Outside London","SEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Cornwall and Isles of Scilly","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Cumbria","Outside London","AA","10","[c]","[c]","[c]"
"Leaver CS","2022","Cumbria","Outside London","AO","80","[c]","22360","21300"
"Leaver CS","2022","Cumbria","Outside London","EO","45","[c]","26980","27570"
"Leaver CS","2022","Cumbria","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cumbria","Outside London","G7","5","[c]","[c]","[c]"
"Leaver CS","2022","Cumbria","Outside London","HEO","15","[c]","33340","33770"
"Leaver CS","2022","Cumbria","Outside London","SEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Cumbria","Outside London","Unknown","40","[c]","39470","40430"
"Leaver CS","2022","Derbyshire and Nottinghamshire","Outside London","AA","50","[c]","18420","17760"
"Leaver CS","2022","Derbyshire and Nottinghamshire","Outside London","AO","410","[c]","21170","21260"
"Leaver CS","2022","Derbyshire and Nottinghamshire","Outside London","EO","310","[c]","27090","27570"
"Leaver CS","2022","Derbyshire and Nottinghamshire","Outside London","G6","15","[c]","[c]","[c]"
"Leaver CS","2022","Derbyshire and Nottinghamshire","Outside London","G7","40","[c]","57680","57510"
"Leaver CS","2022","Derbyshire and Nottinghamshire","Outside London","HEO","90","[c]","32750","33300"
"Leaver CS","2022","Derbyshire and Nottinghamshire","Outside London","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2022","Derbyshire and Nottinghamshire","Outside London","SEO","85","[c]","42670","42120"
"Leaver CS","2022","Derbyshire and Nottinghamshire","Outside London","Unknown","65","[c]","[c]","[c]"
"Leaver CS","2022","Devon","Outside London","AA","95","[c]","19710","19050"
"Leaver CS","2022","Devon","Outside London","AO","275","[c]","22530","21260"
"Leaver CS","2022","Devon","Outside London","EO","155","[c]","26540","27370"
"Leaver CS","2022","Devon","Outside London","G6","10","[c]","[c]","[c]"
"Leaver CS","2022","Devon","Outside London","G7","40","[c]","52950","53230"
"Leaver CS","2022","Devon","Outside London","HEO","85","[c]","34590","33840"
"Leaver CS","2022","Devon","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Devon","Outside London","SEO","70","[c]","42190","40900"
"Leaver CS","2022","Devon","Outside London","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2022","Dorset and Somerset","Outside London","AA","45","[c]","19650","19200"
"Leaver CS","2022","Dorset and Somerset","Outside London","AO","175","[c]","21340","21130"
"Leaver CS","2022","Dorset and Somerset","Outside London","EO","120","[c]","26990","27570"
"Leaver CS","2022","Dorset and Somerset","Outside London","G6","10","[c]","[c]","[c]"
"Leaver CS","2022","Dorset and Somerset","Outside London","G7","15","[c]","55600","56790"
"Leaver CS","2022","Dorset and Somerset","Outside London","HEO","80","[c]","33430","33500"
"Leaver CS","2022","Dorset and Somerset","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Dorset and Somerset","Outside London","SEO","45","[c]","43300","42520"
"Leaver CS","2022","Dorset and Somerset","Outside London","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2022","East Anglia","Outside London","AA","130","[c]","18970","19050"
"Leaver CS","2022","East Anglia","Outside London","AO","580","[c]","21940","21260"
"Leaver CS","2022","East Anglia","Outside London","EO","315","[c]","27200","27570"
"Leaver CS","2022","East Anglia","Outside London","G6","30","[c]","71920","64580"
"Leaver CS","2022","East Anglia","Outside London","G7","65","[c]","56770","54540"
"Leaver CS","2022","East Anglia","Outside London","HEO","130","[c]","32810","32490"
"Leaver CS","2022","East Anglia","Outside London","SCS level","10","[c]","109460","107900"
"Leaver CS","2022","East Anglia","Outside London","SEO","105","[c]","40760","40070"
"Leaver CS","2022","East Anglia","Outside London","Unknown","90","[c]","[c]","[c]"
"Leaver CS","2022","East Wales","Outside London","AA","65","[c]","18990","19050"
"Leaver CS","2022","East Wales","Outside London","AO","710","[c]","20940","20970"
"Leaver CS","2022","East Wales","Outside London","EO","320","[c]","26550","26780"
"Leaver CS","2022","East Wales","Outside London","G6","30","[c]","70070","71540"
"Leaver CS","2022","East Wales","Outside London","G7","75","[c]","56350","55610"
"Leaver CS","2022","East Wales","Outside London","HEO","175","[c]","32850","32540"
"Leaver CS","2022","East Wales","Outside London","SCS level","25","[c]","98240","100820"
"Leaver CS","2022","East Wales","Outside London","SEO","110","[c]","41080","40000"
"Leaver CS","2022","East Wales","Outside London","Unknown","50","[c]","[c]","[c]"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","Outside London","AA","40","[c]","[c]","[c]"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","Outside London","AO","190","[c]","21360","21260"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","Outside London","EO","120","[c]","27070","27570"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","Outside London","G7","5","[c]","[c]","[c]"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","Outside London","HEO","25","[c]","33680","33300"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","Outside London","SEO","5","[c]","[c]","[c]"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","Outside London","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","Outside London","AA","135","[c]","22090","21050"
"Leaver CS","2022","Eastern Scotland","Outside London","AO","660","[c]","23050","21260"
"Leaver CS","2022","Eastern Scotland","Outside London","EO","340","[c]","29550","27570"
"Leaver CS","2022","Eastern Scotland","Outside London","G6","55","[c]","75420","75340"
"Leaver CS","2022","Eastern Scotland","Outside London","G7","85","[c]","57540","57190"
"Leaver CS","2022","Eastern Scotland","Outside London","HEO","185","[c]","35410","36130"
"Leaver CS","2022","Eastern Scotland","Outside London","SCS level","20","[c]","90930","82500"
"Leaver CS","2022","Eastern Scotland","Outside London","SEO","160","[c]","44870","46020"
"Leaver CS","2022","Eastern Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Essex","Outside London","AA","40","[c]","18900","18980"
"Leaver CS","2022","Essex","Outside London","AO","180","[c]","23610","22980"
"Leaver CS","2022","Essex","Outside London","EO","225","[c]","29000","29290"
"Leaver CS","2022","Essex","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Essex","Outside London","G7","20","[c]","56360","53220"
"Leaver CS","2022","Essex","Outside London","HEO","45","[c]","37300","35300"
"Leaver CS","2022","Essex","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Essex","Outside London","SEO","50","[c]","43730","40070"
"Leaver CS","2022","Essex","Outside London","Unknown","50","[c]","[c]","[c]"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","AA","150","[c]","18880","19100"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","AO","425","[c]","22420","21130"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","EO","615","[c]","25330","26580"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","G6","65","[c]","70290","67370"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","G7","205","[c]","53960","54190"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","HEO","490","[c]","31830","32220"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","SCS level","35","[c]","102170","94780"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","SEO","440","[c]","40830","40580"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Unknown","185","[c]","39060","38150"
"Leaver CS","2022","Greater Manchester","Outside London","AA","55","[c]","18260","18160"
"Leaver CS","2022","Greater Manchester","Outside London","AO","625","[c]","20950","21260"
"Leaver CS","2022","Greater Manchester","Outside London","EO","410","[c]","26830","27570"
"Leaver CS","2022","Greater Manchester","Outside London","G6","50","[c]","71190","70880"
"Leaver CS","2022","Greater Manchester","Outside London","G7","95","[c]","54090","52050"
"Leaver CS","2022","Greater Manchester","Outside London","HEO","160","[c]","32060","31990"
"Leaver CS","2022","Greater Manchester","Outside London","SCS level","25","[c]","90890","87650"
"Leaver CS","2022","Greater Manchester","Outside London","SEO","120","[c]","39610","38170"
"Leaver CS","2022","Greater Manchester","Outside London","Unknown","65","[c]","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","Outside London","AA","185","[c]","19450","19170"
"Leaver CS","2022","Hampshire and Isle of Wight","Outside London","AO","485","[c]","21960","21010"
"Leaver CS","2022","Hampshire and Isle of Wight","Outside London","EO","350","[c]","26640","26930"
"Leaver CS","2022","Hampshire and Isle of Wight","Outside London","G6","25","[c]","69190","65800"
"Leaver CS","2022","Hampshire and Isle of Wight","Outside London","G7","85","[c]","55110","54540"
"Leaver CS","2022","Hampshire and Isle of Wight","Outside London","HEO","215","[c]","32690","32180"
"Leaver CS","2022","Hampshire and Isle of Wight","Outside London","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","Outside London","SEO","140","[c]","42390","40580"
"Leaver CS","2022","Hampshire and Isle of Wight","Outside London","Unknown","45","[c]","[c]","[c]"
"Leaver CS","2022","Herefordshire, Worcestershire and Warwickshire","Outside London","AA","30","[c]","18770","19010"
"Leaver CS","2022","Herefordshire, Worcestershire and Warwickshire","Outside London","AO","210","[c]","22810","21260"
"Leaver CS","2022","Herefordshire, Worcestershire and Warwickshire","Outside London","EO","145","[c]","27020","27570"
"Leaver CS","2022","Herefordshire, Worcestershire and Warwickshire","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Herefordshire, Worcestershire and Warwickshire","Outside London","G7","5","[c]","[c]","[c]"
"Leaver CS","2022","Herefordshire, Worcestershire and Warwickshire","Outside London","HEO","20","[c]","31560","32140"
"Leaver CS","2022","Herefordshire, Worcestershire and Warwickshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Herefordshire, Worcestershire and Warwickshire","Outside London","SEO","15","[c]","[c]","[c]"
"Leaver CS","2022","Herefordshire, Worcestershire and Warwickshire","Outside London","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","Highlands and Islands","Outside London","AA","25","[c]","20790","19930"
"Leaver CS","2022","Highlands and Islands","Outside London","AO","75","[c]","22690","21640"
"Leaver CS","2022","Highlands and Islands","Outside London","EO","60","[c]","29420","27570"
"Leaver CS","2022","Highlands and Islands","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Highlands and Islands","Outside London","HEO","15","[c]","35800","36130"
"Leaver CS","2022","Highlands and Islands","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Highlands and Islands","Outside London","SEO","10","[c]","43660","45350"
"Leaver CS","2022","Highlands and Islands","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Inner London - East","London","AA","40","[c]","20590","20600"
"Leaver CS","2022","Inner London - East","London","AO","375","[c]","22980","23460"
"Leaver CS","2022","Inner London - East","London","EO","590","[c]","29380","31060"
"Leaver CS","2022","Inner London - East","London","G6","165","[c]","70680","68430"
"Leaver CS","2022","Inner London - East","London","G7","425","[c]","55570","54470"
"Leaver CS","2022","Inner London - East","London","HEO","400","[c]","33720","32960"
"Leaver CS","2022","Inner London - East","London","SCS level","155","[c]","100820","95610"
"Leaver CS","2022","Inner London - East","London","SEO","360","[c]","41320","40450"
"Leaver CS","2022","Inner London - East","London","Unknown","100","[c]","[c]","[c]"
"Leaver CS","2022","Inner London - West","London","AA","145","[c]","20710","21650"
"Leaver CS","2022","Inner London - West","London","AO","595","[c]","23950","23720"
"Leaver CS","2022","Inner London - West","London","EO","785","[c]","28440","28500"
"Leaver CS","2022","Inner London - West","London","G6","415","[c]","69610","67800"
"Leaver CS","2022","Inner London - West","London","G7","940","[c]","55990","54700"
"Leaver CS","2022","Inner London - West","London","HEO","1015","[c]","34670","34550"
"Leaver CS","2022","Inner London - West","London","SCS level","265","[c]","95400","87400"
"Leaver CS","2022","Inner London - West","London","SEO","665","[c]","42330","41950"
"Leaver CS","2022","Inner London - West","London","Unknown","110","[c]","[c]","[c]"
"Leaver CS","2022","Kent","Outside London","AA","85","[c]","19260","19120"
"Leaver CS","2022","Kent","Outside London","AO","320","[c]","23280","23130"
"Leaver CS","2022","Kent","Outside London","EO","230","[c]","29000","29290"
"Leaver CS","2022","Kent","Outside London","G6","5","[c]","[c]","[c]"
"Leaver CS","2022","Kent","Outside London","G7","30","[c]","54520","53160"
"Leaver CS","2022","Kent","Outside London","HEO","40","[c]","34140","33400"
"Leaver CS","2022","Kent","Outside London","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2022","Kent","Outside London","SEO","25","[c]","42240","40860"
"Leaver CS","2022","Kent","Outside London","Unknown","50","[c]","[c]","[c]"
"Leaver CS","2022","Lancashire","Outside London","AA","70","[c]","19290","19560"
"Leaver CS","2022","Lancashire","Outside London","AO","630","[c]","21130","21260"
"Leaver CS","2022","Lancashire","Outside London","EO","235","[c]","27250","27570"
"Leaver CS","2022","Lancashire","Outside London","G6","10","[c]","[c]","[c]"
"Leaver CS","2022","Lancashire","Outside London","G7","30","[c]","54310","53790"
"Leaver CS","2022","Lancashire","Outside London","HEO","55","[c]","33740","33840"
"Leaver CS","2022","Lancashire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lancashire","Outside London","SEO","55","[c]","41120","40530"
"Leaver CS","2022","Lancashire","Outside London","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2022","Leicestershire, Rutland and Northamptonshire","Outside London","AA","90","[c]","18840","19010"
"Leaver CS","2022","Leicestershire, Rutland and Northamptonshire","Outside London","AO","470","[c]","21020","21010"
"Leaver CS","2022","Leicestershire, Rutland and Northamptonshire","Outside London","EO","195","[c]","27410","27570"
"Leaver CS","2022","Leicestershire, Rutland and Northamptonshire","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Leicestershire, Rutland and Northamptonshire","Outside London","G7","20","[c]","57690","55610"
"Leaver CS","2022","Leicestershire, Rutland and Northamptonshire","Outside London","HEO","50","[c]","34700","33840"
"Leaver CS","2022","Leicestershire, Rutland and Northamptonshire","Outside London","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2022","Leicestershire, Rutland and Northamptonshire","Outside London","SEO","45","[c]","42240","40310"
"Leaver CS","2022","Leicestershire, Rutland and Northamptonshire","Outside London","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2022","Lincolnshire","Outside London","AA","45","[c]","19460","19560"
"Leaver CS","2022","Lincolnshire","Outside London","AO","95","[c]","21180","21170"
"Leaver CS","2022","Lincolnshire","Outside London","EO","80","[c]","27660","27570"
"Leaver CS","2022","Lincolnshire","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lincolnshire","Outside London","G7","5","[c]","[c]","[c]"
"Leaver CS","2022","Lincolnshire","Outside London","HEO","25","[c]","33300","33300"
"Leaver CS","2022","Lincolnshire","Outside London","SEO","20","[c]","42250","41610"
"Leaver CS","2022","Lincolnshire","Outside London","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","Merseyside","Outside London","AA","55","[c]","18210","18240"
"Leaver CS","2022","Merseyside","Outside London","AO","575","[c]","21320","21260"
"Leaver CS","2022","Merseyside","Outside London","EO","390","[c]","26350","26370"
"Leaver CS","2022","Merseyside","Outside London","G6","25","[c]","72680","70030"
"Leaver CS","2022","Merseyside","Outside London","G7","60","[c]","56870","54080"
"Leaver CS","2022","Merseyside","Outside London","HEO","105","[c]","32290","31710"
"Leaver CS","2022","Merseyside","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Merseyside","Outside London","SEO","90","[c]","41810","40530"
"Leaver CS","2022","Merseyside","Outside London","Unknown","50","[c]","[c]","[c]"
"Leaver CS","2022","North Eastern Scotland","Outside London","AA","10","[c]","21550","21340"
"Leaver CS","2022","North Eastern Scotland","Outside London","AO","50","[c]","25910","23780"
"Leaver CS","2022","North Eastern Scotland","Outside London","EO","55","[c]","28990","27570"
"Leaver CS","2022","North Eastern Scotland","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Eastern Scotland","Outside London","G7","5","[c]","[c]","[c]"
"Leaver CS","2022","North Eastern Scotland","Outside London","HEO","15","[c]","33830","32980"
"Leaver CS","2022","North Eastern Scotland","Outside London","SEO","20","[c]","54760","47490"
"Leaver CS","2022","North Yorkshire","Outside London","AA","30","[c]","19020","19050"
"Leaver CS","2022","North Yorkshire","Outside London","AO","120","[c]","24140","21300"
"Leaver CS","2022","North Yorkshire","Outside London","EO","110","[c]","27710","27570"
"Leaver CS","2022","North Yorkshire","Outside London","G6","10","[c]","[c]","[c]"
"Leaver CS","2022","North Yorkshire","Outside London","G7","20","[c]","59790","55460"
"Leaver CS","2022","North Yorkshire","Outside London","HEO","55","[c]","33820","33300"
"Leaver CS","2022","North Yorkshire","Outside London","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2022","North Yorkshire","Outside London","SEO","35","[c]","40550","40580"
"Leaver CS","2022","North Yorkshire","Outside London","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Outside London","AA","25","[c]","19850","20310"
"Leaver CS","2022","Northern Ireland","Outside London","AO","110","[c]","22160","21680"
"Leaver CS","2022","Northern Ireland","Outside London","EO","55","[c]","27530","24890"
"Leaver CS","2022","Northern Ireland","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Outside London","G7","10","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Outside London","HEO","30","[c]","34160","33380"
"Leaver CS","2022","Northern Ireland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Outside London","SEO","15","[c]","[c]","[c]"
"Leaver CS","2022","Northumberland, and Tyne and Wear","Outside London","AA","70","[c]","19040","19200"
"Leaver CS","2022","Northumberland, and Tyne and Wear","Outside London","AO","1015","[c]","21170","21260"
"Leaver CS","2022","Northumberland, and Tyne and Wear","Outside London","EO","360","[c]","26860","27570"
"Leaver CS","2022","Northumberland, and Tyne and Wear","Outside London","G6","25","[c]","71590","68780"
"Leaver CS","2022","Northumberland, and Tyne and Wear","Outside London","G7","90","[c]","53930","53220"
"Leaver CS","2022","Northumberland, and Tyne and Wear","Outside London","HEO","155","[c]","32820","32780"
"Leaver CS","2022","Northumberland, and Tyne and Wear","Outside London","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2022","Northumberland, and Tyne and Wear","Outside London","SEO","95","[c]","40130","39630"
"Leaver CS","2022","Northumberland, and Tyne and Wear","Outside London","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - East and North East","London","AA","35","[c]","20370","21650"
"Leaver CS","2022","Outer London - East and North East","London","AO","135","[c]","24620","25110"
"Leaver CS","2022","Outer London - East and North East","London","EO","180","[c]","30660","31060"
"Leaver CS","2022","Outer London - East and North East","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - East and North East","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - East and North East","London","HEO","20","[c]","35570","34820"
"Leaver CS","2022","Outer London - East and North East","London","SEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - East and North East","London","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - South","London","AA","40","[c]","21780","22210"
"Leaver CS","2022","Outer London - South","London","AO","155","[c]","24520","25110"
"Leaver CS","2022","Outer London - South","London","EO","250","[c]","30200","30600"
"Leaver CS","2022","Outer London - South","London","G6","30","[c]","72140","69460"
"Leaver CS","2022","Outer London - South","London","G7","55","[c]","60360","60070"
"Leaver CS","2022","Outer London - South","London","HEO","120","[c]","36020","35200"
"Leaver CS","2022","Outer London - South","London","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - South","London","SEO","75","[c]","44530","44350"
"Leaver CS","2022","Outer London - South","London","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - West and North West","London","AA","65","[c]","20710","21650"
"Leaver CS","2022","Outer London - West and North West","London","AO","180","[c]","24100","23780"
"Leaver CS","2022","Outer London - West and North West","London","EO","395","[c]","30110","31060"
"Leaver CS","2022","Outer London - West and North West","London","G6","20","[c]","59180","57700"
"Leaver CS","2022","Outer London - West and North West","London","G7","30","[c]","54860","53620"
"Leaver CS","2022","Outer London - West and North West","London","HEO","115","[c]","33700","33330"
"Leaver CS","2022","Outer London - West and North West","London","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - West and North West","London","SEO","55","[c]","42440","41510"
"Leaver CS","2022","Outer London - West and North West","London","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Overseas","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Overseas","G6","15","[c]","72280","71830"
"Leaver CS","2022","Overseas","Overseas","G7","20","[c]","59750","54540"
"Leaver CS","2022","Overseas","Overseas","HEO","55","[c]","39560","39030"
"Leaver CS","2022","Overseas","Overseas","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Overseas","SEO","20","[c]","45880","44990"
"Leaver CS","2022","Overseas","Overseas","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire and Staffordshire","Outside London","AA","80","[c]","19360","19200"
"Leaver CS","2022","Shropshire and Staffordshire","Outside London","AO","320","[c]","21130","20970"
"Leaver CS","2022","Shropshire and Staffordshire","Outside London","EO","210","[c]","27330","27570"
"Leaver CS","2022","Shropshire and Staffordshire","Outside London","G6","15","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire and Staffordshire","Outside London","G7","20","[c]","56710","54540"
"Leaver CS","2022","Shropshire and Staffordshire","Outside London","HEO","60","[c]","33570","33300"
"Leaver CS","2022","Shropshire and Staffordshire","Outside London","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire and Staffordshire","Outside London","SEO","40","[c]","44090","44430"
"Leaver CS","2022","Shropshire and Staffordshire","Outside London","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","Outside London","AA","55","[c]","18720","18240"
"Leaver CS","2022","South Yorkshire","Outside London","AO","290","[c]","21310","21260"
"Leaver CS","2022","South Yorkshire","Outside London","EO","165","[c]","27130","27570"
"Leaver CS","2022","South Yorkshire","Outside London","G6","20","[c]","66940","67090"
"Leaver CS","2022","South Yorkshire","Outside London","G7","35","[c]","56210","55050"
"Leaver CS","2022","South Yorkshire","Outside London","HEO","60","[c]","32740","32740"
"Leaver CS","2022","South Yorkshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","Outside London","SEO","60","[c]","39440","38300"
"Leaver CS","2022","South Yorkshire","Outside London","Unknown","50","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","Outside London","AA","15","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","Outside London","AO","260","[c]","23540","22700"
"Leaver CS","2022","Southern Scotland","Outside London","EO","160","[c]","27790","27570"
"Leaver CS","2022","Southern Scotland","Outside London","G6","10","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","Outside London","G7","15","[c]","53370","51440"
