"Status","Year","Ethnicity","Region_ITL2","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Asian","South Yorkshire","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Asian","South Yorkshire","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Asian","South Yorkshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Southern Scotland","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Southern Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Southern Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Surrey, East and West Sussex","Outside London","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Surrey, East and West Sussex","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Surrey, East and West Sussex","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Tees Valley and Durham","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Tees Valley and Durham","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Tees Valley and Durham","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Unknown","Unknown","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Unknown","Unknown","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","West Central Scotland","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Asian","West Central Scotland","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Asian","West Central Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","West Midlands","Outside London","Female","105","[c]","27220","27070"
"Leaver CS","2022","Asian","West Midlands","Outside London","Male","85","[c]","30960","27570"
"Leaver CS","2022","Asian","West Midlands","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","West Wales and The Valleys","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","West Wales and The Valleys","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","West Wales and The Valleys","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","West Yorkshire","Outside London","Female","85","[c]","27460","27570"
"Leaver CS","2022","Asian","West Yorkshire","Outside London","Male","75","[c]","28040","27570"
"Leaver CS","2022","Asian","West Yorkshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Bedfordshire and Hertfordshire","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Black","Bedfordshire and Hertfordshire","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Black","Bedfordshire and Hertfordshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Black","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Black","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Cheshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Cheshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Cheshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Cornwall and Isles of Scilly","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Cornwall and Isles of Scilly","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Cornwall and Isles of Scilly","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Cumbria","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Cumbria","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Cumbria","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Derbyshire and Nottinghamshire","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Black","Derbyshire and Nottinghamshire","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Black","Derbyshire and Nottinghamshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Devon","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Devon","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Devon","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Dorset and Somerset","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Dorset and Somerset","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Dorset and Somerset","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","East Anglia","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Black","East Anglia","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Black","East Anglia","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","East Wales","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Black","East Wales","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Black","East Wales","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","East Yorkshire and Northern Lincolnshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","East Yorkshire and Northern Lincolnshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","East Yorkshire and Northern Lincolnshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Eastern Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Eastern Scotland","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Black","Eastern Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Essex","Outside London","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Black","Essex","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Essex","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Male","30","[c]","[c]","[c]"
"Leaver CS","2022","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Greater Manchester","Outside London","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","Black","Greater Manchester","Outside London","Male","30","[c]","[c]","[c]"
"Leaver CS","2022","Black","Greater Manchester","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Hampshire and Isle of Wight","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Black","Hampshire and Isle of Wight","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Hampshire and Isle of Wight","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Herefordshire, Worcestershire and Warwickshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Herefordshire, Worcestershire and Warwickshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Herefordshire, Worcestershire and Warwickshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Highlands and Islands","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Highlands and Islands","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Highlands and Islands","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Inner London - East","London","Female","220","[c]","35220","31060"
"Leaver CS","2022","Black","Inner London - East","London","Male","95","[c]","37750","31060"
"Leaver CS","2022","Black","Inner London - East","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Inner London - West","London","Female","195","[c]","34870","31060"
"Leaver CS","2022","Black","Inner London - West","London","Male","100","[c]","36640","31060"
"Leaver CS","2022","Black","Inner London - West","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Kent","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Black","Kent","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Black","Kent","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Lancashire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Lancashire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Lancashire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Leicestershire, Rutland and Northamptonshire","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Black","Leicestershire, Rutland and Northamptonshire","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Black","Leicestershire, Rutland and Northamptonshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Lincolnshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Lincolnshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Lincolnshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Merseyside","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Black","Merseyside","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Merseyside","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","North Eastern Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","North Eastern Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","North Eastern Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","North Yorkshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","North Yorkshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","North Yorkshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Northern Ireland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Northern Ireland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Northern Ireland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Northumberland, and Tyne and Wear","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Black","Northumberland, and Tyne and Wear","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Northumberland, and Tyne and Wear","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Outer London - East and North East","London","Female","40","[c]","30460","31060"
"Leaver CS","2022","Black","Outer London - East and North East","London","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Black","Outer London - East and North East","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Outer London - South","London","Female","70","[c]","30430","31060"
"Leaver CS","2022","Black","Outer London - South","London","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","Black","Outer London - South","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Outer London - West and North West","London","Female","60","[c]","31000","31060"
"Leaver CS","2022","Black","Outer London - West and North West","London","Male","35","[c]","28840","31060"
"Leaver CS","2022","Black","Outer London - West and North West","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Overseas","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Overseas","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Overseas","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Shropshire and Staffordshire","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Black","Shropshire and Staffordshire","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Black","Shropshire and Staffordshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","South Yorkshire","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Black","South Yorkshire","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Black","South Yorkshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Southern Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Southern Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Southern Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Surrey, East and West Sussex","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Black","Surrey, East and West Sussex","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Black","Surrey, East and West Sussex","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Tees Valley and Durham","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Tees Valley and Durham","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Tees Valley and Durham","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Unknown","Unknown","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Black","Unknown","Unknown","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Black","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","West Central Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","West Central Scotland","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Black","West Central Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","West Midlands","Outside London","Female","45","[c]","26860","25040"
"Leaver CS","2022","Black","West Midlands","Outside London","Male","30","[c]","[c]","[c]"
"Leaver CS","2022","Black","West Midlands","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","West Wales and The Valleys","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","West Wales and The Valleys","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","West Wales and The Valleys","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","West Yorkshire","Outside London","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","Black","West Yorkshire","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Black","West Yorkshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Bedfordshire and Hertfordshire","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Bedfordshire and Hertfordshire","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Bedfordshire and Hertfordshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Cheshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Cheshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Cheshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Cornwall and Isles of Scilly","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Cornwall and Isles of Scilly","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Cornwall and Isles of Scilly","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Cumbria","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Cumbria","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Cumbria","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Derbyshire and Nottinghamshire","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Derbyshire and Nottinghamshire","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Derbyshire and Nottinghamshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Devon","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Devon","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Devon","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Dorset and Somerset","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Dorset and Somerset","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Dorset and Somerset","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","East Anglia","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","East Anglia","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","East Anglia","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","East Wales","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","East Wales","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","East Wales","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","East Yorkshire and Northern Lincolnshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","East Yorkshire and Northern Lincolnshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","East Yorkshire and Northern Lincolnshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Eastern Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Eastern Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Eastern Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Essex","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Essex","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Essex","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Male","30","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Greater Manchester","Outside London","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Greater Manchester","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Greater Manchester","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Hampshire and Isle of Wight","Outside London","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Hampshire and Isle of Wight","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Hampshire and Isle of Wight","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Herefordshire, Worcestershire and Warwickshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Herefordshire, Worcestershire and Warwickshire","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Herefordshire, Worcestershire and Warwickshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Highlands and Islands","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Highlands and Islands","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Highlands and Islands","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Inner London - East","London","Female","65","[c]","41100","31060"
"Leaver CS","2022","Mixed","Inner London - East","London","Male","30","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Inner London - East","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Inner London - West","London","Female","105","[c]","37020","33710"
"Leaver CS","2022","Mixed","Inner London - West","London","Male","65","[c]","43610","40300"
"Leaver CS","2022","Mixed","Inner London - West","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Kent","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Kent","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Kent","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Lancashire","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Lancashire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Lancashire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Leicestershire, Rutland and Northamptonshire","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Leicestershire, Rutland and Northamptonshire","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Leicestershire, Rutland and Northamptonshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Lincolnshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Lincolnshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Lincolnshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Merseyside","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Merseyside","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Merseyside","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","North Eastern Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","North Eastern Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","North Eastern Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","North Yorkshire","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","North Yorkshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","North Yorkshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Northern Ireland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Northern Ireland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Northern Ireland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Northumberland, and Tyne and Wear","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Northumberland, and Tyne and Wear","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Northumberland, and Tyne and Wear","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Outer London - East and North East","London","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Outer London - East and North East","London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Outer London - East and North East","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Outer London - South","London","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Outer London - South","London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Outer London - South","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Outer London - West and North West","London","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Outer London - West and North West","London","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Outer London - West and North West","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Overseas","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Overseas","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Overseas","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Shropshire and Staffordshire","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Shropshire and Staffordshire","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Shropshire and Staffordshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","South Yorkshire","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","South Yorkshire","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","South Yorkshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Southern Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Southern Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Southern Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Surrey, East and West Sussex","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Surrey, East and West Sussex","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Surrey, East and West Sussex","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Tees Valley and Durham","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Tees Valley and Durham","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Tees Valley and Durham","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Unknown","Unknown","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","West Central Scotland","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","West Central Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","West Central Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","West Midlands","Outside London","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","West Midlands","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","West Midlands","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","West Wales and The Valleys","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","West Wales and The Valleys","Outside London","Male","[c]","[c]","[c]","[c]"
