"Status","Year","Profession_of_post","Region_ITL1","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Knowledge and Information Management","South East (England)","Berkshire","Outside London","5","5","[c]","[c]"
"In post","2022","Knowledge and Information Management","South East (England)","Buckinghamshire","Outside London","10","10","32800","35000"
"In post","2022","Knowledge and Information Management","South East (England)","Central Hampshire","Outside London","65","65","30750","29210"
"In post","2022","Knowledge and Information Management","South East (England)","East Sussex CC","Outside London","25","20","32020","30460"
"In post","2022","Knowledge and Information Management","South East (England)","Milton Keynes","Outside London","40","40","38410","34290"
"In post","2022","Knowledge and Information Management","South East (England)","North Hampshire","Outside London","10","10","30920","33000"
"In post","2022","Knowledge and Information Management","South East (England)","Oxfordshire CC","Outside London","15","15","38180","33300"
"In post","2022","Knowledge and Information Management","South East (England)","Portsmouth","Outside London","40","40","33010","29200"
"In post","2022","Knowledge and Information Management","South East (England)","South Hampshire","Outside London","30","25","29590","28060"
"In post","2022","Knowledge and Information Management","South East (England)","West Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Knowledge and Information Management","South East (England)","West Surrey","Outside London","10","10","[c]","[c]"
"In post","2022","Knowledge and Information Management","South East (England)","West Sussex (North East)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Knowledge and Information Management","South East (England)","West Sussex (South West)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Knowledge and Information Management","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","205","195","35830","33300"
"In post","2022","Knowledge and Information Management","South West (England)","Bournemouth, Christchurch and Poole","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Knowledge and Information Management","South West (England)","Bristol, City of","Outside London","35","35","34230","27530"
"In post","2022","Knowledge and Information Management","South West (England)","Devon CC","Outside London","5","5","[c]","[c]"
"In post","2022","Knowledge and Information Management","South West (England)","Dorset","Outside London","15","15","30690","26670"
"In post","2022","Knowledge and Information Management","South West (England)","Gloucestershire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Knowledge and Information Management","South West (England)","Plymouth","Outside London","5","5","[c]","[c]"
"In post","2022","Knowledge and Information Management","South West (England)","Somerset CC","Outside London","30","30","28410","26740"
"In post","2022","Knowledge and Information Management","South West (England)","Swindon","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Knowledge and Information Management","South West (England)","Wiltshire","Outside London","80","80","35340","33300"
"In post","2022","Knowledge and Information Management","Unknown","Unknown","Unknown","5","5","[c]","[c]"
"In post","2022","Knowledge and Information Management","Wales","Cardiff and Vale of Glamorgan","Outside London","95","90","34980","30070"
"In post","2022","Knowledge and Information Management","Wales","Central Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Knowledge and Information Management","Wales","Conwy and Denbighshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Knowledge and Information Management","Wales","Flintshire and Wrexham","Outside London","5","5","[c]","[c]"
"In post","2022","Knowledge and Information Management","Wales","Gwent Valleys","Outside London","10","10","31310","29430"
"In post","2022","Knowledge and Information Management","Wales","Gwynedd","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Knowledge and Information Management","Wales","Isle of Anglesey","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Knowledge and Information Management","Wales","Monmouthshire and Newport","Outside London","20","15","35310","30810"
"In post","2022","Knowledge and Information Management","Wales","Powys","Outside London","5","5","[c]","[c]"
"In post","2022","Knowledge and Information Management","Wales","South West Wales","Outside London","20","20","31180","29430"
"In post","2022","Knowledge and Information Management","Wales","Swansea","Outside London","10","10","39720","38000"
"In post","2022","Knowledge and Information Management","West Midlands (England)","Birmingham","Outside London","15","15","30020","27570"
"In post","2022","Knowledge and Information Management","West Midlands (England)","Herefordshire, County of","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Knowledge and Information Management","West Midlands (England)","Shropshire","Outside London","5","5","[c]","[c]"
"In post","2022","Knowledge and Information Management","West Midlands (England)","Solihull","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Knowledge and Information Management","West Midlands (England)","Staffordshire CC","Outside London","85","80","25580","20970"
"In post","2022","Knowledge and Information Management","West Midlands (England)","Stoke-on-Trent","Outside London","5","5","[c]","[c]"
"In post","2022","Knowledge and Information Management","West Midlands (England)","Warwickshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Knowledge and Information Management","West Midlands (England)","Worcestershire CC","Outside London","5","5","[c]","[c]"
"In post","2022","Knowledge and Information Management","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","Outside London","5","5","[c]","[c]"
"In post","2022","Knowledge and Information Management","Yorkshire and The Humber","Calderdale and Kirklees","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Knowledge and Information Management","Yorkshire and The Humber","Leeds","Outside London","95","90","32490","31520"
"In post","2022","Knowledge and Information Management","Yorkshire and The Humber","North and North East Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Knowledge and Information Management","Yorkshire and The Humber","North Yorkshire CC","Outside London","10","10","[c]","[c]"
"In post","2022","Knowledge and Information Management","Yorkshire and The Humber","Sheffield","Outside London","30","25","44140","40840"
"In post","2022","Knowledge and Information Management","Yorkshire and The Humber","York","Outside London","10","10","37300","31200"
"In post","2022","Legal","East Midlands (England)","Derby","Outside London","10","10","40560","40840"
"In post","2022","Legal","East Midlands (England)","East Derbyshire","Outside London","5","5","[c]","[c]"
"In post","2022","Legal","East Midlands (England)","Leicester","Outside London","100","90","49040","49580"
"In post","2022","Legal","East Midlands (England)","Leicestershire CC and Rutland","Outside London","5","5","[c]","[c]"
"In post","2022","Legal","East Midlands (England)","Lincolnshire CC","Outside London","25","20","49130","53600"
"In post","2022","Legal","East Midlands (England)","North Nottinghamshire","Outside London","5","5","[c]","[c]"
"In post","2022","Legal","East Midlands (England)","Nottingham","Outside London","380","360","40920","37020"
"In post","2022","Legal","East Midlands (England)","South and West Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Legal","East Midlands (England)","South Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Legal","East Midlands (England)","West Northamptonshire","Outside London","20","20","47300","47590"
"In post","2022","Legal","East of England","Bedford","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Legal","East of England","Cambridgeshire CC","Outside London","15","15","44810","47240"
"In post","2022","Legal","East of England","Essex Haven Gateway","Outside London","5","5","[c]","[c]"
"In post","2022","Legal","East of England","Essex Thames Gateway","Outside London","10","10","42120","39320"
"In post","2022","Legal","East of England","Heart of Essex","Outside London","120","110","52410","53050"
"In post","2022","Legal","East of England","Hertfordshire CC","Outside London","115","105","55130","54770"
"In post","2022","Legal","East of England","Luton","Outside London","10","10","[c]","[c]"
"In post","2022","Legal","East of England","North and West Norfolk","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Legal","East of England","Norwich and East Norfolk","Outside London","35","30","48200","47590"
"In post","2022","Legal","East of England","Peterborough","Outside London","25","25","47340","44780"
"In post","2022","Legal","East of England","Southend-on-Sea","Outside London","10","10","31680","26960"
"In post","2022","Legal","East of England","Suffolk CC","Outside London","320","290","30530","26820"
"In post","2022","Legal","East of England","Thurrock","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Legal","London","Barking & Dagenham and Havering","London","[c]","[c]","[c]","[c]"
"In post","2022","Legal","London","Barnet","London","5","5","[c]","[c]"
"In post","2022","Legal","London","Bexley and Greenwich","London","5","5","[c]","[c]"
"In post","2022","Legal","London","Brent","London","20","15","45830","46040"
"In post","2022","Legal","London","Bromley","London","15","15","44370","45370"
"In post","2022","Legal","London","Camden and City of London","London","65","60","58790","59200"
"In post","2022","Legal","London","Croydon","London","440","425","42760","37930"
"In post","2022","Legal","London","Ealing","London","[c]","[c]","[c]","[c]"
"In post","2022","Legal","London","Enfield","London","[c]","[c]","[c]","[c]"
"In post","2022","Legal","London","Hackney and Newham","London","850","825","43640","37930"
"In post","2022","Legal","London","Haringey and Islington","London","25","25","47850","45370"
"In post","2022","Legal","London","Harrow and Hillingdon","London","20","20","54570","58230"
"In post","2022","Legal","London","Hounslow and Richmond upon Thames","London","10","10","47380","47890"
"In post","2022","Legal","London","Kensington & Chelsea and Hammersmith & Fulham","London","[c]","[c]","[c]","[c]"
"In post","2022","Legal","London","Lambeth","London","50","50","55400","60960"
"In post","2022","Legal","London","Lewisham and Southwark","London","10","5","[c]","[c]"
"In post","2022","Legal","London","Merton, Kingston upon Thames and Sutton","London","15","15","45050","43170"
"In post","2022","Legal","London","Redbridge and Waltham Forest","London","10","10","48490","44230"
"In post","2022","Legal","London","Tower Hamlets","London","235","230","64670","63240"
"In post","2022","Legal","London","Wandsworth","London","10","10","[c]","[c]"
"In post","2022","Legal","London","Westminster","London","3115","2905","59610","60700"
"In post","2022","Legal","North East (England)","Darlington","Outside London","20","20","48440","49860"
"In post","2022","Legal","North East (England)","Durham","Outside London","40","40","45780","43990"
"In post","2022","Legal","North East (England)","Hartlepool and Stockton-on-Tees","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Legal","North East (England)","Northumberland","Outside London","10","5","[c]","[c]"
"In post","2022","Legal","North East (England)","South Teesside","Outside London","65","55","49320","48080"
"In post","2022","Legal","North East (England)","Sunderland","Outside London","15","15","38850","37100"
"In post","2022","Legal","North East (England)","Tyneside","Outside London","310","300","39460","33680"
"In post","2022","Legal","North West (England)","Blackburn with Darwen","Outside London","5","5","[c]","[c]"
"In post","2022","Legal","North West (England)","Blackpool","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Legal","North West (England)","Cheshire East","Outside London","10","10","51330","47100"
"In post","2022","Legal","North West (England)","Cheshire West and Chester","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Legal","North West (England)","East Cumbria","Outside London","25","25","48540","50430"
"In post","2022","Legal","North West (England)","East Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Legal","North West (England)","East Merseyside","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Legal","North West (England)","Greater Manchester North East","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Legal","North West (England)","Greater Manchester North West","Outside London","5","5","[c]","[c]"
"In post","2022","Legal","North West (England)","Greater Manchester South East","Outside London","5","5","[c]","[c]"
"In post","2022","Legal","North West (England)","Greater Manchester South West","Outside London","455","440","36590","33370"
"In post","2022","Legal","North West (England)","Lancaster and Wyre","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Legal","North West (England)","Liverpool","Outside London","210","195","47610","48080"
"In post","2022","Legal","North West (England)","Manchester","Outside London","325","300","46130","48080"
"In post","2022","Legal","North West (England)","Mid Lancashire","Outside London","135","125","49590","51470"
"In post","2022","Legal","North West (England)","Sefton","Outside London","50","45","43530","40430"
"In post","2022","Legal","North West (England)","Warrington","Outside London","25","20","56390","57400"
"In post","2022","Legal","North West (England)","West Cumbria","Outside London","5","5","[c]","[c]"
"In post","2022","Legal","North West (England)","Wirral","Outside London","30","25","45790","36050"
"In post","2022","Legal","Northern Ireland","Belfast","Outside London","170","165","31800","28920"
"In post","2022","Legal","Overseas","Overseas","Overseas","10","10","60240","64330"
"In post","2022","Legal","Scotland","Aberdeen City and Aberdeenshire","Outside London","40","35","50750","53000"
"In post","2022","Legal","Scotland","Angus and Dundee City","Outside London","35","30","53410","53490"
"In post","2022","Legal","Scotland","Caithness and Sutherland, and Ross and Cromarty","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Scotland","City of Edinburgh","Outside London","205","195","53060","53490"
"In post","2022","Legal","Scotland","Clackmannanshire and Fife","Outside London","25","25","50730","41750"
"In post","2022","Legal","Scotland","Dumfries and Galloway","Outside London","10","10","[c]","[c]"
"In post","2022","Legal","Scotland","East Ayrshire and North Ayrshire mainland","Outside London","25","25","48980","41750"
"In post","2022","Legal","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","10","10","46130","41750"
"In post","2022","Legal","Scotland","Falkirk","Outside London","25","25","49210","41750"
"In post","2022","Legal","Scotland","Glasgow City","Outside London","215","205","55380","56920"
"In post","2022","Legal","Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","70","65","51600","47620"
"In post","2022","Legal","Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","30","25","53590","53490"
"In post","2022","Legal","Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Scotland","Na h-Eileanan Siar","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Scotland","North Lanarkshire","Outside London","230","220","36160","33370"
"In post","2022","Legal","Scotland","Orkney Islands","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Scotland","Perth and Kinross, and Stirling","Outside London","20","20","47690","46100"
"In post","2022","Legal","Scotland","Scottish Borders","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Scotland","Shetland Islands","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Scotland","South Lanarkshire","Outside London","75","70","54090","53490"
"In post","2022","Legal","Scotland","West Lothian","Outside London","10","10","[c]","[c]"
"In post","2022","Legal","South East (England)","Berkshire","Outside London","125","115","47020","44100"
"In post","2022","Legal","South East (England)","Brighton and Hove","Outside London","70","65","53680","53720"
"In post","2022","Legal","South East (England)","Buckinghamshire","Outside London","5","5","[c]","[c]"
"In post","2022","Legal","South East (England)","Central Hampshire","Outside London","5","5","[c]","[c]"
"In post","2022","Legal","South East (England)","East Kent","Outside London","175","165","39980","33680"
"In post","2022","Legal","South East (England)","East Surrey","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Legal","South East (England)","East Sussex CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Legal","South East (England)","Kent Thames Gateway","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Legal","South East (England)","Medway","Outside London","10","10","43780","41770"
"In post","2022","Legal","South East (England)","Mid Kent","Outside London","10","10","46670","42530"
"In post","2022","Legal","South East (England)","Milton Keynes","Outside London","60","40","47730","53430"
"In post","2022","Legal","South East (England)","North Hampshire","Outside London","15","15","48250","47100"
"In post","2022","Legal","South East (England)","Oxfordshire CC","Outside London","10","10","45260","46750"
"In post","2022","Legal","South East (England)","Portsmouth","Outside London","130","120","44610","40520"
"In post","2022","Legal","South East (England)","South Hampshire","Outside London","75","70","56610","53050"
"In post","2022","Legal","South East (England)","Southampton","Outside London","15","15","41320","46400"
"In post","2022","Legal","South East (England)","West Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Legal","South East (England)","West Surrey","Outside London","45","45","53570","53050"
"In post","2022","Legal","South East (England)","West Sussex (North East)","Outside London","5","5","[c]","[c]"
"In post","2022","Legal","South East (England)","West Sussex (South West)","Outside London","10","5","[c]","[c]"
"In post","2022","Legal","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","55","50","56790","53850"
"In post","2022","Legal","South West (England)","Bournemouth, Christchurch and Poole","Outside London","5","5","[c]","[c]"
"In post","2022","Legal","South West (England)","Bristol, City of","Outside London","295","275","41580","38120"
"In post","2022","Legal","South West (England)","Cornwall and Isles of Scilly","Outside London","25","20","48330","48080"
"In post","2022","Legal","South West (England)","Devon CC","Outside London","75","70","48800","49580"
"In post","2022","Legal","South West (England)","Dorset","Outside London","15","10","49630","60520"
"In post","2022","Legal","South West (England)","Gloucestershire CC","Outside London","55","50","40560","33840"
"In post","2022","Legal","South West (England)","Plymouth","Outside London","25","20","45390","38550"
"In post","2022","Legal","South West (England)","Somerset CC","Outside London","10","10","[c]","[c]"
"In post","2022","Legal","South West (England)","Swindon","Outside London","15","10","42350","40450"
"In post","2022","Legal","South West (England)","Wiltshire","Outside London","15","15","52740","46650"
"In post","2022","Legal","Wales","Bridgend and Neath Port Talbot","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Wales","Cardiff and Vale of Glamorgan","Outside London","480","445","45910","48080"
"In post","2022","Legal","Wales","Central Valleys","Outside London","10","10","42360","41530"
"In post","2022","Legal","Wales","Conwy and Denbighshire","Outside London","10","10","47720","47350"
"In post","2022","Legal","Wales","Flintshire and Wrexham","Outside London","50","45","48230","48830"
"In post","2022","Legal","Wales","Gwent Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Wales","Gwynedd","Outside London","5","5","[c]","[c]"
"In post","2022","Legal","Wales","Monmouthshire and Newport","Outside London","75","70","47760","42540"
"In post","2022","Legal","Wales","Powys","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Wales","South West Wales","Outside London","10","10","[c]","[c]"
"In post","2022","Legal","Wales","Swansea","Outside London","80","75","50040","50430"
"In post","2022","Legal","West Midlands (England)","Birmingham","Outside London","515","485","44270","47100"
"In post","2022","Legal","West Midlands (England)","Coventry","Outside London","45","40","51840","50630"
"In post","2022","Legal","West Midlands (England)","Dudley","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Legal","West Midlands (England)","Herefordshire, County of","Outside London","5","5","[c]","[c]"
"In post","2022","Legal","West Midlands (England)","Shropshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Legal","West Midlands (England)","Staffordshire CC","Outside London","20","20","43450","44780"
"In post","2022","Legal","West Midlands (England)","Stoke-on-Trent","Outside London","35","30","54840","51470"
"In post","2022","Legal","West Midlands (England)","Telford and Wrekin","Outside London","15","15","48740","54980"
"In post","2022","Legal","West Midlands (England)","Walsall","Outside London","10","10","46960","47100"
"In post","2022","Legal","West Midlands (England)","Warwickshire CC","Outside London","10","10","45500","44780"
"In post","2022","Legal","West Midlands (England)","Wolverhampton","Outside London","10","5","[c]","[c]"
"In post","2022","Legal","West Midlands (England)","Worcestershire CC","Outside London","15","15","46380","45690"
"In post","2022","Legal","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","Outside London","10","10","41780","42290"
"In post","2022","Legal","Yorkshire and The Humber","Bradford","Outside London","15","15","38950","36590"
"In post","2022","Legal","Yorkshire and The Humber","Calderdale and Kirklees","Outside London","10","10","47590","48120"
"In post","2022","Legal","Yorkshire and The Humber","East Riding of Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Yorkshire and The Humber","Kingston upon Hull, City of","Outside London","50","50","53340","55610"
"In post","2022","Legal","Yorkshire and The Humber","Leeds","Outside London","560","530","43600","42270"
"In post","2022","Legal","Yorkshire and The Humber","North and North East Lincolnshire","Outside London","5","5","[c]","[c]"
"In post","2022","Legal","Yorkshire and The Humber","North Yorkshire CC","Outside London","10","10","[c]","[c]"
"In post","2022","Legal","Yorkshire and The Humber","Sheffield","Outside London","80","75","45540","48080"
"In post","2022","Legal","Yorkshire and The Humber","Wakefield","Outside London","10","10","[c]","[c]"
"In post","2022","Legal","Yorkshire and The Humber","York","Outside London","40","40","61610","60310"
"In post","2022","Medicine","East Midlands (England)","Leicestershire CC and Rutland","Outside London","15","15","46220","39030"
"In post","2022","Medicine","East Midlands (England)","Lincolnshire CC","Outside London","55","45","46980","39030"
"In post","2022","Medicine","East Midlands (England)","Nottingham","Outside London","10","10","[c]","[c]"
"In post","2022","Medicine","East Midlands (England)","South and West Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","East Midlands (England)","South Nottinghamshire","Outside London","115","105","41490","39030"
"In post","2022","Medicine","East of England","Bedford","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","East of England","Cambridgeshire CC","Outside London","25","25","85580","89050"
"In post","2022","Medicine","East of England","Central Bedfordshire","Outside London","15","15","59390","64380"
"In post","2022","Medicine","East of England","Essex Haven Gateway","Outside London","35","30","50430","39630"
"In post","2022","Medicine","East of England","Hertfordshire CC","Outside London","10","10","53970","37170"
"In post","2022","Medicine","East of England","North and West Norfolk","Outside London","10","10","45980","37280"
"In post","2022","Medicine","East of England","Peterborough","Outside London","10","5","[c]","[c]"
"In post","2022","Medicine","East of England","Suffolk CC","Outside London","40","35","49850","39030"
"In post","2022","Medicine","East of England","West Essex","Outside London","25","25","64630","49680"
"In post","2022","Medicine","London","Barnet","London","55","50","101330","100940"
"In post","2022","Medicine","London","Bexley and Greenwich","London","15","10","55060","44000"
"In post","2022","Medicine","London","Harrow and Hillingdon","London","15","10","74190","73140"
"In post","2022","Medicine","London","Lambeth","London","55","40","96000","91970"
"In post","2022","Medicine","London","Lewisham and Southwark","London","10","10","[c]","[c]"
"In post","2022","Medicine","London","Merton, Kingston upon Thames and Sutton","London","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","London","Tower Hamlets","London","145","135","62900","67080"
"In post","2022","Medicine","London","Westminster","London","90","85","70210","64490"
"In post","2022","Medicine","North East (England)","Northumberland","Outside London","15","10","44500","34170"
"In post","2022","Medicine","North East (England)","Tyneside","Outside London","15","15","79090","84880"
"In post","2022","Medicine","North West (England)","Cheshire East","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","North West (England)","Cheshire West and Chester","Outside London","5","5","[c]","[c]"
"In post","2022","Medicine","North West (England)","East Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","North West (England)","Lancaster and Wyre","Outside London","20","15","74520","74070"
"In post","2022","Medicine","North West (England)","Liverpool","Outside London","15","15","82530","80540"
"In post","2022","Medicine","North West (England)","Manchester","Outside London","20","20","90520","99790"
"In post","2022","Medicine","North West (England)","Mid Lancashire","Outside London","25","20","59670","45840"
"In post","2022","Medicine","Northern Ireland","Antrim and Newtownabbey","Outside London","15","15","49950","39780"
"In post","2022","Medicine","Northern Ireland","Ards and North Down","Outside London","5","5","[c]","[c]"
"In post","2022","Medicine","Northern Ireland","Belfast","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","Northern Ireland","Lisburn and Castlereagh","Outside London","15","10","45350","39030"
"In post","2022","Medicine","Overseas","Overseas","Overseas","60","60","56210","53480"
"In post","2022","Medicine","Scotland","Angus and Dundee City","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","Scotland","City of Edinburgh","Outside London","30","25","46330","39030"
"In post","2022","Medicine","Scotland","Clackmannanshire and Fife","Outside London","15","10","55180","37280"
"In post","2022","Medicine","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","20","20","45760","39030"
"In post","2022","Medicine","Scotland","Glasgow City","Outside London","5","5","[c]","[c]"
"In post","2022","Medicine","Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","25","20","46870","39030"
"In post","2022","Medicine","Scotland","Perth and Kinross, and Stirling","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","Scotland","South Lanarkshire","Outside London","5","5","[c]","[c]"
"In post","2022","Medicine","South East (England)","Berkshire","Outside London","25","20","42750","33110"
"In post","2022","Medicine","South East (England)","Buckinghamshire","Outside London","30","25","51430","39630"
"In post","2022","Medicine","South East (England)","Central Hampshire","Outside London","50","40","47810","39630"
"In post","2022","Medicine","South East (England)","East Kent","Outside London","10","10","45970","39630"
"In post","2022","Medicine","South East (England)","East Surrey","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","South East (England)","Medway","Outside London","10","10","[c]","[c]"
"In post","2022","Medicine","South East (England)","Mid Kent","Outside London","10","10","[c]","[c]"
"In post","2022","Medicine","South East (England)","North Hampshire","Outside London","70","60","48450","40870"
"In post","2022","Medicine","South East (England)","Oxfordshire CC","Outside London","65","55","60660","53220"
"In post","2022","Medicine","South East (England)","Portsmouth","Outside London","50","40","58110","45840"
"In post","2022","Medicine","South East (England)","South Hampshire","Outside London","30","25","61120","46140"
"In post","2022","Medicine","South East (England)","Southampton","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","South East (England)","West Surrey","Outside London","35","30","40480","33110"
"In post","2022","Medicine","South East (England)","West Sussex (North East)","Outside London","5","5","[c]","[c]"
"In post","2022","Medicine","South East (England)","West Sussex (South West)","Outside London","5","5","[c]","[c]"
"In post","2022","Medicine","South West (England)","Bournemouth, Christchurch and Poole","Outside London","10","10","[c]","[c]"
"In post","2022","Medicine","South West (England)","Bristol, City of","Outside London","15","15","97760","101100"
"In post","2022","Medicine","South West (England)","Cornwall and Isles of Scilly","Outside London","25","20","50230","39030"
"In post","2022","Medicine","South West (England)","Devon CC","Outside London","90","80","30780","19050"
"In post","2022","Medicine","South West (England)","Dorset","Outside London","20","15","50320","39030"
"In post","2022","Medicine","South West (England)","Gloucestershire CC","Outside London","20","15","45020","37280"
"In post","2022","Medicine","South West (England)","Plymouth","Outside London","50","45","50290","39030"
"In post","2022","Medicine","South West (England)","Somerset CC","Outside London","15","15","52990","39030"
"In post","2022","Medicine","South West (England)","Wiltshire","Outside London","160","135","48640","39030"
"In post","2022","Medicine","Unknown","Unknown","Unknown","35","30","51150","40000"
"In post","2022","Medicine","Wales","Cardiff and Vale of Glamorgan","Outside London","180","170","47480","45840"
"In post","2022","Medicine","Wales","Central Valleys","Outside London","10","10","41710","41040"
"In post","2022","Medicine","Wales","Conwy and Denbighshire","Outside London","5","5","[c]","[c]"
"In post","2022","Medicine","Wales","Flintshire and Wrexham","Outside London","20","20","34690","31570"
"In post","2022","Medicine","Wales","Gwent Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","Wales","Gwynedd","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","Wales","Isle of Anglesey","Outside London","5","5","[c]","[c]"
"In post","2022","Medicine","Wales","Powys","Outside London","10","5","[c]","[c]"
"In post","2022","Medicine","Wales","South West Wales","Outside London","10","10","[c]","[c]"
"In post","2022","Medicine","Wales","Swansea","Outside London","55","50","75030","85630"
"In post","2022","Medicine","West Midlands (England)","Birmingham","Outside London","20","15","102460","114000"
"In post","2022","Medicine","West Midlands (England)","Herefordshire, County of","Outside London","20","15","41480","37280"
"In post","2022","Medicine","West Midlands (England)","Shropshire","Outside London","35","30","45490","39030"
"In post","2022","Medicine","West Midlands (England)","Staffordshire CC","Outside London","45","40","53850","45840"
"In post","2022","Medicine","West Midlands (England)","Telford and Wrekin","Outside London","25","20","53360","40060"
"In post","2022","Medicine","West Midlands (England)","Warwickshire CC","Outside London","10","5","[c]","[c]"
"In post","2022","Medicine","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","Yorkshire and The Humber","East Riding of Yorkshire","Outside London","10","10","[c]","[c]"
"In post","2022","Medicine","Yorkshire and The Humber","Leeds","Outside London","25","25","71450","68720"
"In post","2022","Medicine","Yorkshire and The Humber","North Yorkshire CC","Outside London","120","110","46790","39030"
"In post","2022","Medicine","Yorkshire and The Humber","Sheffield","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","Yorkshire and The Humber","York","Outside London","5","5","[c]","[c]"
"In post","2022","Operational Delivery","East Midlands (England)","Derby","Outside London","965","850","25340","23170"
"In post","2022","Operational Delivery","East Midlands (England)","East Derbyshire","Outside London","330","290","27200","27570"
"In post","2022","Operational Delivery","East Midlands (England)","Leicester","Outside London","2220","2015","26010","24260"
"In post","2022","Operational Delivery","East Midlands (England)","Leicestershire CC and Rutland","Outside London","1495","1385","28350","26800"
"In post","2022","Operational Delivery","East Midlands (England)","Lincolnshire CC","Outside London","1625","1505","27810","27520"
"In post","2022","Operational Delivery","East Midlands (England)","North Northamptonshire","Outside London","285","265","27520","27570"
"In post","2022","Operational Delivery","East Midlands (England)","North Nottinghamshire","Outside London","925","855","28340","27570"
"In post","2022","Operational Delivery","East Midlands (England)","Nottingham","Outside London","4670","4325","28210","26820"
"In post","2022","Operational Delivery","East Midlands (England)","South and West Derbyshire","Outside London","735","670","29320","27570"
