"Status","Year","Age","Function_of_post","Region_ITL1","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","60-64","Unknown","Yorkshire and The Humber","South Yorkshire","155","125","26060","21680"
"In post","2022","60-64","Unknown","Yorkshire and The Humber","West Yorkshire","60","50","28880","25310"
"In post","2022","65+","Analysis","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","65+","Analysis","East of England","East Anglia","[c]","[c]","[c]","[c]"
"In post","2022","65+","Analysis","London","Inner London - East","5","5","[c]","[c]"
"In post","2022","65+","Analysis","London","Inner London - West","25","20","59980","58630"
"In post","2022","65+","Analysis","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2022","65+","Analysis","South East (England)","Hampshire and Isle of Wight","15","10","34010","27570"
"In post","2022","65+","Analysis","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2022","65+","Analysis","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","5","5","[c]","[c]"
"In post","2022","65+","Analysis","Wales","East Wales","15","10","39280","26730"
"In post","2022","65+","Analysis","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","65+","Analysis","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","65+","Analysis","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","65+","Commercial","East of England","East Anglia","[c]","[c]","[c]","[c]"
"In post","2022","65+","Commercial","London","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2022","65+","Commercial","London","Inner London - West","20","15","62260","49820"
"In post","2022","65+","Commercial","London","Outer London - West and North West","5","5","[c]","[c]"
"In post","2022","65+","Commercial","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2022","65+","Commercial","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"In post","2022","65+","Commercial","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2022","65+","Commercial","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","65+","Commercial","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","65+","Commercial","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","65+","Commercial","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2022","65+","Commercial","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2022","65+","Commercial","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","65+","Commercial","South West (England)","Devon","[c]","[c]","[c]","[c]"
"In post","2022","65+","Commercial","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","65+","Commercial","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","10","5","[c]","[c]"
"In post","2022","65+","Commercial","Wales","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","65+","Commercial","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","65+","Commercial","West Midlands (England)","Shropshire and Staffordshire","10","10","[c]","[c]"
"In post","2022","65+","Commercial","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","65+","Communications","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","65+","Communications","East of England","East Anglia","[c]","[c]","[c]","[c]"
"In post","2022","65+","Communications","East of England","Essex","[c]","[c]","[c]","[c]"
"In post","2022","65+","Communications","London","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2022","65+","Communications","London","Inner London - West","15","15","48030","43290"
"In post","2022","65+","Communications","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2022","65+","Communications","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2022","65+","Communications","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","65+","Communications","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2022","65+","Communications","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","65+","Communications","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2022","65+","Communications","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2022","65+","Communications","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","65+","Communications","South East (England)","Kent","[c]","[c]","[c]","[c]"
"In post","2022","65+","Communications","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","65+","Communications","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","65+","Communications","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","5","5","[c]","[c]"
"In post","2022","65+","Communications","Wales","East Wales","15","10","30650","28920"
"In post","2022","65+","Communications","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","65+","Communications","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","65+","Communications","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","65+","Counter Fraud","East Midlands (England)","Derbyshire and Nottinghamshire","20","15","33340","27570"
"In post","2022","65+","Counter Fraud","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","65+","Counter Fraud","East of England","Bedfordshire and Hertfordshire","5","5","[c]","[c]"
"In post","2022","65+","Counter Fraud","East of England","East Anglia","20","15","26950","26840"
"In post","2022","65+","Counter Fraud","East of England","Essex","10","10","33590","31880"
"In post","2022","65+","Counter Fraud","London","Inner London - East","50","40","36490","33440"
"In post","2022","65+","Counter Fraud","London","Inner London - West","15","10","39470","31880"
"In post","2022","65+","Counter Fraud","London","Outer London - East and North East","30","25","28040","25110"
"In post","2022","65+","Counter Fraud","London","Outer London - South","15","10","41610","35980"
"In post","2022","65+","Counter Fraud","London","Outer London - West and North West","10","5","[c]","[c]"
"In post","2022","65+","Counter Fraud","North East (England)","Northumberland, and Tyne and Wear","10","5","29690","27570"
"In post","2022","65+","Counter Fraud","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","65+","Counter Fraud","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"In post","2022","65+","Counter Fraud","North West (England)","Greater Manchester","35","20","33010","28920"
"In post","2022","65+","Counter Fraud","North West (England)","Lancashire","5","5","[c]","[c]"
"In post","2022","65+","Counter Fraud","North West (England)","Merseyside","25","15","30180","27570"
"In post","2022","65+","Counter Fraud","Northern Ireland","Northern Ireland","5","0","[c]","[c]"
"In post","2022","65+","Counter Fraud","Scotland","Eastern Scotland","20","15","32180","28920"
"In post","2022","65+","Counter Fraud","Scotland","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","65+","Counter Fraud","Scotland","Southern Scotland","10","5","[c]","[c]"
"In post","2022","65+","Counter Fraud","Scotland","West Central Scotland","35","25","26300","27570"
"In post","2022","65+","Counter Fraud","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","10","10","29250","26980"
"In post","2022","65+","Counter Fraud","South East (England)","Hampshire and Isle of Wight","20","15","25300","26120"
"In post","2022","65+","Counter Fraud","South East (England)","Kent","15","10","30710","28920"
"In post","2022","65+","Counter Fraud","South East (England)","Surrey, East and West Sussex","10","5","26500","27570"
"In post","2022","65+","Counter Fraud","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","65+","Counter Fraud","South West (England)","Devon","5","5","[c]","[c]"
"In post","2022","65+","Counter Fraud","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","65+","Counter Fraud","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","20","15","32750","27570"
"In post","2022","65+","Counter Fraud","Wales","East Wales","20","15","31790","25790"
"In post","2022","65+","Counter Fraud","Wales","West Wales and The Valleys","15","10","27270","27570"
"In post","2022","65+","Counter Fraud","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2022","65+","Counter Fraud","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2022","65+","Counter Fraud","West Midlands (England)","West Midlands","30","20","29440","27570"
"In post","2022","65+","Counter Fraud","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","65+","Counter Fraud","Yorkshire and The Humber","North Yorkshire","5","5","[c]","[c]"
"In post","2022","65+","Counter Fraud","Yorkshire and The Humber","South Yorkshire","10","5","[c]","[c]"
"In post","2022","65+","Counter Fraud","Yorkshire and The Humber","West Yorkshire","20","10","28610","27570"
"In post","2022","65+","Debt","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","65+","Debt","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","5","5","[c]","[c]"
"In post","2022","65+","Debt","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2022","65+","Debt","East of England","East Anglia","[c]","[c]","[c]","[c]"
"In post","2022","65+","Debt","East of England","Essex","[c]","[c]","[c]","[c]"
"In post","2022","65+","Debt","London","Inner London - East","25","20","27330","26400"
"In post","2022","65+","Debt","London","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2022","65+","Debt","London","Outer London - South","25","15","30640","26400"
"In post","2022","65+","Debt","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2022","65+","Debt","North East (England)","Northumberland, and Tyne and Wear","25","15","22090","21260"
"In post","2022","65+","Debt","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","65+","Debt","North West (England)","Greater Manchester","10","5","[c]","[c]"
"In post","2022","65+","Debt","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","65+","Debt","North West (England)","Merseyside","10","5","[c]","[c]"
"In post","2022","65+","Debt","Scotland","Eastern Scotland","15","10","22790","22080"
"In post","2022","65+","Debt","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2022","65+","Debt","Scotland","Southern Scotland","10","5","[c]","[c]"
"In post","2022","65+","Debt","Scotland","West Central Scotland","15","10","23220","22080"
"In post","2022","65+","Debt","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2022","65+","Debt","South East (England)","Surrey, East and West Sussex","10","5","28360","28920"
"In post","2022","65+","Debt","South West (England)","Dorset and Somerset","5","5","[c]","[c]"
"In post","2022","65+","Debt","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2022","65+","Debt","Unknown","Unknown","10","5","[c]","[c]"
"In post","2022","65+","Debt","Wales","East Wales","5","5","[c]","[c]"
"In post","2022","65+","Debt","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","5","5","[c]","[c]"
"In post","2022","65+","Debt","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2022","65+","Debt","West Midlands (England)","West Midlands","15","10","23570","21260"
"In post","2022","65+","Debt","Yorkshire and The Humber","South Yorkshire","10","5","[c]","[c]"
"In post","2022","65+","Debt","Yorkshire and The Humber","West Yorkshire","10","5","[c]","[c]"
"In post","2022","65+","Digital, Data & Technology","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","65+","Digital, Data & Technology","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","65+","Digital, Data & Technology","East of England","Bedfordshire and Hertfordshire","5","5","[c]","[c]"
"In post","2022","65+","Digital, Data & Technology","East of England","East Anglia","10","10","32450","27780"
"In post","2022","65+","Digital, Data & Technology","East of England","Essex","15","10","32040","33370"
"In post","2022","65+","Digital, Data & Technology","London","Inner London - East","10","10","48820","43810"
"In post","2022","65+","Digital, Data & Technology","London","Inner London - West","35","35","43470","43000"
"In post","2022","65+","Digital, Data & Technology","London","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2022","65+","Digital, Data & Technology","London","Outer London - West and North West","10","10","[c]","[c]"
"In post","2022","65+","Digital, Data & Technology","North East (England)","Northumberland, and Tyne and Wear","30","25","36380","34090"
"In post","2022","65+","Digital, Data & Technology","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","65+","Digital, Data & Technology","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"In post","2022","65+","Digital, Data & Technology","North West (England)","Greater Manchester","5","5","[c]","[c]"
"In post","2022","65+","Digital, Data & Technology","North West (England)","Lancashire","20","15","44140","36560"
"In post","2022","65+","Digital, Data & Technology","North West (England)","Merseyside","10","10","37080","30700"
"In post","2022","65+","Digital, Data & Technology","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","65+","Digital, Data & Technology","Scotland","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","65+","Digital, Data & Technology","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","65+","Digital, Data & Technology","Scotland","West Central Scotland","5","5","[c]","[c]"
"In post","2022","65+","Digital, Data & Technology","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","10","10","39320","41420"
"In post","2022","65+","Digital, Data & Technology","South East (England)","Hampshire and Isle of Wight","25","20","30980","29200"
"In post","2022","65+","Digital, Data & Technology","South East (England)","Kent","[c]","[c]","[c]","[c]"
"In post","2022","65+","Digital, Data & Technology","South East (England)","Surrey, East and West Sussex","10","10","40550","33370"
"In post","2022","65+","Digital, Data & Technology","South West (England)","Devon","30","20","42520","40400"
"In post","2022","65+","Digital, Data & Technology","South West (England)","Dorset and Somerset","10","5","[c]","[c]"
"In post","2022","65+","Digital, Data & Technology","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","30","30","35830","34510"
"In post","2022","65+","Digital, Data & Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Digital, Data & Technology","Wales","East Wales","15","10","38750","41530"
"In post","2022","65+","Digital, Data & Technology","Wales","West Wales and The Valleys","10","5","[c]","[c]"
"In post","2022","65+","Digital, Data & Technology","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","10","10","30910","26800"
"In post","2022","65+","Digital, Data & Technology","West Midlands (England)","Shropshire and Staffordshire","10","10","[c]","[c]"
"In post","2022","65+","Digital, Data & Technology","West Midlands (England)","West Midlands","5","5","[c]","[c]"
"In post","2022","65+","Digital, Data & Technology","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","65+","Digital, Data & Technology","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","65+","Digital, Data & Technology","Yorkshire and The Humber","West Yorkshire","10","10","[c]","[c]"
"In post","2022","65+","Finance","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","65+","Finance","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2022","65+","Finance","East of England","East Anglia","5","5","[c]","[c]"
"In post","2022","65+","Finance","East of England","Essex","5","5","[c]","[c]"
"In post","2022","65+","Finance","London","Inner London - East","20","20","38980","33480"
"In post","2022","65+","Finance","London","Inner London - West","45","40","39130","37920"
"In post","2022","65+","Finance","London","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2022","65+","Finance","London","Outer London - South","5","5","[c]","[c]"
"In post","2022","65+","Finance","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2022","65+","Finance","North East (England)","Northumberland, and Tyne and Wear","10","5","21960","21250"
"In post","2022","65+","Finance","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"In post","2022","65+","Finance","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","65+","Finance","North West (England)","Greater Manchester","5","5","[c]","[c]"
"In post","2022","65+","Finance","North West (England)","Lancashire","5","5","[c]","[c]"
"In post","2022","65+","Finance","North West (England)","Merseyside","5","5","[c]","[c]"
"In post","2022","65+","Finance","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","65+","Finance","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","65+","Finance","Scotland","West Central Scotland","10","5","[c]","[c]"
"In post","2022","65+","Finance","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","10","10","34560","28830"
"In post","2022","65+","Finance","South East (England)","Hampshire and Isle of Wight","10","10","[c]","[c]"
"In post","2022","65+","Finance","South East (England)","Kent","[c]","[c]","[c]","[c]"
"In post","2022","65+","Finance","South East (England)","Surrey, East and West Sussex","10","10","28040","27680"
"In post","2022","65+","Finance","South West (England)","Devon","[c]","[c]","[c]","[c]"
"In post","2022","65+","Finance","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","15","15","39610","31510"
"In post","2022","65+","Finance","Wales","East Wales","10","5","[c]","[c]"
"In post","2022","65+","Finance","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","65+","Finance","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2022","65+","Finance","West Midlands (England)","Shropshire and Staffordshire","5","5","[c]","[c]"
"In post","2022","65+","Finance","West Midlands (England)","West Midlands","15","10","36190","36050"
"In post","2022","65+","Finance","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","65+","Finance","Yorkshire and The Humber","South Yorkshire","5","5","[c]","[c]"
"In post","2022","65+","Finance","Yorkshire and The Humber","West Yorkshire","10","5","[c]","[c]"
"In post","2022","65+","Grants Management","East of England","East Anglia","[c]","[c]","[c]","[c]"
"In post","2022","65+","Grants Management","North East (England)","Northumberland, and Tyne and Wear","10","5","22380","21300"
"In post","2022","65+","Grants Management","North West (England)","Cheshire","5","5","[c]","[c]"
"In post","2022","65+","Grants Management","North West (England)","Cumbria","15","10","23130","21300"
"In post","2022","65+","Grants Management","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","5","5","[c]","[c]"
"In post","2022","65+","Grants Management","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","65+","Grants Management","South West (England)","Devon","5","5","[c]","[c]"
"In post","2022","65+","Grants Management","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","65+","Grants Management","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","5","5","[c]","[c]"
"In post","2022","65+","Grants Management","Yorkshire and The Humber","North Yorkshire","10","5","[c]","[c]"
"In post","2022","65+","Grants Management","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","65+","Human Resources","East Midlands (England)","Derbyshire and Nottinghamshire","5","5","[c]","[c]"
"In post","2022","65+","Human Resources","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2022","65+","Human Resources","East of England","East Anglia","[c]","[c]","[c]","[c]"
"In post","2022","65+","Human Resources","East of England","Essex","[c]","[c]","[c]","[c]"
"In post","2022","65+","Human Resources","London","Inner London - East","10","5","[c]","[c]"
"In post","2022","65+","Human Resources","London","Inner London - West","20","10","46530","45020"
"In post","2022","65+","Human Resources","London","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2022","65+","Human Resources","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2022","65+","Human Resources","North East (England)","Northumberland, and Tyne and Wear","15","10","27110","26310"
"In post","2022","65+","Human Resources","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","65+","Human Resources","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"In post","2022","65+","Human Resources","North West (England)","Greater Manchester","5","5","[c]","[c]"
"In post","2022","65+","Human Resources","North West (England)","Lancashire","10","5","[c]","[c]"
"In post","2022","65+","Human Resources","North West (England)","Merseyside","5","5","[c]","[c]"
"In post","2022","65+","Human Resources","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","65+","Human Resources","Scotland","Eastern Scotland","10","10","38740","37020"
"In post","2022","65+","Human Resources","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","65+","Human Resources","Scotland","West Central Scotland","15","10","25390","21830"
"In post","2022","65+","Human Resources","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","5","5","[c]","[c]"
"In post","2022","65+","Human Resources","South East (England)","Hampshire and Isle of Wight","10","5","[c]","[c]"
"In post","2022","65+","Human Resources","South East (England)","Kent","[c]","[c]","[c]","[c]"
"In post","2022","65+","Human Resources","South East (England)","Surrey, East and West Sussex","10","5","[c]","[c]"
"In post","2022","65+","Human Resources","South West (England)","Devon","5","5","[c]","[c]"
"In post","2022","65+","Human Resources","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","10","10","28930","22560"
"In post","2022","65+","Human Resources","Wales","East Wales","5","5","[c]","[c]"
"In post","2022","65+","Human Resources","Wales","West Wales and The Valleys","5","5","[c]","[c]"
"In post","2022","65+","Human Resources","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2022","65+","Human Resources","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2022","65+","Human Resources","West Midlands (England)","West Midlands","5","5","[c]","[c]"
"In post","2022","65+","Human Resources","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","65+","Human Resources","Yorkshire and The Humber","South Yorkshire","5","5","[c]","[c]"
"In post","2022","65+","Human Resources","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","65+","Internal Audit","London","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2022","65+","Internal Audit","London","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2022","65+","Internal Audit","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","65+","Internal Audit","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","65+","Internal Audit","South West (England)","Devon","[c]","[c]","[c]","[c]"
"In post","2022","65+","Internal Audit","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","65+","Internal Audit","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2022","65+","Internal Audit","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","65+","Legal","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","65+","Legal","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","65+","Legal","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2022","65+","Legal","East of England","East Anglia","[c]","[c]","[c]","[c]"
"In post","2022","65+","Legal","East of England","Essex","[c]","[c]","[c]","[c]"
"In post","2022","65+","Legal","London","Inner London - East","15","15","60200","74250"
"In post","2022","65+","Legal","London","Inner London - West","85","65","52240","60790"
"In post","2022","65+","Legal","London","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2022","65+","Legal","London","Outer London - South","5","5","[c]","[c]"
"In post","2022","65+","Legal","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2022","65+","Legal","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2022","65+","Legal","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","65+","Legal","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","65+","Legal","North West (England)","Greater Manchester","5","5","[c]","[c]"
"In post","2022","65+","Legal","North West (England)","Lancashire","10","5","31970","26820"
"In post","2022","65+","Legal","North West (England)","Merseyside","10","5","[c]","[c]"
"In post","2022","65+","Legal","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","65+","Legal","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2022","65+","Legal","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2022","65+","Legal","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","25","15","54180","56040"
"In post","2022","65+","Legal","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","65+","Legal","South East (England)","Kent","[c]","[c]","[c]","[c]"
"In post","2022","65+","Legal","South East (England)","Surrey, East and West Sussex","5","5","[c]","[c]"
"In post","2022","65+","Legal","South West (England)","Devon","[c]","[c]","[c]","[c]"
"In post","2022","65+","Legal","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","65+","Legal","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2022","65+","Legal","Wales","East Wales","10","5","[c]","[c]"
"In post","2022","65+","Legal","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","65+","Legal","West Midlands (England)","West Midlands","5","5","[c]","[c]"
"In post","2022","65+","Legal","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","65+","Legal","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","65+","Legal","Yorkshire and The Humber","West Yorkshire","5","5","[c]","[c]"
"In post","2022","65+","No function","East Midlands (England)","Derbyshire and Nottinghamshire","190","135","30730","27260"
"In post","2022","65+","No function","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","105","80","24990","21960"
"In post","2022","65+","No function","East Midlands (England)","Lincolnshire","55","40","27930","27570"
"In post","2022","65+","No function","East of England","Bedfordshire and Hertfordshire","90","75","32630","29290"
"In post","2022","65+","No function","East of England","East Anglia","230","170","29170","26990"
"In post","2022","65+","No function","East of England","Essex","120","85","26970","26550"
"In post","2022","65+","No function","London","Inner London - East","330","270","38710","32260"
"In post","2022","65+","No function","London","Inner London - West","440","390","38460","30420"
"In post","2022","65+","No function","London","Outer London - East and North East","100","75","29830","30780"
"In post","2022","65+","No function","London","Outer London - South","135","110","33980","31060"
"In post","2022","65+","No function","London","Outer London - West and North West","205","160","34510","27420"
"In post","2022","65+","No function","North East (England)","Northumberland, and Tyne and Wear","360","260","24150","21840"
"In post","2022","65+","No function","North East (England)","Tees Valley and Durham","150","105","26680","24260"
"In post","2022","65+","No function","North West (England)","Cheshire","65","50","29250","27570"
"In post","2022","65+","No function","North West (England)","Cumbria","20","15","33380","28160"
"In post","2022","65+","No function","North West (England)","Greater Manchester","255","185","27760","26780"
"In post","2022","65+","No function","North West (England)","Lancashire","265","190","25670","22080"
"In post","2022","65+","No function","North West (England)","Merseyside","320","225","26530","23280"
"In post","2022","65+","No function","Northern Ireland","Northern Ireland","35","25","31950","27700"
"In post","2022","65+","No function","Overseas","Overseas","10","5","[c]","[c]"
"In post","2022","65+","No function","Scotland","Eastern Scotland","195","140","28860","26900"
"In post","2022","65+","No function","Scotland","Highlands and Islands","20","15","28360","27570"
"In post","2022","65+","No function","Scotland","North Eastern Scotland","25","15","41990","27570"
"In post","2022","65+","No function","Scotland","Southern Scotland","95","65","26410","23780"
"In post","2022","65+","No function","Scotland","West Central Scotland","240","165","27730","23230"
"In post","2022","65+","No function","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","175","135","30790","27570"
"In post","2022","65+","No function","South East (England)","Hampshire and Isle of Wight","370","250","27680","21410"
"In post","2022","65+","No function","South East (England)","Kent","145","120","28800","26780"
"In post","2022","65+","No function","South East (England)","Surrey, East and West Sussex","250","195","28270","26450"
"In post","2022","65+","No function","South West (England)","Cornwall and Isles of Scilly","40","30","27460","27570"
