"Status","Year","Parent_department","Region_ITL2","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Attorney General's Departments","Bedfordshire and Hertfordshire","AA/AO","AO","40","40","23460","23770"
"In post","2022","Attorney General's Departments","Bedfordshire and Hertfordshire","EO","EO","35","30","28590","27760"
"In post","2022","Attorney General's Departments","Bedfordshire and Hertfordshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Bedfordshire and Hertfordshire","G6/G7","G7","80","70","59320","61660"
"In post","2022","Attorney General's Departments","Bedfordshire and Hertfordshire","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Bedfordshire and Hertfordshire","SEO/HEO","HEO","15","15","37520","38120"
"In post","2022","Attorney General's Departments","Bedfordshire and Hertfordshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","AO","30","25","23800","23770"
"In post","2022","Attorney General's Departments","Berkshire, Buckinghamshire and Oxfordshire","EO","EO","25","25","28230","27050"
"In post","2022","Attorney General's Departments","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","G6","5","5","[c]","[c]"
"In post","2022","Attorney General's Departments","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","G7","50","45","58600","58850"
"In post","2022","Attorney General's Departments","Berkshire, Buckinghamshire and Oxfordshire","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","HEO","20","20","35910","35020"
"In post","2022","Attorney General's Departments","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Cheshire","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Cheshire","EO","EO","5","5","[c]","[c]"
"In post","2022","Attorney General's Departments","Cheshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Cheshire","G6/G7","G7","10","10","57760","56500"
"In post","2022","Attorney General's Departments","Cheshire","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Cheshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Cheshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Cornwall and Isles of Scilly","AA/AO","AO","10","5","[c]","[c]"
"In post","2022","Attorney General's Departments","Cornwall and Isles of Scilly","EO","EO","5","5","[c]","[c]"
"In post","2022","Attorney General's Departments","Cornwall and Isles of Scilly","G6/G7","G7","15","10","53230","54480"
"In post","2022","Attorney General's Departments","Cornwall and Isles of Scilly","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Cumbria","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Cumbria","AA/AO","AO","15","10","22320","22200"
"In post","2022","Attorney General's Departments","Cumbria","EO","EO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Cumbria","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Cumbria","G6/G7","G7","15","15","54100","54910"
"In post","2022","Attorney General's Departments","Cumbria","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Derbyshire and Nottinghamshire","AA/AO","AO","70","65","21910","22200"
"In post","2022","Attorney General's Departments","Derbyshire and Nottinghamshire","EO","EO","70","65","26510","25820"
"In post","2022","Attorney General's Departments","Derbyshire and Nottinghamshire","G6/G7","G6","5","5","[c]","[c]"
"In post","2022","Attorney General's Departments","Derbyshire and Nottinghamshire","G6/G7","G7","120","110","52760","51470"
"In post","2022","Attorney General's Departments","Derbyshire and Nottinghamshire","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Derbyshire and Nottinghamshire","SEO/HEO","HEO","35","35","33770","33310"
"In post","2022","Attorney General's Departments","Derbyshire and Nottinghamshire","SEO/HEO","SEO","10","10","[c]","[c]"
"In post","2022","Attorney General's Departments","Devon","AA/AO","AO","15","15","22190","22200"
"In post","2022","Attorney General's Departments","Devon","EO","EO","25","25","26710","26090"
"In post","2022","Attorney General's Departments","Devon","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Devon","G6/G7","G7","45","40","53710","55610"
"In post","2022","Attorney General's Departments","Devon","SEO/HEO","HEO","15","15","32810","32910"
"In post","2022","Attorney General's Departments","Devon","SEO/HEO","SEO","5","5","[c]","[c]"
"In post","2022","Attorney General's Departments","Dorset and Somerset","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","East Anglia","AA/AO","AO","35","30","22140","22200"
"In post","2022","Attorney General's Departments","East Anglia","EO","EO","30","25","26960","26090"
"In post","2022","Attorney General's Departments","East Anglia","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","East Anglia","G6/G7","G7","40","35","55300","55610"
"In post","2022","Attorney General's Departments","East Anglia","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","East Anglia","SEO/HEO","HEO","15","15","34800","34480"
"In post","2022","Attorney General's Departments","East Anglia","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","East Wales","AA/AO","AO","60","55","21920","22200"
"In post","2022","Attorney General's Departments","East Wales","EO","EO","60","55","27050","26220"
"In post","2022","Attorney General's Departments","East Wales","G6/G7","G6","5","5","[c]","[c]"
"In post","2022","Attorney General's Departments","East Wales","G6/G7","G7","135","125","53660","54960"
"In post","2022","Attorney General's Departments","East Wales","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","East Wales","SEO/HEO","HEO","30","30","34500","33900"
"In post","2022","Attorney General's Departments","East Wales","SEO/HEO","SEO","15","15","39250","38180"
"In post","2022","Attorney General's Departments","East Yorkshire and Northern Lincolnshire","AA/AO","AO","20","20","22180","22200"
"In post","2022","Attorney General's Departments","East Yorkshire and Northern Lincolnshire","EO","EO","15","15","27700","28430"
"In post","2022","Attorney General's Departments","East Yorkshire and Northern Lincolnshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","East Yorkshire and Northern Lincolnshire","G6/G7","G7","35","35","54350","55610"
"In post","2022","Attorney General's Departments","East Yorkshire and Northern Lincolnshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","East Yorkshire and Northern Lincolnshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Eastern Scotland","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Essex","AA/AO","AO","40","35","23300","23770"
"In post","2022","Attorney General's Departments","Essex","EO","EO","45","45","28680","29390"
"In post","2022","Attorney General's Departments","Essex","G6/G7","G6","5","5","[c]","[c]"
"In post","2022","Attorney General's Departments","Essex","G6/G7","G7","80","70","57970","55000"
"In post","2022","Attorney General's Departments","Essex","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Essex","SEO/HEO","HEO","30","25","37160","39540"
"In post","2022","Attorney General's Departments","Essex","SEO/HEO","SEO","5","5","[c]","[c]"
"In post","2022","Attorney General's Departments","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","AO","35","30","22180","22200"
"In post","2022","Attorney General's Departments","Gloucestershire, Wiltshire and Bath/Bristol area","EO","EO","30","30","26860","26220"
"In post","2022","Attorney General's Departments","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","G6","15","15","65380","63620"
"In post","2022","Attorney General's Departments","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","G7","105","95","53330","53350"
"In post","2022","Attorney General's Departments","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","SCS level","5","5","[c]","[c]"
"In post","2022","Attorney General's Departments","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","HEO","25","25","34220","34440"
"In post","2022","Attorney General's Departments","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","SEO","10","10","[c]","[c]"
"In post","2022","Attorney General's Departments","Greater Manchester","AA/AO","AO","75","70","22080","22200"
"In post","2022","Attorney General's Departments","Greater Manchester","EO","EO","85","75","27640","28430"
"In post","2022","Attorney General's Departments","Greater Manchester","G6/G7","G6","20","20","70130","70350"
"In post","2022","Attorney General's Departments","Greater Manchester","G6/G7","G7","150","135","53990","55610"
"In post","2022","Attorney General's Departments","Greater Manchester","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Greater Manchester","SEO/HEO","HEO","35","35","33940","33310"
"In post","2022","Attorney General's Departments","Greater Manchester","SEO/HEO","SEO","10","10","38970","38180"
"In post","2022","Attorney General's Departments","Hampshire and Isle of Wight","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Hampshire and Isle of Wight","AA/AO","AO","55","50","23470","23770"
"In post","2022","Attorney General's Departments","Hampshire and Isle of Wight","EO","EO","60","55","28150","27050"
"In post","2022","Attorney General's Departments","Hampshire and Isle of Wight","G6/G7","G6","10","10","74760","74250"
"In post","2022","Attorney General's Departments","Hampshire and Isle of Wight","G6/G7","G7","115","105","58380","54890"
"In post","2022","Attorney General's Departments","Hampshire and Isle of Wight","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Hampshire and Isle of Wight","SEO/HEO","HEO","20","20","34990","33920"
"In post","2022","Attorney General's Departments","Hampshire and Isle of Wight","SEO/HEO","SEO","10","10","[c]","[c]"
"In post","2022","Attorney General's Departments","Herefordshire, Worcestershire and Warwickshire","EO","EO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Herefordshire, Worcestershire and Warwickshire","G6/G7","G7","10","10","[c]","[c]"
"In post","2022","Attorney General's Departments","Inner London - East","AA/AO","AO","15","15","24370","24590"
"In post","2022","Attorney General's Departments","Inner London - East","EO","EO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Inner London - East","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Inner London - East","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Inner London - East","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Inner London - West","AA/AO","AA","5","5","[c]","[c]"
"In post","2022","Attorney General's Departments","Inner London - West","AA/AO","AO","365","335","23430","23770"
"In post","2022","Attorney General's Departments","Inner London - West","EO","EO","760","730","28500","27710"
"In post","2022","Attorney General's Departments","Inner London - West","G6/G7","G6","960","880","68350","66290"
"In post","2022","Attorney General's Departments","Inner London - West","G6/G7","G7","1655","1545","55330","53050"
"In post","2022","Attorney General's Departments","Inner London - West","SCS level","SCS level","255","245","86720","80930"
"In post","2022","Attorney General's Departments","Inner London - West","SEO/HEO","HEO","440","425","35610","33640"
"In post","2022","Attorney General's Departments","Inner London - West","SEO/HEO","SEO","220","215","40760","40000"
"In post","2022","Attorney General's Departments","Kent","AA/AO","AO","40","40","23620","23770"
"In post","2022","Attorney General's Departments","Kent","EO","EO","30","30","28600","28790"
"In post","2022","Attorney General's Departments","Kent","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Kent","G6/G7","G7","50","45","58410","57980"
"In post","2022","Attorney General's Departments","Kent","SEO/HEO","HEO","10","10","37360","36240"
"In post","2022","Attorney General's Departments","Kent","SEO/HEO","SEO","5","5","[c]","[c]"
"In post","2022","Attorney General's Departments","Lancashire","AA/AO","AO","35","30","22410","22200"
"In post","2022","Attorney General's Departments","Lancashire","EO","EO","40","40","27600","28430"
"In post","2022","Attorney General's Departments","Lancashire","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Lancashire","G6/G7","G7","80","75","53500","54390"
"In post","2022","Attorney General's Departments","Lancashire","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Lancashire","SEO/HEO","HEO","20","20","33810","33310"
"In post","2022","Attorney General's Departments","Lancashire","SEO/HEO","SEO","5","5","[c]","[c]"
"In post","2022","Attorney General's Departments","Leicestershire, Rutland and Northamptonshire","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Leicestershire, Rutland and Northamptonshire","AA/AO","AO","35","30","21940","22200"
"In post","2022","Attorney General's Departments","Leicestershire, Rutland and Northamptonshire","EO","EO","25","25","27450","28430"
"In post","2022","Attorney General's Departments","Leicestershire, Rutland and Northamptonshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Leicestershire, Rutland and Northamptonshire","G6/G7","G7","75","70","52470","51470"
"In post","2022","Attorney General's Departments","Leicestershire, Rutland and Northamptonshire","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Leicestershire, Rutland and Northamptonshire","SEO/HEO","HEO","15","15","34200","34480"
"In post","2022","Attorney General's Departments","Leicestershire, Rutland and Northamptonshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Lincolnshire","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Lincolnshire","EO","EO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Lincolnshire","G6/G7","G7","15","10","54630","55610"
"In post","2022","Attorney General's Departments","Lincolnshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Merseyside","AA/AO","AO","90","85","21960","22200"
"In post","2022","Attorney General's Departments","Merseyside","EO","EO","90","85","26910","26220"
"In post","2022","Attorney General's Departments","Merseyside","G6/G7","G6","10","10","[c]","[c]"
"In post","2022","Attorney General's Departments","Merseyside","G6/G7","G7","135","130","53350","53350"
"In post","2022","Attorney General's Departments","Merseyside","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Merseyside","SEO/HEO","HEO","45","45","33260","32050"
"In post","2022","Attorney General's Departments","Merseyside","SEO/HEO","SEO","10","10","38420","38180"
"In post","2022","Attorney General's Departments","North Yorkshire","AA/AO","AO","25","25","22070","22200"
"In post","2022","Attorney General's Departments","North Yorkshire","EO","EO","25","25","26290","25920"
"In post","2022","Attorney General's Departments","North Yorkshire","G6/G7","G6","15","15","71730","71000"
"In post","2022","Attorney General's Departments","North Yorkshire","G6/G7","G7","50","45","55620","55610"
"In post","2022","Attorney General's Departments","North Yorkshire","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","North Yorkshire","SEO/HEO","HEO","25","25","30900","30610"
"In post","2022","Attorney General's Departments","North Yorkshire","SEO/HEO","SEO","30","30","38910","38180"
"In post","2022","Attorney General's Departments","Northumberland, and Tyne and Wear","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Northumberland, and Tyne and Wear","AA/AO","AO","60","55","22220","22200"
"In post","2022","Attorney General's Departments","Northumberland, and Tyne and Wear","EO","EO","45","40","27100","27570"
"In post","2022","Attorney General's Departments","Northumberland, and Tyne and Wear","G6/G7","G6","10","10","[c]","[c]"
"In post","2022","Attorney General's Departments","Northumberland, and Tyne and Wear","G6/G7","G7","100","95","53290","53490"
"In post","2022","Attorney General's Departments","Northumberland, and Tyne and Wear","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Northumberland, and Tyne and Wear","SEO/HEO","HEO","30","30","33280","32480"
"In post","2022","Attorney General's Departments","Northumberland, and Tyne and Wear","SEO/HEO","SEO","10","10","38830","38180"
"In post","2022","Attorney General's Departments","Outer London - East and North East","AA/AO","AO","15","15","23800","24590"
"In post","2022","Attorney General's Departments","Outer London - East and North East","EO","EO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Outer London - East and North East","G6/G7","G7","5","5","[c]","[c]"
"In post","2022","Attorney General's Departments","Outer London - East and North East","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Outer London - South","AA/AO","AO","15","15","24190","24590"
"In post","2022","Attorney General's Departments","Outer London - South","EO","EO","15","10","27680","27350"
"In post","2022","Attorney General's Departments","Outer London - South","G6/G7","G6","5","5","[c]","[c]"
"In post","2022","Attorney General's Departments","Outer London - South","G6/G7","G7","10","5","[c]","[c]"
"In post","2022","Attorney General's Departments","Outer London - South","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Outer London - South","SEO/HEO","HEO","15","15","32400","31600"
"In post","2022","Attorney General's Departments","Outer London - South","SEO/HEO","SEO","10","10","[c]","[c]"
"In post","2022","Attorney General's Departments","Outer London - West and North West","AA/AO","AO","15","10","23820","24590"
"In post","2022","Attorney General's Departments","Outer London - West and North West","EO","EO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Outer London - West and North West","G6/G7","G7","10","5","[c]","[c]"
"In post","2022","Attorney General's Departments","Outer London - West and North West","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Overseas","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Shropshire and Staffordshire","AA/AO","AO","15","15","22500","22200"
"In post","2022","Attorney General's Departments","Shropshire and Staffordshire","EO","EO","10","10","26940","26220"
"In post","2022","Attorney General's Departments","Shropshire and Staffordshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Shropshire and Staffordshire","G6/G7","G7","35","30","54880","55610"
"In post","2022","Attorney General's Departments","Shropshire and Staffordshire","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Shropshire and Staffordshire","SEO/HEO","HEO","5","5","[c]","[c]"
"In post","2022","Attorney General's Departments","Shropshire and Staffordshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","South Yorkshire","AA/AO","AO","45","40","22050","22200"
"In post","2022","Attorney General's Departments","South Yorkshire","EO","EO","35","30","27240","28430"
"In post","2022","Attorney General's Departments","South Yorkshire","G6/G7","G6","5","5","[c]","[c]"
"In post","2022","Attorney General's Departments","South Yorkshire","G6/G7","G7","45","40","53070","54200"
"In post","2022","Attorney General's Departments","South Yorkshire","SEO/HEO","HEO","10","10","32860","33310"
"In post","2022","Attorney General's Departments","South Yorkshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Surrey, East and West Sussex","AA/AO","AO","35","35","23770","23770"
"In post","2022","Attorney General's Departments","Surrey, East and West Sussex","EO","EO","50","45","28310","27760"
"In post","2022","Attorney General's Departments","Surrey, East and West Sussex","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Surrey, East and West Sussex","G6/G7","G7","80","75","59120","62120"
"In post","2022","Attorney General's Departments","Surrey, East and West Sussex","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Surrey, East and West Sussex","SEO/HEO","HEO","20","20","36720","36240"
"In post","2022","Attorney General's Departments","Surrey, East and West Sussex","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Tees Valley and Durham","AA/AO","AO","25","20","22640","22200"
"In post","2022","Attorney General's Departments","Tees Valley and Durham","EO","EO","20","20","27260","28430"
"In post","2022","Attorney General's Departments","Tees Valley and Durham","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Tees Valley and Durham","G6/G7","G7","40","35","54200","55610"
"In post","2022","Attorney General's Departments","Tees Valley and Durham","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Tees Valley and Durham","SEO/HEO","HEO","10","10","[c]","[c]"
"In post","2022","Attorney General's Departments","Tees Valley and Durham","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","West Midlands","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","West Midlands","AA/AO","AO","100","90","22280","22200"
"In post","2022","Attorney General's Departments","West Midlands","EO","EO","105","95","26970","26220"
"In post","2022","Attorney General's Departments","West Midlands","G6/G7","G6","20","20","73520","70000"
"In post","2022","Attorney General's Departments","West Midlands","G6/G7","G7","215","200","53310","53350"
"In post","2022","Attorney General's Departments","West Midlands","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","West Midlands","SEO/HEO","HEO","55","50","33250","32050"
"In post","2022","Attorney General's Departments","West Midlands","SEO/HEO","SEO","15","10","38330","38180"
"In post","2022","Attorney General's Departments","West Wales and The Valleys","AA/AO","AO","10","10","22180","22200"
"In post","2022","Attorney General's Departments","West Wales and The Valleys","EO","EO","15","10","26600","25820"
"In post","2022","Attorney General's Departments","West Wales and The Valleys","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","West Wales and The Valleys","G6/G7","G7","45","40","54090","55610"
"In post","2022","Attorney General's Departments","West Wales and The Valleys","SEO/HEO","HEO","15","15","33510","32560"
"In post","2022","Attorney General's Departments","West Wales and The Valleys","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","West Yorkshire","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","West Yorkshire","AA/AO","AO","85","75","22170","22200"
"In post","2022","Attorney General's Departments","West Yorkshire","EO","EO","105","95","26990","26220"
"In post","2022","Attorney General's Departments","West Yorkshire","G6/G7","G6","35","35","67260","65560"
"In post","2022","Attorney General's Departments","West Yorkshire","G6/G7","G7","215","200","53080","51470"
"In post","2022","Attorney General's Departments","West Yorkshire","SCS level","SCS level","10","10","88720","88210"
"In post","2022","Attorney General's Departments","West Yorkshire","SEO/HEO","HEO","75","75","34960","34480"
"In post","2022","Attorney General's Departments","West Yorkshire","SEO/HEO","SEO","15","15","40130","38180"
"In post","2022","Cabinet Office","Bedfordshire and Hertfordshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Bedfordshire and Hertfordshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Bedfordshire and Hertfordshire","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Bedfordshire and Hertfordshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","AO","30","25","21220","21170"
"In post","2022","Cabinet Office","Berkshire, Buckinghamshire and Oxfordshire","EO","EO","10","10","[c]","[c]"
"In post","2022","Cabinet Office","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","G6","5","5","[c]","[c]"
"In post","2022","Cabinet Office","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","G7","15","15","60190","57850"
"In post","2022","Cabinet Office","Berkshire, Buckinghamshire and Oxfordshire","SCS level","SCS level","5","5","[c]","[c]"
"In post","2022","Cabinet Office","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","HEO","70","65","32080","33300"
"In post","2022","Cabinet Office","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","SEO","5","5","[c]","[c]"
"In post","2022","Cabinet Office","Cheshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Cheshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Cheshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Cheshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Cumbria","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Cumbria","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Cumbria","SEO/HEO","HEO","5","5","[c]","[c]"
"In post","2022","Cabinet Office","Derbyshire and Nottinghamshire","EO","EO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Derbyshire and Nottinghamshire","G6/G7","G6","15","15","71840","67000"
"In post","2022","Cabinet Office","Derbyshire and Nottinghamshire","G6/G7","G7","15","15","56130","54700"
"In post","2022","Cabinet Office","Derbyshire and Nottinghamshire","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Derbyshire and Nottinghamshire","SEO/HEO","HEO","15","15","30150","29250"
"In post","2022","Cabinet Office","Derbyshire and Nottinghamshire","SEO/HEO","SEO","5","5","[c]","[c]"
"In post","2022","Cabinet Office","Devon","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Devon","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Devon","SEO/HEO","HEO","5","5","[c]","[c]"
"In post","2022","Cabinet Office","Devon","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Dorset and Somerset","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Dorset and Somerset","SEO/HEO","HEO","10","10","[c]","[c]"
"In post","2022","Cabinet Office","Dorset and Somerset","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","East Anglia","AA/AO","AO","5","5","[c]","[c]"
"In post","2022","Cabinet Office","East Anglia","EO","EO","25","20","25480","25520"
"In post","2022","Cabinet Office","East Anglia","G6/G7","G6","25","25","67970","67700"
"In post","2022","Cabinet Office","East Anglia","G6/G7","G7","50","50","54180","51680"
"In post","2022","Cabinet Office","East Anglia","SCS level","SCS level","10","10","97750","97920"
"In post","2022","Cabinet Office","East Anglia","SEO/HEO","HEO","70","65","31490","31250"
"In post","2022","Cabinet Office","East Anglia","SEO/HEO","SEO","65","65","38980","38980"
"In post","2022","Cabinet Office","East Wales","AA/AO","AO","5","5","[c]","[c]"
"In post","2022","Cabinet Office","East Wales","EO","EO","20","15","26110","25970"
"In post","2022","Cabinet Office","East Wales","G6/G7","G6","5","5","[c]","[c]"
"In post","2022","Cabinet Office","East Wales","G6/G7","G7","50","45","51730","50000"
"In post","2022","Cabinet Office","East Wales","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","East Wales","SEO/HEO","HEO","75","75","30690","30940"
"In post","2022","Cabinet Office","East Wales","SEO/HEO","SEO","40","40","38290","38980"
"In post","2022","Cabinet Office","East Yorkshire and Northern Lincolnshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","East Yorkshire and Northern Lincolnshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","East Yorkshire and Northern Lincolnshire","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Eastern Scotland","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Eastern Scotland","EO","EO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Eastern Scotland","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Eastern Scotland","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Eastern Scotland","SEO/HEO","HEO","20","20","30450","32000"
"In post","2022","Cabinet Office","Eastern Scotland","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Essex","SCS level","SCS level","[c]","[c]","[c]","[c]"
