"Status","Year","Disability","Region_ITL1","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Unknown","South East (England)","Central Hampshire","385","370","37230","33000"
"In post","2022","Unknown","South East (England)","East Kent","620","590","27790","24880"
"In post","2022","Unknown","South East (England)","East Surrey","120","115","32080","31020"
"In post","2022","Unknown","South East (England)","East Sussex CC","115","110","28190","26140"
"In post","2022","Unknown","South East (England)","Isle of Wight","35","35","27600","26360"
"In post","2022","Unknown","South East (England)","Kent Thames Gateway","185","180","28390","28140"
"In post","2022","Unknown","South East (England)","Medway","215","210","32130","28710"
"In post","2022","Unknown","South East (England)","Mid Kent","95","90","32510","28760"
"In post","2022","Unknown","South East (England)","Milton Keynes","215","210","30040","27570"
"In post","2022","Unknown","South East (England)","North Hampshire","145","140","37590","30450"
"In post","2022","Unknown","South East (England)","Oxfordshire CC","460","435","37220","31410"
"In post","2022","Unknown","South East (England)","Portsmouth","610","570","30550","26350"
"In post","2022","Unknown","South East (England)","South Hampshire","1185","1005","29420","25310"
"In post","2022","Unknown","South East (England)","Southampton","165","155","31560","26780"
"In post","2022","Unknown","South East (England)","West Kent","25","25","[c]","[c]"
"In post","2022","Unknown","South East (England)","West Surrey","245","225","34380","28780"
"In post","2022","Unknown","South East (England)","West Sussex (North East)","225","210","32880","26780"
"In post","2022","Unknown","South East (England)","West Sussex (South West)","200","185","32010","27930"
"In post","2022","Unknown","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","1675","1605","37240","34140"
"In post","2022","Unknown","South West (England)","Bournemouth, Christchurch and Poole","65","60","27990","24840"
"In post","2022","Unknown","South West (England)","Bristol, City of","1170","1110","35290","31420"
"In post","2022","Unknown","South West (England)","Cornwall and Isles of Scilly","170","155","28790","24090"
"In post","2022","Unknown","South West (England)","Devon CC","415","395","28700","24620"
"In post","2022","Unknown","South West (England)","Dorset","280","265","29510","25000"
"In post","2022","Unknown","South West (England)","Gloucestershire CC","240","225","31100","27130"
"In post","2022","Unknown","South West (England)","Plymouth","595","570","29280","26350"
"In post","2022","Unknown","South West (England)","Somerset CC","385","360","32570","29290"
"In post","2022","Unknown","South West (England)","Swindon","75","70","35660","30360"
"In post","2022","Unknown","South West (England)","Torbay","20","20","[c]","[c]"
"In post","2022","Unknown","South West (England)","Wiltshire","725","690","40140","35960"
"In post","2022","Unknown","Unknown","Unknown","2255","2240","37180","32700"
"In post","2022","Unknown","Wales","Bridgend and Neath Port Talbot","95","90","32470","32770"
"In post","2022","Unknown","Wales","Cardiff and Vale of Glamorgan","2115","1985","29750","26820"
"In post","2022","Unknown","Wales","Central Valleys","195","190","33690","27570"
"In post","2022","Unknown","Wales","Conwy and Denbighshire","55","50","32080","29430"
"In post","2022","Unknown","Wales","Flintshire and Wrexham","185","180","27540","25210"
"In post","2022","Unknown","Wales","Gwent Valleys","55","50","26670","27570"
"In post","2022","Unknown","Wales","Gwynedd","35","30","25620","22130"
"In post","2022","Unknown","Wales","Isle of Anglesey","35","35","26270","26670"
"In post","2022","Unknown","Wales","Monmouthshire and Newport","1705","1645","33970","30710"
"In post","2022","Unknown","Wales","Powys","55","50","27760","22200"
"In post","2022","Unknown","Wales","South West Wales","120","110","29460","26550"
"In post","2022","Unknown","Wales","Swansea","1210","1120","26230","21840"
"In post","2022","Unknown","West Midlands (England)","Birmingham","2745","2615","31470","27570"
"In post","2022","Unknown","West Midlands (England)","Coventry","510","495","36380","33340"
"In post","2022","Unknown","West Midlands (England)","Dudley","55","55","24740","21260"
"In post","2022","Unknown","West Midlands (England)","Herefordshire, County of","90","90","29670","24240"
"In post","2022","Unknown","West Midlands (England)","Sandwell","55","45","25890","27470"
"In post","2022","Unknown","West Midlands (England)","Shropshire","120","115","31340","26670"
"In post","2022","Unknown","West Midlands (England)","Solihull","145","140","29470","24880"
"In post","2022","Unknown","West Midlands (England)","Staffordshire CC","465","450","30670","26310"
"In post","2022","Unknown","West Midlands (England)","Stoke-on-Trent","125","115","27030","22920"
"In post","2022","Unknown","West Midlands (England)","Telford and Wrekin","340","315","36280","28100"
"In post","2022","Unknown","West Midlands (England)","Walsall","25","20","[c]","[c]"
"In post","2022","Unknown","West Midlands (England)","Warwickshire CC","100","95","28880","26350"
"In post","2022","Unknown","West Midlands (England)","Wolverhampton","95","90","31050","27570"
"In post","2022","Unknown","West Midlands (England)","Worcestershire CC","165","155","28570","24090"
"In post","2022","Unknown","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","250","235","26190","24430"
"In post","2022","Unknown","Yorkshire and The Humber","Bradford","530","475","24400","21250"
"In post","2022","Unknown","Yorkshire and The Humber","Calderdale and Kirklees","85","80","28530","27570"
"In post","2022","Unknown","Yorkshire and The Humber","East Riding of Yorkshire","230","220","27810","26240"
"In post","2022","Unknown","Yorkshire and The Humber","Kingston upon Hull, City of","195","190","26010","24800"
"In post","2022","Unknown","Yorkshire and The Humber","Leeds","3195","3095","34070","28970"
"In post","2022","Unknown","Yorkshire and The Humber","North and North East Lincolnshire","85","85","25290","22840"
"In post","2022","Unknown","Yorkshire and The Humber","North Yorkshire CC","275","265","31000","27570"
"In post","2022","Unknown","Yorkshire and The Humber","Sheffield","1090","1055","34230","29360"
"In post","2022","Unknown","Yorkshire and The Humber","Wakefield","250","245","30640","28200"
"In post","2022","Unknown","Yorkshire and The Humber","York","360","340","34180","29180"
"Leaver CS","2022","Declared disabled","East Midlands (England)","Derby","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East Midlands (England)","East Derbyshire","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East Midlands (England)","Leicester","40","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East Midlands (England)","Leicestershire CC and Rutland","30","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East Midlands (England)","Lincolnshire CC","40","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East Midlands (England)","North Northamptonshire","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East Midlands (England)","North Nottinghamshire","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East Midlands (England)","Nottingham","60","[c]","30650","26780"
"Leaver CS","2022","Declared disabled","East Midlands (England)","South and West Derbyshire","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East Midlands (England)","South Nottinghamshire","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East Midlands (England)","West Northamptonshire","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East of England","Bedford","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East of England","Breckland and South Norfolk","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East of England","Cambridgeshire CC","50","[c]","33900","27570"
"Leaver CS","2022","Declared disabled","East of England","Central Bedfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East of England","Essex Haven Gateway","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East of England","Essex Thames Gateway","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East of England","Heart of Essex","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East of England","Hertfordshire CC","35","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East of England","Luton","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East of England","North and West Norfolk","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East of England","Norwich and East Norfolk","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East of England","Peterborough","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East of England","Southend-on-Sea","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East of England","Suffolk CC","55","[c]","26150","21830"
"Leaver CS","2022","Declared disabled","East of England","Thurrock","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East of England","West Essex","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","Barking & Dagenham and Havering","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","Barnet","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","Bexley and Greenwich","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","Brent","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","Bromley","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","Camden and City of London","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","Croydon","65","[c]","35120","29080"
"Leaver CS","2022","Declared disabled","London","Ealing","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","Enfield","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","Hackney and Newham","50","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","Haringey and Islington","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","Harrow and Hillingdon","30","[c]","34320","31060"
"Leaver CS","2022","Declared disabled","London","Hounslow and Richmond upon Thames","35","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","Kensington & Chelsea and Hammersmith & Fulham","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","Lambeth","75","[c]","39150","32330"
"Leaver CS","2022","Declared disabled","London","Lewisham and Southwark","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","Merton, Kingston upon Thames and Sutton","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","Redbridge and Waltham Forest","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","Tower Hamlets","50","[c]","48580","45130"
"Leaver CS","2022","Declared disabled","London","Wandsworth","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","London","Westminster","345","[c]","41500","35890"
"Leaver CS","2022","Declared disabled","North East (England)","Darlington","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","North East (England)","Durham","45","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","North East (England)","Hartlepool and Stockton-on-Tees","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","North East (England)","Northumberland","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","North East (England)","South Teesside","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","North East (England)","Sunderland","50","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","North East (England)","Tyneside","140","[c]","25610","21260"
"Leaver CS","2022","Declared disabled","North West (England)","Blackburn with Darwen","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","North West (England)","Blackpool","60","[c]","24770","21260"
"Leaver CS","2022","Declared disabled","North West (England)","Cheshire East","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","North West (England)","Cheshire West and Chester","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","North West (England)","Chorley and West Lancashire","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","North West (England)","East Cumbria","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","North West (England)","East Lancashire","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","North West (England)","East Merseyside","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","North West (England)","Greater Manchester North East","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","North West (England)","Greater Manchester North West","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","North West (England)","Greater Manchester South East","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","North West (England)","Greater Manchester South West","45","[c]","24770","24570"
"Leaver CS","2022","Declared disabled","North West (England)","Lancaster and Wyre","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","North West (England)","Liverpool","85","[c]","26870","25240"
"Leaver CS","2022","Declared disabled","North West (England)","Manchester","75","[c]","31550","27570"
"Leaver CS","2022","Declared disabled","North West (England)","Mid Lancashire","50","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","North West (England)","Sefton","50","[c]","27680","24970"
"Leaver CS","2022","Declared disabled","North West (England)","Warrington","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","North West (England)","West Cumbria","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","North West (England)","Wirral","35","[c]","28080","21410"
"Leaver CS","2022","Declared disabled","Northern Ireland","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Northern Ireland","Ards and North Down","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Northern Ireland","Belfast","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Northern Ireland","Causeway Coast and Glens","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Northern Ireland","Derry City and Strabane","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Northern Ireland","Fermanagh and Omagh","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Northern Ireland","Lisburn and Castlereagh","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Northern Ireland","Mid and East Antrim","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Northern Ireland","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Overseas","Overseas","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Scotland","Aberdeen City and Aberdeenshire","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Scotland","Angus and Dundee City","35","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Scotland","Caithness and Sutherland, and Ross and Cromarty","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Scotland","City of Edinburgh","70","[c]","35710","31770"
"Leaver CS","2022","Declared disabled","Scotland","Clackmannanshire and Fife","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Scotland","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Scotland","East Ayrshire and North Ayrshire mainland","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Scotland","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Scotland","Falkirk","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Scotland","Glasgow City","75","[c]","28430","21680"
"Leaver CS","2022","Declared disabled","Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Scotland","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Scotland","North Lanarkshire","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Scotland","Orkney Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Scotland","Perth and Kinross, and Stirling","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Scotland","Scottish Borders","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Scotland","Shetland Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Scotland","South Ayrshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Scotland","South Lanarkshire","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Scotland","West Lothian","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","South East (England)","Berkshire","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","South East (England)","Brighton and Hove","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","South East (England)","Buckinghamshire","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","South East (England)","Central Hampshire","40","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","South East (England)","East Kent","45","[c]","26930","26970"
"Leaver CS","2022","Declared disabled","South East (England)","East Surrey","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","South East (England)","East Sussex CC","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","South East (England)","Isle of Wight","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","South East (England)","Kent Thames Gateway","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","South East (England)","Medway","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","South East (England)","Mid Kent","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","South East (England)","Milton Keynes","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","South East (England)","North Hampshire","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","South East (England)","Oxfordshire CC","40","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","South East (England)","Portsmouth","45","[c]","29330","27470"
"Leaver CS","2022","Declared disabled","South East (England)","South Hampshire","40","[c]","26860","23690"
"Leaver CS","2022","Declared disabled","South East (England)","Southampton","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","South East (England)","West Kent","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","South East (England)","West Surrey","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","South East (England)","West Sussex (North East)","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","South East (England)","West Sussex (South West)","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","105","[c]","37940","33300"
"Leaver CS","2022","Declared disabled","South West (England)","Bournemouth, Christchurch and Poole","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","South West (England)","Bristol, City of","60","[c]","28850","21340"
"Leaver CS","2022","Declared disabled","South West (England)","Cornwall and Isles of Scilly","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","South West (England)","Devon CC","45","[c]","25870","21260"
"Leaver CS","2022","Declared disabled","South West (England)","Dorset","30","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","South West (England)","Gloucestershire CC","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","South West (England)","Plymouth","35","[c]","27850","26670"
"Leaver CS","2022","Declared disabled","South West (England)","Somerset CC","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","South West (England)","Swindon","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","South West (England)","Torbay","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","South West (England)","Wiltshire","75","[c]","31260","29230"
"Leaver CS","2022","Declared disabled","Unknown","Unknown","55","[c]","26190","21840"
"Leaver CS","2022","Declared disabled","Wales","Bridgend and Neath Port Talbot","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Wales","Cardiff and Vale of Glamorgan","75","[c]","33830","27570"
"Leaver CS","2022","Declared disabled","Wales","Central Valleys","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Wales","Conwy and Denbighshire","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Wales","Flintshire and Wrexham","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Wales","Gwent Valleys","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Wales","Gwynedd","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Wales","Isle of Anglesey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Wales","Monmouthshire and Newport","40","[c]","34410","27570"
"Leaver CS","2022","Declared disabled","Wales","Powys","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Wales","South West Wales","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Wales","Swansea","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","West Midlands (England)","Birmingham","80","[c]","30080","27570"
"Leaver CS","2022","Declared disabled","West Midlands (England)","Coventry","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","West Midlands (England)","Dudley","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","West Midlands (England)","Herefordshire, County of","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","West Midlands (England)","Sandwell","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","West Midlands (England)","Shropshire","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","West Midlands (England)","Solihull","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","West Midlands (England)","Staffordshire CC","50","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","West Midlands (England)","Stoke-on-Trent","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","West Midlands (England)","Telford and Wrekin","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","West Midlands (England)","Walsall","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","West Midlands (England)","Warwickshire CC","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","West Midlands (England)","Wolverhampton","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","West Midlands (England)","Worcestershire CC","30","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","40","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Yorkshire and The Humber","Bradford","30","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Yorkshire and The Humber","Calderdale and Kirklees","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Yorkshire and The Humber","East Riding of Yorkshire","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Yorkshire and The Humber","Kingston upon Hull, City of","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Yorkshire and The Humber","Leeds","105","[c]","28060","25140"
"Leaver CS","2022","Declared disabled","Yorkshire and The Humber","North and North East Lincolnshire","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Yorkshire and The Humber","North Yorkshire CC","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Yorkshire and The Humber","Sheffield","70","[c]","32130","27570"
"Leaver CS","2022","Declared disabled","Yorkshire and The Humber","Wakefield","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Yorkshire and The Humber","York","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East Midlands (England)","Derby","70","[c]","26470","23520"
"Leaver CS","2022","Declared non-disabled","East Midlands (England)","East Derbyshire","30","[c]","29610","27570"
"Leaver CS","2022","Declared non-disabled","East Midlands (England)","Leicester","185","[c]","25960","21260"
"Leaver CS","2022","Declared non-disabled","East Midlands (England)","Leicestershire CC and Rutland","175","[c]","35680","27570"
"Leaver CS","2022","Declared non-disabled","East Midlands (England)","Lincolnshire CC","200","[c]","28780","27150"
"Leaver CS","2022","Declared non-disabled","East Midlands (England)","North Northamptonshire","40","[c]","27350","27570"
"Leaver CS","2022","Declared non-disabled","East Midlands (England)","North Nottinghamshire","65","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East Midlands (England)","Nottingham","310","[c]","28990","26030"
"Leaver CS","2022","Declared non-disabled","East Midlands (England)","South and West Derbyshire","90","[c]","33600","27570"
"Leaver CS","2022","Declared non-disabled","East Midlands (England)","South Nottinghamshire","65","[c]","29270","24080"
"Leaver CS","2022","Declared non-disabled","East Midlands (England)","West Northamptonshire","110","[c]","27560","27570"
"Leaver CS","2022","Declared non-disabled","East of England","Bedford","85","[c]","31410","27570"
"Leaver CS","2022","Declared non-disabled","East of England","Breckland and South Norfolk","70","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East of England","Cambridgeshire CC","290","[c]","37310","30460"
"Leaver CS","2022","Declared non-disabled","East of England","Central Bedfordshire","35","[c]","29390","26930"
"Leaver CS","2022","Declared non-disabled","East of England","Essex Haven Gateway","95","[c]","30510","29290"
"Leaver CS","2022","Declared non-disabled","East of England","Essex Thames Gateway","70","[c]","27850","27590"
"Leaver CS","2022","Declared non-disabled","East of England","Heart of Essex","105","[c]","35770","29290"
"Leaver CS","2022","Declared non-disabled","East of England","Hertfordshire CC","185","[c]","33490","29290"
"Leaver CS","2022","Declared non-disabled","East of England","Luton","50","[c]","25780","26490"
"Leaver CS","2022","Declared non-disabled","East of England","North and West Norfolk","60","[c]","28500","25850"
"Leaver CS","2022","Declared non-disabled","East of England","Norwich and East Norfolk","155","[c]","27930","27570"
"Leaver CS","2022","Declared non-disabled","East of England","Peterborough","85","[c]","27230","25080"
"Leaver CS","2022","Declared non-disabled","East of England","Southend-on-Sea","60","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East of England","Suffolk CC","290","[c]","26580","24920"
"Leaver CS","2022","Declared non-disabled","East of England","Thurrock","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East of England","West Essex","45","[c]","29540","29290"
"Leaver CS","2022","Declared non-disabled","London","Barking & Dagenham and Havering","35","[c]","29060","31060"
"Leaver CS","2022","Declared non-disabled","London","Barnet","145","[c]","33700","31060"
"Leaver CS","2022","Declared non-disabled","London","Bexley and Greenwich","115","[c]","32210","31060"
"Leaver CS","2022","Declared non-disabled","London","Brent","60","[c]","30000","31060"
"Leaver CS","2022","Declared non-disabled","London","Bromley","40","[c]","28350","31060"
"Leaver CS","2022","Declared non-disabled","London","Camden and City of London","95","[c]","37400","30850"
"Leaver CS","2022","Declared non-disabled","London","Croydon","385","[c]","37230","31060"
"Leaver CS","2022","Declared non-disabled","London","Ealing","45","[c]","32350","31060"
"Leaver CS","2022","Declared non-disabled","London","Enfield","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","London","Hackney and Newham","195","[c]","34630","31060"
"Leaver CS","2022","Declared non-disabled","London","Haringey and Islington","110","[c]","28610","31060"
"Leaver CS","2022","Declared non-disabled","London","Harrow and Hillingdon","160","[c]","31040","31060"
"Leaver CS","2022","Declared non-disabled","London","Hounslow and Richmond upon Thames","165","[c]","30210","29080"
"Leaver CS","2022","Declared non-disabled","London","Kensington & Chelsea and Hammersmith & Fulham","80","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","London","Lambeth","600","[c]","41770","36330"
"Leaver CS","2022","Declared non-disabled","London","Lewisham and Southwark","240","[c]","44010","40070"
"Leaver CS","2022","Declared non-disabled","London","Merton, Kingston upon Thames and Sutton","60","[c]","31050","31060"
"Leaver CS","2022","Declared non-disabled","London","Redbridge and Waltham Forest","70","[c]","29900","31060"
"Leaver CS","2022","Declared non-disabled","London","Tower Hamlets","515","[c]","49750","44070"
"Leaver CS","2022","Declared non-disabled","London","Wandsworth","55","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","London","Westminster","2300","[c]","46910","41970"
"Leaver CS","2022","Declared non-disabled","North East (England)","Darlington","30","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","North East (England)","Durham","275","[c]","25790","21680"
"Leaver CS","2022","Declared non-disabled","North East (England)","Hartlepool and Stockton-on-Tees","85","[c]","28250","23690"
"Leaver CS","2022","Declared non-disabled","North East (England)","Northumberland","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","North East (England)","South Teesside","55","[c]","27140","22200"
"Leaver CS","2022","Declared non-disabled","North East (England)","Sunderland","215","[c]","25220","27170"
"Leaver CS","2022","Declared non-disabled","North East (England)","Tyneside","865","[c]","28040","21260"
"Leaver CS","2022","Declared non-disabled","North West (England)","Blackburn with Darwen","15","[c]","[c]","[c]"
