"Status","Year","Disability","Profession_of_post","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Undeclared","Finance","Antrim and Newtownabbey","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Finance","Barnet","London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Finance","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","55","55","44400","40580"
"In post","2022","Undeclared","Finance","Belfast","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Finance","Berkshire","Outside London","5","5","[c]","[c]"
"In post","2022","Undeclared","Finance","Bexley and Greenwich","London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Finance","Birmingham","Outside London","10","10","[c]","[c]"
"In post","2022","Undeclared","Finance","Blackpool","Outside London","15","15","[c]","[c]"
"In post","2022","Undeclared","Finance","Brighton and Hove","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Finance","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Finance","Buckinghamshire","Outside London","20","20","[c]","[c]"
"In post","2022","Undeclared","Finance","Calderdale and Kirklees","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Finance","Cambridgeshire CC","Outside London","15","15","[c]","[c]"
"In post","2022","Undeclared","Finance","Cardiff and Vale of Glamorgan","Outside London","15","15","[c]","[c]"
"In post","2022","Undeclared","Finance","Central Bedfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Finance","Central Hampshire","Outside London","25","25","[c]","[c]"
"In post","2022","Undeclared","Finance","Central Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Finance","Cheshire East","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Finance","Cheshire West and Chester","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Finance","Chorley and West Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Finance","City of Edinburgh","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Finance","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Finance","Coventry","Outside London","5","5","[c]","[c]"
"In post","2022","Undeclared","Finance","Croydon","London","15","15","[c]","[c]"
"In post","2022","Undeclared","Finance","Darlington","Outside London","10","5","[c]","[c]"
"In post","2022","Undeclared","Finance","Devon CC","Outside London","5","5","[c]","[c]"
"In post","2022","Undeclared","Finance","Dorset","Outside London","5","5","[c]","[c]"
"In post","2022","Undeclared","Finance","Dumfries and Galloway","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Finance","East Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Finance","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Finance","East Merseyside","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Finance","East Sussex CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Finance","Essex Haven Gateway","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Finance","Flintshire and Wrexham","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Finance","Glasgow City","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Finance","Greater Manchester North West","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Finance","Greater Manchester South West","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Finance","Hackney and Newham","London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Finance","Harrow and Hillingdon","London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Finance","Hartlepool and Stockton-on-Tees","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Finance","Hertfordshire CC","Outside London","10","10","[c]","[c]"
"In post","2022","Undeclared","Finance","Hounslow and Richmond upon Thames","London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Finance","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Finance","Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Finance","Kent Thames Gateway","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Finance","Lancaster and Wyre","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Finance","Leeds","Outside London","20","20","[c]","[c]"
"In post","2022","Undeclared","Finance","Leicestershire CC and Rutland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Finance","Lewisham and Southwark","London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Finance","Lincolnshire CC","Outside London","10","10","[c]","[c]"
"In post","2022","Undeclared","Finance","Liverpool","Outside London","15","10","[c]","[c]"
"In post","2022","Undeclared","Finance","Manchester","Outside London","15","15","[c]","[c]"
"In post","2022","Undeclared","Finance","Medway","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Finance","Merton, Kingston upon Thames and Sutton","London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Finance","Mid Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Finance","Mid Lancashire","Outside London","5","5","[c]","[c]"
"In post","2022","Undeclared","Finance","Milton Keynes","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Finance","North Hampshire","Outside London","5","5","[c]","[c]"
"In post","2022","Undeclared","Finance","North Lanarkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Finance","North Yorkshire CC","Outside London","5","5","[c]","[c]"
"In post","2022","Undeclared","Finance","Northumberland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Finance","Norwich and East Norfolk","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Finance","Nottingham","Outside London","5","5","[c]","[c]"
"In post","2022","Undeclared","Finance","Overseas","Overseas","5","5","[c]","[c]"
"In post","2022","Undeclared","Finance","Oxfordshire CC","Outside London","10","10","[c]","[c]"
"In post","2022","Undeclared","Finance","Perth and Kinross, and Stirling","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Finance","Peterborough","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Finance","Plymouth","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Finance","Portsmouth","Outside London","10","10","[c]","[c]"
"In post","2022","Undeclared","Finance","Powys","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Finance","Sefton","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Finance","Sheffield","Outside London","25","25","[c]","[c]"
"In post","2022","Undeclared","Finance","Shropshire","Outside London","5","5","[c]","[c]"
"In post","2022","Undeclared","Finance","Somerset CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Finance","South Hampshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Finance","South Lanarkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Finance","South Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Finance","South Teesside","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Finance","South West Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Finance","Southampton","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Finance","Southend-on-Sea","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Finance","Staffordshire CC","Outside London","10","10","[c]","[c]"
"In post","2022","Undeclared","Finance","Suffolk CC","Outside London","5","5","[c]","[c]"
"In post","2022","Undeclared","Finance","Sunderland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Finance","Swansea","Outside London","10","5","[c]","[c]"
"In post","2022","Undeclared","Finance","Telford and Wrekin","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Finance","Tower Hamlets","London","20","20","[c]","[c]"
"In post","2022","Undeclared","Finance","Tyneside","Outside London","15","15","[c]","[c]"
"In post","2022","Undeclared","Finance","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Finance","Warrington","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Finance","Warwickshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Finance","West Essex","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Finance","West Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Finance","West Surrey","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Finance","West Sussex (South West)","Outside London","15","15","[c]","[c]"
"In post","2022","Undeclared","Finance","Westminster","London","100","100","51460","50260"
"In post","2022","Undeclared","Finance","Wiltshire","Outside London","25","25","[c]","[c]"
"In post","2022","Undeclared","Finance","Worcestershire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Finance","York","Outside London","5","5","[c]","[c]"
"In post","2022","Undeclared","Geography","Devon CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Geography","Portsmouth","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Geography","Somerset CC","Outside London","25","20","[c]","[c]"
"In post","2022","Undeclared","Geography","West Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Human Resources","Antrim and Newtownabbey","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Human Resources","Barking & Dagenham and Havering","London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Human Resources","Barnsley, Doncaster and Rotherham","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Human Resources","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","25","20","[c]","[c]"
"In post","2022","Undeclared","Human Resources","Bedford","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Human Resources","Berkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Human Resources","Bexley and Greenwich","London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Human Resources","Birmingham","Outside London","10","10","[c]","[c]"
"In post","2022","Undeclared","Human Resources","Blackpool","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Human Resources","Brighton and Hove","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Human Resources","Bristol, City of","Outside London","10","5","[c]","[c]"
"In post","2022","Undeclared","Human Resources","Buckinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Human Resources","Cambridgeshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Human Resources","Cardiff and Vale of Glamorgan","Outside London","5","5","[c]","[c]"
"In post","2022","Undeclared","Human Resources","Central Bedfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Human Resources","Central Hampshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Human Resources","Central Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Human Resources","Cheshire East","Outside London","15","10","[c]","[c]"
"In post","2022","Undeclared","Human Resources","City of Edinburgh","Outside London","5","5","[c]","[c]"
"In post","2022","Undeclared","Human Resources","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Human Resources","Coventry","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Human Resources","Croydon","London","30","25","[c]","[c]"
"In post","2022","Undeclared","Human Resources","Devon CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Human Resources","Dorset","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Human Resources","Durham","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Human Resources","Ealing","London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Human Resources","East Ayrshire and North Ayrshire mainland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Human Resources","East Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Human Resources","East Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Human Resources","East Merseyside","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Human Resources","East Surrey","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Human Resources","East Sussex CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Human Resources","Essex Thames Gateway","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Human Resources","Glasgow City","Outside London","40","35","24250","21830"
"In post","2022","Undeclared","Human Resources","Gloucestershire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Human Resources","Greater Manchester North East","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Human Resources","Greater Manchester South West","Outside London","5","5","[c]","[c]"
"In post","2022","Undeclared","Human Resources","Gwent Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Human Resources","Hackney and Newham","London","5","5","[c]","[c]"
"In post","2022","Undeclared","Human Resources","Haringey and Islington","London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Human Resources","Harrow and Hillingdon","London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Human Resources","Hartlepool and Stockton-on-Tees","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Human Resources","Hertfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Human Resources","Hounslow and Richmond upon Thames","London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Human Resources","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Human Resources","Kent Thames Gateway","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Human Resources","Kingston upon Hull, City of","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Human Resources","Lambeth","London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Human Resources","Lancaster and Wyre","Outside London","10","10","[c]","[c]"
"In post","2022","Undeclared","Human Resources","Leeds","Outside London","15","15","[c]","[c]"
"In post","2022","Undeclared","Human Resources","Leicester","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Human Resources","Leicestershire CC and Rutland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Human Resources","Lincolnshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Human Resources","Liverpool","Outside London","10","10","[c]","[c]"
"In post","2022","Undeclared","Human Resources","Manchester","Outside London","10","10","[c]","[c]"
"In post","2022","Undeclared","Human Resources","Medway","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Human Resources","Merton, Kingston upon Thames and Sutton","London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Human Resources","Mid Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Human Resources","Mid Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Human Resources","Monmouthshire and Newport","Outside London","10","10","[c]","[c]"
"In post","2022","Undeclared","Human Resources","North and North East Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Human Resources","North Hampshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Human Resources","North Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Human Resources","North Yorkshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Human Resources","Norwich and East Norfolk","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Human Resources","Nottingham","Outside London","15","15","[c]","[c]"
"In post","2022","Undeclared","Human Resources","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Human Resources","Oxfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Human Resources","Peterborough","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Human Resources","Plymouth","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Human Resources","Portsmouth","Outside London","5","5","[c]","[c]"
"In post","2022","Undeclared","Human Resources","Powys","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Human Resources","Redbridge and Waltham Forest","London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Human Resources","Sefton","Outside London","5","5","[c]","[c]"
"In post","2022","Undeclared","Human Resources","Sheffield","Outside London","5","5","[c]","[c]"
"In post","2022","Undeclared","Human Resources","Shropshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Human Resources","Somerset CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Human Resources","South and West Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Human Resources","South Hampshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Human Resources","South Lanarkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Human Resources","Southampton","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Human Resources","Staffordshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Human Resources","Suffolk CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Human Resources","Sunderland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Human Resources","Swansea","Outside London","10","10","[c]","[c]"
"In post","2022","Undeclared","Human Resources","Swindon","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Human Resources","Tower Hamlets","London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Human Resources","Tyneside","Outside London","5","5","[c]","[c]"
"In post","2022","Undeclared","Human Resources","Wakefield","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Human Resources","Wandsworth","London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Human Resources","Warrington","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Human Resources","Warwickshire CC","Outside London","5","5","[c]","[c]"
"In post","2022","Undeclared","Human Resources","West Surrey","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Human Resources","Westminster","London","95","95","47510","43810"
"In post","2022","Undeclared","Human Resources","Wiltshire","Outside London","5","5","[c]","[c]"
"In post","2022","Undeclared","Human Resources","Wirral","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Human Resources","Wolverhampton","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Human Resources","Worcestershire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Human Resources","York","Outside London","5","5","[c]","[c]"
"In post","2022","Undeclared","Intelligence Analysis","Barnsley, Doncaster and Rotherham","Outside London","5","5","[c]","[c]"
"In post","2022","Undeclared","Intelligence Analysis","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Intelligence Analysis","Bedford","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Intelligence Analysis","Bexley and Greenwich","London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Intelligence Analysis","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Intelligence Analysis","Cambridgeshire CC","Outside London","30","30","[c]","[c]"
"In post","2022","Undeclared","Intelligence Analysis","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Intelligence Analysis","Central Hampshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Intelligence Analysis","Chorley and West Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Intelligence Analysis","Croydon","London","5","5","[c]","[c]"
"In post","2022","Undeclared","Intelligence Analysis","Devon CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Intelligence Analysis","Dorset","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Intelligence Analysis","Durham","Outside London","5","5","[c]","[c]"
"In post","2022","Undeclared","Intelligence Analysis","East Kent","Outside London","25","25","[c]","[c]"
"In post","2022","Undeclared","Intelligence Analysis","East Riding of Yorkshire","Outside London","5","5","[c]","[c]"
"In post","2022","Undeclared","Intelligence Analysis","Flintshire and Wrexham","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Intelligence Analysis","Glasgow City","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Intelligence Analysis","Gloucestershire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Intelligence Analysis","Greater Manchester South West","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Intelligence Analysis","Gwent Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Intelligence Analysis","Hackney and Newham","London","5","5","[c]","[c]"
"In post","2022","Undeclared","Intelligence Analysis","Harrow and Hillingdon","London","15","15","[c]","[c]"
"In post","2022","Undeclared","Intelligence Analysis","Hartlepool and Stockton-on-Tees","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Intelligence Analysis","Hertfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Intelligence Analysis","Hounslow and Richmond upon Thames","London","15","15","[c]","[c]"
"In post","2022","Undeclared","Intelligence Analysis","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Intelligence Analysis","Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Intelligence Analysis","Kent Thames Gateway","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Intelligence Analysis","Kingston upon Hull, City of","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Intelligence Analysis","Lambeth","London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Intelligence Analysis","Leeds","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Intelligence Analysis","Leicestershire CC and Rutland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Intelligence Analysis","Lincolnshire CC","Outside London","5","5","[c]","[c]"
"In post","2022","Undeclared","Intelligence Analysis","Liverpool","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Intelligence Analysis","Manchester","Outside London","15","15","[c]","[c]"
"In post","2022","Undeclared","Intelligence Analysis","Medway","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Intelligence Analysis","Mid Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Intelligence Analysis","Mid Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Intelligence Analysis","Milton Keynes","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Intelligence Analysis","Monmouthshire and Newport","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Intelligence Analysis","North and North East Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Intelligence Analysis","North Lanarkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Intelligence Analysis","North Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Intelligence Analysis","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Intelligence Analysis","Overseas","Overseas","5","5","[c]","[c]"
"In post","2022","Undeclared","Intelligence Analysis","Oxfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Intelligence Analysis","Peterborough","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Intelligence Analysis","Plymouth","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Intelligence Analysis","Portsmouth","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Intelligence Analysis","Sefton","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Intelligence Analysis","Sheffield","Outside London","5","5","[c]","[c]"
"In post","2022","Undeclared","Intelligence Analysis","Shropshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Intelligence Analysis","South and West Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Intelligence Analysis","Staffordshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Intelligence Analysis","Suffolk CC","Outside London","5","5","[c]","[c]"
"In post","2022","Undeclared","Intelligence Analysis","Tower Hamlets","London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Intelligence Analysis","Tyneside","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Intelligence Analysis","Wakefield","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Intelligence Analysis","Wandsworth","London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Intelligence Analysis","Warrington","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Intelligence Analysis","Warwickshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Intelligence Analysis","West Essex","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Intelligence Analysis","West Surrey","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Intelligence Analysis","West Sussex (North East)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Intelligence Analysis","Westminster","London","35","35","47150","45200"
"In post","2022","Undeclared","Intelligence Analysis","Worcestershire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Intelligence Analysis","York","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Internal Audit","Berkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Internal Audit","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Internal Audit","Blackpool","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Internal Audit","Camden and City of London","London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Internal Audit","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Internal Audit","Central Hampshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Internal Audit","Central Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Internal Audit","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Internal Audit","Darlington","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Internal Audit","Glasgow City","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Internal Audit","Greater Manchester North East","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Internal Audit","Greater Manchester North West","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Internal Audit","Leeds","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Internal Audit","North Yorkshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Internal Audit","Portsmouth","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Internal Audit","Sefton","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Internal Audit","South Lanarkshire","Outside London","[c]","[c]","[c]","[c]"
