"Status","Year","Disability","Ethnicity","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Declared non-disabled","White","Liverpool","Outside London","7715","7200","29660","26160"
"In post","2022","Declared non-disabled","White","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Outside London","255","240","29940","27570"
"In post","2022","Declared non-disabled","White","Luton","Outside London","215","185","28280","27370"
"In post","2022","Declared non-disabled","White","Manchester","Outside London","5090","4845","35850","31990"
"In post","2022","Declared non-disabled","White","Medway","Outside London","795","755","31020","29290"
"In post","2022","Declared non-disabled","White","Merton, Kingston upon Thames and Sutton","London","245","230","33560","31060"
"In post","2022","Declared non-disabled","White","Mid and East Antrim","Outside London","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","White","Mid Kent","Outside London","555","520","30710","29290"
"In post","2022","Declared non-disabled","White","Mid Lancashire","Outside London","2875","2600","30160","27380"
"In post","2022","Declared non-disabled","White","Mid Ulster","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","White","Milton Keynes","Outside London","1360","1300","34140","29770"
"In post","2022","Declared non-disabled","White","Monmouthshire and Newport","Outside London","3345","3110","35840","30810"
"In post","2022","Declared non-disabled","White","Na h-Eileanan Siar","Outside London","120","115","27670","27570"
"In post","2022","Declared non-disabled","White","Newry, Mourne and Down","Outside London","45","45","23340","20560"
"In post","2022","Declared non-disabled","White","North and North East Lincolnshire","Outside London","580","515","26970","27370"
"In post","2022","Declared non-disabled","White","North and West Norfolk","Outside London","655","605","28420","27470"
"In post","2022","Declared non-disabled","White","North Hampshire","Outside London","600","565","34470","27770"
"In post","2022","Declared non-disabled","White","North Lanarkshire","Outside London","1605","1415","27550","26590"
"In post","2022","Declared non-disabled","White","North Northamptonshire","Outside London","300","260","26240","26780"
"In post","2022","Declared non-disabled","White","North Nottinghamshire","Outside London","655","620","30860","27570"
"In post","2022","Declared non-disabled","White","North Yorkshire CC","Outside London","1270","1205","31250","27570"
"In post","2022","Declared non-disabled","White","Northumberland","Outside London","320","290","30000","27570"
"In post","2022","Declared non-disabled","White","Norwich and East Norfolk","Outside London","1265","1150","28910","27570"
"In post","2022","Declared non-disabled","White","Nottingham","Outside London","4295","4020","34180","31000"
"In post","2022","Declared non-disabled","White","Orkney Islands","Outside London","25","25","[c]","[c]"
"In post","2022","Declared non-disabled","White","Overseas","Overseas","1950","1940","49660","49370"
"In post","2022","Declared non-disabled","White","Oxfordshire CC","Outside London","1480","1390","32520","29530"
"In post","2022","Declared non-disabled","White","Perth and Kinross, and Stirling","Outside London","460","430","32110","27940"
"In post","2022","Declared non-disabled","White","Peterborough","Outside London","875","800","29950","27130"
"In post","2022","Declared non-disabled","White","Plymouth","Outside London","1945","1800","32620","27570"
"In post","2022","Declared non-disabled","White","Portsmouth","Outside London","2270","2130","32480","28790"
"In post","2022","Declared non-disabled","White","Powys","Outside London","430","400","31470","27570"
"In post","2022","Declared non-disabled","White","Redbridge and Waltham Forest","London","195","175","31680","31060"
"In post","2022","Declared non-disabled","White","Sandwell","Outside London","175","160","28780","27570"
"In post","2022","Declared non-disabled","White","Scottish Borders","Outside London","275","255","32140","28980"
"In post","2022","Declared non-disabled","White","Sefton","Outside London","3280","3030","31290","27570"
"In post","2022","Declared non-disabled","White","Sheffield","Outside London","4250","3895","34850","30820"
"In post","2022","Declared non-disabled","White","Shetland Islands","Outside London","45","40","29740","27570"
"In post","2022","Declared non-disabled","White","Shropshire","Outside London","815","780","29950","27570"
"In post","2022","Declared non-disabled","White","Solihull","Outside London","425","395","29820","27570"
"In post","2022","Declared non-disabled","White","Somerset CC","Outside London","1540","1435","31940","27710"
"In post","2022","Declared non-disabled","White","South and West Derbyshire","Outside London","750","685","34530","28010"
"In post","2022","Declared non-disabled","White","South Ayrshire","Outside London","200","185","28520","27570"
"In post","2022","Declared non-disabled","White","South Hampshire","Outside London","2075","1825","31720","27570"
"In post","2022","Declared non-disabled","White","South Lanarkshire","Outside London","1960","1770","32650","27570"
"In post","2022","Declared non-disabled","White","South Nottinghamshire","Outside London","645","605","32350","27700"
"In post","2022","Declared non-disabled","White","South Teesside","Outside London","725","655","27460","26120"
"In post","2022","Declared non-disabled","White","South West Wales","Outside London","1145","1060","31890","27570"
"In post","2022","Declared non-disabled","White","Southampton","Outside London","795","740","34480","28200"
"In post","2022","Declared non-disabled","White","Southend-on-Sea","Outside London","540","485","34170","31880"
"In post","2022","Declared non-disabled","White","Staffordshire CC","Outside London","2595","2435","30900","27570"
"In post","2022","Declared non-disabled","White","Stoke-on-Trent","Outside London","770","690","27250","25120"
"In post","2022","Declared non-disabled","White","Suffolk CC","Outside London","2600","2440","29840","27570"
"In post","2022","Declared non-disabled","White","Sunderland","Outside London","2650","2260","26330","22080"
"In post","2022","Declared non-disabled","White","Swansea","Outside London","5955","5355","28320","24720"
"In post","2022","Declared non-disabled","White","Swindon","Outside London","280","260","32550","27570"
"In post","2022","Declared non-disabled","White","Telford and Wrekin","Outside London","1115","1035","35420","33080"
"In post","2022","Declared non-disabled","White","Thurrock","Outside London","190","180","27030","25310"
"In post","2022","Declared non-disabled","White","Torbay","Outside London","230","195","27430","26940"
"In post","2022","Declared non-disabled","White","Tower Hamlets","London","2560","2480","54530","54700"
"In post","2022","Declared non-disabled","White","Tyneside","Outside London","10925","10055","31860","27570"
"In post","2022","Declared non-disabled","White","Unknown","Unknown","605","580","34320","30490"
"In post","2022","Declared non-disabled","White","Wakefield","Outside London","1060","975","30710","27570"
"In post","2022","Declared non-disabled","White","Walsall","Outside London","325","280","26020","25580"
"In post","2022","Declared non-disabled","White","Wandsworth","London","275","265","34980","32100"
"In post","2022","Declared non-disabled","White","Warrington","Outside London","1170","1090","33090","30640"
"In post","2022","Declared non-disabled","White","Warwickshire CC","Outside London","785","720","28650","26680"
"In post","2022","Declared non-disabled","White","West Cumbria","Outside London","760","690","29790","26610"
"In post","2022","Declared non-disabled","White","West Essex","Outside London","390","350","31000","29290"
"In post","2022","Declared non-disabled","White","West Kent","Outside London","205","190","38250","38070"
"In post","2022","Declared non-disabled","White","West Lothian","Outside London","280","260","33720","27570"
"In post","2022","Declared non-disabled","White","West Northamptonshire","Outside London","610","570","28610","26220"
"In post","2022","Declared non-disabled","White","West Surrey","Outside London","1320","1240","33900","30700"
"In post","2022","Declared non-disabled","White","West Sussex (North East)","Outside London","685","615","31300","28060"
"In post","2022","Declared non-disabled","White","West Sussex (South West)","Outside London","810","735","32180","27570"
"In post","2022","Declared non-disabled","White","Westminster","London","25140","24395","51850","52500"
"In post","2022","Declared non-disabled","White","Wiltshire","Outside London","5200","4995","37160","33630"
"In post","2022","Declared non-disabled","White","Wirral","Outside London","1350","1180","27630","27130"
"In post","2022","Declared non-disabled","White","Wolverhampton","Outside London","510","455","28370","27570"
"In post","2022","Declared non-disabled","White","Worcestershire CC","Outside London","1375","1295","29730","26850"
"In post","2022","Declared non-disabled","White","York","Outside London","1620","1535","34880","31710"
"In post","2022","Undeclared","Asian","Aberdeen City and Aberdeenshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Asian","Angus and Dundee City","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Asian","Antrim and Newtownabbey","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Asian","Ards and North Down","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Asian","Armagh City, Banbridge and Craigavon","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Asian","Barking & Dagenham and Havering","London","5","5","[c]","[c]"
"In post","2022","Undeclared","Asian","Barnet","London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Asian","Barnsley, Doncaster and Rotherham","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Asian","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","20","20","[c]","[c]"
"In post","2022","Undeclared","Asian","Bedford","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Asian","Belfast","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Asian","Berkshire","Outside London","15","15","[c]","[c]"
"In post","2022","Undeclared","Asian","Bexley and Greenwich","London","10","5","[c]","[c]"
"In post","2022","Undeclared","Asian","Birmingham","Outside London","130","125","27730","27570"
"In post","2022","Undeclared","Asian","Blackburn with Darwen","Outside London","5","5","[c]","[c]"
"In post","2022","Undeclared","Asian","Blackpool","Outside London","10","10","[c]","[c]"
"In post","2022","Undeclared","Asian","Bournemouth, Christchurch and Poole","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Asian","Bradford","Outside London","40","35","24170","22080"
"In post","2022","Undeclared","Asian","Breckland and South Norfolk","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Asian","Brent","London","5","5","[c]","[c]"
"In post","2022","Undeclared","Asian","Bridgend and Neath Port Talbot","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Asian","Brighton and Hove","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Asian","Bristol, City of","Outside London","10","10","[c]","[c]"
"In post","2022","Undeclared","Asian","Bromley","London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Asian","Buckinghamshire","Outside London","5","5","[c]","[c]"
"In post","2022","Undeclared","Asian","Caithness and Sutherland, and Ross and Cromarty","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Asian","Calderdale and Kirklees","Outside London","5","5","[c]","[c]"
"In post","2022","Undeclared","Asian","Cambridgeshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Asian","Camden and City of London","London","10","10","[c]","[c]"
"In post","2022","Undeclared","Asian","Cardiff and Vale of Glamorgan","Outside London","5","5","[c]","[c]"
"In post","2022","Undeclared","Asian","Causeway Coast and Glens","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Asian","Central Bedfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Asian","Central Hampshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Asian","Central Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Asian","Cheshire East","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Asian","Cheshire West and Chester","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Asian","Chorley and West Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Asian","City of Edinburgh","Outside London","5","5","[c]","[c]"
"In post","2022","Undeclared","Asian","Clackmannanshire and Fife","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Asian","Conwy and Denbighshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Asian","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Asian","Coventry","Outside London","15","10","[c]","[c]"
"In post","2022","Undeclared","Asian","Croydon","London","75","70","33370","30110"
"In post","2022","Undeclared","Asian","Darlington","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Asian","Derby","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Asian","Derry City and Strabane","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Asian","Devon CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Asian","Dorset","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Asian","Dudley","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Asian","Dumfries and Galloway","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Asian","Durham","Outside London","5","5","[c]","[c]"
"In post","2022","Undeclared","Asian","Ealing","London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Asian","East Ayrshire and North Ayrshire mainland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Asian","East Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Asian","East Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Asian","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Asian","East Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Asian","East Lancashire","Outside London","5","5","[c]","[c]"
"In post","2022","Undeclared","Asian","East Lothian and Midlothian","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Asian","East Merseyside","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Asian","East Riding of Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Asian","East Surrey","Outside London","5","5","[c]","[c]"
"In post","2022","Undeclared","Asian","East Sussex CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Asian","Enfield","London","5","5","[c]","[c]"
"In post","2022","Undeclared","Asian","Essex Haven Gateway","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Asian","Essex Thames Gateway","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Asian","Falkirk","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Asian","Fermanagh and Omagh","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Asian","Flintshire and Wrexham","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Asian","Glasgow City","Outside London","10","10","[c]","[c]"
"In post","2022","Undeclared","Asian","Gloucestershire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Asian","Greater Manchester North East","Outside London","10","10","[c]","[c]"
"In post","2022","Undeclared","Asian","Greater Manchester North West","Outside London","10","10","[c]","[c]"
"In post","2022","Undeclared","Asian","Greater Manchester South East","Outside London","5","5","[c]","[c]"
"In post","2022","Undeclared","Asian","Greater Manchester South West","Outside London","25","20","[c]","[c]"
"In post","2022","Undeclared","Asian","Gwent Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Asian","Gwynedd","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Asian","Hackney and Newham","London","55","50","37940","33440"
"In post","2022","Undeclared","Asian","Haringey and Islington","London","15","10","[c]","[c]"
"In post","2022","Undeclared","Asian","Harrow and Hillingdon","London","40","40","32660","30330"
"In post","2022","Undeclared","Asian","Hartlepool and Stockton-on-Tees","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Asian","Heart of Essex","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Asian","Herefordshire, County of","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Asian","Hertfordshire CC","Outside London","10","10","[c]","[c]"
"In post","2022","Undeclared","Asian","Hounslow and Richmond upon Thames","London","30","30","31360","31060"
"In post","2022","Undeclared","Asian","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Asian","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Asian","Isle of Anglesey","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Asian","Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Asian","Kensington & Chelsea and Hammersmith & Fulham","London","10","10","[c]","[c]"
"In post","2022","Undeclared","Asian","Kent Thames Gateway","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Asian","Kingston upon Hull, City of","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Asian","Lambeth","London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Asian","Lancaster and Wyre","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Asian","Leeds","Outside London","50","45","31310","29210"
"In post","2022","Undeclared","Asian","Leicester","Outside London","35","30","24510","21370"
"In post","2022","Undeclared","Asian","Leicestershire CC and Rutland","Outside London","5","5","[c]","[c]"
"In post","2022","Undeclared","Asian","Lewisham and Southwark","London","5","5","[c]","[c]"
"In post","2022","Undeclared","Asian","Lincolnshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Asian","Lisburn and Castlereagh","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Asian","Liverpool","Outside London","5","5","[c]","[c]"
"In post","2022","Undeclared","Asian","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Asian","Luton","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Asian","Manchester","Outside London","40","35","32570","28460"
"In post","2022","Undeclared","Asian","Medway","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Asian","Merton, Kingston upon Thames and Sutton","London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Asian","Mid and East Antrim","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Asian","Mid Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Asian","Mid Lancashire","Outside London","35","30","23130","21260"
"In post","2022","Undeclared","Asian","Mid Ulster","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Asian","Milton Keynes","Outside London","5","5","[c]","[c]"
"In post","2022","Undeclared","Asian","Monmouthshire and Newport","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Asian","Na h-Eileanan Siar","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Asian","Newry, Mourne and Down","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Asian","North and North East Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Asian","North and West Norfolk","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Asian","North Hampshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Asian","North Lanarkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Asian","North Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Asian","North Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Asian","North Yorkshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Asian","Northumberland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Asian","Norwich and East Norfolk","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Asian","Nottingham","Outside London","20","20","[c]","[c]"
"In post","2022","Undeclared","Asian","Orkney Islands","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Asian","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Asian","Oxfordshire CC","Outside London","5","5","[c]","[c]"
"In post","2022","Undeclared","Asian","Perth and Kinross, and Stirling","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Asian","Peterborough","Outside London","5","5","[c]","[c]"
"In post","2022","Undeclared","Asian","Plymouth","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Asian","Portsmouth","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Asian","Powys","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Asian","Redbridge and Waltham Forest","London","15","15","[c]","[c]"
"In post","2022","Undeclared","Asian","Sandwell","Outside London","5","5","[c]","[c]"
"In post","2022","Undeclared","Asian","Scottish Borders","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Asian","Sefton","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Asian","Sheffield","Outside London","15","10","[c]","[c]"
"In post","2022","Undeclared","Asian","Shetland Islands","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Asian","Shropshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Asian","Solihull","Outside London","5","5","[c]","[c]"
"In post","2022","Undeclared","Asian","Somerset CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Asian","South and West Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Asian","South Ayrshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Asian","South Hampshire","Outside London","5","5","[c]","[c]"
"In post","2022","Undeclared","Asian","South Lanarkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Asian","South Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Asian","South Teesside","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Asian","South West Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Asian","Southampton","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Asian","Southend-on-Sea","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Asian","Staffordshire CC","Outside London","5","5","[c]","[c]"
"In post","2022","Undeclared","Asian","Stoke-on-Trent","Outside London","5","5","[c]","[c]"
"In post","2022","Undeclared","Asian","Suffolk CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Asian","Sunderland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Asian","Swansea","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Asian","Swindon","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Asian","Telford and Wrekin","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Asian","Thurrock","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Asian","Torbay","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Asian","Tower Hamlets","London","35","35","37020","31670"
"In post","2022","Undeclared","Asian","Tyneside","Outside London","15","10","[c]","[c]"
"In post","2022","Undeclared","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Asian","Wakefield","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Asian","Walsall","Outside London","5","5","[c]","[c]"
"In post","2022","Undeclared","Asian","Wandsworth","London","10","5","[c]","[c]"
"In post","2022","Undeclared","Asian","Warrington","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Asian","Warwickshire CC","Outside London","10","5","[c]","[c]"
"In post","2022","Undeclared","Asian","West Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Asian","West Essex","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Asian","West Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Asian","West Lothian","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Asian","West Northamptonshire","Outside London","5","5","[c]","[c]"
"In post","2022","Undeclared","Asian","West Surrey","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Asian","West Sussex (North East)","Outside London","5","5","[c]","[c]"
"In post","2022","Undeclared","Asian","West Sussex (South West)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Asian","Westminster","London","265","260","43850","40230"
"In post","2022","Undeclared","Asian","Wiltshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Asian","Wirral","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Asian","Wolverhampton","Outside London","5","5","[c]","[c]"
"In post","2022","Undeclared","Asian","Worcestershire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Asian","York","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Aberdeen City and Aberdeenshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Angus and Dundee City","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Antrim and Newtownabbey","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Ards and North Down","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Armagh City, Banbridge and Craigavon","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Barking & Dagenham and Havering","London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Barnet","London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Barnsley, Doncaster and Rotherham","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","10","10","[c]","[c]"
"In post","2022","Undeclared","Black","Bedford","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Belfast","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Berkshire","Outside London","5","5","[c]","[c]"
"In post","2022","Undeclared","Black","Bexley and Greenwich","London","15","15","[c]","[c]"
"In post","2022","Undeclared","Black","Birmingham","Outside London","35","35","31330","27570"
"In post","2022","Undeclared","Black","Blackburn with Darwen","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Blackpool","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Bournemouth, Christchurch and Poole","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Bradford","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Breckland and South Norfolk","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Brent","London","5","5","[c]","[c]"
"In post","2022","Undeclared","Black","Bridgend and Neath Port Talbot","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Brighton and Hove","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Bromley","London","5","5","[c]","[c]"
"In post","2022","Undeclared","Black","Buckinghamshire","Outside London","5","5","[c]","[c]"
"In post","2022","Undeclared","Black","Caithness and Sutherland, and Ross and Cromarty","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Calderdale and Kirklees","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Cambridgeshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Camden and City of London","London","20","20","[c]","[c]"
"In post","2022","Undeclared","Black","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Causeway Coast and Glens","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Central Bedfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Central Hampshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Central Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Cheshire East","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Cheshire West and Chester","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Chorley and West Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","City of Edinburgh","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Clackmannanshire and Fife","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Conwy and Denbighshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Coventry","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Croydon","London","60","55","34670","31060"
