"Status","Year","Parent_department","Profession_of_post","Region_ITL1","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Attorney General's Departments","Legal","London","Inner London - East","5","5","[c]","[c]"
"In post","2022","Attorney General's Departments","Legal","London","Inner London - West","2755","2560","59960","60760"
"In post","2022","Attorney General's Departments","Legal","London","Outer London - East and North East","5","5","[c]","[c]"
"In post","2022","Attorney General's Departments","Legal","London","Outer London - South","5","5","[c]","[c]"
"In post","2022","Attorney General's Departments","Legal","London","Outer London - West and North West","10","5","[c]","[c]"
"In post","2022","Attorney General's Departments","Legal","North East (England)","Northumberland, and Tyne and Wear","115","105","52620","53350"
"In post","2022","Attorney General's Departments","Legal","North East (England)","Tees Valley and Durham","45","40","53500","55610"
"In post","2022","Attorney General's Departments","Legal","North West (England)","Cheshire","15","15","65350","57400"
"In post","2022","Attorney General's Departments","Legal","North West (England)","Cumbria","20","15","52830","54910"
"In post","2022","Attorney General's Departments","Legal","North West (England)","Greater Manchester","190","175","53310","55610"
"In post","2022","Attorney General's Departments","Legal","North West (England)","Lancashire","95","90","52100","54200"
"In post","2022","Attorney General's Departments","Legal","North West (England)","Merseyside","155","145","51380","51470"
"In post","2022","Attorney General's Departments","Legal","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Legal","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","65","60","56520","54770"
"In post","2022","Attorney General's Departments","Legal","South East (England)","Hampshire and Isle of Wight","135","125","56920","54770"
"In post","2022","Attorney General's Departments","Legal","South East (England)","Kent","60","55","55370","53050"
"In post","2022","Attorney General's Departments","Legal","South East (England)","Surrey, East and West Sussex","105","100","56280","57980"
"In post","2022","Attorney General's Departments","Legal","South West (England)","Cornwall and Isles of Scilly","15","15","51110","52410"
"In post","2022","Attorney General's Departments","Legal","South West (England)","Devon","55","50","50790","54200"
"In post","2022","Attorney General's Departments","Legal","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Legal","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","135","120","54040","53850"
"In post","2022","Attorney General's Departments","Legal","Wales","East Wales","155","145","52420","54200"
"In post","2022","Attorney General's Departments","Legal","Wales","West Wales and The Valleys","50","45","52390","54200"
"In post","2022","Attorney General's Departments","Legal","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","10","10","[c]","[c]"
"In post","2022","Attorney General's Departments","Legal","West Midlands (England)","Shropshire and Staffordshire","40","40","54930","55610"
"In post","2022","Attorney General's Departments","Legal","West Midlands (England)","West Midlands","265","250","52500","51470"
"In post","2022","Attorney General's Departments","Legal","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","40","35","54120","55610"
"In post","2022","Attorney General's Departments","Legal","Yorkshire and The Humber","North Yorkshire","35","35","64920","64510"
"In post","2022","Attorney General's Departments","Legal","Yorkshire and The Humber","South Yorkshire","50","50","50300","51470"
"In post","2022","Attorney General's Departments","Legal","Yorkshire and The Humber","West Yorkshire","295","280","52980","51470"
"In post","2022","Attorney General's Departments","Operational Delivery","East Midlands (England)","Derbyshire and Nottinghamshire","120","110","26040","25480"
"In post","2022","Attorney General's Departments","Operational Delivery","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","60","55","25740","23720"
"In post","2022","Attorney General's Departments","Operational Delivery","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Operational Delivery","East of England","Bedfordshire and Hertfordshire","70","60","26330","24590"
"In post","2022","Attorney General's Departments","Operational Delivery","East of England","East Anglia","65","55","27030","25480"
"In post","2022","Attorney General's Departments","Operational Delivery","East of England","Essex","85","80","28110","26970"
"In post","2022","Attorney General's Departments","Operational Delivery","London","Inner London - East","20","20","25890","24590"
"In post","2022","Attorney General's Departments","Operational Delivery","London","Inner London - West","680","635","28650","27050"
"In post","2022","Attorney General's Departments","Operational Delivery","London","Outer London - East and North East","20","20","24510","24590"
"In post","2022","Attorney General's Departments","Operational Delivery","London","Outer London - South","15","15","25870","24590"
"In post","2022","Attorney General's Departments","Operational Delivery","London","Outer London - West and North West","15","15","25240","24590"
"In post","2022","Attorney General's Departments","Operational Delivery","North East (England)","Northumberland, and Tyne and Wear","115","105","26360","23720"
"In post","2022","Attorney General's Departments","Operational Delivery","North East (England)","Tees Valley and Durham","45","40","25590","24600"
"In post","2022","Attorney General's Departments","Operational Delivery","North West (England)","Cheshire","10","10","29850","28430"
"In post","2022","Attorney General's Departments","Operational Delivery","North West (England)","Cumbria","15","15","23210","22200"
"In post","2022","Attorney General's Departments","Operational Delivery","North West (England)","Greater Manchester","160","145","26500","25650"
"In post","2022","Attorney General's Departments","Operational Delivery","North West (England)","Lancashire","80","75","26840","25950"
"In post","2022","Attorney General's Departments","Operational Delivery","North West (England)","Merseyside","170","160","26090","25480"
"In post","2022","Attorney General's Departments","Operational Delivery","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","55","50","28160","26970"
"In post","2022","Attorney General's Departments","Operational Delivery","South East (England)","Hampshire and Isle of Wight","115","105","28490","26970"
"In post","2022","Attorney General's Departments","Operational Delivery","South East (England)","Kent","75","70","27180","24590"
"In post","2022","Attorney General's Departments","Operational Delivery","South East (England)","Surrey, East and West Sussex","85","80","27900","26970"
"In post","2022","Attorney General's Departments","Operational Delivery","South West (England)","Cornwall and Isles of Scilly","10","10","24280","22960"
"In post","2022","Attorney General's Departments","Operational Delivery","South West (England)","Devon","35","35","26540","25480"
"In post","2022","Attorney General's Departments","Operational Delivery","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","70","65","26920","25480"
"In post","2022","Attorney General's Departments","Operational Delivery","Wales","East Wales","125","120","26080","25480"
"In post","2022","Attorney General's Departments","Operational Delivery","Wales","West Wales and The Valleys","25","25","25960","25480"
"In post","2022","Attorney General's Departments","Operational Delivery","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Operational Delivery","West Midlands (England)","Shropshire and Staffordshire","25","25","24890","23720"
"In post","2022","Attorney General's Departments","Operational Delivery","West Midlands (England)","West Midlands","210","195","26150","25480"
"In post","2022","Attorney General's Departments","Operational Delivery","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","35","35","24870","23720"
"In post","2022","Attorney General's Departments","Operational Delivery","Yorkshire and The Humber","North Yorkshire","30","30","31280","26220"
"In post","2022","Attorney General's Departments","Operational Delivery","Yorkshire and The Humber","South Yorkshire","80","70","25610","23720"
"In post","2022","Attorney General's Departments","Operational Delivery","Yorkshire and The Humber","West Yorkshire","150","140","26330","25480"
"In post","2022","Attorney General's Departments","Other","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Other","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Other","East of England","East Anglia","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Other","London","Inner London - West","415","400","34080","27580"
"In post","2022","Attorney General's Departments","Other","London","Outer London - South","40","35","35820","31180"
"In post","2022","Attorney General's Departments","Other","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Other","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Other","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Other","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","10","10","[c]","[c]"
"In post","2022","Attorney General's Departments","Other","Wales","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Other","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Other","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Other","Yorkshire and The Humber","West Yorkshire","15","15","31110","28700"
"In post","2022","Attorney General's Departments","Policy","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Policy","East of England","East Anglia","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Policy","London","Inner London - West","85","80","52840","54760"
"In post","2022","Attorney General's Departments","Policy","London","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Policy","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Policy","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Policy","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Policy","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Policy","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Policy","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Policy","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Policy","Wales","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Policy","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Policy","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Policy","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Policy","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Policy","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Policy","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Project Delivery","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Project Delivery","East of England","Essex","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Project Delivery","London","Inner London - West","40","35","40080","34470"
"In post","2022","Attorney General's Departments","Project Delivery","North East (England)","Northumberland, and Tyne and Wear","5","5","[c]","[c]"
"In post","2022","Attorney General's Departments","Project Delivery","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Project Delivery","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Project Delivery","North West (England)","Greater Manchester","5","5","[c]","[c]"
"In post","2022","Attorney General's Departments","Project Delivery","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Project Delivery","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Project Delivery","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Project Delivery","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Project Delivery","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Project Delivery","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Project Delivery","Wales","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Project Delivery","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Project Delivery","West Midlands (England)","West Midlands","10","10","[c]","[c]"
"In post","2022","Attorney General's Departments","Project Delivery","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Project Delivery","Yorkshire and The Humber","North Yorkshire","5","5","[c]","[c]"
"In post","2022","Attorney General's Departments","Project Delivery","Yorkshire and The Humber","West Yorkshire","10","10","39070","33310"
"In post","2022","Attorney General's Departments","Property","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Property","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Property","East of England","Essex","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Property","London","Inner London - West","10","10","30740","25830"
"In post","2022","Attorney General's Departments","Property","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Property","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Property","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Property","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Property","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Property","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Property","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Property","South East (England)","Kent","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Property","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Property","South West (England)","Devon","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Property","Wales","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Property","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Property","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Security","East of England","East Anglia","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Security","London","Inner London - West","10","10","34610","32080"
"In post","2022","Attorney General's Departments","Security","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Security","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Security","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Security","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Security","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Security","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Security","South West (England)","Devon","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Security","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Security","Yorkshire and The Humber","North Yorkshire","5","5","[c]","[c]"
"In post","2022","Attorney General's Departments","Security","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
