"Status","Year","Age","Disability","Function_of_post","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","40-49","Declared disabled","Project Delivery","Outside London","470","455","39590","36910"
"In post","2022","40-49","Declared disabled","Project Delivery","Overseas","10","10","[c]","[c]"
"In post","2022","40-49","Declared disabled","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared disabled","Property","London","30","30","49760","49990"
"In post","2022","40-49","Declared disabled","Property","Outside London","140","140","35680","33300"
"In post","2022","40-49","Declared disabled","Property","Overseas","5","5","[c]","[c]"
"In post","2022","40-49","Declared disabled","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared disabled","Security","London","35","35","45970","44300"
"In post","2022","40-49","Declared disabled","Security","Outside London","140","135","32620","33000"
"In post","2022","40-49","Declared disabled","Security","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared disabled","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared disabled","Unknown","London","375","355","41080","35980"
"In post","2022","40-49","Declared disabled","Unknown","Outside London","1195","1125","34180","29430"
"In post","2022","40-49","Declared disabled","Unknown","Overseas","10","10","[c]","[c]"
"In post","2022","40-49","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Analysis","London","480","450","61250","60280"
"In post","2022","40-49","Declared non-disabled","Analysis","Outside London","715","665","43870","40630"
"In post","2022","40-49","Declared non-disabled","Analysis","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Commercial","London","200","195","64160","57800"
"In post","2022","40-49","Declared non-disabled","Commercial","Outside London","630","600","42020","39360"
"In post","2022","40-49","Declared non-disabled","Commercial","Overseas","5","5","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Commercial","Unknown","10","10","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Communications","London","340","325","55980","54470"
"In post","2022","40-49","Declared non-disabled","Communications","Outside London","840","805","34540","33080"
"In post","2022","40-49","Declared non-disabled","Communications","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Counter Fraud","London","520","485","39060","37610"
"In post","2022","40-49","Declared non-disabled","Counter Fraud","Outside London","2030","1910","32070","28570"
"In post","2022","40-49","Declared non-disabled","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Debt","London","45","40","29890","26820"
"In post","2022","40-49","Declared non-disabled","Debt","Outside London","780","685","23910","21260"
"In post","2022","40-49","Declared non-disabled","Debt","Unknown","10","10","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Digital, Data & Technology","London","755","740","54620","54700"
"In post","2022","40-49","Declared non-disabled","Digital, Data & Technology","Outside London","3310","3225","42810","39910"
"In post","2022","40-49","Declared non-disabled","Digital, Data & Technology","Overseas","10","10","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Digital, Data & Technology","Unknown","10","10","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Finance","London","535","515","52610","49120"
"In post","2022","40-49","Declared non-disabled","Finance","Outside London","1700","1620","40160","36500"
"In post","2022","40-49","Declared non-disabled","Finance","Overseas","5","5","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Grants Management","London","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Grants Management","Outside London","615","550","25640","22430"
"In post","2022","40-49","Declared non-disabled","Human Resources","London","500","480","52310","51250"
"In post","2022","40-49","Declared non-disabled","Human Resources","Outside London","1530","1445","37770","33370"
"In post","2022","40-49","Declared non-disabled","Human Resources","Overseas","5","5","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Internal Audit","London","35","35","54800","49110"
"In post","2022","40-49","Declared non-disabled","Internal Audit","Outside London","100","95","45530","43100"
"In post","2022","40-49","Declared non-disabled","Internal Audit","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Legal","London","1010","915","58950","62590"
"In post","2022","40-49","Declared non-disabled","Legal","Outside London","1375","1260","46480","49580"
"In post","2022","40-49","Declared non-disabled","Legal","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","No function","London","6955","6600","47440","41060"
"In post","2022","40-49","Declared non-disabled","No function","Outside London","32815","30190","31230","27570"
"In post","2022","40-49","Declared non-disabled","No function","Overseas","425","425","55940","56300"
"In post","2022","40-49","Declared non-disabled","No function","Unknown","110","105","32430","27570"
"In post","2022","40-49","Declared non-disabled","Project Delivery","London","680","650","59140","58600"
"In post","2022","40-49","Declared non-disabled","Project Delivery","Outside London","3665","3530","42860","40520"
"In post","2022","40-49","Declared non-disabled","Project Delivery","Overseas","115","115","58520","58030"
"In post","2022","40-49","Declared non-disabled","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Property","London","260","250","46140","42100"
"In post","2022","40-49","Declared non-disabled","Property","Outside London","1135","1090","38390","33910"
"In post","2022","40-49","Declared non-disabled","Property","Overseas","40","40","37750","36450"
"In post","2022","40-49","Declared non-disabled","Property","Unknown","10","10","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Security","London","260","250","47750","44480"
"In post","2022","40-49","Declared non-disabled","Security","Outside London","1065","1045","32010","30890"
"In post","2022","40-49","Declared non-disabled","Security","Overseas","25","25","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Security","Unknown","20","20","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","Unknown","London","2995","2835","43640","37460"
"In post","2022","40-49","Declared non-disabled","Unknown","Outside London","10475","9905","35910","30830"
"In post","2022","40-49","Declared non-disabled","Unknown","Overseas","85","85","44040","35830"
"In post","2022","40-49","Declared non-disabled","Unknown","Unknown","20","20","[c]","[c]"
"In post","2022","40-49","Undeclared","Analysis","London","25","25","[c]","[c]"
"In post","2022","40-49","Undeclared","Analysis","Outside London","25","20","[c]","[c]"
"In post","2022","40-49","Undeclared","Analysis","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Undeclared","Commercial","London","15","15","[c]","[c]"
"In post","2022","40-49","Undeclared","Commercial","Outside London","55","55","40880","37740"
"In post","2022","40-49","Undeclared","Communications","London","20","20","[c]","[c]"
"In post","2022","40-49","Undeclared","Communications","Outside London","55","55","33020","28920"
"In post","2022","40-49","Undeclared","Counter Fraud","London","40","40","40110","37770"
"In post","2022","40-49","Undeclared","Counter Fraud","Outside London","205","195","34250","33080"
"In post","2022","40-49","Undeclared","Debt","London","10","10","[c]","[c]"
"In post","2022","40-49","Undeclared","Debt","Outside London","65","60","23040","21260"
"In post","2022","40-49","Undeclared","Digital, Data & Technology","London","40","40","54660","57100"
"In post","2022","40-49","Undeclared","Digital, Data & Technology","Outside London","285","280","41060","38870"
"In post","2022","40-49","Undeclared","Digital, Data & Technology","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Undeclared","Finance","London","35","35","50460","47590"
"In post","2022","40-49","Undeclared","Finance","Outside London","125","120","38490","34700"
"In post","2022","40-49","Undeclared","Grants Management","Outside London","15","15","[c]","[c]"
"In post","2022","40-49","Undeclared","Human Resources","London","30","30","46380","44480"
"In post","2022","40-49","Undeclared","Human Resources","Outside London","125","120","35150","33160"
"In post","2022","40-49","Undeclared","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Undeclared","Internal Audit","London","10","10","[c]","[c]"
"In post","2022","40-49","Undeclared","Internal Audit","Outside London","5","5","[c]","[c]"
"In post","2022","40-49","Undeclared","Legal","London","50","45","62010","65080"
"In post","2022","40-49","Undeclared","Legal","Outside London","40","35","47950","50050"
"In post","2022","40-49","Undeclared","No function","London","590","570","42920","36870"
"In post","2022","40-49","Undeclared","No function","Outside London","3020","2830","30810","27570"
"In post","2022","40-49","Undeclared","No function","Overseas","15","15","[c]","[c]"
"In post","2022","40-49","Undeclared","No function","Unknown","5","5","[c]","[c]"
"In post","2022","40-49","Undeclared","Project Delivery","London","50","50","53600","48300"
"In post","2022","40-49","Undeclared","Project Delivery","Outside London","270","260","42160","40520"
"In post","2022","40-49","Undeclared","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Undeclared","Property","London","30","30","42220","37820"
"In post","2022","40-49","Undeclared","Property","Outside London","100","95","36440","33300"
"In post","2022","40-49","Undeclared","Property","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Undeclared","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Undeclared","Security","London","45","45","48320","44900"
"In post","2022","40-49","Undeclared","Security","Outside London","150","150","35590","37280"
"In post","2022","40-49","Undeclared","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Undeclared","Unknown","London","205","200","43010","41950"
"In post","2022","40-49","Undeclared","Unknown","Outside London","650","615","32780","29430"
"In post","2022","40-49","Undeclared","Unknown","Overseas","15","15","[c]","[c]"
"In post","2022","40-49","Undeclared","Unknown","Unknown","5","5","[c]","[c]"
"In post","2022","40-49","Unknown","Analysis","London","95","90","59320","56130"
"In post","2022","40-49","Unknown","Analysis","Outside London","170","160","40290","37620"
"In post","2022","40-49","Unknown","Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Unknown","Commercial","London","235","235","71890","65410"
"In post","2022","40-49","Unknown","Commercial","Outside London","445","435","56330","51560"
"In post","2022","40-49","Unknown","Commercial","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Unknown","Commercial","Unknown","5","5","[c]","[c]"
"In post","2022","40-49","Unknown","Communications","London","150","145","55890","53490"
"In post","2022","40-49","Unknown","Communications","Outside London","345","330","32490","26820"
"In post","2022","40-49","Unknown","Communications","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Unknown","Counter Fraud","London","140","135","39420","37610"
"In post","2022","40-49","Unknown","Counter Fraud","Outside London","420","400","32050","31000"
"In post","2022","40-49","Unknown","Debt","London","20","20","[c]","[c]"
"In post","2022","40-49","Unknown","Debt","Outside London","195","175","23060","21250"
"In post","2022","40-49","Unknown","Digital, Data & Technology","London","260","255","52660","52670"
"In post","2022","40-49","Unknown","Digital, Data & Technology","Outside London","795","780","43360","40520"
"In post","2022","40-49","Unknown","Digital, Data & Technology","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Unknown","Finance","London","105","100","53370","51000"
"In post","2022","40-49","Unknown","Finance","Outside London","350","330","37930","35660"
"In post","2022","40-49","Unknown","Finance","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Unknown","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Unknown","Human Resources","London","80","75","46860","43000"
"In post","2022","40-49","Unknown","Human Resources","Outside London","270","255","36040","33080"
"In post","2022","40-49","Unknown","Human Resources","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Unknown","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Unknown","Internal Audit","London","5","5","[c]","[c]"
"In post","2022","40-49","Unknown","Internal Audit","Outside London","10","10","[c]","[c]"
"In post","2022","40-49","Unknown","Legal","London","245","225","56540","58900"
"In post","2022","40-49","Unknown","Legal","Outside London","345","320","44870","48080"
"In post","2022","40-49","Unknown","Legal","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Unknown","No function","London","1775","1700","49120","43000"
"In post","2022","40-49","Unknown","No function","Outside London","6650","6195","31160","27130"
"In post","2022","40-49","Unknown","No function","Overseas","75","75","62110","61770"
"In post","2022","40-49","Unknown","No function","Unknown","30","25","41120","30470"
"In post","2022","40-49","Unknown","Project Delivery","London","250","240","58740","58030"
"In post","2022","40-49","Unknown","Project Delivery","Outside London","610","585","43600","40520"
"In post","2022","40-49","Unknown","Project Delivery","Overseas","55","55","58720","58030"
"In post","2022","40-49","Unknown","Property","London","50","50","43320","40970"
"In post","2022","40-49","Unknown","Property","Outside London","280","270","34240","29900"
"In post","2022","40-49","Unknown","Property","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Unknown","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Unknown","Security","London","65","60","45670","42470"
"In post","2022","40-49","Unknown","Security","Outside London","375","370","34230","39070"
"In post","2022","40-49","Unknown","Security","Overseas","10","10","[c]","[c]"
"In post","2022","40-49","Unknown","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Unknown","Unknown","London","385","380","47080","41950"
"In post","2022","40-49","Unknown","Unknown","Outside London","2445","2330","38720","31540"
"In post","2022","40-49","Unknown","Unknown","Overseas","180","175","46690","43990"
"In post","2022","40-49","Unknown","Unknown","Unknown","365","360","41320","35380"
"In post","2022","50-59","Declared disabled","Analysis","London","40","35","54090","57990"
"In post","2022","50-59","Declared disabled","Analysis","Outside London","80","75","41630","38870"
"In post","2022","50-59","Declared disabled","Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Declared disabled","Commercial","London","20","20","[c]","[c]"
"In post","2022","50-59","Declared disabled","Commercial","Outside London","105","100","43670","39350"
"In post","2022","50-59","Declared disabled","Commercial","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Declared disabled","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Declared disabled","Communications","London","30","30","52570","45600"
"In post","2022","50-59","Declared disabled","Communications","Outside London","130","120","32560","29460"
"In post","2022","50-59","Declared disabled","Communications","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Declared disabled","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Declared disabled","Counter Fraud","London","155","145","36210","31880"
"In post","2022","50-59","Declared disabled","Counter Fraud","Outside London","685","640","30540","27570"
"In post","2022","50-59","Declared disabled","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Declared disabled","Debt","London","25","25","[c]","[c]"
"In post","2022","50-59","Declared disabled","Debt","Outside London","260","225","23280","21260"
"In post","2022","50-59","Declared disabled","Debt","Unknown","5","5","[c]","[c]"
"In post","2022","50-59","Declared disabled","Digital, Data & Technology","London","105","105","46290","41750"
"In post","2022","50-59","Declared disabled","Digital, Data & Technology","Outside London","590","565","38230","35240"
"In post","2022","50-59","Declared disabled","Digital, Data & Technology","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Declared disabled","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Declared disabled","Finance","London","90","85","47500","42070"
"In post","2022","50-59","Declared disabled","Finance","Outside London","350","320","35220","32300"
"In post","2022","50-59","Declared disabled","Finance","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Declared disabled","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Declared disabled","Grants Management","Outside London","70","60","26650","25060"
"In post","2022","50-59","Declared disabled","Human Resources","London","140","135","51930","51290"
"In post","2022","50-59","Declared disabled","Human Resources","Outside London","430","410","36060","33080"
"In post","2022","50-59","Declared disabled","Human Resources","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Declared disabled","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Declared disabled","Internal Audit","London","10","10","[c]","[c]"
"In post","2022","50-59","Declared disabled","Internal Audit","Outside London","30","30","42350","40280"
"In post","2022","50-59","Declared disabled","Internal Audit","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Declared disabled","Legal","London","140","130","54560","60710"
"In post","2022","50-59","Declared disabled","Legal","Outside London","340","310","42580","35430"
"In post","2022","50-59","Declared disabled","Legal","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Declared disabled","No function","London","1495","1430","38360","31880"
"In post","2022","50-59","Declared disabled","No function","Outside London","10135","9175","28730","27570"
"In post","2022","50-59","Declared disabled","No function","Overseas","25","25","[c]","[c]"
"In post","2022","50-59","Declared disabled","No function","Unknown","35","30","28700","27570"
"In post","2022","50-59","Declared disabled","Project Delivery","London","135","125","50500","44640"
"In post","2022","50-59","Declared disabled","Project Delivery","Outside London","760","730","39990","39150"
"In post","2022","50-59","Declared disabled","Project Delivery","Overseas","10","10","[c]","[c]"
"In post","2022","50-59","Declared disabled","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Declared disabled","Property","London","60","60","47790","41750"
"In post","2022","50-59","Declared disabled","Property","Outside London","240","230","37220","33300"
"In post","2022","50-59","Declared disabled","Property","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Declared disabled","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Declared disabled","Security","London","60","60","44010","42200"
"In post","2022","50-59","Declared disabled","Security","Outside London","260","255","31260","28880"
"In post","2022","50-59","Declared disabled","Security","Overseas","5","5","[c]","[c]"
"In post","2022","50-59","Declared disabled","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Declared disabled","Unknown","London","500","475","40260","35070"
"In post","2022","50-59","Declared disabled","Unknown","Outside London","1815","1735","32040","27370"
"In post","2022","50-59","Declared disabled","Unknown","Overseas","10","10","[c]","[c]"
"In post","2022","50-59","Declared disabled","Unknown","Unknown","10","10","[c]","[c]"
"In post","2022","50-59","Declared non-disabled","Analysis","London","295","285","61650","59540"
"In post","2022","50-59","Declared non-disabled","Analysis","Outside London","485","460","42980","39850"
"In post","2022","50-59","Declared non-disabled","Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Declared non-disabled","Commercial","London","190","185","70060","57880"
"In post","2022","50-59","Declared non-disabled","Commercial","Outside London","745","725","44430","40580"
"In post","2022","50-59","Declared non-disabled","Commercial","Overseas","5","5","[c]","[c]"
"In post","2022","50-59","Declared non-disabled","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Declared non-disabled","Communications","London","205","200","50870","43360"
"In post","2022","50-59","Declared non-disabled","Communications","Outside London","635","605","34400","32900"
"In post","2022","50-59","Declared non-disabled","Communications","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Declared non-disabled","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Declared non-disabled","Counter Fraud","London","865","830","38830","36810"
"In post","2022","50-59","Declared non-disabled","Counter Fraud","Outside London","3120","2910","31820","28570"
"In post","2022","50-59","Declared non-disabled","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Declared non-disabled","Debt","London","120","110","29480","26400"
"In post","2022","50-59","Declared non-disabled","Debt","Outside London","1125","995","24360","21260"
"In post","2022","50-59","Declared non-disabled","Debt","Unknown","25","20","[c]","[c]"
"In post","2022","50-59","Declared non-disabled","Digital, Data & Technology","London","590","585","48900","45010"
"In post","2022","50-59","Declared non-disabled","Digital, Data & Technology","Outside London","3530","3440","42320","39650"
"In post","2022","50-59","Declared non-disabled","Digital, Data & Technology","Overseas","15","15","[c]","[c]"
"In post","2022","50-59","Declared non-disabled","Digital, Data & Technology","Unknown","10","10","[c]","[c]"
"In post","2022","50-59","Declared non-disabled","Finance","London","595","585","49820","43820"
"In post","2022","50-59","Declared non-disabled","Finance","Outside London","2145","2030","38730","35310"
"In post","2022","50-59","Declared non-disabled","Finance","Overseas","10","10","[c]","[c]"
"In post","2022","50-59","Declared non-disabled","Finance","Unknown","5","5","[c]","[c]"
"In post","2022","50-59","Declared non-disabled","Grants Management","Outside London","485","455","27480","24920"
"In post","2022","50-59","Declared non-disabled","Human Resources","London","490","480","49480","44500"
"In post","2022","50-59","Declared non-disabled","Human Resources","Outside London","1810","1725","37460","33350"
"In post","2022","50-59","Declared non-disabled","Human Resources","Overseas","10","10","[c]","[c]"
"In post","2022","50-59","Declared non-disabled","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Declared non-disabled","Internal Audit","London","65","65","56620","53030"
"In post","2022","50-59","Declared non-disabled","Internal Audit","Outside London","170","165","47380","43860"
"In post","2022","50-59","Declared non-disabled","Internal Audit","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Declared non-disabled","Legal","London","840","800","57800","62140"
"In post","2022","50-59","Declared non-disabled","Legal","Outside London","1555","1440","45430","48080"
"In post","2022","50-59","Declared non-disabled","Legal","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Declared non-disabled","No function","London","7290","7015","42490","35650"
"In post","2022","50-59","Declared non-disabled","No function","Outside London","41540","38130","30690","27570"
"In post","2022","50-59","Declared non-disabled","No function","Overseas","325","325","59460","58500"
"In post","2022","50-59","Declared non-disabled","No function","Unknown","115","105","31480","30330"
"In post","2022","50-59","Declared non-disabled","Project Delivery","London","765","740","58900","58950"
"In post","2022","50-59","Declared non-disabled","Project Delivery","Outside London","4775","4640","43650","40580"
"In post","2022","50-59","Declared non-disabled","Project Delivery","Overseas","65","65","61330","63570"
"In post","2022","50-59","Declared non-disabled","Project Delivery","Unknown","5","5","[c]","[c]"
"In post","2022","50-59","Declared non-disabled","Property","London","385","380","45850","41600"
"In post","2022","50-59","Declared non-disabled","Property","Outside London","1815","1755","38460","33930"
"In post","2022","50-59","Declared non-disabled","Property","Overseas","50","50","41680","41760"
"In post","2022","50-59","Declared non-disabled","Property","Unknown","10","10","[c]","[c]"
"In post","2022","50-59","Declared non-disabled","Security","London","340","335","42670","39070"
"In post","2022","50-59","Declared non-disabled","Security","Outside London","1940","1910","32090","29230"
"In post","2022","50-59","Declared non-disabled","Security","Overseas","45","45","39700","34260"
"In post","2022","50-59","Declared non-disabled","Security","Unknown","30","30","30680","27370"
"In post","2022","50-59","Declared non-disabled","Unknown","London","3150","3030","41360","35200"
"In post","2022","50-59","Declared non-disabled","Unknown","Outside London","12705","12135","34450","29200"
"In post","2022","50-59","Declared non-disabled","Unknown","Overseas","105","105","36890","30600"
"In post","2022","50-59","Declared non-disabled","Unknown","Unknown","35","30","35030","31990"
"In post","2022","50-59","Undeclared","Analysis","London","20","20","[c]","[c]"
"In post","2022","50-59","Undeclared","Analysis","Outside London","25","25","[c]","[c]"
"In post","2022","50-59","Undeclared","Commercial","London","15","15","[c]","[c]"
"In post","2022","50-59","Undeclared","Commercial","Outside London","60","60","41680","40520"
"In post","2022","50-59","Undeclared","Commercial","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Undeclared","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Undeclared","Communications","London","15","15","[c]","[c]"
"In post","2022","50-59","Undeclared","Communications","Outside London","55","55","32830","27600"
"In post","2022","50-59","Undeclared","Counter Fraud","London","75","75","41250","37290"
"In post","2022","50-59","Undeclared","Counter Fraud","Outside London","285","265","33240","30810"
"In post","2022","50-59","Undeclared","Debt","London","15","10","[c]","[c]"
"In post","2022","50-59","Undeclared","Debt","Outside London","80","70","23670","21260"
"In post","2022","50-59","Undeclared","Digital, Data & Technology","London","60","60","45730","39850"
"In post","2022","50-59","Undeclared","Digital, Data & Technology","Outside London","335","330","39590","36460"
"In post","2022","50-59","Undeclared","Digital, Data & Technology","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Undeclared","Finance","London","35","35","53290","51780"
"In post","2022","50-59","Undeclared","Finance","Outside London","200","185","35650","33300"
"In post","2022","50-59","Undeclared","Finance","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Undeclared","Grants Management","Outside London","10","10","[c]","[c]"
"In post","2022","50-59","Undeclared","Human Resources","London","55","55","50290","45100"
"In post","2022","50-59","Undeclared","Human Resources","Outside London","165","160","34590","32280"
"In post","2022","50-59","Undeclared","Internal Audit","London","10","10","[c]","[c]"
"In post","2022","50-59","Undeclared","Internal Audit","Outside London","15","15","[c]","[c]"
"In post","2022","50-59","Undeclared","Legal","London","50","45","63410","70640"
"In post","2022","50-59","Undeclared","Legal","Outside London","55","50","45850","40520"
"In post","2022","50-59","Undeclared","No function","London","795","775","39940","35650"
"In post","2022","50-59","Undeclared","No function","Outside London","4740","4405","30550","29290"
"In post","2022","50-59","Undeclared","No function","Overseas","25","25","[c]","[c]"
"In post","2022","50-59","Undeclared","No function","Unknown","5","5","[c]","[c]"
"In post","2022","50-59","Undeclared","Project Delivery","London","50","50","56420","60990"
"In post","2022","50-59","Undeclared","Project Delivery","Outside London","460","445","41980","40520"
"In post","2022","50-59","Undeclared","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Undeclared","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Undeclared","Property","London","65","65","43270","38000"
"In post","2022","50-59","Undeclared","Property","Outside London","230","220","37950","34000"
"In post","2022","50-59","Undeclared","Property","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Undeclared","Security","London","50","50","44230","40180"
"In post","2022","50-59","Undeclared","Security","Outside London","335","330","33310","33890"
"In post","2022","50-59","Undeclared","Security","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Undeclared","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Undeclared","Unknown","London","300","290","38780","35050"
"In post","2022","50-59","Undeclared","Unknown","Outside London","1065","1020","30920","27370"
"In post","2022","50-59","Undeclared","Unknown","Overseas","10","10","[c]","[c]"
"In post","2022","50-59","Undeclared","Unknown","Unknown","5","5","[c]","[c]"
"In post","2022","50-59","Unknown","Analysis","London","60","55","69530","63670"
"In post","2022","50-59","Unknown","Analysis","Outside London","85","80","40170","36840"
"In post","2022","50-59","Unknown","Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","Commercial","London","220","215","69940","64500"
"In post","2022","50-59","Unknown","Commercial","Outside London","355","350","56450","51530"
"In post","2022","50-59","Unknown","Commercial","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","Commercial","Unknown","10","10","[c]","[c]"
"In post","2022","50-59","Unknown","Communications","London","75","75","52960","53360"
"In post","2022","50-59","Unknown","Communications","Outside London","195","180","32000","26820"
"In post","2022","50-59","Unknown","Counter Fraud","London","180","175","39710","37930"
"In post","2022","50-59","Unknown","Counter Fraud","Outside London","455","425","33600","33080"
"In post","2022","50-59","Unknown","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","Debt","London","55","50","33670","26400"
"In post","2022","50-59","Unknown","Debt","Outside London","220","195","23980","21260"
"In post","2022","50-59","Unknown","Debt","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","Digital, Data & Technology","London","160","155","52920","47240"
"In post","2022","50-59","Unknown","Digital, Data & Technology","Outside London","535","525","42770","40180"
"In post","2022","50-59","Unknown","Digital, Data & Technology","Overseas","5","5","[c]","[c]"
"In post","2022","50-59","Unknown","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","Finance","London","100","100","52700","46920"
"In post","2022","50-59","Unknown","Finance","Outside London","280","260","35720","32240"
"In post","2022","50-59","Unknown","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","Human Resources","London","65","60","49270","40910"
"In post","2022","50-59","Unknown","Human Resources","Outside London","280","265","35420","33300"
"In post","2022","50-59","Unknown","Human Resources","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","Internal Audit","London","[c]","[c]","[c]","[c]"
