"Status","Year","Disability","Region_ITL1","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Declared non-disabled","South West (England)","SCS level","Male","155","155","98210","90000"
"In post","2022","Declared non-disabled","South West (England)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","South West (England)","SEO","Female","2430","2270","40030","39890"
"In post","2022","Declared non-disabled","South West (England)","SEO","Male","3605","3525","41170","40580"
"In post","2022","Declared non-disabled","South West (England)","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","South West (England)","Unknown","Female","1055","955","32200","30210"
"In post","2022","Declared non-disabled","South West (England)","Unknown","Male","1080","1060","39720","37170"
"In post","2022","Declared non-disabled","South West (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Unknown","AA","Female","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Unknown","AA","Male","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Unknown","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Unknown","AO","Female","105","90","22980","22240"
"In post","2022","Declared non-disabled","Unknown","AO","Male","30","30","22410","21260"
"In post","2022","Declared non-disabled","Unknown","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Unknown","EO","Female","170","160","28670","27570"
"In post","2022","Declared non-disabled","Unknown","EO","Male","120","120","28070","27570"
"In post","2022","Declared non-disabled","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Unknown","G6","Female","10","5","[c]","[c]"
"In post","2022","Declared non-disabled","Unknown","G6","Male","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Unknown","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Unknown","G7","Female","40","35","52170","51470"
"In post","2022","Declared non-disabled","Unknown","G7","Male","35","35","53820","53800"
"In post","2022","Declared non-disabled","Unknown","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Unknown","HEO","Female","90","85","34540","33300"
"In post","2022","Declared non-disabled","Unknown","HEO","Male","70","70","35830","34530"
"In post","2022","Declared non-disabled","Unknown","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Unknown","SCS level","Female","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Unknown","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Unknown","SEO","Female","40","35","40550","40250"
"In post","2022","Declared non-disabled","Unknown","SEO","Male","35","35","40740","40250"
"In post","2022","Declared non-disabled","Unknown","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Unknown","Unknown","Female","15","10","[c]","[c]"
"In post","2022","Declared non-disabled","Unknown","Unknown","Male","65","60","29400","27370"
"In post","2022","Declared non-disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Wales","AA","Female","645","495","18720","18310"
"In post","2022","Declared non-disabled","Wales","AA","Male","485","460","19490","18310"
"In post","2022","Declared non-disabled","Wales","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Wales","AO","Female","4480","3820","21890","21840"
"In post","2022","Declared non-disabled","Wales","AO","Male","2645","2550","22630","21840"
"In post","2022","Declared non-disabled","Wales","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Wales","EO","Female","4025","3620","27140","27570"
"In post","2022","Declared non-disabled","Wales","EO","Male","2805","2715","27610","27570"
"In post","2022","Declared non-disabled","Wales","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Wales","G6","Female","285","270","69910","68000"
"In post","2022","Declared non-disabled","Wales","G6","Male","345","335","69750","67960"
"In post","2022","Declared non-disabled","Wales","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Wales","G7","Female","1050","995","55860","55210"
"In post","2022","Declared non-disabled","Wales","G7","Male","1095","1065","56860","57050"
"In post","2022","Declared non-disabled","Wales","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Wales","HEO","Female","2400","2245","34020","33350"
"In post","2022","Declared non-disabled","Wales","HEO","Male","1745","1690","34230","33370"
"In post","2022","Declared non-disabled","Wales","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Wales","SCS level","Female","100","100","83810","78460"
"In post","2022","Declared non-disabled","Wales","SCS level","Male","160","155","86930","78600"
"In post","2022","Declared non-disabled","Wales","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Wales","SEO","Female","1655","1560","42480","41230"
"In post","2022","Declared non-disabled","Wales","SEO","Male","1480","1450","43060","41920"
"In post","2022","Declared non-disabled","Wales","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Wales","Unknown","Female","705","660","29830","28200"
"In post","2022","Declared non-disabled","Wales","Unknown","Male","205","200","30580","28600"
"In post","2022","Declared non-disabled","Wales","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","West Midlands (England)","AA","Female","375","325","20030","19810"
"In post","2022","Declared non-disabled","West Midlands (England)","AA","Male","390","375","20230","19870"
"In post","2022","Declared non-disabled","West Midlands (England)","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","West Midlands (England)","AO","Female","3700","3170","21800","21260"
"In post","2022","Declared non-disabled","West Midlands (England)","AO","Male","2320","2235","23620","21300"
"In post","2022","Declared non-disabled","West Midlands (England)","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","West Midlands (England)","EO","Female","3900","3475","27090","27570"
"In post","2022","Declared non-disabled","West Midlands (England)","EO","Male","2790","2705","27480","27570"
"In post","2022","Declared non-disabled","West Midlands (England)","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","West Midlands (England)","G6","Female","245","235","67780","66610"
"In post","2022","Declared non-disabled","West Midlands (England)","G6","Male","235","230","69050","67350"
"In post","2022","Declared non-disabled","West Midlands (England)","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","West Midlands (England)","G7","Female","755","720","53290","52050"
"In post","2022","Declared non-disabled","West Midlands (England)","G7","Male","695","680","54250","54160"
"In post","2022","Declared non-disabled","West Midlands (England)","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","West Midlands (England)","HEO","Female","1685","1590","32690","32890"
"In post","2022","Declared non-disabled","West Midlands (England)","HEO","Male","1415","1380","33270","33160"
"In post","2022","Declared non-disabled","West Midlands (England)","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","West Midlands (England)","SCS level","Female","75","70","90740","82110"
"In post","2022","Declared non-disabled","West Midlands (England)","SCS level","Male","75","75","97860","85180"
"In post","2022","Declared non-disabled","West Midlands (England)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","West Midlands (England)","SEO","Female","1205","1145","40490","40180"
"In post","2022","Declared non-disabled","West Midlands (England)","SEO","Male","975","955","41660","40520"
"In post","2022","Declared non-disabled","West Midlands (England)","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","West Midlands (England)","Unknown","Female","1000","920","29230","28200"
"In post","2022","Declared non-disabled","West Midlands (England)","Unknown","Male","330","310","31550","28200"
"In post","2022","Declared non-disabled","West Midlands (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Yorkshire and The Humber","AA","Female","410","365","20290","20890"
"In post","2022","Declared non-disabled","Yorkshire and The Humber","AA","Male","400","380","20420","20890"
"In post","2022","Declared non-disabled","Yorkshire and The Humber","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Yorkshire and The Humber","AO","Female","3665","3075","22190","21260"
"In post","2022","Declared non-disabled","Yorkshire and The Humber","AO","Male","2840","2720","24290","21680"
"In post","2022","Declared non-disabled","Yorkshire and The Humber","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Yorkshire and The Humber","EO","Female","4210","3695","27070","27570"
"In post","2022","Declared non-disabled","Yorkshire and The Humber","EO","Male","3225","3105","27620","27570"
"In post","2022","Declared non-disabled","Yorkshire and The Humber","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Yorkshire and The Humber","G6","Female","405","385","65320","63260"
"In post","2022","Declared non-disabled","Yorkshire and The Humber","G6","Male","430","420","66230","65420"
"In post","2022","Declared non-disabled","Yorkshire and The Humber","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Yorkshire and The Humber","G7","Female","1150","1075","52810","51060"
"In post","2022","Declared non-disabled","Yorkshire and The Humber","G7","Male","1090","1065","53840","52150"
"In post","2022","Declared non-disabled","Yorkshire and The Humber","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Yorkshire and The Humber","HEO","Female","2170","2010","32440","32000"
"In post","2022","Declared non-disabled","Yorkshire and The Humber","HEO","Male","1785","1730","33200","33080"
"In post","2022","Declared non-disabled","Yorkshire and The Humber","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Yorkshire and The Humber","SCS level","Female","85","80","85820","78200"
"In post","2022","Declared non-disabled","Yorkshire and The Humber","SCS level","Male","100","100","84510","77200"
"In post","2022","Declared non-disabled","Yorkshire and The Humber","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Yorkshire and The Humber","SEO","Female","1510","1410","39450","37980"
"In post","2022","Declared non-disabled","Yorkshire and The Humber","SEO","Male","1310","1280","40300","38650"
"In post","2022","Declared non-disabled","Yorkshire and The Humber","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Yorkshire and The Humber","Unknown","Female","1010","915","29860","28200"
"In post","2022","Declared non-disabled","Yorkshire and The Humber","Unknown","Male","285","270","31110","28870"
"In post","2022","Declared non-disabled","Yorkshire and The Humber","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","East Midlands (England)","AA","Female","45","40","20460","20890"
"In post","2022","Undeclared","East Midlands (England)","AA","Male","50","45","20660","20890"
"In post","2022","Undeclared","East Midlands (England)","AO","Female","240","210","22750","21260"
"In post","2022","Undeclared","East Midlands (England)","AO","Male","230","210","26700","26880"
"In post","2022","Undeclared","East Midlands (England)","EO","Female","190","175","27530","27570"
"In post","2022","Undeclared","East Midlands (England)","EO","Male","220","210","28900","27570"
"In post","2022","Undeclared","East Midlands (England)","G6","Female","10","10","[c]","[c]"
"In post","2022","Undeclared","East Midlands (England)","G6","Male","5","5","[c]","[c]"
"In post","2022","Undeclared","East Midlands (England)","G7","Female","30","25","[c]","[c]"
"In post","2022","Undeclared","East Midlands (England)","G7","Male","30","30","56230","55210"
"In post","2022","Undeclared","East Midlands (England)","HEO","Female","110","105","33290","33370"
"In post","2022","Undeclared","East Midlands (England)","HEO","Male","130","130","34190","33370"
"In post","2022","Undeclared","East Midlands (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","East Midlands (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","East Midlands (England)","SEO","Female","60","60","41790","40520"
"In post","2022","Undeclared","East Midlands (England)","SEO","Male","70","70","43830","41960"
"In post","2022","Undeclared","East Midlands (England)","Unknown","Female","50","45","30250","30810"
"In post","2022","Undeclared","East Midlands (England)","Unknown","Male","25","25","[c]","[c]"
"In post","2022","Undeclared","East of England","AA","Female","50","45","20490","20890"
"In post","2022","Undeclared","East of England","AA","Male","70","60","21440","20890"
"In post","2022","Undeclared","East of England","AO","Female","195","170","24540","22600"
"In post","2022","Undeclared","East of England","AO","Male","270","250","28960","31650"
"In post","2022","Undeclared","East of England","EO","Female","210","185","28330","27570"
"In post","2022","Undeclared","East of England","EO","Male","245","235","29370","28390"
"In post","2022","Undeclared","East of England","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","East of England","G6","Male","5","5","[c]","[c]"
"In post","2022","Undeclared","East of England","G7","Female","25","25","[c]","[c]"
"In post","2022","Undeclared","East of England","G7","Male","35","35","56440","54540"
"In post","2022","Undeclared","East of England","HEO","Female","115","110","33710","33300"
"In post","2022","Undeclared","East of England","HEO","Male","155","150","35230","33900"
"In post","2022","Undeclared","East of England","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","East of England","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","East of England","SEO","Female","60","55","43980","41120"
"In post","2022","Undeclared","East of England","SEO","Male","85","85","45120","41560"
"In post","2022","Undeclared","East of England","Unknown","Female","40","35","28410","28200"
"In post","2022","Undeclared","East of England","Unknown","Male","20","20","[c]","[c]"
"In post","2022","Undeclared","London","AA","Female","75","65","24390","25170"
"In post","2022","Undeclared","London","AA","Male","110","105","24240","25170"
"In post","2022","Undeclared","London","AO","Female","365","320","26670","25630"
"In post","2022","Undeclared","London","AO","Male","330","315","29900","28250"
"In post","2022","Undeclared","London","EO","Female","545","510","30420","30720"
"In post","2022","Undeclared","London","EO","Male","485","470","31090","31020"
"In post","2022","Undeclared","London","G6","Female","185","180","68610","66780"
"In post","2022","Undeclared","London","G6","Male","260","255","70040","68940"
"In post","2022","Undeclared","London","G7","Female","405","390","56580","55300"
"In post","2022","Undeclared","London","G7","Male","515","510","57990","57430"
"In post","2022","Undeclared","London","HEO","Female","475","460","35800","35320"
"In post","2022","Undeclared","London","HEO","Male","555","545","36420","36070"
"In post","2022","Undeclared","London","SCS level","Female","70","70","80810","77970"
"In post","2022","Undeclared","London","SCS level","Male","100","100","88910","82440"
"In post","2022","Undeclared","London","SEO","Female","310","300","43860","42530"
"In post","2022","Undeclared","London","SEO","Male","440","430","44610","43430"
"In post","2022","Undeclared","London","Unknown","Female","90","85","34300","33700"
"In post","2022","Undeclared","London","Unknown","Male","35","35","36940","33700"
"In post","2022","Undeclared","North East (England)","AA","Female","40","35","21120","20920"
"In post","2022","Undeclared","North East (England)","AA","Male","60","55","21790","21250"
"In post","2022","Undeclared","North East (England)","AO","Female","315","255","22760","21260"
"In post","2022","Undeclared","North East (England)","AO","Male","370","330","26070","22080"
"In post","2022","Undeclared","North East (England)","EO","Female","210","185","27410","27570"
"In post","2022","Undeclared","North East (England)","EO","Male","230","220","28490","27570"
"In post","2022","Undeclared","North East (England)","G6","Female","10","10","[c]","[c]"
"In post","2022","Undeclared","North East (England)","G6","Male","20","20","[c]","[c]"
"In post","2022","Undeclared","North East (England)","G7","Female","30","30","53400","54610"
"In post","2022","Undeclared","North East (England)","G7","Male","70","70","53480","54160"
"In post","2022","Undeclared","North East (England)","HEO","Female","100","100","32350","32920"
"In post","2022","Undeclared","North East (England)","HEO","Male","150","140","33550","33370"
"In post","2022","Undeclared","North East (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","North East (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","North East (England)","SEO","Female","60","55","40520","40520"
"In post","2022","Undeclared","North East (England)","SEO","Male","95","95","42010","40520"
"In post","2022","Undeclared","North East (England)","Unknown","Female","40","35","30980","28200"
"In post","2022","Undeclared","North East (England)","Unknown","Male","15","15","[c]","[c]"
"In post","2022","Undeclared","North West (England)","AA","Female","80","70","20620","20890"
"In post","2022","Undeclared","North West (England)","AA","Male","90","80","21090","20890"
"In post","2022","Undeclared","North West (England)","AO","Female","565","490","22810","21260"
"In post","2022","Undeclared","North West (England)","AO","Male","635","590","25640","22080"
"In post","2022","Undeclared","North West (England)","EO","Female","470","425","27350","27570"
"In post","2022","Undeclared","North West (England)","EO","Male","445","425","28440","27570"
"In post","2022","Undeclared","North West (England)","G6","Female","25","25","[c]","[c]"
"In post","2022","Undeclared","North West (England)","G6","Male","25","25","[c]","[c]"
"In post","2022","Undeclared","North West (England)","G7","Female","75","75","53430","54160"
"In post","2022","Undeclared","North West (England)","G7","Male","125","120","54960","55210"
"In post","2022","Undeclared","North West (England)","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","North West (England)","HEO","Female","215","200","33010","33300"
"In post","2022","Undeclared","North West (England)","HEO","Male","270","265","33550","33370"
"In post","2022","Undeclared","North West (England)","SCS level","Female","5","5","[c]","[c]"
"In post","2022","Undeclared","North West (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","North West (England)","SEO","Female","150","140","40730","40520"
"In post","2022","Undeclared","North West (England)","SEO","Male","190","185","41590","40520"
"In post","2022","Undeclared","North West (England)","Unknown","Female","85","75","29800","27740"
"In post","2022","Undeclared","North West (England)","Unknown","Male","40","35","34310","33810"
"In post","2022","Undeclared","Northern Ireland","AA","Female","5","5","[c]","[c]"
"In post","2022","Undeclared","Northern Ireland","AA","Male","25","25","[c]","[c]"
"In post","2022","Undeclared","Northern Ireland","AO","Female","25","25","[c]","[c]"
"In post","2022","Undeclared","Northern Ireland","AO","Male","30","25","[c]","[c]"
"In post","2022","Undeclared","Northern Ireland","EO","Female","25","20","[c]","[c]"
"In post","2022","Undeclared","Northern Ireland","EO","Male","20","20","[c]","[c]"
"In post","2022","Undeclared","Northern Ireland","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Northern Ireland","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Northern Ireland","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Northern Ireland","G7","Male","10","10","[c]","[c]"
"In post","2022","Undeclared","Northern Ireland","HEO","Female","25","25","[c]","[c]"
"In post","2022","Undeclared","Northern Ireland","HEO","Male","20","20","[c]","[c]"
"In post","2022","Undeclared","Northern Ireland","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Northern Ireland","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Northern Ireland","SEO","Female","15","15","[c]","[c]"
"In post","2022","Undeclared","Northern Ireland","SEO","Male","10","10","[c]","[c]"
"In post","2022","Undeclared","Northern Ireland","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Northern Ireland","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Overseas","AA","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Overseas","AA","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Overseas","AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Overseas","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Overseas","EO","Female","10","10","[c]","[c]"
"In post","2022","Undeclared","Overseas","EO","Male","15","15","[c]","[c]"
"In post","2022","Undeclared","Overseas","G6","Female","5","5","[c]","[c]"
"In post","2022","Undeclared","Overseas","G6","Male","10","10","[c]","[c]"
"In post","2022","Undeclared","Overseas","G7","Female","15","15","[c]","[c]"
"In post","2022","Undeclared","Overseas","G7","Male","25","25","[c]","[c]"
"In post","2022","Undeclared","Overseas","HEO","Female","10","10","[c]","[c]"
"In post","2022","Undeclared","Overseas","HEO","Male","35","35","34890","33860"
"In post","2022","Undeclared","Overseas","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Overseas","SCS level","Male","10","10","[c]","[c]"
"In post","2022","Undeclared","Overseas","SEO","Female","5","5","[c]","[c]"
"In post","2022","Undeclared","Overseas","SEO","Male","15","15","[c]","[c]"
"In post","2022","Undeclared","Overseas","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Overseas","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Scotland","AA","Female","40","30","20900","21050"
"In post","2022","Undeclared","Scotland","AA","Male","35","35","20300","19810"
"In post","2022","Undeclared","Scotland","AO","Female","265","230","21930","21260"
"In post","2022","Undeclared","Scotland","AO","Male","215","205","23640","21260"
"In post","2022","Undeclared","Scotland","EO","Female","215","195","27470","27570"
"In post","2022","Undeclared","Scotland","EO","Male","215","210","28370","27570"
"In post","2022","Undeclared","Scotland","G6","Female","15","15","[c]","[c]"
"In post","2022","Undeclared","Scotland","G6","Male","20","20","[c]","[c]"
"In post","2022","Undeclared","Scotland","G7","Female","50","45","57660","56200"
"In post","2022","Undeclared","Scotland","G7","Male","45","40","59000","55350"
"In post","2022","Undeclared","Scotland","HEO","Female","130","120","33750","33080"
"In post","2022","Undeclared","Scotland","HEO","Male","115","110","34470","33370"
"In post","2022","Undeclared","Scotland","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Scotland","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Scotland","SEO","Female","75","75","44330","40840"
"In post","2022","Undeclared","Scotland","SEO","Male","95","95","45590","42120"
"In post","2022","Undeclared","Scotland","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Scotland","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","South East (England)","AA","Female","105","90","21270","20920"
"In post","2022","Undeclared","South East (England)","AA","Male","145","135","21460","20890"
"In post","2022","Undeclared","South East (England)","AO","Female","405","355","24750","21960"
"In post","2022","Undeclared","South East (England)","AO","Male","500","465","29520","31650"
"In post","2022","Undeclared","South East (England)","EO","Female","370","335","28300","27570"
"In post","2022","Undeclared","South East (England)","EO","Male","475","455","29860","27570"
"In post","2022","Undeclared","South East (England)","G6","Female","15","15","[c]","[c]"
"In post","2022","Undeclared","South East (England)","G6","Male","30","25","[c]","[c]"
"In post","2022","Undeclared","South East (England)","G7","Female","40","40","55180","54540"
"In post","2022","Undeclared","South East (England)","G7","Male","70","65","56200","55180"
"In post","2022","Undeclared","South East (England)","HEO","Female","200","190","34030","33300"
"In post","2022","Undeclared","South East (England)","HEO","Male","300","285","35430","33920"
"In post","2022","Undeclared","South East (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","South East (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","South East (England)","SEO","Female","135","125","42540","40640"
"In post","2022","Undeclared","South East (England)","SEO","Male","175","170","44640","42080"
"In post","2022","Undeclared","South East (England)","Unknown","Female","60","55","31840","30810"
"In post","2022","Undeclared","South East (England)","Unknown","Male","35","35","30540","27420"
"In post","2022","Undeclared","South West (England)","AA","Female","40","35","20440","19810"
"In post","2022","Undeclared","South West (England)","AA","Male","90","85","20380","19810"
"In post","2022","Undeclared","South West (England)","AO","Female","190","160","22640","21300"
"In post","2022","Undeclared","South West (England)","AO","Male","270","255","26700","24050"
"In post","2022","Undeclared","South West (England)","EO","Female","290","260","26900","27130"
"In post","2022","Undeclared","South West (England)","EO","Male","305","290","27730","27380"
"In post","2022","Undeclared","South West (England)","G6","Female","20","15","[c]","[c]"
"In post","2022","Undeclared","South West (England)","G6","Male","55","50","69420","67690"
"In post","2022","Undeclared","South West (England)","G7","Female","80","80","52290","53500"
"In post","2022","Undeclared","South West (England)","G7","Male","145","140","54490","54540"
"In post","2022","Undeclared","South West (England)","HEO","Female","195","180","31920","33080"
"In post","2022","Undeclared","South West (England)","HEO","Male","285","270","34000","33300"
"In post","2022","Undeclared","South West (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","South West (England)","SCS level","Male","10","10","[c]","[c]"
"In post","2022","Undeclared","South West (England)","SEO","Female","165","155","40570","40520"
"In post","2022","Undeclared","South West (England)","SEO","Male","320","310","41800","41020"
"In post","2022","Undeclared","South West (England)","Unknown","Female","55","55","35660","33160"
"In post","2022","Undeclared","South West (England)","Unknown","Male","100","100","42820","41040"
"In post","2022","Undeclared","Unknown","AA","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","AA","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","AO","Female","5","5","[c]","[c]"
"In post","2022","Undeclared","Unknown","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","EO","Female","10","10","[c]","[c]"
"In post","2022","Undeclared","Unknown","EO","Male","5","5","[c]","[c]"
"In post","2022","Undeclared","Unknown","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","HEO","Female","5","5","[c]","[c]"
"In post","2022","Undeclared","Unknown","HEO","Male","5","5","[c]","[c]"
"In post","2022","Undeclared","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Unknown","Male","5","5","[c]","[c]"
"In post","2022","Undeclared","Wales","AA","Female","65","50","18880","18310"
"In post","2022","Undeclared","Wales","AA","Male","70","65","20110","19320"
"In post","2022","Undeclared","Wales","AO","Female","300","255","22130","21840"
"In post","2022","Undeclared","Wales","AO","Male","280","255","23940","21840"
"In post","2022","Undeclared","Wales","EO","Female","225","205","27290","27570"
"In post","2022","Undeclared","Wales","EO","Male","300","285","28640","27570"
"In post","2022","Undeclared","Wales","G6","Female","5","5","[c]","[c]"
"In post","2022","Undeclared","Wales","G6","Male","20","20","[c]","[c]"
"In post","2022","Undeclared","Wales","G7","Female","35","35","55100","54600"
"In post","2022","Undeclared","Wales","G7","Male","55","55","58800","57150"
"In post","2022","Undeclared","Wales","HEO","Female","115","105","33660","33190"
"In post","2022","Undeclared","Wales","HEO","Male","175","170","34400","33370"
"In post","2022","Undeclared","Wales","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Wales","SCS level","Male","5","5","[c]","[c]"
"In post","2022","Undeclared","Wales","SEO","Female","80","75","42690","41620"
"In post","2022","Undeclared","Wales","SEO","Male","115","115","44400","43340"
"In post","2022","Undeclared","Wales","Unknown","Female","40","35","28970","26570"
"In post","2022","Undeclared","Wales","Unknown","Male","15","15","[c]","[c]"
"In post","2022","Undeclared","West Midlands (England)","AA","Female","55","45","20830","20890"
"In post","2022","Undeclared","West Midlands (England)","AA","Male","60","50","20850","20890"
"In post","2022","Undeclared","West Midlands (England)","AO","Female","300","260","22660","21260"
"In post","2022","Undeclared","West Midlands (England)","AO","Male","295","280","26370","24280"
"In post","2022","Undeclared","West Midlands (England)","EO","Female","260","235","27250","27570"
"In post","2022","Undeclared","West Midlands (England)","EO","Male","300","290","28460","27570"
"In post","2022","Undeclared","West Midlands (England)","G6","Female","15","15","[c]","[c]"
"In post","2022","Undeclared","West Midlands (England)","G6","Male","15","15","[c]","[c]"
"In post","2022","Undeclared","West Midlands (England)","G7","Female","40","35","52840","51560"
"In post","2022","Undeclared","West Midlands (England)","G7","Male","60","60","54660","55110"
"In post","2022","Undeclared","West Midlands (England)","HEO","Female","130","120","32670","32930"
"In post","2022","Undeclared","West Midlands (England)","HEO","Male","150","150","33700","33360"
"In post","2022","Undeclared","West Midlands (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","West Midlands (England)","SCS level","Male","[c]","[c]","[c]","[c]"
