"Status","Year","Ethnicity","Function_of_post","Region_ITL1","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Asian","Project Delivery","Wales","East Wales","15","15","[c]","[c]"
"In post","2022","Asian","Project Delivery","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Project Delivery","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Project Delivery","West Midlands (England)","Shropshire and Staffordshire","15","15","[c]","[c]"
"In post","2022","Asian","Project Delivery","West Midlands (England)","West Midlands","80","80","36770","36020"
"In post","2022","Asian","Project Delivery","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Project Delivery","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Project Delivery","Yorkshire and The Humber","South Yorkshire","5","5","[c]","[c]"
"In post","2022","Asian","Project Delivery","Yorkshire and The Humber","West Yorkshire","35","35","36370","33370"
"In post","2022","Asian","Property","East Midlands (England)","Derbyshire and Nottinghamshire","15","15","[c]","[c]"
"In post","2022","Asian","Property","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Property","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Property","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Property","East of England","East Anglia","5","5","[c]","[c]"
"In post","2022","Asian","Property","East of England","Essex","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Property","London","Inner London - East","65","60","41500","37930"
"In post","2022","Asian","Property","London","Inner London - West","65","65","41150","35060"
"In post","2022","Asian","Property","London","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Property","London","Outer London - South","30","25","[c]","[c]"
"In post","2022","Asian","Property","London","Outer London - West and North West","90","85","28030","25750"
"In post","2022","Asian","Property","North East (England)","Northumberland, and Tyne and Wear","5","5","[c]","[c]"
"In post","2022","Asian","Property","North East (England)","Tees Valley and Durham","5","5","[c]","[c]"
"In post","2022","Asian","Property","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Property","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Property","North West (England)","Greater Manchester","15","15","[c]","[c]"
"In post","2022","Asian","Property","North West (England)","Lancashire","5","5","[c]","[c]"
"In post","2022","Asian","Property","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Property","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Property","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Property","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Property","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Property","Scotland","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Property","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Property","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Property","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","15","15","[c]","[c]"
"In post","2022","Asian","Property","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Property","South East (England)","Kent","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Property","South East (England)","Surrey, East and West Sussex","5","5","[c]","[c]"
"In post","2022","Asian","Property","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Property","South West (England)","Devon","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Property","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Property","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","5","5","[c]","[c]"
"In post","2022","Asian","Property","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Property","Wales","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Property","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Property","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Property","West Midlands (England)","Shropshire and Staffordshire","5","5","[c]","[c]"
"In post","2022","Asian","Property","West Midlands (England)","West Midlands","60","60","38440","34500"
"In post","2022","Asian","Property","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Property","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Property","Yorkshire and The Humber","South Yorkshire","10","10","[c]","[c]"
"In post","2022","Asian","Property","Yorkshire and The Humber","West Yorkshire","20","20","[c]","[c]"
"In post","2022","Asian","Security","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Security","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Security","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Security","East of England","Bedfordshire and Hertfordshire","10","10","[c]","[c]"
"In post","2022","Asian","Security","East of England","East Anglia","10","10","[c]","[c]"
"In post","2022","Asian","Security","East of England","Essex","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Security","London","Inner London - East","15","15","[c]","[c]"
"In post","2022","Asian","Security","London","Inner London - West","135","130","39270","36890"
"In post","2022","Asian","Security","London","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Security","London","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Security","London","Outer London - West and North West","15","15","[c]","[c]"
"In post","2022","Asian","Security","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Security","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Security","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Security","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Security","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Security","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Security","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Security","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Security","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Security","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Security","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Security","Scotland","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Security","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Security","Scotland","West Central Scotland","10","10","[c]","[c]"
"In post","2022","Asian","Security","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","35","30","28420","26560"
"In post","2022","Asian","Security","South East (England)","Hampshire and Isle of Wight","15","15","[c]","[c]"
"In post","2022","Asian","Security","South East (England)","Kent","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Security","South East (England)","Surrey, East and West Sussex","10","10","[c]","[c]"
"In post","2022","Asian","Security","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Security","South West (England)","Devon","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Security","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Security","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","5","5","[c]","[c]"
"In post","2022","Asian","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Security","Wales","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Security","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Security","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Security","West Midlands (England)","Shropshire and Staffordshire","5","5","[c]","[c]"
"In post","2022","Asian","Security","West Midlands (England)","West Midlands","10","10","[c]","[c]"
"In post","2022","Asian","Security","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Security","Yorkshire and The Humber","North Yorkshire","10","10","[c]","[c]"
"In post","2022","Asian","Security","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Security","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Unknown","East Midlands (England)","Derbyshire and Nottinghamshire","5","5","[c]","[c]"
"In post","2022","Asian","Unknown","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","35","35","28410","26160"
"In post","2022","Asian","Unknown","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Unknown","East of England","Bedfordshire and Hertfordshire","70","65","32870","26070"
"In post","2022","Asian","Unknown","East of England","East Anglia","175","145","23540","21680"
"In post","2022","Asian","Unknown","East of England","Essex","40","40","34520","27370"
"In post","2022","Asian","Unknown","London","Inner London - East","100","95","31310","29080"
"In post","2022","Asian","Unknown","London","Inner London - West","875","840","39900","35200"
"In post","2022","Asian","Unknown","London","Outer London - East and North East","10","10","[c]","[c]"
"In post","2022","Asian","Unknown","London","Outer London - South","1150","1075","35090","29370"
"In post","2022","Asian","Unknown","London","Outer London - West and North West","1180","1095","30960","29000"
"In post","2022","Asian","Unknown","North East (England)","Northumberland, and Tyne and Wear","25","20","[c]","[c]"
"In post","2022","Asian","Unknown","North East (England)","Tees Valley and Durham","25","15","[c]","[c]"
"In post","2022","Asian","Unknown","North West (England)","Cheshire","5","5","[c]","[c]"
"In post","2022","Asian","Unknown","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Unknown","North West (England)","Greater Manchester","155","150","29650","25310"
"In post","2022","Asian","Unknown","North West (England)","Lancashire","5","5","[c]","[c]"
"In post","2022","Asian","Unknown","North West (England)","Merseyside","85","75","24000","21680"
"In post","2022","Asian","Unknown","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Unknown","Overseas","Overseas","50","50","[c]","[c]"
"In post","2022","Asian","Unknown","Scotland","Eastern Scotland","135","130","35910","31540"
"In post","2022","Asian","Unknown","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Unknown","Scotland","North Eastern Scotland","10","5","[c]","[c]"
"In post","2022","Asian","Unknown","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Unknown","Scotland","West Central Scotland","105","100","32730","30430"
"In post","2022","Asian","Unknown","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","55","55","29030","25630"
"In post","2022","Asian","Unknown","South East (England)","Hampshire and Isle of Wight","60","60","27120","26350"
"In post","2022","Asian","Unknown","South East (England)","Kent","30","30","25610","25150"
"In post","2022","Asian","Unknown","South East (England)","Surrey, East and West Sussex","95","85","29180","26300"
"In post","2022","Asian","Unknown","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Unknown","South West (England)","Devon","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Unknown","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Unknown","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","40","35","32480","25040"
"In post","2022","Asian","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Unknown","Wales","East Wales","80","75","35510","29430"
"In post","2022","Asian","Unknown","Wales","West Wales and The Valleys","15","15","[c]","[c]"
"In post","2022","Asian","Unknown","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","30","25","[c]","[c]"
"In post","2022","Asian","Unknown","West Midlands (England)","Shropshire and Staffordshire","30","25","[c]","[c]"
"In post","2022","Asian","Unknown","West Midlands (England)","West Midlands","290","270","26600","25040"
"In post","2022","Asian","Unknown","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Unknown","Yorkshire and The Humber","North Yorkshire","15","15","[c]","[c]"
"In post","2022","Asian","Unknown","Yorkshire and The Humber","South Yorkshire","235","220","25680","24880"
"In post","2022","Asian","Unknown","Yorkshire and The Humber","West Yorkshire","160","150","27600","24890"
"In post","2022","Black","Analysis","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Analysis","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Analysis","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Analysis","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Analysis","East of England","East Anglia","[c]","[c]","[c]","[c]"
"In post","2022","Black","Analysis","East of England","Essex","[c]","[c]","[c]","[c]"
"In post","2022","Black","Analysis","London","Inner London - East","45","45","43390","41750"
"In post","2022","Black","Analysis","London","Inner London - West","100","100","39900","35780"
"In post","2022","Black","Analysis","London","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2022","Black","Analysis","London","Outer London - South","5","5","[c]","[c]"
"In post","2022","Black","Analysis","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2022","Black","Analysis","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2022","Black","Analysis","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","Black","Analysis","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Analysis","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Black","Analysis","North West (England)","Greater Manchester","10","10","[c]","[c]"
"In post","2022","Black","Analysis","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Analysis","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Black","Analysis","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Black","Analysis","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Black","Analysis","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Black","Analysis","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Black","Analysis","Scotland","West Central Scotland","5","5","[c]","[c]"
"In post","2022","Black","Analysis","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Analysis","South East (England)","Hampshire and Isle of Wight","10","10","[c]","[c]"
"In post","2022","Black","Analysis","South East (England)","Kent","[c]","[c]","[c]","[c]"
"In post","2022","Black","Analysis","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2022","Black","Analysis","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","Black","Analysis","South West (England)","Devon","[c]","[c]","[c]","[c]"
"In post","2022","Black","Analysis","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","Black","Analysis","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2022","Black","Analysis","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Analysis","Wales","East Wales","15","15","[c]","[c]"
"In post","2022","Black","Analysis","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Black","Analysis","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Analysis","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Analysis","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","Black","Analysis","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Analysis","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Analysis","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Analysis","Yorkshire and The Humber","West Yorkshire","5","5","[c]","[c]"
"In post","2022","Black","Commercial","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Commercial","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Commercial","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Commercial","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Commercial","East of England","East Anglia","[c]","[c]","[c]","[c]"
"In post","2022","Black","Commercial","East of England","Essex","[c]","[c]","[c]","[c]"
"In post","2022","Black","Commercial","London","Inner London - East","20","20","[c]","[c]"
"In post","2022","Black","Commercial","London","Inner London - West","75","75","45580","40650"
"In post","2022","Black","Commercial","London","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2022","Black","Commercial","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2022","Black","Commercial","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2022","Black","Commercial","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","Black","Commercial","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Commercial","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Black","Commercial","North West (England)","Greater Manchester","10","10","[c]","[c]"
"In post","2022","Black","Commercial","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Commercial","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Black","Commercial","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Black","Commercial","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Black","Commercial","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Black","Commercial","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2022","Black","Commercial","Scotland","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Black","Commercial","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Black","Commercial","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Black","Commercial","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","5","5","[c]","[c]"
"In post","2022","Black","Commercial","South East (England)","Hampshire and Isle of Wight","10","10","[c]","[c]"
"In post","2022","Black","Commercial","South East (England)","Kent","[c]","[c]","[c]","[c]"
"In post","2022","Black","Commercial","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2022","Black","Commercial","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","Black","Commercial","South West (England)","Devon","[c]","[c]","[c]","[c]"
"In post","2022","Black","Commercial","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","Black","Commercial","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","15","15","[c]","[c]"
"In post","2022","Black","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Commercial","Wales","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","Black","Commercial","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Black","Commercial","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Commercial","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Commercial","West Midlands (England)","West Midlands","10","10","[c]","[c]"
"In post","2022","Black","Commercial","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Commercial","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Commercial","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Commercial","Yorkshire and The Humber","West Yorkshire","5","5","[c]","[c]"
"In post","2022","Black","Communications","East Midlands (England)","Derbyshire and Nottinghamshire","30","30","[c]","[c]"
"In post","2022","Black","Communications","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","East of England","East Anglia","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","East of England","Essex","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","London","Inner London - East","20","20","[c]","[c]"
"In post","2022","Black","Communications","London","Inner London - West","90","90","38170","34710"
"In post","2022","Black","Communications","London","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","London","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","North East (England)","Northumberland, and Tyne and Wear","15","15","[c]","[c]"
"In post","2022","Black","Communications","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","North West (England)","Greater Manchester","35","35","28500","26820"
"In post","2022","Black","Communications","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","South East (England)","Kent","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","South West (England)","Devon","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","Wales","East Wales","15","15","[c]","[c]"
"In post","2022","Black","Communications","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","West Midlands (England)","West Midlands","25","25","[c]","[c]"
"In post","2022","Black","Communications","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Communications","Yorkshire and The Humber","West Yorkshire","10","10","[c]","[c]"
"In post","2022","Black","Counter Fraud","East Midlands (England)","Derbyshire and Nottinghamshire","10","10","[c]","[c]"
"In post","2022","Black","Counter Fraud","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","East of England","Bedfordshire and Hertfordshire","10","5","[c]","[c]"
"In post","2022","Black","Counter Fraud","East of England","East Anglia","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","East of England","Essex","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","London","Inner London - East","175","165","33320","31060"
"In post","2022","Black","Counter Fraud","London","Inner London - West","45","40","30440","30330"
"In post","2022","Black","Counter Fraud","London","Outer London - East and North East","95","85","28540","25110"
"In post","2022","Black","Counter Fraud","London","Outer London - South","85","85","34620","31470"
"In post","2022","Black","Counter Fraud","London","Outer London - West and North West","35","30","32240","31060"
"In post","2022","Black","Counter Fraud","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","North West (England)","Greater Manchester","25","25","[c]","[c]"
"In post","2022","Black","Counter Fraud","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","North West (England)","Merseyside","5","5","[c]","[c]"
"In post","2022","Black","Counter Fraud","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","Scotland","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","Scotland","West Central Scotland","10","10","[c]","[c]"
"In post","2022","Black","Counter Fraud","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","5","5","[c]","[c]"
"In post","2022","Black","Counter Fraud","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","South East (England)","Kent","10","10","[c]","[c]"
"In post","2022","Black","Counter Fraud","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","South West (England)","Devon","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","5","5","[c]","[c]"
"In post","2022","Black","Counter Fraud","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Counter Fraud","Wales","East Wales","5","5","[c]","[c]"
