"Status","Year","Ethnicity","Parent_department","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Unknown","Home Office","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Home Office","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Home Office","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Home Office","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Home Office","Overseas","Unknown","5","5","[c]","[c]"
"In post","2022","Unknown","Ministry of Defence","London","AA/AO","85","85","25730","23340"
"In post","2022","Unknown","Ministry of Defence","London","EO","65","65","30150","30200"
"In post","2022","Unknown","Ministry of Defence","London","G6/G7","90","90","63380","59730"
"In post","2022","Unknown","Ministry of Defence","London","SCS level","10","10","[c]","[c]"
"In post","2022","Unknown","Ministry of Defence","London","SEO/HEO","205","200","41230","41500"
"In post","2022","Unknown","Ministry of Defence","London","Unknown","15","15","[c]","[c]"
"In post","2022","Unknown","Ministry of Defence","Outside London","AA/AO","1560","1515","24050","21170"
"In post","2022","Unknown","Ministry of Defence","Outside London","EO","750","725","26420","26670"
"In post","2022","Unknown","Ministry of Defence","Outside London","G6/G7","350","330","60180","54680"
"In post","2022","Unknown","Ministry of Defence","Outside London","SCS level","20","15","[c]","[c]"
"In post","2022","Unknown","Ministry of Defence","Outside London","SEO/HEO","1260","1220","36350","35360"
"In post","2022","Unknown","Ministry of Defence","Outside London","Unknown","140","140","36550","32710"
"In post","2022","Unknown","Ministry of Defence","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Defence","Overseas","EO","5","5","[c]","[c]"
"In post","2022","Unknown","Ministry of Defence","Overseas","G6/G7","20","20","[c]","[c]"
"In post","2022","Unknown","Ministry of Defence","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Defence","Overseas","SEO/HEO","180","175","41940","41600"
"In post","2022","Unknown","Ministry of Defence","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Defence","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Defence","Unknown","G6/G7","5","5","[c]","[c]"
"In post","2022","Unknown","Ministry of Defence","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Defence","Unknown","SEO/HEO","15","15","[c]","[c]"
"In post","2022","Unknown","Ministry of Defence","Unknown","Unknown","1765","1765","37420","34160"
"In post","2022","Unknown","Ministry of Justice","London","AA/AO","1140","1110","27320","25740"
"In post","2022","Unknown","Ministry of Justice","London","EO","290","285","29670","28310"
"In post","2022","Unknown","Ministry of Justice","London","G6/G7","245","240","60780","59220"
"In post","2022","Unknown","Ministry of Justice","London","SCS level","20","20","[c]","[c]"
"In post","2022","Unknown","Ministry of Justice","London","SEO/HEO","615","605","38890","36950"
"In post","2022","Unknown","Ministry of Justice","London","Unknown","365","335","32860","29890"
"In post","2022","Unknown","Ministry of Justice","Outside London","AA/AO","4880","4680","23820","23140"
"In post","2022","Unknown","Ministry of Justice","Outside London","EO","580","565","28110","26330"
"In post","2022","Unknown","Ministry of Justice","Outside London","G6/G7","100","100","58480","56620"
"In post","2022","Unknown","Ministry of Justice","Outside London","SCS level","10","10","[c]","[c]"
"In post","2022","Unknown","Ministry of Justice","Outside London","SEO/HEO","635","600","34600","32410"
"In post","2022","Unknown","Ministry of Justice","Outside London","Unknown","3220","2900","27730","25520"
"In post","2022","Unknown","Ministry of Justice","Unknown","AA/AO","10","10","[c]","[c]"
"In post","2022","Unknown","Ministry of Justice","Unknown","EO","5","5","[c]","[c]"
"In post","2022","Unknown","Ministry of Justice","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Justice","Unknown","Unknown","20","15","[c]","[c]"
"In post","2022","Unknown","National Crime Agency","London","AA/AO","10","10","[c]","[c]"
"In post","2022","Unknown","National Crime Agency","London","EO","55","55","35500","35140"
"In post","2022","Unknown","National Crime Agency","London","G6/G7","15","15","[c]","[c]"
"In post","2022","Unknown","National Crime Agency","London","SCS level","5","5","[c]","[c]"
"In post","2022","Unknown","National Crime Agency","London","SEO/HEO","70","65","45510","46810"
"In post","2022","Unknown","National Crime Agency","Outside London","AA/AO","20","20","[c]","[c]"
"In post","2022","Unknown","National Crime Agency","Outside London","EO","190","180","34630","35300"
"In post","2022","Unknown","National Crime Agency","Outside London","G6/G7","25","25","[c]","[c]"
"In post","2022","Unknown","National Crime Agency","Outside London","SEO/HEO","155","150","42430","43630"
"In post","2022","Unknown","National Crime Agency","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","National Crime Agency","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","National Crime Agency","Overseas","SEO/HEO","15","15","[c]","[c]"
"In post","2022","Unknown","National Crime Agency","Unknown","SEO/HEO","10","10","[c]","[c]"
"In post","2022","Unknown","Northern Ireland Office","London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Northern Ireland Office","London","G6/G7","10","10","[c]","[c]"
"In post","2022","Unknown","Northern Ireland Office","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Northern Ireland Office","London","SEO/HEO","10","10","[c]","[c]"
"In post","2022","Unknown","Northern Ireland Office","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Northern Ireland Office","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Northern Ireland Office","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Northern Ireland Office","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Northern Ireland Office","Outside London","SEO/HEO","20","20","[c]","[c]"
"In post","2022","Unknown","Office for Standards in Education, Children's Services and Skills","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Office for Standards in Education, Children's Services and Skills","London","SEO/HEO","10","10","[c]","[c]"
"In post","2022","Unknown","Office for Standards in Education, Children's Services and Skills","Outside London","AA/AO","10","10","[c]","[c]"
"In post","2022","Unknown","Office for Standards in Education, Children's Services and Skills","Outside London","EO","10","5","[c]","[c]"
"In post","2022","Unknown","Office for Standards in Education, Children's Services and Skills","Outside London","G6/G7","15","15","[c]","[c]"
"In post","2022","Unknown","Office for Standards in Education, Children's Services and Skills","Outside London","SEO/HEO","15","15","[c]","[c]"
"In post","2022","Unknown","Office of Gas and Electricity Markets","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Office of Gas and Electricity Markets","London","EO","10","10","[c]","[c]"
"In post","2022","Unknown","Office of Gas and Electricity Markets","London","G6/G7","25","25","[c]","[c]"
"In post","2022","Unknown","Office of Gas and Electricity Markets","London","SCS level","10","10","[c]","[c]"
"In post","2022","Unknown","Office of Gas and Electricity Markets","London","SEO/HEO","20","20","[c]","[c]"
"In post","2022","Unknown","Office of Gas and Electricity Markets","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Office of Gas and Electricity Markets","Outside London","EO","15","15","[c]","[c]"
"In post","2022","Unknown","Office of Gas and Electricity Markets","Outside London","G6/G7","15","15","[c]","[c]"
"In post","2022","Unknown","Office of Gas and Electricity Markets","Outside London","SEO/HEO","20","20","[c]","[c]"
"In post","2022","Unknown","Office of Rail and Road","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Office of Rail and Road","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Office of the Secretary of State for Scotland","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Office of the Secretary of State for Scotland","London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Office of the Secretary of State for Scotland","London","G6/G7","5","5","[c]","[c]"
"In post","2022","Unknown","Office of the Secretary of State for Scotland","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Office of the Secretary of State for Scotland","London","SEO/HEO","10","10","[c]","[c]"
"In post","2022","Unknown","Office of the Secretary of State for Scotland","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Office of the Secretary of State for Scotland","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Office of the Secretary of State for Scotland","Outside London","G6/G7","10","10","[c]","[c]"
"In post","2022","Unknown","Office of the Secretary of State for Scotland","Outside London","SEO/HEO","10","10","[c]","[c]"
"In post","2022","Unknown","Office of the Secretary of State for Wales","London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Office of the Secretary of State for Wales","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Office of the Secretary of State for Wales","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Office of the Secretary of State for Wales","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Office of the Secretary of State for Wales","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Scottish Government","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Scottish Government","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Scottish Government","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Scottish Government","Outside London","AA/AO","2855","2670","23520","23230"
"In post","2022","Unknown","Scottish Government","Outside London","EO","2195","2085","31400","30450"
"In post","2022","Unknown","Scottish Government","Outside London","G6/G7","595","575","61130","61190"
"In post","2022","Unknown","Scottish Government","Outside London","SCS level","45","45","90940","83230"
"In post","2022","Unknown","Scottish Government","Outside London","SEO/HEO","1635","1550","38700","39520"
"In post","2022","Unknown","Scottish Government","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Scottish Government","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","The National Archives","London","AA/AO","25","25","[c]","[c]"
"In post","2022","Unknown","The National Archives","London","EO","15","15","[c]","[c]"
"In post","2022","Unknown","The National Archives","London","G6/G7","20","20","[c]","[c]"
"In post","2022","Unknown","The National Archives","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","The National Archives","London","SEO/HEO","55","55","35110","34770"
"In post","2022","Unknown","UK Export Finance","London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","UK Export Finance","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","UK Export Finance","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","UK Statistics Authority","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","UK Statistics Authority","London","EO","5","5","[c]","[c]"
"In post","2022","Unknown","UK Statistics Authority","London","G6/G7","15","15","[c]","[c]"
"In post","2022","Unknown","UK Statistics Authority","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","UK Statistics Authority","London","SEO/HEO","30","25","[c]","[c]"
"In post","2022","Unknown","UK Statistics Authority","Outside London","AA/AO","310","225","20500","19860"
"In post","2022","Unknown","UK Statistics Authority","Outside London","EO","125","115","24310","23880"
"In post","2022","Unknown","UK Statistics Authority","Outside London","G6/G7","125","120","53350","50290"
"In post","2022","Unknown","UK Statistics Authority","Outside London","SCS level","5","5","[c]","[c]"
"In post","2022","Unknown","UK Statistics Authority","Outside London","SEO/HEO","340","330","33810","31320"
"In post","2022","Unknown","UK Supreme Court","London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","UK Supreme Court","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Water Services Regulation Authority","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Water Services Regulation Authority","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Water Services Regulation Authority","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Water Services Regulation Authority","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Welsh Government","Outside London","AA/AO","45","45","23900","24630"
"In post","2022","Unknown","Welsh Government","Outside London","EO","35","35","28020","29430"
"In post","2022","Unknown","Welsh Government","Outside London","G6/G7","40","35","62750","61440"
"In post","2022","Unknown","Welsh Government","Outside London","SCS level","10","10","[c]","[c]"
"In post","2022","Unknown","Welsh Government","Outside London","SEO/HEO","70","65","38300","38160"
"In post","2022","Unknown","Welsh Government","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","White","Attorney General's Departments","London","AA/AO","155","145","23250","23770"
"In post","2022","White","Attorney General's Departments","London","EO","365","355","28610","27710"
"In post","2022","White","Attorney General's Departments","London","G6/G7","1595","1475","60100","61360"
"In post","2022","White","Attorney General's Departments","London","SCS level","185","175","86420","81720"
"In post","2022","White","Attorney General's Departments","London","SEO/HEO","370","360","37490","37860"
"In post","2022","White","Attorney General's Departments","Outside London","AA/AO","850","780","22420","22200"
"In post","2022","White","Attorney General's Departments","Outside London","EO","870","805","27400","27760"
"In post","2022","White","Attorney General's Departments","Outside London","G6/G7","1825","1685","56120","55610"
"In post","2022","White","Attorney General's Departments","Outside London","SCS level","45","45","89250","83870"
"In post","2022","White","Attorney General's Departments","Outside London","SEO/HEO","615","590","35350","34480"
"In post","2022","White","Attorney General's Departments","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","White","Cabinet Office","London","AA/AO","55","50","24080","24490"
"In post","2022","White","Cabinet Office","London","EO","280","275","27670","27500"
"In post","2022","White","Cabinet Office","London","G6/G7","1425","1395","59140","56340"
"In post","2022","White","Cabinet Office","London","SCS level","360","355","96250","85400"
"In post","2022","White","Cabinet Office","London","SEO/HEO","810","800","37730","37300"
"In post","2022","White","Cabinet Office","Outside London","AA/AO","255","235","21080","21050"
"In post","2022","White","Cabinet Office","Outside London","EO","350","330","25250","25520"
"In post","2022","White","Cabinet Office","Outside London","G6/G7","565","555","55750","52630"
"In post","2022","White","Cabinet Office","Outside London","SCS level","75","75","98440","88000"
"In post","2022","White","Cabinet Office","Outside London","SEO/HEO","1015","980","35060","33300"
"In post","2022","White","Cabinet Office","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","White","Cabinet Office","Unknown","EO","10","10","[c]","[c]"
"In post","2022","White","Cabinet Office","Unknown","G6/G7","45","45","54820","54700"
"In post","2022","White","Cabinet Office","Unknown","SCS level","5","5","[c]","[c]"
"In post","2022","White","Cabinet Office","Unknown","SEO/HEO","75","75","35010","34550"
"In post","2022","White","Chancellor's other departments","London","AA/AO","10","10","[c]","[c]"
"In post","2022","White","Chancellor's other departments","London","EO","15","15","[c]","[c]"
"In post","2022","White","Chancellor's other departments","London","G6/G7","120","110","81470","78140"
"In post","2022","White","Chancellor's other departments","London","SCS level","15","15","[c]","[c]"
"In post","2022","White","Chancellor's other departments","London","SEO/HEO","60","60","42220","42860"
"In post","2022","White","Chancellor's other departments","Outside London","EO","10","10","[c]","[c]"
"In post","2022","White","Chancellor's other departments","Outside London","G6/G7","25","25","[c]","[c]"
"In post","2022","White","Chancellor's other departments","Outside London","SEO/HEO","25","25","[c]","[c]"
"In post","2022","White","Charity Commission","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","White","Charity Commission","London","EO","[c]","[c]","[c]","[c]"
"In post","2022","White","Charity Commission","London","G6/G7","15","15","[c]","[c]"
"In post","2022","White","Charity Commission","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","White","Charity Commission","London","SEO/HEO","20","20","[c]","[c]"
"In post","2022","White","Charity Commission","Outside London","AA/AO","15","15","[c]","[c]"
"In post","2022","White","Charity Commission","Outside London","EO","70","65","25000","24440"
"In post","2022","White","Charity Commission","Outside London","G6/G7","25","25","[c]","[c]"
"In post","2022","White","Charity Commission","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","White","Charity Commission","Outside London","SEO/HEO","165","155","32150","29300"
"In post","2022","White","Competition and Markets Authority","London","AA/AO","5","5","[c]","[c]"
"In post","2022","White","Competition and Markets Authority","London","EO","35","30","28340","27920"
"In post","2022","White","Competition and Markets Authority","London","G6/G7","285","270","65670","62890"
"In post","2022","White","Competition and Markets Authority","London","SCS level","100","100","107030","99920"
"In post","2022","White","Competition and Markets Authority","London","SEO/HEO","100","100","37310","35330"
"In post","2022","White","Competition and Markets Authority","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","White","Competition and Markets Authority","Outside London","G6/G7","35","35","63440","59700"
"In post","2022","White","Competition and Markets Authority","Outside London","SCS level","5","5","[c]","[c]"
"In post","2022","White","Competition and Markets Authority","Outside London","SEO/HEO","15","15","[c]","[c]"
"In post","2022","White","Department for Business, Energy and Industrial Strategy","London","AA/AO","55","50","25280","24900"
"In post","2022","White","Department for Business, Energy and Industrial Strategy","London","EO","185","180","28790","27690"
"In post","2022","White","Department for Business, Energy and Industrial Strategy","London","G6/G7","1780","1725","58980","57460"
"In post","2022","White","Department for Business, Energy and Industrial Strategy","London","SCS level","270","255","88610","82590"
"In post","2022","White","Department for Business, Energy and Industrial Strategy","London","SEO/HEO","1460","1440","38720","40050"
"In post","2022","White","Department for Business, Energy and Industrial Strategy","Outside London","AA/AO","845","765","21330","21250"
"In post","2022","White","Department for Business, Energy and Industrial Strategy","Outside London","EO","1090","1020","26020","24810"
"In post","2022","White","Department for Business, Energy and Industrial Strategy","Outside London","G6/G7","1185","1135","55210","54650"
"In post","2022","White","Department for Business, Energy and Industrial Strategy","Outside London","SCS level","55","55","88830","80100"
"In post","2022","White","Department for Business, Energy and Industrial Strategy","Outside London","SEO/HEO","2745","2600","37330","37420"
"In post","2022","White","Department for Business, Energy and Industrial Strategy","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","White","Department for Business, Energy and Industrial Strategy","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","White","Department for Business, Energy and Industrial Strategy","Overseas","SEO/HEO","25","25","[c]","[c]"
"In post","2022","White","Department for Digital, Culture, Media and Sport","London","AA/AO","5","5","[c]","[c]"
"In post","2022","White","Department for Digital, Culture, Media and Sport","London","EO","90","90","27050","26180"
"In post","2022","White","Department for Digital, Culture, Media and Sport","London","G6/G7","630","615","56610","54700"
"In post","2022","White","Department for Digital, Culture, Media and Sport","London","SCS level","95","90","85030","75840"
"In post","2022","White","Department for Digital, Culture, Media and Sport","London","SEO/HEO","440","435","35600","34020"
"In post","2022","White","Department for Digital, Culture, Media and Sport","Outside London","EO","20","20","[c]","[c]"
"In post","2022","White","Department for Digital, Culture, Media and Sport","Outside London","G6/G7","65","65","53180","51730"
"In post","2022","White","Department for Digital, Culture, Media and Sport","Outside London","SCS level","5","5","[c]","[c]"
"In post","2022","White","Department for Digital, Culture, Media and Sport","Outside London","SEO/HEO","90","90","34040","34020"
"In post","2022","White","Department for Education","London","AA/AO","10","10","[c]","[c]"
"In post","2022","White","Department for Education","London","EO","80","80","29230","28500"
"In post","2022","White","Department for Education","London","G6/G7","770","735","59260","55530"
"In post","2022","White","Department for Education","London","SCS level","145","140","84260","74390"
"In post","2022","White","Department for Education","London","SEO/HEO","490","470","39010","40230"
"In post","2022","White","Department for Education","Outside London","AA/AO","65","60","21220","21250"
"In post","2022","White","Department for Education","Outside London","EO","460","440","25430","25000"
"In post","2022","White","Department for Education","Outside London","G6/G7","1640","1580","54430","50630"
"In post","2022","White","Department for Education","Outside London","SCS level","95","95","82020","74100"
"In post","2022","White","Department for Education","Outside London","SEO/HEO","2310","2220","34620","36500"
"In post","2022","White","Department for Education","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","White","Department for Environment, Food and Rural Affairs","London","AA/AO","35","30","24770","24370"
"In post","2022","White","Department for Environment, Food and Rural Affairs","London","EO","175","170","28550","28270"
"In post","2022","White","Department for Environment, Food and Rural Affairs","London","G6/G7","660","635","57250","54650"
"In post","2022","White","Department for Environment, Food and Rural Affairs","London","SCS level","105","100","83730","77360"
"In post","2022","White","Department for Environment, Food and Rural Affairs","London","SEO/HEO","870","850","36970","36620"
"In post","2022","White","Department for Environment, Food and Rural Affairs","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Department for Environment, Food and Rural Affairs","Outside London","AA/AO","1435","1300","21690","21300"
"In post","2022","White","Department for Environment, Food and Rural Affairs","Outside London","EO","1460","1365","25760","25190"
"In post","2022","White","Department for Environment, Food and Rural Affairs","Outside London","G6/G7","1400","1350","52870","50210"
"In post","2022","White","Department for Environment, Food and Rural Affairs","Outside London","SCS level","65","65","83070","77420"
"In post","2022","White","Department for Environment, Food and Rural Affairs","Outside London","SEO/HEO","2950","2815","34360","35900"
"In post","2022","White","Department for Environment, Food and Rural Affairs","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Department for Environment, Food and Rural Affairs","Unknown","AA/AO","5","5","[c]","[c]"
"In post","2022","White","Department for Environment, Food and Rural Affairs","Unknown","EO","5","5","[c]","[c]"
"In post","2022","White","Department for Environment, Food and Rural Affairs","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","White","Department for Environment, Food and Rural Affairs","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","White","Department for Environment, Food and Rural Affairs","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Department for International Trade","London","AA/AO","10","10","[c]","[c]"
"In post","2022","White","Department for International Trade","London","EO","90","90","27750","26510"
"In post","2022","White","Department for International Trade","London","G6/G7","550","540","56750","53700"
"In post","2022","White","Department for International Trade","London","SCS level","95","95","88900","78480"
"In post","2022","White","Department for International Trade","London","SEO/HEO","525","520","36440","38160"
"In post","2022","White","Department for International Trade","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","White","Department for International Trade","Outside London","EO","10","10","[c]","[c]"
"In post","2022","White","Department for International Trade","Outside London","G6/G7","55","55","53050","50500"
"In post","2022","White","Department for International Trade","Outside London","SCS level","5","5","[c]","[c]"
"In post","2022","White","Department for International Trade","Outside London","SEO/HEO","55","55","33230","34430"
"In post","2022","White","Department for International Trade","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2022","White","Department for International Trade","Overseas","G6/G7","55","55","57050","55030"
"In post","2022","White","Department for International Trade","Overseas","SCS level","10","10","[c]","[c]"
"In post","2022","White","Department for International Trade","Overseas","SEO/HEO","20","20","[c]","[c]"
"In post","2022","White","Department for Levelling Up, Housing and Communities","London","AA/AO","15","15","[c]","[c]"
"In post","2022","White","Department for Levelling Up, Housing and Communities","London","EO","110","110","29040","27850"
"In post","2022","White","Department for Levelling Up, Housing and Communities","London","G6/G7","690","670","57820","53870"
"In post","2022","White","Department for Levelling Up, Housing and Communities","London","SCS level","110","105","83930","76810"
"In post","2022","White","Department for Levelling Up, Housing and Communities","London","SEO/HEO","470","460","37510","39600"
"In post","2022","White","Department for Levelling Up, Housing and Communities","Outside London","AA/AO","125","115","22050","22560"
"In post","2022","White","Department for Levelling Up, Housing and Communities","Outside London","EO","140","130","26390","26050"
"In post","2022","White","Department for Levelling Up, Housing and Communities","Outside London","G6/G7","605","560","54830","51810"
"In post","2022","White","Department for Levelling Up, Housing and Communities","Outside London","SCS level","20","20","[c]","[c]"
"In post","2022","White","Department for Levelling Up, Housing and Communities","Outside London","SEO/HEO","540","520","34860","34860"
"In post","2022","White","Department for Levelling Up, Housing and Communities","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Department for Levelling Up, Housing and Communities","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2022","White","Department for Levelling Up, Housing and Communities","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","White","Department for Levelling Up, Housing and Communities","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","White","Department for Levelling Up, Housing and Communities","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","White","Department for Transport","London","AA/AO","60","55","29730","30830"
"In post","2022","White","Department for Transport","London","EO","225","215","30810","30720"
"In post","2022","White","Department for Transport","London","G6/G7","800","780","59370","54870"
"In post","2022","White","Department for Transport","London","SCS level","180","175","88430","79590"
"In post","2022","White","Department for Transport","London","SEO/HEO","640","630","39480","42470"
"In post","2022","White","Department for Transport","Outside London","AA/AO","4225","3630","21650","21840"
"In post","2022","White","Department for Transport","Outside London","EO","2675","2480","27500","26780"
"In post","2022","White","Department for Transport","Outside London","G6/G7","630","610","60850","55320"
"In post","2022","White","Department for Transport","Outside London","SCS level","30","30","92870","87320"
"In post","2022","White","Department for Transport","Outside London","SEO/HEO","2255","2180","36780","35180"
"In post","2022","White","Department for Transport","Overseas","G6/G7","5","5","[c]","[c]"
"In post","2022","White","Department for Transport","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","White","Department for Work and Pensions","London","AA/AO","370","335","24520","25110"
"In post","2022","White","Department for Work and Pensions","London","EO","1540","1445","31140","31060"
"In post","2022","White","Department for Work and Pensions","London","G6/G7","475","450","60630","57230"
"In post","2022","White","Department for Work and Pensions","London","SCS level","100","95","91730","81880"
"In post","2022","White","Department for Work and Pensions","London","SEO/HEO","775","750","39370","39000"
"In post","2022","White","Department for Work and Pensions","Outside London","AA/AO","21580","18540","21220","21260"
"In post","2022","White","Department for Work and Pensions","Outside London","EO","32775","29250","27650","27570"
"In post","2022","White","Department for Work and Pensions","Outside London","G6/G7","2740","2645","56290","53360"
"In post","2022","White","Department for Work and Pensions","Outside London","SCS level","150","145","85420","78100"
"In post","2022","White","Department for Work and Pensions","Outside London","SEO/HEO","8565","8015","35290","34290"
"In post","2022","White","Department for Work and Pensions","Unknown","AA/AO","55","50","21590","21260"
"In post","2022","White","Department for Work and Pensions","Unknown","EO","175","165","28040","27570"
"In post","2022","White","Department for Work and Pensions","Unknown","G6/G7","20","20","[c]","[c]"
"In post","2022","White","Department for Work and Pensions","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","White","Department for Work and Pensions","Unknown","SEO/HEO","80","75","36910","35310"
"In post","2022","White","Department of Health and Social Care","London","AA/AO","80","70","23830","23780"
"In post","2022","White","Department of Health and Social Care","London","EO","305","285","27810","27270"
"In post","2022","White","Department of Health and Social Care","London","G6/G7","1115","1060","59520","55130"
"In post","2022","White","Department of Health and Social Care","London","SCS level","315","290","93380","85810"
"In post","2022","White","Department of Health and Social Care","London","SEO/HEO","1090","1055","37690","40070"
"In post","2022","White","Department of Health and Social Care","Outside London","AA/AO","435","385","20750","19880"
"In post","2022","White","Department of Health and Social Care","Outside London","EO","445","420","25000","24110"
"In post","2022","White","Department of Health and Social Care","Outside London","G6/G7","1115","1060","56680","52610"
"In post","2022","White","Department of Health and Social Care","Outside London","SCS level","190","170","101010","99550"
"In post","2022","White","Department of Health and Social Care","Outside London","SEO/HEO","1520","1405","35350","36330"
"In post","2022","White","Department of Health and Social Care","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","White","Department of Health and Social Care","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","White","Department of Health and Social Care","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2022","White","Department of Health and Social Care","Unknown","G6/G7","5","5","[c]","[c]"
"In post","2022","White","Department of Health and Social Care","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","White","Department of Health and Social Care","Unknown","SEO/HEO","5","5","[c]","[c]"
"In post","2022","White","Estyn","Outside London","AA/AO","10","10","[c]","[c]"
"In post","2022","White","Estyn","Outside London","EO","25","20","[c]","[c]"
"In post","2022","White","Estyn","Outside London","G6/G7","70","65","73820","75480"
"In post","2022","White","Estyn","Outside London","SCS level","[c]","[c]","[c]","[c]"
