"Status","Year","Ethnicity","Region_ITL1","Region_ITL3","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Asian","East Midlands (England)","Nottingham","Heterosexual / straight","565","535","31800","27570"
"In post","2022","Asian","East Midlands (England)","Nottingham","LGBO","15","15","[c]","[c]"
"In post","2022","Asian","East Midlands (England)","Nottingham","Undeclared","25","20","[c]","[c]"
"In post","2022","Asian","East Midlands (England)","Nottingham","Unknown","85","80","31280","27350"
"In post","2022","Asian","East Midlands (England)","South and West Derbyshire","Heterosexual / straight","25","20","[c]","[c]"
"In post","2022","Asian","East Midlands (England)","South and West Derbyshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","East Midlands (England)","South and West Derbyshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","East Midlands (England)","South and West Derbyshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","East Midlands (England)","South Nottinghamshire","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","Asian","East Midlands (England)","South Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","East Midlands (England)","South Nottinghamshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","East Midlands (England)","South Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","East Midlands (England)","West Northamptonshire","Heterosexual / straight","65","60","27810","27570"
"In post","2022","Asian","East Midlands (England)","West Northamptonshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","East Midlands (England)","West Northamptonshire","Undeclared","5","5","[c]","[c]"
"In post","2022","Asian","East Midlands (England)","West Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","East of England","Bedford","Heterosexual / straight","75","70","28140","27570"
"In post","2022","Asian","East of England","Bedford","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","East of England","Bedford","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","East of England","Bedford","Unknown","10","5","[c]","[c]"
"In post","2022","Asian","East of England","Breckland and South Norfolk","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Asian","East of England","Breckland and South Norfolk","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","East of England","Breckland and South Norfolk","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","East of England","Breckland and South Norfolk","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","East of England","Cambridgeshire CC","Heterosexual / straight","75","75","33370","27900"
"In post","2022","Asian","East of England","Cambridgeshire CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","East of England","Cambridgeshire CC","Undeclared","5","5","[c]","[c]"
"In post","2022","Asian","East of England","Cambridgeshire CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","East of England","Central Bedfordshire","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Asian","East of England","Central Bedfordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","East of England","Central Bedfordshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","East of England","Central Bedfordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","East of England","Essex Haven Gateway","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Asian","East of England","Essex Haven Gateway","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","East of England","Essex Haven Gateway","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","East of England","Essex Haven Gateway","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","East of England","Essex Thames Gateway","Heterosexual / straight","40","35","26670","24250"
"In post","2022","Asian","East of England","Essex Thames Gateway","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","East of England","Essex Thames Gateway","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","East of England","Essex Thames Gateway","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","East of England","Heart of Essex","Heterosexual / straight","35","30","35110","29290"
"In post","2022","Asian","East of England","Heart of Essex","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","East of England","Heart of Essex","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","East of England","Heart of Essex","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","East of England","Hertfordshire CC","Heterosexual / straight","295","280","35280","30330"
"In post","2022","Asian","East of England","Hertfordshire CC","LGBO","10","10","[c]","[c]"
"In post","2022","Asian","East of England","Hertfordshire CC","Undeclared","20","20","[c]","[c]"
"In post","2022","Asian","East of England","Hertfordshire CC","Unknown","50","45","40550","36060"
"In post","2022","Asian","East of England","Luton","Heterosexual / straight","95","90","26610","26380"
"In post","2022","Asian","East of England","Luton","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","East of England","Luton","Undeclared","5","5","[c]","[c]"
"In post","2022","Asian","East of England","Luton","Unknown","5","5","[c]","[c]"
"In post","2022","Asian","East of England","North and West Norfolk","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Asian","East of England","North and West Norfolk","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","East of England","North and West Norfolk","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","East of England","North and West Norfolk","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","East of England","Norwich and East Norfolk","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Asian","East of England","Norwich and East Norfolk","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","East of England","Norwich and East Norfolk","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","East of England","Norwich and East Norfolk","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","East of England","Peterborough","Heterosexual / straight","185","150","24610","21680"
"In post","2022","Asian","East of England","Peterborough","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","East of England","Peterborough","Undeclared","20","20","[c]","[c]"
"In post","2022","Asian","East of England","Peterborough","Unknown","5","5","[c]","[c]"
"In post","2022","Asian","East of England","Southend-on-Sea","Heterosexual / straight","25","20","[c]","[c]"
"In post","2022","Asian","East of England","Southend-on-Sea","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","East of England","Southend-on-Sea","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","East of England","Southend-on-Sea","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","East of England","Suffolk CC","Heterosexual / straight","45","45","29120","27570"
"In post","2022","Asian","East of England","Suffolk CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","East of England","Suffolk CC","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","East of England","Suffolk CC","Unknown","5","5","[c]","[c]"
"In post","2022","Asian","East of England","Thurrock","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Asian","East of England","Thurrock","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","East of England","Thurrock","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","East of England","Thurrock","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","East of England","West Essex","Heterosexual / straight","50","45","36450","29290"
"In post","2022","Asian","East of England","West Essex","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","East of England","West Essex","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","East of England","West Essex","Unknown","5","5","[c]","[c]"
"In post","2022","Asian","London","Barking & Dagenham and Havering","Heterosexual / straight","140","130","31180","31060"
"In post","2022","Asian","London","Barking & Dagenham and Havering","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","London","Barking & Dagenham and Havering","Undeclared","10","5","[c]","[c]"
"In post","2022","Asian","London","Barking & Dagenham and Havering","Unknown","25","25","[c]","[c]"
"In post","2022","Asian","London","Barnet","Heterosexual / straight","355","325","36800","32090"
"In post","2022","Asian","London","Barnet","LGBO","5","5","[c]","[c]"
"In post","2022","Asian","London","Barnet","Undeclared","35","30","36150","31880"
"In post","2022","Asian","London","Barnet","Unknown","65","60","47590","38930"
"In post","2022","Asian","London","Bexley and Greenwich","Heterosexual / straight","95","85","31540","31060"
"In post","2022","Asian","London","Bexley and Greenwich","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","London","Bexley and Greenwich","Undeclared","5","5","[c]","[c]"
"In post","2022","Asian","London","Bexley and Greenwich","Unknown","10","5","[c]","[c]"
"In post","2022","Asian","London","Brent","Heterosexual / straight","110","100","31380","31060"
"In post","2022","Asian","London","Brent","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","London","Brent","Undeclared","10","10","[c]","[c]"
"In post","2022","Asian","London","Brent","Unknown","15","15","[c]","[c]"
"In post","2022","Asian","London","Bromley","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","Asian","London","Bromley","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","London","Bromley","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","London","Bromley","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","London","Camden and City of London","Heterosexual / straight","280","270","32420","28810"
"In post","2022","Asian","London","Camden and City of London","LGBO","5","5","[c]","[c]"
"In post","2022","Asian","London","Camden and City of London","Undeclared","20","15","[c]","[c]"
"In post","2022","Asian","London","Camden and City of London","Unknown","40","40","44690","39710"
"In post","2022","Asian","London","Croydon","Heterosexual / straight","1505","1420","36140","31060"
"In post","2022","Asian","London","Croydon","LGBO","25","20","[c]","[c]"
"In post","2022","Asian","London","Croydon","Undeclared","145","135","32540","29370"
"In post","2022","Asian","London","Croydon","Unknown","100","90","35960","35200"
"In post","2022","Asian","London","Ealing","Heterosexual / straight","125","120","32010","31060"
"In post","2022","Asian","London","Ealing","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","London","Ealing","Undeclared","10","10","[c]","[c]"
"In post","2022","Asian","London","Ealing","Unknown","25","25","[c]","[c]"
"In post","2022","Asian","London","Enfield","Heterosexual / straight","50","45","30840","31060"
"In post","2022","Asian","London","Enfield","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","London","Enfield","Undeclared","5","5","[c]","[c]"
"In post","2022","Asian","London","Enfield","Unknown","10","5","[c]","[c]"
"In post","2022","Asian","London","Hackney and Newham","Heterosexual / straight","1005","950","36810","33050"
"In post","2022","Asian","London","Hackney and Newham","LGBO","25","25","[c]","[c]"
"In post","2022","Asian","London","Hackney and Newham","Undeclared","70","60","33960","31060"
"In post","2022","Asian","London","Hackney and Newham","Unknown","275","245","35070","31850"
"In post","2022","Asian","London","Haringey and Islington","Heterosexual / straight","155","145","30220","31060"
"In post","2022","Asian","London","Haringey and Islington","LGBO","5","5","[c]","[c]"
"In post","2022","Asian","London","Haringey and Islington","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","London","Haringey and Islington","Unknown","15","15","[c]","[c]"
"In post","2022","Asian","London","Harrow and Hillingdon","Heterosexual / straight","1030","950","30550","29080"
"In post","2022","Asian","London","Harrow and Hillingdon","LGBO","20","15","[c]","[c]"
"In post","2022","Asian","London","Harrow and Hillingdon","Undeclared","100","85","30120","29080"
"In post","2022","Asian","London","Harrow and Hillingdon","Unknown","50","45","30720","31060"
"In post","2022","Asian","London","Hounslow and Richmond upon Thames","Heterosexual / straight","535","500","31000","29080"
"In post","2022","Asian","London","Hounslow and Richmond upon Thames","LGBO","15","15","[c]","[c]"
"In post","2022","Asian","London","Hounslow and Richmond upon Thames","Undeclared","50","50","28210","28830"
"In post","2022","Asian","London","Hounslow and Richmond upon Thames","Unknown","50","40","31060","31060"
"In post","2022","Asian","London","Kensington & Chelsea and Hammersmith & Fulham","Heterosexual / straight","105","100","33950","31060"
"In post","2022","Asian","London","Kensington & Chelsea and Hammersmith & Fulham","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","London","Kensington & Chelsea and Hammersmith & Fulham","Undeclared","5","5","[c]","[c]"
"In post","2022","Asian","London","Kensington & Chelsea and Hammersmith & Fulham","Unknown","10","10","[c]","[c]"
"In post","2022","Asian","London","Lambeth","Heterosexual / straight","320","305","40140","34370"
"In post","2022","Asian","London","Lambeth","LGBO","10","10","[c]","[c]"
"In post","2022","Asian","London","Lambeth","Undeclared","30","25","[c]","[c]"
"In post","2022","Asian","London","Lambeth","Unknown","15","15","[c]","[c]"
"In post","2022","Asian","London","Lewisham and Southwark","Heterosexual / straight","115","110","31940","31060"
"In post","2022","Asian","London","Lewisham and Southwark","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","London","Lewisham and Southwark","Undeclared","10","10","[c]","[c]"
"In post","2022","Asian","London","Lewisham and Southwark","Unknown","5","5","[c]","[c]"
"In post","2022","Asian","London","Merton, Kingston upon Thames and Sutton","Heterosexual / straight","75","65","32840","31060"
"In post","2022","Asian","London","Merton, Kingston upon Thames and Sutton","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","London","Merton, Kingston upon Thames and Sutton","Undeclared","10","5","[c]","[c]"
"In post","2022","Asian","London","Merton, Kingston upon Thames and Sutton","Unknown","10","5","[c]","[c]"
"In post","2022","Asian","London","Redbridge and Waltham Forest","Heterosexual / straight","370","340","29500","31060"
"In post","2022","Asian","London","Redbridge and Waltham Forest","LGBO","5","5","[c]","[c]"
"In post","2022","Asian","London","Redbridge and Waltham Forest","Undeclared","30","25","28060","30200"
"In post","2022","Asian","London","Redbridge and Waltham Forest","Unknown","70","55","28170","25810"
"In post","2022","Asian","London","Tower Hamlets","Heterosexual / straight","835","810","42170","35640"
"In post","2022","Asian","London","Tower Hamlets","LGBO","20","20","[c]","[c]"
"In post","2022","Asian","London","Tower Hamlets","Undeclared","55","55","40900","35770"
"In post","2022","Asian","London","Tower Hamlets","Unknown","140","135","44680","38720"
"In post","2022","Asian","London","Wandsworth","Heterosexual / straight","65","60","30380","31060"
"In post","2022","Asian","London","Wandsworth","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","London","Wandsworth","Undeclared","15","10","[c]","[c]"
"In post","2022","Asian","London","Wandsworth","Unknown","15","10","[c]","[c]"
"In post","2022","Asian","London","Westminster","Heterosexual / straight","5070","4935","43440","40050"
"In post","2022","Asian","London","Westminster","LGBO","190","185","44200","40230"
"In post","2022","Asian","London","Westminster","Undeclared","295","285","42750","40650"
"In post","2022","Asian","London","Westminster","Unknown","245","230","44460","40230"
"In post","2022","Asian","North East (England)","Darlington","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Asian","North East (England)","Darlington","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","North East (England)","Darlington","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","North East (England)","Darlington","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","North East (England)","Durham","Heterosexual / straight","45","35","25370","22050"
"In post","2022","Asian","North East (England)","Durham","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","North East (England)","Durham","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","North East (England)","Durham","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","North East (England)","Hartlepool and Stockton-on-Tees","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Asian","North East (England)","Hartlepool and Stockton-on-Tees","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","North East (England)","Hartlepool and Stockton-on-Tees","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","North East (England)","Hartlepool and Stockton-on-Tees","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","North East (England)","Northumberland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Asian","North East (England)","Northumberland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","North East (England)","Northumberland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","North East (England)","Northumberland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","North East (England)","South Teesside","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","Asian","North East (England)","South Teesside","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","North East (England)","South Teesside","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","North East (England)","South Teesside","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","North East (England)","Sunderland","Heterosexual / straight","35","30","27020","27570"
"In post","2022","Asian","North East (England)","Sunderland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","North East (England)","Sunderland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","North East (England)","Sunderland","Unknown","10","5","[c]","[c]"
"In post","2022","Asian","North East (England)","Tyneside","Heterosexual / straight","340","325","30730","27090"
"In post","2022","Asian","North East (England)","Tyneside","LGBO","15","15","[c]","[c]"
"In post","2022","Asian","North East (England)","Tyneside","Undeclared","25","25","[c]","[c]"
"In post","2022","Asian","North East (England)","Tyneside","Unknown","35","25","29670","22080"
"In post","2022","Asian","North West (England)","Blackburn with Darwen","Heterosexual / straight","105","90","26420","27570"
"In post","2022","Asian","North West (England)","Blackburn with Darwen","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","North West (England)","Blackburn with Darwen","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","North West (England)","Blackburn with Darwen","Unknown","25","25","[c]","[c]"
"In post","2022","Asian","North West (England)","Blackpool","Heterosexual / straight","115","110","29740","27570"
"In post","2022","Asian","North West (England)","Blackpool","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","North West (England)","Blackpool","Undeclared","5","5","[c]","[c]"
"In post","2022","Asian","North West (England)","Blackpool","Unknown","10","10","[c]","[c]"
"In post","2022","Asian","North West (England)","Cheshire East","Heterosexual / straight","40","35","25100","24730"
"In post","2022","Asian","North West (England)","Cheshire East","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","North West (England)","Cheshire East","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","North West (England)","Cheshire East","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","North West (England)","Cheshire West and Chester","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Asian","North West (England)","Cheshire West and Chester","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","North West (England)","Cheshire West and Chester","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","North West (England)","Cheshire West and Chester","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","North West (England)","Chorley and West Lancashire","Heterosexual / straight","20","15","[c]","[c]"
"In post","2022","Asian","North West (England)","Chorley and West Lancashire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","North West (England)","Chorley and West Lancashire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","North West (England)","Chorley and West Lancashire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","North West (England)","East Cumbria","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Asian","North West (England)","East Cumbria","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","North West (England)","East Cumbria","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","North West (England)","East Cumbria","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","North West (England)","East Lancashire","Heterosexual / straight","65","55","25700","27570"
"In post","2022","Asian","North West (England)","East Lancashire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","North West (England)","East Lancashire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","North West (England)","East Lancashire","Unknown","10","10","[c]","[c]"
"In post","2022","Asian","North West (England)","East Merseyside","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Asian","North West (England)","East Merseyside","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","North West (England)","East Merseyside","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","North West (England)","East Merseyside","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","North West (England)","Greater Manchester North East","Heterosexual / straight","90","85","28290","27570"
"In post","2022","Asian","North West (England)","Greater Manchester North East","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","North West (England)","Greater Manchester North East","Undeclared","5","5","[c]","[c]"
"In post","2022","Asian","North West (England)","Greater Manchester North East","Unknown","10","10","[c]","[c]"
"In post","2022","Asian","North West (England)","Greater Manchester North West","Heterosexual / straight","85","80","24720","23140"
"In post","2022","Asian","North West (England)","Greater Manchester North West","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","North West (England)","Greater Manchester North West","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","North West (England)","Greater Manchester North West","Unknown","15","15","[c]","[c]"
"In post","2022","Asian","North West (England)","Greater Manchester South East","Heterosexual / straight","45","45","26170","27570"
"In post","2022","Asian","North West (England)","Greater Manchester South East","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","North West (England)","Greater Manchester South East","Undeclared","10","5","[c]","[c]"
"In post","2022","Asian","North West (England)","Greater Manchester South East","Unknown","10","5","[c]","[c]"
"In post","2022","Asian","North West (England)","Greater Manchester South West","Heterosexual / straight","620","590","30380","26820"
"In post","2022","Asian","North West (England)","Greater Manchester South West","LGBO","20","20","[c]","[c]"
"In post","2022","Asian","North West (England)","Greater Manchester South West","Undeclared","25","25","[c]","[c]"
"In post","2022","Asian","North West (England)","Greater Manchester South West","Unknown","75","70","26710","25190"
"In post","2022","Asian","North West (England)","Lancaster and Wyre","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Asian","North West (England)","Lancaster and Wyre","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","North West (England)","Lancaster and Wyre","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","North West (England)","Lancaster and Wyre","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","North West (England)","Liverpool","Heterosexual / straight","120","110","30350","25080"
"In post","2022","Asian","North West (England)","Liverpool","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","North West (England)","Liverpool","Undeclared","10","10","[c]","[c]"
"In post","2022","Asian","North West (England)","Liverpool","Unknown","20","15","[c]","[c]"
"In post","2022","Asian","North West (England)","Manchester","Heterosexual / straight","710","690","32000","27570"
"In post","2022","Asian","North West (England)","Manchester","LGBO","30","25","[c]","[c]"
"In post","2022","Asian","North West (England)","Manchester","Undeclared","40","35","30100","27570"
"In post","2022","Asian","North West (England)","Manchester","Unknown","50","40","32370","28670"
"In post","2022","Asian","North West (England)","Mid Lancashire","Heterosexual / straight","520","470","25180","21260"
"In post","2022","Asian","North West (England)","Mid Lancashire","LGBO","10","5","[c]","[c]"
"In post","2022","Asian","North West (England)","Mid Lancashire","Undeclared","40","35","23360","21260"
"In post","2022","Asian","North West (England)","Mid Lancashire","Unknown","90","75","25110","21260"
"In post","2022","Asian","North West (England)","Sefton","Heterosexual / straight","60","60","36270","27570"
"In post","2022","Asian","North West (England)","Sefton","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","North West (England)","Sefton","Undeclared","5","5","[c]","[c]"
"In post","2022","Asian","North West (England)","Sefton","Unknown","5","5","[c]","[c]"
"In post","2022","Asian","North West (England)","Warrington","Heterosexual / straight","40","40","32560","28920"
"In post","2022","Asian","North West (England)","Warrington","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","North West (England)","Warrington","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","North West (England)","Warrington","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","North West (England)","West Cumbria","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Asian","North West (England)","West Cumbria","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","North West (England)","West Cumbria","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","North West (England)","West Cumbria","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","North West (England)","Wirral","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Asian","North West (England)","Wirral","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","North West (England)","Wirral","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","North West (England)","Wirral","Unknown","5","5","[c]","[c]"
"In post","2022","Asian","Northern Ireland","Antrim and Newtownabbey","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Northern Ireland","Antrim and Newtownabbey","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Northern Ireland","Antrim and Newtownabbey","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Northern Ireland","Antrim and Newtownabbey","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Northern Ireland","Ards and North Down","Heterosexual / straight","[c]","[c]","[c]","[c]"
