"Status","Year","Disability","Ethnicity","Profession_of_post","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Undeclared","Undeclared","Operational Delivery","G6","30","30","70990","68600"
"In post","2022","Undeclared","Undeclared","Operational Delivery","G7","85","80","57910","56120"
"In post","2022","Undeclared","Undeclared","Operational Delivery","HEO","415","390","33830","33380"
"In post","2022","Undeclared","Undeclared","Operational Delivery","SCS level","10","10","[c]","[c]"
"In post","2022","Undeclared","Undeclared","Operational Delivery","SEO","240","230","43110","41060"
"In post","2022","Undeclared","Undeclared","Operational Delivery","Unknown","155","140","32460","30210"
"In post","2022","Undeclared","Undeclared","Operational Research","EO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Undeclared","Operational Research","G6","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Undeclared","Operational Research","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Undeclared","Operational Research","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Undeclared","Operational Research","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Undeclared","Other","AA","25","25","[c]","[c]"
"In post","2022","Undeclared","Undeclared","Other","AO","130","125","21740","21380"
"In post","2022","Undeclared","Undeclared","Other","EO","105","100","27920","27570"
"In post","2022","Undeclared","Undeclared","Other","G6","5","5","[c]","[c]"
"In post","2022","Undeclared","Undeclared","Other","G7","20","20","[c]","[c]"
"In post","2022","Undeclared","Undeclared","Other","HEO","85","85","33160","33300"
"In post","2022","Undeclared","Undeclared","Other","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Undeclared","Other","SEO","50","50","41940","40690"
"In post","2022","Undeclared","Undeclared","Planning","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Undeclared","Planning Inspectors","G6","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Undeclared","Planning Inspectors","G7","5","5","[c]","[c]"
"In post","2022","Undeclared","Undeclared","Planning Inspectors","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Undeclared","Policy","AO","10","10","[c]","[c]"
"In post","2022","Undeclared","Undeclared","Policy","EO","40","35","29330","28770"
"In post","2022","Undeclared","Undeclared","Policy","G6","85","80","67800","67710"
"In post","2022","Undeclared","Undeclared","Policy","G7","170","165","55300","54430"
"In post","2022","Undeclared","Undeclared","Policy","HEO","120","115","34840","34320"
"In post","2022","Undeclared","Undeclared","Policy","SCS level","30","30","[c]","[c]"
"In post","2022","Undeclared","Undeclared","Policy","SEO","90","90","42020","41950"
"In post","2022","Undeclared","Undeclared","Project Delivery","AO","5","5","[c]","[c]"
"In post","2022","Undeclared","Undeclared","Project Delivery","EO","20","15","[c]","[c]"
"In post","2022","Undeclared","Undeclared","Project Delivery","G6","20","20","[c]","[c]"
"In post","2022","Undeclared","Undeclared","Project Delivery","G7","80","75","55080","54900"
"In post","2022","Undeclared","Undeclared","Project Delivery","HEO","50","50","33600","33370"
"In post","2022","Undeclared","Undeclared","Project Delivery","SCS level","5","5","[c]","[c]"
"In post","2022","Undeclared","Undeclared","Project Delivery","SEO","100","95","40750","40580"
"In post","2022","Undeclared","Undeclared","Project Delivery","Unknown","5","5","[c]","[c]"
"In post","2022","Undeclared","Undeclared","Property","AA","5","5","[c]","[c]"
"In post","2022","Undeclared","Undeclared","Property","AO","15","15","[c]","[c]"
"In post","2022","Undeclared","Undeclared","Property","EO","60","55","28090","27000"
"In post","2022","Undeclared","Undeclared","Property","G6","10","10","[c]","[c]"
"In post","2022","Undeclared","Undeclared","Property","G7","30","25","[c]","[c]"
"In post","2022","Undeclared","Undeclared","Property","HEO","60","55","34020","33370"
"In post","2022","Undeclared","Undeclared","Property","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Undeclared","Property","SEO","55","50","44830","44640"
"In post","2022","Undeclared","Undeclared","Psychology","AO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Undeclared","Psychology","EO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Undeclared","Psychology","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Undeclared","Psychology","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Undeclared","Science and Engineering","AA","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Undeclared","Science and Engineering","AO","10","10","[c]","[c]"
"In post","2022","Undeclared","Undeclared","Science and Engineering","EO","20","20","[c]","[c]"
"In post","2022","Undeclared","Undeclared","Science and Engineering","G6","10","10","[c]","[c]"
"In post","2022","Undeclared","Undeclared","Science and Engineering","G7","25","25","[c]","[c]"
"In post","2022","Undeclared","Undeclared","Science and Engineering","HEO","65","60","34240","33560"
"In post","2022","Undeclared","Undeclared","Science and Engineering","SEO","75","75","42480","42000"
"In post","2022","Undeclared","Undeclared","Science and Engineering","Unknown","25","25","[c]","[c]"
"In post","2022","Undeclared","Undeclared","Security","AA","35","35","20360","19810"
"In post","2022","Undeclared","Undeclared","Security","AO","70","70","34190","39070"
"In post","2022","Undeclared","Undeclared","Security","EO","30","30","[c]","[c]"
"In post","2022","Undeclared","Undeclared","Security","G6","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Undeclared","Security","G7","20","20","[c]","[c]"
"In post","2022","Undeclared","Undeclared","Security","HEO","35","30","37220","34300"
"In post","2022","Undeclared","Undeclared","Security","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Undeclared","Security","SEO","25","25","[c]","[c]"
"In post","2022","Undeclared","Undeclared","Security","Unknown","5","5","[c]","[c]"
"In post","2022","Undeclared","Undeclared","Social Research","G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Undeclared","Social Research","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Undeclared","Social Research","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Undeclared","Statistics","EO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Undeclared","Statistics","G6","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Undeclared","Statistics","G7","5","5","[c]","[c]"
"In post","2022","Undeclared","Undeclared","Statistics","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Undeclared","Statistics","SEO","5","5","[c]","[c]"
"In post","2022","Undeclared","Undeclared","Tax","AO","10","10","[c]","[c]"
"In post","2022","Undeclared","Undeclared","Tax","EO","70","60","28530","28920"
"In post","2022","Undeclared","Undeclared","Tax","G6","35","30","72440","72200"
"In post","2022","Undeclared","Undeclared","Tax","G7","105","100","55520","55210"
"In post","2022","Undeclared","Undeclared","Tax","HEO","140","130","34770","33370"
"In post","2022","Undeclared","Undeclared","Tax","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Undeclared","Tax","SEO","85","80","40910","40520"
"In post","2022","Undeclared","Undeclared","Unknown","AA","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Undeclared","Unknown","AO","15","15","[c]","[c]"
"In post","2022","Undeclared","Undeclared","Unknown","EO","20","20","[c]","[c]"
"In post","2022","Undeclared","Undeclared","Unknown","G6","20","20","[c]","[c]"
"In post","2022","Undeclared","Undeclared","Unknown","G7","35","35","58700","54700"
"In post","2022","Undeclared","Undeclared","Unknown","HEO","50","50","34100","33370"
"In post","2022","Undeclared","Undeclared","Unknown","SCS level","10","10","[c]","[c]"
"In post","2022","Undeclared","Undeclared","Unknown","SEO","30","30","41870","40600"
"In post","2022","Undeclared","Undeclared","Veterinarian","EO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Undeclared","Veterinarian","G6","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Undeclared","Veterinarian","G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Undeclared","Veterinarian","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Commercial","G6","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Commercial","G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Commercial","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Commercial","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Commercial","SEO","5","5","[c]","[c]"
"In post","2022","Undeclared","Unknown","Communications","EO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Communications","G6","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Communications","G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Communications","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Communications","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Counter Fraud","AO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Counter Fraud","G6","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Counter Fraud","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Digital, Data and Technology","AO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Digital, Data and Technology","G6","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Digital, Data and Technology","G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Digital, Data and Technology","HEO","10","10","[c]","[c]"
"In post","2022","Undeclared","Unknown","Digital, Data and Technology","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Economics","AO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Economics","G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Economics","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Economics","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Finance","AA","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Finance","AO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Finance","EO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Finance","G6","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Finance","G7","5","5","[c]","[c]"
"In post","2022","Undeclared","Unknown","Finance","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Finance","SEO","5","5","[c]","[c]"
"In post","2022","Undeclared","Unknown","Geography","EO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Human Resources","AO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Human Resources","EO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Human Resources","G6","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Human Resources","G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Human Resources","HEO","5","5","[c]","[c]"
"In post","2022","Undeclared","Unknown","Human Resources","SEO","10","5","[c]","[c]"
"In post","2022","Undeclared","Unknown","Intelligence Analysis","EO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Intelligence Analysis","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Intelligence Analysis","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Internal Audit","G6","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","International Trade","G6","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","International Trade","G7","5","5","[c]","[c]"
"In post","2022","Undeclared","Unknown","International Trade","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","International Trade","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Knowledge and Information Management","G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Knowledge and Information Management","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Legal","AO","5","5","[c]","[c]"
"In post","2022","Undeclared","Unknown","Legal","EO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Legal","G6","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Legal","G7","5","5","[c]","[c]"
"In post","2022","Undeclared","Unknown","Legal","HEO","10","10","[c]","[c]"
"In post","2022","Undeclared","Unknown","Legal","SEO","5","5","[c]","[c]"
"In post","2022","Undeclared","Unknown","Medicine","AA","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Medicine","G6","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Medicine","G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Medicine","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Medicine","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Medicine","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Operational Delivery","AA","85","80","21540","20910"
"In post","2022","Undeclared","Unknown","Operational Delivery","AO","330","285","26300","25700"
"In post","2022","Undeclared","Unknown","Operational Delivery","EO","155","145","29360","28310"
"In post","2022","Undeclared","Unknown","Operational Delivery","G6","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Operational Delivery","G7","20","20","[c]","[c]"
"In post","2022","Undeclared","Unknown","Operational Delivery","HEO","65","55","34980","35050"
"In post","2022","Undeclared","Unknown","Operational Delivery","SEO","25","25","[c]","[c]"
"In post","2022","Undeclared","Unknown","Operational Delivery","Unknown","30","25","[c]","[c]"
"In post","2022","Undeclared","Unknown","Operational Research","G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Operational Research","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Other","AA","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Other","AO","5","5","[c]","[c]"
"In post","2022","Undeclared","Unknown","Other","EO","15","15","[c]","[c]"
"In post","2022","Undeclared","Unknown","Other","HEO","5","5","[c]","[c]"
"In post","2022","Undeclared","Unknown","Other","SEO","10","5","[c]","[c]"
"In post","2022","Undeclared","Unknown","Policy","AO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Policy","EO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Policy","G6","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Policy","G7","20","20","[c]","[c]"
"In post","2022","Undeclared","Unknown","Policy","HEO","15","15","[c]","[c]"
"In post","2022","Undeclared","Unknown","Policy","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Policy","SEO","10","10","[c]","[c]"
"In post","2022","Undeclared","Unknown","Project Delivery","EO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Project Delivery","G6","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Project Delivery","G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Project Delivery","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Project Delivery","SEO","10","10","[c]","[c]"
"In post","2022","Undeclared","Unknown","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Property","AA","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Property","EO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Property","G6","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Property","G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Property","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Property","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Psychology","EO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Psychology","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Psychology","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Science and Engineering","AA","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Science and Engineering","AO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Science and Engineering","EO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Science and Engineering","G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Science and Engineering","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Science and Engineering","SEO","5","5","[c]","[c]"
"In post","2022","Undeclared","Unknown","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Security","AA","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Security","AO","10","10","[c]","[c]"
"In post","2022","Undeclared","Unknown","Security","EO","5","5","[c]","[c]"
"In post","2022","Undeclared","Unknown","Security","G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Security","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Security","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Social Research","G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Statistics","EO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Statistics","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Tax","AO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Tax","EO","10","5","[c]","[c]"
"In post","2022","Undeclared","Unknown","Tax","G6","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Tax","G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Tax","HEO","10","10","[c]","[c]"
"In post","2022","Undeclared","Unknown","Tax","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Unknown","AA","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Unknown","AO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Unknown","G6","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Unknown","G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Unknown","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Unknown","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Veterinarian","G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Veterinarian","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","White","Commercial","AA","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","White","Commercial","AO","10","10","[c]","[c]"
"In post","2022","Undeclared","White","Commercial","EO","30","25","[c]","[c]"
"In post","2022","Undeclared","White","Commercial","G6","15","15","[c]","[c]"
"In post","2022","Undeclared","White","Commercial","G7","35","35","56810","53950"
"In post","2022","Undeclared","White","Commercial","HEO","55","50","32740","33080"
"In post","2022","Undeclared","White","Commercial","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","White","Commercial","SEO","70","65","42950","41750"
"In post","2022","Undeclared","White","Commercial","Unknown","5","5","[c]","[c]"
"In post","2022","Undeclared","White","Communications","AA","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","White","Communications","AO","10","10","[c]","[c]"
"In post","2022","Undeclared","White","Communications","EO","15","15","[c]","[c]"
"In post","2022","Undeclared","White","Communications","G6","10","10","[c]","[c]"
"In post","2022","Undeclared","White","Communications","G7","15","15","[c]","[c]"
"In post","2022","Undeclared","White","Communications","HEO","25","25","[c]","[c]"
"In post","2022","Undeclared","White","Communications","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","White","Communications","SEO","25","25","[c]","[c]"
"In post","2022","Undeclared","White","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","White","Corporate Finance","AO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","White","Corporate Finance","EO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","White","Corporate Finance","G6","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","White","Corporate Finance","G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","White","Corporate Finance","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","White","Corporate Finance","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","White","Corporate Finance","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","White","Counter Fraud","AA","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","White","Counter Fraud","AO","20","15","[c]","[c]"
"In post","2022","Undeclared","White","Counter Fraud","EO","130","120","27950","27570"
"In post","2022","Undeclared","White","Counter Fraud","G6","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","White","Counter Fraud","G7","5","5","[c]","[c]"
"In post","2022","Undeclared","White","Counter Fraud","HEO","35","35","32430","31990"
"In post","2022","Undeclared","White","Counter Fraud","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","White","Counter Fraud","SEO","15","15","[c]","[c]"
"In post","2022","Undeclared","White","Digital, Data and Technology","AA","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","White","Digital, Data and Technology","AO","25","25","[c]","[c]"
"In post","2022","Undeclared","White","Digital, Data and Technology","EO","105","100","27550","26820"
"In post","2022","Undeclared","White","Digital, Data and Technology","G6","30","30","66350","65910"
"In post","2022","Undeclared","White","Digital, Data and Technology","G7","90","90","56400","55140"
"In post","2022","Undeclared","White","Digital, Data and Technology","HEO","145","145","34040","33370"
"In post","2022","Undeclared","White","Digital, Data and Technology","SCS level","5","5","[c]","[c]"
"In post","2022","Undeclared","White","Digital, Data and Technology","SEO","155","150","41600","40580"
"In post","2022","Undeclared","White","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","White","Economics","AA","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","White","Economics","AO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","White","Economics","EO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","White","Economics","G6","5","5","[c]","[c]"
"In post","2022","Undeclared","White","Economics","G7","10","10","[c]","[c]"
"In post","2022","Undeclared","White","Economics","HEO","20","20","[c]","[c]"
"In post","2022","Undeclared","White","Economics","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","White","Economics","SEO","5","5","[c]","[c]"
"In post","2022","Undeclared","White","Economics","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","White","Finance","AA","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","White","Finance","AO","25","20","[c]","[c]"
"In post","2022","Undeclared","White","Finance","EO","75","75","27130","26670"
"In post","2022","Undeclared","White","Finance","G6","25","25","[c]","[c]"
"In post","2022","Undeclared","White","Finance","G7","40","40","57140","56260"
"In post","2022","Undeclared","White","Finance","HEO","95","95","33680","33300"
"In post","2022","Undeclared","White","Finance","SCS level","5","5","[c]","[c]"
"In post","2022","Undeclared","White","Finance","SEO","85","85","41410","40580"
"In post","2022","Undeclared","White","Finance","Unknown","5","5","[c]","[c]"
"In post","2022","Undeclared","White","Geography","AA","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","White","Geography","AO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","White","Geography","EO","10","10","[c]","[c]"
"In post","2022","Undeclared","White","Geography","G6","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","White","Geography","G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","White","Geography","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","White","Geography","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","White","Geography","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","White","Human Resources","AA","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","White","Human Resources","AO","40","35","21930","21380"
"In post","2022","Undeclared","White","Human Resources","EO","50","45","27600","26760"
"In post","2022","Undeclared","White","Human Resources","G6","10","10","[c]","[c]"
"In post","2022","Undeclared","White","Human Resources","G7","45","45","54760","54540"
"In post","2022","Undeclared","White","Human Resources","HEO","80","80","33820","33300"
"In post","2022","Undeclared","White","Human Resources","SCS level","5","5","[c]","[c]"
"In post","2022","Undeclared","White","Human Resources","SEO","70","65","42130","41100"
"In post","2022","Undeclared","White","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","White","Inspector of Education and Training","G6","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","White","Inspector of Education and Training","G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","White","Inspector of Education and Training","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","White","Inspector of Education and Training","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","White","Intelligence Analysis","AA","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","White","Intelligence Analysis","AO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","White","Intelligence Analysis","EO","95","85","28440","27380"
"In post","2022","Undeclared","White","Intelligence Analysis","G6","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","White","Intelligence Analysis","G7","5","5","[c]","[c]"
"In post","2022","Undeclared","White","Intelligence Analysis","HEO","30","30","33600","33300"
"In post","2022","Undeclared","White","Intelligence Analysis","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","White","Intelligence Analysis","SEO","20","20","[c]","[c]"
"In post","2022","Undeclared","White","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","White","Internal Audit","AO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","White","Internal Audit","EO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","White","Internal Audit","G6","5","5","[c]","[c]"
"In post","2022","Undeclared","White","Internal Audit","G7","5","5","[c]","[c]"
"In post","2022","Undeclared","White","Internal Audit","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","White","Internal Audit","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","White","Internal Audit","SEO","10","10","[c]","[c]"
"In post","2022","Undeclared","White","International Trade","AO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","White","International Trade","EO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","White","International Trade","G6","5","5","[c]","[c]"
"In post","2022","Undeclared","White","International Trade","G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","White","International Trade","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","White","International Trade","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","White","International Trade","SEO","5","5","[c]","[c]"
"In post","2022","Undeclared","White","Knowledge and Information Management","AA","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","White","Knowledge and Information Management","AO","10","10","[c]","[c]"
"In post","2022","Undeclared","White","Knowledge and Information Management","EO","25","25","[c]","[c]"
"In post","2022","Undeclared","White","Knowledge and Information Management","G6","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","White","Knowledge and Information Management","G7","10","5","[c]","[c]"
"In post","2022","Undeclared","White","Knowledge and Information Management","HEO","25","25","[c]","[c]"
"In post","2022","Undeclared","White","Knowledge and Information Management","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","White","Knowledge and Information Management","SEO","5","5","[c]","[c]"
