"Status","Year","Organisation","Region_ITL2","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","National Crime Agency","Kent","Medway","125","125","42500","41860"
"In post","2022","National Crime Agency","Kent","West Kent","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","Lancashire","Chorley and West Lancashire","70","70","37480","36410"
"In post","2022","National Crime Agency","Lancashire","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","90","90","37920","38540"
"In post","2022","National Crime Agency","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","Lincolnshire","Lincolnshire CC","10","10","39220","36410"
"In post","2022","National Crime Agency","Merseyside","Liverpool","15","15","39010","36410"
"In post","2022","National Crime Agency","North Yorkshire","North Yorkshire CC","15","15","44580","43450"
"In post","2022","National Crime Agency","Northern Ireland","Belfast","120","120","40080","36740"
"In post","2022","National Crime Agency","Northumberland, and Tyne and Wear","Northumberland","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","Northumberland, and Tyne and Wear","Sunderland","100","100","37690","36410"
"In post","2022","National Crime Agency","Outer London - East and North East","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","Outer London - South","Bromley","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","Outer London - South","Merton, Kingston upon Thames and Sutton","90","90","41890","39840"
"In post","2022","National Crime Agency","Outer London - West and North West","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","Overseas","Overseas","130","130","62920","61710"
"In post","2022","National Crime Agency","Shropshire and Staffordshire","Shropshire","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","Shropshire and Staffordshire","Staffordshire CC","40","40","37520","36920"
"In post","2022","National Crime Agency","South Yorkshire","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","South Yorkshire","Sheffield","95","90","35780","34140"
"In post","2022","National Crime Agency","Surrey, East and West Sussex","East Surrey","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","Surrey, East and West Sussex","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","Surrey, East and West Sussex","West Surrey","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","Surrey, East and West Sussex","West Sussex (North East)","75","70","41470","40060"
"In post","2022","National Crime Agency","Surrey, East and West Sussex","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","Tees Valley and Durham","Darlington","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","Tees Valley and Durham","Durham","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","Unknown","Unknown","45","45","46520","47130"
"In post","2022","National Crime Agency","West Central Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","60","60","38850","36410"
"In post","2022","National Crime Agency","West Midlands","Birmingham","430","415","38140","36630"
"In post","2022","National Crime Agency","West Midlands","Coventry","35","35","39180","37680"
"In post","2022","National Crime Agency","West Midlands","Dudley","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","West Wales and The Valleys","Bridgend and Neath Port Talbot","65","65","39660","36410"
"In post","2022","National Crime Agency","West Yorkshire","Wakefield","165","160","39080","36740"
"In post","2022","National Infrastructure Commission","Inner London - West","Camden and City of London","50","45","53740","52360"
"In post","2022","National Records of Scotland","Eastern Scotland","City of Edinburgh","440","415","36460","34040"
"In post","2022","National Records of Scotland","Eastern Scotland","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"In post","2022","National Records of Scotland","Southern Scotland","Dumfries and Galloway","15","10","25300","23230"
"In post","2022","National Records of Scotland","Southern Scotland","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"In post","2022","National Savings and Investments","Inner London - West","Westminster","145","145","53320","47940"
"In post","2022","National Savings and Investments","Lancashire","Mid Lancashire","20","20","43160","40290"
"In post","2022","National Savings and Investments","Tees Valley and Durham","Durham","20","20","47120","47870"
"In post","2022","National Savings and Investments","West Central Scotland","Glasgow City","15","15","42130","41310"
"In post","2022","Northern Ireland Office","Inner London - West","Westminster","85","85","51790","47580"
"In post","2022","Northern Ireland Office","Northern Ireland","Belfast","90","90","41380","36720"
"In post","2022","Office for Budget Responsibility","Inner London - West","Westminster","40","40","51460","52530"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Bedfordshire and Hertfordshire","Bedford","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Bedfordshire and Hertfordshire","Central Bedfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Bedfordshire and Hertfordshire","Hertfordshire CC","25","25","66500","70500"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Bedfordshire and Hertfordshire","Luton","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","10","10","65620","70000"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","5","5","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","5","5","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Cheshire","Cheshire East","10","10","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Cheshire","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","10","10","64070","70500"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Cumbria","East Cumbria","10","10","62710","70500"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Cumbria","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Derbyshire and Nottinghamshire","Derby","5","5","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Derbyshire and Nottinghamshire","East Derbyshire","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Derbyshire and Nottinghamshire","North Nottinghamshire","15","15","59850","51360"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Derbyshire and Nottinghamshire","Nottingham","90","85","34340","31700"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Derbyshire and Nottinghamshire","South and West Derbyshire","20","20","66250","73000"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Derbyshire and Nottinghamshire","South Nottinghamshire","20","20","53180","51360"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Devon","Devon CC","25","20","64410","75500"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Devon","Plymouth","5","5","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Devon","Torbay","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Dorset and Somerset","Bournemouth, Christchurch and Poole","5","5","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Dorset and Somerset","Dorset","10","10","64260","51360"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Dorset and Somerset","Somerset CC","15","15","70410","75500"
"In post","2022","Office for Standards in Education, Children's Services and Skills","East Anglia","Breckland and South Norfolk","10","10","60230","57930"
"In post","2022","Office for Standards in Education, Children's Services and Skills","East Anglia","Cambridgeshire CC","25","25","52930","51360"
"In post","2022","Office for Standards in Education, Children's Services and Skills","East Anglia","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","East Anglia","Peterborough","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","East Anglia","Suffolk CC","10","10","60520","60930"
"In post","2022","Office for Standards in Education, Children's Services and Skills","East Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","East Wales","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","East Wales","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","East Wales","Powys","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","5","5","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Essex","Essex Haven Gateway","10","10","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Essex","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Essex","Southend-on-Sea","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Essex","Thurrock","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Essex","West Essex","10","10","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","10","10","69170","73000"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","210","195","36930","32010"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","10","10","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","15","15","63490","64500"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Greater Manchester","Greater Manchester North East","15","15","52720","51360"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Greater Manchester","Greater Manchester North West","15","15","57650","51360"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Greater Manchester","Greater Manchester South East","10","10","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Greater Manchester","Greater Manchester South West","10","10","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Greater Manchester","Manchester","355","340","33420","25880"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Hampshire and Isle of Wight","Central Hampshire","15","15","63430","63430"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Hampshire and Isle of Wight","Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Hampshire and Isle of Wight","North Hampshire","10","5","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Hampshire and Isle of Wight","Portsmouth","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Hampshire and Isle of Wight","South Hampshire","10","10","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Hampshire and Isle of Wight","Southampton","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","10","10","62840","51360"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","20","20","68440","75500"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Inner London - East","Hackney and Newham","5","5","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Inner London - East","Haringey and Islington","5","5","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Inner London - East","Lambeth","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Inner London - East","Lewisham and Southwark","5","5","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Inner London - West","Wandsworth","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Inner London - West","Westminster","190","185","48230","42850"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Kent","East Kent","10","10","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Kent","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Kent","Medway","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Kent","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Kent","West Kent","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Lancashire","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Lancashire","Blackpool","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Lancashire","Chorley and West Lancashire","10","10","62060","70000"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Lancashire","East Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Lancashire","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Lancashire","Mid Lancashire","10","10","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Leicestershire, Rutland and Northamptonshire","Leicester","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","20","20","58330","51360"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","5","5","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","5","5","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Lincolnshire","Lincolnshire CC","10","10","58080","51360"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Merseyside","East Merseyside","10","10","67660","67500"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Merseyside","Liverpool","5","5","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Merseyside","Sefton","10","10","63340","57930"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Merseyside","Wirral","5","5","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","North Yorkshire","North Yorkshire CC","20","20","69490","73000"
"In post","2022","Office for Standards in Education, Children's Services and Skills","North Yorkshire","York","15","15","51200","39850"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Northumberland, and Tyne and Wear","Northumberland","5","5","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Northumberland, and Tyne and Wear","Sunderland","5","5","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Northumberland, and Tyne and Wear","Tyneside","15","15","62170","51360"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Outer London - East and North East","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Outer London - East and North East","Bexley and Greenwich","10","10","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Outer London - East and North East","Enfield","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Outer London - East and North East","Redbridge and Waltham Forest","10","10","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Outer London - South","Bromley","5","5","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Outer London - South","Croydon","10","10","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Outer London - South","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Outer London - West and North West","Barnet","5","5","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Outer London - West and North West","Ealing","5","5","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Outer London - West and North West","Harrow and Hillingdon","5","5","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Outer London - West and North West","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Shropshire and Staffordshire","Shropshire","10","10","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Shropshire and Staffordshire","Staffordshire CC","15","15","61050","51360"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Shropshire and Staffordshire","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Shropshire and Staffordshire","Telford and Wrekin","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South Yorkshire","Barnsley, Doncaster and Rotherham","10","10","55190","51360"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South Yorkshire","Sheffield","10","10","63380","64500"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Surrey, East and West Sussex","Brighton and Hove","10","10","62650","75500"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Surrey, East and West Sussex","East Surrey","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Surrey, East and West Sussex","East Sussex CC","10","10","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Surrey, East and West Sussex","West Surrey","10","5","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Surrey, East and West Sussex","West Sussex (North East)","5","5","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Surrey, East and West Sussex","West Sussex (South West)","5","5","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Tees Valley and Durham","Darlington","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Tees Valley and Durham","Durham","15","15","65810","70500"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Tees Valley and Durham","South Teesside","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","West Central Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","West Midlands","Birmingham","55","55","39220","32010"
"In post","2022","Office for Standards in Education, Children's Services and Skills","West Midlands","Coventry","10","10","55520","51360"
"In post","2022","Office for Standards in Education, Children's Services and Skills","West Midlands","Dudley","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","West Midlands","Sandwell","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","West Midlands","Solihull","5","5","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","West Midlands","Walsall","5","5","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","West Midlands","Wolverhampton","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","West Wales and The Valleys","Central Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","West Wales and The Valleys","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","West Wales and The Valleys","Gwent Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","West Wales and The Valleys","South West Wales","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","West Wales and The Valleys","Swansea","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","West Yorkshire","Bradford","5","5","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","West Yorkshire","Calderdale and Kirklees","15","15","64990","70500"
"In post","2022","Office for Standards in Education, Children's Services and Skills","West Yorkshire","Leeds","10","10","66960","75500"
"In post","2022","Office for Standards in Education, Children's Services and Skills","West Yorkshire","Wakefield","10","10","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","Bedfordshire and Hertfordshire","Luton","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","East Wales","Cardiff and Vale of Glamorgan","15","15","49550","43910"
"In post","2022","Office of Gas and Electricity Markets","Eastern Scotland","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","Inner London - East","Haringey and Islington","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","Inner London - East","Tower Hamlets","740","725","48640","43860"
"In post","2022","Office of Gas and Electricity Markets","Lancashire","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","Lincolnshire","Lincolnshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","Outer London - East and North East","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","Outer London - West and North West","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","Southern Scotland","South Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","Tees Valley and Durham","Durham","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","West Central Scotland","Glasgow City","580","570","36280","31720"
"In post","2022","Office of Gas and Electricity Markets","West Midlands","Birmingham","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","West Midlands","Coventry","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","Bedfordshire and Hertfordshire","Hertfordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","Greater Manchester","Greater Manchester South East","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","Northumberland, and Tyne and Wear","Tyneside","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","Shropshire and Staffordshire","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","Surrey, East and West Sussex","Brighton and Hove","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","West Midlands","Birmingham","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","West Midlands","Coventry","280","270","44370","40190"
"In post","2022","Office of Qualifications and Examinations Regulation","West Midlands","Solihull","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","25","25","51410","51310"
"In post","2022","Office of Rail and Road","Greater Manchester","Manchester","35","30","50190","51310"
"In post","2022","Office of Rail and Road","Inner London - East","Tower Hamlets","205","200","55810","55430"
"In post","2022","Office of Rail and Road","North Yorkshire","York","25","25","50040","51310"
"In post","2022","Office of Rail and Road","West Central Scotland","Glasgow City","30","25","53640","51900"
"In post","2022","Office of Rail and Road","West Midlands","Birmingham","30","30","52240","51310"
"In post","2022","Office of the Public Guardian","Derbyshire and Nottinghamshire","Nottingham","405","375","24410","25120"
"In post","2022","Office of the Public Guardian","Inner London - East","Haringey and Islington","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Public Guardian","Inner London - East","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Public Guardian","Inner London - West","Westminster","5","5","[c]","[c]"
"In post","2022","Office of the Public Guardian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Public Guardian","West Midlands","Birmingham","1020","940","23710","20970"
"In post","2022","Office of the Scottish Charity Regulator","Eastern Scotland","Angus and Dundee City","40","40","38720","31540"
"In post","2022","Office of the Scottish Charity Regulator","Eastern Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Eastern Scotland","City of Edinburgh","80","75","48520","49860"
"In post","2022","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Inner London - West","Westminster","40","40","48400","41750"
"In post","2022","Office of the Secretary of State for Wales","East Wales","Cardiff and Vale of Glamorgan","20","20","38400","30450"
"In post","2022","Office of the Secretary of State for Wales","Inner London - West","Westminster","25","25","50500","45360"
"In post","2022","Planning Inspectorate","Bedfordshire and Hertfordshire","Bedford","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","Bedfordshire and Hertfordshire","Central Bedfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","Bedfordshire and Hertfordshire","Hertfordshire CC","5","5","[c]","[c]"
"In post","2022","Planning Inspectorate","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","Cheshire","Cheshire East","5","5","[c]","[c]"
"In post","2022","Planning Inspectorate","Cheshire","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","5","5","[c]","[c]"
"In post","2022","Planning Inspectorate","Cumbria","East Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","Cumbria","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","Derbyshire and Nottinghamshire","Derby","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","Derbyshire and Nottinghamshire","East Derbyshire","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","Derbyshire and Nottinghamshire","North Nottinghamshire","10","5","[c]","[c]"
"In post","2022","Planning Inspectorate","Derbyshire and Nottinghamshire","Nottingham","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","Derbyshire and Nottinghamshire","South and West Derbyshire","10","10","52820","51110"
"In post","2022","Planning Inspectorate","Derbyshire and Nottinghamshire","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","Devon","Devon CC","15","10","57690","58810"
"In post","2022","Planning Inspectorate","Devon","Plymouth","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","Devon","Torbay","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","Dorset and Somerset","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","Dorset and Somerset","Dorset","[c]","[c]","[c]","[c]"
