"Status","Year","Organisation","Parent_department","Region_ITL1","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","South East (England)","Berkshire","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","South East (England)","Brighton and Hove","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","South East (England)","Buckinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","South East (England)","Central Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","South East (England)","East Kent","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","South East (England)","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","South East (England)","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","South East (England)","Oxfordshire CC","25","25","48580","39720"
"In post","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","South East (England)","South Hampshire","5","5","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","South East (England)","West Surrey","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","South East (England)","West Sussex (North East)","5","5","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","South West (England)","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","South West (England)","Bristol, City of","50","50","48430","49530"
"In post","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","South West (England)","Devon CC","15","15","49700","50480"
"In post","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","South West (England)","Gloucestershire CC","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","South West (England)","Wiltshire","5","5","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Unknown","Unknown","40","40","44780","40650"
"In post","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Wales","Swansea","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","West Midlands (England)","Birmingham","50","45","47290","47090"
"In post","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","West Midlands (England)","Herefordshire, County of","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","West Midlands (England)","Shropshire","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","West Midlands (England)","Solihull","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","West Midlands (England)","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","West Midlands (England)","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","West Midlands (England)","Warwickshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Yorkshire and The Humber","Bradford","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Yorkshire and The Humber","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Yorkshire and The Humber","Leeds","905","870","43490","39570"
"In post","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Yorkshire and The Humber","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Yorkshire and The Humber","Sheffield","10","10","48740","50020"
"In post","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Yorkshire and The Humber","Wakefield","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Yorkshire and The Humber","York","35","30","50380","49530"
"In post","2022","Disclosure Scotland","Scottish Government","Scotland","Glasgow City","355","335","29150","23230"
"In post","2022","Driver and Vehicle Licensing Agency","Department for Transport","East Midlands (England)","North Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Licensing Agency","Department for Transport","East of England","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Licensing Agency","Department for Transport","East of England","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Licensing Agency","Department for Transport","East of England","Hertfordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Licensing Agency","Department for Transport","London","Barnet","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Licensing Agency","Department for Transport","London","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Licensing Agency","Department for Transport","London","Enfield","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Licensing Agency","Department for Transport","London","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Licensing Agency","Department for Transport","North East (England)","Durham","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Licensing Agency","Department for Transport","North West (England)","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Licensing Agency","Department for Transport","North West (England)","Liverpool","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Licensing Agency","Department for Transport","North West (England)","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Licensing Agency","Department for Transport","Scotland","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Licensing Agency","Department for Transport","Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Licensing Agency","Department for Transport","Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Licensing Agency","Department for Transport","Scotland","South Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Licensing Agency","Department for Transport","South East (England)","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Licensing Agency","Department for Transport","South East (England)","Medway","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Licensing Agency","Department for Transport","South East (England)","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Licensing Agency","Department for Transport","South East (England)","Portsmouth","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Licensing Agency","Department for Transport","South East (England)","West Kent","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Licensing Agency","Department for Transport","South West (England)","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Licensing Agency","Department for Transport","South West (England)","Devon CC","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Licensing Agency","Department for Transport","South West (England)","Dorset","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Licensing Agency","Department for Transport","Wales","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Licensing Agency","Department for Transport","Wales","Powys","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Licensing Agency","Department for Transport","Wales","Swansea","6205","5490","26390","21840"
"In post","2022","Driver and Vehicle Licensing Agency","Department for Transport","West Midlands (England)","Birmingham","115","110","23640","21840"
"In post","2022","Driver and Vehicle Licensing Agency","Department for Transport","West Midlands (England)","Dudley","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Licensing Agency","Department for Transport","West Midlands (England)","Shropshire","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Licensing Agency","Department for Transport","Yorkshire and The Humber","Leeds","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Licensing Agency","Department for Transport","Yorkshire and The Humber","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","East Midlands (England)","Derby","35","35","28750","27930"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","East Midlands (England)","East Derbyshire","10","10","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","East Midlands (England)","Leicester","20","20","27230","26740"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","East Midlands (England)","Leicestershire CC and Rutland","35","30","27340","26780"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","East Midlands (England)","Lincolnshire CC","50","45","28650","26780"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","East Midlands (England)","North Northamptonshire","30","30","29120","27930"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","East Midlands (England)","North Nottinghamshire","15","15","28330","26780"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","East Midlands (England)","Nottingham","290","285","35510","32180"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","East Midlands (England)","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","East Midlands (England)","South Nottinghamshire","50","45","27700","26780"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","East Midlands (England)","West Northamptonshire","20","15","27230","26740"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","East of England","Bedford","25","25","29580","26780"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","East of England","Cambridgeshire CC","30","30","27450","26800"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","East of England","Central Bedfordshire","30","25","29560","26830"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","East of England","Essex Haven Gateway","15","15","29370","26780"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","East of England","Essex Thames Gateway","10","10","27560","26780"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","East of England","Heart of Essex","35","30","28480","26780"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","East of England","Hertfordshire CC","55","55","30220","30700"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","East of England","Luton","10","10","27330","26700"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","East of England","North and West Norfolk","10","10","27310","26780"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","East of England","Norwich and East Norfolk","45","40","28780","26830"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","East of England","Peterborough","35","30","28240","27930"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","East of England","Southend-on-Sea","5","5","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","East of England","Suffolk CC","60","55","29330","27930"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","East of England","Thurrock","10","10","28640","27810"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","East of England","West Essex","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","London","Barking & Dagenham and Havering","25","25","31380","30780"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","London","Barnet","30","30","32350","30780"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","London","Bexley and Greenwich","50","50","32500","30780"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","London","Bromley","10","10","31170","30580"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","London","Croydon","5","5","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","London","Ealing","15","15","31490","30780"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","London","Enfield","15","15","31080","30780"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","London","Haringey and Islington","20","20","31110","30700"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","London","Harrow and Hillingdon","75","70","33120","30830"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","London","Hounslow and Richmond upon Thames","5","5","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","London","Lewisham and Southwark","15","10","31110","30470"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","London","Merton, Kingston upon Thames and Sutton","50","50","32460","30780"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","London","Redbridge and Waltham Forest","50","45","31410","30700"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","London","Westminster","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","North East (England)","Darlington","40","35","29640","27930"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","North East (England)","Durham","10","10","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","North East (England)","Hartlepool and Stockton-on-Tees","5","5","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","North East (England)","Northumberland","5","5","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","North East (England)","South Teesside","10","10","27950","26780"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","North East (England)","Sunderland","10","5","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","North East (England)","Tyneside","275","255","26310","26130"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","North West (England)","Blackburn with Darwen","25","25","28710","27930"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","North West (England)","Blackpool","10","10","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","North West (England)","Cheshire East","10","10","29700","26740"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","North West (England)","Cheshire West and Chester","10","10","27100","26530"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","North West (England)","Chorley and West Lancashire","5","5","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","North West (England)","East Cumbria","35","35","30170","27930"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","North West (England)","East Lancashire","5","5","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","North West (England)","East Merseyside","70","65","29440","26830"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","North West (England)","Greater Manchester North East","75","70","27780","26780"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","North West (England)","Greater Manchester North West","45","40","28130","26470"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","North West (England)","Greater Manchester South East","30","25","27740","26780"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","North West (England)","Greater Manchester South West","10","5","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","North West (England)","Lancaster and Wyre","5","5","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","North West (England)","Liverpool","25","25","26700","26700"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","North West (England)","Manchester","20","20","26980","26470"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","North West (England)","Mid Lancashire","45","45","28470","27930"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","North West (England)","Sefton","10","5","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","North West (England)","Warrington","5","5","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","North West (England)","West Cumbria","5","5","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","North West (England)","Wirral","15","15","28110","26780"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","Scotland","Aberdeen City and Aberdeenshire","25","20","27540","26780"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","Scotland","Angus and Dundee City","5","5","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","Scotland","City of Edinburgh","20","20","26750","26780"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","Scotland","Clackmannanshire and Fife","10","10","27400","26780"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","Scotland","Dumfries and Galloway","5","5","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","Scotland","East Ayrshire and North Ayrshire mainland","10","10","30560","28910"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","45","45","29930","27930"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","Scotland","East Lothian and Midlothian","15","15","27940","26700"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","Scotland","Falkirk","5","5","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","Scotland","Glasgow City","30","25","27920","26780"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","10","10","26660","26700"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","15","15","27920","26780"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","Scotland","North Lanarkshire","5","5","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","Scotland","Perth and Kinross, and Stirling","25","25","28950","27930"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","Scotland","Scottish Borders","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","Scotland","South Ayrshire","5","5","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","Scotland","South Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","Scotland","West Lothian","45","40","31360","29730"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","South East (England)","Berkshire","40","40","28230","26780"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","South East (England)","Buckinghamshire","5","5","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","South East (England)","Central Hampshire","15","15","28860","26780"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","South East (England)","East Kent","70","65","31100","30730"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","South East (England)","East Surrey","20","20","36560","38890"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","South East (England)","East Sussex CC","40","40","27310","26780"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","South East (England)","Isle of Wight","5","5","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","South East (England)","Kent Thames Gateway","10","10","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","South East (England)","Medway","30","30","28430","26780"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","South East (England)","Mid Kent","40","35","32700","32630"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","South East (England)","Milton Keynes","15","15","27310","26830"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","South East (England)","North Hampshire","20","20","27810","26700"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","South East (England)","Oxfordshire CC","25","25","27820","26780"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","South East (England)","Portsmouth","15","15","27650","26620"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","South East (England)","South Hampshire","20","20","29080","26620"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","South East (England)","Southampton","35","30","28280","26830"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","South East (England)","West Kent","15","10","26900","26470"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","South East (England)","West Surrey","40","40","31810","30800"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","South East (England)","West Sussex (North East)","25","20","27590","26780"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","South East (England)","West Sussex (South West)","20","20","28020","26740"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","35","35","27580","26780"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","South West (England)","Bournemouth, Christchurch and Poole","30","30","27940","26800"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","South West (England)","Bristol, City of","300","280","35270","31380"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","South West (England)","Cornwall and Isles of Scilly","25","20","29620","26780"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","South West (England)","Devon CC","40","35","28420","26780"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","South West (England)","Dorset","5","5","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","South West (England)","Gloucestershire CC","30","25","28020","26830"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","South West (England)","Plymouth","35","30","29770","27380"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","South West (England)","Somerset CC","30","25","28680","27380"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","South West (England)","Swindon","20","20","27280","26780"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","South West (England)","Wiltshire","25","25","29550","26780"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","Wales","Bridgend and Neath Port Talbot","5","5","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","Wales","Cardiff and Vale of Glamorgan","25","20","28850","26780"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","Wales","Central Valleys","30","25","30250","29420"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","Wales","Conwy and Denbighshire","5","5","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","Wales","Flintshire and Wrexham","45","40","29170","26830"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","Wales","Gwynedd","15","10","28130","26700"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","Wales","Isle of Anglesey","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","Wales","Monmouthshire and Newport","35","35","29080","27930"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","Wales","Powys","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","Wales","South West Wales","15","15","27500","26780"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","Wales","Swansea","395","380","29470","26130"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","West Midlands (England)","Birmingham","95","90","27760","26780"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","West Midlands (England)","Dudley","20","20","27960","26830"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","West Midlands (England)","Herefordshire, County of","10","10","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","West Midlands (England)","Sandwell","20","15","28210","26780"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","West Midlands (England)","Shropshire","25","20","29200","26780"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","West Midlands (England)","Solihull","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","West Midlands (England)","Staffordshire CC","130","120","28140","26780"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","West Midlands (England)","Stoke-on-Trent","25","25","30120","27810"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","West Midlands (England)","Telford and Wrekin","15","15","28270","27380"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","West Midlands (England)","Warwickshire CC","30","30","28220","26700"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","West Midlands (England)","Wolverhampton","15","15","28610","26470"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","West Midlands (England)","Worcestershire CC","30","30","29100","26780"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","60","55","27630","26830"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","Yorkshire and The Humber","Bradford","20","20","27950","26830"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","Yorkshire and The Humber","Calderdale and Kirklees","20","20","30240","26780"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","Yorkshire and The Humber","East Riding of Yorkshire","15","10","28580","26780"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","Yorkshire and The Humber","Kingston upon Hull, City of","35","30","27640","26830"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","Yorkshire and The Humber","Leeds","175","160","25290","21840"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","Yorkshire and The Humber","North and North East Lincolnshire","20","20","29350","26780"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","Yorkshire and The Humber","North Yorkshire CC","30","25","28020","26780"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","Yorkshire and The Humber","Sheffield","35","30","29230","26780"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","Yorkshire and The Humber","Wakefield","45","40","29490","27380"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","Yorkshire and The Humber","York","10","10","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Department for Education","East Midlands (England)","East Derbyshire","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Department for Education","East Midlands (England)","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Department for Education","East Midlands (England)","Lincolnshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Department for Education","East Midlands (England)","Nottingham","70","70","42130","37100"
"In post","2022","Education and Skills Funding Agency","Department for Education","East of England","Cambridgeshire CC","5","5","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Department for Education","East of England","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Department for Education","East of England","Hertfordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Department for Education","London","Bromley","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Department for Education","London","Croydon","10","10","40790","40230"
"In post","2022","Education and Skills Funding Agency","Department for Education","London","Enfield","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Department for Education","London","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Department for Education","London","Westminster","285","275","49300","47150"
"In post","2022","Education and Skills Funding Agency","Department for Education","North East (England)","Darlington","165","155","37810","36500"
"In post","2022","Education and Skills Funding Agency","Department for Education","North East (England)","Durham","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Department for Education","North East (England)","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Department for Education","North East (England)","Northumberland","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Department for Education","North East (England)","Tyneside","45","45","35280","32870"
