"Status","Year","Ethnicity","Region_ITL1","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Black","East Midlands (England)","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","East Midlands (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","East of England","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","East of England","Outside London","AO","25","[c]","[c]","[c]"
"Leaver CS","2022","Black","East of England","Outside London","EO","35","[c]","28070","29290"
"Leaver CS","2022","Black","East of England","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","East of England","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","East of England","Outside London","HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Black","East of England","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","East of England","Outside London","SEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Black","East of England","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Black","London","London","AA","25","[c]","[c]","[c]"
"Leaver CS","2022","Black","London","London","AO","170","[c]","24050","23780"
"Leaver CS","2022","Black","London","London","EO","325","[c]","29970","31060"
"Leaver CS","2022","Black","London","London","G6","20","[c]","[c]","[c]"
"Leaver CS","2022","Black","London","London","G7","65","[c]","55930","54320"
"Leaver CS","2022","Black","London","London","HEO","105","[c]","34210","33570"
"Leaver CS","2022","Black","London","London","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2022","Black","London","London","SEO","80","[c]","43200","41990"
"Leaver CS","2022","Black","London","London","Unknown","60","[c]","[c]","[c]"
"Leaver CS","2022","Black","North East (England)","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","North East (England)","Outside London","AO","10","[c]","[c]","[c]"
"Leaver CS","2022","Black","North East (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","North East (England)","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","North East (England)","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","North East (England)","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","North East (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","North East (England)","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","North East (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","North West (England)","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","North West (England)","Outside London","AO","40","[c]","[c]","[c]"
"Leaver CS","2022","Black","North West (England)","Outside London","EO","15","[c]","[c]","[c]"
"Leaver CS","2022","Black","North West (England)","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","North West (England)","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","North West (England)","Outside London","HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Black","North West (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","North West (England)","Outside London","SEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Black","North West (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Northern Ireland","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Northern Ireland","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Northern Ireland","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Northern Ireland","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Northern Ireland","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Northern Ireland","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Northern Ireland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Northern Ireland","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Overseas","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Overseas","Overseas","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Overseas","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Overseas","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Overseas","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Overseas","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Overseas","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Scotland","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Scotland","Outside London","AO","10","[c]","[c]","[c]"
"Leaver CS","2022","Black","Scotland","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Scotland","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Scotland","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Scotland","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Scotland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Scotland","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","South East (England)","Outside London","AA","10","[c]","[c]","[c]"
"Leaver CS","2022","Black","South East (England)","Outside London","AO","25","[c]","[c]","[c]"
"Leaver CS","2022","Black","South East (England)","Outside London","EO","40","[c]","28700","28850"
"Leaver CS","2022","Black","South East (England)","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","South East (England)","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","South East (England)","Outside London","HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Black","South East (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","South East (England)","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","South East (England)","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Black","South West (England)","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","South West (England)","Outside London","AO","10","[c]","[c]","[c]"
"Leaver CS","2022","Black","South West (England)","Outside London","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","Black","South West (England)","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","South West (England)","Outside London","G7","5","[c]","[c]","[c]"
"Leaver CS","2022","Black","South West (England)","Outside London","HEO","15","[c]","[c]","[c]"
"Leaver CS","2022","Black","South West (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","South West (England)","Outside London","SEO","15","[c]","[c]","[c]"
"Leaver CS","2022","Black","South West (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Unknown","Unknown","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Unknown","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Unknown","Unknown","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Black","Unknown","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Unknown","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Unknown","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Unknown","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Wales","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Wales","Outside London","AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Black","Wales","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Black","Wales","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Wales","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Wales","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Wales","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Wales","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Wales","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","West Midlands (England)","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","West Midlands (England)","Outside London","AO","35","[c]","[c]","[c]"
"Leaver CS","2022","Black","West Midlands (England)","Outside London","EO","30","[c]","[c]","[c]"
"Leaver CS","2022","Black","West Midlands (England)","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","West Midlands (England)","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","West Midlands (England)","Outside London","HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Black","West Midlands (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","West Midlands (England)","Outside London","SEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Black","West Midlands (England)","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Black","Yorkshire and The Humber","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Yorkshire and The Humber","Outside London","AO","20","[c]","[c]","[c]"
"Leaver CS","2022","Black","Yorkshire and The Humber","Outside London","EO","25","[c]","[c]","[c]"
"Leaver CS","2022","Black","Yorkshire and The Humber","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Yorkshire and The Humber","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Yorkshire and The Humber","Outside London","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Black","Yorkshire and The Humber","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Yorkshire and The Humber","Outside London","SEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Black","Yorkshire and The Humber","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","East Midlands (England)","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","East Midlands (England)","Outside London","AO","15","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","East Midlands (England)","Outside London","EO","25","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","East Midlands (England)","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","East Midlands (England)","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","East Midlands (England)","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","East Midlands (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","East Midlands (England)","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","East Midlands (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","East of England","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","East of England","Outside London","AO","15","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","East of England","Outside London","EO","25","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","East of England","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","East of England","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","East of England","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","East of England","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","East of England","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","East of England","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","London","London","AA","15","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","London","London","AO","55","[c]","23970","24850"
"Leaver CS","2022","Mixed","London","London","EO","110","[c]","29510","31060"
"Leaver CS","2022","Mixed","London","London","G6","15","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","London","London","G7","45","[c]","57200","57180"
"Leaver CS","2022","Mixed","London","London","HEO","60","[c]","35070","34250"
"Leaver CS","2022","Mixed","London","London","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","London","London","SEO","30","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","London","London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","North East (England)","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","North East (England)","Outside London","AO","15","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","North East (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","North East (England)","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","North East (England)","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","North East (England)","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","North East (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","North East (England)","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","North East (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","North West (England)","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","North West (England)","Outside London","AO","25","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","North West (England)","Outside London","EO","25","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","North West (England)","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","North West (England)","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","North West (England)","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","North West (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","North West (England)","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","North West (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Northern Ireland","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Northern Ireland","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Northern Ireland","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Northern Ireland","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Northern Ireland","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Northern Ireland","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Northern Ireland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Northern Ireland","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Overseas","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Overseas","Overseas","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Overseas","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Overseas","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Overseas","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Overseas","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Overseas","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Scotland","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Scotland","Outside London","AO","10","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Scotland","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Scotland","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Scotland","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Scotland","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Scotland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Scotland","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","South East (England)","Outside London","AA","10","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","South East (England)","Outside London","AO","35","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","South East (England)","Outside London","EO","20","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","South East (England)","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","South East (England)","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","South East (England)","Outside London","HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","South East (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","South East (England)","Outside London","SEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","South East (England)","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","South West (England)","Outside London","AA","5","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","South West (England)","Outside London","AO","25","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","South West (England)","Outside London","EO","20","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","South West (England)","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","South West (England)","Outside London","G7","5","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","South West (England)","Outside London","HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","South West (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","South West (England)","Outside London","SEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","South West (England)","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Unknown","Unknown","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Unknown","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Unknown","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Unknown","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Unknown","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Unknown","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Wales","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Wales","Outside London","AO","15","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Wales","Outside London","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Wales","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Wales","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Wales","Outside London","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Wales","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Wales","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Wales","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","West Midlands (England)","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","West Midlands (England)","Outside London","AO","25","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","West Midlands (England)","Outside London","EO","15","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","West Midlands (England)","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","West Midlands (England)","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","West Midlands (England)","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","West Midlands (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","West Midlands (England)","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","West Midlands (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Yorkshire and The Humber","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Yorkshire and The Humber","Outside London","AO","20","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Yorkshire and The Humber","Outside London","EO","20","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Yorkshire and The Humber","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Yorkshire and The Humber","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Yorkshire and The Humber","Outside London","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Yorkshire and The Humber","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Yorkshire and The Humber","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Yorkshire and The Humber","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","East Midlands (England)","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","East Midlands (England)","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","East Midlands (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","East Midlands (England)","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","East Midlands (England)","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","East Midlands (England)","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","East Midlands (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","East Midlands (England)","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","East Midlands (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","East of England","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","East of England","Outside London","AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","East of England","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","East of England","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","East of England","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","East of England","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","East of England","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","East of England","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","East of England","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","London","London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","London","London","AO","15","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","London","London","EO","45","[c]","30180","31060"
"Leaver CS","2022","Other ethnicity","London","London","G6","5","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","London","London","G7","15","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","London","London","HEO","25","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","London","London","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","London","London","SEO","15","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","London","London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","North East (England)","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","North East (England)","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","North East (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","North East (England)","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","North East (England)","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","North East (England)","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","North East (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","North East (England)","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","North East (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","North West (England)","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","North West (England)","Outside London","AO","10","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","North West (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","North West (England)","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","North West (England)","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","North West (England)","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","North West (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","North West (England)","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","North West (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Northern Ireland","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Northern Ireland","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Northern Ireland","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Northern Ireland","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Northern Ireland","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Northern Ireland","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Northern Ireland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Northern Ireland","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Overseas","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Overseas","Overseas","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Overseas","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Overseas","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Overseas","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Overseas","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Overseas","Overseas","Unknown","[c]","[c]","[c]","[c]"
