"Status","Year","Age","Function_of_post","Region_ITL2","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","40-49","Property","Cheshire","Outside London","15","15","40560","37140"
"In post","2022","40-49","Property","Cornwall and Isles of Scilly","Outside London","10","10","35240","33000"
"In post","2022","40-49","Property","Cumbria","Outside London","5","5","[c]","[c]"
"In post","2022","40-49","Property","Derbyshire and Nottinghamshire","Outside London","85","80","38860","33680"
"In post","2022","40-49","Property","Devon","Outside London","130","120","31390","26030"
"In post","2022","40-49","Property","Dorset and Somerset","Outside London","20","20","38430","33300"
"In post","2022","40-49","Property","East Anglia","Outside London","80","75","36580","33300"
"In post","2022","40-49","Property","East Wales","Outside London","75","70","35930","33000"
"In post","2022","40-49","Property","East Yorkshire and Northern Lincolnshire","Outside London","30","25","32290","26980"
"In post","2022","40-49","Property","Eastern Scotland","Outside London","55","55","34260","33000"
"In post","2022","40-49","Property","Essex","Outside London","20","20","32620","33300"
"In post","2022","40-49","Property","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","130","125","40600","39000"
"In post","2022","40-49","Property","Greater Manchester","Outside London","80","80","43280","42750"
"In post","2022","40-49","Property","Hampshire and Isle of Wight","Outside London","85","80","36980","34190"
"In post","2022","40-49","Property","Herefordshire, Worcestershire and Warwickshire","Outside London","15","15","41320","35900"
"In post","2022","40-49","Property","Highlands and Islands","Outside London","15","15","29800","32140"
"In post","2022","40-49","Property","Inner London - East","London","90","85","45890","39050"
"In post","2022","40-49","Property","Inner London - West","London","165","165","51470","54070"
"In post","2022","40-49","Property","Kent","Outside London","25","25","36820","34650"
"In post","2022","40-49","Property","Lancashire","Outside London","30","30","35880","33810"
"In post","2022","40-49","Property","Leicestershire, Rutland and Northamptonshire","Outside London","20","20","28600","24020"
"In post","2022","40-49","Property","Lincolnshire","Outside London","10","10","30110","29290"
"In post","2022","40-49","Property","Merseyside","Outside London","50","45","40510","36260"
"In post","2022","40-49","Property","North Eastern Scotland","Outside London","5","5","[c]","[c]"
"In post","2022","40-49","Property","North Yorkshire","Outside London","30","30","39600","36490"
"In post","2022","40-49","Property","Northern Ireland","Outside London","10","10","35310","40000"
"In post","2022","40-49","Property","Northumberland, and Tyne and Wear","Outside London","60","55","38120","34630"
"In post","2022","40-49","Property","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Property","Outer London - South","London","55","55","41520","37820"
"In post","2022","40-49","Property","Outer London - West and North West","London","60","55","32760","28700"
"In post","2022","40-49","Property","Overseas","Overseas","55","55","37480","36450"
"In post","2022","40-49","Property","Shropshire and Staffordshire","Outside London","80","80","38590","40000"
"In post","2022","40-49","Property","South Yorkshire","Outside London","35","35","38570","36110"
"In post","2022","40-49","Property","Southern Scotland","Outside London","5","5","[c]","[c]"
"In post","2022","40-49","Property","Surrey, East and West Sussex","Outside London","45","45","45820","47550"
"In post","2022","40-49","Property","Tees Valley and Durham","Outside London","95","90","29710","25000"
"In post","2022","40-49","Property","Unknown","Unknown","15","15","43670","42630"
"In post","2022","40-49","Property","West Central Scotland","Outside London","20","20","33280","33640"
"In post","2022","40-49","Property","West Midlands","Outside London","85","80","45320","41970"
"In post","2022","40-49","Property","West Wales and The Valleys","Outside London","35","35","36460","32180"
"In post","2022","40-49","Property","West Yorkshire","Outside London","95","90","38960","33920"
"In post","2022","40-49","Security","Bedfordshire and Hertfordshire","Outside London","25","25","31820","27570"
"In post","2022","40-49","Security","Berkshire, Buckinghamshire and Oxfordshire","Outside London","225","220","36280","41070"
"In post","2022","40-49","Security","Cheshire","Outside London","5","5","[c]","[c]"
"In post","2022","40-49","Security","Cornwall and Isles of Scilly","Outside London","5","5","[c]","[c]"
"In post","2022","40-49","Security","Cumbria","Outside London","15","15","34160","39070"
"In post","2022","40-49","Security","Derbyshire and Nottinghamshire","Outside London","35","35","39490","39070"
"In post","2022","40-49","Security","Devon","Outside London","70","70","30340","28080"
"In post","2022","40-49","Security","Dorset and Somerset","Outside London","30","30","25340","21270"
"In post","2022","40-49","Security","East Anglia","Outside London","160","160","34620","33300"
"In post","2022","40-49","Security","East Wales","Outside London","35","35","34420","30210"
"In post","2022","40-49","Security","East Yorkshire and Northern Lincolnshire","Outside London","15","15","40040","39070"
"In post","2022","40-49","Security","Eastern Scotland","Outside London","5","5","[c]","[c]"
"In post","2022","40-49","Security","Essex","Outside London","15","15","36170","25000"
"In post","2022","40-49","Security","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","135","130","32930","33000"
"In post","2022","40-49","Security","Greater Manchester","Outside London","25","25","36450","33300"
"In post","2022","40-49","Security","Hampshire and Isle of Wight","Outside London","140","140","32910","34010"
"In post","2022","40-49","Security","Herefordshire, Worcestershire and Warwickshire","Outside London","35","35","29000","26670"
"In post","2022","40-49","Security","Highlands and Islands","Outside London","10","10","[c]","[c]"
"In post","2022","40-49","Security","Inner London - East","London","25","25","50990","43810"
"In post","2022","40-49","Security","Inner London - West","London","325","320","48940","45200"
"In post","2022","40-49","Security","Kent","Outside London","25","25","30020","27920"
"In post","2022","40-49","Security","Lancashire","Outside London","15","15","32260","32030"
"In post","2022","40-49","Security","Leicestershire, Rutland and Northamptonshire","Outside London","10","10","[c]","[c]"
"In post","2022","40-49","Security","Lincolnshire","Outside London","20","20","24620","25000"
"In post","2022","40-49","Security","Merseyside","Outside London","5","5","[c]","[c]"
"In post","2022","40-49","Security","North Eastern Scotland","Outside London","20","20","42090","44070"
"In post","2022","40-49","Security","North Yorkshire","Outside London","150","145","32860","33300"
"In post","2022","40-49","Security","Northern Ireland","Outside London","115","115","21980","20560"
"In post","2022","40-49","Security","Northumberland, and Tyne and Wear","Outside London","20","20","37340","35260"
"In post","2022","40-49","Security","Outer London - East and North East","London","10","10","35750","35450"
"In post","2022","40-49","Security","Outer London - South","London","5","5","[c]","[c]"
"In post","2022","40-49","Security","Outer London - West and North West","London","30","30","31180","29250"
"In post","2022","40-49","Security","Overseas","Overseas","30","30","42220","34610"
"In post","2022","40-49","Security","Shropshire and Staffordshire","Outside London","45","45","35310","33520"
"In post","2022","40-49","Security","South Yorkshire","Outside London","35","35","36470","38460"
"In post","2022","40-49","Security","Southern Scotland","Outside London","10","10","26730","19810"
"In post","2022","40-49","Security","Surrey, East and West Sussex","Outside London","5","5","[c]","[c]"
"In post","2022","40-49","Security","Tees Valley and Durham","Outside London","15","15","36360","31180"
"In post","2022","40-49","Security","Unknown","Unknown","25","25","31020","27750"
"In post","2022","40-49","Security","West Central Scotland","Outside London","185","180","33490","39070"
"In post","2022","40-49","Security","West Midlands","Outside London","10","10","34940","34670"
"In post","2022","40-49","Security","West Wales and The Valleys","Outside London","35","35","26440","24720"
"In post","2022","40-49","Security","West Yorkshire","Outside London","20","20","37300","32870"
"In post","2022","40-49","Unknown","Bedfordshire and Hertfordshire","Outside London","130","125","32300","27370"
"In post","2022","40-49","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Outside London","275","265","34790","30830"
"In post","2022","40-49","Unknown","Cheshire","Outside London","35","30","29210","26510"
"In post","2022","40-49","Unknown","Cornwall and Isles of Scilly","Outside London","65","65","29380","21830"
"In post","2022","40-49","Unknown","Cumbria","Outside London","10","10","[c]","[c]"
"In post","2022","40-49","Unknown","Derbyshire and Nottinghamshire","Outside London","80","75","35850","33300"
"In post","2022","40-49","Unknown","Devon","Outside London","150","140","30410","24890"
"In post","2022","40-49","Unknown","Dorset and Somerset","Outside London","135","130","29740","26670"
"In post","2022","40-49","Unknown","East Anglia","Outside London","395","365","27690","24890"
"In post","2022","40-49","Unknown","East Wales","Outside London","1245","1175","43600","38160"
"In post","2022","40-49","Unknown","East Yorkshire and Northern Lincolnshire","Outside London","130","125","27190","26350"
"In post","2022","40-49","Unknown","Eastern Scotland","Outside London","2405","2285","46520","43000"
"In post","2022","40-49","Unknown","Essex","Outside London","240","225","29410","27260"
"In post","2022","40-49","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","475","455","34620","33000"
"In post","2022","40-49","Unknown","Greater Manchester","Outside London","465","455","34550","30820"
"In post","2022","40-49","Unknown","Hampshire and Isle of Wight","Outside London","595","570","33210","30820"
"In post","2022","40-49","Unknown","Herefordshire, Worcestershire and Warwickshire","Outside London","80","75","28150","24890"
"In post","2022","40-49","Unknown","Highlands and Islands","Outside London","235","225","33420","30040"
"In post","2022","40-49","Unknown","Inner London - East","London","125","120","37370","31060"
"In post","2022","40-49","Unknown","Inner London - West","London","1500","1440","52590","54070"
"In post","2022","40-49","Unknown","Kent","Outside London","700","660","28080","26160"
"In post","2022","40-49","Unknown","Lancashire","Outside London","85","80","33310","27570"
"In post","2022","40-49","Unknown","Leicestershire, Rutland and Northamptonshire","Outside London","85","80","30500","26350"
"In post","2022","40-49","Unknown","Lincolnshire","Outside London","120","115","27310","21380"
"In post","2022","40-49","Unknown","Merseyside","Outside London","1365","1275","28780","25040"
"In post","2022","40-49","Unknown","North Eastern Scotland","Outside London","170","160","39200","36130"
"In post","2022","40-49","Unknown","North Yorkshire","Outside London","180","170","29680","23280"
"In post","2022","40-49","Unknown","Northern Ireland","Outside London","245","225","26850","24890"
"In post","2022","40-49","Unknown","Northumberland, and Tyne and Wear","Outside London","160","155","31080","27370"
"In post","2022","40-49","Unknown","Outer London - East and North East","London","20","20","31580","29250"
"In post","2022","40-49","Unknown","Outer London - South","London","1495","1420","41620","36620"
"In post","2022","40-49","Unknown","Outer London - West and North West","London","820","770","32430","29080"
"In post","2022","40-49","Unknown","Overseas","Overseas","285","280","44880","41600"
"In post","2022","40-49","Unknown","Shropshire and Staffordshire","Outside London","215","200","32910","29350"
"In post","2022","40-49","Unknown","South Yorkshire","Outside London","690","635","32760","26160"
"In post","2022","40-49","Unknown","Southern Scotland","Outside London","250","230","32900","30040"
"In post","2022","40-49","Unknown","Surrey, East and West Sussex","Outside London","290","270","32330","28100"
"In post","2022","40-49","Unknown","Tees Valley and Durham","Outside London","280","255","26870","24880"
"In post","2022","40-49","Unknown","Unknown","Unknown","395","390","40910","35380"
"In post","2022","40-49","Unknown","West Central Scotland","Outside London","1380","1330","41120","37070"
"In post","2022","40-49","Unknown","West Midlands","Outside London","275","255","30070","26160"
"In post","2022","40-49","Unknown","West Wales and The Valleys","Outside London","830","795","40310","38160"
"In post","2022","40-49","Unknown","West Yorkshire","Outside London","315","295","33330","30820"
"In post","2022","50-59","Analysis","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Analysis","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Analysis","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Analysis","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Analysis","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Analysis","Derbyshire and Nottinghamshire","Outside London","10","10","39440","39390"
"In post","2022","50-59","Analysis","Devon","Outside London","10","10","[c]","[c]"
"In post","2022","50-59","Analysis","Dorset and Somerset","Outside London","30","30","40980","39210"
"In post","2022","50-59","Analysis","East Anglia","Outside London","80","80","38520","37280"
"In post","2022","50-59","Analysis","East Wales","Outside London","145","140","40180","36840"
"In post","2022","50-59","Analysis","Eastern Scotland","Outside London","10","10","40990","37030"
"In post","2022","50-59","Analysis","Essex","Outside London","5","5","[c]","[c]"
"In post","2022","50-59","Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","40","40","44950","43310"
"In post","2022","50-59","Analysis","Greater Manchester","Outside London","25","25","44520","42580"
"In post","2022","50-59","Analysis","Hampshire and Isle of Wight","Outside London","135","125","44600","47010"
"In post","2022","50-59","Analysis","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Analysis","Inner London - East","London","120","115","60120","56680"
"In post","2022","50-59","Analysis","Inner London - West","London","285","275","62390","60290"
"In post","2022","50-59","Analysis","Kent","Outside London","5","5","[c]","[c]"
"In post","2022","50-59","Analysis","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Analysis","Leicestershire, Rutland and Northamptonshire","Outside London","5","5","[c]","[c]"
"In post","2022","50-59","Analysis","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Analysis","Merseyside","Outside London","20","20","47200","44820"
"In post","2022","50-59","Analysis","North Yorkshire","Outside London","5","5","[c]","[c]"
"In post","2022","50-59","Analysis","Northumberland, and Tyne and Wear","Outside London","15","15","45370","45820"
"In post","2022","50-59","Analysis","Outer London - South","London","10","10","[c]","[c]"
"In post","2022","50-59","Analysis","Shropshire and Staffordshire","Outside London","10","10","[c]","[c]"
"In post","2022","50-59","Analysis","South Yorkshire","Outside London","40","40","52440","52590"
"In post","2022","50-59","Analysis","Surrey, East and West Sussex","Outside London","5","5","[c]","[c]"
"In post","2022","50-59","Analysis","Tees Valley and Durham","Outside London","5","5","[c]","[c]"
"In post","2022","50-59","Analysis","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Analysis","West Central Scotland","Outside London","5","5","[c]","[c]"
"In post","2022","50-59","Analysis","West Midlands","Outside London","15","15","41680","37380"
"In post","2022","50-59","Analysis","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Analysis","West Yorkshire","Outside London","20","20","41500","40400"
"In post","2022","50-59","Commercial","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Commercial","Berkshire, Buckinghamshire and Oxfordshire","Outside London","55","55","47730","43500"
"In post","2022","50-59","Commercial","Cheshire","Outside London","10","5","[c]","[c]"
"In post","2022","50-59","Commercial","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Commercial","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Commercial","Derbyshire and Nottinghamshire","Outside London","30","30","43600","40610"
"In post","2022","50-59","Commercial","Devon","Outside London","60","60","45820","47960"
"In post","2022","50-59","Commercial","Dorset and Somerset","Outside London","30","30","45380","42510"
"In post","2022","50-59","Commercial","East Anglia","Outside London","60","60","48770","41040"
"In post","2022","50-59","Commercial","East Wales","Outside London","40","40","38630","32380"
"In post","2022","50-59","Commercial","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Commercial","Eastern Scotland","Outside London","30","30","39120","36620"
"In post","2022","50-59","Commercial","Essex","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","300","295","50530","42420"
"In post","2022","50-59","Commercial","Greater Manchester","Outside London","80","75","49640","49700"
"In post","2022","50-59","Commercial","Hampshire and Isle of Wight","Outside London","75","75","48060","42080"
"In post","2022","50-59","Commercial","Herefordshire, Worcestershire and Warwickshire","Outside London","10","10","[c]","[c]"
"In post","2022","50-59","Commercial","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Commercial","Inner London - East","London","50","50","55610","52830"
"In post","2022","50-59","Commercial","Inner London - West","London","370","365","71980","64500"
"In post","2022","50-59","Commercial","Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Commercial","Lancashire","Outside London","15","15","58410","61460"
"In post","2022","50-59","Commercial","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Commercial","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Commercial","Merseyside","Outside London","75","75","46620","40220"
"In post","2022","50-59","Commercial","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Commercial","North Yorkshire","Outside London","20","20","38800","38180"
"In post","2022","50-59","Commercial","Northern Ireland","Outside London","5","5","[c]","[c]"
"In post","2022","50-59","Commercial","Northumberland, and Tyne and Wear","Outside London","15","15","50900","49860"
"In post","2022","50-59","Commercial","Outer London - South","London","5","5","[c]","[c]"
"In post","2022","50-59","Commercial","Outer London - West and North West","London","20","20","37460","31570"
"In post","2022","50-59","Commercial","Overseas","Overseas","10","10","[c]","[c]"
"In post","2022","50-59","Commercial","Shropshire and Staffordshire","Outside London","50","50","46730","40580"
"In post","2022","50-59","Commercial","South Yorkshire","Outside London","30","30","53290","49700"
"In post","2022","50-59","Commercial","Southern Scotland","Outside London","20","20","41180","43110"
"In post","2022","50-59","Commercial","Surrey, East and West Sussex","Outside London","20","20","45550","39950"
"In post","2022","50-59","Commercial","Tees Valley and Durham","Outside London","10","10","[c]","[c]"
"In post","2022","50-59","Commercial","Unknown","Unknown","10","10","65830","58910"
"In post","2022","50-59","Commercial","West Central Scotland","Outside London","70","70","41920","36300"
"In post","2022","50-59","Commercial","West Midlands","Outside London","30","30","62290","48420"
"In post","2022","50-59","Commercial","West Wales and The Valleys","Outside London","40","40","34750","31540"
"In post","2022","50-59","Commercial","West Yorkshire","Outside London","60","55","54870","50950"
"In post","2022","50-59","Communications","Bedfordshire and Hertfordshire","Outside London","5","5","[c]","[c]"
"In post","2022","50-59","Communications","Berkshire, Buckinghamshire and Oxfordshire","Outside London","30","30","33650","33660"
"In post","2022","50-59","Communications","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Communications","Cornwall and Isles of Scilly","Outside London","5","5","[c]","[c]"
"In post","2022","50-59","Communications","Cumbria","Outside London","5","5","[c]","[c]"
"In post","2022","50-59","Communications","Derbyshire and Nottinghamshire","Outside London","85","85","35130","33080"
"In post","2022","50-59","Communications","Devon","Outside London","15","15","37220","37420"
"In post","2022","50-59","Communications","Dorset and Somerset","Outside London","10","10","34970","31970"
"In post","2022","50-59","Communications","East Anglia","Outside London","15","15","33480","31310"
"In post","2022","50-59","Communications","East Wales","Outside London","125","115","33250","27570"
"In post","2022","50-59","Communications","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Communications","Eastern Scotland","Outside London","15","15","50180","46100"
"In post","2022","50-59","Communications","Essex","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","50","50","39360","34770"
"In post","2022","50-59","Communications","Greater Manchester","Outside London","55","55","31450","27570"
"In post","2022","50-59","Communications","Hampshire and Isle of Wight","Outside London","60","55","33990","31330"
"In post","2022","50-59","Communications","Herefordshire, Worcestershire and Warwickshire","Outside London","5","5","[c]","[c]"
"In post","2022","50-59","Communications","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Communications","Inner London - East","London","45","45","46660","41010"
"In post","2022","50-59","Communications","Inner London - West","London","260","255","53120","48200"
"In post","2022","50-59","Communications","Lancashire","Outside London","5","5","[c]","[c]"
"In post","2022","50-59","Communications","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Communications","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Communications","Merseyside","Outside London","25","25","44210","39500"
"In post","2022","50-59","Communications","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Communications","Northern Ireland","Outside London","10","10","[c]","[c]"
"In post","2022","50-59","Communications","Northumberland, and Tyne and Wear","Outside London","275","250","29070","26820"
"In post","2022","50-59","Communications","Outer London - South","London","15","15","44190","40020"
"In post","2022","50-59","Communications","Outer London - West and North West","London","5","5","[c]","[c]"
"In post","2022","50-59","Communications","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Communications","Shropshire and Staffordshire","Outside London","10","10","[c]","[c]"
"In post","2022","50-59","Communications","South Yorkshire","Outside London","15","15","43010","40840"
"In post","2022","50-59","Communications","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Communications","Surrey, East and West Sussex","Outside London","5","5","[c]","[c]"
"In post","2022","50-59","Communications","Tees Valley and Durham","Outside London","10","10","[c]","[c]"
"In post","2022","50-59","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Communications","West Central Scotland","Outside London","10","10","[c]","[c]"
"In post","2022","50-59","Communications","West Midlands","Outside London","55","55","32860","33000"
"In post","2022","50-59","Communications","West Wales and The Valleys","Outside London","10","10","33470","29400"
"In post","2022","50-59","Communications","West Yorkshire","Outside London","75","75","35360","33370"
"In post","2022","50-59","Counter Fraud","Bedfordshire and Hertfordshire","Outside London","55","50","31120","30020"
"In post","2022","50-59","Counter Fraud","Berkshire, Buckinghamshire and Oxfordshire","Outside London","75","70","32570","31880"
"In post","2022","50-59","Counter Fraud","Cheshire","Outside London","10","10","28210","27570"
"In post","2022","50-59","Counter Fraud","Cornwall and Isles of Scilly","Outside London","25","25","29600","27880"
"In post","2022","50-59","Counter Fraud","Cumbria","Outside London","15","10","28560","27570"
"In post","2022","50-59","Counter Fraud","Derbyshire and Nottinghamshire","Outside London","270","250","35090","33180"
"In post","2022","50-59","Counter Fraud","Devon","Outside London","45","40","28650","27570"
"In post","2022","50-59","Counter Fraud","Dorset and Somerset","Outside London","30","30","28460","27570"
"In post","2022","50-59","Counter Fraud","East Anglia","Outside London","175","160","28980","28240"
"In post","2022","50-59","Counter Fraud","East Wales","Outside London","195","185","32180","27570"
"In post","2022","50-59","Counter Fraud","East Yorkshire and Northern Lincolnshire","Outside London","35","30","29330","27570"
"In post","2022","50-59","Counter Fraud","Eastern Scotland","Outside London","155","145","29830","27570"
"In post","2022","50-59","Counter Fraud","Essex","Outside London","50","50","31690","31330"
"In post","2022","50-59","Counter Fraud","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","170","160","35770","33370"
"In post","2022","50-59","Counter Fraud","Greater Manchester","Outside London","420","400","35730","33370"
"In post","2022","50-59","Counter Fraud","Hampshire and Isle of Wight","Outside London","140","130","29770","27570"
"In post","2022","50-59","Counter Fraud","Herefordshire, Worcestershire and Warwickshire","Outside London","30","25","28830","27570"
"In post","2022","50-59","Counter Fraud","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Counter Fraud","Inner London - East","London","550","535","38960","37930"
"In post","2022","50-59","Counter Fraud","Inner London - West","London","160","155","46970","40270"
"In post","2022","50-59","Counter Fraud","Kent","Outside London","180","170","30340","29290"
"In post","2022","50-59","Counter Fraud","Lancashire","Outside London","90","85","29610","27570"
"In post","2022","50-59","Counter Fraud","Leicestershire, Rutland and Northamptonshire","Outside London","45","40","29800","27570"
"In post","2022","50-59","Counter Fraud","Lincolnshire","Outside London","10","10","28070","27570"
"In post","2022","50-59","Counter Fraud","Merseyside","Outside London","270","255","33910","30180"
"In post","2022","50-59","Counter Fraud","North Eastern Scotland","Outside London","10","10","[c]","[c]"
"In post","2022","50-59","Counter Fraud","North Yorkshire","Outside London","35","30","30860","30580"
"In post","2022","50-59","Counter Fraud","Northern Ireland","Outside London","145","140","34720","33370"
"In post","2022","50-59","Counter Fraud","Northumberland, and Tyne and Wear","Outside London","235","225","32600","28920"
"In post","2022","50-59","Counter Fraud","Outer London - East and North East","London","175","155","29310","28310"
"In post","2022","50-59","Counter Fraud","Outer London - South","London","335","320","40480","37930"
"In post","2022","50-59","Counter Fraud","Outer London - West and North West","London","60","55","32730","31880"
"In post","2022","50-59","Counter Fraud","Shropshire and Staffordshire","Outside London","50","45","29620","27570"
"In post","2022","50-59","Counter Fraud","South Yorkshire","Outside London","55","50","28140","27570"
"In post","2022","50-59","Counter Fraud","Southern Scotland","Outside London","115","105","26090","26820"
"In post","2022","50-59","Counter Fraud","Surrey, East and West Sussex","Outside London","100","90","29430","27920"
"In post","2022","50-59","Counter Fraud","Tees Valley and Durham","Outside London","100","90","25710","26120"
"In post","2022","50-59","Counter Fraud","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Counter Fraud","West Central Scotland","Outside London","345","325","31320","28190"
"In post","2022","50-59","Counter Fraud","West Midlands","Outside London","360","335","32010","27570"
"In post","2022","50-59","Counter Fraud","West Wales and The Valleys","Outside London","140","130","27420","27570"
"In post","2022","50-59","Counter Fraud","West Yorkshire","Outside London","360","335","33910","33080"
"In post","2022","50-59","Debt","Bedfordshire and Hertfordshire","Outside London","35","30","26480","25110"
"In post","2022","50-59","Debt","Berkshire, Buckinghamshire and Oxfordshire","Outside London","5","5","[c]","[c]"
"In post","2022","50-59","Debt","Derbyshire and Nottinghamshire","Outside London","70","65","24390","21260"
"In post","2022","50-59","Debt","Dorset and Somerset","Outside London","55","45","22110","21260"
"In post","2022","50-59","Debt","East Anglia","Outside London","15","15","25300","22080"
"In post","2022","50-59","Debt","East Wales","Outside London","80","70","24830","21250"
"In post","2022","50-59","Debt","Eastern Scotland","Outside London","125","120","23110","22080"
"In post","2022","50-59","Debt","Essex","Outside London","25","25","25250","26400"
"In post","2022","50-59","Debt","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","5","5","[c]","[c]"
"In post","2022","50-59","Debt","Greater Manchester","Outside London","100","90","23370","21260"
"In post","2022","50-59","Debt","Hampshire and Isle of Wight","Outside London","5","5","[c]","[c]"
"In post","2022","50-59","Debt","Herefordshire, Worcestershire and Warwickshire","Outside London","85","75","22460","21260"
"In post","2022","50-59","Debt","Highlands and Islands","Outside London","35","30","22010","21260"
"In post","2022","50-59","Debt","Inner London - East","London","120","115","29490","26400"
"In post","2022","50-59","Debt","Inner London - West","London","5","5","[c]","[c]"
"In post","2022","50-59","Debt","Lancashire","Outside London","20","20","26710","27570"
"In post","2022","50-59","Debt","Leicestershire, Rutland and Northamptonshire","Outside London","60","50","23020","21260"
"In post","2022","50-59","Debt","Merseyside","Outside London","100","90","25860","22080"
"In post","2022","50-59","Debt","Northern Ireland","Outside London","5","5","[c]","[c]"
"In post","2022","50-59","Debt","Northumberland, and Tyne and Wear","Outside London","225","190","22670","21260"
"In post","2022","50-59","Debt","Outer London - South","London","85","75","29170","26400"
"In post","2022","50-59","Debt","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Debt","Shropshire and Staffordshire","Outside London","10","10","41930","40520"
"In post","2022","50-59","Debt","South Yorkshire","Outside London","75","65","22490","21260"
"In post","2022","50-59","Debt","Southern Scotland","Outside London","50","45","23340","21250"
"In post","2022","50-59","Debt","Surrey, East and West Sussex","Outside London","20","15","28810","28920"
"In post","2022","50-59","Debt","Tees Valley and Durham","Outside London","5","5","[c]","[c]"
"In post","2022","50-59","Debt","Unknown","Unknown","30","25","25510","25110"
"In post","2022","50-59","Debt","West Central Scotland","Outside London","135","110","23970","22080"
"In post","2022","50-59","Debt","West Midlands","Outside London","145","130","23020","21260"
"In post","2022","50-59","Debt","West Wales and The Valleys","Outside London","30","25","22530","21260"
"In post","2022","50-59","Debt","West Yorkshire","Outside London","165","145","26870","26120"
"In post","2022","50-59","Digital, Data & Technology","Bedfordshire and Hertfordshire","Outside London","65","65","37610","36730"
"In post","2022","50-59","Digital, Data & Technology","Berkshire, Buckinghamshire and Oxfordshire","Outside London","90","85","45930","40580"
"In post","2022","50-59","Digital, Data & Technology","Cheshire","Outside London","65","60","41600","40580"
"In post","2022","50-59","Digital, Data & Technology","Cornwall and Isles of Scilly","Outside London","10","10","[c]","[c]"
"In post","2022","50-59","Digital, Data & Technology","Cumbria","Outside London","10","10","35130","32030"
"In post","2022","50-59","Digital, Data & Technology","Derbyshire and Nottinghamshire","Outside London","60","60","39240","35980"
"In post","2022","50-59","Digital, Data & Technology","Devon","Outside London","420","400","42940","39730"
"In post","2022","50-59","Digital, Data & Technology","Dorset and Somerset","Outside London","90","90","38740","38840"
