"Status","Year","Organisation","Parent_department","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Office of the Secretary of State for Wales","Office of the Secretary of State for Wales","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Secretary of State for Wales","Office of the Secretary of State for Wales","Westminster","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Barnsley, Doncaster and Rotherham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Berkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Bridgend and Neath Port Talbot","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Bristol, City of","Outside London","45","[c]","35400","26050"
"Leaver CS","2022","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Camden and City of London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Dorset","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectorate","Department for Levelling Up, Housing and Communities","East Sussex CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Gloucestershire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Herefordshire, County of","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Leeds","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Northumberland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Shropshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectorate","Department for Levelling Up, Housing and Communities","South and West Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Warrington","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Wiltshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Wolverhampton","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Public Health England","Department of Health and Social Care","Barnet","London","55","[c]","36300","32330"
"Leaver CS","2022","Public Health England","Department of Health and Social Care","Berkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Public Health England","Department of Health and Social Care","Birmingham","Outside London","105","[c]","45570","40060"
"Leaver CS","2022","Public Health England","Department of Health and Social Care","Bristol, City of","Outside London","40","[c]","50920","45840"
"Leaver CS","2022","Public Health England","Department of Health and Social Care","Cambridgeshire CC","Outside London","100","[c]","44140","37980"
"Leaver CS","2022","Public Health England","Department of Health and Social Care","East Surrey","Outside London","40","[c]","51810","45840"
"Leaver CS","2022","Public Health England","Department of Health and Social Care","Flintshire and Wrexham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Public Health England","Department of Health and Social Care","Gloucestershire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Public Health England","Department of Health and Social Care","Heart of Essex","Outside London","30","[c]","47800","40060"
"Leaver CS","2022","Public Health England","Department of Health and Social Care","Hertfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Public Health England","Department of Health and Social Care","Lambeth","London","385","[c]","45280","39410"
"Leaver CS","2022","Public Health England","Department of Health and Social Care","Leeds","Outside London","225","[c]","32220","28730"
"Leaver CS","2022","Public Health England","Department of Health and Social Care","Leicestershire CC and Rutland","Outside London","35","[c]","57510","45840"
"Leaver CS","2022","Public Health England","Department of Health and Social Care","Lewisham and Southwark","London","190","[c]","49030","47130"
"Leaver CS","2022","Public Health England","Department of Health and Social Care","Liverpool","Outside London","25","[c]","46210","45840"
"Leaver CS","2022","Public Health England","Department of Health and Social Care","Manchester","Outside London","55","[c]","43770","36510"
"Leaver CS","2022","Public Health England","Department of Health and Social Care","Mid Kent","Outside London","10","[c]","83110","95140"
"Leaver CS","2022","Public Health England","Department of Health and Social Care","North Yorkshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Public Health England","Department of Health and Social Care","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Public Health England","Department of Health and Social Care","Oxfordshire CC","Outside London","15","[c]","37470","31190"
"Leaver CS","2022","Public Health England","Department of Health and Social Care","Sheffield","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Public Health England","Department of Health and Social Care","Suffolk CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Public Health England","Department of Health and Social Care","Tyneside","Outside London","110","[c]","42180","36940"
"Leaver CS","2022","Public Health England","Department of Health and Social Care","West Essex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Public Health England","Department of Health and Social Care","Westminster","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Public Health England","Department of Health and Social Care","Wiltshire","Outside London","75","[c]","27510","23140"
"Leaver CS","2022","Public Health England","Department of Health and Social Care","York","Outside London","10","[c]","79110","89850"
"Leaver CS","2022","Queen Elizabeth II Centre","Department for Levelling Up, Housing and Communities","Westminster","London","5","[c]","[c]","[c]"
"Leaver CS","2022","Registers of Scotland","Scottish Government","City of Edinburgh","Outside London","25","[c]","34910","37520"
"Leaver CS","2022","Registers of Scotland","Scottish Government","Glasgow City","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Revenue Scotland","Scottish Government","City of Edinburgh","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Royal Fleet Auxiliary","Ministry of Defence","Unknown","Unknown","235","[c]","36010","33270"
"Leaver CS","2022","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Berkshire","Outside London","15","[c]","29330","25250"
"Leaver CS","2022","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Cambridgeshire CC","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Cheshire East","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Devon CC","Outside London","10","[c]","30830","29060"
"Leaver CS","2022","Rural Payments Agency","Department for Environment, Food and Rural Affairs","East Cumbria","Outside London","10","[c]","27100","21300"
"Leaver CS","2022","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Gwynedd","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Heart of Essex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Leeds","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Northumberland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Nottingham","Outside London","10","[c]","25740","26520"
"Leaver CS","2022","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Peterborough","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Shropshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Somerset CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Tyneside","Outside London","20","[c]","23580","21300"
"Leaver CS","2022","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Warwickshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Rural Payments Agency","Department for Environment, Food and Rural Affairs","West Cumbria","Outside London","25","[c]","22980","21300"
"Leaver CS","2022","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Worcestershire CC","Outside London","20","[c]","23540","21300"
"Leaver CS","2022","Rural Payments Agency","Department for Environment, Food and Rural Affairs","York","Outside London","20","[c]","23490","21300"
"Leaver CS","2022","Scottish Courts and Tribunals Service","Scottish Government","Aberdeen City and Aberdeenshire","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Courts and Tribunals Service","Scottish Government","Angus and Dundee City","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Courts and Tribunals Service","Scottish Government","Caithness and Sutherland, and Ross and Cromarty","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Courts and Tribunals Service","Scottish Government","City of Edinburgh","Outside London","65","[c]","33470","24600"
"Leaver CS","2022","Scottish Courts and Tribunals Service","Scottish Government","Clackmannanshire and Fife","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Courts and Tribunals Service","Scottish Government","Dumfries and Galloway","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Courts and Tribunals Service","Scottish Government","East Ayrshire and North Ayrshire mainland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Courts and Tribunals Service","Scottish Government","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Courts and Tribunals Service","Scottish Government","Falkirk","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Courts and Tribunals Service","Scottish Government","Glasgow City","Outside London","20","[c]","25990","20950"
"Leaver CS","2022","Scottish Courts and Tribunals Service","Scottish Government","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Courts and Tribunals Service","Scottish Government","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Courts and Tribunals Service","Scottish Government","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Courts and Tribunals Service","Scottish Government","North Lanarkshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Courts and Tribunals Service","Scottish Government","Perth and Kinross, and Stirling","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Courts and Tribunals Service","Scottish Government","Scottish Borders","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Courts and Tribunals Service","Scottish Government","South Ayrshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Courts and Tribunals Service","Scottish Government","South Lanarkshire","Outside London","20","[c]","28120","23780"
"Leaver CS","2022","Scottish Courts and Tribunals Service","Scottish Government","West Lothian","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Forestry","Scottish Government","Aberdeen City and Aberdeenshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Forestry","Scottish Government","Caithness and Sutherland, and Ross and Cromarty","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Forestry","Scottish Government","City of Edinburgh","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Forestry","Scottish Government","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Forestry","Scottish Government","Perth and Kinross, and Stirling","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Forestry","Scottish Government","South Lanarkshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Forestry","Scottish Government","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government (excl. agencies)","Scottish Government","Aberdeen City and Aberdeenshire","Outside London","25","[c]","34300","30040"
"Leaver CS","2022","Scottish Government (excl. agencies)","Scottish Government","Caithness and Sutherland, and Ross and Cromarty","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government (excl. agencies)","Scottish Government","Camden and City of London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government (excl. agencies)","Scottish Government","City of Edinburgh","Outside London","310","[c]","43170","36130"
"Leaver CS","2022","Scottish Government (excl. agencies)","Scottish Government","Clackmannanshire and Fife","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government (excl. agencies)","Scottish Government","Dumfries and Galloway","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government (excl. agencies)","Scottish Government","Glasgow City","Outside London","45","[c]","41040","36130"
"Leaver CS","2022","Scottish Government (excl. agencies)","Scottish Government","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government (excl. agencies)","Scottish Government","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government (excl. agencies)","Scottish Government","Na h-Eileanan Siar","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government (excl. agencies)","Scottish Government","Orkney Islands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government (excl. agencies)","Scottish Government","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government (excl. agencies)","Scottish Government","Perth and Kinross, and Stirling","Outside London","10","[c]","33630","30300"
"Leaver CS","2022","Scottish Government (excl. agencies)","Scottish Government","Scottish Borders","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government (excl. agencies)","Scottish Government","Shetland Islands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government (excl. agencies)","Scottish Government","South Ayrshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government (excl. agencies)","Scottish Government","South Lanarkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government (excl. agencies)","Scottish Government","West Lothian","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Housing Regulator","Scottish Government","Glasgow City","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Prison Service","Scottish Government","Aberdeen City and Aberdeenshire","Outside London","25","[c]","27720","26900"
"Leaver CS","2022","Scottish Prison Service","Scottish Government","City of Edinburgh","Outside London","55","[c]","38200","35000"
"Leaver CS","2022","Scottish Prison Service","Scottish Government","Clackmannanshire and Fife","Outside London","35","[c]","31470","35000"
"Leaver CS","2022","Scottish Prison Service","Scottish Government","Dumfries and Galloway","Outside London","15","[c]","33410","35000"
"Leaver CS","2022","Scottish Prison Service","Scottish Government","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","25","[c]","28770","26900"
"Leaver CS","2022","Scottish Prison Service","Scottish Government","Falkirk","Outside London","40","[c]","32860","35000"
"Leaver CS","2022","Scottish Prison Service","Scottish Government","Glasgow City","Outside London","40","[c]","32230","35000"
"Leaver CS","2022","Scottish Prison Service","Scottish Government","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","15","[c]","30670","35000"
"Leaver CS","2022","Scottish Prison Service","Scottish Government","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","15","[c]","29270","25420"
"Leaver CS","2022","Scottish Prison Service","Scottish Government","North Lanarkshire","Outside London","25","[c]","33260","35000"
"Leaver CS","2022","Scottish Prison Service","Scottish Government","Perth and Kinross, and Stirling","Outside London","50","[c]","30450","26900"
"Leaver CS","2022","Scottish Prison Service","Scottish Government","West Lothian","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Public Pensions Agency","Scottish Government","Scottish Borders","Outside London","20","[c]","33860","28990"
"Leaver CS","2022","Serious Fraud Office","Attorney General's Departments","Sheffield","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Serious Fraud Office","Attorney General's Departments","Westminster","London","45","[c]","41460","40000"
"Leaver CS","2022","Social Security Scotland","Scottish Government","Angus and Dundee City","Outside London","10","[c]","24010","23230"
"Leaver CS","2022","Social Security Scotland","Scottish Government","City of Edinburgh","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Social Security Scotland","Scottish Government","Glasgow City","Outside London","25","[c]","30320","27230"
"Leaver CS","2022","Standards and Testing Agency","Department for Education","Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Standards and Testing Agency","Department for Education","Westminster","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Student Awards Agency for Scotland","Scottish Government","City of Edinburgh","Outside London","30","[c]","26500","21050"
"Leaver CS","2022","Submarine Delivery Agency","Ministry of Defence","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","95","[c]","38490","36680"
"Leaver CS","2022","Submarine Delivery Agency","Ministry of Defence","Caithness and Sutherland, and Ross and Cromarty","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Submarine Delivery Agency","Ministry of Defence","Clackmannanshire and Fife","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Submarine Delivery Agency","Ministry of Defence","Derby","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Submarine Delivery Agency","Ministry of Defence","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Submarine Delivery Agency","Ministry of Defence","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Submarine Delivery Agency","Ministry of Defence","Plymouth","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Submarine Delivery Agency","Ministry of Defence","West Cumbria","Outside London","20","[c]","39470","40430"
"Leaver CS","2022","Submarine Delivery Agency","Ministry of Defence","Wiltshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Teaching Regulation Agency","Department for Education","Coventry","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Teaching Regulation Agency","Department for Education","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Berkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Birmingham","Outside London","15","[c]","31960","21130"
"Leaver CS","2022","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Blackpool","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Brighton and Hove","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Bristol, City of","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Cambridgeshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The Insolvency Service","Department for Business, Energy and Industrial Strategy","City of Edinburgh","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Croydon","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Devon CC","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Hackney and Newham","London","10","[c]","40470","33280"
"Leaver CS","2022","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Hertfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Leeds","Outside London","10","[c]","23850","21130"
"Leaver CS","2022","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Manchester","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Medway","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Plymouth","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Southampton","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Southend-on-Sea","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Suffolk CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Wirral","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The National Archives","The National Archives","Hounslow and Richmond upon Thames","London","65","[c]","31730","28460"
"Leaver CS","2022","Transport Scotland","Scottish Government","City of Edinburgh","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Transport Scotland","Scottish Government","Glasgow City","Outside London","15","[c]","46910","39660"
"Leaver CS","2022","UK Debt Management Office","HM Treasury","Camden and City of London","London","15","[c]","51680","46010"
"Leaver CS","2022","UK Export Finance","UK Export Finance","Westminster","London","45","[c]","52780","47000"
"Leaver CS","2022","UK Health Security Agency","Department of Health and Social Care","Barnet","London","85","[c]","38820","32490"
"Leaver CS","2022","UK Health Security Agency","Department of Health and Social Care","Berkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Health Security Agency","Department of Health and Social Care","Bexley and Greenwich","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Health Security Agency","Department of Health and Social Care","Birmingham","Outside London","20","[c]","30240","22380"
"Leaver CS","2022","UK Health Security Agency","Department of Health and Social Care","Breckland and South Norfolk","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Health Security Agency","Department of Health and Social Care","Bristol, City of","Outside London","20","[c]","29790","26350"
"Leaver CS","2022","UK Health Security Agency","Department of Health and Social Care","Calderdale and Kirklees","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Health Security Agency","Department of Health and Social Care","Cambridgeshire CC","Outside London","25","[c]","33110","25010"
"Leaver CS","2022","UK Health Security Agency","Department of Health and Social Care","Croydon","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Health Security Agency","Department of Health and Social Care","Devon CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Health Security Agency","Department of Health and Social Care","East Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Health Security Agency","Department of Health and Social Care","East Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Health Security Agency","Department of Health and Social Care","East Riding of Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Health Security Agency","Department of Health and Social Care","East Surrey","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Health Security Agency","Department of Health and Social Care","Gloucestershire CC","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","UK Health Security Agency","Department of Health and Social Care","Harrow and Hillingdon","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Health Security Agency","Department of Health and Social Care","Hertfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Health Security Agency","Department of Health and Social Care","Hounslow and Richmond upon Thames","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Health Security Agency","Department of Health and Social Care","Lambeth","London","255","[c]","40360","36330"
"Leaver CS","2022","UK Health Security Agency","Department of Health and Social Care","Leeds","Outside London","20","[c]","44340","32310"
"Leaver CS","2022","UK Health Security Agency","Department of Health and Social Care","Leicestershire CC and Rutland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Health Security Agency","Department of Health and Social Care","Lewisham and Southwark","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Health Security Agency","Department of Health and Social Care","Liverpool","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Health Security Agency","Department of Health and Social Care","Manchester","Outside London","20","[c]","36810","23390"
"Leaver CS","2022","UK Health Security Agency","Department of Health and Social Care","Mid Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Health Security Agency","Department of Health and Social Care","Mid Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Health Security Agency","Department of Health and Social Care","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Health Security Agency","Department of Health and Social Care","Oxfordshire CC","Outside London","15","[c]","37580","31420"
"Leaver CS","2022","UK Health Security Agency","Department of Health and Social Care","Redbridge and Waltham Forest","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Health Security Agency","Department of Health and Social Care","Sheffield","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Health Security Agency","Department of Health and Social Care","Somerset CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Health Security Agency","Department of Health and Social Care","South Hampshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Health Security Agency","Department of Health and Social Care","South Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Health Security Agency","Department of Health and Social Care","Staffordshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Health Security Agency","Department of Health and Social Care","Suffolk CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Health Security Agency","Department of Health and Social Care","Thurrock","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Health Security Agency","Department of Health and Social Care","Tower Hamlets","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Health Security Agency","Department of Health and Social Care","Tyneside","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","UK Health Security Agency","Department of Health and Social Care","West Essex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Health Security Agency","Department of Health and Social Care","West Sussex (North East)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Health Security Agency","Department of Health and Social Care","Westminster","London","180","[c]","48600","40650"
"Leaver CS","2022","UK Health Security Agency","Department of Health and Social Care","Wiltshire","Outside London","80","[c]","33810","28590"
"Leaver CS","2022","UK Health Security Agency","Department of Health and Social Care","Wirral","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Health Security Agency","Department of Health and Social Care","York","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","UK Hydrographic Office","Ministry of Defence","Berkshire","Outside London","[c]","[c]","[c]","[c]"
