"Status","Year","Ethnicity","Region_ITL2","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Asian","East Yorkshire and Northern Lincolnshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Eastern Scotland","Outside London","AA","20","20","[c]","[c]"
"In post","2022","Asian","Eastern Scotland","Outside London","AO","80","70","22320","21260"
"In post","2022","Asian","Eastern Scotland","Outside London","EO","60","60","27750","27230"
"In post","2022","Asian","Eastern Scotland","Outside London","G6","5","5","[c]","[c]"
"In post","2022","Asian","Eastern Scotland","Outside London","G7","20","20","[c]","[c]"
"In post","2022","Asian","Eastern Scotland","Outside London","HEO","45","45","33500","32150"
"In post","2022","Asian","Eastern Scotland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Eastern Scotland","Outside London","SEO","40","40","45150","41750"
"In post","2022","Asian","Eastern Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Essex","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Essex","Outside London","AO","45","40","24000","24250"
"In post","2022","Asian","Essex","Outside London","EO","90","80","28410","29290"
"In post","2022","Asian","Essex","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Essex","Outside London","G7","15","10","[c]","[c]"
"In post","2022","Asian","Essex","Outside London","HEO","25","25","[c]","[c]"
"In post","2022","Asian","Essex","Outside London","SCS level","5","5","[c]","[c]"
"In post","2022","Asian","Essex","Outside London","SEO","20","20","[c]","[c]"
"In post","2022","Asian","Essex","Outside London","Unknown","10","10","[c]","[c]"
"In post","2022","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","AA","10","10","[c]","[c]"
"In post","2022","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","AO","95","85","21910","21260"
"In post","2022","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","EO","170","160","25540","26670"
"In post","2022","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","G6","20","20","[c]","[c]"
"In post","2022","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","G7","85","80","53200","52510"
"In post","2022","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","HEO","200","190","31700","32550"
"In post","2022","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","SCS level","10","10","[c]","[c]"
"In post","2022","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","SEO","155","150","40710","40520"
"In post","2022","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Unknown","50","50","38450","35980"
"In post","2022","Asian","Greater Manchester","Outside London","AA","25","20","[c]","[c]"
"In post","2022","Asian","Greater Manchester","Outside London","AO","475","430","21280","21250"
"In post","2022","Asian","Greater Manchester","Outside London","EO","600","575","26660","26820"
"In post","2022","Asian","Greater Manchester","Outside London","G6","25","25","[c]","[c]"
"In post","2022","Asian","Greater Manchester","Outside London","G7","120","120","53070","53000"
"In post","2022","Asian","Greater Manchester","Outside London","HEO","380","370","32510","33080"
"In post","2022","Asian","Greater Manchester","Outside London","SCS level","10","10","[c]","[c]"
"In post","2022","Asian","Greater Manchester","Outside London","SEO","170","170","39310","40180"
"In post","2022","Asian","Greater Manchester","Outside London","Unknown","40","40","30100","25140"
"In post","2022","Asian","Hampshire and Isle of Wight","Outside London","AA","40","35","20500","19810"
"In post","2022","Asian","Hampshire and Isle of Wight","Outside London","AO","90","75","22210","21260"
"In post","2022","Asian","Hampshire and Isle of Wight","Outside London","EO","90","85","27070","26930"
"In post","2022","Asian","Hampshire and Isle of Wight","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Hampshire and Isle of Wight","Outside London","G7","30","30","[c]","[c]"
"In post","2022","Asian","Hampshire and Isle of Wight","Outside London","HEO","55","50","32260","31930"
"In post","2022","Asian","Hampshire and Isle of Wight","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Hampshire and Isle of Wight","Outside London","SEO","35","35","41360","39250"
"In post","2022","Asian","Hampshire and Isle of Wight","Outside London","Unknown","10","5","[c]","[c]"
"In post","2022","Asian","Herefordshire, Worcestershire and Warwickshire","Outside London","AA","5","5","[c]","[c]"
"In post","2022","Asian","Herefordshire, Worcestershire and Warwickshire","Outside London","AO","70","60","22150","21260"
"In post","2022","Asian","Herefordshire, Worcestershire and Warwickshire","Outside London","EO","75","70","27070","27570"
"In post","2022","Asian","Herefordshire, Worcestershire and Warwickshire","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Herefordshire, Worcestershire and Warwickshire","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Herefordshire, Worcestershire and Warwickshire","Outside London","HEO","15","15","[c]","[c]"
"In post","2022","Asian","Herefordshire, Worcestershire and Warwickshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Herefordshire, Worcestershire and Warwickshire","Outside London","SEO","10","10","[c]","[c]"
"In post","2022","Asian","Herefordshire, Worcestershire and Warwickshire","Outside London","Unknown","30","25","[c]","[c]"
"In post","2022","Asian","Highlands and Islands","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Highlands and Islands","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Highlands and Islands","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Highlands and Islands","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Highlands and Islands","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Highlands and Islands","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Highlands and Islands","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Highlands and Islands","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Highlands and Islands","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Inner London - East","London","AA","30","30","22860","22020"
"In post","2022","Asian","Inner London - East","London","AO","460","395","25290","25110"
"In post","2022","Asian","Inner London - East","London","EO","1045","980","30730","31060"
"In post","2022","Asian","Inner London - East","London","G6","110","105","72750","71760"
"In post","2022","Asian","Inner London - East","London","G7","355","345","58580","59160"
"In post","2022","Asian","Inner London - East","London","HEO","630","615","36880","37610"
"In post","2022","Asian","Inner London - East","London","SCS level","50","50","94890","90980"
"In post","2022","Asian","Inner London - East","London","SEO","370","360","43530","43430"
"In post","2022","Asian","Inner London - East","London","Unknown","60","60","34100","32090"
"In post","2022","Asian","Inner London - West","London","AA","75","70","22740","22460"
"In post","2022","Asian","Inner London - West","London","AO","525","480","25750","24370"
"In post","2022","Asian","Inner London - West","London","EO","1120","1080","29280","29040"
"In post","2022","Asian","Inner London - West","London","G6","435","420","68160","66230"
"In post","2022","Asian","Inner London - West","London","G7","1340","1310","56080","54700"
"In post","2022","Asian","Inner London - West","London","HEO","1530","1505","35270","34710"
"In post","2022","Asian","Inner London - West","London","SCS level","165","160","86830","78760"
"In post","2022","Asian","Inner London - West","London","SEO","1140","1115","42510","41950"
"In post","2022","Asian","Inner London - West","London","Unknown","25","20","[c]","[c]"
"In post","2022","Asian","Kent","Outside London","AA","10","10","[c]","[c]"
"In post","2022","Asian","Kent","Outside London","AO","55","50","24800","23720"
"In post","2022","Asian","Kent","Outside London","EO","85","80","29420","29290"
"In post","2022","Asian","Kent","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Kent","Outside London","G7","5","5","[c]","[c]"
"In post","2022","Asian","Kent","Outside London","HEO","20","20","[c]","[c]"
"In post","2022","Asian","Kent","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Kent","Outside London","SEO","10","5","[c]","[c]"
"In post","2022","Asian","Kent","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Lancashire","Outside London","AA","15","10","[c]","[c]"
"In post","2022","Asian","Lancashire","Outside London","AO","525","455","21330","21260"
"In post","2022","Asian","Lancashire","Outside London","EO","315","295","27290","27570"
"In post","2022","Asian","Lancashire","Outside London","G6","10","10","[c]","[c]"
"In post","2022","Asian","Lancashire","Outside London","G7","20","20","[c]","[c]"
"In post","2022","Asian","Lancashire","Outside London","HEO","65","60","33430","33080"
"In post","2022","Asian","Lancashire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Lancashire","Outside London","SEO","40","35","40690","40490"
"In post","2022","Asian","Lancashire","Outside London","Unknown","40","40","27500","24800"
"In post","2022","Asian","Leicestershire, Rutland and Northamptonshire","Outside London","AA","30","25","[c]","[c]"
"In post","2022","Asian","Leicestershire, Rutland and Northamptonshire","Outside London","AO","485","420","21470","21260"
"In post","2022","Asian","Leicestershire, Rutland and Northamptonshire","Outside London","EO","350","325","27190","27570"
"In post","2022","Asian","Leicestershire, Rutland and Northamptonshire","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Leicestershire, Rutland and Northamptonshire","Outside London","G7","30","25","[c]","[c]"
"In post","2022","Asian","Leicestershire, Rutland and Northamptonshire","Outside London","HEO","65","55","32660","32700"
"In post","2022","Asian","Leicestershire, Rutland and Northamptonshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Leicestershire, Rutland and Northamptonshire","Outside London","SEO","40","40","41360","40520"
"In post","2022","Asian","Leicestershire, Rutland and Northamptonshire","Outside London","Unknown","45","45","27670","24800"
"In post","2022","Asian","Lincolnshire","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Lincolnshire","Outside London","AO","5","5","[c]","[c]"
"In post","2022","Asian","Lincolnshire","Outside London","EO","5","5","[c]","[c]"
"In post","2022","Asian","Lincolnshire","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Lincolnshire","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Lincolnshire","Outside London","HEO","5","5","[c]","[c]"
"In post","2022","Asian","Lincolnshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Lincolnshire","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Lincolnshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Merseyside","Outside London","AA","10","5","[c]","[c]"
"In post","2022","Asian","Merseyside","Outside London","AO","75","70","21670","21680"
"In post","2022","Asian","Merseyside","Outside London","EO","70","65","26290","26590"
"In post","2022","Asian","Merseyside","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Merseyside","Outside London","G7","25","20","[c]","[c]"
"In post","2022","Asian","Merseyside","Outside London","HEO","30","30","32410","33080"
"In post","2022","Asian","Merseyside","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Merseyside","Outside London","SEO","30","30","[c]","[c]"
"In post","2022","Asian","Merseyside","Outside London","Unknown","5","5","[c]","[c]"
"In post","2022","Asian","North Eastern Scotland","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2022","Asian","North Eastern Scotland","Outside London","AO","5","5","[c]","[c]"
"In post","2022","Asian","North Eastern Scotland","Outside London","EO","10","10","[c]","[c]"
"In post","2022","Asian","North Eastern Scotland","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Asian","North Eastern Scotland","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2022","Asian","North Eastern Scotland","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","North Eastern Scotland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Asian","North Eastern Scotland","Outside London","SEO","15","15","[c]","[c]"
"In post","2022","Asian","North Yorkshire","Outside London","AA","5","5","[c]","[c]"
"In post","2022","Asian","North Yorkshire","Outside London","AO","15","15","[c]","[c]"
"In post","2022","Asian","North Yorkshire","Outside London","EO","20","15","[c]","[c]"
"In post","2022","Asian","North Yorkshire","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Asian","North Yorkshire","Outside London","G7","5","5","[c]","[c]"
"In post","2022","Asian","North Yorkshire","Outside London","HEO","15","15","[c]","[c]"
"In post","2022","Asian","North Yorkshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Asian","North Yorkshire","Outside London","SEO","10","10","[c]","[c]"
"In post","2022","Asian","North Yorkshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Northern Ireland","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Northern Ireland","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Northern Ireland","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Northern Ireland","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Northern Ireland","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Northern Ireland","Outside London","HEO","5","5","[c]","[c]"
"In post","2022","Asian","Northern Ireland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Northern Ireland","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Northern Ireland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Northumberland, and Tyne and Wear","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Northumberland, and Tyne and Wear","Outside London","AO","165","150","21270","21260"
"In post","2022","Asian","Northumberland, and Tyne and Wear","Outside London","EO","125","115","26690","26820"
"In post","2022","Asian","Northumberland, and Tyne and Wear","Outside London","G6","5","5","[c]","[c]"
"In post","2022","Asian","Northumberland, and Tyne and Wear","Outside London","G7","35","35","54690","55000"
"In post","2022","Asian","Northumberland, and Tyne and Wear","Outside London","HEO","60","60","33020","33080"
"In post","2022","Asian","Northumberland, and Tyne and Wear","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Northumberland, and Tyne and Wear","Outside London","SEO","60","60","40040","40520"
"In post","2022","Asian","Northumberland, and Tyne and Wear","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Outer London - East and North East","London","AA","15","15","[c]","[c]"
"In post","2022","Asian","Outer London - East and North East","London","AO","230","205","25170","25110"
"In post","2022","Asian","Outer London - East and North East","London","EO","475","430","30860","31060"
"In post","2022","Asian","Outer London - East and North East","London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Outer London - East and North East","London","G7","10","10","[c]","[c]"
"In post","2022","Asian","Outer London - East and North East","London","HEO","40","40","37510","36650"
"In post","2022","Asian","Outer London - East and North East","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Outer London - East and North East","London","SEO","15","15","[c]","[c]"
"In post","2022","Asian","Outer London - East and North East","London","Unknown","45","40","30660","27980"
"In post","2022","Asian","Outer London - South","London","AA","50","40","22390","22460"
"In post","2022","Asian","Outer London - South","London","AO","375","335","25480","25630"
"In post","2022","Asian","Outer London - South","London","EO","590","550","29920","29370"
"In post","2022","Asian","Outer London - South","London","G6","35","35","72320","70960"
"In post","2022","Asian","Outer London - South","London","G7","165","160","59860","59430"
"In post","2022","Asian","Outer London - South","London","HEO","395","380","36330","35680"
"In post","2022","Asian","Outer London - South","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Outer London - South","London","SEO","265","260","43700","42440"
"In post","2022","Asian","Outer London - South","London","Unknown","15","15","[c]","[c]"
"In post","2022","Asian","Outer London - West and North West","London","AA","100","85","22700","22460"
"In post","2022","Asian","Outer London - West and North West","London","AO","485","430","25520","25460"
"In post","2022","Asian","Outer London - West and North West","London","EO","1360","1240","29710","29730"
"In post","2022","Asian","Outer London - West and North West","London","G6","25","20","[c]","[c]"
"In post","2022","Asian","Outer London - West and North West","London","G7","80","80","57460","57040"
"In post","2022","Asian","Outer London - West and North West","London","HEO","335","325","35510","35200"
"In post","2022","Asian","Outer London - West and North West","London","SCS level","15","15","[c]","[c]"
"In post","2022","Asian","Outer London - West and North West","London","SEO","170","170","42760","41970"
"In post","2022","Asian","Outer London - West and North West","London","Unknown","45","40","31400","30200"
"In post","2022","Asian","Overseas","Overseas","AA","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Overseas","Overseas","AO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Overseas","Overseas","EO","25","25","[c]","[c]"
"In post","2022","Asian","Overseas","Overseas","G6","15","15","[c]","[c]"
"In post","2022","Asian","Overseas","Overseas","G7","25","25","[c]","[c]"
"In post","2022","Asian","Overseas","Overseas","HEO","45","45","35050","34070"
"In post","2022","Asian","Overseas","Overseas","SCS level","10","10","[c]","[c]"
"In post","2022","Asian","Overseas","Overseas","SEO","15","15","[c]","[c]"
"In post","2022","Asian","Overseas","Overseas","Unknown","25","25","[c]","[c]"
"In post","2022","Asian","Shropshire and Staffordshire","Outside London","AA","10","10","[c]","[c]"
"In post","2022","Asian","Shropshire and Staffordshire","Outside London","AO","85","75","22740","21260"
"In post","2022","Asian","Shropshire and Staffordshire","Outside London","EO","95","90","27400","27570"
"In post","2022","Asian","Shropshire and Staffordshire","Outside London","G6","10","10","[c]","[c]"
"In post","2022","Asian","Shropshire and Staffordshire","Outside London","G7","30","25","[c]","[c]"
"In post","2022","Asian","Shropshire and Staffordshire","Outside London","HEO","50","50","34550","33300"
"In post","2022","Asian","Shropshire and Staffordshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Shropshire and Staffordshire","Outside London","SEO","45","45","43360","40550"
"In post","2022","Asian","Shropshire and Staffordshire","Outside London","Unknown","15","15","[c]","[c]"
"In post","2022","Asian","South Yorkshire","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2022","Asian","South Yorkshire","Outside London","AO","150","135","21560","21680"
"In post","2022","Asian","South Yorkshire","Outside London","EO","155","145","26060","25240"
"In post","2022","Asian","South Yorkshire","Outside London","G6","5","5","[c]","[c]"
"In post","2022","Asian","South Yorkshire","Outside London","G7","45","45","51780","50530"
"In post","2022","Asian","South Yorkshire","Outside London","HEO","70","70","31760","30830"
"In post","2022","Asian","South Yorkshire","Outside London","SCS level","5","5","[c]","[c]"
"In post","2022","Asian","South Yorkshire","Outside London","SEO","35","35","38630","37450"
"In post","2022","Asian","South Yorkshire","Outside London","Unknown","10","10","[c]","[c]"
"In post","2022","Asian","Southern Scotland","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Southern Scotland","Outside London","AO","25","20","[c]","[c]"
"In post","2022","Asian","Southern Scotland","Outside London","EO","10","10","[c]","[c]"
"In post","2022","Asian","Southern Scotland","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Southern Scotland","Outside London","G7","5","5","[c]","[c]"
