"Status","Year","Parent_department","Region_ITL2","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Attorney General's Departments","East Anglia","Norwich and East Norfolk","80","70","35210","27260"
"In post","2022","Attorney General's Departments","East Anglia","Peterborough","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","East Anglia","Suffolk CC","35","30","40170","34480"
"In post","2022","Attorney General's Departments","East Wales","Cardiff and Vale of Glamorgan","225","210","40350","38180"
"In post","2022","Attorney General's Departments","East Wales","Flintshire and Wrexham","80","75","40300","38180"
"In post","2022","Attorney General's Departments","East Wales","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","80","70","39670","38270"
"In post","2022","Attorney General's Departments","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Eastern Scotland","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Essex","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Essex","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Essex","Heart of Essex","200","185","42070","39880"
"In post","2022","Attorney General's Departments","Essex","Thurrock","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","35","30","53840","53850"
"In post","2022","Attorney General's Departments","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","175","165","42390","48080"
"In post","2022","Attorney General's Departments","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","10","10","36050","34480"
"In post","2022","Attorney General's Departments","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Greater Manchester","Greater Manchester North East","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Greater Manchester","Greater Manchester North West","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Greater Manchester","Greater Manchester South East","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Greater Manchester","Greater Manchester South West","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Greater Manchester","Manchester","375","345","40470","38000"
"In post","2022","Attorney General's Departments","Hampshire and Isle of Wight","Central Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Hampshire and Isle of Wight","North Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Hampshire and Isle of Wight","Portsmouth","110","105","42130","33290"
"In post","2022","Attorney General's Departments","Hampshire and Isle of Wight","South Hampshire","155","145","43390","39750"
"In post","2022","Attorney General's Departments","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","10","10","[c]","[c]"
"In post","2022","Attorney General's Departments","Inner London - East","Haringey and Islington","10","10","[c]","[c]"
"In post","2022","Attorney General's Departments","Inner London - East","Lewisham and Southwark","15","15","31230","24590"
"In post","2022","Attorney General's Departments","Inner London - West","Camden and City of London","5","5","[c]","[c]"
"In post","2022","Attorney General's Departments","Inner London - West","Westminster","4660","4385","50300","51250"
"In post","2022","Attorney General's Departments","Kent","East Kent","125","120","39440","30110"
"In post","2022","Attorney General's Departments","Kent","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Kent","Medway","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Kent","Mid Kent","10","10","[c]","[c]"
"In post","2022","Attorney General's Departments","Kent","West Kent","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Lancashire","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Lancashire","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Lancashire","Mid Lancashire","180","170","39820","38000"
"In post","2022","Attorney General's Departments","Leicestershire, Rutland and Northamptonshire","Leicester","135","125","39460","38000"
"In post","2022","Attorney General's Departments","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","15","15","43510","48080"
"In post","2022","Attorney General's Departments","Lincolnshire","Lincolnshire CC","20","15","46930","55610"
"In post","2022","Attorney General's Departments","Merseyside","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Merseyside","Liverpool","380","360","37230","30130"
"In post","2022","Attorney General's Departments","Merseyside","Sefton","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Merseyside","Wirral","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","North Yorkshire","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","North Yorkshire","York","170","165","41790","38180"
"In post","2022","Attorney General's Departments","Northumberland, and Tyne and Wear","Northumberland","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Northumberland, and Tyne and Wear","Tyneside","255","235","39120","34480"
"In post","2022","Attorney General's Departments","Outer London - East and North East","Bexley and Greenwich","10","10","37230","24590"
"In post","2022","Attorney General's Departments","Outer London - East and North East","Redbridge and Waltham Forest","15","15","34400","24590"
"In post","2022","Attorney General's Departments","Outer London - South","Bromley","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Outer London - South","Croydon","60","55","36280","31180"
"In post","2022","Attorney General's Departments","Outer London - South","Merton, Kingston upon Thames and Sutton","5","5","[c]","[c]"
"In post","2022","Attorney General's Departments","Outer London - West and North West","Ealing","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Outer London - West and North West","Harrow and Hillingdon","10","10","41060","30110"
"In post","2022","Attorney General's Departments","Outer London - West and North West","Hounslow and Richmond upon Thames","10","10","31270","24590"
"In post","2022","Attorney General's Departments","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Shropshire and Staffordshire","Shropshire","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Shropshire and Staffordshire","Staffordshire CC","5","5","[c]","[c]"
"In post","2022","Attorney General's Departments","Shropshire and Staffordshire","Stoke-on-Trent","60","55","42740","48080"
"In post","2022","Attorney General's Departments","Shropshire and Staffordshire","Telford and Wrekin","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","South Yorkshire","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","South Yorkshire","Sheffield","140","125","35150","28430"
"In post","2022","Attorney General's Departments","Surrey, East and West Sussex","Brighton and Hove","125","115","41250","31560"
"In post","2022","Attorney General's Departments","Surrey, East and West Sussex","East Surrey","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Surrey, East and West Sussex","West Surrey","65","65","45130","40800"
"In post","2022","Attorney General's Departments","Surrey, East and West Sussex","West Sussex (North East)","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Surrey, East and West Sussex","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Tees Valley and Durham","Durham","5","5","[c]","[c]"
"In post","2022","Attorney General's Departments","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Tees Valley and Durham","South Teesside","90","80","38730","32370"
"In post","2022","Attorney General's Departments","West Midlands","Birmingham","505","475","40340","38000"
"In post","2022","Attorney General's Departments","West Midlands","Walsall","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","West Midlands","Wolverhampton","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","West Wales and The Valleys","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","West Wales and The Valleys","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","West Wales and The Valleys","Gwent Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","West Wales and The Valleys","South West Wales","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","West Wales and The Valleys","Swansea","80","75","41380","38180"
"In post","2022","Attorney General's Departments","West Yorkshire","Bradford","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","West Yorkshire","Calderdale and Kirklees","5","5","[c]","[c]"
"In post","2022","Attorney General's Departments","West Yorkshire","Leeds","460","430","42870","48080"
"In post","2022","Attorney General's Departments","West Yorkshire","Wakefield","70","70","35890","30130"
"In post","2022","Cabinet Office","Bedfordshire and Hertfordshire","Central Bedfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Bedfordshire and Hertfordshire","Hertfordshire CC","5","5","[c]","[c]"
"In post","2022","Cabinet Office","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","35","35","39550","30630"
"In post","2022","Cabinet Office","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","10","10","52830","60920"
"In post","2022","Cabinet Office","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","90","85","34410","33300"
"In post","2022","Cabinet Office","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Cheshire","Cheshire East","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Cheshire","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Cheshire","Warrington","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Cumbria","East Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Cumbria","West Cumbria","5","5","[c]","[c]"
"In post","2022","Cabinet Office","Derbyshire and Nottinghamshire","East Derbyshire","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Derbyshire and Nottinghamshire","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Derbyshire and Nottinghamshire","Nottingham","55","50","52060","49700"
"In post","2022","Cabinet Office","Derbyshire and Nottinghamshire","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Derbyshire and Nottinghamshire","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Devon","Devon CC","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Devon","Plymouth","5","5","[c]","[c]"
"In post","2022","Cabinet Office","Dorset and Somerset","Dorset","10","10","37040","33630"
"In post","2022","Cabinet Office","East Anglia","Cambridgeshire CC","15","15","47460","33300"
"In post","2022","Cabinet Office","East Anglia","Norwich and East Norfolk","225","215","41950","38980"
"In post","2022","Cabinet Office","East Anglia","Peterborough","10","10","63300","68150"
"In post","2022","Cabinet Office","East Anglia","Suffolk CC","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","East Wales","Cardiff and Vale of Glamorgan","50","45","43110","37300"
"In post","2022","Cabinet Office","East Wales","Monmouthshire and Newport","150","150","36680","31250"
"In post","2022","Cabinet Office","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Eastern Scotland","City of Edinburgh","30","30","35390","32000"
"In post","2022","Cabinet Office","Eastern Scotland","Falkirk","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Essex","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","55","55","55340","49700"
"In post","2022","Cabinet Office","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","135","130","50770","49700"
"In post","2022","Cabinet Office","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","5","5","[c]","[c]"
"In post","2022","Cabinet Office","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","15","15","44730","37300"
"In post","2022","Cabinet Office","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","60","60","66690","63750"
"In post","2022","Cabinet Office","Greater Manchester","Greater Manchester North West","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Greater Manchester","Greater Manchester South East","5","5","[c]","[c]"
"In post","2022","Cabinet Office","Greater Manchester","Greater Manchester South West","245","240","43730","37300"
"In post","2022","Cabinet Office","Greater Manchester","Manchester","165","160","48080","49700"
"In post","2022","Cabinet Office","Hampshire and Isle of Wight","Central Hampshire","45","40","64070","64750"
"In post","2022","Cabinet Office","Hampshire and Isle of Wight","North Hampshire","25","25","45390","40600"
"In post","2022","Cabinet Office","Hampshire and Isle of Wight","Portsmouth","15","15","44500","33300"
"In post","2022","Cabinet Office","Hampshire and Isle of Wight","South Hampshire","10","10","[c]","[c]"
"In post","2022","Cabinet Office","Hampshire and Isle of Wight","Southampton","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Inner London - East","Hackney and Newham","5","5","[c]","[c]"
"In post","2022","Cabinet Office","Inner London - East","Lewisham and Southwark","10","10","[c]","[c]"
"In post","2022","Cabinet Office","Inner London - East","Tower Hamlets","1085","1065","52140","54700"
"In post","2022","Cabinet Office","Inner London - West","Camden and City of London","70","70","56280","54700"
"In post","2022","Cabinet Office","Inner London - West","Westminster","5405","5340","49590","40600"
"In post","2022","Cabinet Office","Kent","East Kent","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Kent","Medway","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Kent","West Kent","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Lancashire","Blackpool","40","35","56170","58210"
"In post","2022","Cabinet Office","Lancashire","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Merseyside","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Merseyside","Liverpool","470","465","40210","38330"
"In post","2022","Cabinet Office","Merseyside","Sefton","5","5","[c]","[c]"
"In post","2022","Cabinet Office","Merseyside","Wirral","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","North Yorkshire","North Yorkshire CC","20","20","46000","45420"
"In post","2022","Cabinet Office","North Yorkshire","York","545","520","32540","32000"
"In post","2022","Cabinet Office","Northern Ireland","Ards and North Down","5","5","[c]","[c]"
"In post","2022","Cabinet Office","Northern Ireland","Belfast","5","5","[c]","[c]"
"In post","2022","Cabinet Office","Northumberland, and Tyne and Wear","Northumberland","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Northumberland, and Tyne and Wear","Tyneside","460","435","29460","25550"
"In post","2022","Cabinet Office","Outer London - South","Croydon","20","20","62640","65320"
"In post","2022","Cabinet Office","Outer London - South","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Outer London - West and North West","Brent","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Outer London - West and North West","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Shropshire and Staffordshire","Shropshire","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Shropshire and Staffordshire","Staffordshire CC","5","5","[c]","[c]"
"In post","2022","Cabinet Office","Shropshire and Staffordshire","Telford and Wrekin","20","20","69660","64500"
"In post","2022","Cabinet Office","South Yorkshire","Sheffield","85","80","50370","49700"
"In post","2022","Cabinet Office","Southern Scotland","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Southern Scotland","South Lanarkshire","10","10","70310","64860"
"In post","2022","Cabinet Office","Surrey, East and West Sussex","Brighton and Hove","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Surrey, East and West Sussex","West Surrey","5","5","[c]","[c]"
"In post","2022","Cabinet Office","Tees Valley and Durham","Darlington","15","15","62900","62010"
"In post","2022","Cabinet Office","Tees Valley and Durham","Durham","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Unknown","Unknown","475","475","37420","32000"
"In post","2022","Cabinet Office","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","West Central Scotland","Glasgow City","250","245","42310","33130"
"In post","2022","Cabinet Office","West Central Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","West Central Scotland","North Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","West Midlands","Birmingham","205","205","48400","38310"
"In post","2022","Cabinet Office","West Midlands","Coventry","10","10","66610","63110"
"In post","2022","Cabinet Office","West Midlands","Solihull","5","5","[c]","[c]"
"In post","2022","Cabinet Office","West Midlands","Wolverhampton","5","5","[c]","[c]"
"In post","2022","Cabinet Office","West Wales and The Valleys","Central Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","West Wales and The Valleys","Swansea","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","West Yorkshire","Bradford","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","West Yorkshire","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","West Yorkshire","Leeds","270","260","47800","49700"
"In post","2022","Cabinet Office","West Yorkshire","Wakefield","5","5","[c]","[c]"
"In post","2022","Chancellor's other departments","Eastern Scotland","City of Edinburgh","10","10","73790","69690"
"In post","2022","Chancellor's other departments","Inner London - West","Camden and City of London","210","195","65470","57250"
"In post","2022","Chancellor's other departments","Inner London - West","Westminster","145","145","53320","47940"
"In post","2022","Chancellor's other departments","Lancashire","Mid Lancashire","20","20","43160","40290"
"In post","2022","Chancellor's other departments","Tees Valley and Durham","Durham","20","20","47120","47870"
"In post","2022","Chancellor's other departments","West Central Scotland","Glasgow City","15","15","42130","41310"
"In post","2022","Charity Commission","Dorset and Somerset","Somerset CC","35","35","31780","29540"
"In post","2022","Charity Commission","East Wales","Monmouthshire and Newport","5","5","[c]","[c]"
"In post","2022","Charity Commission","Inner London - West","Westminster","80","80","44120","37910"
"In post","2022","Charity Commission","Merseyside","Sefton","345","325","31850","29160"
"In post","2022","Competition and Markets Authority","East Wales","Cardiff and Vale of Glamorgan","5","5","[c]","[c]"
"In post","2022","Competition and Markets Authority","Eastern Scotland","City of Edinburgh","55","55","58200","55860"
"In post","2022","Competition and Markets Authority","Inner London - East","Tower Hamlets","795","770","61480","57060"
"In post","2022","Competition and Markets Authority","Northern Ireland","Belfast","10","10","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Bedfordshire and Hertfordshire","Bedford","10","10","36430","36190"
"In post","2022","Department for Business, Energy and Industrial Strategy","Bedfordshire and Hertfordshire","Hertfordshire CC","35","35","40870","38510"
"In post","2022","Department for Business, Energy and Industrial Strategy","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","50","45","41240","39650"
"In post","2022","Department for Business, Energy and Industrial Strategy","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","45","40","37170","33130"
"In post","2022","Department for Business, Energy and Industrial Strategy","Cheshire","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","5","5","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Derbyshire and Nottinghamshire","Nottingham","180","170","30530","29260"
"In post","2022","Department for Business, Energy and Industrial Strategy","Derbyshire and Nottinghamshire","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Derbyshire and Nottinghamshire","South Nottinghamshire","10","10","35020","35010"
"In post","2022","Department for Business, Energy and Industrial Strategy","Devon","Devon CC","1810","1720","40230","39650"
"In post","2022","Department for Business, Energy and Industrial Strategy","Devon","Plymouth","55","55","29570","27720"
"In post","2022","Department for Business, Energy and Industrial Strategy","Devon","Torbay","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Dorset and Somerset","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Dorset and Somerset","Dorset","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Dorset and Somerset","Somerset CC","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","East Anglia","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","East Anglia","Cambridgeshire CC","25","25","37240","36770"
"In post","2022","Department for Business, Energy and Industrial Strategy","East Anglia","North and West Norfolk","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","East Anglia","Suffolk CC","110","105","30390","29940"
"In post","2022","Department for Business, Energy and Industrial Strategy","East Wales","Cardiff and Vale of Glamorgan","1320","1225","31280","27070"
"In post","2022","Department for Business, Energy and Industrial Strategy","East Wales","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","East Wales","Monmouthshire and Newport","1655","1565","37990","31300"
"In post","2022","Department for Business, Energy and Industrial Strategy","Eastern Scotland","City of Edinburgh","160","150","30270","24500"
"In post","2022","Department for Business, Energy and Industrial Strategy","Eastern Scotland","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Eastern Scotland","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Essex","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Essex","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Essex","Southend-on-Sea","25","25","31790","31000"
"In post","2022","Department for Business, Energy and Industrial Strategy","Essex","Thurrock","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","100","95","38090","34390"
"In post","2022","Department for Business, Energy and Industrial Strategy","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","110","105","44590","49080"
"In post","2022","Department for Business, Energy and Industrial Strategy","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","15","15","32880","32770"
"In post","2022","Department for Business, Energy and Industrial Strategy","Greater Manchester","Greater Manchester North West","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Greater Manchester","Greater Manchester South West","245","240","41020","36740"
"In post","2022","Department for Business, Energy and Industrial Strategy","Greater Manchester","Manchester","315","300","32370","30950"
"In post","2022","Department for Business, Energy and Industrial Strategy","Hampshire and Isle of Wight","Central Hampshire","5","5","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Hampshire and Isle of Wight","North Hampshire","40","35","34880","34500"
"In post","2022","Department for Business, Energy and Industrial Strategy","Hampshire and Isle of Wight","South Hampshire","10","10","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Hampshire and Isle of Wight","Southampton","35","30","33580","34390"
"In post","2022","Department for Business, Energy and Industrial Strategy","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","15","15","33600","32730"
"In post","2022","Department for Business, Energy and Industrial Strategy","Highlands and Islands","Shetland Islands","5","5","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Inner London - East","Hackney and Newham","230","220","42460","38510"
"In post","2022","Department for Business, Energy and Industrial Strategy","Inner London - East","Haringey and Islington","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Inner London - West","Wandsworth","10","10","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Inner London - West","Westminster","5540","5420","49460","52300"
"In post","2022","Department for Business, Energy and Industrial Strategy","Kent","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Kent","Medway","50","50","27460","25010"
"In post","2022","Department for Business, Energy and Industrial Strategy","Kent","Mid Kent","[c]","[c]","[c]","[c]"
