"Status","Year","Disability","Ethnicity","Function_of_post","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Declared disabled","Undeclared","Finance","50","50","35600","31990"
"In post","2022","Declared disabled","Undeclared","Grants Management","5","5","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","Human Resources","55","50","36600","33430"
"In post","2022","Declared disabled","Undeclared","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Undeclared","Legal","30","30","48200","52730"
"In post","2022","Declared disabled","Undeclared","No function","1165","1055","29820","27570"
"In post","2022","Declared disabled","Undeclared","Project Delivery","125","120","39840","40520"
"In post","2022","Declared disabled","Undeclared","Property","60","55","37230","33370"
"In post","2022","Declared disabled","Undeclared","Security","40","40","37410","39070"
"In post","2022","Declared disabled","Undeclared","Unknown","300","280","32770","28650"
"In post","2022","Declared disabled","Unknown","Analysis","15","15","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Commercial","20","15","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Communications","15","15","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Counter Fraud","50","40","34370","33080"
"In post","2022","Declared disabled","Unknown","Debt","20","15","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Digital, Data & Technology","40","40","40830","37670"
"In post","2022","Declared disabled","Unknown","Finance","25","25","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Grants Management","15","10","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Human Resources","25","25","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Legal","40","35","40630","34480"
"In post","2022","Declared disabled","Unknown","No function","760","675","30970","27570"
"In post","2022","Declared disabled","Unknown","Project Delivery","65","60","37940","33500"
"In post","2022","Declared disabled","Unknown","Property","15","15","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Security","30","30","33460","33530"
"In post","2022","Declared disabled","Unknown","Unknown","150","145","34870","30070"
"In post","2022","Declared disabled","White","Analysis","600","565","41340","38000"
"In post","2022","Declared disabled","White","Commercial","370","360","39800","37710"
"In post","2022","Declared disabled","White","Communications","490","465","34700","33080"
"In post","2022","Declared disabled","White","Counter Fraud","1565","1410","31090","27570"
"In post","2022","Declared disabled","White","Debt","655","555","23310","21260"
"In post","2022","Declared disabled","White","Digital, Data & Technology","1675","1600","38950","35310"
"In post","2022","Declared disabled","White","Finance","920","845","37400","33300"
"In post","2022","Declared disabled","White","Grants Management","155","140","25600","21300"
"In post","2022","Declared disabled","White","Human Resources","1320","1245","37870","33350"
"In post","2022","Declared disabled","White","Internal Audit","75","70","44800","39980"
"In post","2022","Declared disabled","White","Legal","915","850","44450","41750"
"In post","2022","Declared disabled","White","No function","26735","24110","29790","27570"
"In post","2022","Declared disabled","White","Project Delivery","2175","2070","39820","36980"
"In post","2022","Declared disabled","White","Property","615","590","36150","33300"
"In post","2022","Declared disabled","White","Security","720","690","32620","30450"
"In post","2022","Declared disabled","White","Unknown","5270","4970","33660","29080"
"In post","2022","Declared non-disabled","Asian","Analysis","475","465","42940","39150"
"In post","2022","Declared non-disabled","Asian","Commercial","220","215","43230","39020"
"In post","2022","Declared non-disabled","Asian","Communications","565","550","32060","26820"
"In post","2022","Declared non-disabled","Asian","Counter Fraud","1075","1000","30940","28920"
"In post","2022","Declared non-disabled","Asian","Debt","610","530","23230","21260"
"In post","2022","Declared non-disabled","Asian","Digital, Data & Technology","1045","1035","42470","39660"
"In post","2022","Declared non-disabled","Asian","Finance","885","855","39140","36500"
"In post","2022","Declared non-disabled","Asian","Grants Management","35","30","24850","21300"
"In post","2022","Declared non-disabled","Asian","Human Resources","470","455","37170","33120"
"In post","2022","Declared non-disabled","Asian","Internal Audit","65","65","45800","43360"
"In post","2022","Declared non-disabled","Asian","Legal","875","820","44670","48080"
"In post","2022","Declared non-disabled","Asian","No function","14010","13025","31160","27570"
"In post","2022","Declared non-disabled","Asian","Project Delivery","975","940","41920","38600"
"In post","2022","Declared non-disabled","Asian","Property","355","340","35780","32280"
"In post","2022","Declared non-disabled","Asian","Security","225","220","33860","31660"
"In post","2022","Declared non-disabled","Asian","Unknown","4430","4145","32340","28990"
"In post","2022","Declared non-disabled","Black","Analysis","155","155","39080","37380"
"In post","2022","Declared non-disabled","Black","Commercial","125","125","40120","36450"
"In post","2022","Declared non-disabled","Black","Communications","180","175","31730","27500"
"In post","2022","Declared non-disabled","Black","Counter Fraud","465","440","31010","31020"
"In post","2022","Declared non-disabled","Black","Debt","165","150","24830","21260"
"In post","2022","Declared non-disabled","Black","Digital, Data & Technology","490","485","39560","36330"
"In post","2022","Declared non-disabled","Black","Finance","360","355","39700","36990"
"In post","2022","Declared non-disabled","Black","Grants Management","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Black","Human Resources","290","285","35640","32700"
"In post","2022","Declared non-disabled","Black","Internal Audit","30","30","43330","41790"
"In post","2022","Declared non-disabled","Black","Legal","475","460","42300","37930"
"In post","2022","Declared non-disabled","Black","No function","7800","7505","31300","30220"
"In post","2022","Declared non-disabled","Black","Project Delivery","530","520","39680","37610"
"In post","2022","Declared non-disabled","Black","Property","145","145","37220","34260"
"In post","2022","Declared non-disabled","Black","Security","100","100","33590","30800"
"In post","2022","Declared non-disabled","Black","Unknown","1815","1715","33350","29130"
"In post","2022","Declared non-disabled","Mixed","Analysis","145","140","43560","40750"
"In post","2022","Declared non-disabled","Mixed","Commercial","65","65","39230","36050"
"In post","2022","Declared non-disabled","Mixed","Communications","145","140","37900","33370"
"In post","2022","Declared non-disabled","Mixed","Counter Fraud","195","185","33560","30920"
"In post","2022","Declared non-disabled","Mixed","Debt","60","50","23300","21260"
"In post","2022","Declared non-disabled","Mixed","Digital, Data & Technology","265","265","42120","40140"
"In post","2022","Declared non-disabled","Mixed","Finance","150","145","41590","37800"
"In post","2022","Declared non-disabled","Mixed","Grants Management","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Human Resources","160","155","39770","36010"
"In post","2022","Declared non-disabled","Mixed","Internal Audit","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Legal","235","220","48490","50500"
"In post","2022","Declared non-disabled","Mixed","No function","3830","3660","33560","29300"
"In post","2022","Declared non-disabled","Mixed","Project Delivery","330","325","42070","38600"
"In post","2022","Declared non-disabled","Mixed","Property","80","75","36100","33380"
"In post","2022","Declared non-disabled","Mixed","Security","75","75","35930","34550"
"In post","2022","Declared non-disabled","Mixed","Unknown","845","805","36170","30820"
"In post","2022","Declared non-disabled","Other ethnicity","Analysis","40","35","45720","38280"
"In post","2022","Declared non-disabled","Other ethnicity","Commercial","30","30","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Communications","30","25","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Counter Fraud","55","50","31530","30330"
"In post","2022","Declared non-disabled","Other ethnicity","Debt","30","25","23960","21260"
"In post","2022","Declared non-disabled","Other ethnicity","Digital, Data & Technology","95","95","42880","37930"
"In post","2022","Declared non-disabled","Other ethnicity","Finance","45","45","40300","40190"
"In post","2022","Declared non-disabled","Other ethnicity","Grants Management","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Human Resources","40","40","37900","32330"
"In post","2022","Declared non-disabled","Other ethnicity","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Legal","80","75","49340","50880"
"In post","2022","Declared non-disabled","Other ethnicity","No function","1105","1055","34620","31060"
"In post","2022","Declared non-disabled","Other ethnicity","Project Delivery","85","80","43890","42210"
"In post","2022","Declared non-disabled","Other ethnicity","Property","25","20","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Security","20","20","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Unknown","215","200","33730","29110"
"In post","2022","Declared non-disabled","Undeclared","Analysis","130","125","45610","47010"
"In post","2022","Declared non-disabled","Undeclared","Commercial","80","75","44070","39280"
"In post","2022","Declared non-disabled","Undeclared","Communications","70","65","36460","33370"
"In post","2022","Declared non-disabled","Undeclared","Counter Fraud","385","340","30560","27570"
"In post","2022","Declared non-disabled","Undeclared","Debt","115","100","23820","21260"
"In post","2022","Declared non-disabled","Undeclared","Digital, Data & Technology","505","490","42130","39650"
"In post","2022","Declared non-disabled","Undeclared","Finance","210","200","39550","36540"
"In post","2022","Declared non-disabled","Undeclared","Grants Management","50","50","26740","26030"
"In post","2022","Declared non-disabled","Undeclared","Human Resources","120","115","36270","33240"
"In post","2022","Declared non-disabled","Undeclared","Internal Audit","20","15","[c]","[c]"
"In post","2022","Declared non-disabled","Undeclared","Legal","170","160","48270","48830"
"In post","2022","Declared non-disabled","Undeclared","No function","4685","4250","31480","27570"
"In post","2022","Declared non-disabled","Undeclared","Project Delivery","520","495","41840","40370"
"In post","2022","Declared non-disabled","Undeclared","Property","335","305","37260","33500"
"In post","2022","Declared non-disabled","Undeclared","Security","175","175","35180","33300"
"In post","2022","Declared non-disabled","Undeclared","Unknown","1485","1390","34740","30410"
"In post","2022","Declared non-disabled","Unknown","Analysis","155","155","39600","38070"
"In post","2022","Declared non-disabled","Unknown","Commercial","105","105","58530","42040"
"In post","2022","Declared non-disabled","Unknown","Communications","95","90","37470","34820"
"In post","2022","Declared non-disabled","Unknown","Counter Fraud","295","270","33850","31010"
"In post","2022","Declared non-disabled","Unknown","Debt","105","90","23680","21260"
"In post","2022","Declared non-disabled","Unknown","Digital, Data & Technology","455","440","38880","35310"
"In post","2022","Declared non-disabled","Unknown","Finance","220","205","37810","34290"
"In post","2022","Declared non-disabled","Unknown","Grants Management","835","790","23870","21300"
"In post","2022","Declared non-disabled","Unknown","Human Resources","130","125","36950","31990"
"In post","2022","Declared non-disabled","Unknown","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Unknown","Legal","350","325","46480","48830"
"In post","2022","Declared non-disabled","Unknown","No function","5200","4700","30600","27570"
"In post","2022","Declared non-disabled","Unknown","Project Delivery","485","470","39810","37410"
"In post","2022","Declared non-disabled","Unknown","Property","95","90","37500","32630"
"In post","2022","Declared non-disabled","Unknown","Security","160","155","32430","29250"
"In post","2022","Declared non-disabled","Unknown","Unknown","475","460","34740","29500"
"In post","2022","Declared non-disabled","White","Analysis","4580","4390","44770","39830"
"In post","2022","Declared non-disabled","White","Commercial","2885","2785","43380","38980"
"In post","2022","Declared non-disabled","White","Communications","3935","3785","37580","33370"
"In post","2022","Declared non-disabled","White","Counter Fraud","8895","8205","32830","28920"
"In post","2022","Declared non-disabled","White","Debt","3175","2805","24100","21260"
"In post","2022","Declared non-disabled","White","Digital, Data & Technology","11800","11415","41860","38650"
"In post","2022","Declared non-disabled","White","Finance","6580","6210","40200","36190"
"In post","2022","Declared non-disabled","White","Grants Management","1145","1030","25970","24920"
"In post","2022","Declared non-disabled","White","Human Resources","6640","6265","38400","33370"
"In post","2022","Declared non-disabled","White","Internal Audit","435","415","46830","43710"
"In post","2022","Declared non-disabled","White","Legal","6310","5855","48520","51250"
"In post","2022","Declared non-disabled","White","No function","140975","130035","32320","27570"
"In post","2022","Declared non-disabled","White","Project Delivery","15830","15195","42540","40000"
"In post","2022","Declared non-disabled","White","Property","5245","5025","38100","33380"
"In post","2022","Declared non-disabled","White","Security","5950","5810","32690","30450"
"In post","2022","Declared non-disabled","White","Unknown","44140","41740","35220","30500"
"In post","2022","Undeclared","Asian","Analysis","20","20","[c]","[c]"
"In post","2022","Undeclared","Asian","Commercial","10","10","[c]","[c]"
"In post","2022","Undeclared","Asian","Communications","15","15","[c]","[c]"
"In post","2022","Undeclared","Asian","Counter Fraud","50","45","30880","28160"
"In post","2022","Undeclared","Asian","Debt","40","35","22550","21260"
"In post","2022","Undeclared","Asian","Digital, Data & Technology","45","45","38070","34260"
"In post","2022","Undeclared","Asian","Finance","50","50","38660","34350"
"In post","2022","Undeclared","Asian","Grants Management","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Asian","Human Resources","35","30","38120","36550"
"In post","2022","Undeclared","Asian","Internal Audit","10","10","[c]","[c]"
"In post","2022","Undeclared","Asian","Legal","25","20","[c]","[c]"
"In post","2022","Undeclared","Asian","No function","810","755","31560","27570"
"In post","2022","Undeclared","Asian","Project Delivery","50","50","41430","37900"
"In post","2022","Undeclared","Asian","Property","25","25","[c]","[c]"
"In post","2022","Undeclared","Asian","Security","20","20","[c]","[c]"
"In post","2022","Undeclared","Asian","Unknown","165","150","32790","29080"
"In post","2022","Undeclared","Black","Analysis","5","5","[c]","[c]"
"In post","2022","Undeclared","Black","Commercial","5","5","[c]","[c]"
"In post","2022","Undeclared","Black","Communications","10","10","[c]","[c]"
"In post","2022","Undeclared","Black","Counter Fraud","20","20","[c]","[c]"
"In post","2022","Undeclared","Black","Debt","5","5","[c]","[c]"
"In post","2022","Undeclared","Black","Digital, Data & Technology","15","15","[c]","[c]"
"In post","2022","Undeclared","Black","Finance","15","15","[c]","[c]"
"In post","2022","Undeclared","Black","Grants Management","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Human Resources","15","15","[c]","[c]"
"In post","2022","Undeclared","Black","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Legal","15","15","[c]","[c]"
"In post","2022","Undeclared","Black","No function","560","530","31870","31060"
"In post","2022","Undeclared","Black","Project Delivery","20","20","[c]","[c]"
"In post","2022","Undeclared","Black","Property","15","15","[c]","[c]"
"In post","2022","Undeclared","Black","Security","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Black","Unknown","65","60","30840","29130"
"In post","2022","Undeclared","Mixed","Analysis","10","10","[c]","[c]"
"In post","2022","Undeclared","Mixed","Commercial","5","5","[c]","[c]"
"In post","2022","Undeclared","Mixed","Communications","5","5","[c]","[c]"
"In post","2022","Undeclared","Mixed","Counter Fraud","5","5","[c]","[c]"
"In post","2022","Undeclared","Mixed","Debt","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","Digital, Data & Technology","10","10","[c]","[c]"
"In post","2022","Undeclared","Mixed","Finance","5","5","[c]","[c]"
"In post","2022","Undeclared","Mixed","Grants Management","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","Human Resources","10","10","[c]","[c]"
"In post","2022","Undeclared","Mixed","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","Legal","10","5","[c]","[c]"
"In post","2022","Undeclared","Mixed","No function","290","275","33020","30160"
"In post","2022","Undeclared","Mixed","Project Delivery","20","20","[c]","[c]"
"In post","2022","Undeclared","Mixed","Property","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Mixed","Security","10","10","[c]","[c]"
"In post","2022","Undeclared","Mixed","Unknown","45","40","34850","28890"
"In post","2022","Undeclared","Other ethnicity","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Other ethnicity","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Other ethnicity","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Other ethnicity","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Other ethnicity","Debt","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Other ethnicity","Digital, Data & Technology","5","5","[c]","[c]"
"In post","2022","Undeclared","Other ethnicity","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Other ethnicity","Grants Management","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Other ethnicity","Human Resources","5","5","[c]","[c]"
"In post","2022","Undeclared","Other ethnicity","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Other ethnicity","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Other ethnicity","No function","90","85","34510","31060"
"In post","2022","Undeclared","Other ethnicity","Project Delivery","5","5","[c]","[c]"
"In post","2022","Undeclared","Other ethnicity","Property","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Other ethnicity","Security","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Other ethnicity","Unknown","10","10","[c]","[c]"
"In post","2022","Undeclared","Undeclared","Analysis","65","65","45450","40520"
"In post","2022","Undeclared","Undeclared","Commercial","70","70","42610","41210"
"In post","2022","Undeclared","Undeclared","Communications","85","80","33990","33300"
"In post","2022","Undeclared","Undeclared","Counter Fraud","400","375","36900","33370"
"In post","2022","Undeclared","Undeclared","Debt","75","65","23860","22080"
"In post","2022","Undeclared","Undeclared","Digital, Data & Technology","455","445","41380","38450"
"In post","2022","Undeclared","Undeclared","Finance","205","195","39650","36070"
"In post","2022","Undeclared","Undeclared","Grants Management","25","25","[c]","[c]"
"In post","2022","Undeclared","Undeclared","Human Resources","145","140","36740","33300"
"In post","2022","Undeclared","Undeclared","Internal Audit","10","10","[c]","[c]"
"In post","2022","Undeclared","Undeclared","Legal","100","90","53360","55210"
"In post","2022","Undeclared","Undeclared","No function","2935","2760","34390","30780"
"In post","2022","Undeclared","Undeclared","Project Delivery","540","515","43190","40580"
"In post","2022","Undeclared","Undeclared","Property","270","250","37710","33370"
"In post","2022","Undeclared","Undeclared","Security","270","265","37230","39070"
"In post","2022","Undeclared","Undeclared","Unknown","1415","1345","35000","30980"
"In post","2022","Undeclared","Unknown","Analysis","10","10","[c]","[c]"
"In post","2022","Undeclared","Unknown","Commercial","5","5","[c]","[c]"
"In post","2022","Undeclared","Unknown","Communications","10","10","[c]","[c]"
"In post","2022","Undeclared","Unknown","Counter Fraud","35","30","36190","33440"
"In post","2022","Undeclared","Unknown","Debt","15","10","[c]","[c]"
"In post","2022","Undeclared","Unknown","Digital, Data & Technology","30","30","39630","36810"
"In post","2022","Undeclared","Unknown","Finance","20","20","[c]","[c]"
"In post","2022","Undeclared","Unknown","Grants Management","10","10","[c]","[c]"
"In post","2022","Undeclared","Unknown","Human Resources","25","25","[c]","[c]"
"In post","2022","Undeclared","Unknown","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Legal","10","10","[c]","[c]"
"In post","2022","Undeclared","Unknown","No function","790","720","31210","28920"
"In post","2022","Undeclared","Unknown","Project Delivery","50","45","39920","40360"
"In post","2022","Undeclared","Unknown","Property","15","15","[c]","[c]"
"In post","2022","Undeclared","Unknown","Security","30","30","[c]","[c]"
"In post","2022","Undeclared","Unknown","Unknown","55","55","35910","33300"
"In post","2022","Undeclared","White","Analysis","160","155","44450","40350"
"In post","2022","Undeclared","White","Commercial","170","165","43670","39090"
"In post","2022","Undeclared","White","Communications","190","185","36440","33080"
"In post","2022","Undeclared","White","Counter Fraud","440","405","32250","28920"
"In post","2022","Undeclared","White","Debt","185","165","23490","21260"
"In post","2022","Undeclared","White","Digital, Data & Technology","635","620","39740","36500"
"In post","2022","Undeclared","White","Finance","330","310","39360","34550"
"In post","2022","Undeclared","White","Grants Management","10","10","[c]","[c]"
"In post","2022","Undeclared","White","Human Resources","385","365","36450","33300"
"In post","2022","Undeclared","White","Internal Audit","30","30","45730","40340"
"In post","2022","Undeclared","White","Legal","160","145","50950","52630"
"In post","2022","Undeclared","White","No function","10600","9705","31010","28200"
"In post","2022","Undeclared","White","Project Delivery","705","675","40750","39860"
"In post","2022","Undeclared","White","Property","325","315","37470","34000"
"In post","2022","Undeclared","White","Security","535","520","33660","33300"
"In post","2022","Undeclared","White","Unknown","1755","1660","32140","27370"
"In post","2022","Unknown","Asian","Analysis","95","90","42350","38340"
"In post","2022","Unknown","Asian","Commercial","45","45","39780","39710"
"In post","2022","Unknown","Asian","Communications","95","95","32380","27270"
"In post","2022","Unknown","Asian","Counter Fraud","100","95","32420","31020"
"In post","2022","Unknown","Asian","Debt","50","45","27340","26400"
"In post","2022","Unknown","Asian","Digital, Data & Technology","215","215","41330","37650"
"In post","2022","Unknown","Asian","Finance","130","130","37050","33370"
"In post","2022","Unknown","Asian","Grants Management","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Asian","Human Resources","70","70","33810","32640"
"In post","2022","Unknown","Asian","Internal Audit","5","5","[c]","[c]"
"In post","2022","Unknown","Asian","Legal","175","165","40360","40000"
"In post","2022","Unknown","Asian","No function","1295","1230","37020","32960"
"In post","2022","Unknown","Asian","Project Delivery","120","115","43800","40180"
"In post","2022","Unknown","Asian","Property","45","40","33510","29360"
"In post","2022","Unknown","Asian","Security","45","45","32310","29250"
"In post","2022","Unknown","Asian","Unknown","355","345","34290","28650"
"In post","2022","Unknown","Black","Analysis","40","40","40280","37610"
"In post","2022","Unknown","Black","Commercial","25","25","[c]","[c]"
"In post","2022","Unknown","Black","Communications","35","35","36240","27990"
"In post","2022","Unknown","Black","Counter Fraud","40","35","32860","31020"
"In post","2022","Unknown","Black","Debt","25","20","[c]","[c]"
"In post","2022","Unknown","Black","Digital, Data & Technology","75","75","38540","36740"
"In post","2022","Unknown","Black","Finance","35","35","34700","32050"
"In post","2022","Unknown","Black","Grants Management","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Black","Human Resources","25","25","[c]","[c]"
"In post","2022","Unknown","Black","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Black","Legal","80","80","34630","27670"
"In post","2022","Unknown","Black","No function","520","500","37050","32940"
"In post","2022","Unknown","Black","Project Delivery","70","70","43210","40180"
"In post","2022","Unknown","Black","Property","15","15","[c]","[c]"
"In post","2022","Unknown","Black","Security","20","20","[c]","[c]"
"In post","2022","Unknown","Black","Unknown","110","110","38120","35050"
"In post","2022","Unknown","Mixed","Analysis","40","40","41950","36870"
"In post","2022","Unknown","Mixed","Commercial","15","15","[c]","[c]"
"In post","2022","Unknown","Mixed","Communications","25","25","[c]","[c]"
"In post","2022","Unknown","Mixed","Counter Fraud","25","20","[c]","[c]"
"In post","2022","Unknown","Mixed","Debt","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Mixed","Digital, Data & Technology","30","30","38630","33790"
"In post","2022","Unknown","Mixed","Finance","20","20","[c]","[c]"
"In post","2022","Unknown","Mixed","Grants Management","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Mixed","Human Resources","20","20","[c]","[c]"
"In post","2022","Unknown","Mixed","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Mixed","Legal","45","45","41110","40000"
"In post","2022","Unknown","Mixed","No function","360","345","37610","33560"
"In post","2022","Unknown","Mixed","Project Delivery","35","30","49520","51740"
"In post","2022","Unknown","Mixed","Property","15","15","[c]","[c]"
