"Status","Year","Disability","Region_ITL1","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Declared disabled","North West (England)","East Merseyside","Outside London","190","170","28120","27570"
"In post","2022","Declared disabled","North West (England)","Greater Manchester North East","Outside London","190","175","27510","27570"
"In post","2022","Declared disabled","North West (England)","Greater Manchester North West","Outside London","320","280","25850","23570"
"In post","2022","Declared disabled","North West (England)","Greater Manchester South East","Outside London","165","145","25150","21940"
"In post","2022","Declared disabled","North West (England)","Greater Manchester South West","Outside London","645","600","31800","27570"
"In post","2022","Declared disabled","North West (England)","Lancaster and Wyre","Outside London","130","115","28020","26930"
"In post","2022","Declared disabled","North West (England)","Liverpool","Outside London","1300","1185","29500","26590"
"In post","2022","Declared disabled","North West (England)","Manchester","Outside London","1075","1005","33440","29510"
"In post","2022","Declared disabled","North West (England)","Mid Lancashire","Outside London","795","700","27350","25860"
"In post","2022","Declared disabled","North West (England)","Sefton","Outside London","580","520","29640","27570"
"In post","2022","Declared disabled","North West (England)","Warrington","Outside London","240","220","31120","28840"
"In post","2022","Declared disabled","North West (England)","West Cumbria","Outside London","150","130","28560","25230"
"In post","2022","Declared disabled","North West (England)","Wirral","Outside London","425","370","25640","22920"
"In post","2022","Declared disabled","Northern Ireland","Antrim and Newtownabbey","Outside London","20","15","[c]","[c]"
"In post","2022","Declared disabled","Northern Ireland","Ards and North Down","Outside London","20","20","[c]","[c]"
"In post","2022","Declared disabled","Northern Ireland","Armagh City, Banbridge and Craigavon","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Northern Ireland","Belfast","Outside London","260","235","30490","27040"
"In post","2022","Declared disabled","Northern Ireland","Causeway Coast and Glens","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Northern Ireland","Derry City and Strabane","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Northern Ireland","Fermanagh and Omagh","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Northern Ireland","Lisburn and Castlereagh","Outside London","35","35","27860","27420"
"In post","2022","Declared disabled","Northern Ireland","Mid and East Antrim","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Northern Ireland","Mid Ulster","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Northern Ireland","Newry, Mourne and Down","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Overseas","Overseas","Overseas","235","235","47790","44970"
"In post","2022","Declared disabled","Scotland","Aberdeen City and Aberdeenshire","Outside London","135","125","33920","27750"
"In post","2022","Declared disabled","Scotland","Angus and Dundee City","Outside London","275","250","25330","22140"
"In post","2022","Declared disabled","Scotland","Caithness and Sutherland, and Ross and Cromarty","Outside London","20","15","[c]","[c]"
"In post","2022","Declared disabled","Scotland","City of Edinburgh","Outside London","1215","1155","37340","33080"
"In post","2022","Declared disabled","Scotland","Clackmannanshire and Fife","Outside London","155","140","31150","27570"
"In post","2022","Declared disabled","Scotland","Dumfries and Galloway","Outside London","25","25","[c]","[c]"
"In post","2022","Declared disabled","Scotland","East Ayrshire and North Ayrshire mainland","Outside London","95","85","25470","27230"
"In post","2022","Declared disabled","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","165","150","30320","27570"
"In post","2022","Declared disabled","Scotland","East Lothian and Midlothian","Outside London","30","25","30780","27570"
"In post","2022","Declared disabled","Scotland","Falkirk","Outside London","200","175","28450","27570"
"In post","2022","Declared disabled","Scotland","Glasgow City","Outside London","1385","1275","30130","27570"
"In post","2022","Declared disabled","Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","115","95","29350","27570"
"In post","2022","Declared disabled","Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","120","105","28970","27570"
"In post","2022","Declared disabled","Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Outside London","25","25","[c]","[c]"
"In post","2022","Declared disabled","Scotland","Na h-Eileanan Siar","Outside London","10","10","[c]","[c]"
"In post","2022","Declared disabled","Scotland","North Lanarkshire","Outside London","270","230","26530","22080"
"In post","2022","Declared disabled","Scotland","Orkney Islands","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Scotland","Perth and Kinross, and Stirling","Outside London","130","125","32170","29970"
"In post","2022","Declared disabled","Scotland","Scottish Borders","Outside London","40","35","28510","25930"
"In post","2022","Declared disabled","Scotland","Shetland Islands","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Scotland","South Ayrshire","Outside London","35","35","28110","27570"
"In post","2022","Declared disabled","Scotland","South Lanarkshire","Outside London","340","300","30360","26820"
"In post","2022","Declared disabled","Scotland","West Lothian","Outside London","50","50","32380","27570"
"In post","2022","Declared disabled","South East (England)","Berkshire","Outside London","335","315","33480","29290"
"In post","2022","Declared disabled","South East (England)","Brighton and Hove","Outside London","110","100","29900","27570"
"In post","2022","Declared disabled","South East (England)","Buckinghamshire","Outside London","190","180","31460","28670"
"In post","2022","Declared disabled","South East (England)","Central Hampshire","Outside London","360","345","33770","33000"
"In post","2022","Declared disabled","South East (England)","East Kent","Outside London","475","435","29000","27370"
"In post","2022","Declared disabled","South East (England)","East Surrey","Outside London","100","95","32450","31020"
"In post","2022","Declared disabled","South East (England)","East Sussex CC","Outside London","295","260","26080","26140"
"In post","2022","Declared disabled","South East (England)","Isle of Wight","Outside London","130","120","27500","26330"
"In post","2022","Declared disabled","South East (England)","Kent Thames Gateway","Outside London","195","180","29720","29290"
"In post","2022","Declared disabled","South East (England)","Medway","Outside London","175","165","31520","29290"
"In post","2022","Declared disabled","South East (England)","Mid Kent","Outside London","120","110","30900","29290"
"In post","2022","Declared disabled","South East (England)","Milton Keynes","Outside London","235","220","30680","27570"
"In post","2022","Declared disabled","South East (England)","North Hampshire","Outside London","115","105","30020","27570"
"In post","2022","Declared disabled","South East (England)","Oxfordshire CC","Outside London","280","265","33230","30450"
"In post","2022","Declared disabled","South East (England)","Portsmouth","Outside London","435","395","29350","27570"
"In post","2022","Declared disabled","South East (England)","South Hampshire","Outside London","460","390","30890","27570"
"In post","2022","Declared disabled","South East (England)","Southampton","Outside London","155","140","29450","27570"
"In post","2022","Declared disabled","South East (England)","West Kent","Outside London","30","30","30880","29290"
"In post","2022","Declared disabled","South East (England)","West Surrey","Outside London","260","245","33340","29560"
"In post","2022","Declared disabled","South East (England)","West Sussex (North East)","Outside London","95","85","29740","27570"
"In post","2022","Declared disabled","South East (England)","West Sussex (South West)","Outside London","175","155","30930","27570"
"In post","2022","Declared disabled","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","1395","1335","36470","33380"
"In post","2022","Declared disabled","South West (England)","Bournemouth, Christchurch and Poole","Outside London","130","115","26220","27370"
"In post","2022","Declared disabled","South West (England)","Bristol, City of","Outside London","760","700","33130","28920"
"In post","2022","Declared disabled","South West (England)","Cornwall and Isles of Scilly","Outside London","250","225","26730","27570"
"In post","2022","Declared disabled","South West (England)","Devon CC","Outside London","615","550","29470","27570"
"In post","2022","Declared disabled","South West (England)","Dorset","Outside London","260","240","29790","27570"
"In post","2022","Declared disabled","South West (England)","Gloucestershire CC","Outside London","185","165","29160","27570"
"In post","2022","Declared disabled","South West (England)","Plymouth","Outside London","365","330","29370","27570"
"In post","2022","Declared disabled","South West (England)","Somerset CC","Outside London","270","245","30720","27570"
"In post","2022","Declared disabled","South West (England)","Swindon","Outside London","80","70","29430","27570"
"In post","2022","Declared disabled","South West (England)","Torbay","Outside London","75","65","26720","27570"
"In post","2022","Declared disabled","South West (England)","Wiltshire","Outside London","605","580","35750","33300"
"In post","2022","Declared disabled","Unknown","Unknown","Unknown","150","140","32460","28000"
"In post","2022","Declared disabled","Wales","Bridgend and Neath Port Talbot","Outside London","105","90","27300","27570"
"In post","2022","Declared disabled","Wales","Cardiff and Vale of Glamorgan","Outside London","1100","1010","32960","27570"
"In post","2022","Declared disabled","Wales","Central Valleys","Outside London","330","300","27930","27570"
"In post","2022","Declared disabled","Wales","Conwy and Denbighshire","Outside London","80","75","30560","27570"
"In post","2022","Declared disabled","Wales","Flintshire and Wrexham","Outside London","240","220","27780","26780"
"In post","2022","Declared disabled","Wales","Gwent Valleys","Outside London","150","135","26910","27570"
"In post","2022","Declared disabled","Wales","Gwynedd","Outside London","95","85","24330","21260"
"In post","2022","Declared disabled","Wales","Isle of Anglesey","Outside London","25","25","[c]","[c]"
"In post","2022","Declared disabled","Wales","Monmouthshire and Newport","Outside London","500","470","33080","30770"
"In post","2022","Declared disabled","Wales","Powys","Outside London","50","50","30210","27570"
"In post","2022","Declared disabled","Wales","South West Wales","Outside London","190","170","29720","27570"
"In post","2022","Declared disabled","Wales","Swansea","Outside London","950","800","25370","21840"
"In post","2022","Declared disabled","West Midlands (England)","Birmingham","Outside London","1465","1340","30570","27570"
"In post","2022","Declared disabled","West Midlands (England)","Coventry","Outside London","275","255","33400","29730"
"In post","2022","Declared disabled","West Midlands (England)","Dudley","Outside London","170","150","25460","25190"
"In post","2022","Declared disabled","West Midlands (England)","Herefordshire, County of","Outside London","40","35","29100","27570"
"In post","2022","Declared disabled","West Midlands (England)","Sandwell","Outside London","65","60","29140","27570"
"In post","2022","Declared disabled","West Midlands (England)","Shropshire","Outside London","145","135","29670","27570"
"In post","2022","Declared disabled","West Midlands (England)","Solihull","Outside London","110","105","29010","27570"
"In post","2022","Declared disabled","West Midlands (England)","Staffordshire CC","Outside London","525","485","30780","27570"
"In post","2022","Declared disabled","West Midlands (England)","Stoke-on-Trent","Outside London","240","215","26220","22960"
"In post","2022","Declared disabled","West Midlands (England)","Telford and Wrekin","Outside London","265","235","31630","27570"
"In post","2022","Declared disabled","West Midlands (England)","Walsall","Outside London","100","85","25290","27570"
"In post","2022","Declared disabled","West Midlands (England)","Warwickshire CC","Outside London","185","165","27810","27380"
"In post","2022","Declared disabled","West Midlands (England)","Wolverhampton","Outside London","190","170","27670","27570"
"In post","2022","Declared disabled","West Midlands (England)","Worcestershire CC","Outside London","255","240","29600","27570"
"In post","2022","Declared disabled","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","Outside London","455","400","27230","27570"
"In post","2022","Declared disabled","Yorkshire and The Humber","Bradford","Outside London","335","285","25800","22510"
"In post","2022","Declared disabled","Yorkshire and The Humber","Calderdale and Kirklees","Outside London","195","175","28680","27570"
"In post","2022","Declared disabled","Yorkshire and The Humber","East Riding of Yorkshire","Outside London","175","170","28990","27380"
"In post","2022","Declared disabled","Yorkshire and The Humber","Kingston upon Hull, City of","Outside London","270","230","27100","27130"
"In post","2022","Declared disabled","Yorkshire and The Humber","Leeds","Outside London","1300","1210","33520","28920"
"In post","2022","Declared disabled","Yorkshire and The Humber","North and North East Lincolnshire","Outside London","100","90","27210","27570"
"In post","2022","Declared disabled","Yorkshire and The Humber","North Yorkshire CC","Outside London","180","165","30070","27570"
"In post","2022","Declared disabled","Yorkshire and The Humber","Sheffield","Outside London","860","775","32390","28430"
"In post","2022","Declared disabled","Yorkshire and The Humber","Wakefield","Outside London","180","165","31300","27570"
"In post","2022","Declared disabled","Yorkshire and The Humber","York","Outside London","310","295","32660","29180"
"In post","2022","Declared non-disabled","East Midlands (England)","Derby","Outside London","775","685","27440","25120"
"In post","2022","Declared non-disabled","East Midlands (England)","East Derbyshire","Outside London","295","255","28400","27570"
"In post","2022","Declared non-disabled","East Midlands (England)","Leicester","Outside London","1795","1635","28060","26850"
"In post","2022","Declared non-disabled","East Midlands (England)","Leicestershire CC and Rutland","Outside London","1350","1255","30080","27370"
"In post","2022","Declared non-disabled","East Midlands (England)","Lincolnshire CC","Outside London","2095","1975","28880","26930"
"In post","2022","Declared non-disabled","East Midlands (England)","North Northamptonshire","Outside London","375","335","26220","26700"
"In post","2022","Declared non-disabled","East Midlands (England)","North Nottinghamshire","Outside London","710","670","30870","27570"
"In post","2022","Declared non-disabled","East Midlands (England)","Nottingham","Outside London","5495","5145","33400","29360"
"In post","2022","Declared non-disabled","East Midlands (England)","South and West Derbyshire","Outside London","880","800","34810","28920"
"In post","2022","Declared non-disabled","East Midlands (England)","South Nottinghamshire","Outside London","740","690","32550","28550"
"In post","2022","Declared non-disabled","East Midlands (England)","West Northamptonshire","Outside London","770","715","28330","26170"
"In post","2022","Declared non-disabled","East of England","Bedford","Outside London","575","540","31030","28140"
"In post","2022","Declared non-disabled","East of England","Breckland and South Norfolk","Outside London","375","355","29630","27120"
"In post","2022","Declared non-disabled","East of England","Cambridgeshire CC","Outside London","2255","2160","33470","31420"
"In post","2022","Declared non-disabled","East of England","Central Bedfordshire","Outside London","310","300","30910","27800"
"In post","2022","Declared non-disabled","East of England","Essex Haven Gateway","Outside London","680","640","31960","29290"
"In post","2022","Declared non-disabled","East of England","Essex Thames Gateway","Outside London","705","635","28150","28200"
"In post","2022","Declared non-disabled","East of England","Heart of Essex","Outside London","815","775","33320","29950"
"In post","2022","Declared non-disabled","East of England","Hertfordshire CC","Outside London","1870","1760","35800","30810"
"In post","2022","Declared non-disabled","East of England","Luton","Outside London","395","355","27780","27570"
"In post","2022","Declared non-disabled","East of England","North and West Norfolk","Outside London","700","650","28490","27570"
"In post","2022","Declared non-disabled","East of England","Norwich and East Norfolk","Outside London","1385","1260","29040","27570"
"In post","2022","Declared non-disabled","East of England","Peterborough","Outside London","1170","1050","28800","26640"
"In post","2022","Declared non-disabled","East of England","Southend-on-Sea","Outside London","640","580","34150","31880"
"In post","2022","Declared non-disabled","East of England","Suffolk CC","Outside London","2890","2710","29810","27570"
"In post","2022","Declared non-disabled","East of England","Thurrock","Outside London","250","235","27550","26780"
"In post","2022","Declared non-disabled","East of England","West Essex","Outside London","505","450","31170","29290"
"In post","2022","Declared non-disabled","London","Barking & Dagenham and Havering","London","510","470","31650","31060"
"In post","2022","Declared non-disabled","London","Barnet","London","1170","1095","37310","32330"
"In post","2022","Declared non-disabled","London","Bexley and Greenwich","London","1155","1095","32670","31790"
"In post","2022","Declared non-disabled","London","Brent","London","445","410","32360","31060"
"In post","2022","Declared non-disabled","London","Bromley","London","405","365","31250","31060"
"In post","2022","Declared non-disabled","London","Camden and City of London","London","1355","1290","39240","31060"
"In post","2022","Declared non-disabled","London","Croydon","London","7100","6750","39920","35200"
"In post","2022","Declared non-disabled","London","Ealing","London","345","325","32670","31060"
"In post","2022","Declared non-disabled","London","Enfield","London","260","240","31930","31060"
"In post","2022","Declared non-disabled","London","Hackney and Newham","London","4080","3870","40030","37610"
"In post","2022","Declared non-disabled","London","Haringey and Islington","London","985","935","32540","31060"
"In post","2022","Declared non-disabled","London","Harrow and Hillingdon","London","2425","2225","31610","29450"
"In post","2022","Declared non-disabled","London","Hounslow and Richmond upon Thames","London","1980","1875","33390","31060"
"In post","2022","Declared non-disabled","London","Kensington & Chelsea and Hammersmith & Fulham","London","620","595","33060","31850"
"In post","2022","Declared non-disabled","London","Lambeth","London","1745","1675","42850","37120"
"In post","2022","Declared non-disabled","London","Lewisham and Southwark","London","920","885","34100","31060"
"In post","2022","Declared non-disabled","London","Merton, Kingston upon Thames and Sutton","London","440","415","32930","31060"
"In post","2022","Declared non-disabled","London","Redbridge and Waltham Forest","London","900","825","30260","31060"
"In post","2022","Declared non-disabled","London","Tower Hamlets","London","4180","4050","50080","46420"
"In post","2022","Declared non-disabled","London","Wandsworth","London","585","560","32860","31090"
"In post","2022","Declared non-disabled","London","Westminster","London","35765","34750","49460","46350"
"In post","2022","Declared non-disabled","North East (England)","Darlington","Outside London","830","790","37410","36370"
"In post","2022","Declared non-disabled","North East (England)","Durham","Outside London","3845","3460","28190","26330"
"In post","2022","Declared non-disabled","North East (England)","Hartlepool and Stockton-on-Tees","Outside London","1170","1075","27700","27470"
"In post","2022","Declared non-disabled","North East (England)","Northumberland","Outside London","345","315","30110","27570"
"In post","2022","Declared non-disabled","North East (England)","South Teesside","Outside London","805","725","27380","26120"
"In post","2022","Declared non-disabled","North East (England)","Sunderland","Outside London","2820","2405","26300","22080"
"In post","2022","Declared non-disabled","North East (England)","Tyneside","Outside London","12200","11235","31620","27570"
"In post","2022","Declared non-disabled","North West (England)","Blackburn with Darwen","Outside London","355","315","27570","27570"
"In post","2022","Declared non-disabled","North West (England)","Blackpool","Outside London","4180","3850","30130","27570"
"In post","2022","Declared non-disabled","North West (England)","Cheshire East","Outside London","875","815","30230","26730"
"In post","2022","Declared non-disabled","North West (England)","Cheshire West and Chester","Outside London","345","320","28520","27570"
"In post","2022","Declared non-disabled","North West (England)","Chorley and West Lancashire","Outside London","935","865","30500","27380"
"In post","2022","Declared non-disabled","North West (England)","East Cumbria","Outside London","785","720","28480","25120"
"In post","2022","Declared non-disabled","North West (England)","East Lancashire","Outside London","380","340","27350","27570"
"In post","2022","Declared non-disabled","North West (England)","East Merseyside","Outside London","820","735","28710","27570"
"In post","2022","Declared non-disabled","North West (England)","Greater Manchester North East","Outside London","830","770","28520","27570"
"In post","2022","Declared non-disabled","North West (England)","Greater Manchester North West","Outside London","1545","1395","25930","24800"
"In post","2022","Declared non-disabled","North West (England)","Greater Manchester South East","Outside London","770","705","26000","24170"
"In post","2022","Declared non-disabled","North West (England)","Greater Manchester South West","Outside London","4325","4105","32970","29180"
"In post","2022","Declared non-disabled","North West (England)","Lancaster and Wyre","Outside London","720","665","29930","26950"
"In post","2022","Declared non-disabled","North West (England)","Liverpool","Outside London","8290","7730","29640","26160"
"In post","2022","Declared non-disabled","North West (England)","Manchester","Outside London","6445","6140","35110","31420"
"In post","2022","Declared non-disabled","North West (England)","Mid Lancashire","Outside London","3675","3320","29280","26820"
"In post","2022","Declared non-disabled","North West (England)","Sefton","Outside London","3630","3355","31460","27570"
"In post","2022","Declared non-disabled","North West (England)","Warrington","Outside London","1280","1195","33130","30640"
"In post","2022","Declared non-disabled","North West (England)","West Cumbria","Outside London","1005","920","28420","24920"
"In post","2022","Declared non-disabled","North West (England)","Wirral","Outside London","1550","1355","27330","27130"
"In post","2022","Declared non-disabled","Northern Ireland","Antrim and Newtownabbey","Outside London","135","135","26280","21430"
"In post","2022","Declared non-disabled","Northern Ireland","Ards and North Down","Outside London","150","140","28210","21920"
"In post","2022","Declared non-disabled","Northern Ireland","Armagh City, Banbridge and Craigavon","Outside London","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Northern Ireland","Belfast","Outside London","1830","1725","31390","26820"
"In post","2022","Declared non-disabled","Northern Ireland","Causeway Coast and Glens","Outside London","50","50","22460","20560"
"In post","2022","Declared non-disabled","Northern Ireland","Derry City and Strabane","Outside London","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Northern Ireland","Fermanagh and Omagh","Outside London","20","20","[c]","[c]"
"In post","2022","Declared non-disabled","Northern Ireland","Lisburn and Castlereagh","Outside London","300","290","28530","24890"
"In post","2022","Declared non-disabled","Northern Ireland","Mid and East Antrim","Outside London","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Northern Ireland","Mid Ulster","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Northern Ireland","Newry, Mourne and Down","Outside London","45","45","23340","20560"
"In post","2022","Declared non-disabled","Overseas","Overseas","Overseas","2350","2340","49080","47470"
"In post","2022","Declared non-disabled","Scotland","Aberdeen City and Aberdeenshire","Outside London","1120","1050","38920","31540"
"In post","2022","Declared non-disabled","Scotland","Angus and Dundee City","Outside London","1285","1205","27590","27230"
"In post","2022","Declared non-disabled","Scotland","Caithness and Sutherland, and Ross and Cromarty","Outside London","150","140","30530","27570"
"In post","2022","Declared non-disabled","Scotland","City of Edinburgh","Outside London","7360","7060","40230","35240"
"In post","2022","Declared non-disabled","Scotland","Clackmannanshire and Fife","Outside London","660","615","30210","27570"
"In post","2022","Declared non-disabled","Scotland","Dumfries and Galloway","Outside London","335","310","30160","27570"
"In post","2022","Declared non-disabled","Scotland","East Ayrshire and North Ayrshire mainland","Outside London","770","705","27240","26890"
"In post","2022","Declared non-disabled","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","1400","1330","30860","27570"
"In post","2022","Declared non-disabled","Scotland","East Lothian and Midlothian","Outside London","80","70","30300","27570"
"In post","2022","Declared non-disabled","Scotland","Falkirk","Outside London","1005","875","26630","25930"
"In post","2022","Declared non-disabled","Scotland","Glasgow City","Outside London","8240","7750","33300","27570"
"In post","2022","Declared non-disabled","Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","630","565","30110","27570"
"In post","2022","Declared non-disabled","Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","805","765","30200","27570"
"In post","2022","Declared non-disabled","Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Outside London","270","255","29700","27570"
"In post","2022","Declared non-disabled","Scotland","Na h-Eileanan Siar","Outside London","130","120","27520","27570"
"In post","2022","Declared non-disabled","Scotland","North Lanarkshire","Outside London","1720","1510","27420","26590"
"In post","2022","Declared non-disabled","Scotland","Orkney Islands","Outside London","25","25","[c]","[c]"
"In post","2022","Declared non-disabled","Scotland","Perth and Kinross, and Stirling","Outside London","495","465","31960","27930"
"In post","2022","Declared non-disabled","Scotland","Scottish Borders","Outside London","285","265","32120","28980"
"In post","2022","Declared non-disabled","Scotland","Shetland Islands","Outside London","45","45","30130","27570"
"In post","2022","Declared non-disabled","Scotland","South Ayrshire","Outside London","220","205","28460","27570"
"In post","2022","Declared non-disabled","Scotland","South Lanarkshire","Outside London","2125","1925","32480","27570"
"In post","2022","Declared non-disabled","Scotland","West Lothian","Outside London","300","280","33460","27570"
"In post","2022","Declared non-disabled","South East (England)","Berkshire","Outside London","1790","1695","34340","30110"
"In post","2022","Declared non-disabled","South East (England)","Brighton and Hove","Outside London","495","445","33370","27570"
"In post","2022","Declared non-disabled","South East (England)","Buckinghamshire","Outside London","1150","1095","33310","29750"
"In post","2022","Declared non-disabled","South East (England)","Central Hampshire","Outside London","3355","3230","37770","35070"
"In post","2022","Declared non-disabled","South East (England)","East Kent","Outside London","3085","2855","28810","27280"
"In post","2022","Declared non-disabled","South East (England)","East Surrey","Outside London","700","660","34250","33440"
"In post","2022","Declared non-disabled","South East (England)","East Sussex CC","Outside London","1475","1330","27770","27570"
"In post","2022","Declared non-disabled","South East (England)","Isle of Wight","Outside London","550","515","27190","26610"
