"Status","Year","Function_of_post","Region_london","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Legal","Outside London","EO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Outside London","EO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Outside London","EO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Outside London","G6","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Outside London","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Outside London","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Outside London","G7","Heterosexual / straight","120","[c]","50790","48080"
"New entrant CS","2022","Legal","Outside London","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Outside London","G7","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Outside London","G7","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Outside London","HEO","Heterosexual / straight","65","[c]","37950","38000"
"New entrant CS","2022","Legal","Outside London","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Outside London","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Outside London","HEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Outside London","SEO","Heterosexual / straight","55","[c]","41670","41750"
"New entrant CS","2022","Legal","Outside London","SEO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Outside London","SEO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Outside London","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","London","AA","Heterosexual / straight","80","[c]","23460","24080"
"New entrant CS","2022","No function","London","AA","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","No function","London","AA","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","No function","London","AA","Unknown","110","[c]","23340","24080"
"New entrant CS","2022","No function","London","AO","Heterosexual / straight","530","[c]","26160","25110"
"New entrant CS","2022","No function","London","AO","LGBO","50","[c]","26210","25110"
"New entrant CS","2022","No function","London","AO","Undeclared","35","[c]","24720","23780"
"New entrant CS","2022","No function","London","AO","Unknown","485","[c]","27020","26870"
"New entrant CS","2022","No function","London","EO","Heterosexual / straight","1325","[c]","29360","30750"
"New entrant CS","2022","No function","London","EO","LGBO","165","[c]","28740","27850"
"New entrant CS","2022","No function","London","EO","Undeclared","170","[c]","28640","27760"
"New entrant CS","2022","No function","London","EO","Unknown","445","[c]","28910","28310"
"New entrant CS","2022","No function","London","G6","Heterosexual / straight","95","[c]","68340","65920"
"New entrant CS","2022","No function","London","G6","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","No function","London","G6","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","No function","London","G6","Unknown","55","[c]","65220","65440"
"New entrant CS","2022","No function","London","G7","Heterosexual / straight","325","[c]","54150","53380"
"New entrant CS","2022","No function","London","G7","LGBO","40","[c]","55610","53420"
"New entrant CS","2022","No function","London","G7","Undeclared","50","[c]","54000","53370"
"New entrant CS","2022","No function","London","G7","Unknown","155","[c]","53690","53360"
"New entrant CS","2022","No function","London","HEO","Heterosexual / straight","1075","[c]","33590","33360"
"New entrant CS","2022","No function","London","HEO","LGBO","170","[c]","33300","33210"
"New entrant CS","2022","No function","London","HEO","Undeclared","170","[c]","33080","32790"
"New entrant CS","2022","No function","London","HEO","Unknown","785","[c]","30930","28000"
"New entrant CS","2022","No function","London","SCS level","Heterosexual / straight","55","[c]","95860","91470"
"New entrant CS","2022","No function","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","London","SCS level","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","No function","London","SCS level","Unknown","35","[c]","102840","84000"
"New entrant CS","2022","No function","London","SEO","Heterosexual / straight","445","[c]","41200","40070"
"New entrant CS","2022","No function","London","SEO","LGBO","65","[c]","40720","40070"
"New entrant CS","2022","No function","London","SEO","Undeclared","55","[c]","40820","40130"
"New entrant CS","2022","No function","London","SEO","Unknown","185","[c]","40430","40650"
"New entrant CS","2022","No function","London","Unknown","Heterosexual / straight","660","[c]","34110","30240"
"New entrant CS","2022","No function","London","Unknown","LGBO","50","[c]","36640","27060"
"New entrant CS","2022","No function","London","Unknown","Undeclared","70","[c]","37120","33700"
"New entrant CS","2022","No function","London","Unknown","Unknown","295","[c]","33510","32090"
"New entrant CS","2022","No function","Outside London","AA","Heterosexual / straight","1025","[c]","20230","20890"
"New entrant CS","2022","No function","Outside London","AA","LGBO","125","[c]","20310","20890"
"New entrant CS","2022","No function","Outside London","AA","Undeclared","50","[c]","19970","20480"
"New entrant CS","2022","No function","Outside London","AA","Unknown","925","[c]","20080","20890"
"New entrant CS","2022","No function","Outside London","AO","Heterosexual / straight","7755","[c]","22160","21260"
"New entrant CS","2022","No function","Outside London","AO","LGBO","890","[c]","22050","21260"
"New entrant CS","2022","No function","Outside London","AO","Undeclared","445","[c]","21970","21260"
"New entrant CS","2022","No function","Outside London","AO","Unknown","3875","[c]","22020","21260"
"New entrant CS","2022","No function","Outside London","EO","Heterosexual / straight","4200","[c]","27140","27570"
"New entrant CS","2022","No function","Outside London","EO","LGBO","445","[c]","26860","27570"
"New entrant CS","2022","No function","Outside London","EO","Undeclared","245","[c]","26710","27570"
"New entrant CS","2022","No function","Outside London","EO","Unknown","1015","[c]","26250","26590"
"New entrant CS","2022","No function","Outside London","G6","Heterosexual / straight","80","[c]","65730","62980"
"New entrant CS","2022","No function","Outside London","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Outside London","G6","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","No function","Outside London","G6","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2022","No function","Outside London","G7","Heterosexual / straight","455","[c]","53330","49960"
"New entrant CS","2022","No function","Outside London","G7","LGBO","35","[c]","52350","48860"
"New entrant CS","2022","No function","Outside London","G7","Undeclared","55","[c]","51220","49530"
"New entrant CS","2022","No function","Outside London","G7","Unknown","105","[c]","50140","49150"
"New entrant CS","2022","No function","Outside London","HEO","Heterosexual / straight","1590","[c]","31540","31540"
"New entrant CS","2022","No function","Outside London","HEO","LGBO","185","[c]","30860","30460"
"New entrant CS","2022","No function","Outside London","HEO","Undeclared","130","[c]","31140","30600"
"New entrant CS","2022","No function","Outside London","HEO","Unknown","705","[c]","30200","30320"
"New entrant CS","2022","No function","Outside London","SCS level","Heterosexual / straight","35","[c]","89460","84560"
"New entrant CS","2022","No function","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Outside London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Outside London","SCS level","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","No function","Outside London","SEO","Heterosexual / straight","780","[c]","39800","38000"
"New entrant CS","2022","No function","Outside London","SEO","LGBO","75","[c]","39260","38070"
"New entrant CS","2022","No function","Outside London","SEO","Undeclared","95","[c]","38590","37350"
"New entrant CS","2022","No function","Outside London","SEO","Unknown","200","[c]","38140","37300"
"New entrant CS","2022","No function","Outside London","Unknown","Heterosexual / straight","4175","[c]","27890","24800"
"New entrant CS","2022","No function","Outside London","Unknown","LGBO","365","[c]","27550","24220"
"New entrant CS","2022","No function","Outside London","Unknown","Undeclared","240","[c]","28710","26820"
"New entrant CS","2022","No function","Outside London","Unknown","Unknown","2735","[c]","27380","25480"
"New entrant CS","2022","No function","Overseas","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Overseas","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Overseas","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Overseas","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Overseas","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Overseas","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Unknown","AA","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","No function","Unknown","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Unknown","AA","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","No function","Unknown","AO","Heterosexual / straight","45","[c]","21950","21840"
"New entrant CS","2022","No function","Unknown","AO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Unknown","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Unknown","AO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","No function","Unknown","EO","Heterosexual / straight","35","[c]","29340","29290"
"New entrant CS","2022","No function","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Unknown","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Unknown","EO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","No function","Unknown","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Unknown","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Unknown","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Unknown","G7","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Unknown","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Unknown","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Unknown","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Unknown","HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","No function","Unknown","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Unknown","HEO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Unknown","HEO","Unknown","60","[c]","28460","28000"
"New entrant CS","2022","No function","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Unknown","SEO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Unknown","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Unknown","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Unknown","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Unknown","Unknown","Heterosexual / straight","60","[c]","[c]","[c]"
"New entrant CS","2022","No function","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Unknown","Unknown","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Unknown","Unknown","Unknown","170","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","London","AO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","London","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","London","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","London","EO","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","London","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","London","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","London","EO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","London","G6","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","London","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","London","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","London","G7","Heterosexual / straight","45","[c]","56180","54700"
"New entrant CS","2022","Project Delivery","London","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","London","G7","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","London","G7","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","London","HEO","Heterosexual / straight","40","[c]","35810","36650"
"New entrant CS","2022","Project Delivery","London","HEO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","London","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","London","HEO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","London","SCS level","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","London","SEO","Heterosexual / straight","35","[c]","43340","43430"
"New entrant CS","2022","Project Delivery","London","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","London","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","London","SEO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Outside London","AA","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Outside London","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Outside London","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Outside London","AO","Heterosexual / straight","65","[c]","21230","21260"
"New entrant CS","2022","Project Delivery","Outside London","AO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Outside London","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Outside London","AO","Unknown","35","[c]","21030","21300"
"New entrant CS","2022","Project Delivery","Outside London","EO","Heterosexual / straight","285","[c]","23390","24070"
"New entrant CS","2022","Project Delivery","Outside London","EO","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Outside London","EO","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Outside London","EO","Unknown","135","[c]","20750","19460"
