"Status","Year","Age","Profession_of_post","Region_ITL2","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","30-39","Corporate Finance","Hampshire and Isle of Wight","Central Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Corporate Finance","Inner London - East","Tower Hamlets","10","10","[c]","[c]"
"In post","2022","30-39","Corporate Finance","Inner London - West","Westminster","10","10","[c]","[c]"
"In post","2022","30-39","Corporate Finance","South Yorkshire","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Corporate Finance","West Central Scotland","Glasgow City","5","5","[c]","[c]"
"In post","2022","30-39","Corporate Finance","West Midlands","Birmingham","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Counter Fraud","Bedfordshire and Hertfordshire","Bedford","10","10","[c]","[c]"
"In post","2022","30-39","Counter Fraud","Bedfordshire and Hertfordshire","Hertfordshire CC","10","10","32530","30340"
"In post","2022","30-39","Counter Fraud","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Counter Fraud","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Counter Fraud","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Counter Fraud","Cheshire","Cheshire East","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Counter Fraud","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","5","5","[c]","[c]"
"In post","2022","30-39","Counter Fraud","Cumbria","East Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Counter Fraud","Cumbria","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Counter Fraud","Derbyshire and Nottinghamshire","Derby","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Counter Fraud","Derbyshire and Nottinghamshire","Nottingham","15","15","26260","27570"
"In post","2022","30-39","Counter Fraud","Derbyshire and Nottinghamshire","South and West Derbyshire","10","10","28700","27570"
"In post","2022","30-39","Counter Fraud","Devon","Devon CC","5","5","[c]","[c]"
"In post","2022","30-39","Counter Fraud","Devon","Plymouth","5","5","[c]","[c]"
"In post","2022","30-39","Counter Fraud","Dorset and Somerset","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Counter Fraud","Dorset and Somerset","Somerset CC","15","10","27570","27570"
"In post","2022","30-39","Counter Fraud","East Anglia","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Counter Fraud","East Anglia","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Counter Fraud","East Anglia","Peterborough","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Counter Fraud","East Anglia","Suffolk CC","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Counter Fraud","East Wales","Cardiff and Vale of Glamorgan","35","30","23880","22740"
"In post","2022","30-39","Counter Fraud","East Wales","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Counter Fraud","East Wales","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Counter Fraud","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Counter Fraud","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","10","10","[c]","[c]"
"In post","2022","30-39","Counter Fraud","Eastern Scotland","Angus and Dundee City","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Counter Fraud","Eastern Scotland","City of Edinburgh","10","5","[c]","[c]"
"In post","2022","30-39","Counter Fraud","Eastern Scotland","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Counter Fraud","Eastern Scotland","Falkirk","5","5","[c]","[c]"
"In post","2022","30-39","Counter Fraud","Eastern Scotland","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Counter Fraud","Essex","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Counter Fraud","Essex","Essex Thames Gateway","5","5","[c]","[c]"
"In post","2022","30-39","Counter Fraud","Essex","Southend-on-Sea","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Counter Fraud","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Counter Fraud","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","5","5","[c]","[c]"
"In post","2022","30-39","Counter Fraud","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Counter Fraud","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Counter Fraud","Greater Manchester","Greater Manchester North East","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Counter Fraud","Greater Manchester","Greater Manchester North West","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Counter Fraud","Greater Manchester","Greater Manchester South East","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Counter Fraud","Greater Manchester","Greater Manchester South West","5","5","[c]","[c]"
"In post","2022","30-39","Counter Fraud","Greater Manchester","Manchester","15","15","31830","32360"
"In post","2022","30-39","Counter Fraud","Hampshire and Isle of Wight","Central Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Counter Fraud","Hampshire and Isle of Wight","Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Counter Fraud","Hampshire and Isle of Wight","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Counter Fraud","Hampshire and Isle of Wight","Southampton","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Counter Fraud","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Counter Fraud","Highlands and Islands","Caithness and Sutherland, and Ross and Cromarty","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Counter Fraud","Inner London - East","Hackney and Newham","10","10","34980","34500"
"In post","2022","30-39","Counter Fraud","Inner London - East","Lambeth","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Counter Fraud","Inner London - East","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Counter Fraud","Inner London - West","Westminster","85","85","41260","38990"
"In post","2022","30-39","Counter Fraud","Kent","East Kent","45","40","26500","24250"
"In post","2022","30-39","Counter Fraud","Kent","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Counter Fraud","Kent","Medway","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Counter Fraud","Kent","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Counter Fraud","Lancashire","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Counter Fraud","Lancashire","Blackpool","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Counter Fraud","Lancashire","East Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Counter Fraud","Lancashire","Mid Lancashire","10","10","27800","27570"
"In post","2022","30-39","Counter Fraud","Leicestershire, Rutland and Northamptonshire","Leicester","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Counter Fraud","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Counter Fraud","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Counter Fraud","Lincolnshire","Lincolnshire CC","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Counter Fraud","Merseyside","East Merseyside","10","10","27040","27570"
"In post","2022","30-39","Counter Fraud","Merseyside","Liverpool","20","15","29820","31480"
"In post","2022","30-39","Counter Fraud","Merseyside","Sefton","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Counter Fraud","Merseyside","Wirral","10","5","[c]","[c]"
"In post","2022","30-39","Counter Fraud","North Eastern Scotland","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Counter Fraud","North Yorkshire","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Counter Fraud","North Yorkshire","York","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Counter Fraud","Northern Ireland","Belfast","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Counter Fraud","Northumberland, and Tyne and Wear","Sunderland","5","5","[c]","[c]"
"In post","2022","30-39","Counter Fraud","Northumberland, and Tyne and Wear","Tyneside","55","50","28680","27570"
"In post","2022","30-39","Counter Fraud","Outer London - East and North East","Barking & Dagenham and Havering","5","5","[c]","[c]"
"In post","2022","30-39","Counter Fraud","Outer London - East and North East","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Counter Fraud","Outer London - East and North East","Redbridge and Waltham Forest","45","40","27080","25110"
"In post","2022","30-39","Counter Fraud","Outer London - South","Bromley","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Counter Fraud","Outer London - South","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Counter Fraud","Outer London - West and North West","Barnet","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Counter Fraud","Outer London - West and North West","Harrow and Hillingdon","5","5","[c]","[c]"
"In post","2022","30-39","Counter Fraud","Outer London - West and North West","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Counter Fraud","Shropshire and Staffordshire","Shropshire","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Counter Fraud","Shropshire and Staffordshire","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Counter Fraud","Shropshire and Staffordshire","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Counter Fraud","Shropshire and Staffordshire","Telford and Wrekin","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Counter Fraud","South Yorkshire","Barnsley, Doncaster and Rotherham","5","5","[c]","[c]"
"In post","2022","30-39","Counter Fraud","South Yorkshire","Sheffield","10","10","29840","27570"
"In post","2022","30-39","Counter Fraud","Southern Scotland","East Ayrshire and North Ayrshire mainland","25","25","22950","21260"
"In post","2022","30-39","Counter Fraud","Southern Scotland","Scottish Borders","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Counter Fraud","Southern Scotland","South Ayrshire","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Counter Fraud","Surrey, East and West Sussex","Brighton and Hove","5","5","[c]","[c]"
"In post","2022","30-39","Counter Fraud","Surrey, East and West Sussex","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Counter Fraud","Surrey, East and West Sussex","West Surrey","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Counter Fraud","Tees Valley and Durham","Durham","20","15","26050","25260"
"In post","2022","30-39","Counter Fraud","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Counter Fraud","Tees Valley and Durham","South Teesside","5","5","[c]","[c]"
"In post","2022","30-39","Counter Fraud","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Counter Fraud","West Central Scotland","Glasgow City","55","55","25860","27570"
"In post","2022","30-39","Counter Fraud","West Central Scotland","North Lanarkshire","10","5","[c]","[c]"
"In post","2022","30-39","Counter Fraud","West Midlands","Birmingham","40","35","29780","31000"
"In post","2022","30-39","Counter Fraud","West Midlands","Coventry","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Counter Fraud","West Midlands","Dudley","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Counter Fraud","West Midlands","Sandwell","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Counter Fraud","West Midlands","Solihull","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Counter Fraud","West Midlands","Walsall","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Counter Fraud","West Midlands","Wolverhampton","5","5","[c]","[c]"
"In post","2022","30-39","Counter Fraud","West Wales and The Valleys","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Counter Fraud","West Wales and The Valleys","Central Valleys","40","40","25770","27570"
"In post","2022","30-39","Counter Fraud","West Wales and The Valleys","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Counter Fraud","West Wales and The Valleys","Gwent Valleys","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Counter Fraud","West Wales and The Valleys","South West Wales","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Counter Fraud","West Wales and The Valleys","Swansea","10","10","[c]","[c]"
"In post","2022","30-39","Counter Fraud","West Yorkshire","Bradford","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Counter Fraud","West Yorkshire","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Counter Fraud","West Yorkshire","Leeds","15","10","30400","27570"
"In post","2022","30-39","Counter Fraud","West Yorkshire","Wakefield","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Digital, Data and Technology","Bedfordshire and Hertfordshire","Central Bedfordshire","5","5","[c]","[c]"
"In post","2022","30-39","Digital, Data and Technology","Bedfordshire and Hertfordshire","Hertfordshire CC","15","15","34620","30750"
"In post","2022","30-39","Digital, Data and Technology","Bedfordshire and Hertfordshire","Luton","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Digital, Data and Technology","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","20","20","39170","36210"
"In post","2022","30-39","Digital, Data and Technology","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","5","5","[c]","[c]"
"In post","2022","30-39","Digital, Data and Technology","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","20","20","38060","37480"
"In post","2022","30-39","Digital, Data and Technology","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","10","10","[c]","[c]"
"In post","2022","30-39","Digital, Data and Technology","Cheshire","Cheshire East","20","20","33350","31100"
"In post","2022","30-39","Digital, Data and Technology","Cheshire","Warrington","40","40","41110","39000"
"In post","2022","30-39","Digital, Data and Technology","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","5","5","[c]","[c]"
"In post","2022","30-39","Digital, Data and Technology","Cumbria","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Digital, Data and Technology","Derbyshire and Nottinghamshire","Nottingham","60","55","39990","36500"
"In post","2022","30-39","Digital, Data and Technology","Derbyshire and Nottinghamshire","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Digital, Data and Technology","Derbyshire and Nottinghamshire","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Digital, Data and Technology","Devon","Devon CC","90","90","36960","36160"
"In post","2022","30-39","Digital, Data and Technology","Devon","Plymouth","90","90","36780","38450"
"In post","2022","30-39","Digital, Data and Technology","Dorset and Somerset","Dorset","10","10","38780","35070"
"In post","2022","30-39","Digital, Data and Technology","Dorset and Somerset","Somerset CC","55","55","35500","33290"
"In post","2022","30-39","Digital, Data and Technology","East Anglia","Cambridgeshire CC","20","20","30450","28260"
"In post","2022","30-39","Digital, Data and Technology","East Anglia","North and West Norfolk","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Digital, Data and Technology","East Anglia","Norwich and East Norfolk","15","15","43560","44610"
"In post","2022","30-39","Digital, Data and Technology","East Anglia","Peterborough","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Digital, Data and Technology","East Anglia","Suffolk CC","10","10","[c]","[c]"
"In post","2022","30-39","Digital, Data and Technology","East Wales","Cardiff and Vale of Glamorgan","105","100","36440","36070"
"In post","2022","30-39","Digital, Data and Technology","East Wales","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Digital, Data and Technology","East Wales","Monmouthshire and Newport","205","200","41370","37580"
"In post","2022","30-39","Digital, Data and Technology","East Wales","Powys","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Digital, Data and Technology","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Digital, Data and Technology","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","5","5","[c]","[c]"
"In post","2022","30-39","Digital, Data and Technology","Eastern Scotland","City of Edinburgh","65","60","36580","33370"
"In post","2022","30-39","Digital, Data and Technology","Eastern Scotland","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Digital, Data and Technology","Eastern Scotland","Falkirk","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Digital, Data and Technology","Eastern Scotland","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Digital, Data and Technology","Essex","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Digital, Data and Technology","Essex","Southend-on-Sea","25","25","36610","33370"
"In post","2022","30-39","Digital, Data and Technology","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","105","100","35960","33300"
"In post","2022","30-39","Digital, Data and Technology","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","130","125","41530","40520"
"In post","2022","30-39","Digital, Data and Technology","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Digital, Data and Technology","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","120","120","37370","36310"
"In post","2022","30-39","Digital, Data and Technology","Greater Manchester","Greater Manchester North West","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Digital, Data and Technology","Greater Manchester","Greater Manchester South West","95","95","40090","37450"
"In post","2022","30-39","Digital, Data and Technology","Greater Manchester","Manchester","255","250","42270","38800"
"In post","2022","30-39","Digital, Data and Technology","Hampshire and Isle of Wight","Central Hampshire","30","30","36030","33300"
"In post","2022","30-39","Digital, Data and Technology","Hampshire and Isle of Wight","Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Digital, Data and Technology","Hampshire and Isle of Wight","North Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Digital, Data and Technology","Hampshire and Isle of Wight","Portsmouth","15","15","33090","33300"
"In post","2022","30-39","Digital, Data and Technology","Hampshire and Isle of Wight","South Hampshire","55","55","38420","36840"
"In post","2022","30-39","Digital, Data and Technology","Hampshire and Isle of Wight","Southampton","25","25","36480","32710"
"In post","2022","30-39","Digital, Data and Technology","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","10","10","24110","26350"
"In post","2022","30-39","Digital, Data and Technology","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Digital, Data and Technology","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Digital, Data and Technology","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Digital, Data and Technology","Inner London - East","Hackney and Newham","20","20","42940","43430"
"In post","2022","30-39","Digital, Data and Technology","Inner London - East","Haringey and Islington","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Digital, Data and Technology","Inner London - East","Lambeth","25","25","45070","44790"
"In post","2022","30-39","Digital, Data and Technology","Inner London - East","Tower Hamlets","140","140","52610","53630"
"In post","2022","30-39","Digital, Data and Technology","Inner London - West","Camden and City of London","10","10","[c]","[c]"
"In post","2022","30-39","Digital, Data and Technology","Inner London - West","Westminster","535","530","51590","53420"
"In post","2022","30-39","Digital, Data and Technology","Kent","East Kent","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Digital, Data and Technology","Kent","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Digital, Data and Technology","Kent","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Digital, Data and Technology","Kent","West Kent","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Digital, Data and Technology","Lancashire","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Digital, Data and Technology","Lancashire","Blackpool","75","70","40970","35310"
"In post","2022","30-39","Digital, Data and Technology","Lancashire","East Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Digital, Data and Technology","Lancashire","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Digital, Data and Technology","Lancashire","Mid Lancashire","15","15","41810","33740"
"In post","2022","30-39","Digital, Data and Technology","Leicestershire, Rutland and Northamptonshire","Leicester","5","5","[c]","[c]"
"In post","2022","30-39","Digital, Data and Technology","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","15","15","35540","33600"
"In post","2022","30-39","Digital, Data and Technology","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Digital, Data and Technology","Lincolnshire","Lincolnshire CC","10","10","[c]","[c]"
"In post","2022","30-39","Digital, Data and Technology","Merseyside","Liverpool","45","45","38400","37450"
"In post","2022","30-39","Digital, Data and Technology","Merseyside","Sefton","60","60","37380","33370"
"In post","2022","30-39","Digital, Data and Technology","Merseyside","Wirral","5","5","[c]","[c]"
"In post","2022","30-39","Digital, Data and Technology","North Eastern Scotland","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Digital, Data and Technology","North Yorkshire","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Digital, Data and Technology","North Yorkshire","York","25","25","38810","37720"
"In post","2022","30-39","Digital, Data and Technology","Northern Ireland","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Digital, Data and Technology","Northern Ireland","Belfast","10","10","34000","33370"
"In post","2022","30-39","Digital, Data and Technology","Northern Ireland","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Digital, Data and Technology","Northumberland, and Tyne and Wear","Northumberland","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Digital, Data and Technology","Northumberland, and Tyne and Wear","Sunderland","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Digital, Data and Technology","Northumberland, and Tyne and Wear","Tyneside","480","475","42130","40180"
"In post","2022","30-39","Digital, Data and Technology","Outer London - East and North East","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Digital, Data and Technology","Outer London - South","Bromley","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Digital, Data and Technology","Outer London - South","Croydon","195","195","49630","44970"
"In post","2022","30-39","Digital, Data and Technology","Outer London - South","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Digital, Data and Technology","Outer London - West and North West","Barnet","35","35","44890","39780"
"In post","2022","30-39","Digital, Data and Technology","Outer London - West and North West","Brent","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Digital, Data and Technology","Outer London - West and North West","Harrow and Hillingdon","5","5","[c]","[c]"
"In post","2022","30-39","Digital, Data and Technology","Outer London - West and North West","Hounslow and Richmond upon Thames","30","30","38560","36820"
"In post","2022","30-39","Digital, Data and Technology","Overseas","Overseas","10","10","[c]","[c]"
"In post","2022","30-39","Digital, Data and Technology","Shropshire and Staffordshire","Shropshire","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Digital, Data and Technology","Shropshire and Staffordshire","Staffordshire CC","25","25","37260","40000"
"In post","2022","30-39","Digital, Data and Technology","Shropshire and Staffordshire","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Digital, Data and Technology","Shropshire and Staffordshire","Telford and Wrekin","40","40","44020","40520"
"In post","2022","30-39","Digital, Data and Technology","South Yorkshire","Barnsley, Doncaster and Rotherham","5","5","[c]","[c]"
"In post","2022","30-39","Digital, Data and Technology","South Yorkshire","Sheffield","170","165","45340","43740"
"In post","2022","30-39","Digital, Data and Technology","Southern Scotland","Scottish Borders","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Digital, Data and Technology","Southern Scotland","South Lanarkshire","60","55","38210","33930"
"In post","2022","30-39","Digital, Data and Technology","Surrey, East and West Sussex","East Surrey","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Digital, Data and Technology","Surrey, East and West Sussex","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Digital, Data and Technology","Surrey, East and West Sussex","West Surrey","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Digital, Data and Technology","Surrey, East and West Sussex","West Sussex (South West)","15","15","35300","33370"
"In post","2022","30-39","Digital, Data and Technology","Tees Valley and Durham","Darlington","25","25","39460","42220"
"In post","2022","30-39","Digital, Data and Technology","Tees Valley and Durham","Durham","10","10","[c]","[c]"
"In post","2022","30-39","Digital, Data and Technology","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Digital, Data and Technology","Unknown","Unknown","5","5","[c]","[c]"
"In post","2022","30-39","Digital, Data and Technology","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Digital, Data and Technology","West Central Scotland","Glasgow City","70","70","38190","34040"
"In post","2022","30-39","Digital, Data and Technology","West Central Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Digital, Data and Technology","West Midlands","Birmingham","95","90","41820","37940"
"In post","2022","30-39","Digital, Data and Technology","West Midlands","Coventry","70","70","37650","36500"
"In post","2022","30-39","Digital, Data and Technology","West Midlands","Walsall","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Digital, Data and Technology","West Midlands","Wolverhampton","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Digital, Data and Technology","West Wales and The Valleys","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Digital, Data and Technology","West Wales and The Valleys","Central Valleys","10","10","[c]","[c]"
"In post","2022","30-39","Digital, Data and Technology","West Wales and The Valleys","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Digital, Data and Technology","West Wales and The Valleys","Gwent Valleys","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Digital, Data and Technology","West Wales and The Valleys","South West Wales","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Digital, Data and Technology","West Wales and The Valleys","Swansea","280","275","36860","32840"
"In post","2022","30-39","Digital, Data and Technology","West Yorkshire","Bradford","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Digital, Data and Technology","West Yorkshire","Leeds","170","165","44320","40520"
"In post","2022","30-39","Digital, Data and Technology","West Yorkshire","Wakefield","5","5","[c]","[c]"
"In post","2022","30-39","Economics","East Anglia","Suffolk CC","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Economics","East Wales","Cardiff and Vale of Glamorgan","10","5","[c]","[c]"
"In post","2022","30-39","Economics","East Wales","Monmouthshire and Newport","25","20","43300","50210"
"In post","2022","30-39","Economics","Eastern Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Economics","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Economics","Greater Manchester","Greater Manchester South West","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Economics","Greater Manchester","Manchester","10","10","[c]","[c]"
"In post","2022","30-39","Economics","Hampshire and Isle of Wight","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Economics","Inner London - East","Hackney and Newham","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Economics","Inner London - East","Tower Hamlets","70","65","63300","62490"
