"Status","Year","Parent_department","Profession_of_post","Region_ITL2","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Attorney General's Departments","Finance","East Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Finance","Essex","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Finance","Greater Manchester","Manchester","5","5","[c]","[c]"
"In post","2022","Attorney General's Departments","Finance","Hampshire and Isle of Wight","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Finance","Inner London - West","Westminster","75","75","38740","31560"
"In post","2022","Attorney General's Departments","Finance","Leicestershire, Rutland and Northamptonshire","Leicester","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Finance","Merseyside","Liverpool","5","5","[c]","[c]"
"In post","2022","Attorney General's Departments","Finance","North Yorkshire","York","20","20","36450","31730"
"In post","2022","Attorney General's Departments","Finance","Northumberland, and Tyne and Wear","Tyneside","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Finance","South Yorkshire","Sheffield","5","5","[c]","[c]"
"In post","2022","Attorney General's Departments","Finance","Surrey, East and West Sussex","Brighton and Hove","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Finance","Surrey, East and West Sussex","West Surrey","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Finance","Tees Valley and Durham","South Teesside","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Finance","West Midlands","Birmingham","5","5","[c]","[c]"
"In post","2022","Attorney General's Departments","Finance","West Yorkshire","Leeds","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Finance","West Yorkshire","Wakefield","25","25","25310","25480"
"In post","2022","Attorney General's Departments","Human Resources","Derbyshire and Nottinghamshire","Nottingham","5","5","[c]","[c]"
"In post","2022","Attorney General's Departments","Human Resources","Devon","Devon CC","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Human Resources","East Anglia","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Human Resources","East Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Human Resources","East Wales","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Human Resources","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Human Resources","Essex","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Human Resources","Greater Manchester","Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Human Resources","Hampshire and Isle of Wight","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Human Resources","Inner London - West","Westminster","130","125","39530","32530"
"In post","2022","Attorney General's Departments","Human Resources","Lancashire","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Human Resources","Leicestershire, Rutland and Northamptonshire","Leicester","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Human Resources","Merseyside","Liverpool","45","45","31990","30130"
"In post","2022","Attorney General's Departments","Human Resources","North Yorkshire","York","30","30","37800","30930"
"In post","2022","Attorney General's Departments","Human Resources","Northumberland, and Tyne and Wear","Tyneside","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Human Resources","Surrey, East and West Sussex","Brighton and Hove","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Human Resources","Tees Valley and Durham","South Teesside","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Human Resources","West Midlands","Birmingham","10","10","34180","30130"
"In post","2022","Attorney General's Departments","Human Resources","West Wales and The Valleys","Swansea","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Human Resources","West Yorkshire","Leeds","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Human Resources","West Yorkshire","Wakefield","5","5","[c]","[c]"
"In post","2022","Attorney General's Departments","Intelligence Analysis","Inner London - West","Westminster","10","10","43120","41040"
"In post","2022","Attorney General's Departments","Internal Audit","Devon","Devon CC","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Internal Audit","East Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Internal Audit","Inner London - West","Westminster","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Knowledge and Information Management","Cumbria","East Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Knowledge and Information Management","Greater Manchester","Manchester","5","5","[c]","[c]"
"In post","2022","Attorney General's Departments","Knowledge and Information Management","Hampshire and Isle of Wight","Portsmouth","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Knowledge and Information Management","Inner London - West","Westminster","35","35","44350","38740"
"In post","2022","Attorney General's Departments","Knowledge and Information Management","Lancashire","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Knowledge and Information Management","Leicestershire, Rutland and Northamptonshire","Leicester","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Knowledge and Information Management","North Yorkshire","York","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Knowledge and Information Management","South Yorkshire","Sheffield","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Knowledge and Information Management","West Midlands","Birmingham","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Knowledge and Information Management","West Yorkshire","Leeds","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Legal","Bedfordshire and Hertfordshire","Hertfordshire CC","100","90","56640","60710"
"In post","2022","Attorney General's Departments","Legal","Bedfordshire and Hertfordshire","Luton","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Legal","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","65","60","56340","54150"
"In post","2022","Attorney General's Departments","Legal","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Legal","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Legal","Cheshire","Cheshire East","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Legal","Cheshire","Warrington","15","10","67600","60930"
"In post","2022","Attorney General's Departments","Legal","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","15","15","51110","52410"
"In post","2022","Attorney General's Departments","Legal","Cumbria","East Cumbria","15","15","52480","52830"
"In post","2022","Attorney General's Departments","Legal","Cumbria","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Legal","Derbyshire and Nottinghamshire","Derby","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Legal","Derbyshire and Nottinghamshire","East Derbyshire","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Legal","Derbyshire and Nottinghamshire","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Legal","Derbyshire and Nottinghamshire","Nottingham","130","125","51330","48830"
"In post","2022","Attorney General's Departments","Legal","Derbyshire and Nottinghamshire","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Legal","Derbyshire and Nottinghamshire","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Legal","Devon","Devon CC","55","50","50790","54200"
"In post","2022","Attorney General's Departments","Legal","Dorset and Somerset","Dorset","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Legal","Dorset and Somerset","Somerset CC","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Legal","East Anglia","Cambridgeshire CC","10","10","43730","48080"
"In post","2022","Attorney General's Departments","Legal","East Anglia","Norwich and East Norfolk","20","20","54080","55610"
"In post","2022","Attorney General's Departments","Legal","East Anglia","Peterborough","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Legal","East Anglia","Suffolk CC","20","15","51670","55610"
"In post","2022","Attorney General's Departments","Legal","East Wales","Cardiff and Vale of Glamorgan","110","100","53290","54200"
"In post","2022","Attorney General's Departments","Legal","East Wales","Flintshire and Wrexham","45","40","49840","49580"
"In post","2022","Attorney General's Departments","Legal","East Wales","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Legal","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","35","35","54080","55610"
"In post","2022","Attorney General's Departments","Legal","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Legal","Essex","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Legal","Essex","Heart of Essex","105","95","54050","53050"
"In post","2022","Attorney General's Departments","Legal","Essex","Thurrock","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Legal","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","30","25","56850","53870"
"In post","2022","Attorney General's Departments","Legal","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","100","90","53700","52650"
"In post","2022","Attorney General's Departments","Legal","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Legal","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","5","5","[c]","[c]"
"In post","2022","Attorney General's Departments","Legal","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Legal","Greater Manchester","Greater Manchester North East","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Legal","Greater Manchester","Greater Manchester North West","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Legal","Greater Manchester","Greater Manchester South East","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Legal","Greater Manchester","Greater Manchester South West","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Legal","Greater Manchester","Manchester","185","175","53290","55610"
"In post","2022","Attorney General's Departments","Legal","Hampshire and Isle of Wight","Central Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Legal","Hampshire and Isle of Wight","North Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Legal","Hampshire and Isle of Wight","Portsmouth","55","50","56600","60710"
"In post","2022","Attorney General's Departments","Legal","Hampshire and Isle of Wight","South Hampshire","75","70","56860","53360"
"In post","2022","Attorney General's Departments","Legal","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Legal","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Legal","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","5","5","[c]","[c]"
"In post","2022","Attorney General's Departments","Legal","Inner London - East","Haringey and Islington","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Legal","Inner London - East","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Legal","Inner London - West","Westminster","2755","2560","59960","60760"
"In post","2022","Attorney General's Departments","Legal","Kent","East Kent","55","50","54530","53050"
"In post","2022","Attorney General's Departments","Legal","Kent","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Legal","Kent","Medway","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Legal","Kent","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Legal","Kent","West Kent","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Legal","Lancashire","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Legal","Lancashire","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Legal","Lancashire","Mid Lancashire","90","85","52010","54200"
"In post","2022","Attorney General's Departments","Legal","Leicestershire, Rutland and Northamptonshire","Leicester","70","65","50670","49960"
"In post","2022","Attorney General's Departments","Legal","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Legal","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","10","10","48820","48080"
"In post","2022","Attorney General's Departments","Legal","Lincolnshire","Lincolnshire CC","15","15","53290","55610"
"In post","2022","Attorney General's Departments","Legal","Merseyside","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Legal","Merseyside","Liverpool","150","140","51330","51470"
"In post","2022","Attorney General's Departments","Legal","Merseyside","Sefton","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Legal","Merseyside","Wirral","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Legal","North Yorkshire","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Legal","North Yorkshire","York","35","35","65170","64570"
"In post","2022","Attorney General's Departments","Legal","Northumberland, and Tyne and Wear","Northumberland","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Legal","Northumberland, and Tyne and Wear","Tyneside","110","105","52560","52650"
"In post","2022","Attorney General's Departments","Legal","Outer London - East and North East","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Legal","Outer London - East and North East","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Legal","Outer London - South","Bromley","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Legal","Outer London - South","Croydon","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Legal","Outer London - South","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Legal","Outer London - West and North West","Ealing","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Legal","Outer London - West and North West","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Legal","Outer London - West and North West","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Legal","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Legal","Shropshire and Staffordshire","Shropshire","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Legal","Shropshire and Staffordshire","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Legal","Shropshire and Staffordshire","Stoke-on-Trent","35","30","54840","51470"
"In post","2022","Attorney General's Departments","Legal","Shropshire and Staffordshire","Telford and Wrekin","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Legal","South Yorkshire","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Legal","South Yorkshire","Sheffield","50","45","50010","48830"
"In post","2022","Attorney General's Departments","Legal","Surrey, East and West Sussex","Brighton and Hove","60","55","55870","56780"
"In post","2022","Attorney General's Departments","Legal","Surrey, East and West Sussex","East Surrey","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Legal","Surrey, East and West Sussex","West Surrey","40","35","55770","53910"
"In post","2022","Attorney General's Departments","Legal","Surrey, East and West Sussex","West Sussex (North East)","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Legal","Surrey, East and West Sussex","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Legal","Tees Valley and Durham","Durham","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Legal","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Legal","Tees Valley and Durham","South Teesside","40","40","52690","55610"
"In post","2022","Attorney General's Departments","Legal","West Midlands","Birmingham","265","250","52490","51470"
"In post","2022","Attorney General's Departments","Legal","West Midlands","Walsall","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Legal","West Wales and The Valleys","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Legal","West Wales and The Valleys","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Legal","West Wales and The Valleys","Gwent Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Legal","West Wales and The Valleys","Swansea","45","40","51570","53350"
"In post","2022","Attorney General's Departments","Legal","West Yorkshire","Bradford","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Legal","West Yorkshire","Calderdale and Kirklees","5","5","[c]","[c]"
"In post","2022","Attorney General's Departments","Legal","West Yorkshire","Leeds","280","265","52560","50540"
"In post","2022","Attorney General's Departments","Legal","West Yorkshire","Wakefield","10","10","[c]","[c]"
"In post","2022","Attorney General's Departments","Operational Delivery","Bedfordshire and Hertfordshire","Hertfordshire CC","70","60","26330","24590"
"In post","2022","Attorney General's Departments","Operational Delivery","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","55","50","28270","26970"
"In post","2022","Attorney General's Departments","Operational Delivery","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Operational Delivery","Cheshire","Warrington","10","10","29850","28430"
"In post","2022","Attorney General's Departments","Operational Delivery","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","10","10","24280","22960"
"In post","2022","Attorney General's Departments","Operational Delivery","Cumbria","East Cumbria","15","10","23340","22200"
"In post","2022","Attorney General's Departments","Operational Delivery","Cumbria","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Operational Delivery","Derbyshire and Nottinghamshire","Derby","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Operational Delivery","Derbyshire and Nottinghamshire","Nottingham","120","110","26020","25480"
"In post","2022","Attorney General's Departments","Operational Delivery","Devon","Devon CC","35","35","26540","25480"
"In post","2022","Attorney General's Departments","Operational Delivery","East Anglia","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Operational Delivery","East Anglia","Norwich and East Norfolk","45","40","26750","23720"
"In post","2022","Attorney General's Departments","Operational Delivery","East Anglia","Suffolk CC","15","15","27950","25820"
"In post","2022","Attorney General's Departments","Operational Delivery","East Wales","Cardiff and Vale of Glamorgan","100","90","26020","25480"
"In post","2022","Attorney General's Departments","Operational Delivery","East Wales","Flintshire and Wrexham","30","30","26280","25480"
"In post","2022","Attorney General's Departments","Operational Delivery","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","35","35","24870","23720"
"In post","2022","Attorney General's Departments","Operational Delivery","Essex","Heart of Essex","85","80","28110","26970"
"In post","2022","Attorney General's Departments","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","65","60","26870","25480"
"In post","2022","Attorney General's Departments","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","5","5","[c]","[c]"
"In post","2022","Attorney General's Departments","Operational Delivery","Greater Manchester","Greater Manchester South West","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Operational Delivery","Greater Manchester","Manchester","160","145","26530","25820"
"In post","2022","Attorney General's Departments","Operational Delivery","Hampshire and Isle of Wight","Portsmouth","50","50","26020","23770"
"In post","2022","Attorney General's Departments","Operational Delivery","Hampshire and Isle of Wight","South Hampshire","65","60","30360","26970"
"In post","2022","Attorney General's Departments","Operational Delivery","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Operational Delivery","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Operational Delivery","Inner London - East","Haringey and Islington","5","5","[c]","[c]"
