"Status","Year","Age","Function_of_post","Region_ITL1","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","20-29","Property","Yorkshire and The Humber","LGBO","10","10","[c]","[c]"
"In post","2022","20-29","Property","Yorkshire and The Humber","Undeclared","5","5","[c]","[c]"
"In post","2022","20-29","Property","Yorkshire and The Humber","Unknown","25","25","[c]","[c]"
"In post","2022","20-29","Security","East Midlands (England)","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","20-29","Security","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Security","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Security","East Midlands (England)","Unknown","10","10","[c]","[c]"
"In post","2022","20-29","Security","East of England","Heterosexual / straight","80","80","27940","26670"
"In post","2022","20-29","Security","East of England","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Security","East of England","Undeclared","15","15","[c]","[c]"
"In post","2022","20-29","Security","East of England","Unknown","25","25","[c]","[c]"
"In post","2022","20-29","Security","London","Heterosexual / straight","235","235","33980","34500"
"In post","2022","20-29","Security","London","LGBO","30","30","36110","32930"
"In post","2022","20-29","Security","London","Undeclared","20","20","[c]","[c]"
"In post","2022","20-29","Security","London","Unknown","100","100","33180","31220"
"In post","2022","20-29","Security","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Security","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Security","North West (England)","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","20-29","Security","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Security","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Security","North West (England)","Unknown","10","10","[c]","[c]"
"In post","2022","20-29","Security","Northern Ireland","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","20-29","Security","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Security","Northern Ireland","Unknown","10","10","[c]","[c]"
"In post","2022","20-29","Security","Overseas","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","20-29","Security","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Security","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Security","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Security","Scotland","Heterosexual / straight","150","150","25630","24610"
"In post","2022","20-29","Security","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Security","Scotland","Undeclared","5","5","[c]","[c]"
"In post","2022","20-29","Security","Scotland","Unknown","85","85","25530","23540"
"In post","2022","20-29","Security","South East (England)","Heterosexual / straight","170","165","27400","26610"
"In post","2022","20-29","Security","South East (England)","LGBO","15","15","[c]","[c]"
"In post","2022","20-29","Security","South East (England)","Undeclared","15","15","[c]","[c]"
"In post","2022","20-29","Security","South East (England)","Unknown","80","80","26730","26610"
"In post","2022","20-29","Security","South West (England)","Heterosexual / straight","75","75","24720","25000"
"In post","2022","20-29","Security","South West (England)","LGBO","10","10","[c]","[c]"
"In post","2022","20-29","Security","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Security","South West (England)","Unknown","40","40","25870","24610"
"In post","2022","20-29","Security","Unknown","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","20-29","Security","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Security","Wales","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","20-29","Security","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Security","Wales","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Security","Wales","Unknown","10","10","[c]","[c]"
"In post","2022","20-29","Security","West Midlands (England)","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","20-29","Security","West Midlands (England)","LGBO","5","5","[c]","[c]"
"In post","2022","20-29","Security","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Security","West Midlands (England)","Unknown","10","10","[c]","[c]"
"In post","2022","20-29","Security","Yorkshire and The Humber","Heterosexual / straight","80","80","26860","26340"
"In post","2022","20-29","Security","Yorkshire and The Humber","LGBO","15","15","[c]","[c]"
"In post","2022","20-29","Security","Yorkshire and The Humber","Undeclared","5","5","[c]","[c]"
"In post","2022","20-29","Security","Yorkshire and The Humber","Unknown","55","55","26060","24800"
"In post","2022","20-29","Unknown","East Midlands (England)","Heterosexual / straight","65","65","24950","24880"
"In post","2022","20-29","Unknown","East Midlands (England)","LGBO","5","5","[c]","[c]"
"In post","2022","20-29","Unknown","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Unknown","East Midlands (England)","Unknown","20","20","[c]","[c]"
"In post","2022","20-29","Unknown","East of England","Heterosexual / straight","240","235","25310","24880"
"In post","2022","20-29","Unknown","East of England","LGBO","10","10","[c]","[c]"
"In post","2022","20-29","Unknown","East of England","Undeclared","15","15","[c]","[c]"
"In post","2022","20-29","Unknown","East of England","Unknown","95","90","23230","21680"
"In post","2022","20-29","Unknown","London","Heterosexual / straight","1390","1380","37320","35050"
"In post","2022","20-29","Unknown","London","LGBO","130","130","39960","37000"
"In post","2022","20-29","Unknown","London","Undeclared","145","145","40220","40650"
"In post","2022","20-29","Unknown","London","Unknown","965","965","35930","35050"
"In post","2022","20-29","Unknown","North East (England)","Heterosexual / straight","125","115","24140","21760"
"In post","2022","20-29","Unknown","North East (England)","LGBO","20","20","[c]","[c]"
"In post","2022","20-29","Unknown","North East (England)","Undeclared","10","10","[c]","[c]"
"In post","2022","20-29","Unknown","North East (England)","Unknown","60","60","24930","24880"
"In post","2022","20-29","Unknown","North West (England)","Heterosexual / straight","900","880","25230","24880"
"In post","2022","20-29","Unknown","North West (England)","LGBO","65","65","25050","24880"
"In post","2022","20-29","Unknown","North West (England)","Undeclared","55","55","24780","24880"
"In post","2022","20-29","Unknown","North West (England)","Unknown","300","300","25410","24880"
"In post","2022","20-29","Unknown","Northern Ireland","Heterosexual / straight","45","40","23620","24880"
"In post","2022","20-29","Unknown","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Unknown","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Unknown","Northern Ireland","Unknown","25","25","[c]","[c]"
"In post","2022","20-29","Unknown","Overseas","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","20-29","Unknown","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Unknown","Overseas","Unknown","20","20","[c]","[c]"
"In post","2022","20-29","Unknown","Scotland","Heterosexual / straight","1565","1545","29820","27940"
"In post","2022","20-29","Unknown","Scotland","LGBO","295","295","29850","27230"
"In post","2022","20-29","Unknown","Scotland","Undeclared","120","115","30040","27940"
"In post","2022","20-29","Unknown","Scotland","Unknown","930","915","28240","27230"
"In post","2022","20-29","Unknown","South East (England)","Heterosexual / straight","490","490","25710","24890"
"In post","2022","20-29","Unknown","South East (England)","LGBO","25","25","[c]","[c]"
"In post","2022","20-29","Unknown","South East (England)","Undeclared","40","40","28070","25430"
"In post","2022","20-29","Unknown","South East (England)","Unknown","225","225","24000","24050"
"In post","2022","20-29","Unknown","South West (England)","Heterosexual / straight","220","215","27700","26350"
"In post","2022","20-29","Unknown","South West (England)","LGBO","10","10","[c]","[c]"
"In post","2022","20-29","Unknown","South West (England)","Undeclared","10","10","[c]","[c]"
"In post","2022","20-29","Unknown","South West (England)","Unknown","55","50","26830","24880"
"In post","2022","20-29","Unknown","Unknown","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","20-29","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Unknown","Unknown","Unknown","370","370","28280","28980"
"In post","2022","20-29","Unknown","Wales","Heterosexual / straight","475","465","28090","25860"
"In post","2022","20-29","Unknown","Wales","LGBO","50","50","29040","25860"
"In post","2022","20-29","Unknown","Wales","Undeclared","40","35","27990","25860"
"In post","2022","20-29","Unknown","Wales","Unknown","80","80","25660","24880"
"In post","2022","20-29","Unknown","West Midlands (England)","Heterosexual / straight","135","135","24940","24880"
"In post","2022","20-29","Unknown","West Midlands (England)","LGBO","10","10","[c]","[c]"
"In post","2022","20-29","Unknown","West Midlands (England)","Undeclared","5","5","[c]","[c]"
"In post","2022","20-29","Unknown","West Midlands (England)","Unknown","75","75","25660","24880"
"In post","2022","20-29","Unknown","Yorkshire and The Humber","Heterosexual / straight","410","405","26870","24890"
"In post","2022","20-29","Unknown","Yorkshire and The Humber","LGBO","45","45","30200","26520"
"In post","2022","20-29","Unknown","Yorkshire and The Humber","Undeclared","40","40","26110","24880"
"In post","2022","20-29","Unknown","Yorkshire and The Humber","Unknown","250","245","25400","24880"
"In post","2022","30-39","Analysis","East Midlands (England)","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","30-39","Analysis","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Analysis","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Analysis","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Analysis","East of England","Heterosexual / straight","40","35","36550","36580"
"In post","2022","30-39","Analysis","East of England","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Analysis","East of England","Undeclared","5","5","[c]","[c]"
"In post","2022","30-39","Analysis","East of England","Unknown","60","55","33680","30660"
"In post","2022","30-39","Analysis","London","Heterosexual / straight","710","690","54060","54300"
"In post","2022","30-39","Analysis","London","LGBO","65","65","54670","54190"
"In post","2022","30-39","Analysis","London","Undeclared","95","95","54450","54270"
"In post","2022","30-39","Analysis","London","Unknown","130","125","49480","52240"
"In post","2022","30-39","Analysis","North East (England)","Heterosexual / straight","40","35","41570","37860"
"In post","2022","30-39","Analysis","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Analysis","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Analysis","North East (England)","Unknown","5","5","[c]","[c]"
"In post","2022","30-39","Analysis","North West (England)","Heterosexual / straight","90","85","45610","42420"
"In post","2022","30-39","Analysis","North West (England)","LGBO","5","5","[c]","[c]"
"In post","2022","30-39","Analysis","North West (England)","Undeclared","15","10","[c]","[c]"
"In post","2022","30-39","Analysis","North West (England)","Unknown","15","15","[c]","[c]"
"In post","2022","30-39","Analysis","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Analysis","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Analysis","Scotland","Heterosexual / straight","40","40","47400","42290"
"In post","2022","30-39","Analysis","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Analysis","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Analysis","Scotland","Unknown","15","15","[c]","[c]"
"In post","2022","30-39","Analysis","South East (England)","Heterosexual / straight","135","125","40930","38340"
"In post","2022","30-39","Analysis","South East (England)","LGBO","15","15","[c]","[c]"
"In post","2022","30-39","Analysis","South East (England)","Undeclared","10","10","[c]","[c]"
"In post","2022","30-39","Analysis","South East (England)","Unknown","100","100","41050","38340"
"In post","2022","30-39","Analysis","South West (England)","Heterosexual / straight","80","75","39430","36440"
"In post","2022","30-39","Analysis","South West (England)","LGBO","10","10","[c]","[c]"
"In post","2022","30-39","Analysis","South West (England)","Undeclared","15","15","[c]","[c]"
"In post","2022","30-39","Analysis","South West (England)","Unknown","45","45","35170","36580"
"In post","2022","30-39","Analysis","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Analysis","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Analysis","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Analysis","Wales","Heterosexual / straight","275","260","38870","38340"
"In post","2022","30-39","Analysis","Wales","LGBO","35","35","37670","38340"
"In post","2022","30-39","Analysis","Wales","Undeclared","15","15","[c]","[c]"
"In post","2022","30-39","Analysis","Wales","Unknown","90","90","39470","38340"
"In post","2022","30-39","Analysis","West Midlands (England)","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","30-39","Analysis","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Analysis","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Analysis","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Analysis","Yorkshire and The Humber","Heterosexual / straight","90","85","44390","42320"
"In post","2022","30-39","Analysis","Yorkshire and The Humber","LGBO","10","10","[c]","[c]"
"In post","2022","30-39","Analysis","Yorkshire and The Humber","Undeclared","15","15","[c]","[c]"
"In post","2022","30-39","Analysis","Yorkshire and The Humber","Unknown","15","15","[c]","[c]"
"In post","2022","30-39","Commercial","East Midlands (England)","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","30-39","Commercial","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Commercial","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Commercial","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Commercial","East of England","Heterosexual / straight","35","30","37670","33900"
"In post","2022","30-39","Commercial","East of England","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Commercial","East of England","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Commercial","East of England","Unknown","15","10","[c]","[c]"
"In post","2022","30-39","Commercial","London","Heterosexual / straight","200","195","51420","51250"
"In post","2022","30-39","Commercial","London","LGBO","20","20","[c]","[c]"
"In post","2022","30-39","Commercial","London","Undeclared","25","25","[c]","[c]"
"In post","2022","30-39","Commercial","London","Unknown","185","185","63030","64000"
"In post","2022","30-39","Commercial","North East (England)","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","30-39","Commercial","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Commercial","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Commercial","North East (England)","Unknown","5","5","[c]","[c]"
"In post","2022","30-39","Commercial","North West (England)","Heterosexual / straight","115","110","36620","36500"
"In post","2022","30-39","Commercial","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Commercial","North West (England)","Undeclared","10","10","[c]","[c]"
"In post","2022","30-39","Commercial","North West (England)","Unknown","65","65","53230","56640"
"In post","2022","30-39","Commercial","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Commercial","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Commercial","Overseas","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","30-39","Commercial","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Commercial","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Commercial","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Commercial","Scotland","Heterosexual / straight","45","45","36440","33930"
"In post","2022","30-39","Commercial","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Commercial","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Commercial","Scotland","Unknown","20","20","[c]","[c]"
"In post","2022","30-39","Commercial","South East (England)","Heterosexual / straight","75","70","35970","34800"
"In post","2022","30-39","Commercial","South East (England)","LGBO","10","10","[c]","[c]"
"In post","2022","30-39","Commercial","South East (England)","Undeclared","5","5","[c]","[c]"
"In post","2022","30-39","Commercial","South East (England)","Unknown","25","20","[c]","[c]"
"In post","2022","30-39","Commercial","South West (England)","Heterosexual / straight","280","265","38380","38200"
"In post","2022","30-39","Commercial","South West (England)","LGBO","10","10","[c]","[c]"
"In post","2022","30-39","Commercial","South West (England)","Undeclared","40","40","37200","38220"
"In post","2022","30-39","Commercial","South West (England)","Unknown","65","60","45240","41060"
"In post","2022","30-39","Commercial","Unknown","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","30-39","Commercial","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Commercial","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Commercial","Unknown","Unknown","5","5","[c]","[c]"
"In post","2022","30-39","Commercial","Wales","Heterosexual / straight","60","60","33780","31040"
"In post","2022","30-39","Commercial","Wales","LGBO","5","5","[c]","[c]"
"In post","2022","30-39","Commercial","Wales","Undeclared","10","10","[c]","[c]"
"In post","2022","30-39","Commercial","Wales","Unknown","15","15","[c]","[c]"
"In post","2022","30-39","Commercial","West Midlands (England)","Heterosexual / straight","40","40","34030","35970"
"In post","2022","30-39","Commercial","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Commercial","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Commercial","West Midlands (England)","Unknown","25","25","[c]","[c]"
"In post","2022","30-39","Commercial","Yorkshire and The Humber","Heterosexual / straight","75","75","39980","36500"
"In post","2022","30-39","Commercial","Yorkshire and The Humber","LGBO","5","5","[c]","[c]"
"In post","2022","30-39","Commercial","Yorkshire and The Humber","Undeclared","15","15","[c]","[c]"
"In post","2022","30-39","Commercial","Yorkshire and The Humber","Unknown","35","35","57810","61710"
"In post","2022","30-39","Communications","East Midlands (England)","Heterosexual / straight","115","110","29430","26820"
"In post","2022","30-39","Communications","East Midlands (England)","LGBO","15","15","[c]","[c]"
"In post","2022","30-39","Communications","East Midlands (England)","Undeclared","5","5","[c]","[c]"
"In post","2022","30-39","Communications","East Midlands (England)","Unknown","65","65","29210","26820"
"In post","2022","30-39","Communications","East of England","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","30-39","Communications","East of England","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Communications","East of England","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Communications","London","Heterosexual / straight","460","450","49720","49680"
"In post","2022","30-39","Communications","London","LGBO","55","55","47490","44620"
"In post","2022","30-39","Communications","London","Undeclared","90","85","46270","43160"
"In post","2022","30-39","Communications","London","Unknown","160","155","49610","45100"
"In post","2022","30-39","Communications","North East (England)","Heterosexual / straight","315","300","31010","26820"
"In post","2022","30-39","Communications","North East (England)","LGBO","25","20","[c]","[c]"
"In post","2022","30-39","Communications","North East (England)","Undeclared","30","30","[c]","[c]"
"In post","2022","30-39","Communications","North East (England)","Unknown","145","140","29740","26820"
"In post","2022","30-39","Communications","North West (England)","Heterosexual / straight","130","130","33220","33080"
"In post","2022","30-39","Communications","North West (England)","LGBO","15","15","[c]","[c]"
"In post","2022","30-39","Communications","North West (England)","Undeclared","10","10","[c]","[c]"
"In post","2022","30-39","Communications","North West (England)","Unknown","90","90","30220","26820"
"In post","2022","30-39","Communications","Northern Ireland","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","30-39","Communications","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Communications","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Communications","Scotland","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","30-39","Communications","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Communications","Scotland","Unknown","5","5","[c]","[c]"
"In post","2022","30-39","Communications","South East (England)","Heterosexual / straight","35","35","34680","35000"
"In post","2022","30-39","Communications","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Communications","South East (England)","Undeclared","5","5","[c]","[c]"
"In post","2022","30-39","Communications","South East (England)","Unknown","10","10","[c]","[c]"
"In post","2022","30-39","Communications","South West (England)","Heterosexual / straight","50","45","34620","33190"
"In post","2022","30-39","Communications","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Communications","South West (England)","Undeclared","10","10","[c]","[c]"
"In post","2022","30-39","Communications","South West (England)","Unknown","15","10","[c]","[c]"
"In post","2022","30-39","Communications","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Communications","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Communications","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Communications","Wales","Heterosexual / straight","210","200","31280","27380"
"In post","2022","30-39","Communications","Wales","LGBO","15","15","[c]","[c]"
"In post","2022","30-39","Communications","Wales","Undeclared","15","15","[c]","[c]"
"In post","2022","30-39","Communications","Wales","Unknown","110","105","30220","26820"
"In post","2022","30-39","Communications","West Midlands (England)","Heterosexual / straight","115","115","31360","33080"
"In post","2022","30-39","Communications","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Communications","West Midlands (England)","Undeclared","10","10","[c]","[c]"
"In post","2022","30-39","Communications","West Midlands (England)","Unknown","80","75","29890","26820"
"In post","2022","30-39","Communications","Yorkshire and The Humber","Heterosexual / straight","130","130","33770","33080"
"In post","2022","30-39","Communications","Yorkshire and The Humber","LGBO","10","10","[c]","[c]"
"In post","2022","30-39","Communications","Yorkshire and The Humber","Undeclared","15","15","[c]","[c]"
"In post","2022","30-39","Communications","Yorkshire and The Humber","Unknown","90","90","30760","26820"
"In post","2022","30-39","Counter Fraud","East Midlands (England)","Heterosexual / straight","105","100","33140","33080"
"In post","2022","30-39","Counter Fraud","East Midlands (England)","LGBO","10","10","[c]","[c]"
"In post","2022","30-39","Counter Fraud","East Midlands (England)","Undeclared","10","10","[c]","[c]"
"In post","2022","30-39","Counter Fraud","East Midlands (England)","Unknown","35","35","31100","32530"
"In post","2022","30-39","Counter Fraud","East of England","Heterosexual / straight","55","50","29430","27570"
"In post","2022","30-39","Counter Fraud","East of England","LGBO","5","5","[c]","[c]"
"In post","2022","30-39","Counter Fraud","East of England","Undeclared","5","5","[c]","[c]"
"In post","2022","30-39","Counter Fraud","East of England","Unknown","30","30","28190","26820"
"In post","2022","30-39","Counter Fraud","London","Heterosexual / straight","380","375","38390","37610"
"In post","2022","30-39","Counter Fraud","London","LGBO","30","30","37660","33100"
"In post","2022","30-39","Counter Fraud","London","Undeclared","35","35","37900","37430"
"In post","2022","30-39","Counter Fraud","London","Unknown","155","150","37350","35100"
"In post","2022","30-39","Counter Fraud","North East (England)","Heterosexual / straight","180","175","31950","27570"
"In post","2022","30-39","Counter Fraud","North East (England)","LGBO","10","10","[c]","[c]"
"In post","2022","30-39","Counter Fraud","North East (England)","Undeclared","10","10","[c]","[c]"
"In post","2022","30-39","Counter Fraud","North East (England)","Unknown","65","60","32030","27570"
"In post","2022","30-39","Counter Fraud","North West (England)","Heterosexual / straight","335","330","33990","33080"
"In post","2022","30-39","Counter Fraud","North West (England)","LGBO","30","30","[c]","[c]"
"In post","2022","30-39","Counter Fraud","North West (England)","Undeclared","25","25","[c]","[c]"
"In post","2022","30-39","Counter Fraud","North West (England)","Unknown","165","160","31540","26820"
"In post","2022","30-39","Counter Fraud","Northern Ireland","Heterosexual / straight","60","60","32840","33080"
"In post","2022","30-39","Counter Fraud","Northern Ireland","LGBO","5","5","[c]","[c]"
"In post","2022","30-39","Counter Fraud","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Counter Fraud","Northern Ireland","Unknown","35","35","31450","26820"
"In post","2022","30-39","Counter Fraud","Scotland","Heterosexual / straight","245","235","29430","27570"
"In post","2022","30-39","Counter Fraud","Scotland","LGBO","20","20","[c]","[c]"
"In post","2022","30-39","Counter Fraud","Scotland","Undeclared","15","15","[c]","[c]"
"In post","2022","30-39","Counter Fraud","Scotland","Unknown","55","55","29560","26820"
"In post","2022","30-39","Counter Fraud","South East (England)","Heterosexual / straight","110","105","28560","27570"
"In post","2022","30-39","Counter Fraud","South East (England)","LGBO","10","10","[c]","[c]"
"In post","2022","30-39","Counter Fraud","South East (England)","Undeclared","10","10","[c]","[c]"
"In post","2022","30-39","Counter Fraud","South East (England)","Unknown","30","25","[c]","[c]"
"In post","2022","30-39","Counter Fraud","South West (England)","Heterosexual / straight","85","80","31970","27570"
"In post","2022","30-39","Counter Fraud","South West (England)","LGBO","10","10","[c]","[c]"
"In post","2022","30-39","Counter Fraud","South West (England)","Undeclared","15","15","[c]","[c]"
"In post","2022","30-39","Counter Fraud","South West (England)","Unknown","25","25","[c]","[c]"
"In post","2022","30-39","Counter Fraud","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Counter Fraud","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Counter Fraud","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Counter Fraud","Wales","Heterosexual / straight","145","140","29330","27570"
"In post","2022","30-39","Counter Fraud","Wales","LGBO","15","15","[c]","[c]"
"In post","2022","30-39","Counter Fraud","Wales","Undeclared","10","10","[c]","[c]"
"In post","2022","30-39","Counter Fraud","Wales","Unknown","50","50","28680","27460"
"In post","2022","30-39","Counter Fraud","West Midlands (England)","Heterosexual / straight","175","170","32590","31990"
"In post","2022","30-39","Counter Fraud","West Midlands (England)","LGBO","5","5","[c]","[c]"
"In post","2022","30-39","Counter Fraud","West Midlands (England)","Undeclared","10","10","[c]","[c]"
"In post","2022","30-39","Counter Fraud","West Midlands (England)","Unknown","65","65","30570","28920"
"In post","2022","30-39","Counter Fraud","Yorkshire and The Humber","Heterosexual / straight","180","170","32750","31990"
"In post","2022","30-39","Counter Fraud","Yorkshire and The Humber","LGBO","10","10","[c]","[c]"
"In post","2022","30-39","Counter Fraud","Yorkshire and The Humber","Undeclared","10","10","[c]","[c]"
"In post","2022","30-39","Counter Fraud","Yorkshire and The Humber","Unknown","75","70","31580","27570"
"In post","2022","30-39","Debt","East Midlands (England)","Heterosexual / straight","75","65","22770","21260"
"In post","2022","30-39","Debt","East Midlands (England)","LGBO","10","10","[c]","[c]"
"In post","2022","30-39","Debt","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Debt","East Midlands (England)","Unknown","35","25","21250","21250"
"In post","2022","30-39","Debt","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Debt","East of England","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Debt","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Debt","London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","30-39","Debt","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Debt","London","Unknown","15","15","[c]","[c]"
"In post","2022","30-39","Debt","North East (England)","Heterosexual / straight","90","85","23110","21260"
"In post","2022","30-39","Debt","North East (England)","LGBO","10","10","[c]","[c]"
"In post","2022","30-39","Debt","North East (England)","Undeclared","5","5","[c]","[c]"
"In post","2022","30-39","Debt","North East (England)","Unknown","75","70","22160","21250"
"In post","2022","30-39","Debt","North West (England)","Heterosexual / straight","75","70","23010","21260"
"In post","2022","30-39","Debt","North West (England)","LGBO","10","10","[c]","[c]"
"In post","2022","30-39","Debt","North West (England)","Undeclared","10","10","[c]","[c]"
"In post","2022","30-39","Debt","North West (England)","Unknown","40","35","22450","21250"
"In post","2022","30-39","Debt","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Debt","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
