"Status","Year","Profession_of_post","Region_ITL2","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Knowledge and Information Management","West Midlands","Solihull","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Knowledge and Information Management","West Wales and The Valleys","Central Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Knowledge and Information Management","West Wales and The Valleys","Conwy and Denbighshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Knowledge and Information Management","West Wales and The Valleys","Gwent Valleys","Outside London","10","10","31310","29430"
"In post","2022","Knowledge and Information Management","West Wales and The Valleys","Gwynedd","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Knowledge and Information Management","West Wales and The Valleys","Isle of Anglesey","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Knowledge and Information Management","West Wales and The Valleys","South West Wales","Outside London","20","20","31180","29430"
"In post","2022","Knowledge and Information Management","West Wales and The Valleys","Swansea","Outside London","10","10","39720","38000"
"In post","2022","Knowledge and Information Management","West Yorkshire","Calderdale and Kirklees","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Knowledge and Information Management","West Yorkshire","Leeds","Outside London","95","90","32490","31520"
"In post","2022","Legal","Bedfordshire and Hertfordshire","Bedford","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Bedfordshire and Hertfordshire","Hertfordshire CC","Outside London","115","105","55130","54770"
"In post","2022","Legal","Bedfordshire and Hertfordshire","Luton","Outside London","10","10","[c]","[c]"
"In post","2022","Legal","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","Outside London","125","115","47020","44100"
"In post","2022","Legal","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","Outside London","5","5","[c]","[c]"
"In post","2022","Legal","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","Outside London","60","40","47730","53430"
"In post","2022","Legal","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","Outside London","10","10","45260","46750"
"In post","2022","Legal","Cheshire","Cheshire East","Outside London","10","10","51330","47100"
"In post","2022","Legal","Cheshire","Cheshire West and Chester","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Cheshire","Warrington","Outside London","25","20","56390","57400"
"In post","2022","Legal","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","Outside London","25","20","48330","48080"
"In post","2022","Legal","Cumbria","East Cumbria","Outside London","25","25","48540","50430"
"In post","2022","Legal","Cumbria","West Cumbria","Outside London","5","5","[c]","[c]"
"In post","2022","Legal","Derbyshire and Nottinghamshire","Derby","Outside London","10","10","40560","40840"
"In post","2022","Legal","Derbyshire and Nottinghamshire","East Derbyshire","Outside London","5","5","[c]","[c]"
"In post","2022","Legal","Derbyshire and Nottinghamshire","North Nottinghamshire","Outside London","5","5","[c]","[c]"
"In post","2022","Legal","Derbyshire and Nottinghamshire","Nottingham","Outside London","380","360","40920","37020"
"In post","2022","Legal","Derbyshire and Nottinghamshire","South and West Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Derbyshire and Nottinghamshire","South Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Devon","Devon CC","Outside London","75","70","48800","49580"
"In post","2022","Legal","Devon","Plymouth","Outside London","25","20","45390","38550"
"In post","2022","Legal","Dorset and Somerset","Bournemouth, Christchurch and Poole","Outside London","5","5","[c]","[c]"
"In post","2022","Legal","Dorset and Somerset","Dorset","Outside London","15","10","49630","60520"
"In post","2022","Legal","Dorset and Somerset","Somerset CC","Outside London","10","10","[c]","[c]"
"In post","2022","Legal","East Anglia","Cambridgeshire CC","Outside London","15","15","44810","47240"
"In post","2022","Legal","East Anglia","North and West Norfolk","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Legal","East Anglia","Norwich and East Norfolk","Outside London","35","30","48200","47590"
"In post","2022","Legal","East Anglia","Peterborough","Outside London","25","25","47340","44780"
"In post","2022","Legal","East Anglia","Suffolk CC","Outside London","320","290","30530","26820"
"In post","2022","Legal","East Wales","Cardiff and Vale of Glamorgan","Outside London","480","445","45910","48080"
"In post","2022","Legal","East Wales","Flintshire and Wrexham","Outside London","50","45","48230","48830"
"In post","2022","Legal","East Wales","Monmouthshire and Newport","Outside London","75","70","47760","42540"
"In post","2022","Legal","East Wales","Powys","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Legal","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Legal","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","Outside London","50","50","53340","55610"
"In post","2022","Legal","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","Outside London","5","5","[c]","[c]"
"In post","2022","Legal","Eastern Scotland","Angus and Dundee City","Outside London","35","30","53410","53490"
"In post","2022","Legal","Eastern Scotland","City of Edinburgh","Outside London","205","195","53060","53490"
"In post","2022","Legal","Eastern Scotland","Clackmannanshire and Fife","Outside London","25","25","50730","41750"
"In post","2022","Legal","Eastern Scotland","Falkirk","Outside London","25","25","49210","41750"
"In post","2022","Legal","Eastern Scotland","Perth and Kinross, and Stirling","Outside London","20","20","47690","46100"
"In post","2022","Legal","Eastern Scotland","West Lothian","Outside London","10","10","[c]","[c]"
"In post","2022","Legal","Essex","Essex Haven Gateway","Outside London","5","5","[c]","[c]"
"In post","2022","Legal","Essex","Essex Thames Gateway","Outside London","10","10","42120","39320"
"In post","2022","Legal","Essex","Heart of Essex","Outside London","120","110","52410","53050"
"In post","2022","Legal","Essex","Southend-on-Sea","Outside London","10","10","31680","26960"
"In post","2022","Legal","Essex","Thurrock","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","55","50","56790","53850"
"In post","2022","Legal","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Outside London","295","275","41580","38120"
"In post","2022","Legal","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","Outside London","55","50","40560","33840"
"In post","2022","Legal","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","Outside London","15","10","42350","40450"
"In post","2022","Legal","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","Outside London","15","15","52740","46650"
"In post","2022","Legal","Greater Manchester","Greater Manchester North East","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Greater Manchester","Greater Manchester North West","Outside London","5","5","[c]","[c]"
"In post","2022","Legal","Greater Manchester","Greater Manchester South East","Outside London","5","5","[c]","[c]"
"In post","2022","Legal","Greater Manchester","Greater Manchester South West","Outside London","455","440","36590","33370"
"In post","2022","Legal","Greater Manchester","Manchester","Outside London","325","300","46130","48080"
"In post","2022","Legal","Hampshire and Isle of Wight","Central Hampshire","Outside London","5","5","[c]","[c]"
"In post","2022","Legal","Hampshire and Isle of Wight","North Hampshire","Outside London","15","15","48250","47100"
"In post","2022","Legal","Hampshire and Isle of Wight","Portsmouth","Outside London","130","120","44610","40520"
"In post","2022","Legal","Hampshire and Isle of Wight","South Hampshire","Outside London","75","70","56610","53050"
"In post","2022","Legal","Hampshire and Isle of Wight","Southampton","Outside London","15","15","41320","46400"
"In post","2022","Legal","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","Outside London","5","5","[c]","[c]"
"In post","2022","Legal","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","Outside London","10","10","45500","44780"
"In post","2022","Legal","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","Outside London","15","15","46380","45690"
"In post","2022","Legal","Highlands and Islands","Caithness and Sutherland, and Ross and Cromarty","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","30","25","53590","53490"
"In post","2022","Legal","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Highlands and Islands","Na h-Eileanan Siar","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Highlands and Islands","Orkney Islands","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Highlands and Islands","Shetland Islands","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Inner London - East","Hackney and Newham","London","850","825","43640","37930"
"In post","2022","Legal","Inner London - East","Haringey and Islington","London","25","25","47850","45370"
"In post","2022","Legal","Inner London - East","Lambeth","London","50","50","55400","60960"
"In post","2022","Legal","Inner London - East","Lewisham and Southwark","London","10","5","[c]","[c]"
"In post","2022","Legal","Inner London - East","Tower Hamlets","London","235","230","64670","63240"
"In post","2022","Legal","Inner London - West","Camden and City of London","London","65","60","58790","59200"
"In post","2022","Legal","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","London","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Inner London - West","Wandsworth","London","10","10","[c]","[c]"
"In post","2022","Legal","Inner London - West","Westminster","London","3115","2905","59610","60700"
"In post","2022","Legal","Kent","East Kent","Outside London","175","165","39980","33680"
"In post","2022","Legal","Kent","Kent Thames Gateway","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Kent","Medway","Outside London","10","10","43780","41770"
"In post","2022","Legal","Kent","Mid Kent","Outside London","10","10","46670","42530"
"In post","2022","Legal","Kent","West Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Lancashire","Blackburn with Darwen","Outside London","5","5","[c]","[c]"
"In post","2022","Legal","Lancashire","Blackpool","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Lancashire","East Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Lancashire","Lancaster and Wyre","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Lancashire","Mid Lancashire","Outside London","135","125","49590","51470"
"In post","2022","Legal","Leicestershire, Rutland and Northamptonshire","Leicester","Outside London","100","90","49040","49580"
"In post","2022","Legal","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","Outside London","5","5","[c]","[c]"
"In post","2022","Legal","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","Outside London","20","20","47300","47590"
"In post","2022","Legal","Lincolnshire","Lincolnshire CC","Outside London","25","20","49130","53600"
"In post","2022","Legal","Merseyside","East Merseyside","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Merseyside","Liverpool","Outside London","210","195","47610","48080"
"In post","2022","Legal","Merseyside","Sefton","Outside London","50","45","43530","40430"
"In post","2022","Legal","Merseyside","Wirral","Outside London","30","25","45790","36050"
"In post","2022","Legal","North Eastern Scotland","Aberdeen City and Aberdeenshire","Outside London","40","35","50750","53000"
"In post","2022","Legal","North Yorkshire","North Yorkshire CC","Outside London","10","10","[c]","[c]"
"In post","2022","Legal","North Yorkshire","York","Outside London","40","40","61610","60310"
"In post","2022","Legal","Northern Ireland","Belfast","Outside London","170","165","31800","28920"
"In post","2022","Legal","Northumberland, and Tyne and Wear","Northumberland","Outside London","10","5","[c]","[c]"
"In post","2022","Legal","Northumberland, and Tyne and Wear","Sunderland","Outside London","15","15","38850","37100"
"In post","2022","Legal","Northumberland, and Tyne and Wear","Tyneside","Outside London","310","300","39460","33680"
"In post","2022","Legal","Outer London - East and North East","Barking & Dagenham and Havering","London","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Outer London - East and North East","Bexley and Greenwich","London","5","5","[c]","[c]"
"In post","2022","Legal","Outer London - East and North East","Enfield","London","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Outer London - East and North East","Redbridge and Waltham Forest","London","10","10","48490","44230"
"In post","2022","Legal","Outer London - South","Bromley","London","15","15","44370","45370"
"In post","2022","Legal","Outer London - South","Croydon","London","440","425","42760","37930"
"In post","2022","Legal","Outer London - South","Merton, Kingston upon Thames and Sutton","London","15","15","45050","43170"
"In post","2022","Legal","Outer London - West and North West","Barnet","London","5","5","[c]","[c]"
"In post","2022","Legal","Outer London - West and North West","Brent","London","20","15","45830","46040"
"In post","2022","Legal","Outer London - West and North West","Ealing","London","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Outer London - West and North West","Harrow and Hillingdon","London","20","20","54570","58230"
"In post","2022","Legal","Outer London - West and North West","Hounslow and Richmond upon Thames","London","10","10","47380","47890"
"In post","2022","Legal","Overseas","Overseas","Overseas","10","10","60240","64330"
"In post","2022","Legal","Shropshire and Staffordshire","Shropshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Shropshire and Staffordshire","Staffordshire CC","Outside London","20","20","43450","44780"
"In post","2022","Legal","Shropshire and Staffordshire","Stoke-on-Trent","Outside London","35","30","54840","51470"
"In post","2022","Legal","Shropshire and Staffordshire","Telford and Wrekin","Outside London","15","15","48740","54980"
"In post","2022","Legal","South Yorkshire","Barnsley, Doncaster and Rotherham","Outside London","10","10","41780","42290"
"In post","2022","Legal","South Yorkshire","Sheffield","Outside London","80","75","45540","48080"
"In post","2022","Legal","Southern Scotland","Dumfries and Galloway","Outside London","10","10","[c]","[c]"
"In post","2022","Legal","Southern Scotland","East Ayrshire and North Ayrshire mainland","Outside London","25","25","48980","41750"
"In post","2022","Legal","Southern Scotland","Scottish Borders","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Southern Scotland","South Lanarkshire","Outside London","75","70","54090","53490"
"In post","2022","Legal","Surrey, East and West Sussex","Brighton and Hove","Outside London","70","65","53680","53720"
"In post","2022","Legal","Surrey, East and West Sussex","East Surrey","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Surrey, East and West Sussex","East Sussex CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Surrey, East and West Sussex","West Surrey","Outside London","45","45","53570","53050"
"In post","2022","Legal","Surrey, East and West Sussex","West Sussex (North East)","Outside London","5","5","[c]","[c]"
"In post","2022","Legal","Surrey, East and West Sussex","West Sussex (South West)","Outside London","10","5","[c]","[c]"
"In post","2022","Legal","Tees Valley and Durham","Darlington","Outside London","20","20","48440","49860"
"In post","2022","Legal","Tees Valley and Durham","Durham","Outside London","40","40","45780","43990"
"In post","2022","Legal","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Tees Valley and Durham","South Teesside","Outside London","65","55","49320","48080"
"In post","2022","Legal","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","10","10","46130","41750"
"In post","2022","Legal","West Central Scotland","Glasgow City","Outside London","215","205","55380","56920"
"In post","2022","Legal","West Central Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","70","65","51600","47620"
"In post","2022","Legal","West Central Scotland","North Lanarkshire","Outside London","230","220","36160","33370"
"In post","2022","Legal","West Midlands","Birmingham","Outside London","515","485","44270","47100"
"In post","2022","Legal","West Midlands","Coventry","Outside London","45","40","51840","50630"
"In post","2022","Legal","West Midlands","Dudley","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Legal","West Midlands","Walsall","Outside London","10","10","46960","47100"
"In post","2022","Legal","West Midlands","Wolverhampton","Outside London","10","5","[c]","[c]"
"In post","2022","Legal","West Wales and The Valleys","Bridgend and Neath Port Talbot","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Legal","West Wales and The Valleys","Central Valleys","Outside London","10","10","42360","41530"
"In post","2022","Legal","West Wales and The Valleys","Conwy and Denbighshire","Outside London","10","10","47720","47350"
"In post","2022","Legal","West Wales and The Valleys","Gwent Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Legal","West Wales and The Valleys","Gwynedd","Outside London","5","5","[c]","[c]"
"In post","2022","Legal","West Wales and The Valleys","South West Wales","Outside London","10","10","[c]","[c]"
"In post","2022","Legal","West Wales and The Valleys","Swansea","Outside London","80","75","50040","50430"
"In post","2022","Legal","West Yorkshire","Bradford","Outside London","15","15","38950","36590"
"In post","2022","Legal","West Yorkshire","Calderdale and Kirklees","Outside London","10","10","47590","48120"
"In post","2022","Legal","West Yorkshire","Leeds","Outside London","560","530","43600","42270"
"In post","2022","Legal","West Yorkshire","Wakefield","Outside London","10","10","[c]","[c]"
"In post","2022","Medicine","Bedfordshire and Hertfordshire","Bedford","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","Bedfordshire and Hertfordshire","Central Bedfordshire","Outside London","15","15","59390","64380"
"In post","2022","Medicine","Bedfordshire and Hertfordshire","Hertfordshire CC","Outside London","10","10","53970","37170"
"In post","2022","Medicine","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","Outside London","25","20","42750","33110"
"In post","2022","Medicine","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","Outside London","30","25","51430","39630"
"In post","2022","Medicine","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","Outside London","65","55","60660","53220"
"In post","2022","Medicine","Cheshire","Cheshire East","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","Cheshire","Cheshire West and Chester","Outside London","5","5","[c]","[c]"
"In post","2022","Medicine","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","Outside London","25","20","50230","39030"
"In post","2022","Medicine","Cumbria","East Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","Derbyshire and Nottinghamshire","Nottingham","Outside London","10","10","[c]","[c]"
"In post","2022","Medicine","Derbyshire and Nottinghamshire","South and West Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","Derbyshire and Nottinghamshire","South Nottinghamshire","Outside London","115","105","41490","39030"
"In post","2022","Medicine","Devon","Devon CC","Outside London","90","80","30780","19050"
"In post","2022","Medicine","Devon","Plymouth","Outside London","50","45","50290","39030"
"In post","2022","Medicine","Dorset and Somerset","Bournemouth, Christchurch and Poole","Outside London","10","10","[c]","[c]"
"In post","2022","Medicine","Dorset and Somerset","Dorset","Outside London","20","15","50320","39030"
"In post","2022","Medicine","Dorset and Somerset","Somerset CC","Outside London","15","15","52990","39030"
"In post","2022","Medicine","East Anglia","Cambridgeshire CC","Outside London","25","25","85580","89050"
"In post","2022","Medicine","East Anglia","North and West Norfolk","Outside London","10","10","45980","37280"
"In post","2022","Medicine","East Anglia","Peterborough","Outside London","10","5","[c]","[c]"
"In post","2022","Medicine","East Anglia","Suffolk CC","Outside London","40","35","49850","39030"
"In post","2022","Medicine","East Wales","Cardiff and Vale of Glamorgan","Outside London","180","170","47480","45840"
"In post","2022","Medicine","East Wales","Flintshire and Wrexham","Outside London","20","20","34690","31570"
"In post","2022","Medicine","East Wales","Powys","Outside London","10","5","[c]","[c]"
"In post","2022","Medicine","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","Outside London","10","10","[c]","[c]"
"In post","2022","Medicine","Eastern Scotland","Angus and Dundee City","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","Eastern Scotland","City of Edinburgh","Outside London","30","25","46330","39030"
"In post","2022","Medicine","Eastern Scotland","Clackmannanshire and Fife","Outside London","15","10","55180","37280"
"In post","2022","Medicine","Eastern Scotland","Perth and Kinross, and Stirling","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","Essex","Essex Haven Gateway","Outside London","35","30","50430","39630"
"In post","2022","Medicine","Essex","West Essex","Outside London","25","25","64630","49680"
"In post","2022","Medicine","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Outside London","15","15","97760","101100"
"In post","2022","Medicine","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","Outside London","20","15","45020","37280"
"In post","2022","Medicine","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","Outside London","160","135","48640","39030"
"In post","2022","Medicine","Greater Manchester","Manchester","Outside London","20","20","90520","99790"
"In post","2022","Medicine","Hampshire and Isle of Wight","Central Hampshire","Outside London","50","40","47810","39630"
"In post","2022","Medicine","Hampshire and Isle of Wight","North Hampshire","Outside London","70","60","48450","40870"
"In post","2022","Medicine","Hampshire and Isle of Wight","Portsmouth","Outside London","50","40","58110","45840"
"In post","2022","Medicine","Hampshire and Isle of Wight","South Hampshire","Outside London","30","25","61120","46140"
"In post","2022","Medicine","Hampshire and Isle of Wight","Southampton","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","Outside London","20","15","41480","37280"
"In post","2022","Medicine","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","Outside London","10","5","[c]","[c]"
"In post","2022","Medicine","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","25","20","46870","39030"
"In post","2022","Medicine","Inner London - East","Lambeth","London","55","40","96000","91970"
"In post","2022","Medicine","Inner London - East","Lewisham and Southwark","London","10","10","[c]","[c]"
"In post","2022","Medicine","Inner London - East","Tower Hamlets","London","145","135","62900","67080"
"In post","2022","Medicine","Inner London - West","Westminster","London","90","85","70210","64490"
"In post","2022","Medicine","Kent","East Kent","Outside London","10","10","45970","39630"
"In post","2022","Medicine","Kent","Medway","Outside London","10","10","[c]","[c]"
"In post","2022","Medicine","Kent","Mid Kent","Outside London","10","10","[c]","[c]"
"In post","2022","Medicine","Lancashire","Lancaster and Wyre","Outside London","20","15","74520","74070"
"In post","2022","Medicine","Lancashire","Mid Lancashire","Outside London","25","20","59670","45840"
"In post","2022","Medicine","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","Outside London","15","15","46220","39030"
"In post","2022","Medicine","Lincolnshire","Lincolnshire CC","Outside London","55","45","46980","39030"
"In post","2022","Medicine","Merseyside","Liverpool","Outside London","15","15","82530","80540"
"In post","2022","Medicine","North Yorkshire","North Yorkshire CC","Outside London","120","110","46790","39030"
"In post","2022","Medicine","North Yorkshire","York","Outside London","5","5","[c]","[c]"
"In post","2022","Medicine","Northern Ireland","Antrim and Newtownabbey","Outside London","15","15","49950","39780"
"In post","2022","Medicine","Northern Ireland","Ards and North Down","Outside London","5","5","[c]","[c]"
"In post","2022","Medicine","Northern Ireland","Belfast","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","Northern Ireland","Lisburn and Castlereagh","Outside London","15","10","45350","39030"
"In post","2022","Medicine","Northumberland, and Tyne and Wear","Northumberland","Outside London","15","10","44500","34170"
"In post","2022","Medicine","Northumberland, and Tyne and Wear","Tyneside","Outside London","15","15","79090","84880"
"In post","2022","Medicine","Outer London - East and North East","Bexley and Greenwich","London","15","10","55060","44000"
"In post","2022","Medicine","Outer London - South","Merton, Kingston upon Thames and Sutton","London","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","Outer London - West and North West","Barnet","London","55","50","101330","100940"
"In post","2022","Medicine","Outer London - West and North West","Harrow and Hillingdon","London","15","10","74190","73140"
"In post","2022","Medicine","Overseas","Overseas","Overseas","60","60","56210","53480"
"In post","2022","Medicine","Shropshire and Staffordshire","Shropshire","Outside London","35","30","45490","39030"
"In post","2022","Medicine","Shropshire and Staffordshire","Staffordshire CC","Outside London","45","40","53850","45840"
"In post","2022","Medicine","Shropshire and Staffordshire","Telford and Wrekin","Outside London","25","20","53360","40060"
"In post","2022","Medicine","South Yorkshire","Barnsley, Doncaster and Rotherham","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","South Yorkshire","Sheffield","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","Southern Scotland","South Lanarkshire","Outside London","5","5","[c]","[c]"
"In post","2022","Medicine","Surrey, East and West Sussex","East Surrey","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","Surrey, East and West Sussex","West Surrey","Outside London","35","30","40480","33110"
"In post","2022","Medicine","Surrey, East and West Sussex","West Sussex (North East)","Outside London","5","5","[c]","[c]"
"In post","2022","Medicine","Surrey, East and West Sussex","West Sussex (South West)","Outside London","5","5","[c]","[c]"
"In post","2022","Medicine","Unknown","Unknown","Unknown","35","30","51150","40000"
"In post","2022","Medicine","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","20","20","45760","39030"
"In post","2022","Medicine","West Central Scotland","Glasgow City","Outside London","5","5","[c]","[c]"
"In post","2022","Medicine","West Midlands","Birmingham","Outside London","20","15","102460","114000"
"In post","2022","Medicine","West Wales and The Valleys","Central Valleys","Outside London","10","10","41710","41040"
"In post","2022","Medicine","West Wales and The Valleys","Conwy and Denbighshire","Outside London","5","5","[c]","[c]"
"In post","2022","Medicine","West Wales and The Valleys","Gwent Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","West Wales and The Valleys","Gwynedd","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","West Wales and The Valleys","Isle of Anglesey","Outside London","5","5","[c]","[c]"
"In post","2022","Medicine","West Wales and The Valleys","South West Wales","Outside London","10","10","[c]","[c]"
"In post","2022","Medicine","West Wales and The Valleys","Swansea","Outside London","55","50","75030","85630"
"In post","2022","Medicine","West Yorkshire","Leeds","Outside London","25","25","71450","68720"
"In post","2022","Operational Delivery","Bedfordshire and Hertfordshire","Bedford","Outside London","740","695","30150","28140"
"In post","2022","Operational Delivery","Bedfordshire and Hertfordshire","Central Bedfordshire","Outside London","65","60","29130","27570"
"In post","2022","Operational Delivery","Bedfordshire and Hertfordshire","Hertfordshire CC","Outside London","1680","1585","30980","29290"
"In post","2022","Operational Delivery","Bedfordshire and Hertfordshire","Luton","Outside London","520","465","27160","27370"
"In post","2022","Operational Delivery","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","Outside London","1225","1150","30010","29290"
"In post","2022","Operational Delivery","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","Outside London","810","760","30220","28140"
"In post","2022","Operational Delivery","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","Outside London","1175","1120","28500","27570"
"In post","2022","Operational Delivery","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","Outside London","1265","1160","30310","28140"
"In post","2022","Operational Delivery","Cheshire","Cheshire East","Outside London","700","655","28480","26750"
"In post","2022","Operational Delivery","Cheshire","Cheshire West and Chester","Outside London","425","390","26670","26700"
"In post","2022","Operational Delivery","Cheshire","Warrington","Outside London","2160","2045","32210","31450"
"In post","2022","Operational Delivery","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","Outside London","1060","955","26410","26840"
"In post","2022","Operational Delivery","Cumbria","East Cumbria","Outside London","705","640","26730","24920"
"In post","2022","Operational Delivery","Cumbria","West Cumbria","Outside London","970","865","25570","21860"
"In post","2022","Operational Delivery","Derbyshire and Nottinghamshire","Derby","Outside London","965","850","25340","23170"
"In post","2022","Operational Delivery","Derbyshire and Nottinghamshire","East Derbyshire","Outside London","330","290","27200","27570"
"In post","2022","Operational Delivery","Derbyshire and Nottinghamshire","North Nottinghamshire","Outside London","925","855","28340","27570"
"In post","2022","Operational Delivery","Derbyshire and Nottinghamshire","Nottingham","Outside London","4670","4325","28210","26820"
"In post","2022","Operational Delivery","Derbyshire and Nottinghamshire","South and West Derbyshire","Outside London","735","670","29320","27570"
"In post","2022","Operational Delivery","Derbyshire and Nottinghamshire","South Nottinghamshire","Outside London","560","520","31130","27570"
"In post","2022","Operational Delivery","Devon","Devon CC","Outside London","3020","2700","27860","26120"
"In post","2022","Operational Delivery","Devon","Plymouth","Outside London","1420","1280","27710","26880"
"In post","2022","Operational Delivery","Devon","Torbay","Outside London","305","255","26230","25120"
"In post","2022","Operational Delivery","Dorset and Somerset","Bournemouth, Christchurch and Poole","Outside London","605","535","27420","27570"
"In post","2022","Operational Delivery","Dorset and Somerset","Dorset","Outside London","1305","1205","28430","27130"
