"Status","Year","Disability","Organisation","Profession_of_post","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Declared disabled","Driver and Vehicle Standards Agency","Operational Research","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Driver and Vehicle Standards Agency","Operational Research","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Declared disabled","Driver and Vehicle Standards Agency","Other","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Driver and Vehicle Standards Agency","Other","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Driver and Vehicle Standards Agency","Other","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Driver and Vehicle Standards Agency","Other","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Driver and Vehicle Standards Agency","Other","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Driver and Vehicle Standards Agency","Policy","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Driver and Vehicle Standards Agency","Policy","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Driver and Vehicle Standards Agency","Policy","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Driver and Vehicle Standards Agency","Policy","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Driver and Vehicle Standards Agency","Policy","SEO/HEO","10","10","[c]","[c]"
"In post","2022","Declared disabled","Driver and Vehicle Standards Agency","Project Delivery","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Driver and Vehicle Standards Agency","Project Delivery","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Driver and Vehicle Standards Agency","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Driver and Vehicle Standards Agency","Project Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Driver and Vehicle Standards Agency","Property","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Driver and Vehicle Standards Agency","Property","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Driver and Vehicle Standards Agency","Property","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Driver and Vehicle Standards Agency","Property","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Education and Skills Funding Agency","Commercial","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Education and Skills Funding Agency","Commercial","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Education and Skills Funding Agency","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Education and Skills Funding Agency","Commercial","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Education and Skills Funding Agency","Commercial","SEO/HEO","10","10","[c]","[c]"
"In post","2022","Declared disabled","Education and Skills Funding Agency","Communications","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Education and Skills Funding Agency","Communications","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Education and Skills Funding Agency","Communications","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Education and Skills Funding Agency","Communications","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Declared disabled","Education and Skills Funding Agency","Digital, Data and Technology","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Education and Skills Funding Agency","Digital, Data and Technology","EO","5","5","[c]","[c]"
"In post","2022","Declared disabled","Education and Skills Funding Agency","Digital, Data and Technology","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Education and Skills Funding Agency","Digital, Data and Technology","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Education and Skills Funding Agency","Digital, Data and Technology","SEO/HEO","15","15","[c]","[c]"
"In post","2022","Declared disabled","Education and Skills Funding Agency","Finance","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Education and Skills Funding Agency","Finance","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Education and Skills Funding Agency","Finance","G6/G7","10","10","[c]","[c]"
"In post","2022","Declared disabled","Education and Skills Funding Agency","Finance","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Education and Skills Funding Agency","Finance","SEO/HEO","25","25","[c]","[c]"
"In post","2022","Declared disabled","Education and Skills Funding Agency","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Education and Skills Funding Agency","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Education and Skills Funding Agency","Operational Delivery","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Education and Skills Funding Agency","Operational Delivery","EO","5","5","[c]","[c]"
"In post","2022","Declared disabled","Education and Skills Funding Agency","Operational Delivery","G6/G7","25","25","[c]","[c]"
"In post","2022","Declared disabled","Education and Skills Funding Agency","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Education and Skills Funding Agency","Operational Delivery","SEO/HEO","40","40","34340","33690"
"In post","2022","Declared disabled","Education and Skills Funding Agency","Policy","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Education and Skills Funding Agency","Policy","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Education and Skills Funding Agency","Policy","G6/G7","10","10","[c]","[c]"
"In post","2022","Declared disabled","Education and Skills Funding Agency","Policy","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Education and Skills Funding Agency","Policy","SEO/HEO","10","10","[c]","[c]"
"In post","2022","Declared disabled","Education and Skills Funding Agency","Project Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Education and Skills Funding Agency","Property","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Education Scotland","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Education Scotland","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Education Scotland","Unknown","G6/G7","10","10","[c]","[c]"
"In post","2022","Declared disabled","Education Scotland","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Education Scotland","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Estyn","Commercial","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Estyn","Commercial","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Estyn","Communications","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Estyn","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Estyn","Digital, Data and Technology","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Estyn","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Estyn","Finance","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Estyn","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Estyn","Human Resources","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Estyn","Human Resources","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Estyn","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Estyn","Inspector of Education and Training","G6/G7","10","10","[c]","[c]"
"In post","2022","Declared disabled","Estyn","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Estyn","Knowledge and Information Management","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Estyn","Operational Delivery","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Estyn","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Estyn","Operational Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Estyn","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Estyn","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Estyn","Property","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Estyn","Statistics","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Estyn","Statistics","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","FCDO Services","Commercial","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","FCDO Services","Commercial","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","FCDO Services","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","FCDO Services","Commercial","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","FCDO Services","Commercial","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","FCDO Services","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","FCDO Services","Communications","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","FCDO Services","Communications","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","FCDO Services","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","FCDO Services","Digital, Data and Technology","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","FCDO Services","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","FCDO Services","Digital, Data and Technology","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","FCDO Services","Digital, Data and Technology","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","FCDO Services","Digital, Data and Technology","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Declared disabled","FCDO Services","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","FCDO Services","Finance","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","FCDO Services","Finance","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","FCDO Services","Finance","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","FCDO Services","Finance","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","FCDO Services","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","FCDO Services","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","FCDO Services","Human Resources","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","FCDO Services","Human Resources","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","FCDO Services","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","FCDO Services","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","FCDO Services","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","FCDO Services","Knowledge and Information Management","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","FCDO Services","Knowledge and Information Management","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","FCDO Services","Legal","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","FCDO Services","Legal","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","FCDO Services","Legal","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","FCDO Services","Legal","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","FCDO Services","Other","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","FCDO Services","Other","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","FCDO Services","Other","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","FCDO Services","Other","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","FCDO Services","Other","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","FCDO Services","Other","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","FCDO Services","Project Delivery","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","FCDO Services","Project Delivery","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","FCDO Services","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","FCDO Services","Project Delivery","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Declared disabled","FCDO Services","Property","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","FCDO Services","Property","EO","5","5","[c]","[c]"
"In post","2022","Declared disabled","FCDO Services","Property","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","FCDO Services","Property","SEO/HEO","10","10","[c]","[c]"
"In post","2022","Declared disabled","FCDO Services","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","FCDO Services","Science and Engineering","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","FCDO Services","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","FCDO Services","Security","AA/AO","10","10","[c]","[c]"
"In post","2022","Declared disabled","FCDO Services","Security","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","FCDO Services","Security","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","FCDO Services","Security","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","FCDO Services","Security","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Declared disabled","FCDO Services","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Food Standards Agency","Commercial","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Food Standards Agency","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Food Standards Agency","Commercial","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Food Standards Agency","Communications","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Food Standards Agency","Communications","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Food Standards Agency","Communications","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Food Standards Agency","Communications","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Food Standards Agency","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Food Standards Agency","Corporate Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Food Standards Agency","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Food Standards Agency","Counter Fraud","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Food Standards Agency","Counter Fraud","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Food Standards Agency","Counter Fraud","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Food Standards Agency","Digital, Data and Technology","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Food Standards Agency","Digital, Data and Technology","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Food Standards Agency","Digital, Data and Technology","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Food Standards Agency","Economics","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Food Standards Agency","Economics","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Food Standards Agency","Economics","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Food Standards Agency","Finance","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Food Standards Agency","Finance","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Food Standards Agency","Finance","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Food Standards Agency","Finance","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Food Standards Agency","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Food Standards Agency","Human Resources","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Food Standards Agency","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Food Standards Agency","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Food Standards Agency","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Food Standards Agency","Intelligence Analysis","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Food Standards Agency","Intelligence Analysis","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Food Standards Agency","Intelligence Analysis","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Food Standards Agency","Internal Audit","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Food Standards Agency","Internal Audit","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Food Standards Agency","International Trade","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Food Standards Agency","Knowledge and Information Management","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Food Standards Agency","Legal","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Food Standards Agency","Legal","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Food Standards Agency","Legal","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Food Standards Agency","Legal","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Food Standards Agency","Operational Delivery","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Food Standards Agency","Operational Delivery","EO","25","25","[c]","[c]"
"In post","2022","Declared disabled","Food Standards Agency","Operational Delivery","G6/G7","5","5","[c]","[c]"
"In post","2022","Declared disabled","Food Standards Agency","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Food Standards Agency","Operational Delivery","SEO/HEO","15","15","[c]","[c]"
"In post","2022","Declared disabled","Food Standards Agency","Operational Research","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Food Standards Agency","Other","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Food Standards Agency","Planning","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Food Standards Agency","Policy","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Food Standards Agency","Policy","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Food Standards Agency","Policy","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Food Standards Agency","Policy","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Food Standards Agency","Policy","SEO/HEO","20","20","[c]","[c]"
"In post","2022","Declared disabled","Food Standards Agency","Project Delivery","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Food Standards Agency","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Food Standards Agency","Project Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Food Standards Agency","Property","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Food Standards Agency","Property","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Food Standards Agency","Science and Engineering","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Food Standards Agency","Science and Engineering","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Food Standards Agency","Science and Engineering","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Food Standards Agency","Science and Engineering","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Declared disabled","Food Standards Agency","Security","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Food Standards Agency","Social Research","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Food Standards Agency","Social Research","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Food Standards Agency","Social Research","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Food Standards Agency","Statistics","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Food Standards Agency","Statistics","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Food Standards Agency","Veterinarian","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Food Standards Agency","Veterinarian","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Food Standards Agency","Veterinarian","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Food Standards Scotland","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Food Standards Scotland","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Food Standards Scotland","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Food Standards Scotland","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Food Standards Scotland","Unknown","SEO/HEO","10","10","[c]","[c]"
"In post","2022","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Commercial","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Commercial","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Commercial","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Communications","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Communications","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Communications","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Communications","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Digital, Data and Technology","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Digital, Data and Technology","EO","5","5","[c]","[c]"
"In post","2022","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Digital, Data and Technology","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Digital, Data and Technology","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Digital, Data and Technology","SEO/HEO","10","10","[c]","[c]"
"In post","2022","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Economics","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Economics","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Economics","G6/G7","5","5","[c]","[c]"
"In post","2022","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Economics","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Economics","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Finance","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Finance","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Finance","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Finance","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Human Resources","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Human Resources","EO","10","10","[c]","[c]"
"In post","2022","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Human Resources","G6/G7","15","15","[c]","[c]"
"In post","2022","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Human Resources","SEO/HEO","15","15","[c]","[c]"
"In post","2022","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Intelligence Analysis","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Intelligence Analysis","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Intelligence Analysis","G6/G7","5","5","[c]","[c]"
"In post","2022","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Intelligence Analysis","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Intelligence Analysis","SEO/HEO","10","10","[c]","[c]"
"In post","2022","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Internal Audit","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Internal Audit","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Internal Audit","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Internal Audit","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Knowledge and Information Management","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Knowledge and Information Management","G6/G7","5","5","[c]","[c]"
"In post","2022","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Knowledge and Information Management","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Knowledge and Information Management","SEO/HEO","10","10","[c]","[c]"
"In post","2022","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Legal","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Legal","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Legal","G6/G7","[c]","[c]","[c]","[c]"
