"Status","Year","Age","Region_ITL1","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","40-49","Unknown","AA","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Unknown","AO","Female","25","25","[c]","[c]"
"In post","2022","40-49","Unknown","AO","Male","10","10","[c]","[c]"
"In post","2022","40-49","Unknown","EO","Female","60","55","28060","27570"
"In post","2022","40-49","Unknown","EO","Male","30","30","27930","27570"
"In post","2022","40-49","Unknown","G6","Female","10","5","[c]","[c]"
"In post","2022","40-49","Unknown","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Unknown","G7","Female","15","15","[c]","[c]"
"In post","2022","40-49","Unknown","G7","Male","20","20","[c]","[c]"
"In post","2022","40-49","Unknown","HEO","Female","30","30","34760","33300"
"In post","2022","40-49","Unknown","HEO","Male","25","25","[c]","[c]"
"In post","2022","40-49","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Unknown","SCS level","Male","10","5","[c]","[c]"
"In post","2022","40-49","Unknown","SEO","Female","15","15","[c]","[c]"
"In post","2022","40-49","Unknown","SEO","Male","15","15","[c]","[c]"
"In post","2022","40-49","Unknown","Unknown","Female","50","50","36650","32700"
"In post","2022","40-49","Unknown","Unknown","Male","340","335","40740","35380"
"In post","2022","40-49","Wales","AA","Female","190","150","18740","18310"
"In post","2022","40-49","Wales","AA","Male","135","130","19760","18310"
"In post","2022","40-49","Wales","AO","Female","1375","1160","21800","21840"
"In post","2022","40-49","Wales","AO","Male","790","770","22570","21840"
"In post","2022","40-49","Wales","EO","Female","1290","1165","27150","27570"
"In post","2022","40-49","Wales","EO","Male","890","880","27530","27570"
"In post","2022","40-49","Wales","G6","Female","125","120","68630","66620"
"In post","2022","40-49","Wales","G6","Male","155","155","67980","66900"
"In post","2022","40-49","Wales","G7","Female","505","475","55670","54600"
"In post","2022","40-49","Wales","G7","Male","505","500","56490","55360"
"In post","2022","40-49","Wales","HEO","Female","840","780","34430","33370"
"In post","2022","40-49","Wales","HEO","Male","600","595","34400","33370"
"In post","2022","40-49","Wales","SCS level","Female","55","50","81620","78460"
"In post","2022","40-49","Wales","SCS level","Male","70","70","84030","78460"
"In post","2022","40-49","Wales","SEO","Female","670","630","42610","41950"
"In post","2022","40-49","Wales","SEO","Male","600","595","43020","41740"
"In post","2022","40-49","Wales","Unknown","Female","275","260","32500","31420"
"In post","2022","40-49","Wales","Unknown","Male","75","70","32430","30750"
"In post","2022","40-49","West Midlands (England)","AA","Female","100","90","20370","20890"
"In post","2022","40-49","West Midlands (England)","AA","Male","80","80","20460","20890"
"In post","2022","40-49","West Midlands (England)","AO","Female","1120","940","21860","21260"
"In post","2022","40-49","West Midlands (England)","AO","Male","625","605","23980","21410"
"In post","2022","40-49","West Midlands (England)","EO","Female","1265","1135","27210","27570"
"In post","2022","40-49","West Midlands (England)","EO","Male","845","830","27530","27570"
"In post","2022","40-49","West Midlands (England)","G6","Female","135","130","68630","65890"
"In post","2022","40-49","West Midlands (England)","G6","Male","120","120","66960","64130"
"In post","2022","40-49","West Midlands (England)","G7","Female","430","410","53110","51470"
"In post","2022","40-49","West Midlands (England)","G7","Male","295","295","53870","52190"
"In post","2022","40-49","West Midlands (England)","HEO","Female","615","580","33090","33070"
"In post","2022","40-49","West Midlands (England)","HEO","Male","460","455","33630","33300"
"In post","2022","40-49","West Midlands (England)","SCS level","Female","40","40","88530","76000"
"In post","2022","40-49","West Midlands (England)","SCS level","Male","50","50","91520","85180"
"In post","2022","40-49","West Midlands (England)","SEO","Female","535","505","40930","40180"
"In post","2022","40-49","West Midlands (England)","SEO","Male","395","390","41460","40520"
"In post","2022","40-49","West Midlands (England)","Unknown","Female","395","365","31910","31420"
"In post","2022","40-49","West Midlands (England)","Unknown","Male","130","120","31980","28200"
"In post","2022","40-49","Yorkshire and The Humber","AA","Female","90","85","20560","20890"
"In post","2022","40-49","Yorkshire and The Humber","AA","Male","90","85","20380","20680"
"In post","2022","40-49","Yorkshire and The Humber","AO","Female","1020","835","22180","21260"
"In post","2022","40-49","Yorkshire and The Humber","AO","Male","825","800","24670","21680"
"In post","2022","40-49","Yorkshire and The Humber","EO","Female","1340","1160","27160","27570"
"In post","2022","40-49","Yorkshire and The Humber","EO","Male","1030","1015","27690","27570"
"In post","2022","40-49","Yorkshire and The Humber","G6","Female","195","185","64600","62570"
"In post","2022","40-49","Yorkshire and The Humber","G6","Male","220","215","64920","63280"
"In post","2022","40-49","Yorkshire and The Humber","G7","Female","625","585","52670","50630"
"In post","2022","40-49","Yorkshire and The Humber","G7","Male","530","525","53670","52080"
"In post","2022","40-49","Yorkshire and The Humber","HEO","Female","730","670","32410","31990"
"In post","2022","40-49","Yorkshire and The Humber","HEO","Male","570","560","32930","32240"
"In post","2022","40-49","Yorkshire and The Humber","SCS level","Female","45","40","80750","74100"
"In post","2022","40-49","Yorkshire and The Humber","SCS level","Male","55","55","82650","75000"
"In post","2022","40-49","Yorkshire and The Humber","SEO","Female","635","595","39880","38420"
"In post","2022","40-49","Yorkshire and The Humber","SEO","Male","545","540","39580","37970"
"In post","2022","40-49","Yorkshire and The Humber","Unknown","Female","425","380","31860","32690"
"In post","2022","40-49","Yorkshire and The Humber","Unknown","Male","115","115","32220","30210"
"In post","2022","50-59","East Midlands (England)","AA","Female","150","135","20240","19810"
"In post","2022","50-59","East Midlands (England)","AA","Male","170","165","20250","20890"
"In post","2022","50-59","East Midlands (England)","AO","Female","1190","1030","21840","21260"
"In post","2022","50-59","East Midlands (England)","AO","Male","745","715","24780","21840"
"In post","2022","50-59","East Midlands (England)","EO","Female","1195","1070","27340","27570"
"In post","2022","50-59","East Midlands (England)","EO","Male","755","735","28000","27570"
"In post","2022","50-59","East Midlands (England)","G6","Female","90","90","68070","67910"
"In post","2022","50-59","East Midlands (England)","G6","Male","95","95","71910","68010"
"In post","2022","50-59","East Midlands (England)","G7","Female","235","225","54890","55210"
"In post","2022","50-59","East Midlands (England)","G7","Male","240","235","56610","55210"
"In post","2022","50-59","East Midlands (England)","HEO","Female","505","470","33330","33370"
"In post","2022","50-59","East Midlands (England)","HEO","Male","510","500","34330","33370"
"In post","2022","50-59","East Midlands (England)","SCS level","Female","35","30","90450","83370"
"In post","2022","50-59","East Midlands (England)","SCS level","Male","20","20","[c]","[c]"
"In post","2022","50-59","East Midlands (England)","SEO","Female","385","365","42050","40520"
"In post","2022","50-59","East Midlands (England)","SEO","Male","390","385","42990","40860"
"In post","2022","50-59","East Midlands (England)","Unknown","Female","235","215","30300","28200"
"In post","2022","50-59","East Midlands (England)","Unknown","Male","115","105","31320","29820"
"In post","2022","50-59","East of England","AA","Female","195","185","20160","19810"
"In post","2022","50-59","East of England","AA","Male","220","215","20600","20480"
"In post","2022","50-59","East of England","AO","Female","980","875","22790","21820"
"In post","2022","50-59","East of England","AO","Male","690","670","26740","24260"
"In post","2022","50-59","East of England","EO","Female","1395","1260","28340","27570"
"In post","2022","50-59","East of England","EO","Male","1070","1025","29180","27570"
"In post","2022","50-59","East of England","G6","Female","70","70","69960","67630"
"In post","2022","50-59","East of England","G6","Male","90","90","69800","67910"
"In post","2022","50-59","East of England","G7","Female","210","195","56290","54270"
"In post","2022","50-59","East of England","G7","Male","220","220","57250","55210"
"In post","2022","50-59","East of England","HEO","Female","490","465","34110","33370"
"In post","2022","50-59","East of England","HEO","Male","625","620","34870","33630"
"In post","2022","50-59","East of England","SCS level","Female","30","30","101480","101430"
"In post","2022","50-59","East of England","SCS level","Male","40","40","101630","102820"
"In post","2022","50-59","East of England","SEO","Female","330","310","42550","40890"
"In post","2022","50-59","East of England","SEO","Male","385","380","43860","41100"
"In post","2022","50-59","East of England","Unknown","Female","255","235","29580","28200"
"In post","2022","50-59","East of England","Unknown","Male","120","115","30460","28200"
"In post","2022","50-59","London","AA","Female","220","200","23180","22460"
"In post","2022","50-59","London","AA","Male","265","260","23180","22460"
"In post","2022","50-59","London","AO","Female","1735","1565","25390","25110"
"In post","2022","50-59","London","AO","Male","1130","1110","27500","25630"
"In post","2022","50-59","London","EO","Female","3415","3190","30510","30700"
"In post","2022","50-59","London","EO","Male","2250","2195","30980","30780"
"In post","2022","50-59","London","G6","Female","1020","975","71260","69810"
"In post","2022","50-59","London","G6","Male","1230","1215","72370","70880"
"In post","2022","50-59","London","G7","Female","1820","1750","58170","57680"
"In post","2022","50-59","London","G7","Male","2035","2020","59320","58860"
"In post","2022","50-59","London","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","London","HEO","Female","1985","1915","36770","36650"
"In post","2022","50-59","London","HEO","Male","1755","1740","37470","37550"
"In post","2022","50-59","London","SCS level","Female","625","605","94500","85500"
"In post","2022","50-59","London","SCS level","Male","750","740","101950","93490"
"In post","2022","50-59","London","SEO","Female","1600","1545","44050","43430"
"In post","2022","50-59","London","SEO","Male","1735","1720","45050","44020"
"In post","2022","50-59","London","Unknown","Female","380","365","36540","36140"
"In post","2022","50-59","London","Unknown","Male","210","205","37340","34100"
"In post","2022","50-59","North East (England)","AA","Female","195","150","20870","21250"
"In post","2022","50-59","North East (England)","AA","Male","150","145","20880","21250"
"In post","2022","50-59","North East (England)","AO","Female","2305","1860","21760","21260"
"In post","2022","50-59","North East (England)","AO","Male","1210","1125","23690","21680"
"In post","2022","50-59","North East (England)","EO","Female","1490","1300","27220","27570"
"In post","2022","50-59","North East (England)","EO","Male","855","820","27670","27570"
"In post","2022","50-59","North East (England)","G6","Female","110","105","65650","66610"
"In post","2022","50-59","North East (England)","G6","Male","130","125","67220","67910"
"In post","2022","50-59","North East (England)","G7","Female","320","305","53760","54160"
"In post","2022","50-59","North East (England)","G7","Male","375","370","53850","54520"
"In post","2022","50-59","North East (England)","HEO","Female","685","640","32840","33080"
"In post","2022","50-59","North East (England)","HEO","Male","515","495","33570","33370"
"In post","2022","50-59","North East (England)","SCS level","Female","35","35","82690","76000"
"In post","2022","50-59","North East (England)","SCS level","Male","30","30","[c]","[c]"
"In post","2022","50-59","North East (England)","SEO","Female","495","465","39870","40180"
"In post","2022","50-59","North East (England)","SEO","Male","445","435","40990","40520"
"In post","2022","50-59","North East (England)","Unknown","Female","225","210","31160","28200"
"In post","2022","50-59","North East (England)","Unknown","Male","90","90","32550","30210"
"In post","2022","50-59","North West (England)","AA","Female","255","225","20110","19810"
"In post","2022","50-59","North West (England)","AA","Male","270","260","20570","20890"
"In post","2022","50-59","North West (England)","AO","Female","3515","3005","21630","21260"
"In post","2022","50-59","North West (England)","AO","Male","1955","1855","23510","21300"
"In post","2022","50-59","North West (England)","EO","Female","3425","3065","27130","27570"
"In post","2022","50-59","North West (England)","EO","Male","2070","2000","27890","27570"
"In post","2022","50-59","North West (England)","G6","Female","275","270","66580","66610"
"In post","2022","50-59","North West (England)","G6","Male","295","295","68580","67910"
"In post","2022","50-59","North West (England)","G7","Female","750","720","53750","54160"
"In post","2022","50-59","North West (England)","G7","Male","705","700","55120","55210"
"In post","2022","50-59","North West (England)","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","North West (England)","HEO","Female","1365","1290","32930","33080"
"In post","2022","50-59","North West (England)","HEO","Male","1095","1080","34070","33370"
"In post","2022","50-59","North West (England)","SCS level","Female","70","65","85390","77630"
"In post","2022","50-59","North West (England)","SCS level","Male","75","75","92890","87400"
"In post","2022","50-59","North West (England)","SEO","Female","1055","1010","40070","40180"
"In post","2022","50-59","North West (England)","SEO","Male","880","865","41990","40520"
"In post","2022","50-59","North West (England)","Unknown","Female","510","485","30740","28200"
"In post","2022","50-59","North West (England)","Unknown","Male","255","240","34260","29260"
"In post","2022","50-59","Northern Ireland","AA","Female","35","30","19900","20560"
"In post","2022","50-59","Northern Ireland","AA","Male","180","180","20220","20560"
"In post","2022","50-59","Northern Ireland","AO","Female","150","130","22150","22080"
"In post","2022","50-59","Northern Ireland","AO","Male","140","135","22450","22080"
"In post","2022","50-59","Northern Ireland","EO","Female","130","120","27460","27300"
"In post","2022","50-59","Northern Ireland","EO","Male","150","145","27760","27370"
"In post","2022","50-59","Northern Ireland","G6","Female","15","15","[c]","[c]"
"In post","2022","50-59","Northern Ireland","G6","Male","15","15","[c]","[c]"
"In post","2022","50-59","Northern Ireland","G7","Female","40","40","53510","54160"
"In post","2022","50-59","Northern Ireland","G7","Male","30","30","[c]","[c]"
"In post","2022","50-59","Northern Ireland","HEO","Female","115","110","33720","33370"
"In post","2022","50-59","Northern Ireland","HEO","Male","105","100","34830","33370"
"In post","2022","50-59","Northern Ireland","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Northern Ireland","SCS level","Male","5","5","[c]","[c]"
"In post","2022","50-59","Northern Ireland","SEO","Female","70","65","40500","40520"
"In post","2022","50-59","Northern Ireland","SEO","Male","70","70","40890","40520"
"In post","2022","50-59","Overseas","AA","Female","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Overseas","AA","Male","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Overseas","AO","Female","15","15","[c]","[c]"
"In post","2022","50-59","Overseas","AO","Male","10","10","[c]","[c]"
"In post","2022","50-59","Overseas","EO","Female","45","45","28220","27370"
"In post","2022","50-59","Overseas","EO","Male","60","60","28370","27370"
"In post","2022","50-59","Overseas","G6","Female","45","45","68680","65610"
"In post","2022","50-59","Overseas","G6","Male","100","100","68820","67690"
"In post","2022","50-59","Overseas","G7","Female","65","65","57860","56700"
"In post","2022","50-59","Overseas","G7","Male","105","105","57600","56120"
"In post","2022","50-59","Overseas","HEO","Female","70","70","39690","35200"
"In post","2022","50-59","Overseas","HEO","Male","155","155","36330","34770"
"In post","2022","50-59","Overseas","SCS level","Female","35","35","89610","78760"
"In post","2022","50-59","Overseas","SCS level","Male","65","65","88010","83540"
"In post","2022","50-59","Overseas","SEO","Female","35","35","45390","42130"
"In post","2022","50-59","Overseas","SEO","Male","110","110","51190","44230"
"In post","2022","50-59","Overseas","Unknown","Female","15","15","[c]","[c]"
"In post","2022","50-59","Overseas","Unknown","Male","35","35","[c]","[c]"
"In post","2022","50-59","Scotland","AA","Female","370","335","21500","21050"
"In post","2022","50-59","Scotland","AA","Male","430","410","21130","20950"
"In post","2022","50-59","Scotland","AO","Female","2390","2035","22240","21260"
"In post","2022","50-59","Scotland","AO","Male","1590","1535","24890","22080"
"In post","2022","50-59","Scotland","EO","Female","2270","2050","28080","27570"
"In post","2022","50-59","Scotland","EO","Male","2055","1985","30570","28990"
"In post","2022","50-59","Scotland","G6","Female","350","340","72990","75340"
"In post","2022","50-59","Scotland","G6","Male","340","335","72830","75340"
"In post","2022","50-59","Scotland","G7","Female","560","535","57010","56500"
"In post","2022","50-59","Scotland","G7","Male","510","505","58540","57190"
"In post","2022","50-59","Scotland","HEO","Female","1075","1010","34160","33370"
"In post","2022","50-59","Scotland","HEO","Male","1080","1055","36150","35520"
"In post","2022","50-59","Scotland","SCS level","Female","90","90","89110","83230"
"In post","2022","50-59","Scotland","SCS level","Male","95","95","89140","83230"
"In post","2022","50-59","Scotland","SEO","Female","845","805","44070","43000"
"In post","2022","50-59","Scotland","SEO","Male","845","825","46640","46100"
"In post","2022","50-59","Scotland","Unknown","Female","10","10","[c]","[c]"
"In post","2022","50-59","Scotland","Unknown","Male","30","30","49630","46460"
"In post","2022","50-59","South East (England)","AA","Female","395","340","20570","19810"
"In post","2022","50-59","South East (England)","AA","Male","440","425","20610","19810"
"In post","2022","50-59","South East (England)","AO","Female","1695","1480","22930","21680"
"In post","2022","50-59","South East (England)","AO","Male","1390","1295","27020","24250"
"In post","2022","50-59","South East (England)","EO","Female","2210","2010","28090","27570"
"In post","2022","50-59","South East (England)","EO","Male","1885","1815","29260","27570"
"In post","2022","50-59","South East (England)","G6","Female","130","125","70800","67770"
"In post","2022","50-59","South East (England)","G6","Male","225","220","71060","67910"
"In post","2022","50-59","South East (England)","G7","Female","430","410","55470","54540"
"In post","2022","50-59","South East (England)","G7","Male","630","625","56030","54570"
"In post","2022","50-59","South East (England)","HEO","Female","960","915","33820","33300"
"In post","2022","50-59","South East (England)","HEO","Male","1045","1030","35380","33660"
"In post","2022","50-59","South East (England)","SCS level","Female","35","30","95900","93000"
"In post","2022","50-59","South East (England)","SCS level","Male","55","55","96480","94440"
"In post","2022","50-59","South East (England)","SEO","Female","660","630","41820","40580"
"In post","2022","50-59","South East (England)","SEO","Male","780","765","43800","41120"
"In post","2022","50-59","South East (England)","Unknown","Female","380","350","30860","28200"
"In post","2022","50-59","South East (England)","Unknown","Male","165","155","32480","28760"
"In post","2022","50-59","South West (England)","AA","Female","170","150","20030","19810"
"In post","2022","50-59","South West (England)","AA","Male","335","330","20280","19810"
"In post","2022","50-59","South West (England)","AO","Female","1225","1070","21970","21260"
"In post","2022","50-59","South West (England)","AO","Male","940","900","25090","22040"
"In post","2022","50-59","South West (England)","EO","Female","1660","1480","27010","27570"
"In post","2022","50-59","South West (England)","EO","Male","1295","1255","28040","27570"
"In post","2022","50-59","South West (England)","G6","Female","225","220","68160","66760"
"In post","2022","50-59","South West (England)","G6","Male","455","445","68230","67220"
"In post","2022","50-59","South West (England)","G7","Female","585","560","53110","52920"
"In post","2022","50-59","South West (England)","G7","Male","1115","1100","53890","54070"
"In post","2022","50-59","South West (England)","HEO","Female","1035","970","32810","33300"
"In post","2022","50-59","South West (England)","HEO","Male","1110","1090","34090","33300"
"In post","2022","50-59","South West (England)","SCS level","Female","55","50","95360","91000"
"In post","2022","50-59","South West (England)","SCS level","Male","120","120","102530","95240"
"In post","2022","50-59","South West (England)","SEO","Female","850","810","40980","40580"
"In post","2022","50-59","South West (England)","SEO","Male","1550","1525","42180","41320"
"In post","2022","50-59","South West (England)","Unknown","Female","360","330","34640","31980"
"In post","2022","50-59","South West (England)","Unknown","Male","395","390","46700","42800"
"In post","2022","50-59","Unknown","AA","Female","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","AA","Male","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","AO","Female","45","40","22880","22040"
"In post","2022","50-59","Unknown","AO","Male","10","5","[c]","[c]"
"In post","2022","50-59","Unknown","EO","Female","80","75","28770","27570"
"In post","2022","50-59","Unknown","EO","Male","40","40","28710","27570"
"In post","2022","50-59","Unknown","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","G6","Male","10","10","[c]","[c]"
"In post","2022","50-59","Unknown","G7","Female","15","15","[c]","[c]"
"In post","2022","50-59","Unknown","G7","Male","15","15","[c]","[c]"
"In post","2022","50-59","Unknown","HEO","Female","45","45","37950","35510"
"In post","2022","50-59","Unknown","HEO","Male","40","40","38000","36900"
"In post","2022","50-59","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","SEO","Female","10","10","[c]","[c]"
"In post","2022","50-59","Unknown","SEO","Male","20","20","[c]","[c]"
"In post","2022","50-59","Unknown","Unknown","Female","20","20","[c]","[c]"
"In post","2022","50-59","Unknown","Unknown","Male","500","495","41730","37000"
"In post","2022","50-59","Wales","AA","Female","240","195","18720","18310"
"In post","2022","50-59","Wales","AA","Male","205","190","19850","19200"
"In post","2022","50-59","Wales","AO","Female","1735","1495","21810","21830"
"In post","2022","50-59","Wales","AO","Male","840","795","22850","21840"
"In post","2022","50-59","Wales","EO","Female","1555","1415","27240","27570"
"In post","2022","50-59","Wales","EO","Male","1035","1005","28090","27570"
"In post","2022","50-59","Wales","G6","Female","145","140","72090","75480"
"In post","2022","50-59","Wales","G6","Male","190","185","70820","70940"
"In post","2022","50-59","Wales","G7","Female","390","375","56190","55610"
"In post","2022","50-59","Wales","G7","Male","480","475","57830","59850"
"In post","2022","50-59","Wales","HEO","Female","810","770","34230","33370"
"In post","2022","50-59","Wales","HEO","Male","645","635","34940","33710"
"In post","2022","50-59","Wales","SCS level","Female","60","55","84030","78600"
"In post","2022","50-59","Wales","SCS level","Male","85","80","87640","80100"
"In post","2022","50-59","Wales","SEO","Female","655","625","42970","41980"
"In post","2022","50-59","Wales","SEO","Male","560","555","43830","42990"
"In post","2022","50-59","Wales","Unknown","Female","200","190","30550","28200"
"In post","2022","50-59","Wales","Unknown","Male","110","105","32400","31420"
"In post","2022","50-59","West Midlands (England)","AA","Female","185","165","20240","20480"
"In post","2022","50-59","West Midlands (England)","AA","Male","195","190","20180","19810"
"In post","2022","50-59","West Midlands (England)","AO","Female","1540","1320","21730","21260"
"In post","2022","50-59","West Midlands (England)","AO","Male","940","905","25190","21680"
"In post","2022","50-59","West Midlands (England)","EO","Female","1775","1575","27250","27570"
"In post","2022","50-59","West Midlands (England)","EO","Male","1220","1190","28240","27570"
"In post","2022","50-59","West Midlands (England)","G6","Female","130","130","68210","67110"
"In post","2022","50-59","West Midlands (England)","G6","Male","135","135","71280","68130"
"In post","2022","50-59","West Midlands (England)","G7","Female","340","330","54170","54240"
"In post","2022","50-59","West Midlands (England)","G7","Male","355","350","55510","55210"
"In post","2022","50-59","West Midlands (England)","HEO","Female","695","655","33040","33180"
"In post","2022","50-59","West Midlands (England)","HEO","Male","595","585","34450","33680"
"In post","2022","50-59","West Midlands (England)","SCS level","Female","45","45","96660","89700"
"In post","2022","50-59","West Midlands (England)","SCS level","Male","50","45","102500","91070"
"In post","2022","50-59","West Midlands (England)","SEO","Female","520","500","40890","40520"
"In post","2022","50-59","West Midlands (England)","SEO","Male","415","410","42600","40580"
"In post","2022","50-59","West Midlands (England)","Unknown","Female","390","355","30410","28200"
"In post","2022","50-59","West Midlands (England)","Unknown","Male","175","160","32090","28200"
"In post","2022","50-59","Yorkshire and The Humber","AA","Female","190","170","20300","20890"
"In post","2022","50-59","Yorkshire and The Humber","AA","Male","215","210","20320","19810"
"In post","2022","50-59","Yorkshire and The Humber","AO","Female","1520","1285","22040","21260"
"In post","2022","50-59","Yorkshire and The Humber","AO","Male","1130","1070","25460","21960"
"In post","2022","50-59","Yorkshire and The Humber","EO","Female","1910","1695","27210","27570"
"In post","2022","50-59","Yorkshire and The Humber","EO","Male","1340","1295","28230","27570"
"In post","2022","50-59","Yorkshire and The Humber","G6","Female","235","230","66730","64820"
"In post","2022","50-59","Yorkshire and The Humber","G6","Male","225","220","67990","66740"
"In post","2022","50-59","Yorkshire and The Humber","G7","Female","525","500","53690","52080"
"In post","2022","50-59","Yorkshire and The Humber","G7","Male","495","490","54860","54160"
"In post","2022","50-59","Yorkshire and The Humber","HEO","Female","910","845","32980","33170"
"In post","2022","50-59","Yorkshire and The Humber","HEO","Male","760","745","34270","33370"
"In post","2022","50-59","Yorkshire and The Humber","SCS level","Female","60","60","90710","92240"
"In post","2022","50-59","Yorkshire and The Humber","SCS level","Male","70","70","88910","82760"
"In post","2022","50-59","Yorkshire and The Humber","SEO","Female","635","600","39650","38180"
"In post","2022","50-59","Yorkshire and The Humber","SEO","Male","600","590","42160","40520"
"In post","2022","50-59","Yorkshire and The Humber","Unknown","Female","370","340","31210","28200"
"In post","2022","50-59","Yorkshire and The Humber","Unknown","Male","140","130","32750","31070"
"In post","2022","60-64","East Midlands (England)","AA","Female","85","70","19830","19810"
"In post","2022","60-64","East Midlands (England)","AA","Male","95","90","20040","20310"
"In post","2022","60-64","East Midlands (England)","AO","Female","400","320","21820","21260"
"In post","2022","60-64","East Midlands (England)","AO","Male","245","205","23840","21580"
"In post","2022","60-64","East Midlands (England)","EO","Female","305","235","27360","27570"
"In post","2022","60-64","East Midlands (England)","EO","Male","260","220","27930","27570"
"In post","2022","60-64","East Midlands (England)","G6","Female","10","10","[c]","[c]"
"In post","2022","60-64","East Midlands (England)","G6","Male","25","20","[c]","[c]"
"In post","2022","60-64","East Midlands (England)","G7","Female","20","15","[c]","[c]"
"In post","2022","60-64","East Midlands (England)","G7","Male","60","50","57860","57530"
"In post","2022","60-64","East Midlands (England)","HEO","Female","110","90","33610","33370"
"In post","2022","60-64","East Midlands (England)","HEO","Male","100","80","34530","34290"
"In post","2022","60-64","East Midlands (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","East Midlands (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","East Midlands (England)","SEO","Female","50","45","41850","41090"
"In post","2022","60-64","East Midlands (England)","SEO","Male","70","60","43040","41920"
"In post","2022","60-64","East Midlands (England)","Unknown","Female","95","80","28490","28200"
"In post","2022","60-64","East Midlands (England)","Unknown","Male","40","35","33940","32340"
"In post","2022","60-64","East of England","AA","Female","95","85","20410","19810"
"In post","2022","60-64","East of England","AA","Male","135","120","20300","20480"
"In post","2022","60-64","East of England","AO","Female","325","275","22640","21830"
"In post","2022","60-64","East of England","AO","Male","240","205","25120","22750"
"In post","2022","60-64","East of England","EO","Female","385","315","28730","27570"
"In post","2022","60-64","East of England","EO","Male","295","245","28730","27570"
"In post","2022","60-64","East of England","G6","Female","15","10","[c]","[c]"
"In post","2022","60-64","East of England","G6","Male","25","25","[c]","[c]"
"In post","2022","60-64","East of England","G7","Female","30","25","[c]","[c]"
"In post","2022","60-64","East of England","G7","Male","55","45","57270","55210"
"In post","2022","60-64","East of England","HEO","Female","120","105","34580","33840"
"In post","2022","60-64","East of England","HEO","Male","180","155","34670","33630"
"In post","2022","60-64","East of England","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","East of England","SCS level","Male","5","5","[c]","[c]"
"In post","2022","60-64","East of England","SEO","Female","45","40","42040","41870"
"In post","2022","60-64","East of England","SEO","Male","100","90","43350","42010"
"In post","2022","60-64","East of England","Unknown","Female","85","75","27970","28200"
"In post","2022","60-64","East of England","Unknown","Male","50","50","31530","29150"
"In post","2022","60-64","London","AA","Female","135","115","23060","22460"
"In post","2022","60-64","London","AA","Male","120","115","22920","22460"
"In post","2022","60-64","London","AO","Female","700","610","25130","25110"
"In post","2022","60-64","London","AO","Male","445","405","26880","25630"
"In post","2022","60-64","London","EO","Female","990","855","30690","31020"
"In post","2022","60-64","London","EO","Male","660","595","30860","30780"
"In post","2022","60-64","London","G6","Female","140","130","71500","71110"
"In post","2022","60-64","London","G6","Male","245","220","74330","73070"
"In post","2022","60-64","London","G7","Female","290","260","59240","59030"
"In post","2022","60-64","London","G7","Male","415","375","60540","60610"
"In post","2022","60-64","London","HEO","Female","410","365","37230","37610"
"In post","2022","60-64","London","HEO","Male","460","415","37950","37930"
"In post","2022","60-64","London","SCS level","Female","80","75","104600","93000"
"In post","2022","60-64","London","SCS level","Male","145","140","105340","95500"
"In post","2022","60-64","London","SEO","Female","305","280","44370","43810"
"In post","2022","60-64","London","SEO","Male","410","375","45870","45200"
"In post","2022","60-64","London","Unknown","Female","145","135","35850","33700"
"In post","2022","60-64","London","Unknown","Male","80","75","37350","35270"
"In post","2022","60-64","North East (England)","AA","Female","145","95","20800","21250"
"In post","2022","60-64","North East (England)","AA","Male","90","80","20370","20890"
"In post","2022","60-64","North East (England)","AO","Female","995","720","21620","21260"
"In post","2022","60-64","North East (England)","AO","Male","455","350","23450","21260"
"In post","2022","60-64","North East (England)","EO","Female","475","340","27440","27570"
"In post","2022","60-64","North East (England)","EO","Male","285","220","28140","27570"
"In post","2022","60-64","North East (England)","G6","Female","15","15","[c]","[c]"
"In post","2022","60-64","North East (England)","G6","Male","15","15","[c]","[c]"
"In post","2022","60-64","North East (England)","G7","Female","50","40","53900","54200"
"In post","2022","60-64","North East (England)","G7","Male","50","45","55140","55210"
"In post","2022","60-64","North East (England)","HEO","Female","130","105","33520","33370"
"In post","2022","60-64","North East (England)","HEO","Male","135","110","34280","33840"
"In post","2022","60-64","North East (England)","SCS level","Female","[c]","[c]","[c]","[c]"
