"Status","Year","Age","Function_of_post","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","65+","Property","London","Unknown","10","10","[c]","[c]"
"In post","2022","65+","Property","Outside London","Heterosexual / straight","205","175","31930","30640"
"In post","2022","65+","Property","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Property","Outside London","Undeclared","30","25","31150","29450"
"In post","2022","65+","Property","Outside London","Unknown","50","40","28760","25080"
"In post","2022","65+","Property","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","65+","Property","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Security","London","Heterosexual / straight","30","30","39730","39420"
"In post","2022","65+","Security","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Security","London","Undeclared","5","5","[c]","[c]"
"In post","2022","65+","Security","London","Unknown","15","10","[c]","[c]"
"In post","2022","65+","Security","Outside London","Heterosexual / straight","190","160","25840","21380"
"In post","2022","65+","Security","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Security","Outside London","Undeclared","30","30","29860","24860"
"In post","2022","65+","Security","Outside London","Unknown","15","15","[c]","[c]"
"In post","2022","65+","Security","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","65+","Security","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Security","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","65+","Security","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","London","Heterosexual / straight","355","290","32040","28760"
"In post","2022","65+","Unknown","London","LGBO","5","5","[c]","[c]"
"In post","2022","65+","Unknown","London","Undeclared","80","65","32710","29390"
"In post","2022","65+","Unknown","London","Unknown","15","15","[c]","[c]"
"In post","2022","65+","Unknown","Outside London","Heterosexual / straight","1315","1100","29770","25040"
"In post","2022","65+","Unknown","Outside London","LGBO","20","15","[c]","[c]"
"In post","2022","65+","Unknown","Outside London","Undeclared","215","180","31750","27630"
"In post","2022","65+","Unknown","Outside London","Unknown","210","170","33780","27360"
"In post","2022","65+","Unknown","Overseas","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","65+","Unknown","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","Unknown","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","65+","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","Unknown","Unknown","25","20","[c]","[c]"
"In post","2022","Unknown","Counter Fraud","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Counter Fraud","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Debt","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Debt","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Human Resources","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Human Resources","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","No function","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","No function","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","No function","Outside London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Unknown","No function","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","No function","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Commercial","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Commercial","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Commercial","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Debt","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Debt","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Digital, Data & Technology","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Digital, Data & Technology","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Digital, Data & Technology","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Digital, Data & Technology","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Digital, Data & Technology","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Digital, Data & Technology","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Digital, Data & Technology","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Digital, Data & Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Grants Management","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Grants Management","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Grants Management","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Legal","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Legal","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Legal","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","No function","London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","16-19","No function","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","No function","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","No function","London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","16-19","No function","Outside London","Heterosexual / straight","45","[c]","21170","21260"
"Leaver CS","2022","16-19","No function","Outside London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","16-19","No function","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","No function","Outside London","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2022","16-19","No function","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","16-19","No function","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","No function","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Project Delivery","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Project Delivery","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Project Delivery","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Property","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Property","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Property","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Property","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Property","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Security","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Security","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Security","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Outside London","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Analysis","London","Heterosexual / straight","85","[c]","31690","29690"
"Leaver CS","2022","20-29","Analysis","London","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Analysis","London","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Analysis","London","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Analysis","Outside London","Heterosexual / straight","50","[c]","25890","24160"
"Leaver CS","2022","20-29","Analysis","Outside London","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Analysis","Outside London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Analysis","Outside London","Unknown","35","[c]","23720","19610"
"Leaver CS","2022","20-29","Analysis","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Analysis","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Analysis","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Analysis","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Commercial","London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Commercial","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Commercial","London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Commercial","London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Commercial","Outside London","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Commercial","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Commercial","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Commercial","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Commercial","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Commercial","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Commercial","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Communications","London","Heterosexual / straight","50","[c]","33320","34030"
"Leaver CS","2022","20-29","Communications","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Communications","London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Communications","London","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Communications","Outside London","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Communications","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Communications","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Communications","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Communications","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Communications","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Counter Fraud","London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Counter Fraud","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Counter Fraud","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Counter Fraud","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Counter Fraud","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Counter Fraud","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Counter Fraud","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Debt","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Debt","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Debt","Outside London","Heterosexual / straight","30","[c]","21500","21260"
"Leaver CS","2022","20-29","Debt","Outside London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Debt","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Debt","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Digital, Data & Technology","London","Heterosexual / straight","45","[c]","35120","33230"
"Leaver CS","2022","20-29","Digital, Data & Technology","London","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Digital, Data & Technology","London","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Digital, Data & Technology","London","Unknown","35","[c]","32440","28500"
"Leaver CS","2022","20-29","Digital, Data & Technology","Outside London","Heterosexual / straight","105","[c]","30400","28840"
"Leaver CS","2022","20-29","Digital, Data & Technology","Outside London","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Digital, Data & Technology","Outside London","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Digital, Data & Technology","Outside London","Unknown","70","[c]","31820","31370"
"Leaver CS","2022","20-29","Digital, Data & Technology","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Digital, Data & Technology","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Digital, Data & Technology","Unknown","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Digital, Data & Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Finance","London","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Finance","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Finance","London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Finance","London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Finance","Outside London","Heterosexual / straight","35","[c]","27660","25560"
"Leaver CS","2022","20-29","Finance","Outside London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Finance","Outside London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Finance","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Finance","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Finance","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Finance","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Grants Management","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Grants Management","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Grants Management","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Grants Management","Outside London","Unknown","30","[c]","21890","21300"
"Leaver CS","2022","20-29","Human Resources","London","Heterosexual / straight","50","[c]","32120","29260"
"Leaver CS","2022","20-29","Human Resources","London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Human Resources","London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Human Resources","London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Human Resources","Outside London","Heterosexual / straight","45","[c]","23930","21170"
"Leaver CS","2022","20-29","Human Resources","Outside London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Human Resources","Outside London","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Human Resources","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Human Resources","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Human Resources","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Internal Audit","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Internal Audit","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Internal Audit","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Legal","London","Heterosexual / straight","60","[c]","31980","27350"
"Leaver CS","2022","20-29","Legal","London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Legal","London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Legal","London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Legal","Outside London","Heterosexual / straight","60","[c]","27380","22960"
"Leaver CS","2022","20-29","Legal","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Legal","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Legal","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","No function","London","Heterosexual / straight","970","[c]","31050","31060"
"Leaver CS","2022","20-29","No function","London","LGBO","155","[c]","31060","30850"
"Leaver CS","2022","20-29","No function","London","Undeclared","170","[c]","31210","31060"
"Leaver CS","2022","20-29","No function","London","Unknown","580","[c]","29190","28000"
"Leaver CS","2022","20-29","No function","Outside London","Heterosexual / straight","2660","[c]","24060","21300"
"Leaver CS","2022","20-29","No function","Outside London","LGBO","385","[c]","23770","21260"
"Leaver CS","2022","20-29","No function","Outside London","Undeclared","205","[c]","24220","21840"
"Leaver CS","2022","20-29","No function","Outside London","Unknown","1150","[c]","22390","21170"
"Leaver CS","2022","20-29","No function","Unknown","Heterosexual / straight","60","[c]","21420","21590"
"Leaver CS","2022","20-29","No function","Unknown","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","No function","Unknown","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","No function","Unknown","Unknown","100","[c]","22860","21720"
"Leaver CS","2022","20-29","Project Delivery","London","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Project Delivery","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Project Delivery","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Project Delivery","London","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Project Delivery","Outside London","Heterosexual / straight","155","[c]","26450","25620"
"Leaver CS","2022","20-29","Project Delivery","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Project Delivery","Outside London","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Project Delivery","Outside London","Unknown","45","[c]","26420","26070"
"Leaver CS","2022","20-29","Project Delivery","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Project Delivery","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Project Delivery","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Project Delivery","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Project Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Project Delivery","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Property","London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Property","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Property","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Property","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Property","Outside London","Heterosexual / straight","40","[c]","25290","24750"
"Leaver CS","2022","20-29","Property","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Property","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Property","Outside London","Unknown","35","[c]","23540","22040"
"Leaver CS","2022","20-29","Security","London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Security","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Security","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Security","London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Security","Outside London","Heterosexual / straight","45","[c]","25800","25540"
"Leaver CS","2022","20-29","Security","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Security","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Security","Outside London","Unknown","40","[c]","26570","26140"
"Leaver CS","2022","20-29","Security","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Security","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","London","Heterosexual / straight","150","[c]","31210","28760"
"Leaver CS","2022","20-29","Unknown","London","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","London","Undeclared","40","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","London","Unknown","295","[c]","29330","28650"
"Leaver CS","2022","20-29","Unknown","Outside London","Heterosexual / straight","435","[c]","24810","21680"
"Leaver CS","2022","20-29","Unknown","Outside London","LGBO","60","[c]","25350","24400"
"Leaver CS","2022","20-29","Unknown","Outside London","Undeclared","40","[c]","26360","24630"
"Leaver CS","2022","20-29","Unknown","Outside London","Unknown","1245","[c]","24520","21680"
"Leaver CS","2022","20-29","Unknown","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Unknown","Unknown","65","[c]","27800","28980"
"Leaver CS","2022","30-39","Analysis","London","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Analysis","London","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Analysis","London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Analysis","London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Analysis","Outside London","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Analysis","Outside London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Analysis","Outside London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Analysis","Outside London","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Analysis","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Analysis","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Analysis","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Commercial","London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Commercial","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Commercial","London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Commercial","London","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Commercial","Outside London","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Commercial","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Commercial","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Commercial","Outside London","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Commercial","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Commercial","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Commercial","Unknown","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Communications","London","Heterosexual / straight","50","[c]","44010","41520"
"Leaver CS","2022","30-39","Communications","London","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Communications","London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Communications","London","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Communications","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Communications","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Communications","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Communications","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Communications","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Communications","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Communications","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Counter Fraud","London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Counter Fraud","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Counter Fraud","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Counter Fraud","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Counter Fraud","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Counter Fraud","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Counter Fraud","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Counter Fraud","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Counter Fraud","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
