"Status","Year","Age","Region_ITL1","Region_ITL3","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","20-29","London","Kensington & Chelsea and Hammersmith & Fulham","Undeclared","10","10","[c]","[c]"
"In post","2022","20-29","London","Kensington & Chelsea and Hammersmith & Fulham","Unknown","35","35","30370","30520"
"In post","2022","20-29","London","Lambeth","Heterosexual / straight","485","480","34920","32930"
"In post","2022","20-29","London","Lambeth","LGBO","60","60","34120","32330"
"In post","2022","20-29","London","Lambeth","Undeclared","65","65","32890","32260"
"In post","2022","20-29","London","Lambeth","Unknown","65","65","32370","32260"
"In post","2022","20-29","London","Lewisham and Southwark","Heterosexual / straight","145","145","29390","28760"
"In post","2022","20-29","London","Lewisham and Southwark","LGBO","15","15","[c]","[c]"
"In post","2022","20-29","London","Lewisham and Southwark","Undeclared","15","15","[c]","[c]"
"In post","2022","20-29","London","Lewisham and Southwark","Unknown","35","35","28570","28650"
"In post","2022","20-29","London","Merton, Kingston upon Thames and Sutton","Heterosexual / straight","60","55","31230","31060"
"In post","2022","20-29","London","Merton, Kingston upon Thames and Sutton","LGBO","5","5","[c]","[c]"
"In post","2022","20-29","London","Merton, Kingston upon Thames and Sutton","Undeclared","5","5","[c]","[c]"
"In post","2022","20-29","London","Merton, Kingston upon Thames and Sutton","Unknown","20","20","[c]","[c]"
"In post","2022","20-29","London","Redbridge and Waltham Forest","Heterosexual / straight","165","165","28170","27980"
"In post","2022","20-29","London","Redbridge and Waltham Forest","LGBO","10","10","[c]","[c]"
"In post","2022","20-29","London","Redbridge and Waltham Forest","Undeclared","5","5","[c]","[c]"
"In post","2022","20-29","London","Redbridge and Waltham Forest","Unknown","45","45","28410","29220"
"In post","2022","20-29","London","Tower Hamlets","Heterosexual / straight","760","755","35950","33400"
"In post","2022","20-29","London","Tower Hamlets","LGBO","115","115","38280","34260"
"In post","2022","20-29","London","Tower Hamlets","Undeclared","85","85","37930","34550"
"In post","2022","20-29","London","Tower Hamlets","Unknown","265","260","35850","34260"
"In post","2022","20-29","London","Wandsworth","Heterosexual / straight","100","100","31680","31060"
"In post","2022","20-29","London","Wandsworth","LGBO","20","20","[c]","[c]"
"In post","2022","20-29","London","Wandsworth","Undeclared","10","10","[c]","[c]"
"In post","2022","20-29","London","Wandsworth","Unknown","60","60","29730","30520"
"In post","2022","20-29","London","Westminster","Heterosexual / straight","9190","9150","38920","35700"
"In post","2022","20-29","London","Westminster","LGBO","1470","1465","39760","37000"
"In post","2022","20-29","London","Westminster","Undeclared","1305","1300","39210","35360"
"In post","2022","20-29","London","Westminster","Unknown","4100","4085","36770","33570"
"In post","2022","20-29","North East (England)","Darlington","Heterosexual / straight","135","135","31220","29360"
"In post","2022","20-29","North East (England)","Darlington","LGBO","15","15","[c]","[c]"
"In post","2022","20-29","North East (England)","Darlington","Undeclared","15","15","[c]","[c]"
"In post","2022","20-29","North East (England)","Darlington","Unknown","25","25","[c]","[c]"
"In post","2022","20-29","North East (England)","Durham","Heterosexual / straight","550","530","24500","23170"
"In post","2022","20-29","North East (England)","Durham","LGBO","55","50","24500","22600"
"In post","2022","20-29","North East (England)","Durham","Undeclared","30","30","23740","23160"
"In post","2022","20-29","North East (England)","Durham","Unknown","250","245","23960","22600"
"In post","2022","20-29","North East (England)","Hartlepool and Stockton-on-Tees","Heterosexual / straight","140","135","24690","24440"
"In post","2022","20-29","North East (England)","Hartlepool and Stockton-on-Tees","LGBO","15","15","[c]","[c]"
"In post","2022","20-29","North East (England)","Hartlepool and Stockton-on-Tees","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","20-29","North East (England)","Hartlepool and Stockton-on-Tees","Unknown","30","30","[c]","[c]"
"In post","2022","20-29","North East (England)","Northumberland","Heterosexual / straight","30","30","[c]","[c]"
"In post","2022","20-29","North East (England)","Northumberland","LGBO","5","5","[c]","[c]"
"In post","2022","20-29","North East (England)","Northumberland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","20-29","North East (England)","Northumberland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","North East (England)","South Teesside","Heterosexual / straight","80","80","23550","21260"
"In post","2022","20-29","North East (England)","South Teesside","LGBO","10","10","[c]","[c]"
"In post","2022","20-29","North East (England)","South Teesside","Undeclared","5","5","[c]","[c]"
"In post","2022","20-29","North East (England)","South Teesside","Unknown","20","20","[c]","[c]"
"In post","2022","20-29","North East (England)","Sunderland","Heterosexual / straight","265","255","25190","25690"
"In post","2022","20-29","North East (England)","Sunderland","LGBO","25","25","[c]","[c]"
"In post","2022","20-29","North East (England)","Sunderland","Undeclared","10","10","[c]","[c]"
"In post","2022","20-29","North East (England)","Sunderland","Unknown","140","130","23250","21250"
"In post","2022","20-29","North East (England)","Tyneside","Heterosexual / straight","1560","1535","27310","26590"
"In post","2022","20-29","North East (England)","Tyneside","LGBO","255","255","26530","26590"
"In post","2022","20-29","North East (England)","Tyneside","Undeclared","95","95","28730","26820"
"In post","2022","20-29","North East (England)","Tyneside","Unknown","830","815","26660","26590"
"In post","2022","20-29","North West (England)","Blackburn with Darwen","Heterosexual / straight","35","35","25890","25860"
"In post","2022","20-29","North West (England)","Blackburn with Darwen","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","North West (England)","Blackburn with Darwen","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","20-29","North West (England)","Blackburn with Darwen","Unknown","15","10","[c]","[c]"
"In post","2022","20-29","North West (England)","Blackpool","Heterosexual / straight","480","470","24760","21260"
"In post","2022","20-29","North West (England)","Blackpool","LGBO","50","50","23820","21260"
"In post","2022","20-29","North West (England)","Blackpool","Undeclared","25","25","[c]","[c]"
"In post","2022","20-29","North West (England)","Blackpool","Unknown","125","125","26030","27570"
"In post","2022","20-29","North West (England)","Cheshire East","Heterosexual / straight","120","120","24640","23140"
"In post","2022","20-29","North West (England)","Cheshire East","LGBO","20","20","[c]","[c]"
"In post","2022","20-29","North West (England)","Cheshire East","Undeclared","15","15","[c]","[c]"
"In post","2022","20-29","North West (England)","Cheshire East","Unknown","50","50","23590","23140"
"In post","2022","20-29","North West (England)","Cheshire West and Chester","Heterosexual / straight","50","50","24360","23170"
"In post","2022","20-29","North West (England)","Cheshire West and Chester","LGBO","5","5","[c]","[c]"
"In post","2022","20-29","North West (England)","Cheshire West and Chester","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","20-29","North West (England)","Cheshire West and Chester","Unknown","10","10","[c]","[c]"
"In post","2022","20-29","North West (England)","Chorley and West Lancashire","Heterosexual / straight","145","145","25390","24430"
"In post","2022","20-29","North West (England)","Chorley and West Lancashire","LGBO","20","20","[c]","[c]"
"In post","2022","20-29","North West (England)","Chorley and West Lancashire","Undeclared","5","5","[c]","[c]"
"In post","2022","20-29","North West (England)","Chorley and West Lancashire","Unknown","70","65","24080","24260"
"In post","2022","20-29","North West (England)","East Cumbria","Heterosexual / straight","40","40","24180","22660"
"In post","2022","20-29","North West (England)","East Cumbria","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","North West (England)","East Cumbria","Undeclared","10","5","[c]","[c]"
"In post","2022","20-29","North West (England)","East Cumbria","Unknown","20","20","[c]","[c]"
"In post","2022","20-29","North West (England)","East Lancashire","Heterosexual / straight","35","35","25850","27570"
"In post","2022","20-29","North West (England)","East Lancashire","LGBO","5","5","[c]","[c]"
"In post","2022","20-29","North West (England)","East Lancashire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","20-29","North West (England)","East Lancashire","Unknown","10","10","[c]","[c]"
"In post","2022","20-29","North West (England)","East Merseyside","Heterosexual / straight","65","65","26560","27570"
"In post","2022","20-29","North West (England)","East Merseyside","LGBO","5","5","[c]","[c]"
"In post","2022","20-29","North West (England)","East Merseyside","Undeclared","10","10","[c]","[c]"
"In post","2022","20-29","North West (England)","East Merseyside","Unknown","20","20","[c]","[c]"
"In post","2022","20-29","North West (England)","Greater Manchester North East","Heterosexual / straight","120","115","26270","27570"
"In post","2022","20-29","North West (England)","Greater Manchester North East","LGBO","10","10","[c]","[c]"
"In post","2022","20-29","North West (England)","Greater Manchester North East","Undeclared","5","5","[c]","[c]"
"In post","2022","20-29","North West (England)","Greater Manchester North East","Unknown","30","30","24580","24180"
"In post","2022","20-29","North West (England)","Greater Manchester North West","Heterosexual / straight","175","175","24080","23140"
"In post","2022","20-29","North West (England)","Greater Manchester North West","LGBO","20","20","[c]","[c]"
"In post","2022","20-29","North West (England)","Greater Manchester North West","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","20-29","North West (England)","Greater Manchester North West","Unknown","35","35","23710","23170"
"In post","2022","20-29","North West (England)","Greater Manchester South East","Heterosexual / straight","85","80","23700","21260"
"In post","2022","20-29","North West (England)","Greater Manchester South East","LGBO","10","10","[c]","[c]"
"In post","2022","20-29","North West (England)","Greater Manchester South East","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","20-29","North West (England)","Greater Manchester South East","Unknown","25","20","[c]","[c]"
"In post","2022","20-29","North West (England)","Greater Manchester South West","Heterosexual / straight","770","760","28290","26590"
"In post","2022","20-29","North West (England)","Greater Manchester South West","LGBO","100","100","27210","26590"
"In post","2022","20-29","North West (England)","Greater Manchester South West","Undeclared","60","55","28910","27190"
"In post","2022","20-29","North West (England)","Greater Manchester South West","Unknown","590","580","27680","26590"
"In post","2022","20-29","North West (England)","Lancaster and Wyre","Heterosexual / straight","100","95","25090","25610"
"In post","2022","20-29","North West (England)","Lancaster and Wyre","LGBO","10","10","[c]","[c]"
"In post","2022","20-29","North West (England)","Lancaster and Wyre","Undeclared","5","5","[c]","[c]"
"In post","2022","20-29","North West (England)","Lancaster and Wyre","Unknown","25","25","[c]","[c]"
"In post","2022","20-29","North West (England)","Liverpool","Heterosexual / straight","1360","1335","25950","24890"
"In post","2022","20-29","North West (England)","Liverpool","LGBO","140","135","25770","24800"
"In post","2022","20-29","North West (England)","Liverpool","Undeclared","70","70","26300","24880"
"In post","2022","20-29","North West (England)","Liverpool","Unknown","545","535","25120","23740"
"In post","2022","20-29","North West (England)","Manchester","Heterosexual / straight","1150","1145","30080","27570"
"In post","2022","20-29","North West (England)","Manchester","LGBO","200","195","29560","27570"
"In post","2022","20-29","North West (England)","Manchester","Undeclared","85","80","27440","26590"
"In post","2022","20-29","North West (England)","Manchester","Unknown","455","455","28300","26590"
"In post","2022","20-29","North West (England)","Mid Lancashire","Heterosexual / straight","350","335","24480","22600"
"In post","2022","20-29","North West (England)","Mid Lancashire","LGBO","30","30","23310","21260"
"In post","2022","20-29","North West (England)","Mid Lancashire","Undeclared","25","25","[c]","[c]"
"In post","2022","20-29","North West (England)","Mid Lancashire","Unknown","145","140","23630","22600"
"In post","2022","20-29","North West (England)","Sefton","Heterosexual / straight","450","445","26420","26370"
"In post","2022","20-29","North West (England)","Sefton","LGBO","55","55","26570","26370"
"In post","2022","20-29","North West (England)","Sefton","Undeclared","30","25","[c]","[c]"
"In post","2022","20-29","North West (England)","Sefton","Unknown","225","220","24710","24880"
"In post","2022","20-29","North West (England)","Warrington","Heterosexual / straight","275","275","29390","28840"
"In post","2022","20-29","North West (England)","Warrington","LGBO","35","30","29040","28840"
"In post","2022","20-29","North West (England)","Warrington","Undeclared","25","25","[c]","[c]"
"In post","2022","20-29","North West (England)","Warrington","Unknown","70","65","25530","24260"
"In post","2022","20-29","North West (England)","West Cumbria","Heterosexual / straight","80","80","26380","25680"
"In post","2022","20-29","North West (England)","West Cumbria","LGBO","10","10","[c]","[c]"
"In post","2022","20-29","North West (England)","West Cumbria","Undeclared","5","5","[c]","[c]"
"In post","2022","20-29","North West (England)","West Cumbria","Unknown","75","75","22860","21300"
"In post","2022","20-29","North West (England)","Wirral","Heterosexual / straight","130","125","24980","23170"
"In post","2022","20-29","North West (England)","Wirral","LGBO","25","20","[c]","[c]"
"In post","2022","20-29","North West (England)","Wirral","Undeclared","10","10","[c]","[c]"
"In post","2022","20-29","North West (England)","Wirral","Unknown","65","65","24810","22600"
"In post","2022","20-29","Northern Ireland","Antrim and Newtownabbey","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","20-29","Northern Ireland","Antrim and Newtownabbey","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Northern Ireland","Antrim and Newtownabbey","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Northern Ireland","Ards and North Down","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Northern Ireland","Ards and North Down","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Northern Ireland","Ards and North Down","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Northern Ireland","Armagh City, Banbridge and Craigavon","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Northern Ireland","Armagh City, Banbridge and Craigavon","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Northern Ireland","Belfast","Heterosexual / straight","235","230","26760","26590"
"In post","2022","20-29","Northern Ireland","Belfast","LGBO","30","30","[c]","[c]"
"In post","2022","20-29","Northern Ireland","Belfast","Undeclared","15","15","[c]","[c]"
"In post","2022","20-29","Northern Ireland","Belfast","Unknown","220","215","24130","21250"
"In post","2022","20-29","Northern Ireland","Causeway Coast and Glens","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Northern Ireland","Causeway Coast and Glens","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Northern Ireland","Causeway Coast and Glens","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Northern Ireland","Fermanagh and Omagh","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Northern Ireland","Fermanagh and Omagh","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Northern Ireland","Fermanagh and Omagh","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Northern Ireland","Lisburn and Castlereagh","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","20-29","Northern Ireland","Lisburn and Castlereagh","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Northern Ireland","Lisburn and Castlereagh","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Northern Ireland","Lisburn and Castlereagh","Unknown","10","10","[c]","[c]"
"In post","2022","20-29","Northern Ireland","Mid Ulster","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Northern Ireland","Mid Ulster","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Northern Ireland","Newry, Mourne and Down","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Northern Ireland","Newry, Mourne and Down","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Northern Ireland","Newry, Mourne and Down","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Overseas","Overseas","Heterosexual / straight","205","205","34300","32800"
"In post","2022","20-29","Overseas","Overseas","LGBO","30","30","37950","33930"
"In post","2022","20-29","Overseas","Overseas","Undeclared","20","20","[c]","[c]"
"In post","2022","20-29","Overseas","Overseas","Unknown","70","70","38710","38300"
"In post","2022","20-29","Scotland","Aberdeen City and Aberdeenshire","Heterosexual / straight","135","135","28430","27230"
"In post","2022","20-29","Scotland","Aberdeen City and Aberdeenshire","LGBO","30","30","[c]","[c]"
"In post","2022","20-29","Scotland","Aberdeen City and Aberdeenshire","Undeclared","5","5","[c]","[c]"
"In post","2022","20-29","Scotland","Aberdeen City and Aberdeenshire","Unknown","75","75","27840","27230"
"In post","2022","20-29","Scotland","Angus and Dundee City","Heterosexual / straight","170","165","24460","21260"
"In post","2022","20-29","Scotland","Angus and Dundee City","LGBO","40","40","24250","21630"
"In post","2022","20-29","Scotland","Angus and Dundee City","Undeclared","10","10","[c]","[c]"
"In post","2022","20-29","Scotland","Angus and Dundee City","Unknown","80","75","23640","21260"
"In post","2022","20-29","Scotland","Caithness and Sutherland, and Ross and Cromarty","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","20-29","Scotland","Caithness and Sutherland, and Ross and Cromarty","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Scotland","Caithness and Sutherland, and Ross and Cromarty","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Scotland","Caithness and Sutherland, and Ross and Cromarty","Unknown","10","10","[c]","[c]"
"In post","2022","20-29","Scotland","City of Edinburgh","Heterosexual / straight","1280","1270","30220","27940"
"In post","2022","20-29","Scotland","City of Edinburgh","LGBO","240","240","29620","27230"
"In post","2022","20-29","Scotland","City of Edinburgh","Undeclared","90","85","29790","27570"
"In post","2022","20-29","Scotland","City of Edinburgh","Unknown","835","815","27920","26590"
"In post","2022","20-29","Scotland","Clackmannanshire and Fife","Heterosexual / straight","55","55","28500","27570"
"In post","2022","20-29","Scotland","Clackmannanshire and Fife","LGBO","5","5","[c]","[c]"
"In post","2022","20-29","Scotland","Clackmannanshire and Fife","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Scotland","Clackmannanshire and Fife","Unknown","80","80","26130","25420"
"In post","2022","20-29","Scotland","Dumfries and Galloway","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","20-29","Scotland","Dumfries and Galloway","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Scotland","Dumfries and Galloway","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Scotland","Dumfries and Galloway","Unknown","40","35","26770","25940"
"In post","2022","20-29","Scotland","East Ayrshire and North Ayrshire mainland","Heterosexual / straight","85","85","25070","23480"
"In post","2022","20-29","Scotland","East Ayrshire and North Ayrshire mainland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Scotland","East Ayrshire and North Ayrshire mainland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Scotland","East Ayrshire and North Ayrshire mainland","Unknown","20","20","[c]","[c]"
"In post","2022","20-29","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Heterosexual / straight","195","190","25650","23540"
"In post","2022","20-29","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","LGBO","10","10","[c]","[c]"
"In post","2022","20-29","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Undeclared","10","10","[c]","[c]"
"In post","2022","20-29","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Unknown","140","140","25200","23540"
"In post","2022","20-29","Scotland","East Lothian and Midlothian","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","20-29","Scotland","East Lothian and Midlothian","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Scotland","East Lothian and Midlothian","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Scotland","Falkirk","Heterosexual / straight","130","125","25030","21260"
"In post","2022","20-29","Scotland","Falkirk","LGBO","15","15","[c]","[c]"
"In post","2022","20-29","Scotland","Falkirk","Undeclared","5","5","[c]","[c]"
"In post","2022","20-29","Scotland","Falkirk","Unknown","95","90","24960","22480"
"In post","2022","20-29","Scotland","Glasgow City","Heterosexual / straight","1170","1150","28340","27230"
"In post","2022","20-29","Scotland","Glasgow City","LGBO","215","215","27020","25120"
"In post","2022","20-29","Scotland","Glasgow City","Undeclared","85","85","27550","26590"
"In post","2022","20-29","Scotland","Glasgow City","Unknown","635","625","26630","25050"
"In post","2022","20-29","Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","Heterosexual / straight","70","70","29250","27570"
"In post","2022","20-29","Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","LGBO","5","5","[c]","[c]"
"In post","2022","20-29","Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","Undeclared","5","5","[c]","[c]"
"In post","2022","20-29","Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","Unknown","40","40","24850","22910"
"In post","2022","20-29","Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","Heterosexual / straight","65","65","25000","23230"
"In post","2022","20-29","Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","LGBO","15","10","[c]","[c]"
"In post","2022","20-29","Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","Unknown","25","25","[c]","[c]"
"In post","2022","20-29","Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","20-29","Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Unknown","10","10","[c]","[c]"
"In post","2022","20-29","Scotland","Na h-Eileanan Siar","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","20-29","Scotland","Na h-Eileanan Siar","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Scotland","Na h-Eileanan Siar","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Scotland","North Lanarkshire","Heterosexual / straight","200","190","25600","23330"
"In post","2022","20-29","Scotland","North Lanarkshire","LGBO","25","20","[c]","[c]"
"In post","2022","20-29","Scotland","North Lanarkshire","Undeclared","10","10","[c]","[c]"
"In post","2022","20-29","Scotland","North Lanarkshire","Unknown","150","140","23830","21450"
"In post","2022","20-29","Scotland","Orkney Islands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Scotland","Orkney Islands","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Scotland","Perth and Kinross, and Stirling","Heterosexual / straight","45","45","27770","27570"
"In post","2022","20-29","Scotland","Perth and Kinross, and Stirling","LGBO","5","5","[c]","[c]"
"In post","2022","20-29","Scotland","Perth and Kinross, and Stirling","Undeclared","5","5","[c]","[c]"
"In post","2022","20-29","Scotland","Perth and Kinross, and Stirling","Unknown","120","120","26330","24720"
"In post","2022","20-29","Scotland","Scottish Borders","Heterosexual / straight","40","40","26210","25930"
"In post","2022","20-29","Scotland","Scottish Borders","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Scotland","Scottish Borders","Unknown","30","25","[c]","[c]"
"In post","2022","20-29","Scotland","Shetland Islands","Heterosexual / straight","10","5","[c]","[c]"
"In post","2022","20-29","Scotland","Shetland Islands","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Scotland","Shetland Islands","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Scotland","Shetland Islands","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Scotland","South Ayrshire","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","20-29","Scotland","South Ayrshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Scotland","South Ayrshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Scotland","South Ayrshire","Unknown","10","10","[c]","[c]"
"In post","2022","20-29","Scotland","South Lanarkshire","Heterosexual / straight","250","245","27220","26120"
"In post","2022","20-29","Scotland","South Lanarkshire","LGBO","25","25","[c]","[c]"
"In post","2022","20-29","Scotland","South Lanarkshire","Undeclared","10","10","[c]","[c]"
"In post","2022","20-29","Scotland","South Lanarkshire","Unknown","230","225","25380","22000"
"In post","2022","20-29","Scotland","West Lothian","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","20-29","Scotland","West Lothian","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Scotland","West Lothian","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Scotland","West Lothian","Unknown","10","10","[c]","[c]"
"In post","2022","20-29","South East (England)","Berkshire","Heterosexual / straight","260","255","28640","27680"
"In post","2022","20-29","South East (England)","Berkshire","LGBO","30","30","27530","27680"
"In post","2022","20-29","South East (England)","Berkshire","Undeclared","25","25","[c]","[c]"
"In post","2022","20-29","South East (England)","Berkshire","Unknown","120","120","27590","26710"
"In post","2022","20-29","South East (England)","Brighton and Hove","Heterosexual / straight","50","50","25630","26970"
"In post","2022","20-29","South East (England)","Brighton and Hove","LGBO","15","15","[c]","[c]"
"In post","2022","20-29","South East (England)","Brighton and Hove","Undeclared","10","10","[c]","[c]"
"In post","2022","20-29","South East (England)","Brighton and Hove","Unknown","15","10","[c]","[c]"
"In post","2022","20-29","South East (England)","Buckinghamshire","Heterosexual / straight","185","185","28160","28140"
"In post","2022","20-29","South East (England)","Buckinghamshire","LGBO","25","25","[c]","[c]"
"In post","2022","20-29","South East (England)","Buckinghamshire","Undeclared","15","15","[c]","[c]"
"In post","2022","20-29","South East (England)","Buckinghamshire","Unknown","40","35","25690","25120"
"In post","2022","20-29","South East (England)","Central Hampshire","Heterosexual / straight","315","315","29100","28140"
"In post","2022","20-29","South East (England)","Central Hampshire","LGBO","45","45","28560","29230"
"In post","2022","20-29","South East (England)","Central Hampshire","Undeclared","20","20","[c]","[c]"
"In post","2022","20-29","South East (England)","Central Hampshire","Unknown","330","330","30430","29230"
"In post","2022","20-29","South East (England)","East Kent","Heterosexual / straight","360","360","25460","24880"
"In post","2022","20-29","South East (England)","East Kent","LGBO","35","35","26550","24880"
"In post","2022","20-29","South East (England)","East Kent","Undeclared","20","20","[c]","[c]"
"In post","2022","20-29","South East (England)","East Kent","Unknown","165","165","23670","21680"
"In post","2022","20-29","South East (England)","East Surrey","Heterosexual / straight","120","120","30770","31020"
"In post","2022","20-29","South East (England)","East Surrey","LGBO","15","15","[c]","[c]"
"In post","2022","20-29","South East (England)","East Surrey","Undeclared","15","15","[c]","[c]"
"In post","2022","20-29","South East (England)","East Surrey","Unknown","35","35","29710","29360"
"In post","2022","20-29","South East (England)","East Sussex CC","Heterosexual / straight","185","185","24880","26130"
"In post","2022","20-29","South East (England)","East Sussex CC","LGBO","40","40","25190","26140"
"In post","2022","20-29","South East (England)","East Sussex CC","Undeclared","15","15","[c]","[c]"
"In post","2022","20-29","South East (England)","East Sussex CC","Unknown","35","35","24530","24090"
"In post","2022","20-29","South East (England)","Isle of Wight","Heterosexual / straight","85","85","24410","24430"
"In post","2022","20-29","South East (England)","Isle of Wight","LGBO","10","10","[c]","[c]"
"In post","2022","20-29","South East (England)","Isle of Wight","Undeclared","5","5","[c]","[c]"
"In post","2022","20-29","South East (England)","Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","South East (England)","Kent Thames Gateway","Heterosexual / straight","160","160","28520","29430"
"In post","2022","20-29","South East (England)","Kent Thames Gateway","LGBO","15","15","[c]","[c]"
"In post","2022","20-29","South East (England)","Kent Thames Gateway","Undeclared","10","10","[c]","[c]"
"In post","2022","20-29","South East (England)","Kent Thames Gateway","Unknown","70","70","27310","28140"
"In post","2022","20-29","South East (England)","Medway","Heterosexual / straight","170","165","28540","28910"
"In post","2022","20-29","South East (England)","Medway","LGBO","25","25","[c]","[c]"
"In post","2022","20-29","South East (England)","Medway","Undeclared","15","15","[c]","[c]"
"In post","2022","20-29","South East (England)","Medway","Unknown","55","50","26380","27700"
"In post","2022","20-29","South East (England)","Mid Kent","Heterosexual / straight","70","70","26290","26610"
"In post","2022","20-29","South East (England)","Mid Kent","LGBO","5","5","[c]","[c]"
"In post","2022","20-29","South East (England)","Mid Kent","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","20-29","South East (England)","Mid Kent","Unknown","15","15","[c]","[c]"
"In post","2022","20-29","South East (England)","Milton Keynes","Heterosexual / straight","295","295","26970","26330"
