"Status","Year","Age","Region_ITL1","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","20-29","East of England","AA/AO","Male","160","[c]","21770","21260"
"Leaver CS","2022","20-29","East of England","EO","Female","80","[c]","27510","27570"
"Leaver CS","2022","20-29","East of England","EO","Male","45","[c]","27060","27570"
"Leaver CS","2022","20-29","East of England","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","East of England","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","East of England","SEO/HEO","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","20-29","East of England","SEO/HEO","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","East of England","Unknown","Female","40","[c]","[c]","[c]"
"Leaver CS","2022","20-29","East of England","Unknown","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","London","AA/AO","Female","495","[c]","22690","23070"
"Leaver CS","2022","20-29","London","AA/AO","Male","370","[c]","22790","23110"
"Leaver CS","2022","20-29","London","EO","Female","585","[c]","28510","28650"
"Leaver CS","2022","20-29","London","EO","Male","320","[c]","28830","28670"
"Leaver CS","2022","20-29","London","G6/G7","Female","85","[c]","54900","53560"
"Leaver CS","2022","20-29","London","G6/G7","Male","100","[c]","54190","53760"
"Leaver CS","2022","20-29","London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","London","SEO/HEO","Female","555","[c]","35490","34670"
"Leaver CS","2022","20-29","London","SEO/HEO","Male","445","[c]","35940","35050"
"Leaver CS","2022","20-29","London","Unknown","Female","85","[c]","[c]","[c]"
"Leaver CS","2022","20-29","London","Unknown","Male","30","[c]","[c]","[c]"
"Leaver CS","2022","20-29","North East (England)","AA/AO","Female","185","[c]","21310","21260"
"Leaver CS","2022","20-29","North East (England)","AA/AO","Male","195","[c]","21220","21260"
"Leaver CS","2022","20-29","North East (England)","EO","Female","35","[c]","[c]","[c]"
"Leaver CS","2022","20-29","North East (England)","EO","Male","40","[c]","[c]","[c]"
"Leaver CS","2022","20-29","North East (England)","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","North East (England)","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","North East (England)","SEO/HEO","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","20-29","North East (England)","SEO/HEO","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","North East (England)","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","North East (England)","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","North West (England)","AA/AO","Female","325","[c]","20980","21260"
"Leaver CS","2022","20-29","North West (England)","AA/AO","Male","350","[c]","21150","21260"
"Leaver CS","2022","20-29","North West (England)","EO","Female","125","[c]","25970","26150"
"Leaver CS","2022","20-29","North West (England)","EO","Male","80","[c]","26090","27130"
"Leaver CS","2022","20-29","North West (England)","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","North West (England)","G6/G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","North West (England)","SEO/HEO","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","20-29","North West (England)","SEO/HEO","Male","45","[c]","35480","36420"
"Leaver CS","2022","20-29","North West (England)","Unknown","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","20-29","North West (England)","Unknown","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Northern Ireland","AA/AO","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Northern Ireland","AA/AO","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Northern Ireland","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Northern Ireland","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Northern Ireland","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Northern Ireland","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Overseas","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Overseas","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Overseas","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Overseas","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Scotland","AA/AO","Female","240","[c]","22060","21260"
"Leaver CS","2022","20-29","Scotland","AA/AO","Male","220","[c]","22500","21260"
"Leaver CS","2022","20-29","Scotland","EO","Female","75","[c]","27390","27570"
"Leaver CS","2022","20-29","Scotland","EO","Male","70","[c]","26940","27230"
"Leaver CS","2022","20-29","Scotland","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Scotland","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Scotland","SEO/HEO","Female","40","[c]","35240","34000"
"Leaver CS","2022","20-29","Scotland","SEO/HEO","Male","35","[c]","34450","33500"
"Leaver CS","2022","20-29","Scotland","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Scotland","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","South East (England)","AA/AO","Female","320","[c]","21480","21260"
"Leaver CS","2022","20-29","South East (England)","AA/AO","Male","300","[c]","22640","21260"
"Leaver CS","2022","20-29","South East (England)","EO","Female","115","[c]","26000","27570"
"Leaver CS","2022","20-29","South East (England)","EO","Male","90","[c]","25790","27570"
"Leaver CS","2022","20-29","South East (England)","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","South East (England)","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","South East (England)","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","South East (England)","SEO/HEO","Female","40","[c]","31750","31040"
"Leaver CS","2022","20-29","South East (England)","SEO/HEO","Male","50","[c]","32530","30680"
"Leaver CS","2022","20-29","South East (England)","Unknown","Female","55","[c]","[c]","[c]"
"Leaver CS","2022","20-29","South East (England)","Unknown","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","South West (England)","AA/AO","Female","230","[c]","20250","20920"
"Leaver CS","2022","20-29","South West (England)","AA/AO","Male","210","[c]","20280","20920"
"Leaver CS","2022","20-29","South West (England)","EO","Female","130","[c]","24260","25120"
"Leaver CS","2022","20-29","South West (England)","EO","Male","155","[c]","22900","23490"
"Leaver CS","2022","20-29","South West (England)","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","South West (England)","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","South West (England)","SEO/HEO","Female","80","[c]","31900","30790"
"Leaver CS","2022","20-29","South West (England)","SEO/HEO","Male","155","[c]","32500","31950"
"Leaver CS","2022","20-29","South West (England)","Unknown","Female","40","[c]","[c]","[c]"
"Leaver CS","2022","20-29","South West (England)","Unknown","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","AA/AO","Female","65","[c]","20380","21430"
"Leaver CS","2022","20-29","Unknown","AA/AO","Male","50","[c]","20610","21720"
"Leaver CS","2022","20-29","Unknown","EO","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","EO","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","SEO/HEO","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","SEO/HEO","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Unknown","Female","65","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Unknown","Male","55","[c]","28700","28980"
"Leaver CS","2022","20-29","Wales","AA/AO","Female","185","[c]","20650","21010"
"Leaver CS","2022","20-29","Wales","AA/AO","Male","175","[c]","20630","20500"
"Leaver CS","2022","20-29","Wales","EO","Female","50","[c]","26500","27570"
"Leaver CS","2022","20-29","Wales","EO","Male","50","[c]","25670","25070"
"Leaver CS","2022","20-29","Wales","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Wales","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Wales","SEO/HEO","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Wales","SEO/HEO","Male","40","[c]","33790","32830"
"Leaver CS","2022","20-29","Wales","Unknown","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Wales","Unknown","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","West Midlands (England)","AA/AO","Female","215","[c]","20700","20970"
"Leaver CS","2022","20-29","West Midlands (England)","AA/AO","Male","200","[c]","20740","21010"
"Leaver CS","2022","20-29","West Midlands (England)","EO","Female","105","[c]","26550","27570"
"Leaver CS","2022","20-29","West Midlands (England)","EO","Male","65","[c]","25710","26240"
"Leaver CS","2022","20-29","West Midlands (England)","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","West Midlands (England)","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","West Midlands (England)","SEO/HEO","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","20-29","West Midlands (England)","SEO/HEO","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","20-29","West Midlands (England)","Unknown","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","20-29","West Midlands (England)","Unknown","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Yorkshire and The Humber","AA/AO","Female","265","[c]","20770","21260"
"Leaver CS","2022","20-29","Yorkshire and The Humber","AA/AO","Male","240","[c]","21200","21260"
"Leaver CS","2022","20-29","Yorkshire and The Humber","EO","Female","95","[c]","26020","27570"
"Leaver CS","2022","20-29","Yorkshire and The Humber","EO","Male","80","[c]","26350","27570"
"Leaver CS","2022","20-29","Yorkshire and The Humber","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Yorkshire and The Humber","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Yorkshire and The Humber","SEO/HEO","Female","40","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Yorkshire and The Humber","SEO/HEO","Male","40","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Yorkshire and The Humber","Unknown","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Yorkshire and The Humber","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","East Midlands (England)","AA/AO","Female","115","[c]","20700","21010"
"Leaver CS","2022","30-39","East Midlands (England)","AA/AO","Male","105","[c]","[c]","[c]"
"Leaver CS","2022","30-39","East Midlands (England)","EO","Female","55","[c]","27410","27570"
"Leaver CS","2022","30-39","East Midlands (England)","EO","Male","30","[c]","[c]","[c]"
"Leaver CS","2022","30-39","East Midlands (England)","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","East Midlands (England)","G6/G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","East Midlands (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","East Midlands (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","East Midlands (England)","SEO/HEO","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","30-39","East Midlands (England)","SEO/HEO","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","30-39","East Midlands (England)","Unknown","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","30-39","East Midlands (England)","Unknown","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","East of England","AA/AO","Female","100","[c]","21330","21260"
"Leaver CS","2022","30-39","East of England","AA/AO","Male","130","[c]","[c]","[c]"
"Leaver CS","2022","30-39","East of England","EO","Female","65","[c]","27580","27570"
"Leaver CS","2022","30-39","East of England","EO","Male","50","[c]","27230","27570"
"Leaver CS","2022","30-39","East of England","G6/G7","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","East of England","G6/G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","East of England","SEO/HEO","Female","50","[c]","37050","37320"
"Leaver CS","2022","30-39","East of England","SEO/HEO","Male","35","[c]","34580","33300"
"Leaver CS","2022","30-39","East of England","Unknown","Female","35","[c]","[c]","[c]"
"Leaver CS","2022","30-39","East of England","Unknown","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","London","AA/AO","Female","105","[c]","23030","23720"
"Leaver CS","2022","30-39","London","AA/AO","Male","110","[c]","24380","23780"
"Leaver CS","2022","30-39","London","EO","Female","225","[c]","29680","31060"
"Leaver CS","2022","30-39","London","EO","Male","175","[c]","29750","31060"
"Leaver CS","2022","30-39","London","G6/G7","Female","335","[c]","57040","54650"
"Leaver CS","2022","30-39","London","G6/G7","Male","340","[c]","58960","57000"
"Leaver CS","2022","30-39","London","SCS level","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","30-39","London","SCS level","Male","30","[c]","[c]","[c]"
"Leaver CS","2022","30-39","London","SEO/HEO","Female","435","[c]","37490","37230"
"Leaver CS","2022","30-39","London","SEO/HEO","Male","305","[c]","38380","38600"
"Leaver CS","2022","30-39","London","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","London","Unknown","Female","80","[c]","[c]","[c]"
"Leaver CS","2022","30-39","London","Unknown","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","30-39","North East (England)","AA/AO","Female","110","[c]","21200","21260"
"Leaver CS","2022","30-39","North East (England)","AA/AO","Male","110","[c]","21190","21260"
"Leaver CS","2022","30-39","North East (England)","EO","Female","40","[c]","[c]","[c]"
"Leaver CS","2022","30-39","North East (England)","EO","Male","35","[c]","[c]","[c]"
"Leaver CS","2022","30-39","North East (England)","G6/G7","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","North East (England)","G6/G7","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","30-39","North East (England)","SEO/HEO","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","30-39","North East (England)","SEO/HEO","Male","30","[c]","[c]","[c]"
"Leaver CS","2022","30-39","North East (England)","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","North East (England)","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","North West (England)","AA/AO","Female","155","[c]","21030","21260"
"Leaver CS","2022","30-39","North West (England)","AA/AO","Male","200","[c]","21340","21260"
"Leaver CS","2022","30-39","North West (England)","EO","Female","100","[c]","26700","27570"
"Leaver CS","2022","30-39","North West (England)","EO","Male","95","[c]","26850","27570"
"Leaver CS","2022","30-39","North West (England)","G6/G7","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","30-39","North West (England)","G6/G7","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","30-39","North West (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","North West (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","North West (England)","SEO/HEO","Female","55","[c]","35290","35820"
"Leaver CS","2022","30-39","North West (England)","SEO/HEO","Male","60","[c]","36190","36620"
"Leaver CS","2022","30-39","North West (England)","Unknown","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","30-39","North West (England)","Unknown","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Northern Ireland","AA/AO","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Northern Ireland","AA/AO","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Northern Ireland","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Northern Ireland","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Northern Ireland","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Northern Ireland","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Northern Ireland","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Northern Ireland","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Overseas","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Overseas","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Overseas","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Overseas","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Overseas","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Overseas","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Overseas","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Overseas","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Scotland","AA/AO","Female","150","[c]","22610","21640"
"Leaver CS","2022","30-39","Scotland","AA/AO","Male","130","[c]","23410","21570"
"Leaver CS","2022","30-39","Scotland","EO","Female","65","[c]","27970","27570"
"Leaver CS","2022","30-39","Scotland","EO","Male","85","[c]","28380","27570"
"Leaver CS","2022","30-39","Scotland","G6/G7","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Scotland","G6/G7","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Scotland","SEO/HEO","Female","55","[c]","37850","38580"
"Leaver CS","2022","30-39","Scotland","SEO/HEO","Male","55","[c]","37530","36240"
"Leaver CS","2022","30-39","Scotland","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Scotland","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","South East (England)","AA/AO","Female","155","[c]","21750","21260"
"Leaver CS","2022","30-39","South East (England)","AA/AO","Male","230","[c]","24670","21520"
"Leaver CS","2022","30-39","South East (England)","EO","Female","100","[c]","27160","27570"
"Leaver CS","2022","30-39","South East (England)","EO","Male","65","[c]","27840","27570"
"Leaver CS","2022","30-39","South East (England)","G6/G7","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","30-39","South East (England)","G6/G7","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","30-39","South East (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","South East (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","South East (England)","SEO/HEO","Female","60","[c]","35410","36050"
"Leaver CS","2022","30-39","South East (England)","SEO/HEO","Male","55","[c]","36080","36840"
"Leaver CS","2022","30-39","South East (England)","Unknown","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","30-39","South East (England)","Unknown","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","30-39","South West (England)","AA/AO","Female","110","[c]","21270","21170"
"Leaver CS","2022","30-39","South West (England)","AA/AO","Male","100","[c]","24190","21260"
"Leaver CS","2022","30-39","South West (England)","EO","Female","70","[c]","26220","27570"
"Leaver CS","2022","30-39","South West (England)","EO","Male","50","[c]","27060","27570"
"Leaver CS","2022","30-39","South West (England)","G6/G7","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","30-39","South West (England)","G6/G7","Male","30","[c]","[c]","[c]"
"Leaver CS","2022","30-39","South West (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","South West (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","South West (England)","SEO/HEO","Female","125","[c]","35520","34970"
"Leaver CS","2022","30-39","South West (England)","SEO/HEO","Male","140","[c]","36730","37400"
"Leaver CS","2022","30-39","South West (England)","Unknown","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","30-39","South West (England)","Unknown","Male","35","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","AA/AO","Female","50","[c]","20870","21840"
"Leaver CS","2022","30-39","Unknown","AA/AO","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","EO","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","EO","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","G6/G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","SEO/HEO","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","SEO/HEO","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Unknown","Female","45","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Unknown","Male","65","[c]","34470","32700"
"Leaver CS","2022","30-39","Wales","AA/AO","Female","80","[c]","21040","21260"
"Leaver CS","2022","30-39","Wales","AA/AO","Male","100","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Wales","EO","Female","40","[c]","26590","27570"
"Leaver CS","2022","30-39","Wales","EO","Male","45","[c]","26620","26900"
"Leaver CS","2022","30-39","Wales","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Wales","G6/G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Wales","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Wales","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Wales","SEO/HEO","Female","35","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Wales","SEO/HEO","Male","50","[c]","35070","33840"
"Leaver CS","2022","30-39","Wales","Unknown","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Wales","Unknown","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","West Midlands (England)","AA/AO","Female","95","[c]","20540","20970"
"Leaver CS","2022","30-39","West Midlands (England)","AA/AO","Male","110","[c]","21150","20970"
"Leaver CS","2022","30-39","West Midlands (England)","EO","Female","70","[c]","27170","27570"
"Leaver CS","2022","30-39","West Midlands (England)","EO","Male","60","[c]","26650","27570"
"Leaver CS","2022","30-39","West Midlands (England)","G6/G7","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","30-39","West Midlands (England)","G6/G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","West Midlands (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","West Midlands (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","West Midlands (England)","SEO/HEO","Female","50","[c]","36500","36130"
"Leaver CS","2022","30-39","West Midlands (England)","SEO/HEO","Male","45","[c]","38540","37470"
"Leaver CS","2022","30-39","West Midlands (England)","Unknown","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","30-39","West Midlands (England)","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Yorkshire and The Humber","AA/AO","Female","125","[c]","21290","21260"
"Leaver CS","2022","30-39","Yorkshire and The Humber","AA/AO","Male","160","[c]","21310","21260"
"Leaver CS","2022","30-39","Yorkshire and The Humber","EO","Female","80","[c]","26850","27570"
"Leaver CS","2022","30-39","Yorkshire and The Humber","EO","Male","80","[c]","27360","27570"
"Leaver CS","2022","30-39","Yorkshire and The Humber","G6/G7","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Yorkshire and The Humber","G6/G7","Male","35","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Yorkshire and The Humber","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Yorkshire and The Humber","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Yorkshire and The Humber","SEO/HEO","Female","55","[c]","36030","36330"
"Leaver CS","2022","30-39","Yorkshire and The Humber","SEO/HEO","Male","50","[c]","35450","36330"
"Leaver CS","2022","30-39","Yorkshire and The Humber","Unknown","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Yorkshire and The Humber","Unknown","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","East Midlands (England)","AA/AO","Female","80","[c]","20950","21260"
"Leaver CS","2022","40-49","East Midlands (England)","AA/AO","Male","60","[c]","[c]","[c]"
"Leaver CS","2022","40-49","East Midlands (England)","EO","Female","55","[c]","27390","27570"
"Leaver CS","2022","40-49","East Midlands (England)","EO","Male","30","[c]","[c]","[c]"
"Leaver CS","2022","40-49","East Midlands (England)","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","East Midlands (England)","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","East Midlands (England)","SEO/HEO","Female","40","[c]","[c]","[c]"
"Leaver CS","2022","40-49","East Midlands (England)","SEO/HEO","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","40-49","East Midlands (England)","Unknown","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","East Midlands (England)","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","East of England","AA/AO","Female","80","[c]","21680","21380"
"Leaver CS","2022","40-49","East of England","AA/AO","Male","65","[c]","[c]","[c]"
"Leaver CS","2022","40-49","East of England","EO","Female","65","[c]","28070","27570"
"Leaver CS","2022","40-49","East of England","EO","Male","60","[c]","27840","27570"
"Leaver CS","2022","40-49","East of England","G6/G7","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","40-49","East of England","G6/G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","East of England","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","East of England","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","East of England","SEO/HEO","Female","35","[c]","37310","37280"
"Leaver CS","2022","40-49","East of England","SEO/HEO","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","40-49","East of England","Unknown","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","40-49","East of England","Unknown","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","London","AA/AO","Female","80","[c]","23750","23740"
"Leaver CS","2022","40-49","London","AA/AO","Male","75","[c]","23570","23720"
"Leaver CS","2022","40-49","London","EO","Female","160","[c]","29820","31060"
"Leaver CS","2022","40-49","London","EO","Male","90","[c]","30470","31060"
"Leaver CS","2022","40-49","London","G6/G7","Female","285","[c]","60310","59250"
"Leaver CS","2022","40-49","London","G6/G7","Male","215","[c]","61240","59410"
"Leaver CS","2022","40-49","London","SCS level","Female","70","[c]","93870","89440"
"Leaver CS","2022","40-49","London","SCS level","Male","55","[c]","96270","92140"
"Leaver CS","2022","40-49","London","SEO/HEO","Female","190","[c]","38680","38810"
"Leaver CS","2022","40-49","London","SEO/HEO","Male","140","[c]","39070","39410"
"Leaver CS","2022","40-49","London","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","London","Unknown","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","40-49","London","Unknown","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","North East (England)","AA/AO","Female","105","[c]","21200","21260"
"Leaver CS","2022","40-49","North East (England)","AA/AO","Male","65","[c]","21240","21260"
"Leaver CS","2022","40-49","North East (England)","EO","Female","30","[c]","[c]","[c]"
