"Status","Year","Disability","Function_of_post","Region_ITL1","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Undeclared","Unknown","South East (England)","Surrey, East and West Sussex","85","75","30850","28350"
"In post","2022","Undeclared","Unknown","South West (England)","Cornwall and Isles of Scilly","15","15","[c]","[c]"
"In post","2022","Undeclared","Unknown","South West (England)","Devon","50","50","27310","25830"
"In post","2022","Undeclared","Unknown","South West (England)","Dorset and Somerset","50","50","28140","26540"
"In post","2022","Undeclared","Unknown","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","160","155","35080","33300"
"In post","2022","Undeclared","Unknown","Unknown","Unknown","15","15","[c]","[c]"
"In post","2022","Undeclared","Unknown","Wales","East Wales","135","125","38250","33190"
"In post","2022","Undeclared","Unknown","Wales","West Wales and The Valleys","115","105","38570","38160"
"In post","2022","Undeclared","Unknown","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","15","15","[c]","[c]"
"In post","2022","Undeclared","Unknown","West Midlands (England)","Shropshire and Staffordshire","65","60","30920","26670"
"In post","2022","Undeclared","Unknown","West Midlands (England)","West Midlands","55","50","29550","27370"
"In post","2022","Undeclared","Unknown","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","55","55","28380","26930"
"In post","2022","Undeclared","Unknown","Yorkshire and The Humber","North Yorkshire","65","65","26050","21600"
"In post","2022","Undeclared","Unknown","Yorkshire and The Humber","South Yorkshire","115","105","29630","26070"
"In post","2022","Undeclared","Unknown","Yorkshire and The Humber","West Yorkshire","55","55","30430","29090"
"In post","2022","Unknown","Analysis","East Midlands (England)","Derbyshire and Nottinghamshire","10","10","[c]","[c]"
"In post","2022","Unknown","Analysis","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Analysis","East of England","East Anglia","80","75","39530","37280"
"In post","2022","Unknown","Analysis","East of England","Essex","10","10","[c]","[c]"
"In post","2022","Unknown","Analysis","London","Inner London - East","145","140","47470","41750"
"In post","2022","Unknown","Analysis","London","Inner London - West","650","635","48010","45470"
"In post","2022","Unknown","Analysis","London","Outer London - South","10","10","[c]","[c]"
"In post","2022","Unknown","Analysis","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Analysis","North East (England)","Northumberland, and Tyne and Wear","10","10","[c]","[c]"
"In post","2022","Unknown","Analysis","North East (England)","Tees Valley and Durham","10","10","[c]","[c]"
"In post","2022","Unknown","Analysis","North West (England)","Greater Manchester","40","40","38100","33370"
"In post","2022","Unknown","Analysis","North West (England)","Merseyside","15","15","[c]","[c]"
"In post","2022","Unknown","Analysis","Scotland","Eastern Scotland","15","15","[c]","[c]"
"In post","2022","Unknown","Analysis","Scotland","West Central Scotland","5","5","[c]","[c]"
"In post","2022","Unknown","Analysis","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Analysis","South East (England)","Hampshire and Isle of Wight","165","160","35370","31320"
"In post","2022","Unknown","Analysis","South East (England)","Kent","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Analysis","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Analysis","South West (England)","Cornwall and Isles of Scilly","5","5","[c]","[c]"
"In post","2022","Unknown","Analysis","South West (England)","Devon","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Analysis","South West (England)","Dorset and Somerset","45","40","36220","30220"
"In post","2022","Unknown","Analysis","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","30","30","35570","32930"
"In post","2022","Unknown","Analysis","Unknown","Unknown","5","5","[c]","[c]"
"In post","2022","Unknown","Analysis","Wales","East Wales","425","415","36160","36840"
"In post","2022","Unknown","Analysis","Wales","West Wales and The Valleys","5","5","[c]","[c]"
"In post","2022","Unknown","Analysis","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Analysis","West Midlands (England)","West Midlands","10","10","[c]","[c]"
"In post","2022","Unknown","Analysis","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Analysis","Yorkshire and The Humber","South Yorkshire","15","15","[c]","[c]"
"In post","2022","Unknown","Analysis","Yorkshire and The Humber","West Yorkshire","60","55","39990","36820"
"In post","2022","Unknown","Commercial","East Midlands (England)","Derbyshire and Nottinghamshire","25","25","[c]","[c]"
"In post","2022","Unknown","Commercial","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Commercial","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Commercial","East of England","East Anglia","80","75","47690","40250"
"In post","2022","Unknown","Commercial","London","Inner London - East","60","60","59320","58010"
"In post","2022","Unknown","Commercial","London","Inner London - West","810","800","64120","61710"
"In post","2022","Unknown","Commercial","London","Outer London - South","15","15","[c]","[c]"
"In post","2022","Unknown","Commercial","London","Outer London - West and North West","15","15","[c]","[c]"
"In post","2022","Unknown","Commercial","North East (England)","Northumberland, and Tyne and Wear","25","25","[c]","[c]"
"In post","2022","Unknown","Commercial","North East (England)","Tees Valley and Durham","40","35","43160","36500"
"In post","2022","Unknown","Commercial","North West (England)","Cheshire","5","5","[c]","[c]"
"In post","2022","Unknown","Commercial","North West (England)","Cumbria","5","5","[c]","[c]"
"In post","2022","Unknown","Commercial","North West (England)","Greater Manchester","125","125","54220","51560"
"In post","2022","Unknown","Commercial","North West (England)","Lancashire","30","30","55910","49700"
"In post","2022","Unknown","Commercial","North West (England)","Merseyside","150","150","43560","39360"
"In post","2022","Unknown","Commercial","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Commercial","Overseas","Overseas","10","10","[c]","[c]"
"In post","2022","Unknown","Commercial","Scotland","Eastern Scotland","65","60","32350","26900"
"In post","2022","Unknown","Commercial","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Commercial","Scotland","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Commercial","Scotland","Southern Scotland","30","30","[c]","[c]"
"In post","2022","Unknown","Commercial","Scotland","West Central Scotland","65","65","48740","40580"
"In post","2022","Unknown","Commercial","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","30","30","[c]","[c]"
"In post","2022","Unknown","Commercial","South East (England)","Hampshire and Isle of Wight","65","65","57350","59120"
"In post","2022","Unknown","Commercial","South East (England)","Kent","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Commercial","South East (England)","Surrey, East and West Sussex","10","10","[c]","[c]"
"In post","2022","Unknown","Commercial","South West (England)","Devon","10","10","[c]","[c]"
"In post","2022","Unknown","Commercial","South West (England)","Dorset and Somerset","25","20","[c]","[c]"
"In post","2022","Unknown","Commercial","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","215","210","53310","49390"
"In post","2022","Unknown","Commercial","Unknown","Unknown","30","25","[c]","[c]"
"In post","2022","Unknown","Commercial","Wales","East Wales","60","60","40720","38980"
"In post","2022","Unknown","Commercial","Wales","West Wales and The Valleys","15","15","[c]","[c]"
"In post","2022","Unknown","Commercial","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Commercial","West Midlands (England)","Shropshire and Staffordshire","45","45","49380","46700"
"In post","2022","Unknown","Commercial","West Midlands (England)","West Midlands","65","60","60830","61710"
"In post","2022","Unknown","Commercial","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Commercial","Yorkshire and The Humber","North Yorkshire","25","25","[c]","[c]"
"In post","2022","Unknown","Commercial","Yorkshire and The Humber","South Yorkshire","65","65","44900","36780"
"In post","2022","Unknown","Commercial","Yorkshire and The Humber","West Yorkshire","155","150","54270","53900"
"In post","2022","Unknown","Communications","East Midlands (England)","Derbyshire and Nottinghamshire","200","200","28770","26820"
"In post","2022","Unknown","Communications","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Communications","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Communications","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Communications","East of England","East Anglia","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Communications","London","Inner London - East","55","55","44460","40450"
"In post","2022","Unknown","Communications","London","Inner London - West","725","710","46130","41900"
"In post","2022","Unknown","Communications","London","Outer London - South","10","10","[c]","[c]"
"In post","2022","Unknown","Communications","London","Outer London - West and North West","15","15","[c]","[c]"
"In post","2022","Unknown","Communications","North East (England)","Northumberland, and Tyne and Wear","375","360","28510","26820"
"In post","2022","Unknown","Communications","North East (England)","Tees Valley and Durham","5","5","[c]","[c]"
"In post","2022","Unknown","Communications","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Communications","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Communications","North West (England)","Greater Manchester","270","265","28960","26820"
"In post","2022","Unknown","Communications","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Communications","North West (England)","Merseyside","20","15","[c]","[c]"
"In post","2022","Unknown","Communications","Northern Ireland","Northern Ireland","10","10","[c]","[c]"
"In post","2022","Unknown","Communications","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Communications","Scotland","Eastern Scotland","5","5","[c]","[c]"
"In post","2022","Unknown","Communications","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Communications","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Communications","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","10","10","[c]","[c]"
"In post","2022","Unknown","Communications","South East (England)","Hampshire and Isle of Wight","30","30","[c]","[c]"
"In post","2022","Unknown","Communications","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Communications","South West (England)","Devon","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Communications","South West (England)","Dorset and Somerset","10","10","[c]","[c]"
"In post","2022","Unknown","Communications","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","25","25","[c]","[c]"
"In post","2022","Unknown","Communications","Unknown","Unknown","10","10","[c]","[c]"
"In post","2022","Unknown","Communications","Wales","East Wales","265","255","30090","26820"
"In post","2022","Unknown","Communications","Wales","West Wales and The Valleys","5","5","[c]","[c]"
"In post","2022","Unknown","Communications","West Midlands (England)","Shropshire and Staffordshire","10","10","[c]","[c]"
"In post","2022","Unknown","Communications","West Midlands (England)","West Midlands","230","225","29250","26820"
"In post","2022","Unknown","Communications","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Communications","Yorkshire and The Humber","South Yorkshire","10","10","[c]","[c]"
"In post","2022","Unknown","Communications","Yorkshire and The Humber","West Yorkshire","280","275","31940","26820"
"In post","2022","Unknown","Counter Fraud","East Midlands (England)","Derbyshire and Nottinghamshire","140","135","32070","33080"
"In post","2022","Unknown","Counter Fraud","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Counter Fraud","East of England","Bedfordshire and Hertfordshire","5","5","[c]","[c]"
"In post","2022","Unknown","Counter Fraud","East of England","East Anglia","100","95","27640","26820"
"In post","2022","Unknown","Counter Fraud","East of England","Essex","5","5","[c]","[c]"
"In post","2022","Unknown","Counter Fraud","London","Inner London - East","390","375","36930","37610"
"In post","2022","Unknown","Counter Fraud","London","Inner London - West","85","80","50350","43000"
"In post","2022","Unknown","Counter Fraud","London","Outer London - East and North East","15","15","[c]","[c]"
"In post","2022","Unknown","Counter Fraud","London","Outer London - South","185","180","36470","33440"
"In post","2022","Unknown","Counter Fraud","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Counter Fraud","North East (England)","Northumberland, and Tyne and Wear","170","160","31660","27570"
"In post","2022","Unknown","Counter Fraud","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Counter Fraud","North West (England)","Greater Manchester","325","315","31650","28920"
"In post","2022","Unknown","Counter Fraud","North West (England)","Lancashire","15","15","[c]","[c]"
"In post","2022","Unknown","Counter Fraud","North West (England)","Merseyside","160","150","31050","26820"
"In post","2022","Unknown","Counter Fraud","Northern Ireland","Northern Ireland","100","95","32290","28920"
"In post","2022","Unknown","Counter Fraud","Scotland","Eastern Scotland","70","65","30460","28240"
"In post","2022","Unknown","Counter Fraud","Scotland","Southern Scotland","20","15","[c]","[c]"
"In post","2022","Unknown","Counter Fraud","Scotland","West Central Scotland","140","130","30390","28920"
"In post","2022","Unknown","Counter Fraud","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","30","25","[c]","[c]"
"In post","2022","Unknown","Counter Fraud","South East (England)","Hampshire and Isle of Wight","30","30","32490","28610"
"In post","2022","Unknown","Counter Fraud","South East (England)","Kent","55","50","31710","28920"
"In post","2022","Unknown","Counter Fraud","South East (England)","Surrey, East and West Sussex","5","5","[c]","[c]"
"In post","2022","Unknown","Counter Fraud","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Counter Fraud","South West (England)","Devon","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Counter Fraud","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Counter Fraud","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","80","75","34550","33080"
"In post","2022","Unknown","Counter Fraud","Unknown","Unknown","5","5","[c]","[c]"
"In post","2022","Unknown","Counter Fraud","Wales","East Wales","130","120","28840","26820"
"In post","2022","Unknown","Counter Fraud","Wales","West Wales and The Valleys","25","25","[c]","[c]"
"In post","2022","Unknown","Counter Fraud","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Counter Fraud","West Midlands (England)","Shropshire and Staffordshire","5","5","[c]","[c]"
"In post","2022","Unknown","Counter Fraud","West Midlands (England)","West Midlands","190","180","32430","29960"
"In post","2022","Unknown","Counter Fraud","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Counter Fraud","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Counter Fraud","Yorkshire and The Humber","South Yorkshire","5","5","[c]","[c]"
"In post","2022","Unknown","Counter Fraud","Yorkshire and The Humber","West Yorkshire","210","200","31040","26820"
"In post","2022","Unknown","Debt","East Midlands (England)","Derbyshire and Nottinghamshire","105","100","22120","21250"
"In post","2022","Unknown","Debt","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","15","15","[c]","[c]"
"In post","2022","Unknown","Debt","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Debt","East of England","East Anglia","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Debt","East of England","Essex","10","10","[c]","[c]"
"In post","2022","Unknown","Debt","London","Inner London - East","65","55","29680","26400"
"In post","2022","Unknown","Debt","London","Inner London - West","15","15","[c]","[c]"
"In post","2022","Unknown","Debt","London","Outer London - South","55","50","27600","25330"
"In post","2022","Unknown","Debt","North East (England)","Northumberland, and Tyne and Wear","240","225","22070","21250"
"In post","2022","Unknown","Debt","North West (England)","Greater Manchester","10","10","[c]","[c]"
"In post","2022","Unknown","Debt","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Debt","North West (England)","Merseyside","115","105","22550","21250"
"In post","2022","Unknown","Debt","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Debt","Scotland","Eastern Scotland","200","190","22460","21250"
"In post","2022","Unknown","Debt","Scotland","Southern Scotland","100","95","22070","21250"
"In post","2022","Unknown","Debt","Scotland","West Central Scotland","85","75","22640","21250"
"In post","2022","Unknown","Debt","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Debt","South East (England)","Surrey, East and West Sussex","15","10","[c]","[c]"
"In post","2022","Unknown","Debt","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Debt","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Debt","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Debt","Wales","East Wales","115","105","23190","21250"
"In post","2022","Unknown","Debt","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Debt","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Debt","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Debt","West Midlands (England)","West Midlands","105","95","22530","21250"
"In post","2022","Unknown","Debt","Yorkshire and The Humber","South Yorkshire","10","10","[c]","[c]"
"In post","2022","Unknown","Debt","Yorkshire and The Humber","West Yorkshire","145","135","22910","21250"
"In post","2022","Unknown","Digital, Data & Technology","East Midlands (England)","Derbyshire and Nottinghamshire","65","65","36110","33350"
"In post","2022","Unknown","Digital, Data & Technology","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","30","30","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","East Midlands (England)","Lincolnshire","5","5","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","East of England","Bedfordshire and Hertfordshire","15","15","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","East of England","East Anglia","50","50","36020","31760"
"In post","2022","Unknown","Digital, Data & Technology","East of England","Essex","65","60","36430","33370"
"In post","2022","Unknown","Digital, Data & Technology","London","Inner London - East","380","375","49370","44660"
"In post","2022","Unknown","Digital, Data & Technology","London","Inner London - West","615","605","47520","43250"
"In post","2022","Unknown","Digital, Data & Technology","London","Outer London - East and North East","5","5","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","London","Outer London - South","40","40","44370","37770"
"In post","2022","Unknown","Digital, Data & Technology","London","Outer London - West and North West","50","50","46150","44880"
"In post","2022","Unknown","Digital, Data & Technology","North East (England)","Northumberland, and Tyne and Wear","355","350","41280","39140"
"In post","2022","Unknown","Digital, Data & Technology","North East (England)","Tees Valley and Durham","25","25","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","North West (England)","Cheshire","55","55","36150","36740"
"In post","2022","Unknown","Digital, Data & Technology","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","North West (England)","Greater Manchester","240","235","40770","36500"
"In post","2022","Unknown","Digital, Data & Technology","North West (England)","Lancashire","55","55","43660","40670"
"In post","2022","Unknown","Digital, Data & Technology","North West (England)","Merseyside","105","105","37500","33680"
"In post","2022","Unknown","Digital, Data & Technology","Northern Ireland","Northern Ireland","15","15","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","Overseas","Overseas","10","10","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","Scotland","Eastern Scotland","135","130","38400","36360"
"In post","2022","Unknown","Digital, Data & Technology","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","Scotland","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","Scotland","Southern Scotland","105","100","40690","38500"
"In post","2022","Unknown","Digital, Data & Technology","Scotland","West Central Scotland","30","30","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","40","40","43550","38450"
"In post","2022","Unknown","Digital, Data & Technology","South East (England)","Hampshire and Isle of Wight","150","145","37540","33760"
"In post","2022","Unknown","Digital, Data & Technology","South East (England)","Kent","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","South East (England)","Surrey, East and West Sussex","70","70","40820","40180"
"In post","2022","Unknown","Digital, Data & Technology","South West (England)","Cornwall and Isles of Scilly","5","5","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","South West (England)","Devon","135","130","32960","31740"
"In post","2022","Unknown","Digital, Data & Technology","South West (England)","Dorset and Somerset","70","70","38890","35340"
"In post","2022","Unknown","Digital, Data & Technology","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","235","230","39810","37960"
"In post","2022","Unknown","Digital, Data & Technology","Unknown","Unknown","10","10","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","Wales","East Wales","365","360","40650","36950"
"In post","2022","Unknown","Digital, Data & Technology","Wales","West Wales and The Valleys","125","125","38830","34540"
"In post","2022","Unknown","Digital, Data & Technology","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","20","20","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","West Midlands (England)","Shropshire and Staffordshire","110","110","44250","40520"
"In post","2022","Unknown","Digital, Data & Technology","West Midlands (England)","West Midlands","145","145","38960","36500"
"In post","2022","Unknown","Digital, Data & Technology","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","Yorkshire and The Humber","North Yorkshire","15","15","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","Yorkshire and The Humber","South Yorkshire","70","70","44140","44320"
"In post","2022","Unknown","Digital, Data & Technology","Yorkshire and The Humber","West Yorkshire","165","165","39780","36820"
"In post","2022","Unknown","Finance","East Midlands (England)","Derbyshire and Nottinghamshire","35","35","33580","29360"
"In post","2022","Unknown","Finance","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Finance","East of England","Bedfordshire and Hertfordshire","10","10","[c]","[c]"
"In post","2022","Unknown","Finance","East of England","East Anglia","20","20","[c]","[c]"
"In post","2022","Unknown","Finance","East of England","Essex","15","15","[c]","[c]"
"In post","2022","Unknown","Finance","London","Inner London - East","135","130","43220","40450"
"In post","2022","Unknown","Finance","London","Inner London - West","435","430","48090","41750"
"In post","2022","Unknown","Finance","London","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Finance","London","Outer London - South","25","25","[c]","[c]"
"In post","2022","Unknown","Finance","London","Outer London - West and North West","5","5","[c]","[c]"
"In post","2022","Unknown","Finance","North East (England)","Northumberland, and Tyne and Wear","100","100","36050","33080"
"In post","2022","Unknown","Finance","North East (England)","Tees Valley and Durham","15","15","[c]","[c]"
"In post","2022","Unknown","Finance","North West (England)","Cheshire","10","10","[c]","[c]"
"In post","2022","Unknown","Finance","North West (England)","Greater Manchester","75","75","35440","33370"
"In post","2022","Unknown","Finance","North West (England)","Lancashire","20","20","[c]","[c]"
"In post","2022","Unknown","Finance","North West (England)","Merseyside","55","55","37090","33370"
"In post","2022","Unknown","Finance","Northern Ireland","Northern Ireland","20","20","[c]","[c]"
"In post","2022","Unknown","Finance","Overseas","Overseas","5","5","[c]","[c]"
"In post","2022","Unknown","Finance","Scotland","Eastern Scotland","60","60","39120","37570"
"In post","2022","Unknown","Finance","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Finance","Scotland","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Finance","Scotland","Southern Scotland","85","80","31440","26120"
"In post","2022","Unknown","Finance","Scotland","West Central Scotland","140","120","24100","21250"
"In post","2022","Unknown","Finance","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","35","35","36210","35000"
"In post","2022","Unknown","Finance","South East (England)","Hampshire and Isle of Wight","55","55","39690","34610"
"In post","2022","Unknown","Finance","South East (England)","Kent","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Finance","South East (England)","Surrey, East and West Sussex","45","40","28960","22080"
"In post","2022","Unknown","Finance","South West (England)","Devon","5","5","[c]","[c]"
"In post","2022","Unknown","Finance","South West (England)","Dorset and Somerset","5","5","[c]","[c]"
"In post","2022","Unknown","Finance","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","120","115","36290","33000"
"In post","2022","Unknown","Finance","Unknown","Unknown","5","5","[c]","[c]"
"In post","2022","Unknown","Finance","Wales","East Wales","40","40","29980","23880"
"In post","2022","Unknown","Finance","Wales","West Wales and The Valleys","30","30","38290","36110"
"In post","2022","Unknown","Finance","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","5","5","[c]","[c]"
"In post","2022","Unknown","Finance","West Midlands (England)","Shropshire and Staffordshire","20","20","[c]","[c]"
"In post","2022","Unknown","Finance","West Midlands (England)","West Midlands","130","130","33410","29360"
"In post","2022","Unknown","Finance","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Finance","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Finance","Yorkshire and The Humber","South Yorkshire","55","50","38070","35310"
"In post","2022","Unknown","Finance","Yorkshire and The Humber","West Yorkshire","315","295","32570","28970"
"In post","2022","Unknown","Human Resources","East Midlands (England)","Derbyshire and Nottinghamshire","75","75","34340","33080"
"In post","2022","Unknown","Human Resources","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Human Resources","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Human Resources","East of England","Bedfordshire and Hertfordshire","5","5","[c]","[c]"
"In post","2022","Unknown","Human Resources","East of England","East Anglia","20","20","[c]","[c]"
"In post","2022","Unknown","Human Resources","London","Inner London - East","95","90","43280","40120"
"In post","2022","Unknown","Human Resources","London","Inner London - West","300","295","41140","35590"
"In post","2022","Unknown","Human Resources","London","Outer London - South","10","10","[c]","[c]"
"In post","2022","Unknown","Human Resources","London","Outer London - West and North West","10","10","[c]","[c]"
"In post","2022","Unknown","Human Resources","North East (England)","Northumberland, and Tyne and Wear","100","90","28020","26370"
"In post","2022","Unknown","Human Resources","North East (England)","Tees Valley and Durham","15","15","[c]","[c]"
"In post","2022","Unknown","Human Resources","North West (England)","Cheshire","45","40","35290","35020"
"In post","2022","Unknown","Human Resources","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Human Resources","North West (England)","Greater Manchester","105","105","34540","33080"
"In post","2022","Unknown","Human Resources","North West (England)","Lancashire","55","50","27120","26670"
"In post","2022","Unknown","Human Resources","North West (England)","Merseyside","70","65","30390","26820"
"In post","2022","Unknown","Human Resources","Northern Ireland","Northern Ireland","5","5","[c]","[c]"
"In post","2022","Unknown","Human Resources","Overseas","Overseas","5","5","[c]","[c]"
"In post","2022","Unknown","Human Resources","Scotland","Eastern Scotland","105","100","34810","35000"
"In post","2022","Unknown","Human Resources","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Human Resources","Scotland","North Eastern Scotland","5","5","[c]","[c]"
"In post","2022","Unknown","Human Resources","Scotland","Southern Scotland","20","20","[c]","[c]"
"In post","2022","Unknown","Human Resources","Scotland","West Central Scotland","100","95","27480","22330"
"In post","2022","Unknown","Human Resources","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","10","10","[c]","[c]"
"In post","2022","Unknown","Human Resources","South East (England)","Hampshire and Isle of Wight","30","30","36250","31380"
"In post","2022","Unknown","Human Resources","South East (England)","Kent","[c]","[c]","[c]","[c]"
