"Status","Year","Profession_of_post","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Operational Delivery","West Essex","Outside London","565","495","29770","29290"
"In post","2022","Operational Delivery","West Kent","Outside London","125","115","30860","29290"
"In post","2022","Operational Delivery","West Lothian","Outside London","210","190","27220","27570"
"In post","2022","Operational Delivery","West Northamptonshire","Outside London","930","860","26680","25120"
"In post","2022","Operational Delivery","West Surrey","Outside London","1175","1095","31340","29290"
"In post","2022","Operational Delivery","West Sussex (North East)","Outside London","1135","1015","29490","27570"
"In post","2022","Operational Delivery","West Sussex (South West)","Outside London","830","745","27630","27570"
"In post","2022","Operational Delivery","Westminster","London","6905","6670","41350","34710"
"In post","2022","Operational Delivery","Wiltshire","Outside London","1185","1120","33170","28700"
"In post","2022","Operational Delivery","Wirral","Outside London","1920","1675","25780","22600"
"In post","2022","Operational Delivery","Wolverhampton","Outside London","865","765","25680","25610"
"In post","2022","Operational Delivery","Worcestershire CC","Outside London","1955","1835","27590","25700"
"In post","2022","Operational Delivery","York","Outside London","805","740","29260","26320"
"In post","2022","Operational Research","Belfast","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Birmingham","Outside London","10","10","[c]","[c]"
"In post","2022","Operational Research","Bournemouth, Christchurch and Poole","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Bristol, City of","Outside London","20","20","32750","31380"
"In post","2022","Operational Research","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Central Hampshire","Outside London","425","405","43730","47010"
"In post","2022","Operational Research","City of Edinburgh","Outside London","5","5","[c]","[c]"
"In post","2022","Operational Research","Coventry","Outside London","20","20","49220","47270"
"In post","2022","Operational Research","Croydon","London","50","45","46650","42030"
"In post","2022","Operational Research","Darlington","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Devon CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","East Ayrshire and North Ayrshire mainland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","East Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","East Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","East Sussex CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Flintshire and Wrexham","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Glasgow City","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Greater Manchester North East","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Greater Manchester South West","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Hackney and Newham","London","20","20","45220","37930"
"In post","2022","Operational Research","Leeds","Outside London","35","30","39130","36050"
"In post","2022","Operational Research","Liverpool","Outside London","25","25","43670","40520"
"In post","2022","Operational Research","Luton","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Manchester","Outside London","55","50","44590","40520"
"In post","2022","Operational Research","Medway","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Merton, Kingston upon Thames and Sutton","London","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Mid Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Monmouthshire and Newport","Outside London","20","20","35670","31480"
"In post","2022","Operational Research","North Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","North Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Nottingham","Outside London","5","5","[c]","[c]"
"In post","2022","Operational Research","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Oxfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Plymouth","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Portsmouth","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Sefton","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Sheffield","Outside London","20","20","39220","37570"
"In post","2022","Operational Research","Somerset CC","Outside London","5","5","[c]","[c]"
"In post","2022","Operational Research","South Hampshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","South Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Staffordshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Suffolk CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Swansea","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Tower Hamlets","London","95","95","50000","47100"
"In post","2022","Operational Research","Tyneside","Outside London","10","10","31980","31000"
"In post","2022","Operational Research","West Sussex (South West)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Westminster","London","195","185","52230","53600"
"In post","2022","Operational Research","Wiltshire","Outside London","80","75","45870","47010"
"In post","2022","Operational Research","Worcestershire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other","Aberdeen City and Aberdeenshire","Outside London","95","90","27820","27570"
"In post","2022","Other","Angus and Dundee City","Outside London","90","85","23490","21260"
"In post","2022","Other","Antrim and Newtownabbey","Outside London","70","65","21540","20560"
"In post","2022","Other","Ards and North Down","Outside London","45","45","23590","22130"
"In post","2022","Other","Armagh City, Banbridge and Craigavon","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other","Barking & Dagenham and Havering","London","25","25","30830","31060"
"In post","2022","Other","Barnet","London","40","40","34800","31060"
"In post","2022","Other","Barnsley, Doncaster and Rotherham","Outside London","300","260","23360","21260"
"In post","2022","Other","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","2460","2335","35210","33000"
"In post","2022","Other","Bedford","Outside London","20","20","26860","27570"
"In post","2022","Other","Belfast","Outside London","60","55","33600","24970"
"In post","2022","Other","Berkshire","Outside London","210","205","29880","26670"
"In post","2022","Other","Bexley and Greenwich","London","75","70","29350","30160"
"In post","2022","Other","Birmingham","Outside London","285","250","28030","25880"
"In post","2022","Other","Blackburn with Darwen","Outside London","25","20","27230","27570"
"In post","2022","Other","Blackpool","Outside London","235","215","27670","27570"
"In post","2022","Other","Bournemouth, Christchurch and Poole","Outside London","65","65","24220","21170"
"In post","2022","Other","Bradford","Outside London","345","290","23400","21260"
"In post","2022","Other","Breckland and South Norfolk","Outside London","10","10","29270","27570"
"In post","2022","Other","Brent","London","10","10","28380","31060"
"In post","2022","Other","Bridgend and Neath Port Talbot","Outside London","55","50","26670","27570"
"In post","2022","Other","Brighton and Hove","Outside London","15","10","29830","27570"
"In post","2022","Other","Bristol, City of","Outside London","240","225","31810","26130"
"In post","2022","Other","Bromley","London","25","25","30130","31060"
"In post","2022","Other","Buckinghamshire","Outside London","200","195","26390","23380"
"In post","2022","Other","Caithness and Sutherland, and Ross and Cromarty","Outside London","5","5","[c]","[c]"
"In post","2022","Other","Calderdale and Kirklees","Outside London","30","30","26820","27570"
"In post","2022","Other","Cambridgeshire CC","Outside London","205","200","27340","26670"
"In post","2022","Other","Camden and City of London","London","265","250","57710","45320"
"In post","2022","Other","Cardiff and Vale of Glamorgan","Outside London","350","330","33680","29430"
"In post","2022","Other","Causeway Coast and Glens","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other","Central Bedfordshire","Outside London","120","115","26400","21830"
"In post","2022","Other","Central Hampshire","Outside London","565","545","26460","22330"
"In post","2022","Other","Central Valleys","Outside London","350","325","35820","32250"
"In post","2022","Other","Cheshire East","Outside London","85","80","24820","22170"
"In post","2022","Other","Cheshire West and Chester","Outside London","30","30","28250","27570"
"In post","2022","Other","Chorley and West Lancashire","Outside London","5","5","[c]","[c]"
"In post","2022","Other","City of Edinburgh","Outside London","355","335","35090","29200"
"In post","2022","Other","Clackmannanshire and Fife","Outside London","180","170","26370","25710"
"In post","2022","Other","Conwy and Denbighshire","Outside London","125","120","37640","38160"
"In post","2022","Other","Cornwall and Isles of Scilly","Outside London","255","240","24140","21380"
"In post","2022","Other","Coventry","Outside London","35","35","24120","21260"
"In post","2022","Other","Croydon","London","590","560","38460","35050"
"In post","2022","Other","Darlington","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other","Derby","Outside London","30","25","25150","27570"
"In post","2022","Other","Derry City and Strabane","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other","Devon CC","Outside London","200","190","25790","22330"
"In post","2022","Other","Dorset","Outside London","305","295","27740","26670"
"In post","2022","Other","Dudley","Outside London","185","170","23420","21260"
"In post","2022","Other","Dumfries and Galloway","Outside London","25","25","31480","30490"
"In post","2022","Other","Durham","Outside London","100","95","25200","21680"
"In post","2022","Other","Ealing","London","45","45","30840","31060"
"In post","2022","Other","East Ayrshire and North Ayrshire mainland","Outside London","230","225","25460","24870"
"In post","2022","Other","East Cumbria","Outside London","90","90","23270","21380"
"In post","2022","Other","East Derbyshire","Outside London","35","30","23760","21260"
"In post","2022","Other","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","240","230","26910","22580"
"In post","2022","Other","East Kent","Outside London","180","175","27590","28280"
"In post","2022","Other","East Lancashire","Outside London","20","20","27600","27570"
"In post","2022","Other","East Lothian and Midlothian","Outside London","10","10","26650","27570"
"In post","2022","Other","East Merseyside","Outside London","65","60","27590","27570"
"In post","2022","Other","East Riding of Yorkshire","Outside London","395","375","26420","26670"
"In post","2022","Other","East Surrey","Outside London","15","15","30900","29290"
"In post","2022","Other","East Sussex CC","Outside London","115","105","26420","27570"
"In post","2022","Other","Enfield","London","15","15","30600","31060"
"In post","2022","Other","Essex Haven Gateway","Outside London","105","100","26020","24250"
"In post","2022","Other","Essex Thames Gateway","Outside London","45","45","27400","29290"
"In post","2022","Other","Falkirk","Outside London","180","165","31960","27570"
"In post","2022","Other","Fermanagh and Omagh","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other","Flintshire and Wrexham","Outside London","90","85","28420","27570"
"In post","2022","Other","Glasgow City","Outside London","720","680","29950","26900"
"In post","2022","Other","Gloucestershire CC","Outside London","180","175","25100","21830"
"In post","2022","Other","Greater Manchester North East","Outside London","75","70","27830","27570"
"In post","2022","Other","Greater Manchester North West","Outside London","100","90","24720","25830"
"In post","2022","Other","Greater Manchester South East","Outside London","65","60","23590","21260"
"In post","2022","Other","Greater Manchester South West","Outside London","380","345","27400","21260"
"In post","2022","Other","Gwent Valleys","Outside London","55","55","34850","27570"
"In post","2022","Other","Gwynedd","Outside London","40","35","29790","27570"
"In post","2022","Other","Hackney and Newham","London","120","115","37480","31060"
"In post","2022","Other","Haringey and Islington","London","40","40","30510","31060"
"In post","2022","Other","Harrow and Hillingdon","London","275","265","25730","24370"
"In post","2022","Other","Hartlepool and Stockton-on-Tees","Outside London","30","25","25420","27570"
"In post","2022","Other","Heart of Essex","Outside London","15","15","27730","29290"
"In post","2022","Other","Herefordshire, County of","Outside London","85","85","23220","21170"
"In post","2022","Other","Hertfordshire CC","Outside London","165","150","30030","26670"
"In post","2022","Other","Hounslow and Richmond upon Thames","London","125","120","36580","34260"
"In post","2022","Other","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","70","60","28070","27570"
"In post","2022","Other","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","250","235","23190","21170"
"In post","2022","Other","Isle of Anglesey","Outside London","50","50","26360","26670"
"In post","2022","Other","Isle of Wight","Outside London","10","5","[c]","[c]"
"In post","2022","Other","Kensington & Chelsea and Hammersmith & Fulham","London","20","20","31730","31060"
"In post","2022","Other","Kent Thames Gateway","Outside London","15","15","30650","29290"
"In post","2022","Other","Kingston upon Hull, City of","Outside London","40","40","25160","23610"
"In post","2022","Other","Lambeth","London","35","35","36730","31060"
"In post","2022","Other","Lancaster and Wyre","Outside London","90","80","24220","22170"
"In post","2022","Other","Leeds","Outside London","190","180","35910","27570"
"In post","2022","Other","Leicester","Outside London","55","55","26710","27570"
"In post","2022","Other","Leicestershire CC and Rutland","Outside London","85","80","24390","21830"
"In post","2022","Other","Lewisham and Southwark","London","60","60","30660","31060"
"In post","2022","Other","Lincolnshire CC","Outside London","550","525","24270","21170"
"In post","2022","Other","Lisburn and Castlereagh","Outside London","145","140","23530","22580"
"In post","2022","Other","Liverpool","Outside London","350","330","28050","25310"
"In post","2022","Other","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Outside London","15","15","26240","27570"
"In post","2022","Other","Luton","Outside London","10","10","29470","28370"
"In post","2022","Other","Manchester","Outside London","200","195","28980","27570"
"In post","2022","Other","Medway","Outside London","75","70","26120","23290"
"In post","2022","Other","Merton, Kingston upon Thames and Sutton","London","35","30","31810","31060"
"In post","2022","Other","Mid Kent","Outside London","20","20","29980","29290"
"In post","2022","Other","Mid Lancashire","Outside London","175","165","26940","21830"
"In post","2022","Other","Milton Keynes","Outside London","30","30","33490","27570"
"In post","2022","Other","Monmouthshire and Newport","Outside London","95","90","36570","34290"
"In post","2022","Other","Na h-Eileanan Siar","Outside London","70","65","22470","21260"
"In post","2022","Other","Newry, Mourne and Down","Outside London","10","10","[c]","[c]"
"In post","2022","Other","North and North East Lincolnshire","Outside London","40","40","24320","21320"
"In post","2022","Other","North and West Norfolk","Outside London","185","180","23450","21170"
"In post","2022","Other","North Hampshire","Outside London","210","200","27650","25260"
"In post","2022","Other","North Lanarkshire","Outside London","120","110","28340","27570"
"In post","2022","Other","North Northamptonshire","Outside London","235","195","22670","21260"
"In post","2022","Other","North Nottinghamshire","Outside London","35","35","31900","27570"
"In post","2022","Other","North Yorkshire CC","Outside London","495","475","23420","21170"
"In post","2022","Other","Northumberland","Outside London","50","50","26030","21580"
"In post","2022","Other","Norwich and East Norfolk","Outside London","40","40","27460","27570"
"In post","2022","Other","Nottingham","Outside London","100","95","32710","27570"
"In post","2022","Other","Orkney Islands","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other","Overseas","Overseas","555","550","48940","46600"
"In post","2022","Other","Oxfordshire CC","Outside London","415","400","28090","26350"
"In post","2022","Other","Perth and Kinross, and Stirling","Outside London","155","145","33250","29900"
"In post","2022","Other","Peterborough","Outside London","140","130","23300","21260"
"In post","2022","Other","Plymouth","Outside London","275","265","26910","22330"
"In post","2022","Other","Portsmouth","Outside London","405","390","28930","26350"
"In post","2022","Other","Powys","Outside London","150","145","24120","21170"
"In post","2022","Other","Redbridge and Waltham Forest","London","60","55","30280","31060"
"In post","2022","Other","Sandwell","Outside London","30","25","25980","27570"
"In post","2022","Other","Scottish Borders","Outside London","10","10","[c]","[c]"
"In post","2022","Other","Sefton","Outside London","95","90","29700","27570"
"In post","2022","Other","Sheffield","Outside London","200","185","32360","27570"
"In post","2022","Other","Shropshire","Outside London","395","385","28280","29350"
"In post","2022","Other","Solihull","Outside London","40","35","27380","21680"
"In post","2022","Other","Somerset CC","Outside London","400","365","25080","21260"
"In post","2022","Other","South and West Derbyshire","Outside London","25","20","28490","27570"
"In post","2022","Other","South Ayrshire","Outside London","20","20","25860","27570"
"In post","2022","Other","South Hampshire","Outside London","425","415","28960","27570"
"In post","2022","Other","South Lanarkshire","Outside London","35","35","55620","64850"
"In post","2022","Other","South Nottinghamshire","Outside London","120","110","22390","21170"
"In post","2022","Other","South Teesside","Outside London","35","35","25190","22080"
"In post","2022","Other","South West Wales","Outside London","150","140","35120","35820"
"In post","2022","Other","Southampton","Outside London","10","5","[c]","[c]"
"In post","2022","Other","Southend-on-Sea","Outside London","10","10","30840","29290"
"In post","2022","Other","Staffordshire CC","Outside London","300","280","26360","26670"
"In post","2022","Other","Stoke-on-Trent","Outside London","25","25","28300","27570"
"In post","2022","Other","Suffolk CC","Outside London","440","425","24100","21830"
"In post","2022","Other","Sunderland","Outside London","510","440","23120","21260"
"In post","2022","Other","Swansea","Outside London","130","120","34540","27570"
"In post","2022","Other","Swindon","Outside London","15","15","30500","27570"
"In post","2022","Other","Telford and Wrekin","Outside London","120","115","27250","23360"
"In post","2022","Other","Thurrock","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other","Torbay","Outside London","25","20","24870","21260"
"In post","2022","Other","Tower Hamlets","London","600","585","48150","40860"
"In post","2022","Other","Tyneside","Outside London","340","320","28080","27570"
"In post","2022","Other","Unknown","Unknown","1940","1925","36690","33430"
"In post","2022","Other","Wakefield","Outside London","20","20","25680","27570"
"In post","2022","Other","Walsall","Outside London","30","30","24810","27570"
"In post","2022","Other","Wandsworth","London","20","20","27110","26340"
"In post","2022","Other","Warrington","Outside London","50","45","26470","27570"
"In post","2022","Other","Warwickshire CC","Outside London","405","360","22880","21260"
"In post","2022","Other","West Cumbria","Outside London","10","10","27630","27570"
"In post","2022","Other","West Essex","Outside London","25","25","25600","24110"
"In post","2022","Other","West Kent","Outside London","5","5","[c]","[c]"
"In post","2022","Other","West Lothian","Outside London","15","15","26150","27570"
"In post","2022","Other","West Northamptonshire","Outside London","30","30","26470","27570"
"In post","2022","Other","West Surrey","Outside London","135","130","25290","21830"
"In post","2022","Other","West Sussex (North East)","Outside London","10","10","44690","27570"
"In post","2022","Other","West Sussex (South West)","Outside London","45","35","27070","27570"
"In post","2022","Other","Westminster","London","1885","1840","41690","34360"
"In post","2022","Other","Wiltshire","Outside London","775","745","28210","26350"
"In post","2022","Other","Wirral","Outside London","80","75","27470","27570"
"In post","2022","Other","Wolverhampton","Outside London","45","40","25040","26840"
"In post","2022","Other","Worcestershire CC","Outside London","35","35","23830","21830"
"In post","2022","Other","York","Outside London","140","135","26520","22330"
"In post","2022","Planning","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Planning","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Planning","Bristol, City of","Outside London","35","35","44810","40720"
"In post","2022","Planning","Cardiff and Vale of Glamorgan","Outside London","50","45","39560","38160"
"In post","2022","Planning","Central Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Planning","Cheshire West and Chester","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Planning","Conwy and Denbighshire","Outside London","5","5","[c]","[c]"
"In post","2022","Planning","Darlington","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Planning","Dorset","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Planning","East Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Planning","Flintshire and Wrexham","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Planning","Gloucestershire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Planning","Gwynedd","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Planning","Isle of Anglesey","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Planning","Lancaster and Wyre","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Planning","Leeds","Outside London","5","5","[c]","[c]"
"In post","2022","Planning","Manchester","Outside London","5","5","[c]","[c]"
"In post","2022","Planning","Monmouthshire and Newport","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Planning","South West Wales","Outside London","5","5","[c]","[c]"
"In post","2022","Planning","Swansea","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Planning","Tyneside","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Planning","Warrington","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Planning","Westminster","London","90","85","47000","42980"
"In post","2022","Planning","Wolverhampton","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Barnet","London","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Barnsley, Doncaster and Rotherham","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","5","5","[c]","[c]"
"In post","2022","Planning Inspectors","Bedford","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Belfast","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Berkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Bournemouth, Christchurch and Poole","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Bradford","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Breckland and South Norfolk","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Brighton and Hove","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Bristol, City of","Outside London","5","5","[c]","[c]"
"In post","2022","Planning Inspectors","Bromley","London","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Buckinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Calderdale and Kirklees","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Cambridgeshire CC","Outside London","10","5","[c]","[c]"
"In post","2022","Planning Inspectors","Cardiff and Vale of Glamorgan","Outside London","5","5","[c]","[c]"
"In post","2022","Planning Inspectors","Central Bedfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Central Hampshire","Outside London","5","5","[c]","[c]"
"In post","2022","Planning Inspectors","Cheshire East","Outside London","5","5","[c]","[c]"
"In post","2022","Planning Inspectors","Cheshire West and Chester","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Chorley and West Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Conwy and Denbighshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Cornwall and Isles of Scilly","Outside London","5","5","[c]","[c]"
"In post","2022","Planning Inspectors","Croydon","London","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Darlington","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Derby","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Devon CC","Outside London","15","10","57690","58810"
"In post","2022","Planning Inspectors","Dorset","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Dudley","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Dumfries and Galloway","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Durham","Outside London","5","5","[c]","[c]"
"In post","2022","Planning Inspectors","Ealing","London","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","East Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","East Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","East Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","East Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","East Merseyside","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","East Riding of Yorkshire","Outside London","5","5","[c]","[c]"
"In post","2022","Planning Inspectors","East Surrey","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","East Sussex CC","Outside London","5","5","[c]","[c]"
"In post","2022","Planning Inspectors","Enfield","London","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Essex Haven Gateway","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Essex Thames Gateway","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Gloucestershire CC","Outside London","5","5","[c]","[c]"
"In post","2022","Planning Inspectors","Greater Manchester North East","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Greater Manchester North West","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Greater Manchester South East","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Greater Manchester South West","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Gwent Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Haringey and Islington","London","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Harrow and Hillingdon","London","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Hartlepool and Stockton-on-Tees","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Heart of Essex","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Herefordshire, County of","Outside London","5","5","[c]","[c]"
"In post","2022","Planning Inspectors","Hertfordshire CC","Outside London","5","5","[c]","[c]"
"In post","2022","Planning Inspectors","Hounslow and Richmond upon Thames","London","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Isle of Anglesey","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Lambeth","London","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Lancaster and Wyre","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Leeds","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Leicester","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Leicestershire CC and Rutland","Outside London","5","5","[c]","[c]"
"In post","2022","Planning Inspectors","Lewisham and Southwark","London","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Lincolnshire CC","Outside London","10","10","56070","58810"
"In post","2022","Planning Inspectors","Lisburn and Castlereagh","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Liverpool","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Manchester","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Merton, Kingston upon Thames and Sutton","London","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Mid Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Mid Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Milton Keynes","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Monmouthshire and Newport","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","North and West Norfolk","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","North Hampshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","North Nottinghamshire","Outside London","10","5","[c]","[c]"
"In post","2022","Planning Inspectors","North Yorkshire CC","Outside London","10","10","63520","65210"
"In post","2022","Planning Inspectors","Northumberland","Outside London","5","5","[c]","[c]"
"In post","2022","Planning Inspectors","Norwich and East Norfolk","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Oxfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Plymouth","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Powys","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Redbridge and Waltham Forest","London","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Sefton","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Sheffield","Outside London","5","5","[c]","[c]"
"In post","2022","Planning Inspectors","Shropshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Somerset CC","Outside London","5","5","[c]","[c]"
"In post","2022","Planning Inspectors","South and West Derbyshire","Outside London","10","10","52820","51110"
